date,PLCE_Open,PLCE_High,PLCE_Low,PLCE_Close,PLCE_Volume,PLCE_Dividends,PLCE_Stock Splits
1997-12-09 00:00:00+00:00,5.6875,5.6875,5.375,5.03747034072876,78800,0.0,
1997-12-10 00:00:00+00:00,5.5625,5.5625,5.125,4.694007873535156,90900,0.0,
1997-12-11 00:00:00+00:00,5.125,5.125,4.75,4.522274017333984,23400,0.0,
1997-12-12 00:00:00+00:00,5.0,5.125,4.875,4.522274017333984,76000,0.0,
1997-12-15 00:00:00+00:00,4.9375,5.0,4.8125,4.522274017333984,13300,0.0,
1997-12-16 00:00:00+00:00,4.9375,5.0,4.8125,4.465031147003174,53300,0.0,
1997-12-17 00:00:00+00:00,4.875,5.0,4.8125,4.407787799835205,62100,0.0,
1997-12-18 00:00:00+00:00,4.8125,4.8125,4.5,4.1215667724609375,32600,0.0,
1997-12-19 00:00:00+00:00,4.5,4.5625,4.375,4.0643229484558105,104500,0.0,
1997-12-22 00:00:00+00:00,4.4375,5.1875,4.4375,4.407787799835205,146000,0.0,
1997-12-23 00:00:00+00:00,4.9375,4.9375,4.625,4.293299198150635,107000,0.0,
1997-12-24 00:00:00+00:00,4.75,4.75,4.6875,4.293299198150635,25600,0.0,
1997-12-26 00:00:00+00:00,4.75,4.8125,4.6875,4.350543022155762,60700,0.0,
1997-12-29 00:00:00+00:00,4.6875,4.8125,4.6875,4.293299198150635,124600,0.0,
1997-12-30 00:00:00+00:00,4.6875,4.78125,4.6875,4.350543022155762,221700,0.0,
1997-12-31 00:00:00+00:00,4.71875,5.25,4.71875,4.694007873535156,193900,0.0,
1998-01-02 00:00:00+00:00,5.125,5.125,4.9375,4.636763572692871,17600,0.0,
1998-01-05 00:00:00+00:00,5.25,5.375,5.125,4.922982692718506,58500,0.0,
1998-01-06 00:00:00+00:00,5.5,5.6875,5.375,5.151958465576172,29200,0.0,
1998-01-07 00:00:00+00:00,5.625,5.875,5.625,5.266446590423584,34200,0.0,
1998-01-08 00:00:00+00:00,5.875,6.125,5.8125,5.60991096496582,105800,0.0,
1998-01-09 00:00:00+00:00,6.25,6.375,6.0,5.838887691497803,78100,0.0,
1998-01-12 00:00:00+00:00,6.25,6.4375,6.25,5.838887691497803,51700,0.0,
1998-01-13 00:00:00+00:00,6.5,6.5,6.0,5.49542236328125,40000,0.0,
1998-01-14 00:00:00+00:00,6.0,6.375,6.0,5.695776462554932,32000,0.0,
1998-01-15 00:00:00+00:00,6.3125,6.375,6.1875,5.724399089813232,48100,0.0,
1998-01-16 00:00:00+00:00,6.21875,6.25,6.21875,5.695776462554932,32600,0.0,
1998-01-20 00:00:00+00:00,6.3125,6.625,6.3125,5.953373908996582,90000,0.0,
1998-01-21 00:00:00+00:00,6.5625,7.125,6.5,6.296839237213135,131000,0.0,
1998-01-22 00:00:00+00:00,7.0,7.75,6.875,6.75478982925415,300100,0.0,
1998-01-23 00:00:00+00:00,7.5625,7.5625,7.375,6.812035083770752,167200,0.0,
1998-01-26 00:00:00+00:00,7.375,7.875,7.25,6.640302658081055,247600,0.0,
1998-01-27 00:00:00+00:00,7.125,7.1875,7.0,6.46857213973999,138700,0.0,
1998-01-28 00:00:00+00:00,7.0,7.4375,7.0,6.697547912597656,84000,0.0,
1998-01-29 00:00:00+00:00,7.25,7.3125,7.25,6.640302658081055,31000,0.0,
1998-01-30 00:00:00+00:00,7.25,7.375,7.25,6.697547912597656,48400,0.0,
1998-02-02 00:00:00+00:00,7.25,7.5625,7.25,6.926523208618164,96700,0.0,
1998-02-03 00:00:00+00:00,7.75,7.75,7.5,6.926523208618164,89300,0.0,
1998-02-04 00:00:00+00:00,7.75,8.125,7.75,7.441718101501465,306300,0.0,
1998-02-05 00:00:00+00:00,8.125,8.125,7.5,7.098255157470703,482500,0.0,
1998-02-06 00:00:00+00:00,7.625,7.75,7.5,6.8692779541015625,84700,0.0,
1998-02-09 00:00:00+00:00,7.5,7.75,7.5,6.983766078948975,54200,0.0,
1998-02-10 00:00:00+00:00,7.8125,7.875,7.625,7.041011810302734,56200,0.0,
1998-02-11 00:00:00+00:00,7.75,7.75,7.5,6.926523208618164,66600,0.0,
1998-02-12 00:00:00+00:00,7.5,7.625,7.5,6.983766078948975,33300,0.0,
1998-02-13 00:00:00+00:00,7.5,7.625,7.5,6.926523208618164,17500,0.0,
1998-02-17 00:00:00+00:00,7.5625,7.625,7.5,6.983766078948975,31200,0.0,
1998-02-18 00:00:00+00:00,7.5,7.5625,7.4375,6.8692779541015625,28100,0.0,
1998-02-19 00:00:00+00:00,7.4375,7.5,7.125,6.525815010070801,95400,0.0,
1998-02-20 00:00:00+00:00,7.25,7.375,7.125,6.525815010070801,4700,0.0,
1998-02-23 00:00:00+00:00,7.25,7.25,7.0625,6.640302658081055,8700,0.0,
1998-02-24 00:00:00+00:00,7.0,7.375,7.0,6.640302658081055,26100,0.0,
1998-02-25 00:00:00+00:00,7.5,7.5,7.125,6.525815010070801,34300,0.0,
1998-02-26 00:00:00+00:00,7.25,7.25,7.125,6.640302658081055,17900,0.0,
1998-02-27 00:00:00+00:00,7.125,7.375,7.125,6.583059787750244,13400,0.0,
1998-03-02 00:00:00+00:00,7.25,7.5,7.25,6.8692779541015625,52600,0.0,
1998-03-03 00:00:00+00:00,7.375,7.5,7.125,6.525815010070801,64100,0.0,
1998-03-04 00:00:00+00:00,7.25,7.5,7.25,6.640302658081055,16000,0.0,
1998-03-05 00:00:00+00:00,7.125,7.5,7.125,6.640302658081055,17800,0.0,
1998-03-06 00:00:00+00:00,7.1875,7.5,7.1875,6.812035083770752,35100,0.0,
1998-03-09 00:00:00+00:00,7.5625,7.625,7.375,6.8692779541015625,35400,0.0,
1998-03-10 00:00:00+00:00,7.8125,8.4375,7.8125,7.384476661682129,507000,0.0,
1998-03-11 00:00:00+00:00,8.125,8.375,7.875,7.327230930328369,74700,0.0,
1998-03-12 00:00:00+00:00,8.0,8.125,7.5,6.8692779541015625,29100,0.0,
1998-03-13 00:00:00+00:00,7.375,8.25,7.375,7.327230930328369,171400,0.0,
1998-03-16 00:00:00+00:00,8.25,8.875,8.0625,8.128645896911621,120200,0.0,
1998-03-17 00:00:00+00:00,9.0,9.09375,8.1875,7.498962879180908,105500,0.0,
1998-03-18 00:00:00+00:00,8.375,8.4375,8.25,7.727937698364258,23800,0.0,
1998-03-19 00:00:00+00:00,8.25,8.4375,8.25,7.556207180023193,65900,0.0,
1998-03-20 00:00:00+00:00,8.3125,8.3125,8.125,7.556207180023193,29900,0.0,
1998-03-23 00:00:00+00:00,8.1875,8.5,8.1875,7.61345100402832,31400,0.0,
1998-03-24 00:00:00+00:00,8.25,8.59375,8.25,7.670694351196289,33600,0.0,
1998-03-25 00:00:00+00:00,8.46875,8.5,8.375,7.785182952880859,10000,0.0,
1998-03-26 00:00:00+00:00,8.5625,8.5625,8.5,7.785182952880859,12200,0.0,
1998-03-27 00:00:00+00:00,8.625,8.78125,8.625,7.899672508239746,11900,0.0,
1998-03-30 00:00:00+00:00,9.0,9.5,8.875,8.300379753112793,211400,0.0,
1998-03-31 00:00:00+00:00,9.25,9.25,8.625,8.243133544921875,77300,0.0,
1998-04-01 00:00:00+00:00,9.0,9.125,8.875,8.128645896911621,47800,0.0,
1998-04-02 00:00:00+00:00,9.0,9.125,8.875,8.243133544921875,55400,0.0,
1998-04-03 00:00:00+00:00,9.0625,9.0625,8.75,8.01416015625,42300,0.0,
1998-04-06 00:00:00+00:00,8.8125,9.0,8.375,7.84242582321167,387800,0.0,
1998-04-07 00:00:00+00:00,8.375,8.5,8.125,7.441718101501465,36400,0.0,
1998-04-08 00:00:00+00:00,8.125,8.4375,8.0,7.64207124710083,91600,0.0,
1998-04-09 00:00:00+00:00,8.5,8.5625,8.4375,7.84242582321167,50100,0.0,
1998-04-13 00:00:00+00:00,8.5,8.5,7.875,7.498962879180908,45700,0.0,
1998-04-14 00:00:00+00:00,8.375,8.375,8.0,7.670694351196289,53700,0.0,
1998-04-15 00:00:00+00:00,8.5,8.875,8.5,7.899672508239746,31100,0.0,
1998-04-16 00:00:00+00:00,8.75,8.75,8.5,7.785182952880859,23300,0.0,
1998-04-17 00:00:00+00:00,8.5,8.8125,8.5,8.071404457092285,10400,0.0,
1998-04-20 00:00:00+00:00,8.8125,9.0,8.75,8.243133544921875,17200,0.0,
1998-04-21 00:00:00+00:00,8.9375,9.0,8.875,8.243133544921875,36200,0.0,
1998-04-22 00:00:00+00:00,9.0,9.0,8.875,8.128645896911621,69800,0.0,
1998-04-23 00:00:00+00:00,9.125,9.4375,9.0,8.243133544921875,81500,0.0,
1998-04-24 00:00:00+00:00,9.0,9.375,8.875,8.4721097946167,32100,0.0,
1998-04-27 00:00:00+00:00,9.0,9.125,8.75,8.01416015625,52300,0.0,
1998-04-28 00:00:00+00:00,8.875,8.96875,8.75,8.01416015625,12500,0.0,
1998-04-29 00:00:00+00:00,9.0,9.25,8.8125,8.357623100280762,58900,0.0,
1998-04-30 00:00:00+00:00,9.0,9.6875,9.0,8.81557559967041,57700,0.0,
1998-05-01 00:00:00+00:00,9.875,10.125,9.625,9.273527145385742,93400,0.0,
1998-05-04 00:00:00+00:00,10.0,10.5,10.0,9.273527145385742,62300,0.0,
1998-05-05 00:00:00+00:00,10.0625,10.0625,9.875,9.21628189086914,51600,0.0,
1998-05-06 00:00:00+00:00,9.75,10.375,9.75,9.502503395080566,38900,0.0,
1998-05-07 00:00:00+00:00,10.375,10.75,9.75,9.101794242858888,79300,0.0,
1998-05-08 00:00:00+00:00,9.875,9.9375,9.625,9.101794242858888,54600,0.0,
1998-05-11 00:00:00+00:00,9.625,10.0,9.625,9.159038543701172,300,0.0,
1998-05-12 00:00:00+00:00,9.9375,10.0,9.75,9.159038543701172,3400,0.0,
1998-05-13 00:00:00+00:00,10.0,10.0,9.625,9.044548034667969,38300,0.0,
1998-05-14 00:00:00+00:00,9.875,9.875,9.75,8.987305641174316,9500,0.0,
1998-05-15 00:00:00+00:00,9.75,10.0,9.75,9.159038543701172,34100,0.0,
1998-05-18 00:00:00+00:00,10.125,10.25,10.0,9.273527145385742,21200,0.0,
1998-05-19 00:00:00+00:00,10.0,10.5,10.0,9.388015747070312,52600,0.0,
1998-05-20 00:00:00+00:00,10.5,10.5625,10.375,9.674234390258787,31600,0.0,
1998-05-21 00:00:00+00:00,10.75,11.25,10.75,10.017696380615234,148600,0.0,
1998-05-22 00:00:00+00:00,10.75,11.0,10.375,9.731478691101074,19800,0.0,
1998-05-26 00:00:00+00:00,10.5,10.8125,10.375,9.845965385437012,21300,0.0,
1998-05-27 00:00:00+00:00,10.75,10.75,10.375,9.845965385437012,15600,0.0,
1998-05-28 00:00:00+00:00,10.75,11.25,10.75,10.18942928314209,19600,0.0,
1998-05-29 00:00:00+00:00,11.4375,11.625,11.375,10.418404579162598,35900,0.0,
1998-06-01 00:00:00+00:00,11.375,11.4375,10.875,10.07494068145752,42700,0.0,
1998-06-02 00:00:00+00:00,11.25,11.25,10.75,10.18942928314209,9300,0.0,
1998-06-03 00:00:00+00:00,10.75,10.875,10.75,9.903209686279297,10300,0.0,
1998-06-04 00:00:00+00:00,10.6875,10.75,10.625,9.788722038269045,12400,0.0,
1998-06-05 00:00:00+00:00,10.625,10.875,10.625,9.788722038269045,3600,0.0,
1998-06-08 00:00:00+00:00,10.6875,10.6875,10.0,9.330772399902344,18900,0.0,
1998-06-09 00:00:00+00:00,10.0,10.5,10.0,9.502503395080566,13000,0.0,
1998-06-10 00:00:00+00:00,10.5,10.625,10.4375,9.731478691101074,5400,0.0,
1998-06-11 00:00:00+00:00,10.75,10.75,10.5,9.845965385437012,7000,0.0,
1998-06-12 00:00:00+00:00,10.875,11.0625,10.875,10.07494068145752,30600,0.0,
1998-06-15 00:00:00+00:00,11.0625,11.0625,10.875,10.017696380615234,12400,0.0,
1998-06-16 00:00:00+00:00,11.0625,11.0625,10.9375,10.132187843322754,8400,0.0,
1998-06-17 00:00:00+00:00,10.9375,11.1875,10.6875,9.788722038269045,30400,0.0,
1998-06-18 00:00:00+00:00,10.5,11.0625,10.5,10.017696380615234,43400,0.0,
1998-06-19 00:00:00+00:00,11.0,11.1875,10.875,10.246673583984377,34800,0.0,
1998-06-22 00:00:00+00:00,11.0,11.25,11.0,10.132187843322754,100700,0.0,
1998-06-23 00:00:00+00:00,11.1875,11.1875,10.875,9.960453987121582,29900,0.0,
1998-06-24 00:00:00+00:00,10.875,10.875,10.625,9.731478691101074,7200,0.0,
1998-06-25 00:00:00+00:00,10.6875,10.6875,10.125,9.445258140563965,54400,0.0,
1998-06-26 00:00:00+00:00,10.3125,10.3125,9.0,9.159038543701172,238500,0.0,
1998-06-29 00:00:00+00:00,10.125,10.125,9.875,9.159038543701172,27700,0.0,
1998-06-30 00:00:00+00:00,9.75,10.0,9.5,8.987305641174316,82800,0.0,
1998-07-01 00:00:00+00:00,9.8125,10.25,9.5,9.388015747070312,60900,0.0,
1998-07-02 00:00:00+00:00,10.5,10.5,10.0,9.616991996765137,10500,0.0,
1998-07-06 00:00:00+00:00,10.625,10.625,10.375,9.55974578857422,61800,0.0,
1998-07-07 00:00:00+00:00,10.625,10.625,10.375,9.731478691101074,12700,0.0,
1998-07-08 00:00:00+00:00,10.5,10.875,10.5,9.960453987121582,14800,0.0,
1998-07-09 00:00:00+00:00,11.0,11.125,10.75,9.960453987121582,17400,0.0,
1998-07-10 00:00:00+00:00,10.9375,11.0,10.9375,10.07494068145752,29600,0.0,
1998-07-13 00:00:00+00:00,11.0,11.0,10.625,9.960453987121582,28900,0.0,
1998-07-14 00:00:00+00:00,10.5625,10.625,10.4375,9.731478691101074,9800,0.0,
1998-07-15 00:00:00+00:00,10.625,10.625,10.375,9.616991996765137,70100,0.0,
1998-07-16 00:00:00+00:00,10.4375,10.625,10.4375,9.674234390258787,2900,0.0,
1998-07-17 00:00:00+00:00,10.625,10.8125,10.25,9.903209686279297,8800,0.0,
1998-07-20 00:00:00+00:00,10.875,10.875,10.25,9.616991996765137,34300,0.0,
1998-07-21 00:00:00+00:00,10.375,10.875,10.3125,9.731478691101074,6100,0.0,
1998-07-22 00:00:00+00:00,10.25,10.625,10.125,9.388015747070312,21100,0.0,
1998-07-23 00:00:00+00:00,10.25,10.5,9.625,8.81557559967041,77700,0.0,
1998-07-24 00:00:00+00:00,9.625,9.75,9.25,8.81557559967041,23100,0.0,
1998-07-27 00:00:00+00:00,9.25,9.4375,9.125,8.643842697143555,17900,0.0,
1998-07-28 00:00:00+00:00,9.5,9.5,9.125,8.414865493774414,2500,0.0,
1998-07-29 00:00:00+00:00,9.0,9.25,9.0,8.414865493774414,29300,0.0,
1998-07-30 00:00:00+00:00,9.0625,10.0,9.0625,9.159038543701172,14700,0.0,
1998-07-31 00:00:00+00:00,10.25,10.5,10.0,9.159038543701172,8900,0.0,
1998-08-03 00:00:00+00:00,10.0,10.375,10.0,9.359392166137695,2500,0.0,
1998-08-04 00:00:00+00:00,10.1875,10.625,10.0,9.502503395080566,45600,0.0,
1998-08-05 00:00:00+00:00,10.625,10.625,10.0625,9.21628189086914,9800,0.0,
1998-08-06 00:00:00+00:00,10.3125,10.9375,10.3125,9.502503395080566,111900,0.0,
1998-08-07 00:00:00+00:00,10.5,10.5,10.375,9.616991996765137,4300,0.0,
1998-08-10 00:00:00+00:00,10.4375,10.4375,10.0,9.388015747070312,32800,0.0,
1998-08-11 00:00:00+00:00,9.75,10.0,9.28125,8.987305641174316,18700,0.0,
1998-08-12 00:00:00+00:00,9.90625,10.25,9.75,8.987305641174316,29900,0.0,
1998-08-13 00:00:00+00:00,10.0,10.0,8.875,8.701086044311523,102100,0.0,
1998-08-14 00:00:00+00:00,9.75,9.875,9.5,9.044548034667969,56500,0.0,
1998-08-17 00:00:00+00:00,9.875,9.875,9.625,9.044548034667969,2700,0.0,
1998-08-18 00:00:00+00:00,9.875,10.25,9.75,9.273527145385742,60000,0.0,
1998-08-19 00:00:00+00:00,10.125,10.1875,10.0,9.259218215942385,7700,0.0,
1998-08-20 00:00:00+00:00,10.25,10.375,10.0,9.273527145385742,48100,0.0,
1998-08-21 00:00:00+00:00,10.25,10.25,9.75,9.21628189086914,31600,0.0,
1998-08-24 00:00:00+00:00,9.75,9.875,9.75,9.044548034667969,3600,0.0,
1998-08-25 00:00:00+00:00,9.75,10.125,9.75,9.044548034667969,25500,0.0,
1998-08-26 00:00:00+00:00,9.75,9.875,9.625,9.044548034667969,29900,0.0,
1998-08-27 00:00:00+00:00,9.5,9.625,8.75,8.4721097946167,29700,0.0,
1998-08-28 00:00:00+00:00,9.25,9.25,8.5,7.899672508239746,42000,0.0,
1998-08-31 00:00:00+00:00,8.625,8.6875,8.0625,7.384476661682129,73400,0.0,
1998-09-01 00:00:00+00:00,8.125,8.75,8.0625,7.785182952880859,53300,0.0,
1998-09-02 00:00:00+00:00,8.875,8.875,8.375,7.899672508239746,72600,0.0,
1998-09-03 00:00:00+00:00,8.25,8.75,8.25,7.670694351196289,66300,0.0,
1998-09-04 00:00:00+00:00,8.625,8.75,8.5,7.785182952880859,6800,0.0,
1998-09-08 00:00:00+00:00,9.5,9.75,9.375,8.58659839630127,17200,0.0,
1998-09-09 00:00:00+00:00,9.25,9.25,8.75,8.4721097946167,62100,0.0,
1998-09-10 00:00:00+00:00,9.0,9.375,8.6875,8.515043258666992,33200,0.0,
1998-09-11 00:00:00+00:00,9.375,10.125,9.25,9.273527145385742,55500,0.0,
1998-09-14 00:00:00+00:00,10.25,10.75,10.0,9.21628189086914,95700,0.0,
1998-09-15 00:00:00+00:00,9.625,10.375,9.375,9.273527145385742,50200,0.0,
1998-09-16 00:00:00+00:00,10.5,10.625,10.25,9.445258140563965,22100,0.0,
1998-09-17 00:00:00+00:00,9.5,10.25,9.5,9.388015747070312,21000,0.0,
1998-09-18 00:00:00+00:00,10.625,10.625,10.0,9.388015747070312,59700,0.0,
1998-09-21 00:00:00+00:00,9.875,10.25,9.875,9.388015747070312,7700,0.0,
1998-09-22 00:00:00+00:00,10.25,10.875,10.25,9.960453987121582,41000,0.0,
1998-09-23 00:00:00+00:00,10.625,10.75,10.625,9.845965385437012,101800,0.0,
1998-09-24 00:00:00+00:00,10.71875,10.75,10.4375,9.845965385437012,15000,0.0,
1998-09-25 00:00:00+00:00,10.375,10.625,10.375,9.502503395080566,4200,0.0,
1998-09-28 00:00:00+00:00,10.25,10.375,9.75,9.502503395080566,30100,0.0,
1998-09-29 00:00:00+00:00,10.0,10.4375,10.0,9.416635513305664,20100,0.0,
1998-09-30 00:00:00+00:00,10.125,10.125,10.0,9.159038543701172,1300,0.0,
1998-10-01 00:00:00+00:00,9.75,10.25,9.625,9.044548034667969,17400,0.0,
1998-10-02 00:00:00+00:00,9.375,10.375,9.375,9.388015747070312,29800,0.0,
1998-10-05 00:00:00+00:00,9.75,9.75,9.3125,8.930062294006348,8900,0.0,
1998-10-06 00:00:00+00:00,9.0,9.5,9.0,8.701086044311523,286000,0.0,
1998-10-07 00:00:00+00:00,9.375,9.625,9.375,8.701086044311523,71100,0.0,
1998-10-08 00:00:00+00:00,9.5,9.5,8.9375,8.357623100280762,23100,0.0,
1998-10-09 00:00:00+00:00,8.875,9.5,8.875,8.4721097946167,33100,0.0,
1998-10-12 00:00:00+00:00,9.5,9.625,9.375,8.81557559967041,2400,0.0,
1998-10-13 00:00:00+00:00,9.0,9.75,9.0,8.701086044311523,24300,0.0,
1998-10-14 00:00:00+00:00,9.25,9.5,8.875,8.701086044311523,11600,0.0,
1998-10-15 00:00:00+00:00,9.5,9.5,9.1875,8.643842697143555,17800,0.0,
1998-10-16 00:00:00+00:00,9.375,9.875,9.375,8.930062294006348,23400,0.0,
1998-10-19 00:00:00+00:00,9.75,9.75,9.125,8.930062294006348,4200,0.0,
1998-10-20 00:00:00+00:00,9.875,10.125,9.75,9.159038543701172,58300,0.0,
1998-10-21 00:00:00+00:00,9.75,9.75,9.75,8.930062294006348,2000,0.0,
1998-10-22 00:00:00+00:00,9.75,9.75,9.53125,8.872817993164062,6300,0.0,
1998-10-23 00:00:00+00:00,9.625,10.0,9.625,8.987305641174316,11800,0.0,
1998-10-26 00:00:00+00:00,9.75,10.0,9.75,9.044548034667969,33600,0.0,
1998-10-27 00:00:00+00:00,10.0,10.1875,9.75,8.930062294006348,27600,0.0,
1998-10-28 00:00:00+00:00,9.625,10.0,9.625,9.159038543701172,10300,0.0,
1998-10-29 00:00:00+00:00,9.75,10.03125,9.6875,9.159038543701172,45600,0.0,
1998-10-30 00:00:00+00:00,10.25,10.625,10.0,9.502503395080566,46000,0.0,
1998-11-02 00:00:00+00:00,10.75,11.375,10.6875,10.017696380615234,111700,0.0,
1998-11-03 00:00:00+00:00,11.25,12.0,11.25,10.9908447265625,479500,0.0,
1998-11-04 00:00:00+00:00,12.125,12.375,11.875,11.334310531616213,125100,0.0,
1998-11-05 00:00:00+00:00,12.375,13.53125,12.375,12.307458877563477,249700,0.0,
1998-11-06 00:00:00+00:00,13.4375,13.75,13.125,12.4791898727417,103000,0.0,
1998-11-09 00:00:00+00:00,13.5,13.5,12.8125,12.250216484069824,55800,0.0,
1998-11-10 00:00:00+00:00,13.125,13.6875,13.0625,12.192970275878906,36400,0.0,
1998-11-11 00:00:00+00:00,13.75,14.5,13.75,13.28060531616211,155800,0.0,
1998-11-12 00:00:00+00:00,14.5,14.75,14.0,13.166119575500488,72500,0.0,
1998-11-13 00:00:00+00:00,14.5,14.5,14.0,13.051630020141602,49400,0.0,
1998-11-16 00:00:00+00:00,14.375,14.75,14.25,13.166119575500488,110300,0.0,
1998-11-17 00:00:00+00:00,14.875,15.0,14.0,12.82265567779541,219500,0.0,
1998-11-18 00:00:00+00:00,14.25,14.5,14.0,12.93714427947998,130000,0.0,
1998-11-19 00:00:00+00:00,14.5,14.5,13.875,12.765408515930176,61400,0.0,
1998-11-20 00:00:00+00:00,14.125,14.125,13.875,12.82265567779541,39600,0.0,
1998-11-23 00:00:00+00:00,14.0625,14.0625,13.75,12.59367847442627,111300,0.0,
1998-11-24 00:00:00+00:00,13.3125,13.875,13.0,12.708165168762209,124300,0.0,
1998-11-25 00:00:00+00:00,14.0,15.375,13.75,13.96753215789795,269800,0.0,
1998-11-27 00:00:00+00:00,15.25,17.4375,15.1875,15.57036590576172,154900,0.0,
1998-11-30 00:00:00+00:00,19.625,19.75,18.125,16.9442195892334,628300,0.0,
1998-12-01 00:00:00+00:00,18.875,19.0,18.125,16.9442195892334,195000,0.0,
