date,LNN_Open,LNN_High,LNN_Low,LNN_Close,LNN_Volume,LNN_Dividends,LNN_Stock Splits
1988-10-13 00:00:00+00:00,0.0,1.382715940475464,1.316872000694275,1.046733021736145,896063,0.0,
1988-10-14 00:00:00+00:00,0.0,1.4156379699707031,1.3497940301895142,1.0722627639770508,533081,0.0,
1988-10-17 00:00:00+00:00,0.0,1.4320989847183228,1.382715940475464,1.0977935791015625,757856,0.0,
1988-10-18 00:00:00+00:00,0.0,1.4320989847183228,1.4156379699707031,1.1105586290359497,524728,0.0,
1988-10-19 00:00:00+00:00,0.0,1.4320989847183228,1.3662550449371338,1.0594980716705322,596869,0.0,
1988-10-20 00:00:00+00:00,0.0,1.3991769552230835,1.3662550449371338,1.0722627639770508,397153,0.0,
1988-10-21 00:00:00+00:00,0.0,1.4156379699707031,1.3662550449371338,1.0977935791015625,201994,0.0,
1988-10-24 00:00:00+00:00,0.0,1.4320989847183228,1.3991769552230835,1.0977935791015625,218700,0.0,
1988-10-25 00:00:00+00:00,0.0,1.4320989847183228,1.3991769552230835,1.0977935791015625,63028,0.0,
1988-10-26 00:00:00+00:00,0.0,1.4156379699707031,1.3991769552230835,1.0850286483764648,20503,0.0,
1988-10-27 00:00:00+00:00,0.0,1.4320989847183228,1.3991769552230835,1.1105586290359497,152634,0.0,
1988-10-28 00:00:00+00:00,0.0,1.4320989847183228,1.3991769552230835,1.0850286483764648,67584,0.0,
1988-10-31 00:00:00+00:00,0.0,1.4320989847183228,1.3991769552230835,1.0850286483764648,73659,0.0,
1988-11-01 00:00:00+00:00,0.0,1.4320989847183228,1.3991769552230835,1.1105586290359497,59231,0.0,
1988-11-02 00:00:00+00:00,0.0,1.4320989847183228,1.3991769552230835,1.0977935791015625,291600,0.0,
1988-11-03 00:00:00+00:00,0.0,1.497941970825195,1.3991769552230835,1.148852825164795,612816,0.0,
1988-11-04 00:00:00+00:00,0.0,1.514402985572815,1.465021014213562,1.1743842363357544,168581,0.0,
1988-11-07 00:00:00+00:00,0.0,1.514402985572815,1.465021014213562,1.1616185903549194,85050,0.0,
1988-11-08 00:00:00+00:00,0.0,1.5473250150680542,1.465021014213562,1.1999139785766602,583959,0.0,
1988-11-09 00:00:00+00:00,0.0,1.6460909843444824,1.514402985572815,1.2509745359420776,697866,0.0,
1988-11-10 00:00:00+00:00,0.0,1.6954729557037354,1.6131689548492432,1.2765045166015625,1176272,0.0,
1988-11-11 00:00:00+00:00,0.0,1.711933970451355,1.6460909843444824,1.3275641202926636,638634,0.0,
1988-11-14 00:00:00+00:00,0.0,1.7777780294418335,1.6790119409561155,1.3658595085144043,926438,0.0,
1988-11-15 00:00:00+00:00,0.0,1.7777780294418335,1.7448559999465942,1.3658595085144043,497391,0.0,
1988-11-16 00:00:00+00:00,0.0,1.7777780294418335,1.6790119409561155,1.3020329475402832,740391,0.0,
1988-11-17 00:00:00+00:00,0.0,1.711933970451355,1.6625510454177856,1.3020329475402832,182250,0.0,
1988-11-18 00:00:00+00:00,0.0,1.7448559999465942,1.6625510454177856,1.3275641202926636,198956,0.0,
1988-11-21 00:00:00+00:00,0.0,1.7448559999465942,1.711933970451355,1.3530946969985962,116944,0.0,
1988-11-22 00:00:00+00:00,0.0,1.7942390441894531,1.711933970451355,1.3658595085144043,410063,0.0,
1988-11-23 00:00:00+00:00,0.0,1.8271600008010864,1.7942390441894531,1.416919469833374,330328,0.0,
1988-11-25 00:00:00+00:00,0.0,1.8271600008010864,1.7942390441894531,1.3913899660110474,39488,0.0,
1988-11-28 00:00:00+00:00,0.0,1.8271600008010864,1.7777780294418335,1.3913899660110474,118463,0.0,
1988-11-29 00:00:00+00:00,0.0,1.876543045043945,1.7777780294418335,1.429684281349182,1050216,0.0,
1988-11-30 00:00:00+00:00,0.0,1.975309014320373,1.8600820302963257,1.4935095310211182,850500,0.0,
1988-12-01 00:00:00+00:00,0.0,2.0905349254608154,1.909464955329895,1.6083950996398926,839109,0.0,
1988-12-02 00:00:00+00:00,0.0,2.255143880844116,2.0905349254608154,1.7105152606964111,1366116,0.0,
1988-12-05 00:00:00+00:00,0.0,2.255143880844116,2.0740740299224854,1.6339253187179563,1324350,0.0,
1988-12-06 00:00:00+00:00,0.0,2.156378984451294,2.041152000427246,1.6339253187179563,660656,0.0,
1988-12-07 00:00:00+00:00,0.0,2.1069960594177246,2.041152000427246,1.58286452293396,139725,0.0,
1988-12-08 00:00:00+00:00,0.0,2.0740740299224854,2.008229970932007,1.58286452293396,126056,0.0,
1988-12-09 00:00:00+00:00,0.0,2.0740740299224854,2.041152000427246,1.58286452293396,56953,0.0,
1988-12-12 00:00:00+00:00,0.0,2.1234569549560547,2.057612895965576,1.6211605072021484,996300,0.0,
1988-12-13 00:00:00+00:00,0.0,2.1234569549560547,2.0905349254608154,1.6211605072021484,90366,0.0,
1988-12-14 00:00:00+00:00,0.0,2.139918088912964,2.0905349254608154,1.6339253187179563,304509,0.0,
1988-12-15 00:00:00+00:00,0.0,2.1234569549560547,2.0740740299224854,1.6211605072021484,130613,0.0,
1988-12-16 00:00:00+00:00,0.0,2.1234569549560547,2.008229970932007,1.58286452293396,388041,0.0,
1988-12-19 00:00:00+00:00,0.0,2.0905349254608154,2.041152000427246,1.5956296920776367,91125,0.0,
1988-12-20 00:00:00+00:00,0.0,2.1234569549560547,2.0740740299224854,1.6339253187179563,328809,0.0,
1988-12-21 00:00:00+00:00,0.0,2.1069960594177246,2.0740740299224854,1.6339253187179563,69103,0.0,
1988-12-22 00:00:00+00:00,0.0,2.3045270442962646,2.0740740299224854,1.7360447645187378,643950,0.0,
1988-12-23 00:00:00+00:00,0.0,2.3539090156555176,2.238682985305786,1.812636137008667,412341,0.0,
1988-12-27 00:00:00+00:00,0.0,2.3539090156555176,2.3045270442962646,1.7871057987213137,61509,0.0,
1988-12-28 00:00:00+00:00,0.0,2.3539090156555176,2.3045270442962646,1.812636137008667,87328,0.0,
1988-12-29 00:00:00+00:00,0.0,2.403291940689087,2.3209879398345947,1.863695740699768,282488,0.0,
1988-12-30 00:00:00+00:00,0.0,2.6502060890197754,2.436213970184326,1.991346836090088,779878,0.0,
1989-01-03 00:00:00+00:00,0.0,2.6995880603790283,2.5514400005340576,2.029641628265381,1088944,0.0,
1989-01-04 00:00:00+00:00,0.0,2.6995880603790283,2.633744955062866,2.0551717281341557,640153,0.0,
1989-01-05 00:00:00+00:00,0.0,2.666666984558105,2.403291940689087,1.8892254829406736,1246894,0.0,
1989-01-06 00:00:00+00:00,0.0,2.5020580291748047,2.403291940689087,1.9019912481307983,629522,0.0,
1989-01-09 00:00:00+00:00,0.0,2.5514400005340576,2.436213970184326,1.9785813093185425,364500,0.0,
1989-01-10 00:00:00+00:00,0.0,2.617284059524536,2.5349791049957275,2.029641628265381,640153,0.0,
1989-01-11 00:00:00+00:00,0.0,2.617284059524536,2.5514400005340576,2.004111289978028,270338,0.0,
1989-01-12 00:00:00+00:00,0.0,2.633744955062866,2.584362030029297,2.029641628265381,193641,0.0,
1989-01-13 00:00:00+00:00,0.0,2.617284059524536,2.584362030029297,2.0168769359588623,164025,0.0,
