date,APA_Open,APA_High,APA_Low,APA_Close,APA_Volume,APA_Dividends,APA_Stock Splits
1979-05-15 00:00:00+00:00,3.559403896331787,3.607503890991211,3.5113039016723637,1.865694284439087,22349,0.0,
1979-05-16 00:00:00+00:00,3.583453893661499,3.823954105377197,3.583453893661499,1.99175488948822,66008,0.0,
1979-05-17 00:00:00+00:00,3.799904108047485,3.848004102706909,3.799904108047485,2.016967535018921,57692,0.0,
1979-05-18 00:00:00+00:00,3.848004102706909,3.9923040866851807,3.848004102706909,2.0799977779388428,119023,0.0,
1979-05-21 00:00:00+00:00,3.9682540893554688,4.064454078674316,3.920154094696045,2.117814540863037,106549,0.0,
1979-05-22 00:00:00+00:00,4.040403842926025,4.136603832244873,4.040403842926025,2.143027305603028,127339,0.0,
1979-05-23 00:00:00+00:00,4.088503837585449,4.088503837585449,3.9682540893554688,2.0799977779388428,85759,0.0,
1979-05-24 00:00:00+00:00,3.9682540893554688,3.9923040866851807,3.872054100036621,2.05478572845459,80561,0.0,
1979-05-25 00:00:00+00:00,3.920154094696045,3.9923040866851807,3.872054100036621,2.0799977779388428,63410,0.0,
1979-05-29 00:00:00+00:00,3.9682540893554688,4.184703826904297,3.9682540893554688,2.1556339263916016,123181,0.0,
1979-05-30 00:00:00+00:00,4.184703826904297,4.377103805541992,4.184703826904297,2.2816929817199707,113825,0.0,
1979-05-31 00:00:00+00:00,4.329003810882568,4.329003810882568,4.256854057312012,2.2690885066986084,80561,0.0,
1979-06-01 00:00:00+00:00,4.329003810882568,4.377103805541992,4.329003810882568,2.2690885066986084,103430,0.0,
1979-06-04 00:00:00+00:00,4.329003810882568,4.449254035949707,4.329003810882568,2.319511890411377,71206,0.0,
1979-06-05 00:00:00+00:00,4.449254035949707,4.641654968261719,4.449254035949707,2.395149946212769,136175,0.0,
1979-06-06 00:00:00+00:00,4.617605209350586,4.761905193328857,4.617605209350586,2.4455726146698,148129,0.0,
1979-06-07 00:00:00+00:00,4.66570520401001,4.737854957580566,4.641654968261719,2.432966947555542,141892,0.0,
1979-06-08 00:00:00+00:00,4.641654968261719,4.713805198669434,4.521405220031738,2.407752990722656,53534,0.0,
1979-06-11 00:00:00+00:00,4.593554973602295,4.641654968261719,4.521405220031738,2.4203600883483887,48857,0.0,
1979-06-12 00:00:00+00:00,4.617605209350586,4.641654968261719,4.569505214691162,2.407752990722656,48337,0.0,
1979-06-13 00:00:00+00:00,4.593554973602295,4.617605209350586,4.425203800201416,2.3447253704071045,75884,0.0,
1979-06-14 00:00:00+00:00,4.47330379486084,4.545454978942871,4.377103805541992,2.3447253704071045,58732,0.0,
1979-06-15 00:00:00+00:00,4.521405220031738,4.689754962921143,4.521405220031738,2.4203600883483887,107069,0.0,
1979-06-18 00:00:00+00:00,4.617605209350586,4.617605209350586,4.521405220031738,2.395149946212769,34823,0.0,
1979-06-19 00:00:00+00:00,4.569505214691162,4.617605209350586,4.521405220031738,2.4203600883483887,113825,0.0,
1979-06-20 00:00:00+00:00,4.617605209350586,4.689754962921143,4.617605209350586,2.432966947555542,152287,0.0,
1979-06-21 00:00:00+00:00,4.641654968261719,4.641654968261719,4.545454978942871,2.407752990722656,389293,0.0,
1979-06-22 00:00:00+00:00,4.593554973602295,4.593554973602295,4.497354030609131,2.395149946212769,70166,0.0,
1979-06-25 00:00:00+00:00,4.569505214691162,4.569505214691162,4.2809038162231445,2.294299840927124,73805,0.0,
1979-06-26 00:00:00+00:00,4.377103805541992,4.47330379486084,4.353054046630859,2.306906223297119,77443,0.0,
1979-06-27 00:00:00+00:00,4.401154041290283,4.521405220031738,4.401154041290283,2.332117319107056,124220,0.0,
1979-06-28 00:00:00+00:00,4.449254035949707,4.497354030609131,4.353054046630859,2.306906223297119,63410,0.0,
1979-06-29 00:00:00+00:00,4.401154041290283,4.521405220031738,4.401154041290283,2.3699376583099365,135655,0.0,
1979-07-02 00:00:00+00:00,4.521405220031738,4.545454978942871,4.425203800201416,2.319511890411377,40541,0.0,
1979-07-03 00:00:00+00:00,4.425203800201416,4.497354030609131,4.425203800201416,2.3573312759399414,45218,0.0,
1979-07-05 00:00:00+00:00,4.497354030609131,4.497354030609131,4.425203800201416,2.3573312759399414,18191,0.0,
1979-07-06 00:00:00+00:00,4.497354030609131,4.569505214691162,4.47330379486084,2.3699376583099365,98753,0.0,
1979-07-09 00:00:00+00:00,4.593554973602295,5.074554920196533,4.593554973602295,2.6598753929138184,223493,0.0,
1979-07-10 00:00:00+00:00,5.074554920196533,5.098605155944824,4.834054946899414,2.5716326236724854,168919,0.0,
1979-07-11 00:00:00+00:00,4.906205177307129,4.906205177307129,4.78595495223999,2.521207571029663,173077,0.0,
1979-07-12 00:00:00+00:00,4.810005187988281,4.858105182647705,4.761905193328857,2.508603811264038,85759,0.0,
1979-07-13 00:00:00+00:00,4.737854957580566,4.737854957580566,4.569505214691162,2.4203600883483887,89917,0.0,
1979-07-16 00:00:00+00:00,4.617605209350586,4.66570520401001,4.545454978942871,2.4455726146698,26507,0.0,
1979-07-17 00:00:00+00:00,4.66570520401001,4.66570520401001,4.449254035949707,2.332117319107056,58732,0.0,
1979-07-18 00:00:00+00:00,4.401154041290283,4.401154041290283,4.256854057312012,2.294299840927124,82121,0.0,
1979-07-19 00:00:00+00:00,4.377103805541992,4.497354030609131,4.304954051971436,2.319511890411377,34823,0.0,
1979-07-20 00:00:00+00:00,4.425203800201416,4.425203800201416,4.353054046630859,2.2816929817199707,20270,0.0,
1979-07-23 00:00:00+00:00,4.353054046630859,4.47330379486084,4.353054046630859,2.306906223297119,48337,0.0,
1979-07-24 00:00:00+00:00,4.449254035949707,4.521405220031738,4.449254035949707,2.3699376583099365,24428,0.0,
1979-07-25 00:00:00+00:00,4.521405220031738,4.593554973602295,4.521405220031738,2.382542371749878,23909,0.0,
1979-07-26 00:00:00+00:00,4.545454978942871,4.569505214691162,4.521405220031738,2.3699376583099365,22349,0.0,
1979-07-27 00:00:00+00:00,4.521405220031738,4.569505214691162,4.497354030609131,2.3573312759399414,40541,0.0,
1979-07-30 00:00:00+00:00,4.497354030609131,4.497354030609131,4.401154041290283,2.306906223297119,79522,0.0,
1979-07-31 00:00:00+00:00,4.401154041290283,4.449254035949707,4.401154041290283,2.332117319107056,69647,0.0,
1979-08-01 00:00:00+00:00,4.449254035949707,4.569505214691162,4.449254035949707,2.3573312759399414,53534,0.0,
1979-08-02 00:00:00+00:00,4.497354030609131,4.569505214691162,4.449254035949707,2.395149946212769,98753,0.0,
1979-08-03 00:00:00+00:00,4.569505214691162,4.569505214691162,4.497354030609131,2.3699376583099365,61331,0.0,
1979-08-06 00:00:00+00:00,4.521405220031738,4.569505214691162,4.497354030609131,2.3699376583099365,40541,0.0,
1979-08-07 00:00:00+00:00,4.521405220031738,4.593554973602295,4.521405220031738,2.395149946212769,42620,0.0,
1979-08-08 00:00:00+00:00,4.617605209350586,4.761905193328857,4.617605209350586,2.458179235458374,78482,0.0,
1979-08-09 00:00:00+00:00,4.689754962921143,4.761905193328857,4.641654968261719,2.483391046524048,34823,0.0,
1979-08-10 00:00:00+00:00,4.737854957580566,4.737854957580566,4.593554973602295,2.4203600883483887,41060,0.0,
1979-08-13 00:00:00+00:00,4.617605209350586,4.713805198669434,4.617605209350586,2.4455726146698,40541,0.0,
1979-08-14 00:00:00+00:00,4.66570520401001,4.689754962921143,4.593554973602295,2.4203600883483887,41060,0.0,
1979-08-15 00:00:00+00:00,4.617605209350586,4.689754962921143,4.545454978942871,2.4455726146698,54574,0.0,
1979-08-16 00:00:00+00:00,4.66570520401001,4.761905193328857,4.617605209350586,2.458179235458374,61331,0.0,
1979-08-17 00:00:00+00:00,4.689754962921143,4.78595495223999,4.66570520401001,2.508603811264038,53015,0.0,
1979-08-20 00:00:00+00:00,4.78595495223999,4.810005187988281,4.713805198669434,2.508603811264038,26507,0.0,
1979-08-21 00:00:00+00:00,4.78595495223999,4.810005187988281,4.593554973602295,2.4203600883483887,41060,0.0,
1979-08-22 00:00:00+00:00,4.617605209350586,4.761905193328857,4.617605209350586,2.483391046524048,100312,0.0,
1979-08-23 00:00:00+00:00,4.737854957580566,4.78595495223999,4.737854957580566,2.508603811264038,45218,0.0,
1979-08-24 00:00:00+00:00,4.78595495223999,4.858105182647705,4.737854957580566,2.521207571029663,48857,0.0,
1979-08-27 00:00:00+00:00,4.810005187988281,4.858105182647705,4.737854957580566,2.508603811264038,44179,0.0,
1979-08-28 00:00:00+00:00,4.78595495223999,4.858105182647705,4.66570520401001,2.4455726146698,37942,0.0,
1979-08-29 00:00:00+00:00,4.66570520401001,4.9783549308776855,4.593554973602295,2.596846103668213,81601,0.0,
1979-08-30 00:00:00+00:00,4.954305171966553,5.339105129241943,4.858105182647705,2.798541784286499,198025,0.0,
1979-08-31 00:00:00+00:00,5.339105129241943,5.507455825805664,5.339105129241943,2.861571311950684,315488,0.0,
1979-09-04 00:00:00+00:00,5.459354877471924,5.483405113220215,5.074554920196533,2.6850874423980717,107069,0.0,
1979-09-05 00:00:00+00:00,5.002405166625977,5.002405166625977,4.810005187988281,2.609451532363892,173597,0.0,
1979-09-06 00:00:00+00:00,4.9783549308776855,4.9783549308776855,4.930254936218262,2.609451532363892,64969,0.0,
1979-09-07 00:00:00+00:00,4.9783549308776855,5.218854904174805,4.9783549308776855,2.735511064529419,75364,0.0,
1979-09-10 00:00:00+00:00,5.218854904174805,5.339105129241943,5.122654914855957,2.710298776626587,105509,0.0,
1979-09-11 00:00:00+00:00,5.170754909515381,5.194805145263672,5.074554920196533,2.6598753929138184,59771,0.0,
1979-09-12 00:00:00+00:00,5.074554920196533,5.218854904174805,5.0505051612854,2.72290587425232,73285,0.0,
1979-09-13 00:00:00+00:00,5.194805145263672,5.4112548828125,5.098605155944824,2.7859370708465576,114865,0.0,
1979-09-14 00:00:00+00:00,5.339105129241943,5.627706050872803,5.339105129241943,2.8993899822235107,169958,0.0,
1979-09-17 00:00:00+00:00,5.555555820465088,5.747955799102783,5.555555820465088,2.9372096061706543,229210,0.0,
1979-09-18 00:00:00+00:00,5.603655815124512,5.603655815124512,5.435305118560791,2.8867831230163574,111227,0.0,
1979-09-19 00:00:00+00:00,5.507455825805664,5.507455825805664,5.4112548828125,2.8363611698150635,62890,0.0,
