date,INBK_Open,INBK_High,INBK_Low,INBK_Close,INBK_Volume,INBK_Dividends,INBK_Stock Splits
2006-04-05 00:00:00+00:00,11.673333168029783,11.673333168029783,11.673333168029783,10.265350341796877,0,0.0,
2006-04-06 00:00:00+00:00,11.673333168029783,11.673333168029783,11.673333168029783,10.265350341796877,0,0.0,
2006-04-07 00:00:00+00:00,11.673333168029783,11.673333168029783,11.673333168029783,10.265350341796877,0,0.0,
2006-04-10 00:00:00+00:00,11.673333168029783,11.673333168029783,11.673333168029783,10.265350341796877,0,0.0,
2006-04-11 00:00:00+00:00,11.673333168029783,11.673333168029783,11.673333168029783,10.265350341796877,0,0.0,
2006-04-12 00:00:00+00:00,11.800000190734863,11.800000190734863,11.800000190734863,10.37673568725586,300,0.0,
2006-04-13 00:00:00+00:00,11.800000190734863,11.800000190734863,11.800000190734863,10.37673568725586,0,0.0,
2006-04-17 00:00:00+00:00,11.800000190734863,11.800000190734863,11.800000190734863,10.37673568725586,0,0.0,
2006-04-18 00:00:00+00:00,11.800000190734863,11.800000190734863,11.666666984558104,10.259489059448242,1050,0.0,
2006-04-19 00:00:00+00:00,11.5,11.5,11.199999809265137,9.96635913848877,13500,0.0,
2006-04-20 00:00:00+00:00,11.333333015441896,11.333333015441896,11.333333015441896,9.96635913848877,9000,0.0,
2006-04-21 00:00:00+00:00,11.5,11.5,11.333333015441896,9.96635913848877,1500,0.0,
2006-04-24 00:00:00+00:00,11.199999809265137,11.333333015441896,11.199999809265137,9.96635913848877,10950,0.0,
2006-04-25 00:00:00+00:00,11.666666984558104,11.666666984558104,11.333333015441896,9.96635913848877,9000,0.0,
2006-04-26 00:00:00+00:00,11.333333015441896,11.333333015441896,11.233332633972168,9.878422737121582,2250,0.0,
2006-04-27 00:00:00+00:00,11.233332633972168,11.233332633972168,11.233332633972168,9.878422737121582,0,0.0,
2006-04-28 00:00:00+00:00,11.199999809265137,11.233332633972168,11.033332824707031,9.878422737121582,1650,0.0,
2006-05-01 00:00:00+00:00,11.033332824707031,11.133333206176758,11.033332824707031,9.731856346130373,23250,0.0,
2006-05-02 00:00:00+00:00,11.033332824707031,11.06666660308838,11.0,9.673232078552246,15750,0.0,
2006-05-03 00:00:00+00:00,11.0,11.0,11.0,9.673232078552246,0,0.0,
2006-05-04 00:00:00+00:00,11.0,11.0,11.0,9.673232078552246,0,0.0,
2006-05-05 00:00:00+00:00,10.93333339691162,11.0,10.93333339691162,9.673232078552246,24900,0.0,
2006-05-08 00:00:00+00:00,11.0,11.0,11.0,9.673232078552246,0,0.0,
2006-05-09 00:00:00+00:00,11.0,11.0,11.0,9.673232078552246,0,0.0,
2006-05-10 00:00:00+00:00,11.0,11.0,11.0,9.673232078552246,0,0.0,
2006-05-11 00:00:00+00:00,11.0,11.0,11.0,9.673232078552246,0,0.0,
2006-05-12 00:00:00+00:00,11.0,11.0,11.0,9.673232078552246,0,0.0,
2006-05-15 00:00:00+00:00,11.0,11.0,11.0,9.673232078552246,0,0.0,
2006-05-16 00:00:00+00:00,11.100000381469728,11.100000381469728,11.0,9.702545166015623,1200,0.0,
2006-05-17 00:00:00+00:00,11.333333015441896,11.333333015441896,10.800000190734863,9.49735164642334,1050,0.0,
2006-05-18 00:00:00+00:00,10.800000190734863,10.800000190734863,10.800000190734863,9.49735164642334,0,0.0,
2006-05-19 00:00:00+00:00,10.800000190734863,10.800000190734863,10.800000190734863,9.49735164642334,600,0.0,
