date,VONG_Open,VONG_High,VONG_Low,VONG_Close,VONG_Volume,VONG_Dividends,VONG_Stock Splits
2010-09-22 00:00:00+00:00,12.952500343322754,12.952500343322754,12.952500343322754,11.064202308654783,40000,0.0,
2010-09-23 00:00:00+00:00,12.982500076293944,13.012499809265137,12.982500076293944,11.094101905822754,65200,0.0,
2010-09-24 00:00:00+00:00,13.154999732971191,13.164999961853027,13.147500038146973,11.23077392578125,70400,0.0,
2010-09-27 00:00:00+00:00,13.145000457763672,13.1875,13.11750030517578,11.26494312286377,46800,0.0,
2010-09-28 00:00:00+00:00,13.1875,13.1875,13.1875,11.26494312286377,0,0.0,
2010-09-29 00:00:00+00:00,13.172499656677246,13.199999809265137,13.172499656677246,11.256402015686035,86800,0.0,
2010-09-30 00:00:00+00:00,13.24250030517578,13.24250030517578,13.102499961853027,11.19233512878418,38800,0.0,
2010-10-01 00:00:00+00:00,13.102499961853027,13.102499961853027,13.102499961853027,11.19233512878418,0,0.0,
2010-10-04 00:00:00+00:00,13.177499771118164,13.177499771118164,13.0024995803833,11.145353317260742,78400,0.0,
2010-10-05 00:00:00+00:00,13.217499732971191,13.217499732971191,13.217499732971191,11.290570259094238,4000,0.0,
2010-10-06 00:00:00+00:00,13.324999809265137,13.324999809265137,13.25,11.33968734741211,20000,0.0,
2010-10-07 00:00:00+00:00,13.274999618530272,13.28499984741211,13.220000267028809,11.348227500915527,176000,0.0,
2010-10-08 00:00:00+00:00,13.295000076293944,13.385000228881836,13.265000343322754,11.414430618286133,40800,0.0,
2010-10-11 00:00:00+00:00,13.404999732971191,13.43000030517578,13.404999732971191,11.452873229980469,22400,0.0,
2010-10-12 00:00:00+00:00,13.342499732971191,13.457500457763672,13.28499984741211,11.495582580566406,29200,0.0,
2010-10-13 00:00:00+00:00,13.520000457763672,13.609999656677246,13.494999885559082,11.604497909545898,17200,0.0,
2010-10-14 00:00:00+00:00,13.572500228881836,13.577500343322754,13.515000343322754,11.561781883239746,136000,0.0,
2010-10-15 00:00:00+00:00,13.662500381469728,13.662500381469728,13.604999542236328,11.645071029663086,24400,0.0,
2010-10-18 00:00:00+00:00,13.664999961853027,13.664999961853027,13.649999618530272,11.660019874572754,2000,0.0,
2010-10-19 00:00:00+00:00,13.49250030517578,13.4975004196167,13.395000457763672,11.442190170288086,5200,0.0,
2010-10-20 00:00:00+00:00,13.395000457763672,13.395000457763672,13.395000457763672,11.442190170288086,0,0.0,
2010-10-21 00:00:00+00:00,13.65250015258789,13.65250015258789,13.59000015258789,11.608765602111816,1600,0.0,
2010-10-22 00:00:00+00:00,13.702500343322754,13.704999923706056,13.702500343322754,11.706998825073242,42000,0.0,
2010-10-25 00:00:00+00:00,13.8100004196167,13.827500343322754,13.760000228881836,11.753982543945312,18800,0.0,
2010-10-26 00:00:00+00:00,13.697500228881836,13.789999961853027,13.657500267028809,11.775335311889648,406000,0.0,
2010-10-27 00:00:00+00:00,13.692500114440918,13.75,13.664999961853027,11.745437622070312,258400,0.0,
2010-10-28 00:00:00+00:00,13.74250030517578,13.74250030517578,13.74250030517578,11.739032745361328,4000,0.0,
2010-10-29 00:00:00+00:00,13.78499984741211,13.787500381469728,13.744999885559082,11.76038932800293,31600,0.0,
