date,JEF_Open,JEF_High,JEF_Low,JEF_Close,JEF_Volume,JEF_Dividends,JEF_Stock Splits
1980-03-17 00:00:00+00:00,0.0,0.0605290010571479,0.0605290010571479,0.0243062172085046,8260,0.0,
1980-03-18 00:00:00+00:00,0.0,0.0590160004794597,0.0575029999017715,0.0236986521631479,107386,0.0,
1980-03-19 00:00:00+00:00,0.0,0.0605290010571479,0.0544760003685951,0.0218755584210157,404764,0.0,
1980-03-20 00:00:00+00:00,0.0,0.0575029999017715,0.0544760003685951,0.0218755584210157,677360,0.0,
1980-03-21 00:00:00+00:00,0.0,0.0559890009462833,0.0484229996800422,0.0194449070841074,1007780,0.0,
1980-03-24 00:00:00+00:00,0.0,0.0529629997909069,0.046909999102354,0.0194449070841074,743444,0.0,
1980-03-25 00:00:00+00:00,0.0,0.0514499992132186,0.0453969985246658,0.018229765817523,603016,0.0,
1980-03-26 00:00:00+00:00,0.0,0.0484229996800422,0.0423699989914894,0.0188373252749443,280857,0.0,
1980-03-27 00:00:00+00:00,0.0,0.0438840016722679,0.0408569984138011,0.0164066646248102,718663,0.0,
1980-03-28 00:00:00+00:00,0.0,0.046909999102354,0.0423699989914894,0.0188373252749443,669100,0.0,
1980-03-31 00:00:00+00:00,0.0,0.0544760003685951,0.0484229996800422,0.0218755584210157,545192,0.0,
1980-04-01 00:00:00+00:00,0.0,0.0605290010571479,0.0544760003685951,0.0243062172085046,644318,0.0,
1980-04-02 00:00:00+00:00,0.0,0.0635560005903244,0.0605290010571479,0.0243062172085046,702142,0.0,
1980-04-03 00:00:00+00:00,0.0,0.0605290010571479,0.0605290010571479,0.0243062172085046,41302,0.0,
1980-04-07 00:00:00+00:00,0.0,0.0605290010571479,0.0544760003685951,0.0218755584210157,256075,0.0,
1980-04-08 00:00:00+00:00,0.0,0.0575029999017715,0.0559890009462833,0.0224831197410821,57823,0.0,
1980-04-09 00:00:00+00:00,0.0,0.0590160004794597,0.0575029999017715,0.0236986521631479,90865,0.0,
1980-04-10 00:00:00+00:00,0.0,0.0620420016348362,0.0605290010571479,0.0249137803912162,90865,0.0,
1980-04-11 00:00:00+00:00,0.0,0.0741479992866516,0.0635560005903244,0.029775096103549,776486,0.0,
1980-04-14 00:00:00+00:00,0.0,0.0832270011305809,0.077174998819828,0.0322057753801345,388243,0.0,
1980-04-15 00:00:00+00:00,0.0,0.0817139968276023,0.0756610035896301,0.0315982177853584,313899,0.0,
1980-04-16 00:00:00+00:00,0.0,0.0802009999752044,0.0741479992866516,0.0309906434267759,247815,0.0,
1980-04-17 00:00:00+00:00,0.0,0.0802009999752044,0.0696080029010772,0.0291675459593534,239554,0.0,
1980-04-18 00:00:00+00:00,0.0,0.0726350024342536,0.0711219981312751,0.0291675459593534,107386,0.0,
1980-04-21 00:00:00+00:00,0.0,0.0696080029010772,0.0680949985980987,0.0273444447666406,57823,0.0,
1980-04-22 00:00:00+00:00,0.0,0.0741479992866516,0.0696080029010772,0.0291675459593534,189991,0.0,
1980-04-23 00:00:00+00:00,0.0,0.077174998819828,0.0741479992866516,0.029775096103549,313899,0.0,
1980-04-24 00:00:00+00:00,0.0,0.0786880031228065,0.0741479992866516,0.0303826853632926,289117,0.0,
1980-04-25 00:00:00+00:00,0.0,0.0756610035896301,0.0680949985980987,0.0273444447666406,462588,0.0,
1980-04-28 00:00:00+00:00,0.0,0.0665820017457008,0.0650689974427223,0.0267368759959936,239554,0.0,
1980-04-29 00:00:00+00:00,0.0,0.0665820017457008,0.0620420016348362,0.0267368759959936,297378,0.0,
1980-04-30 00:00:00+00:00,0.0,0.0665820017457008,0.0650689974427223,0.0267368759959936,82605,0.0,
1980-05-01 00:00:00+00:00,0.0665820017457008,0.0665820017457008,0.0665820017457008,0.0267368759959936,0,0.0,
1980-05-02 00:00:00+00:00,0.0,0.0650689974427223,0.0650689974427223,0.0261293090879917,8260,0.0,
1980-05-05 00:00:00+00:00,0.0,0.0650689974427223,0.0635560005903244,0.0261293090879917,90865,0.0,
1980-05-06 00:00:00+00:00,0.0,0.0650689974427223,0.0635560005903244,0.0255217533558607,74344,0.0,
1980-05-07 00:00:00+00:00,0.0,0.0726350024342536,0.0665820017457008,0.0291675459593534,603016,0.0,
1980-05-08 00:00:00+00:00,0.0,0.0832270011305809,0.0756610035896301,0.033420905470848,1239074,0.0,
1980-05-09 00:00:00+00:00,0.0,0.0832270011305809,0.0802009999752044,0.0328133292496204,363462,0.0,
1980-05-12 00:00:00+00:00,0.0,0.0832270011305809,0.0786880031228065,0.0322057753801345,107386,0.0,
1980-05-13 00:00:00+00:00,0.0,0.0786880031228065,0.0741479992866516,0.029775096103549,115647,0.0,
1980-05-14 00:00:00+00:00,0.0,0.0756610035896301,0.0756610035896301,0.0303826853632926,66084,0.0,
1980-05-15 00:00:00+00:00,0.0,0.0741479992866516,0.0741479992866516,0.029775096103549,41302,0.0,
1980-05-16 00:00:00+00:00,0.0,0.0726350024342536,0.0665820017457008,0.0267368759959936,198252,0.0,
