date,STAF_Open,STAF_High,STAF_Low,STAF_Close,STAF_Volume,STAF_Dividends,STAF_Stock Splits
2013-04-26 00:00:00+00:00,55500.0,55500.0,52500.0,50888.7265625,0,0.0,
2013-04-29 00:00:00+00:00,63000.0,63000.0,63000.0,61066.4765625,0,0.0,
2013-04-30 00:00:00+00:00,58500.0,66000.0,58500.0,61066.4765625,0,0.0,
2013-05-01 00:00:00+00:00,51000.0,52500.0,51000.0,50888.7265625,1,0.0,
2013-05-02 00:00:00+00:00,52500.0,52500.0,49500.0,47980.8046875,0,0.0,
2013-05-03 00:00:00+00:00,51000.0,51000.0,51000.0,49434.765625,0,0.0,
2013-05-06 00:00:00+00:00,54000.0,54000.0,52500.0,50888.7265625,0,0.0,
2013-05-07 00:00:00+00:00,51000.0,51000.0,51000.0,49434.765625,0,0.0,
2013-05-08 00:00:00+00:00,51000.0,51000.0,51000.0,49434.765625,0,0.0,
2013-05-09 00:00:00+00:00,51000.0,51000.0,51000.0,49434.765625,0,0.0,
2013-05-10 00:00:00+00:00,51000.0,51000.0,51000.0,49434.765625,0,0.0,
2013-05-13 00:00:00+00:00,51000.0,51000.0,51000.0,49434.765625,0,0.0,
2013-05-14 00:00:00+00:00,49500.0,49500.0,49500.0,47980.8046875,0,0.0,
2013-05-15 00:00:00+00:00,48000.0,49500.0,48000.0,47980.8046875,0,0.0,
2013-05-16 00:00:00+00:00,49500.0,49500.0,49500.0,47980.8046875,0,0.0,
2013-05-17 00:00:00+00:00,49500.0,49500.0,49500.0,47980.8046875,0,0.0,
2013-05-20 00:00:00+00:00,49500.0,49500.0,49500.0,47980.8046875,0,0.0,
2013-05-21 00:00:00+00:00,51000.0,51000.0,51000.0,49434.765625,0,0.0,
2013-05-22 00:00:00+00:00,51000.0,51000.0,49500.0,47980.8046875,0,0.0,
2013-05-23 00:00:00+00:00,48000.0,48000.0,48000.0,46526.8359375,0,0.0,
2013-05-24 00:00:00+00:00,49500.0,49500.0,49500.0,47980.8046875,0,0.0,
2013-05-28 00:00:00+00:00,49500.0,49500.0,49500.0,47980.8046875,0,0.0,
2013-05-29 00:00:00+00:00,49500.0,49500.0,49500.0,47980.8046875,0,0.0,
2013-05-30 00:00:00+00:00,49500.0,49500.0,49500.0,47980.8046875,0,0.0,
2013-05-31 00:00:00+00:00,49500.0,49500.0,49500.0,47980.8046875,0,0.0,
2013-06-03 00:00:00+00:00,49500.0,49500.0,49500.0,47980.8046875,0,0.0,
2013-06-04 00:00:00+00:00,49500.0,49500.0,49500.0,47980.8046875,0,0.0,
2013-06-05 00:00:00+00:00,45600.0,45600.0,45000.0,43618.91015625,0,0.0,
2013-06-06 00:00:00+00:00,45000.0,45000.0,45000.0,43618.91015625,0,0.0,
2013-06-07 00:00:00+00:00,49500.0,49500.0,49500.0,47980.8046875,0,0.0,
2013-06-10 00:00:00+00:00,49500.0,49500.0,49500.0,47980.8046875,0,0.0,
2013-06-11 00:00:00+00:00,48000.0,48000.0,48000.0,46526.8359375,0,0.0,
2013-06-12 00:00:00+00:00,49500.0,49500.0,49500.0,47980.8046875,0,0.0,
2013-06-13 00:00:00+00:00,49500.0,49500.0,49500.0,47980.8046875,0,0.0,
2013-06-14 00:00:00+00:00,49500.0,49500.0,49500.0,47980.8046875,0,0.0,
2013-06-17 00:00:00+00:00,49500.0,49500.0,49500.0,47980.8046875,0,0.0,
2013-06-18 00:00:00+00:00,49500.0,49500.0,49500.0,47980.8046875,0,0.0,
2013-06-19 00:00:00+00:00,49500.0,49500.0,49500.0,47980.8046875,0,0.0,
2013-06-20 00:00:00+00:00,49500.0,49500.0,49500.0,47980.8046875,0,0.0,
2013-06-21 00:00:00+00:00,49500.0,49500.0,49500.0,47980.8046875,0,0.0,
2013-06-24 00:00:00+00:00,49500.0,49500.0,49500.0,47980.8046875,0,0.0,
2013-06-25 00:00:00+00:00,45000.0,45000.0,45000.0,43618.91015625,0,0.0,
2013-06-26 00:00:00+00:00,45000.0,45000.0,45000.0,43618.91015625,0,0.0,
2013-06-27 00:00:00+00:00,36000.0,45000.0,36000.0,43618.91015625,0,0.0,
2013-06-28 00:00:00+00:00,45000.0,45000.0,45000.0,43618.91015625,0,0.0,
2013-07-01 00:00:00+00:00,45000.0,45000.0,45000.0,43618.91015625,0,0.0,
2013-07-02 00:00:00+00:00,45000.0,45000.0,45000.0,43618.91015625,0,0.0,
2013-07-03 00:00:00+00:00,45000.0,45000.0,45000.0,43618.91015625,0,0.0,
2013-07-05 00:00:00+00:00,45000.0,45000.0,45000.0,43618.91015625,0,0.0,
2013-07-08 00:00:00+00:00,45000.0,45000.0,45000.0,43618.91015625,0,0.0,
2013-07-09 00:00:00+00:00,45000.0,45000.0,45000.0,43618.91015625,0,0.0,
2013-07-10 00:00:00+00:00,36000.0,36000.0,36000.0,34895.1328125,0,0.0,
2013-07-11 00:00:00+00:00,42000.0,42000.0,42000.0,40710.98046875,0,0.0,
2013-07-12 00:00:00+00:00,42000.0,42000.0,42000.0,40710.98046875,0,0.0,
2013-07-15 00:00:00+00:00,39000.0,39000.0,39000.0,37803.05078125,0,0.0,
2013-07-16 00:00:00+00:00,39000.0,39000.0,39000.0,37803.05078125,0,0.0,
2013-07-17 00:00:00+00:00,39000.0,39000.0,39000.0,37803.05078125,0,0.0,
2013-07-18 00:00:00+00:00,39000.0,39000.0,39000.0,37803.05078125,0,0.0,
2013-07-19 00:00:00+00:00,39000.0,39000.0,39000.0,37803.05078125,0,0.0,
2013-07-22 00:00:00+00:00,39000.0,39000.0,39000.0,37803.05078125,0,0.0,
2013-07-23 00:00:00+00:00,39000.0,39000.0,39000.0,37803.05078125,0,0.0,
2013-07-24 00:00:00+00:00,39000.0,39000.0,39000.0,37803.05078125,0,0.0,
2013-07-25 00:00:00+00:00,39000.0,39000.0,39000.0,37803.05078125,0,0.0,
2013-07-26 00:00:00+00:00,39000.0,39000.0,39000.0,37803.05078125,0,0.0,
2013-07-29 00:00:00+00:00,39000.0,39000.0,39000.0,37803.05078125,0,0.0,
2013-07-30 00:00:00+00:00,39000.0,39000.0,39000.0,37803.05078125,0,0.0,
2013-07-31 00:00:00+00:00,39000.0,39000.0,39000.0,37803.05078125,0,0.0,
2013-08-01 00:00:00+00:00,39000.0,39000.0,39000.0,37803.05078125,0,0.0,
2013-08-02 00:00:00+00:00,36000.0,36000.0,36000.0,34895.1328125,0,0.0,
2013-08-05 00:00:00+00:00,36000.0,36000.0,36000.0,34895.1328125,0,0.0,
2013-08-06 00:00:00+00:00,38100.0,38100.0,36000.0,34895.1328125,0,0.0,
2013-08-07 00:00:00+00:00,37500.0,37500.0,37500.0,36349.09375,0,0.0,
2013-08-08 00:00:00+00:00,37500.0,37500.0,37500.0,36349.09375,0,0.0,
2013-08-09 00:00:00+00:00,37500.0,37500.0,37500.0,36349.09375,0,0.0,
2013-08-12 00:00:00+00:00,37500.0,37500.0,37500.0,36349.09375,0,0.0,
2013-08-13 00:00:00+00:00,37500.0,37500.0,37500.0,36349.09375,0,0.0,
2013-08-14 00:00:00+00:00,37500.0,37500.0,37500.0,36349.09375,0,0.0,
2013-08-15 00:00:00+00:00,37500.0,37500.0,37500.0,36349.09375,0,0.0,
2013-08-16 00:00:00+00:00,37500.0,37500.0,37500.0,36349.09375,0,0.0,
2013-08-19 00:00:00+00:00,37500.0,37500.0,37500.0,36349.09375,0,0.0,
2013-08-20 00:00:00+00:00,37500.0,37500.0,37500.0,36349.09375,0,0.0,
2013-08-21 00:00:00+00:00,30000.0,30000.0,30000.0,29079.2734375,0,0.0,
2013-08-22 00:00:00+00:00,37500.0,37500.0,37500.0,36349.09375,0,0.0,
2013-08-23 00:00:00+00:00,37500.0,37500.0,37500.0,36349.09375,0,0.0,
2013-08-26 00:00:00+00:00,36000.0,36000.0,16500.0,34895.1328125,0,0.0,
2013-08-27 00:00:00+00:00,36000.0,36000.0,36000.0,34895.1328125,0,0.0,
2013-08-28 00:00:00+00:00,37500.0,48000.0,37500.0,46526.8359375,0,0.0,
2013-08-29 00:00:00+00:00,48000.0,48000.0,48000.0,46526.8359375,0,0.0,
2013-08-30 00:00:00+00:00,45000.0,54000.0,30000.0,52342.69140625,0,0.0,
2013-09-03 00:00:00+00:00,45000.0,45000.0,45000.0,43618.91015625,0,0.0,
2013-09-04 00:00:00+00:00,45000.0,45000.0,45000.0,43618.91015625,0,0.0,
2013-09-05 00:00:00+00:00,45000.0,45000.0,43500.0,42164.9453125,0,0.0,
2013-09-06 00:00:00+00:00,43500.0,43500.0,43500.0,42164.9453125,0,0.0,
2013-09-09 00:00:00+00:00,43500.0,43500.0,43500.0,42164.9453125,0,0.0,
2013-09-10 00:00:00+00:00,43500.0,43500.0,43500.0,42164.9453125,0,0.0,
2013-09-11 00:00:00+00:00,43500.0,43500.0,43500.0,42164.9453125,0,0.0,
2013-09-12 00:00:00+00:00,43500.0,43500.0,43500.0,42164.9453125,0,0.0,
2013-09-13 00:00:00+00:00,43500.0,43500.0,43500.0,42164.9453125,0,0.0,
2013-09-16 00:00:00+00:00,43500.0,43500.0,43500.0,42164.9453125,0,0.0,
2013-09-17 00:00:00+00:00,43500.0,43500.0,43500.0,42164.9453125,0,0.0,
2013-09-18 00:00:00+00:00,43500.0,43500.0,43500.0,42164.9453125,0,0.0,
2013-09-19 00:00:00+00:00,43500.0,43500.0,43500.0,42164.9453125,0,0.0,
2013-09-20 00:00:00+00:00,43500.0,43500.0,43500.0,42164.9453125,0,0.0,
2013-09-23 00:00:00+00:00,43500.0,60000.0,36000.0,58158.546875,0,0.0,
2013-09-24 00:00:00+00:00,54000.0,57000.0,51000.0,55250.6171875,0,0.0,
2013-09-25 00:00:00+00:00,57000.0,57000.0,57000.0,55250.6171875,0,0.0,
2013-09-26 00:00:00+00:00,51000.0,56400.0,30300.0,54669.03515625,0,0.0,
2013-09-27 00:00:00+00:00,56400.0,56400.0,56400.0,54669.03515625,0,0.0,
2013-09-30 00:00:00+00:00,54600.0,54600.0,54600.0,52924.27734375,0,0.0,
2013-10-01 00:00:00+00:00,54600.0,54600.0,54600.0,52924.27734375,0,0.0,
2013-10-02 00:00:00+00:00,54600.0,54600.0,54600.0,52924.27734375,0,0.0,
2013-10-03 00:00:00+00:00,54600.0,54600.0,54600.0,52924.27734375,0,0.0,
2013-10-04 00:00:00+00:00,52200.0,52200.0,52200.0,50597.9375,0,0.0,
2013-10-07 00:00:00+00:00,52200.0,52200.0,52200.0,50597.9375,0,0.0,
2013-10-08 00:00:00+00:00,52200.0,52200.0,52200.0,50597.9375,0,0.0,
2013-10-09 00:00:00+00:00,52200.0,52200.0,52200.0,50597.9375,0,0.0,
2013-10-10 00:00:00+00:00,52200.0,52200.0,52200.0,50597.9375,0,0.0,
2013-10-11 00:00:00+00:00,52200.0,58500.0,52200.0,56704.5859375,0,0.0,
2013-10-14 00:00:00+00:00,58500.0,58500.0,58500.0,56704.5859375,0,0.0,
2013-10-15 00:00:00+00:00,58500.0,58500.0,58500.0,56704.5859375,0,0.0,
2013-10-16 00:00:00+00:00,58500.0,58500.0,58500.0,56704.5859375,0,0.0,
2013-10-17 00:00:00+00:00,58500.0,58500.0,58500.0,56704.5859375,0,0.0,
2013-10-18 00:00:00+00:00,58500.0,58500.0,58500.0,56704.5859375,0,0.0,
2013-10-21 00:00:00+00:00,58500.0,58500.0,58500.0,56704.5859375,0,0.0,
2013-10-22 00:00:00+00:00,58500.0,58500.0,58500.0,56704.5859375,0,0.0,
2013-10-23 00:00:00+00:00,58500.0,58500.0,58500.0,56704.5859375,0,0.0,
2013-10-24 00:00:00+00:00,58500.0,58500.0,58500.0,56704.5859375,0,0.0,
2013-10-25 00:00:00+00:00,58500.0,58500.0,58500.0,56704.5859375,0,0.0,
2013-10-28 00:00:00+00:00,58500.0,58500.0,58500.0,56704.5859375,0,0.0,
2013-10-29 00:00:00+00:00,58500.0,58500.0,58500.0,56704.5859375,0,0.0,
2013-10-30 00:00:00+00:00,58500.0,58500.0,58500.0,56704.5859375,0,0.0,
2013-10-31 00:00:00+00:00,58500.0,58500.0,58500.0,56704.5859375,0,0.0,
2013-11-01 00:00:00+00:00,58500.0,58500.0,58500.0,56704.5859375,0,0.0,
2013-11-04 00:00:00+00:00,37500.0,53700.0,37500.0,52051.8984375,0,0.0,
2013-11-05 00:00:00+00:00,53700.0,53700.0,53700.0,52051.8984375,0,0.0,
2013-11-06 00:00:00+00:00,53700.0,53700.0,53700.0,52051.8984375,0,0.0,
2013-11-07 00:00:00+00:00,53700.0,53700.0,53700.0,52051.8984375,0,0.0,
2013-11-08 00:00:00+00:00,53700.0,53700.0,53700.0,52051.8984375,0,0.0,
2013-11-11 00:00:00+00:00,53700.0,53700.0,53700.0,52051.8984375,0,0.0,
2013-11-12 00:00:00+00:00,53700.0,53700.0,53700.0,52051.8984375,0,0.0,
2013-11-13 00:00:00+00:00,53700.0,53700.0,53700.0,52051.8984375,0,0.0,
2013-11-14 00:00:00+00:00,53700.0,53700.0,53700.0,52051.8984375,0,0.0,
2013-11-15 00:00:00+00:00,53700.0,53700.0,53700.0,52051.8984375,0,0.0,
2013-11-18 00:00:00+00:00,53700.0,53700.0,53700.0,52051.8984375,0,0.0,
2013-11-19 00:00:00+00:00,53700.0,53700.0,53700.0,52051.8984375,0,0.0,
2013-11-20 00:00:00+00:00,53700.0,53700.0,53700.0,52051.8984375,0,0.0,
2013-11-21 00:00:00+00:00,53700.0,53700.0,53700.0,52051.8984375,0,0.0,
2013-11-22 00:00:00+00:00,53700.0,53700.0,53700.0,52051.8984375,0,0.0,
2013-11-25 00:00:00+00:00,53700.0,53700.0,53700.0,52051.8984375,0,0.0,
2013-11-26 00:00:00+00:00,53700.0,53700.0,53700.0,52051.8984375,0,0.0,
2013-11-27 00:00:00+00:00,53700.0,57000.0,53700.0,55250.6171875,0,0.0,
2013-11-29 00:00:00+00:00,57000.0,61500.0,57000.0,59612.50390625,0,0.0,
2013-12-02 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2013-12-03 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2013-12-04 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2013-12-05 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2013-12-06 00:00:00+00:00,52500.0,57000.0,31500.0,55250.6171875,0,0.0,
2013-12-09 00:00:00+00:00,57000.0,57000.0,57000.0,55250.6171875,0,0.0,
2013-12-10 00:00:00+00:00,57000.0,57000.0,57000.0,55250.6171875,0,0.0,
2013-12-11 00:00:00+00:00,57000.0,57000.0,57000.0,55250.6171875,0,0.0,
2013-12-12 00:00:00+00:00,57000.0,57000.0,57000.0,55250.6171875,0,0.0,
2013-12-13 00:00:00+00:00,57000.0,63000.0,57000.0,60484.88671875,0,0.0,
2013-12-16 00:00:00+00:00,62400.0,62400.0,62400.0,60484.88671875,0,0.0,
2013-12-17 00:00:00+00:00,62400.0,62400.0,62400.0,60484.88671875,0,0.0,
2013-12-18 00:00:00+00:00,62400.0,62400.0,62400.0,60484.88671875,0,0.0,
2013-12-19 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2013-12-20 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2013-12-23 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2013-12-24 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2013-12-26 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2013-12-27 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2013-12-30 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2013-12-31 00:00:00+00:00,31500.0,63000.0,31500.0,61066.4765625,0,0.0,
2014-01-02 00:00:00+00:00,63000.0,63000.0,63000.0,61066.4765625,0,0.0,
2014-01-03 00:00:00+00:00,63000.0,63000.0,63000.0,61066.4765625,0,0.0,
2014-01-06 00:00:00+00:00,63000.0,63000.0,63000.0,61066.4765625,0,0.0,
2014-01-07 00:00:00+00:00,63000.0,63000.0,63000.0,61066.4765625,0,0.0,
2014-01-08 00:00:00+00:00,61500.0,61500.0,61500.0,59612.50390625,0,0.0,
2014-01-09 00:00:00+00:00,54000.0,54000.0,54000.0,52342.69140625,0,0.0,
2014-01-10 00:00:00+00:00,54000.0,54000.0,54000.0,52342.69140625,0,0.0,
2014-01-13 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2014-01-14 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2014-01-15 00:00:00+00:00,57000.0,60000.0,51000.0,49434.765625,0,0.0,
2014-01-16 00:00:00+00:00,51000.0,60000.0,51000.0,58158.546875,0,0.0,
2014-01-17 00:00:00+00:00,51300.0,51300.0,51000.0,49434.765625,0,0.0,
2014-01-21 00:00:00+00:00,51000.0,51000.0,51000.0,49434.765625,0,0.0,
2014-01-22 00:00:00+00:00,51000.0,51000.0,51000.0,49434.765625,0,0.0,
2014-01-23 00:00:00+00:00,51000.0,51000.0,51000.0,49434.765625,0,0.0,
2014-01-24 00:00:00+00:00,51000.0,51000.0,51000.0,49434.765625,0,0.0,
2014-01-27 00:00:00+00:00,48000.0,48000.0,43500.0,42164.9453125,0,0.0,
2014-01-28 00:00:00+00:00,48000.0,63000.0,48000.0,52342.69140625,0,0.0,
2014-01-29 00:00:00+00:00,63000.0,63000.0,63000.0,61066.4765625,0,0.0,
2014-01-30 00:00:00+00:00,57000.0,57000.0,57000.0,55250.6171875,0,0.0,
2014-01-31 00:00:00+00:00,57000.0,57000.0,57000.0,55250.6171875,0,0.0,
2014-02-03 00:00:00+00:00,57000.0,57000.0,57000.0,55250.6171875,0,0.0,
2014-02-04 00:00:00+00:00,57000.0,57000.0,57000.0,55250.6171875,0,0.0,
2014-02-05 00:00:00+00:00,57000.0,57000.0,57000.0,55250.6171875,0,0.0,
2014-02-06 00:00:00+00:00,51000.0,51000.0,51000.0,49434.765625,0,0.0,
2014-02-07 00:00:00+00:00,52500.0,52500.0,48000.0,46526.8359375,0,0.0,
2014-02-10 00:00:00+00:00,48600.0,57000.0,48600.0,55250.6171875,0,0.0,
2014-02-11 00:00:00+00:00,48000.0,60000.0,48000.0,58158.546875,0,0.0,
2014-02-12 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2014-02-13 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2014-02-14 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2014-02-18 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2014-02-19 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2014-02-20 00:00:00+00:00,45600.0,45600.0,45600.0,44200.5,0,0.0,
2014-02-21 00:00:00+00:00,58200.0,58200.0,58200.0,56413.7890625,0,0.0,
2014-02-24 00:00:00+00:00,46800.0,46800.0,46500.0,45363.66796875,0,0.0,
2014-02-25 00:00:00+00:00,48000.0,48000.0,48000.0,46526.8359375,0,0.0,
2014-02-26 00:00:00+00:00,45300.0,57600.0,45300.0,55832.20703125,0,0.0,
2014-02-27 00:00:00+00:00,46200.0,46200.0,46200.0,44782.078125,0,0.0,
2014-02-28 00:00:00+00:00,63000.0,63000.0,63000.0,61066.4765625,0,0.0,
2014-03-03 00:00:00+00:00,47100.0,61200.0,46500.0,59321.71875,0,0.0,
2014-03-04 00:00:00+00:00,61200.0,61200.0,61200.0,59321.71875,0,0.0,
2014-03-05 00:00:00+00:00,61200.0,61200.0,61200.0,59321.71875,0,0.0,
2014-03-06 00:00:00+00:00,61200.0,61200.0,61200.0,59321.71875,0,0.0,
2014-03-07 00:00:00+00:00,61200.0,61200.0,61200.0,59321.71875,0,0.0,
2014-03-10 00:00:00+00:00,52500.0,59400.0,46800.0,57576.9609375,0,0.0,
2014-03-11 00:00:00+00:00,46500.0,59100.0,46500.0,57286.1640625,0,0.0,
2014-03-12 00:00:00+00:00,59100.0,59100.0,59100.0,57286.1640625,0,0.0,
2014-03-13 00:00:00+00:00,59100.0,59100.0,59100.0,57286.1640625,0,0.0,
2014-03-14 00:00:00+00:00,59100.0,59100.0,59100.0,57286.1640625,0,0.0,
2014-03-17 00:00:00+00:00,46800.0,46800.0,46800.0,45363.66796875,0,0.0,
2014-03-18 00:00:00+00:00,47400.0,56700.0,46500.0,53796.65625,0,0.0,
2014-03-19 00:00:00+00:00,55500.0,55500.0,55500.0,53796.65625,0,0.0,
2014-03-20 00:00:00+00:00,46500.0,58500.0,46500.0,56704.5859375,0,0.0,
2014-03-21 00:00:00+00:00,54000.0,54000.0,54000.0,52342.69140625,0,0.0,
2014-03-24 00:00:00+00:00,60000.0,60000.0,51000.0,49434.765625,0,0.0,
2014-03-25 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2014-03-26 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2014-03-27 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2014-03-28 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2014-03-31 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2014-04-01 00:00:00+00:00,59400.0,60000.0,59400.0,58158.546875,0,0.0,
2014-04-02 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2014-04-03 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2014-04-04 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2014-04-07 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2014-04-08 00:00:00+00:00,60000.0,60000.0,60000.0,58158.546875,0,0.0,
2014-04-09 00:00:00+00:00,52200.0,52200.0,52200.0,50597.9375,0,0.0,
2014-04-10 00:00:00+00:00,52200.0,52200.0,52200.0,50597.9375,0,0.0,
2014-04-11 00:00:00+00:00,52200.0,52200.0,52200.0,50597.9375,0,0.0,
2014-04-14 00:00:00+00:00,59400.0,59400.0,59400.0,57576.9609375,0,0.0,
2014-04-15 00:00:00+00:00,59400.0,59400.0,59400.0,57576.9609375,0,0.0,
2014-04-16 00:00:00+00:00,49800.0,54000.0,49800.0,52342.69140625,0,0.0,
2014-04-17 00:00:00+00:00,54000.0,54000.0,54000.0,52342.69140625,0,0.0,
2014-04-21 00:00:00+00:00,54000.0,54000.0,54000.0,52342.69140625,0,0.0,
2014-04-22 00:00:00+00:00,52500.0,52500.0,52500.0,50888.7265625,0,0.0,
2014-04-23 00:00:00+00:00,52500.0,52500.0,52500.0,50888.7265625,0,0.0,
2014-04-24 00:00:00+00:00,54000.0,62100.0,54000.0,59903.3046875,0,0.0,
2014-04-25 00:00:00+00:00,61800.0,61800.0,61800.0,59903.3046875,0,0.0,
2014-04-28 00:00:00+00:00,60900.0,60900.0,60300.0,58449.33984375,0,0.0,
2014-04-29 00:00:00+00:00,61500.0,61500.0,61500.0,59612.50390625,0,0.0,
2014-04-30 00:00:00+00:00,61500.0,61500.0,61500.0,59612.50390625,0,0.0,
2014-05-01 00:00:00+00:00,59400.0,59400.0,59400.0,57576.9609375,0,0.0,
2014-05-02 00:00:00+00:00,59400.0,59400.0,59400.0,57576.9609375,0,0.0,
2014-05-05 00:00:00+00:00,59400.0,59400.0,59400.0,57576.9609375,0,0.0,
2014-05-06 00:00:00+00:00,59400.0,59400.0,59400.0,57576.9609375,0,0.0,
2014-05-07 00:00:00+00:00,57900.0,57900.0,57000.0,55250.6171875,0,0.0,
2014-05-08 00:00:00+00:00,57000.0,57000.0,57000.0,55250.6171875,0,0.0,
2014-05-09 00:00:00+00:00,57000.0,57000.0,57000.0,55250.6171875,0,0.0,
2014-05-12 00:00:00+00:00,55500.0,55500.0,55500.0,53796.65625,0,0.0,
2014-05-13 00:00:00+00:00,55500.0,55500.0,55500.0,53796.65625,0,0.0,
2014-05-14 00:00:00+00:00,55500.0,55800.0,55500.0,53796.65625,0,0.0,
2014-05-15 00:00:00+00:00,58500.0,58500.0,57600.0,55832.20703125,0,0.0,
2014-05-16 00:00:00+00:00,57600.0,57600.0,57600.0,55832.20703125,0,0.0,
2014-05-19 00:00:00+00:00,57900.0,57900.0,57900.0,56122.99609375,0,0.0,
2014-05-20 00:00:00+00:00,60000.0,60900.0,60000.0,58158.546875,1,0.0,
2014-05-21 00:00:00+00:00,60000.0,60000.0,59700.0,57867.75390625,0,0.0,
2014-05-22 00:00:00+00:00,60900.0,65700.0,60000.0,62520.4375,3,0.0,
2014-05-23 00:00:00+00:00,64500.0,64500.0,63000.0,61648.05859375,1,0.0,
2014-05-27 00:00:00+00:00,63900.0,63900.0,61800.0,61066.4765625,0,0.0,
2014-05-28 00:00:00+00:00,62400.0,62400.0,61500.0,59612.50390625,1,0.0,
2014-05-29 00:00:00+00:00,61500.0,61500.0,59400.0,58158.546875,0,0.0,
2014-05-30 00:00:00+00:00,59700.0,59700.0,58800.0,57286.1640625,0,0.0,
2014-06-02 00:00:00+00:00,59400.0,60000.0,55500.0,55541.4140625,0,0.0,
2014-06-03 00:00:00+00:00,59700.0,59700.0,57000.0,56704.5859375,0,0.0,
2014-06-04 00:00:00+00:00,59100.0,59100.0,59100.0,57286.1640625,0,0.0,
2014-06-05 00:00:00+00:00,58200.0,58200.0,58200.0,56413.7890625,0,0.0,
2014-06-06 00:00:00+00:00,59400.0,59400.0,59400.0,57576.9609375,0,0.0,
2014-06-09 00:00:00+00:00,59400.0,59400.0,59400.0,57576.9609375,0,0.0,
