date,GYRO_Open,GYRO_High,GYRO_Low,GYRO_Close,GYRO_Volume,GYRO_Dividends,GYRO_Stock Splits
1995-08-18 00:00:00+00:00,155.3030242919922,155.3030242919922,155.3030242919922,14.836087226867676,0,0.0,
1995-08-21 00:00:00+00:00,155.3030242919922,155.3030242919922,155.3030242919922,14.836087226867676,0,0.0,
1995-08-22 00:00:00+00:00,155.3030242919922,155.3030242919922,155.3030242919922,14.836087226867676,0,0.0,
1995-08-23 00:00:00+00:00,154.0404052734375,154.0404052734375,154.0404052734375,14.715472221374512,20,0.0,
1995-08-24 00:00:00+00:00,154.0404052734375,154.0404052734375,154.0404052734375,14.715472221374512,0,0.0,
1995-08-25 00:00:00+00:00,154.0404052734375,154.0404052734375,154.0404052734375,14.715472221374512,0,0.0,
1995-08-28 00:00:00+00:00,154.0404052734375,154.0404052734375,154.0404052734375,14.715472221374512,0,0.0,
1995-08-29 00:00:00+00:00,154.0404052734375,154.0404052734375,154.0404052734375,14.715472221374512,0,0.0,
1995-08-30 00:00:00+00:00,154.0404052734375,154.0404052734375,154.0404052734375,14.715472221374512,0,0.0,
1995-08-31 00:00:00+00:00,154.0404052734375,154.0404052734375,154.0404052734375,14.715472221374512,0,0.0,
1995-09-01 00:00:00+00:00,154.0404052734375,154.0404052734375,154.0404052734375,14.715472221374512,0,0.0,
1995-09-05 00:00:00+00:00,151.51515197753906,152.77777099609375,151.51515197753906,14.594850540161133,218,0.0,
1995-09-06 00:00:00+00:00,152.77777099609375,152.77777099609375,152.77777099609375,14.594850540161133,0,0.0,
1995-09-07 00:00:00+00:00,152.77777099609375,152.77777099609375,152.77777099609375,14.594850540161133,0,0.0,
1995-09-08 00:00:00+00:00,152.77777099609375,152.77777099609375,152.77777099609375,14.594850540161133,0,0.0,
1995-09-11 00:00:00+00:00,152.77777099609375,152.77777099609375,152.77777099609375,14.594850540161133,0,0.0,
1995-09-12 00:00:00+00:00,152.77777099609375,152.77777099609375,152.77777099609375,14.594850540161133,0,0.0,
1995-09-13 00:00:00+00:00,152.77777099609375,152.77777099609375,152.77777099609375,14.594850540161133,0,0.0,
1995-09-14 00:00:00+00:00,152.77777099609375,152.77777099609375,152.77777099609375,14.594850540161133,0,0.0,
1995-09-15 00:00:00+00:00,152.77777099609375,152.77777099609375,152.77777099609375,14.594850540161133,0,0.0,
1995-09-18 00:00:00+00:00,156.09217834472656,156.56565856933594,156.09217834472656,14.956707000732422,139,0.0,
1995-09-19 00:00:00+00:00,156.56565856933594,156.56565856933594,156.56565856933594,14.956707000732422,0,0.0,
1995-09-20 00:00:00+00:00,160.35353088378906,160.35353088378906,160.35353088378906,15.318563461303713,30,0.0,
