date,HEI-A_Open,HEI-A_High,HEI-A_Low,HEI-A_Close,HEI-A_Volume,HEI-A_Dividends,HEI-A_Stock Splits
1998-06-10 00:00:00+00:00,4.332959175109863,4.332959175109863,4.254178047180176,3.6670479774475098,38080,0.0,
1998-06-11 00:00:00+00:00,4.293568134307861,4.332959175109863,4.27387285232544,3.734955072402954,22213,0.0,
1998-06-12 00:00:00+00:00,4.352653980255127,4.352653980255127,4.332959175109863,3.734955072402954,5077,0.0,
1998-06-15 00:00:00+00:00,4.254178047180176,4.293568134307861,4.214787006378174,3.633091688156128,19675,0.0,
1998-06-16 00:00:00+00:00,4.214787006378174,4.214787006378174,4.19509220123291,3.6161162853240967,8885,0.0,
1998-06-17 00:00:00+00:00,4.19509220123291,4.2344818115234375,4.19509220123291,3.633091688156128,6981,0.0,
1998-06-18 00:00:00+00:00,4.19509220123291,4.19509220123291,4.19509220123291,3.6161162853240967,1269,0.0,
1998-06-19 00:00:00+00:00,4.19509220123291,4.19509220123291,4.155701160430908,3.599140167236328,14597,0.0,
1998-06-22 00:00:00+00:00,4.155701160430908,4.155701160430908,4.155701160430908,3.582161903381348,635,0.0,
1998-06-23 00:00:00+00:00,4.136005878448486,4.19509220123291,4.136005878448486,3.565185070037842,18405,0.0,
1998-06-24 00:00:00+00:00,4.175396919250488,4.175396919250488,4.175396919250488,3.599140167236328,3173,0.0,
1998-06-25 00:00:00+00:00,4.175396919250488,4.175396919250488,4.175396919250488,3.599140167236328,1904,0.0,
1998-06-26 00:00:00+00:00,4.155701160430908,4.254178047180176,4.126158237457275,3.6670479774475098,65371,0.0,
1998-06-29 00:00:00+00:00,4.2344818115234375,4.2344818115234375,4.19509220123291,3.6161162853240967,12693,0.0,
1998-06-30 00:00:00+00:00,4.155701160430908,4.155701160430908,4.037529945373535,3.480299472808838,33003,0.0,
1998-07-01 00:00:00+00:00,3.998138904571533,3.998138904571533,3.722404956817627,3.295095205307007,103451,0.001891,
1998-07-02 00:00:00+00:00,3.8011860847473145,3.8011860847473145,3.781491041183472,3.2611243724823,5077,0.0,
1998-07-06 00:00:00+00:00,3.781491041183472,3.8208820819854736,3.781491041183472,3.2611243724823,12059,0.0,
1998-07-07 00:00:00+00:00,3.742100954055786,3.742100954055786,3.46636700630188,2.989365339279175,45696,0.0,
1998-07-08 00:00:00+00:00,3.446671962738037,3.4860620498657227,3.348195075988769,2.8874545097351074,50774,0.0,
1998-07-09 00:00:00+00:00,3.308804988861084,3.407280921936035,3.308804988861084,2.9384095668792725,14597,0.0,
1998-07-10 00:00:00+00:00,3.446671962738037,3.722404956817627,3.446671962738037,3.210169792175293,168822,0.0,
1998-07-13 00:00:00+00:00,3.722404956817627,3.722404956817627,3.722404956817627,3.210169792175293,8251,0.0,
1998-07-14 00:00:00+00:00,3.702709913253784,3.722404956817627,3.683015108108521,3.193185567855835,6347,0.0,
1998-07-15 00:00:00+00:00,3.683015108108521,3.683015108108521,3.5451478958129883,3.091275930404663,19040,0.0,
1998-07-16 00:00:00+00:00,3.564842939376831,3.564842939376831,3.5254530906677246,3.0403194427490234,4443,0.0,
1998-07-17 00:00:00+00:00,3.564842939376831,3.899662971496582,3.564842939376831,3.227154493331909,55851,0.0,
1998-07-20 00:00:00+00:00,3.781491041183472,4.096614837646484,3.781491041183472,3.4989168643951416,19675,0.0,
1998-07-21 00:00:00+00:00,4.096614837646484,4.136005878448486,4.096614837646484,3.566854953765869,5077,0.0,
1998-07-22 00:00:00+00:00,4.175396919250488,4.293568134307861,4.155701160430908,3.702736854553223,46331,0.0,
1998-07-23 00:00:00+00:00,4.27387285232544,4.27387285232544,4.254178047180176,3.668766021728516,11424,0.0,
1998-07-24 00:00:00+00:00,4.214787006378174,4.254178047180176,4.175396919250488,3.668766021728516,10789,0.0,
1998-07-27 00:00:00+00:00,4.254178047180176,4.254178047180176,4.254178047180176,3.668766021728516,13328,0.0,
1998-07-28 00:00:00+00:00,4.293568134307861,4.332959175109863,4.175396919250488,3.600826501846313,13963,0.0,
1998-07-29 00:00:00+00:00,4.136005878448486,4.136005878448486,4.037529945373535,3.48193097114563,13963,0.0,
1998-07-30 00:00:00+00:00,3.998138904571533,4.057225227355957,3.742100954055786,3.227154493331909,78064,0.0,
1998-07-31 00:00:00+00:00,3.742100954055786,3.761795997619629,3.742100954055786,3.227154493331909,38715,0.0,
1998-08-03 00:00:00+00:00,3.742100954055786,3.742100954055786,3.683015108108521,3.210169792175293,11424,0.0,
1998-08-04 00:00:00+00:00,3.742100954055786,3.742100954055786,3.722404956817627,3.210169792175293,32368,0.0,
1998-08-05 00:00:00+00:00,3.623929023742676,3.623929023742676,3.505757093429565,3.091275930404663,31099,0.0,
1998-08-06 00:00:00+00:00,3.604233980178833,3.623929023742676,3.564842939376831,3.074290037155152,8885,0.0,
1998-08-07 00:00:00+00:00,3.5451478958129883,3.840576887130737,3.5353000164031982,3.227154493331909,58390,0.0,
1998-08-10 00:00:00+00:00,3.751948118209839,3.751948118209839,3.4860620498657227,3.091275930404663,66006,0.0,
1998-08-11 00:00:00+00:00,3.5451478958129883,3.5451478958129883,3.308804988861084,2.853485107421875,20944,0.0,
1998-08-12 00:00:00+00:00,3.348195075988769,3.348195075988769,3.348195075988769,2.8874545097351074,1269,0.0,
1998-08-13 00:00:00+00:00,3.308804988861084,3.308804988861084,3.2497189044952397,2.802529811859131,23483,0.0,
1998-08-14 00:00:00+00:00,3.2103281021118164,3.230024099349976,3.2103281021118164,2.7855443954467773,4443,0.0,
1998-08-17 00:00:00+00:00,3.2103281021118164,3.2103281021118164,3.111851930618286,2.6836345195770264,18405,0.0,
1998-08-18 00:00:00+00:00,3.111851930618286,3.111851930618286,3.013375997543335,2.5987088680267334,24752,0.0,
1998-08-19 00:00:00+00:00,2.993680953979492,3.308804988861084,2.993680953979492,2.853485107421875,66640,0.0,
1998-08-20 00:00:00+00:00,3.3285000324249268,3.3875861167907715,3.3285000324249268,2.8874545097351074,5077,0.0,
1998-08-21 00:00:00+00:00,3.308804988861084,3.308804988861084,3.230024099349976,2.7855443954467773,5712,0.0,
1998-08-24 00:00:00+00:00,3.2103281021118164,3.2103281021118164,3.131546974182129,2.7006189823150635,9520,0.0,
1998-08-25 00:00:00+00:00,3.111851930618286,3.111851930618286,2.993680953979492,2.5987088680267334,74256,0.0,
1998-08-26 00:00:00+00:00,3.0232229232788086,3.0330710411071777,2.9148991107940674,2.513784170150757,22848,0.0,
1998-08-27 00:00:00+00:00,2.875509023666382,2.9148991107940674,2.855813980102539,2.513784170150757,13328,0.0,
1998-08-28 00:00:00+00:00,2.875509023666382,2.875509023666382,2.875509023666382,2.4798147678375244,1269,0.0,
1998-08-31 00:00:00+00:00,2.83611798286438,2.875509023666382,2.44221305847168,2.1061432361602783,115510,0.0,
1998-09-01 00:00:00+00:00,2.402822971343994,2.402822971343994,2.284651041030884,1.970264196395874,32368,0.0,
1998-09-02 00:00:00+00:00,2.166479110717773,2.44221305847168,2.166479110717773,2.0551884174346924,43792,0.0,
1998-09-03 00:00:00+00:00,2.3437368869781494,2.44221305847168,2.3437368869781494,2.1061432361602783,57755,0.0,
1998-09-04 00:00:00+00:00,2.402822971343994,2.44221305847168,2.383126974105835,2.0551884174346924,114241,0.0,
1998-09-08 00:00:00+00:00,2.383126974105835,2.383126974105835,2.3732800483703613,2.046695709228516,10155,0.0,
1998-09-09 00:00:00+00:00,2.402822971343994,2.402822971343994,2.402822971343994,2.072173595428467,24752,0.0,
1998-09-10 00:00:00+00:00,2.402822971343994,2.402822971343994,2.363431930541992,2.0382041931152344,6981,0.0,
1998-09-11 00:00:00+00:00,2.363431930541992,2.363431930541992,2.363431930541992,2.0382041931152344,3808,0.0,
1998-09-14 00:00:00+00:00,2.402822971343994,2.44221305847168,2.402822971343994,2.1061432361602783,20309,0.0,
1998-09-15 00:00:00+00:00,2.422518014907837,2.422518014907837,2.422518014907837,2.089158535003662,15867,0.0,
1998-09-16 00:00:00+00:00,2.383126974105835,2.383126974105835,2.363431930541992,2.0382041931152344,5712,0.0,
1998-09-17 00:00:00+00:00,2.3240408897399902,2.3240408897399902,2.2058699131011963,1.9023224115371704,63467,0.0,
1998-09-18 00:00:00+00:00,2.166479110717773,2.166479110717773,2.1467840671539307,1.8513684272766116,3173,0.0,
1998-09-21 00:00:00+00:00,2.1467840671539307,2.1467840671539307,2.1467840671539307,1.8513684272766116,0,0.0,
1998-09-22 00:00:00+00:00,2.1467840671539307,2.1467840671539307,2.1467840671539307,1.8513684272766116,1904,0.0,
1998-09-23 00:00:00+00:00,2.1467840671539307,2.2058699131011963,2.107393980026245,1.9023224115371704,14597,0.0,
1998-09-24 00:00:00+00:00,2.245260000228882,2.245260000228882,2.2058699131011963,1.9023224115371704,7616,0.0,
1998-09-25 00:00:00+00:00,2.166479110717773,2.166479110717773,2.028611898422241,1.800412893295288,16501,0.0,
1998-09-28 00:00:00+00:00,2.107393980026245,2.107393980026245,1.9892220497131348,1.7154874801635742,23483,0.0,
1998-09-29 00:00:00+00:00,2.008917093276977,2.0483078956604004,2.008917093276977,1.766443133354187,21579,0.0,
1998-09-30 00:00:00+00:00,2.028611898422241,2.028611898422241,2.028611898422241,1.749457836151123,1269,0.0,
1998-10-01 00:00:00+00:00,2.0384600162506104,2.0384600162506104,1.93013596534729,1.66453218460083,134550,0.0,
1998-10-02 00:00:00+00:00,1.9104410409927368,1.9104410409927368,1.9104410409927368,1.6475476026535034,1904,0.0,
1998-10-05 00:00:00+00:00,1.9104410409927368,2.0483078956604004,1.9104410409927368,1.766443133354187,72987,0.0,
1998-10-06 00:00:00+00:00,2.087697982788086,2.107393980026245,2.068002939224243,1.8173977136611936,64736,0.0,
1998-10-07 00:00:00+00:00,2.127089023590088,2.166479110717773,2.068002939224243,1.8173977136611936,41254,0.0,
1998-10-08 00:00:00+00:00,2.107393980026245,2.107393980026245,2.087697982788086,1.800412893295288,23483,0.0,
1998-10-09 00:00:00+00:00,2.127089023590088,2.127089023590088,2.107393980026245,1.8343830108642576,52678,0.0,
1998-10-12 00:00:00+00:00,2.127089023590088,2.1467840671539307,2.127089023590088,1.8513684272766116,6347,0.0,
1998-10-13 00:00:00+00:00,2.1467840671539307,2.1467840671539307,2.1467840671539307,1.8513684272766116,0,0.0,
1998-10-14 00:00:00+00:00,2.1467840671539307,2.1861751079559326,2.1467840671539307,1.8853377103805544,9520,0.0,
1998-10-15 00:00:00+00:00,2.225564956665039,2.225564956665039,2.225564956665039,1.919308066368103,1269,0.0,
1998-10-16 00:00:00+00:00,2.264955997467041,2.363431930541992,2.264955997467041,2.0382041931152344,19040,0.0,
1998-10-19 00:00:00+00:00,2.402822971343994,2.56038498878479,2.363431930541992,2.2080540657043457,18405,0.0,
1998-10-20 00:00:00+00:00,2.678555965423584,2.9345951080322266,2.678555965423584,2.4713211059570312,108529,0.0,
1998-10-21 00:00:00+00:00,2.8262710571289062,2.8656609058380127,2.717947006225586,2.3439338207244877,23483,0.0,
1998-10-22 00:00:00+00:00,2.678555965423584,2.9148991107940674,2.678555965423584,2.513784170150757,17771,0.0,
1998-10-23 00:00:00+00:00,2.9542899131774902,3.151242971420288,2.9542899131774902,2.717604398727417,13963,0.0,
1998-10-26 00:00:00+00:00,3.07246208190918,3.151242971420288,3.07246208190918,2.717604398727417,25387,0.0,
1998-10-27 00:00:00+00:00,3.0527660846710205,3.131546974182129,3.0527660846710205,2.7006189823150635,22213,0.0,
1998-10-28 00:00:00+00:00,3.0527660846710205,3.111851930618286,2.993680953979492,2.6836345195770264,17136,0.0,
1998-10-29 00:00:00+00:00,3.092156887054444,3.151242971420288,3.013375997543335,2.717604398727417,16501,0.0,
1998-10-30 00:00:00+00:00,3.092156887054444,3.131546974182129,3.092156887054444,2.675142526626587,9520,0.0,
1998-11-02 00:00:00+00:00,3.042918920516968,3.3285000324249268,3.042918920516968,2.870469808578491,16501,0.0,
1998-11-03 00:00:00+00:00,3.2497189044952397,3.348195075988769,3.2497189044952397,2.8110227584838867,50774,0.0,
1998-11-04 00:00:00+00:00,3.170938014984131,3.230024099349976,3.170938014984131,2.7345876693725586,11424,0.0,
1998-11-05 00:00:00+00:00,3.111851930618286,3.230024099349976,3.111851930618286,2.7855443954467773,21579,0.0,
1998-11-06 00:00:00+00:00,3.230024099349976,3.289109945297241,3.2103281021118164,2.802529811859131,6347,0.0,
1998-11-09 00:00:00+00:00,3.131546974182129,3.2103281021118164,3.131546974182129,2.768559217453003,23483,0.0,
1998-11-10 00:00:00+00:00,3.2103281021118164,3.2103281021118164,3.2103281021118164,2.768559217453003,0,0.0,
1998-11-11 00:00:00+00:00,3.170938014984131,3.170938014984131,3.131546974182129,2.7006189823150635,3808,0.0,
1998-11-12 00:00:00+00:00,3.092156887054444,3.092156887054444,3.07246208190918,2.649664640426636,10789,0.0,
1998-11-13 00:00:00+00:00,3.111851930618286,3.111851930618286,3.111851930618286,2.6836345195770264,1269,0.0,
1998-11-16 00:00:00+00:00,3.151242971420288,3.2103281021118164,3.151242971420288,2.768559217453003,6981,0.0,
1998-11-17 00:00:00+00:00,3.2103281021118164,3.2103281021118164,3.2103281021118164,2.768559217453003,0,0.0,
1998-11-18 00:00:00+00:00,3.2497189044952397,3.3875861167907715,3.2497189044952397,2.870469808578491,27291,0.0,
1998-11-19 00:00:00+00:00,3.3678910732269287,3.3678910732269287,3.3678910732269287,2.9044406414031982,3173,0.0,
1998-11-20 00:00:00+00:00,3.3678910732269287,3.3678910732269287,3.308804988861084,2.853485107421875,10789,0.0,
1998-11-23 00:00:00+00:00,3.308804988861084,3.308804988861084,3.308804988861084,2.853485107421875,31734,0.0,
1998-11-24 00:00:00+00:00,3.269413948059082,3.269413948059082,3.230024099349976,2.7855443954467773,6347,0.0,
1998-11-25 00:00:00+00:00,3.1906330585479736,3.1906330585479736,3.151242971420288,2.717604398727417,7616,0.0,
1998-11-27 00:00:00+00:00,3.111851930618286,3.151242971420288,3.07246208190918,2.717604398727417,9520,0.0,
1998-11-30 00:00:00+00:00,3.151242971420288,3.151242971420288,3.151242971420288,2.717604398727417,10789,0.0,
1998-12-01 00:00:00+00:00,3.151242971420288,3.151242971420288,3.151242971420288,2.717604398727417,25387,0.0,
1998-12-02 00:00:00+00:00,3.111851930618286,3.151242971420288,3.111851930618286,2.717604398727417,13963,0.0,
1998-12-03 00:00:00+00:00,3.1906330585479736,3.230024099349976,3.1906330585479736,2.7855443954467773,5077,0.0,
1998-12-04 00:00:00+00:00,3.2497189044952397,3.269413948059082,3.230024099349976,2.802529811859131,23483,0.0,
1998-12-07 00:00:00+00:00,3.230024099349976,3.230024099349976,3.230024099349976,2.7855443954467773,1269,0.0,
1998-12-08 00:00:00+00:00,3.2103281021118164,3.2103281021118164,3.2103281021118164,2.768559217453003,635,0.0,
1998-12-09 00:00:00+00:00,3.2103281021118164,3.2103281021118164,3.2103281021118164,2.768559217453003,3808,0.0,
1998-12-10 00:00:00+00:00,3.2103281021118164,3.308804988861084,3.1906330585479736,2.760066509246826,35542,0.0,
1998-12-11 00:00:00+00:00,3.180785894393921,3.1906330585479736,3.180785894393921,2.751574993133545,6347,0.0,
1998-12-14 00:00:00+00:00,3.200480937957764,3.289109945297241,3.200480937957764,2.836500406265259,4443,0.0,
1998-12-15 00:00:00+00:00,3.269413948059082,3.269413948059082,3.269413948059082,2.8195137977600098,12693,0.0,
1998-12-16 00:00:00+00:00,3.230024099349976,3.230024099349976,3.1906330585479736,2.751574993133545,19040,0.0,
1998-12-17 00:00:00+00:00,3.230024099349976,3.308804988861084,3.230024099349976,2.853485107421875,21579,0.0,
1998-12-18 00:00:00+00:00,3.348195075988769,3.4565188884735107,3.3285000324249268,2.9808716773986816,34272,0.0,
1998-12-21 00:00:00+00:00,3.46636700630188,3.623929023742676,3.46636700630188,3.1252455711364746,48870,0.0,
1998-12-22 00:00:00+00:00,3.604233980178833,3.604233980178833,3.5254530906677246,3.0403194427490234,10155,0.0,
1998-12-23 00:00:00+00:00,3.4860620498657227,3.5254530906677246,3.4860620498657227,3.0403194427490234,5712,0.0,
1998-12-24 00:00:00+00:00,3.505757093429565,3.505757093429565,3.505757093429565,3.02333402633667,36176,0.0,
1998-12-28 00:00:00+00:00,3.5451478958129883,3.6633200645446777,3.5451478958129883,3.1592161655426025,39984,0.0,
1998-12-29 00:00:00+00:00,3.6633200645446777,3.8208820819854736,3.6633200645446777,3.278109550476074,7616,0.0,
1998-12-30 00:00:00+00:00,3.781491041183472,3.781491041183472,3.742100954055786,3.227154493331909,8251,0.0,
1998-12-31 00:00:00+00:00,3.702709913253784,3.702709913253784,3.643624067306519,3.1422290802001958,12693,0.0,
1999-01-04 00:00:00+00:00,3.505757093429565,3.5845389366149902,3.505757093429565,3.091275930404663,27291,0.0,
1999-01-05 00:00:00+00:00,3.5451478958129883,3.5451478958129883,3.5254530906677246,3.0403194427490234,17136,0.0,
1999-01-06 00:00:00+00:00,3.5451478958129883,3.5451478958129883,3.505757093429565,3.043720245361328,38715,0.003939,
1999-01-07 00:00:00+00:00,3.505757093429565,3.505757093429565,3.47621488571167,3.0097129344940186,14597,0.0,
1999-01-08 00:00:00+00:00,3.407280921936035,3.436824083328247,3.308804988861084,2.873680591583252,47600,0.0,
1999-01-11 00:00:00+00:00,3.3285000324249268,3.348195075988769,3.269413948059082,2.8311707973480225,22848,0.0,
1999-01-12 00:00:00+00:00,3.298957109451294,3.426975965499878,3.298957109451294,2.924692392349243,43792,0.0,
1999-01-13 00:00:00+00:00,3.35804295539856,3.35804295539856,3.3285000324249268,2.873680591583252,7616,0.0,
1999-01-14 00:00:00+00:00,3.289109945297241,3.289109945297241,3.230024099349976,2.788660287857056,13963,0.0,
1999-01-15 00:00:00+00:00,3.2103281021118164,3.2497189044952397,3.111851930618286,2.805664539337158,53947,0.0,
1999-01-19 00:00:00+00:00,3.3285000324249268,3.3285000324249268,3.269413948059082,2.873680591583252,31099,0.0,
1999-01-20 00:00:00+00:00,3.348195075988769,3.348195075988769,3.289109945297241,2.856676816940308,10155,0.0,
1999-01-21 00:00:00+00:00,3.308804988861084,3.308804988861084,3.289109945297241,2.8396730422973637,2539,0.0,
1999-01-22 00:00:00+00:00,3.3285000324249268,3.3285000324249268,3.3285000324249268,2.873680591583252,3173,0.0,
1999-01-25 00:00:00+00:00,3.3678910732269287,3.6633200645446777,3.3678910732269287,3.162749528884888,61563,0.0,
1999-01-26 00:00:00+00:00,3.683015108108521,3.702709913253784,3.643624067306519,3.1967568397521973,36176,0.0,
1999-01-27 00:00:00+00:00,3.6633200645446777,3.6633200645446777,3.623929023742676,3.162749528884888,15232,0.0,
1999-01-28 00:00:00+00:00,3.623929023742676,3.623929023742676,3.594386100769043,3.103234052658081,4443,0.0,
1999-01-29 00:00:00+00:00,3.614080905914306,3.614080905914306,3.5845389366149902,3.094733476638794,28560,0.0,
1999-02-01 00:00:00+00:00,3.623929023742676,3.623929023742676,3.5845389366149902,3.103234052658081,66006,0.0,
1999-02-02 00:00:00+00:00,3.604233980178833,3.623929023742676,3.5451478958129883,3.077728748321533,36811,0.0,
1999-02-03 00:00:00+00:00,3.5845389366149902,3.683015108108521,3.5845389366149902,3.179753303527832,17136,0.0,
1999-02-04 00:00:00+00:00,3.6633200645446777,3.6633200645446777,3.6633200645446777,3.162749528884888,10789,0.0,
1999-02-05 00:00:00+00:00,3.683015108108521,3.683015108108521,3.623929023742676,3.137242317199707,28560,0.0,
1999-02-08 00:00:00+00:00,3.604233980178833,3.604233980178833,3.446671962738037,2.9757046699523926,128203,0.0,
1999-02-09 00:00:00+00:00,3.4565188884735107,3.4565188884735107,3.4565188884735107,2.984205961227417,8885,0.0,
1999-02-10 00:00:00+00:00,3.397433996200561,3.4171290397644043,3.279262065887451,2.899186611175537,257676,0.0,
1999-02-11 00:00:00+00:00,3.151242971420288,3.1610898971557617,3.151242971420288,2.720644235610962,5157965,0.0,
1999-02-12 00:00:00+00:00,3.151242971420288,3.170938014984131,3.151242971420288,2.720644235610962,1073227,0.0,
1999-02-16 00:00:00+00:00,3.151242971420288,3.170938014984131,3.151242971420288,2.720644235610962,951371,0.0,
1999-02-17 00:00:00+00:00,3.151242971420288,3.1610898971557617,3.151242971420288,2.720644235610962,595321,0.0,
1999-02-18 00:00:00+00:00,3.151242971420288,3.180785894393921,3.151242971420288,2.720644235610962,383341,0.0,
1999-02-19 00:00:00+00:00,3.151242971420288,3.2497189044952397,3.151242971420288,2.805664539337158,259580,0.0,
1999-02-22 00:00:00+00:00,3.2497189044952397,3.308804988861084,3.2497189044952397,2.822667360305786,343991,0.0,
1999-02-23 00:00:00+00:00,3.269413948059082,3.289109945297241,3.269413948059082,2.8311707973480225,250060,0.0,
1999-02-24 00:00:00+00:00,3.279262065887451,3.3777379989624023,3.269413948059082,2.899186611175537,430941,0.0,
1999-02-25 00:00:00+00:00,3.397433996200561,3.4565188884735107,3.3678910732269287,2.984205961227417,359858,0.0,
1999-02-26 00:00:00+00:00,3.4565188884735107,3.683015108108521,3.4565188884735107,3.094733476638794,343357,0.0,
1999-03-01 00:00:00+00:00,3.604233980178833,3.633776903152466,3.594386100769043,3.137242317199707,196748,0.0,
1999-03-02 00:00:00+00:00,3.623929023742676,3.6534719467163086,3.5746910572052,3.103234052658081,784452,0.0,
1999-03-03 00:00:00+00:00,3.594386100769043,3.633776903152466,3.594386100769043,3.128741502761841,274178,0.0,
1999-03-04 00:00:00+00:00,3.604233980178833,3.6534719467163086,3.604233980178833,3.1457443237304688,141531,0.0,
1999-03-05 00:00:00+00:00,3.643624067306519,3.702709913253784,3.633776903152466,3.162749528884888,155494,0.0,
1999-03-08 00:00:00+00:00,3.633776903152466,3.702709913253784,3.633776903152466,3.1967568397521973,52678,0.0,
1999-03-09 00:00:00+00:00,3.702709913253784,3.732253074645996,3.702709913253784,3.2137606143951416,88854,0.0,
1999-03-10 00:00:00+00:00,3.742100954055786,3.781491041183472,3.742100954055786,3.239267349243164,98374,0.0,
1999-03-11 00:00:00+00:00,3.742100954055786,3.8208820819854736,3.742100954055786,3.298780918121338,222769,0.0,
1999-03-12 00:00:00+00:00,3.8307290077209473,3.840576887130737,3.8011860847473145,3.3072822093963623,64736,0.0,
1999-03-15 00:00:00+00:00,3.8011860847473145,3.840576887130737,3.8011860847473145,3.3072822093963623,54582,0.0,
1999-03-16 00:00:00+00:00,3.7913389205932617,3.8011860847473145,3.7913389205932617,3.2732746601104736,81872,0.0,
1999-03-17 00:00:00+00:00,3.7913389205932617,3.811033964157105,3.7913389205932617,3.281776189804077,921541,0.0,
1999-03-18 00:00:00+00:00,3.7913389205932617,3.8011860847473145,3.781491041183472,3.281776189804077,83142,0.0,
1999-03-19 00:00:00+00:00,3.781491041183472,3.8011860847473145,3.781491041183472,3.2732746601104736,184689,0.0,
1999-03-22 00:00:00+00:00,3.7913389205932617,3.7913389205932617,3.7913389205932617,3.2732746601104736,32368,0.0,
1999-03-23 00:00:00+00:00,3.7913389205932617,3.7913389205932617,3.742100954055786,3.230764150619507,93931,0.0,
1999-03-24 00:00:00+00:00,3.742100954055786,3.742100954055786,3.683015108108521,3.179753303527832,221500,0.0,
1999-03-25 00:00:00+00:00,3.683015108108521,3.683015108108521,3.683015108108521,3.179753303527832,1904,0.0,
1999-03-26 00:00:00+00:00,3.6633200645446777,3.6633200645446777,3.5845389366149902,3.094733476638794,67910,0.0,
1999-03-29 00:00:00+00:00,3.564842939376831,3.564842939376831,3.446671962738037,2.9757046699523926,211345,0.0,
1999-03-30 00:00:00+00:00,3.446671962738037,3.446671962738037,3.348195075988769,2.890684127807617,781914,0.0,
1999-03-31 00:00:00+00:00,3.3285000324249268,3.397433996200561,3.3186519145965576,2.907689094543457,128838,0.0,
1999-04-01 00:00:00+00:00,3.348195075988769,3.3678910732269287,3.279262065887451,2.8311707973480225,38080,0.0,
1999-04-05 00:00:00+00:00,3.269413948059082,3.279262065887451,3.151242971420288,2.720644235610962,83776,0.0,
1999-04-06 00:00:00+00:00,3.151242971420288,3.151242971420288,3.131546974182129,2.712141990661621,108529,0.0,
