date,MS_Open,MS_High,MS_Low,MS_Close,MS_Volume,MS_Dividends,MS_Stock Splits
1993-03-23 00:00:00+00:00,8.875,8.875,8.6875,4.05988883972168,924000,0.0,
1993-03-24 00:00:00+00:00,8.6875,8.6875,8.34375,4.016076564788818,1787600,0.0,
1993-03-25 00:00:00+00:00,8.53125,8.59375,8.40625,4.016076564788818,1080400,0.0,
1993-03-26 00:00:00+00:00,8.875,9.15625,8.84375,4.278946876525879,2376800,0.0,
1993-03-29 00:00:00+00:00,9.09375,9.25,8.9375,4.322760581970215,1273600,0.0,
1993-03-30 00:00:00+00:00,9.375,9.59375,9.28125,4.483403205871582,1463600,0.0,
1993-03-31 00:00:00+00:00,9.625,9.8125,9.5625,4.483403205871582,1856000,0.0,
1993-04-01 00:00:00+00:00,9.46875,9.5,9.1875,4.322760581970215,1410000,0.0,
1993-04-02 00:00:00+00:00,9.125,9.28125,8.90625,4.162116050720215,1338800,0.0,
1993-04-05 00:00:00+00:00,8.875,9.09375,8.875,4.235135555267334,873200,0.0,
1993-04-06 00:00:00+00:00,9.09375,9.125,8.9375,4.176722049713135,763200,0.0,
1993-04-07 00:00:00+00:00,8.90625,9.09375,8.90625,4.235135555267334,240400,0.0,
1993-04-08 00:00:00+00:00,9.0625,9.0625,9.0,4.220533847808838,304000,0.0,
1993-04-12 00:00:00+00:00,9.03125,9.25,9.03125,4.322760581970215,217600,0.0,
1993-04-13 00:00:00+00:00,9.375,9.59375,9.375,4.454195499420166,937600,0.0,
1993-04-14 00:00:00+00:00,9.53125,9.8125,9.53125,4.5710272789001465,689600,0.0,
1993-04-15 00:00:00+00:00,9.65625,9.65625,9.25,4.381176948547363,1319600,0.0,
1993-04-16 00:00:00+00:00,9.4375,9.5,9.3125,4.366571426391602,1452400,0.0,
1993-04-19 00:00:00+00:00,9.28125,9.34375,9.09375,4.264344692230225,861600,0.0,
1993-04-20 00:00:00+00:00,9.21875,9.28125,8.65625,4.132911682128906,2764000,0.0,
1993-04-21 00:00:00+00:00,8.84375,8.96875,8.71875,4.074493408203125,1372800,0.0,
1993-04-22 00:00:00+00:00,8.71875,8.875,8.6875,4.074493408203125,1387600,0.0,
1993-04-23 00:00:00+00:00,8.6875,8.71875,8.5,4.016076564788818,660400,0.0,
1993-04-26 00:00:00+00:00,8.625,8.6875,8.3125,3.928455114364624,1847200,0.0,
1993-04-27 00:00:00+00:00,8.3125,8.5,8.15625,3.972266435623169,1674000,0.0,
1993-04-28 00:00:00+00:00,8.5625,8.6875,8.46875,4.045285224914551,726800,0.0,
1993-04-29 00:00:00+00:00,8.65625,8.71875,8.625,4.030681133270264,228800,0.0,
1993-04-30 00:00:00+00:00,8.65625,9.75,8.65625,4.527213096618652,3105600,0.0,
1993-05-03 00:00:00+00:00,9.5,9.5,9.125,4.293549537658691,2001200,0.0,
1993-05-04 00:00:00+00:00,9.25,9.3125,9.15625,4.322760581970215,826000,0.0,
1993-05-05 00:00:00+00:00,9.21875,9.21875,9.125,4.278946876525879,512000,0.0,
1993-05-06 00:00:00+00:00,9.15625,9.15625,9.0,4.249741554260254,183200,0.0,
1993-05-07 00:00:00+00:00,9.125,9.1875,9.09375,4.264344692230225,245200,0.0,
1993-05-10 00:00:00+00:00,9.15625,9.3125,9.15625,4.322760581970215,708800,0.0,
1993-05-11 00:00:00+00:00,9.25,9.25,9.125,4.3081560134887695,568800,0.0,
1993-05-12 00:00:00+00:00,9.21875,9.28125,9.15625,4.3081560134887695,258000,0.0,
1993-05-13 00:00:00+00:00,9.15625,9.15625,9.0,4.205932140350342,163200,0.0,
1993-05-14 00:00:00+00:00,8.96875,8.96875,8.59375,4.08909797668457,848000,0.0,
1993-05-17 00:00:00+00:00,8.75,8.96875,8.71875,4.162116050720215,382000,0.0,
1993-05-18 00:00:00+00:00,8.875,8.875,8.71875,4.118304252624512,883600,0.0,
1993-05-19 00:00:00+00:00,8.78125,8.96875,8.78125,4.162116050720215,514800,0.0,
1993-05-20 00:00:00+00:00,8.96875,8.96875,8.6875,4.08909797668457,936800,0.0,
1993-05-21 00:00:00+00:00,8.6875,8.6875,8.46875,3.972266435623169,834000,0.0,
1993-05-24 00:00:00+00:00,8.46875,8.65625,8.4375,4.045285224914551,262400,0.0,
1993-05-25 00:00:00+00:00,8.65625,8.6875,8.5625,4.042356967926025,662400,0.025,
1993-05-26 00:00:00+00:00,8.625,9.1875,8.625,4.291341781616211,659200,0.0,
1993-05-27 00:00:00+00:00,9.125,9.21875,8.75,4.11558723449707,1011600,0.0,
1993-05-28 00:00:00+00:00,8.75,8.75,8.53125,4.027709007263184,1338800,0.0,
1993-06-01 00:00:00+00:00,8.59375,8.6875,8.59375,4.057002544403076,330400,0.0,
1993-06-02 00:00:00+00:00,8.65625,8.75,8.65625,4.086294651031494,295600,0.0,
1993-06-03 00:00:00+00:00,8.75,8.75,8.5625,4.013064384460449,178800,0.0,
1993-06-04 00:00:00+00:00,8.5,8.625,8.46875,3.969125509262085,211200,0.0,
1993-06-07 00:00:00+00:00,8.46875,8.5,8.40625,3.969125509262085,314400,0.0,
1993-06-08 00:00:00+00:00,8.46875,8.5,8.4375,3.969125509262085,295200,0.0,
1993-06-09 00:00:00+00:00,8.46875,8.59375,8.46875,4.027709007263184,341200,0.0,
1993-06-10 00:00:00+00:00,8.59375,8.59375,8.46875,3.9837727546691895,166000,0.0,
1993-06-11 00:00:00+00:00,8.53125,8.59375,8.5,4.013064384460449,148000,0.0,
1993-06-14 00:00:00+00:00,8.5625,8.6875,8.5625,4.027709007263184,449200,0.0,
1993-06-15 00:00:00+00:00,8.59375,8.59375,8.4375,3.9837727546691895,208800,0.0,
1993-06-16 00:00:00+00:00,8.5,8.8125,8.5,4.10094165802002,1311600,0.0,
1993-06-17 00:00:00+00:00,8.71875,8.84375,8.71875,4.11558723449707,305200,0.0,
1993-06-18 00:00:00+00:00,8.78125,8.78125,8.53125,3.998415946960449,1043600,0.0,
1993-06-21 00:00:00+00:00,8.46875,8.5,8.1875,3.969125509262085,2092400,0.0,
1993-06-22 00:00:00+00:00,8.46875,8.46875,8.21875,3.969125509262085,1855600,0.0,
1993-06-23 00:00:00+00:00,8.46875,8.5,8.40625,3.969125509262085,1940400,0.0,
1993-06-24 00:00:00+00:00,8.71875,8.84375,8.625,4.11558723449707,2887600,0.0,
1993-06-25 00:00:00+00:00,8.78125,9.09375,8.78125,4.247403621673584,1870400,0.0,
1993-06-28 00:00:00+00:00,9.0625,9.75,9.0625,4.5403265953063965,3107600,0.0,
1993-06-29 00:00:00+00:00,9.5,9.53125,9.25,4.364571571350098,2186800,0.0,
1993-06-30 00:00:00+00:00,9.28125,9.375,9.21875,4.39386510848999,4777600,0.0,
1993-07-01 00:00:00+00:00,9.375,9.375,9.21875,4.3352813720703125,2097200,0.0,
1993-07-02 00:00:00+00:00,9.25,9.34375,9.21875,4.364571571350098,932800,0.0,
1993-07-06 00:00:00+00:00,9.25,9.28125,9.1875,4.32063627243042,1907600,0.0,
1993-07-07 00:00:00+00:00,9.1875,9.21875,9.09375,4.32063627243042,1842000,0.0,
1993-07-08 00:00:00+00:00,9.21875,9.3125,9.15625,4.305986881256104,2947200,0.0,
1993-07-09 00:00:00+00:00,9.15625,9.1875,9.03125,4.305986881256104,2786000,0.0,
1993-07-12 00:00:00+00:00,9.1875,9.6875,9.15625,4.5403265953063965,7127600,0.0,
1993-07-13 00:00:00+00:00,9.5625,9.5625,9.21875,4.32063627243042,10491600,0.0,
1993-07-14 00:00:00+00:00,9.21875,9.21875,8.84375,4.174172401428223,9687600,0.0,
1993-07-15 00:00:00+00:00,8.6875,9.0,8.65625,4.203464508056641,9809200,0.0,
1993-07-16 00:00:00+00:00,8.96875,9.03125,8.8125,4.188818454742432,5910800,0.0,
1993-07-19 00:00:00+00:00,8.9375,9.125,8.9375,4.262050628662109,3670400,0.0,
1993-07-20 00:00:00+00:00,9.3125,9.625,9.15625,4.452450275421143,10484800,0.0,
1993-07-21 00:00:00+00:00,9.53125,9.65625,9.40625,4.525681495666504,4429200,0.0,
1993-07-22 00:00:00+00:00,9.59375,9.59375,9.40625,4.423158645629883,4458800,0.0,
1993-07-23 00:00:00+00:00,9.375,9.40625,9.28125,4.379220008850098,2494800,0.0,
1993-07-26 00:00:00+00:00,9.3125,9.8125,9.3125,4.511037349700928,5059600,0.0,
1993-07-27 00:00:00+00:00,9.59375,9.59375,9.40625,4.437800407409668,2681600,0.0,
1993-07-28 00:00:00+00:00,9.4375,9.5625,9.4375,4.423158645629883,2142400,0.0,
1993-07-29 00:00:00+00:00,9.4375,9.5625,9.125,4.364571571350098,6696400,0.0,
1993-07-30 00:00:00+00:00,9.21875,9.3125,9.1875,4.364571571350098,2814800,0.0,
1993-08-02 00:00:00+00:00,9.28125,9.3125,9.15625,4.3352813720703125,3802400,0.0,
1993-08-03 00:00:00+00:00,9.25,9.28125,9.15625,4.291341781616211,2195600,0.0,
1993-08-04 00:00:00+00:00,9.15625,9.3125,9.125,4.32063627243042,1874000,0.0,
1993-08-05 00:00:00+00:00,9.25,9.3125,9.125,4.291341781616211,3159600,0.0,
1993-08-06 00:00:00+00:00,9.1875,9.46875,9.15625,4.437800407409668,1455200,0.0,
1993-08-09 00:00:00+00:00,9.5,9.65625,9.46875,4.511037349700928,3102400,0.0,
1993-08-10 00:00:00+00:00,9.625,9.65625,9.46875,4.481744289398193,1909600,0.0,
1993-08-11 00:00:00+00:00,9.5,9.59375,9.3125,4.364571571350098,1448800,0.0,
1993-08-12 00:00:00+00:00,9.3125,9.4375,9.25,4.364571571350098,1400400,0.0,
1993-08-13 00:00:00+00:00,9.3125,9.375,9.125,4.32063627243042,2741600,0.0,
1993-08-16 00:00:00+00:00,9.25,9.28125,9.15625,4.305986881256104,4885600,0.0,
1993-08-17 00:00:00+00:00,9.21875,9.28125,9.125,4.2766947746276855,2332000,0.0,
1993-08-18 00:00:00+00:00,9.1875,9.375,9.1875,4.32063627243042,3104000,0.0,
1993-08-19 00:00:00+00:00,9.25,9.28125,9.15625,4.291341781616211,1936400,0.0,
1993-08-20 00:00:00+00:00,9.15625,9.34375,9.15625,4.3352813720703125,3114400,0.0,
1993-08-23 00:00:00+00:00,9.25,9.40625,9.21875,4.39386510848999,3746400,0.0,
1993-08-24 00:00:00+00:00,9.375,9.90625,9.375,4.613558769226074,6818000,0.0,
1993-08-25 00:00:00+00:00,9.8125,10.0625,9.625,4.584267139434815,6425200,0.0,
1993-08-26 00:00:00+00:00,9.6875,9.875,9.5625,4.581329345703125,2404400,0.025,
1993-08-27 00:00:00+00:00,9.65625,9.65625,9.46875,4.493227958679199,2082000,0.0,
1993-08-30 00:00:00+00:00,9.5,10.03125,9.5,4.640063285827637,3517200,0.0,
1993-08-31 00:00:00+00:00,9.875,9.96875,9.6875,4.566648006439209,2750800,0.0,
1993-09-01 00:00:00+00:00,9.625,9.90625,9.53125,4.625380039215088,4567200,0.0,
1993-09-02 00:00:00+00:00,9.875,10.0,9.84375,4.684116363525391,3895200,0.0,
1993-09-03 00:00:00+00:00,9.9375,9.9375,9.84375,4.625380039215088,1690400,0.0,
1993-09-07 00:00:00+00:00,9.875,10.03125,9.75,4.581329345703125,3728000,0.0,
1993-09-08 00:00:00+00:00,9.75,9.78125,9.375,4.493227958679199,1824400,0.0,
1993-09-09 00:00:00+00:00,9.5,9.6875,9.46875,4.522595882415772,2077200,0.0,
1993-09-10 00:00:00+00:00,9.65625,9.8125,9.625,4.581329345703125,1771200,0.0,
1993-09-13 00:00:00+00:00,9.8125,9.90625,9.8125,4.640063285827637,2038400,0.0,
1993-09-14 00:00:00+00:00,9.75,9.78125,9.65625,4.551959991455078,2008000,0.0,
1993-09-15 00:00:00+00:00,9.625,9.78125,9.46875,4.581329345703125,2201600,0.0,
1993-09-16 00:00:00+00:00,9.78125,10.21875,9.6875,4.7575364112854,3288000,0.0,
1993-09-17 00:00:00+00:00,10.125,10.375,10.125,4.845637798309326,4284800,0.0,
1993-09-20 00:00:00+00:00,10.5625,10.78125,10.40625,5.021844387054443,5114400,0.0,
1993-09-21 00:00:00+00:00,10.71875,11.03125,10.6875,5.021844387054443,8490800,0.0,
1993-09-22 00:00:00+00:00,10.8125,11.5,10.8125,5.242095947265625,10200000,0.0,
1993-09-23 00:00:00+00:00,11.15625,11.28125,11.0,5.256779670715332,4121200,0.0,
1993-09-24 00:00:00+00:00,11.125,11.15625,10.90625,5.183364391326904,2685200,0.0,
1993-09-27 00:00:00+00:00,11.03125,11.09375,10.8125,5.124631404876709,3193600,0.0,
1993-09-28 00:00:00+00:00,10.875,11.25,10.875,5.153995513916016,3301600,0.0,
1993-09-29 00:00:00+00:00,10.96875,11.09375,10.8125,5.124631404876709,1548800,0.0,
1993-09-30 00:00:00+00:00,10.96875,11.09375,10.78125,5.168679714202881,2790000,0.0,
1993-10-01 00:00:00+00:00,10.9375,11.21875,10.90625,5.256779670715332,2101200,0.0,
1993-10-04 00:00:00+00:00,11.125,11.28125,11.125,5.286151885986328,2462000,0.0,
1993-10-05 00:00:00+00:00,11.25,11.625,11.21875,5.432987213134766,3352800,0.0,
1993-10-06 00:00:00+00:00,11.46875,11.5625,11.34375,5.374256134033203,2213200,0.0,
1993-10-07 00:00:00+00:00,11.375,11.40625,11.15625,5.286151885986328,1516400,0.0,
1993-10-08 00:00:00+00:00,11.25,11.28125,10.90625,5.1980485916137695,2572400,0.0,
1993-10-11 00:00:00+00:00,11.09375,11.15625,11.0,5.183364391326904,1091200,0.0,
1993-10-12 00:00:00+00:00,11.03125,11.21875,11.03125,5.256779670715332,2398400,0.0,
1993-10-13 00:00:00+00:00,11.25,11.375,11.1875,5.271464824676514,1058400,0.0,
1993-10-14 00:00:00+00:00,11.15625,11.1875,10.96875,5.212730407714844,2980000,0.0,
1993-10-15 00:00:00+00:00,11.125,11.1875,10.9375,5.13931131362915,1459200,0.0,
1993-10-18 00:00:00+00:00,10.6875,10.8125,10.34375,4.933741092681885,3570800,0.0,
1993-10-19 00:00:00+00:00,10.53125,10.53125,9.9375,4.742848873138428,4790800,0.0,
1993-10-20 00:00:00+00:00,10.3125,10.34375,9.875,4.65474796295166,4976800,0.0,
1993-10-21 00:00:00+00:00,10.125,10.3125,10.0625,4.816269397735596,3561200,0.0,
1993-10-22 00:00:00+00:00,10.25,10.40625,10.15625,4.860323429107666,2492000,0.0,
1993-10-25 00:00:00+00:00,10.25,10.28125,10.03125,4.713484287261963,3036800,0.0,
1993-10-26 00:00:00+00:00,10.0,10.03125,9.84375,4.684116363525391,4318400,0.0,
1993-10-27 00:00:00+00:00,9.96875,10.03125,9.9375,4.713484287261963,1407200,0.0,
1993-10-28 00:00:00+00:00,10.125,10.21875,10.09375,4.772218227386475,2598400,0.0,
1993-10-29 00:00:00+00:00,10.1875,10.3125,10.1875,4.830955982208252,2740000,0.0,
1993-11-01 00:00:00+00:00,10.25,10.25,9.96875,4.742848873138428,1872400,0.0,
1993-11-02 00:00:00+00:00,10.0625,10.09375,9.96875,4.698800563812256,2119200,0.0,
1993-11-03 00:00:00+00:00,9.96875,10.03125,9.65625,4.551959991455078,6329600,0.0,
1993-11-04 00:00:00+00:00,9.6875,9.90625,9.53125,4.493227958679199,2167200,0.0,
1993-11-05 00:00:00+00:00,9.625,9.625,9.34375,4.463858604431152,3544400,0.0,
1993-11-08 00:00:00+00:00,9.5625,9.8125,9.53125,4.537278175354004,1255200,0.0,
1993-11-09 00:00:00+00:00,9.875,10.0,9.75,4.625380039215088,1950800,0.0,
1993-11-10 00:00:00+00:00,9.84375,9.84375,9.625,4.537278175354004,1460000,0.0,
1993-11-11 00:00:00+00:00,9.6875,9.84375,9.6875,4.551959991455078,1154000,0.0,
1993-11-12 00:00:00+00:00,9.6875,9.75,9.5,4.581329345703125,1465200,0.0,
1993-11-15 00:00:00+00:00,9.875,9.875,9.5,4.493227958679199,4235200,0.0,
1993-11-16 00:00:00+00:00,9.5625,9.5625,9.375,4.463858604431152,2366000,0.0,
1993-11-17 00:00:00+00:00,9.53125,9.59375,9.40625,4.493227958679199,1974400,0.0,
1993-11-18 00:00:00+00:00,9.5625,9.5625,9.4375,4.463858604431152,1669600,0.0,
1993-11-19 00:00:00+00:00,9.4375,9.4375,8.96875,4.272971153259277,5000000,0.0,
1993-11-22 00:00:00+00:00,9.1875,9.1875,8.75,4.140816688537598,4182800,0.0,
1993-11-23 00:00:00+00:00,9.125,9.40625,8.96875,4.405124664306641,4702800,0.0,
1993-11-24 00:00:00+00:00,9.40625,9.53125,9.3125,4.402180194854736,1054800,0.025,
1993-11-26 00:00:00+00:00,9.34375,9.40625,9.3125,4.387457370758057,176400,0.0,
1993-11-29 00:00:00+00:00,9.4375,9.625,9.40625,4.4610700607299805,1646000,0.0,
1993-11-30 00:00:00+00:00,9.5,9.625,9.46875,4.475794792175293,627600,0.0,
1993-12-01 00:00:00+00:00,9.5625,9.8125,9.5625,4.578857421875,1564000,0.0,
1993-12-02 00:00:00+00:00,9.75,9.8125,9.59375,4.519963264465332,964800,0.0,
1993-12-03 00:00:00+00:00,9.65625,9.75,9.625,4.578857421875,1354000,0.0,
1993-12-06 00:00:00+00:00,9.78125,9.84375,9.75,4.59358024597168,1015600,0.0,
1993-12-07 00:00:00+00:00,9.78125,9.78125,9.625,4.534688949584961,1233200,0.0,
1993-12-08 00:00:00+00:00,9.5625,9.65625,9.46875,4.490517616271973,2288000,0.0,
1993-12-09 00:00:00+00:00,9.59375,9.75,9.53125,4.578857421875,1504800,0.0,
1993-12-10 00:00:00+00:00,9.75,9.75,9.375,4.564131736755371,2662000,0.0,
1993-12-13 00:00:00+00:00,9.5625,9.78125,9.53125,4.608302116394043,2009600,0.0,
1993-12-14 00:00:00+00:00,9.78125,9.8125,9.65625,4.564131736755371,2422800,0.0,
1993-12-15 00:00:00+00:00,9.5,9.53125,9.40625,4.490517616271973,2239600,0.0,
1993-12-16 00:00:00+00:00,9.53125,9.53125,9.34375,4.446349620819092,1680400,0.0,
1993-12-17 00:00:00+00:00,9.5,9.59375,9.46875,4.475794792175293,1261600,0.0,
1993-12-20 00:00:00+00:00,9.5,9.53125,9.375,4.475794792175293,1184000,0.0,
1993-12-21 00:00:00+00:00,9.5,9.53125,9.34375,4.446349620819092,1306400,0.0,
1993-12-22 00:00:00+00:00,9.5,9.59375,9.375,4.490517616271973,2139600,0.0,
1993-12-23 00:00:00+00:00,9.5,9.59375,9.40625,4.446349620819092,1497200,0.0,
1993-12-27 00:00:00+00:00,9.4375,9.4375,9.1875,4.3580098152160645,2122400,0.0,
1993-12-28 00:00:00+00:00,9.25,9.28125,8.8125,4.254952430725098,2985600,0.0,
1993-12-29 00:00:00+00:00,9.09375,9.09375,8.8125,4.166612148284912,2452800,0.0,
1993-12-30 00:00:00+00:00,8.78125,8.90625,8.6875,4.137166500091553,3285200,0.0,
1993-12-31 00:00:00+00:00,8.78125,8.84375,8.65625,4.078275680541992,1700800,0.0,
1994-01-03 00:00:00+00:00,8.6875,8.84375,8.625,4.122443675994873,3084400,0.0,
1994-01-04 00:00:00+00:00,8.75,8.875,8.71875,4.137166500091553,1807600,0.0,
1994-01-05 00:00:00+00:00,8.75,8.84375,8.6875,4.107720375061035,3308000,0.0,
1994-01-06 00:00:00+00:00,8.78125,8.84375,8.5625,4.107720375061035,3354400,0.0,
1994-01-07 00:00:00+00:00,8.75,9.09375,8.75,4.240228652954102,3464000,0.0,
1994-01-10 00:00:00+00:00,9.0,9.09375,8.90625,4.269672393798828,2586400,0.0,
1994-01-11 00:00:00+00:00,9.09375,9.34375,9.09375,4.372735500335693,2341200,0.0,
1994-01-12 00:00:00+00:00,9.28125,9.5625,9.1875,4.490517616271973,2368400,0.0,
1994-01-13 00:00:00+00:00,9.5,9.71875,9.4375,4.564131736755371,2355200,0.0,
1994-01-14 00:00:00+00:00,9.6875,9.9375,9.6875,4.65247106552124,2729600,0.0,
1994-01-17 00:00:00+00:00,9.8125,9.8125,9.71875,4.578857421875,1247600,0.0,
1994-01-18 00:00:00+00:00,9.71875,9.84375,9.65625,4.59358024597168,1418000,0.0,
1994-01-19 00:00:00+00:00,9.71875,9.875,9.5,4.534688949584961,1691600,0.0,
1994-01-20 00:00:00+00:00,9.59375,9.75,9.46875,4.59358024597168,1925200,0.0,
1994-01-21 00:00:00+00:00,9.8125,9.9375,9.59375,4.519963264465332,2131200,0.0,
1994-01-24 00:00:00+00:00,9.53125,9.65625,9.5,4.519963264465332,2269200,0.0,
1994-01-25 00:00:00+00:00,9.53125,9.5625,9.40625,4.446349620819092,2038800,0.0,
1994-01-26 00:00:00+00:00,9.40625,9.59375,9.375,4.490517616271973,1469200,0.0,
1994-01-27 00:00:00+00:00,9.5625,9.6875,9.5,4.54940938949585,3628400,0.0,
1994-01-28 00:00:00+00:00,9.65625,9.875,9.625,4.54940938949585,2672800,0.0,
1994-01-31 00:00:00+00:00,9.65625,9.65625,9.53125,4.519963264465332,2415200,0.0,
1994-02-01 00:00:00+00:00,9.625,9.71875,9.5625,4.534688949584961,1524000,0.0,
1994-02-02 00:00:00+00:00,9.5625,9.6875,9.53125,4.534688949584961,877600,0.0,
1994-02-03 00:00:00+00:00,9.5625,9.59375,9.46875,4.519963264465332,856400,0.0,
1994-02-04 00:00:00+00:00,9.53125,9.59375,9.25,4.372735500335693,1754000,0.0,
1994-02-07 00:00:00+00:00,8.96875,9.0625,8.96875,4.254952430725098,3762400,0.0,
1994-02-08 00:00:00+00:00,9.0,9.0,8.78125,4.210783004760742,5174400,0.0,
1994-02-09 00:00:00+00:00,8.9375,9.09375,8.875,4.269672393798828,2845200,0.0,
1994-02-10 00:00:00+00:00,9.03125,9.0625,8.90625,4.210783004760742,1112000,0.0,
1994-02-11 00:00:00+00:00,8.90625,9.03125,8.90625,4.225503921508789,1064400,0.0,
1994-02-14 00:00:00+00:00,8.96875,9.09375,8.875,4.196060180664063,4587200,0.0,
1994-02-15 00:00:00+00:00,8.84375,8.90625,8.6875,4.092998027801514,3065600,0.0,
1994-02-16 00:00:00+00:00,8.625,8.75,8.46875,4.092998027801514,5844800,0.0,
1994-02-17 00:00:00+00:00,8.8125,8.90625,8.75,4.137166500091553,3453600,0.0,
1994-02-18 00:00:00+00:00,8.8125,8.875,8.71875,4.137166500091553,1518000,0.0,
1994-02-22 00:00:00+00:00,8.75,8.8125,8.65625,4.092998027801514,817200,0.0,
1994-02-23 00:00:00+00:00,8.6875,8.71875,8.46875,4.092998504638672,2681600,0.03125,
1994-02-24 00:00:00+00:00,8.53125,8.8125,8.5,4.092998504638672,5093200,0.0,
1994-02-25 00:00:00+00:00,8.65625,8.84375,8.59375,4.181654930114746,2574000,0.0,
1994-02-28 00:00:00+00:00,8.84375,9.03125,8.84375,4.255537033081055,2453200,0.0,
1994-03-01 00:00:00+00:00,9.0,9.0,8.84375,4.211206436157227,3234400,0.0,
1994-03-02 00:00:00+00:00,8.75,8.84375,8.625,4.166876792907715,2142000,0.0,
1994-03-03 00:00:00+00:00,8.8125,8.90625,8.78125,4.196429252624512,1716800,0.0,
1994-03-04 00:00:00+00:00,8.875,8.875,8.5625,4.048669815063477,4019600,0.0,
1994-03-07 00:00:00+00:00,8.625,8.625,8.40625,3.989565849304199,2742400,0.0,
1994-03-08 00:00:00+00:00,8.5,8.625,8.4375,4.019114971160889,2618800,0.0,
1994-03-09 00:00:00+00:00,8.53125,8.59375,8.5,4.048669815063477,3179600,0.0,
1994-03-10 00:00:00+00:00,8.5625,8.59375,8.5,4.033892631530762,1029600,0.0,
1994-03-11 00:00:00+00:00,8.5625,8.8125,8.5,4.166876792907715,2287600,0.0,
1994-03-14 00:00:00+00:00,8.90625,9.0625,8.875,4.255537033081055,2358400,0.0,
1994-03-15 00:00:00+00:00,9.09375,9.25,9.0625,4.299862861633301,3789600,0.0,
1994-03-16 00:00:00+00:00,9.09375,9.09375,8.9375,4.255537033081055,3415200,0.0,
1994-03-17 00:00:00+00:00,9.03125,9.125,9.0,4.299862861633301,1375200,0.0,
1994-03-18 00:00:00+00:00,9.03125,9.03125,8.90625,4.225985050201416,2888000,0.0,
1994-03-21 00:00:00+00:00,8.9375,9.0,8.875,4.240758895874023,829600,0.0,
1994-03-22 00:00:00+00:00,8.90625,9.0625,8.90625,4.240758895874023,1168800,0.0,
1994-03-23 00:00:00+00:00,9.0,9.1875,9.0,4.329414367675781,1360000,0.0,
1994-03-24 00:00:00+00:00,9.09375,9.125,8.90625,4.255537033081055,896400,0.0,
1994-03-25 00:00:00+00:00,8.96875,9.0,8.84375,4.181654930114746,745200,0.0,
1994-03-28 00:00:00+00:00,8.84375,8.84375,8.46875,4.019114971160889,2742400,0.0,
1994-03-29 00:00:00+00:00,8.53125,8.625,8.28125,3.989565849304199,2925200,0.0,
1994-03-30 00:00:00+00:00,8.4375,8.5,8.0,3.827026128768921,4060400,0.0,
1994-03-31 00:00:00+00:00,8.15625,8.25,7.90625,3.856579065322876,2400000,0.0,
1994-04-04 00:00:00+00:00,7.90625,8.09375,7.875,3.8122501373291016,2350800,0.0,
1994-04-05 00:00:00+00:00,8.1875,8.5,8.15625,4.019114971160889,3237200,0.0,
1994-04-06 00:00:00+00:00,8.5,8.625,8.40625,4.063445568084717,2823200,0.0,
1994-04-07 00:00:00+00:00,8.5625,8.6875,8.5625,4.1077728271484375,2196400,0.0,
1994-04-08 00:00:00+00:00,8.625,8.78125,8.59375,4.122548580169678,2154800,0.0,
1994-04-11 00:00:00+00:00,8.65625,8.78125,8.5625,4.1077728271484375,1029600,0.0,
1994-04-12 00:00:00+00:00,8.75,8.75,8.59375,4.063445568084717,1371600,0.0,
1994-04-13 00:00:00+00:00,8.625,8.65625,8.3125,3.974787950515747,3199600,0.0,
