date,DINO_Open,DINO_High,DINO_Low,DINO_Close,DINO_Volume,DINO_Dividends,DINO_Stock Splits
1980-03-17 00:00:00+00:00,0.0,0.1972659975290298,0.1777340024709701,0.0479932911694049,1017600,0.0,
1980-03-18 00:00:00+00:00,0.0,0.1835940033197403,0.1679690033197403,0.0485093183815479,1824000,0.0,
1980-03-19 00:00:00+00:00,0.0,0.1933590024709701,0.1855469942092895,0.0495413541793823,678400,0.0,
1980-03-20 00:00:00+00:00,0.0,0.1894530057907104,0.1875,0.0495413541793823,249600,0.0,
1980-03-21 00:00:00+00:00,0.0,0.1875,0.1855469942092895,0.0490253269672393,441600,0.0,
1980-03-24 00:00:00+00:00,0.0,0.1875,0.1679690033197403,0.0448968708515167,819200,0.0,
1980-03-25 00:00:00+00:00,0.0,0.1640630066394806,0.1503909975290298,0.0397363975644111,2105600,0.0,
1980-03-26 00:00:00+00:00,0.0,0.1582030057907104,0.1523440033197403,0.0402524098753929,1190400,0.0,
1980-03-27 00:00:00+00:00,0.0,0.1445309966802597,0.1152340024709701,0.0345756225287914,4467200,0.0,
1980-03-28 00:00:00+00:00,0.0,0.1523440033197403,0.1425780057907104,0.0402524098753929,2131200,0.0,
1980-03-31 00:00:00+00:00,0.0,0.1777340024709701,0.1640630066394806,0.0464449450373649,2489600,0.0,
1980-04-01 00:00:00+00:00,0.0,0.1777340024709701,0.171875,0.0459289476275444,390400,0.0,
1980-04-02 00:00:00+00:00,0.0,0.1777340024709701,0.1699219942092895,0.0454129315912723,582400,0.0,
1980-04-03 00:00:00+00:00,0.0,0.171875,0.1621090024709701,0.043864831328392,300800,0.0,
1980-04-07 00:00:00+00:00,0.0,0.1640630066394806,0.1601559966802597,0.0423165149986743,851200,0.0,
1980-04-08 00:00:00+00:00,0.0,0.1621090024709701,0.15625,0.0423165149986743,793600,0.0,
1980-04-09 00:00:00+00:00,0.0,0.1679690033197403,0.1621090024709701,0.0443808734416961,486400,0.0,
1980-04-10 00:00:00+00:00,0.0,0.1777340024709701,0.1699219942092895,0.0448968708515167,1126400,0.0,
1980-04-11 00:00:00+00:00,0.0,0.1777340024709701,0.1679690033197403,0.0448968708515167,710400,0.0,
1980-04-14 00:00:00+00:00,0.0,0.1679690033197403,0.1640630066394806,0.0433488264679908,294400,0.0,
1980-04-15 00:00:00+00:00,0.0,0.1660159975290298,0.1601559966802597,0.0423165149986743,486400,0.0,
1980-04-16 00:00:00+00:00,0.0,0.1660159975290298,0.15625,0.0412844493985176,281600,0.0,
1980-04-17 00:00:00+00:00,0.0,0.15625,0.1503909975290298,0.0407684259116649,723200,0.0,
1980-04-18 00:00:00+00:00,0.0,0.1542969942092895,0.1503909975290298,0.0397363975644111,275200,0.0,
1980-04-21 00:00:00+00:00,0.0,0.1523440033197403,0.1425780057907104,0.0376720540225505,403200,0.0,
1980-04-22 00:00:00+00:00,0.0,0.1679690033197403,0.1445309966802597,0.0443808734416961,1164800,0.0,
1980-04-23 00:00:00+00:00,0.0,0.171875,0.1660159975290298,0.043864831328392,768000,0.0,
1980-04-24 00:00:00+00:00,0.0,0.171875,0.1621090024709701,0.0443808734416961,646400,0.0,
1980-04-25 00:00:00+00:00,0.0,0.1699219942092895,0.1621090024709701,0.043864831328392,492800,0.0,
1980-04-28 00:00:00+00:00,0.0,0.171875,0.1660159975290298,0.0454129315912723,640000,0.0,
1980-04-29 00:00:00+00:00,0.0,0.1757809966802597,0.1699219942092895,0.0454129315912723,377600,0.0,
1980-04-30 00:00:00+00:00,0.0,0.1796880066394806,0.171875,0.0474772825837135,524800,0.0,
1980-05-01 00:00:00+00:00,0.0,0.1796880066394806,0.1777340024709701,0.0469609871506691,281600,0.0,
1980-05-02 00:00:00+00:00,0.0,0.1777340024709701,0.171875,0.0454129315912723,390400,0.0,
1980-05-05 00:00:00+00:00,0.0,0.1757809966802597,0.1738280057907104,0.0459289476275444,390400,0.0,
1980-05-06 00:00:00+00:00,0.0,0.1757809966802597,0.1679690033197403,0.0448968708515167,960000,0.0,
1980-05-07 00:00:00+00:00,0.0,0.1738280057907104,0.1699219942092895,0.0448968708515167,844800,0.0,
1980-05-08 00:00:00+00:00,0.0,0.1757809966802597,0.1699219942092895,0.0464449450373649,1068800,0.0,
1980-05-09 00:00:00+00:00,0.0,0.1738280057907104,0.1660159975290298,0.0448968708515167,371200,0.0,
1980-05-12 00:00:00+00:00,0.0,0.171875,0.1621090024709701,0.042832538485527,288000,0.0,
1980-05-13 00:00:00+00:00,0.0,0.1660159975290298,0.1582030057907104,0.041800495237112,364800,0.0,
1980-05-14 00:00:00+00:00,0.0,0.1679690033197403,0.1621090024709701,0.043864831328392,460800,0.0,
1980-05-15 00:00:00+00:00,0.0,0.1757809966802597,0.1640630066394806,0.0464449450373649,729600,0.0,
1980-05-16 00:00:00+00:00,0.0,0.1777340024709701,0.171875,0.0459289476275444,633600,0.0,
1980-05-19 00:00:00+00:00,0.0,0.1777340024709701,0.1738280057907104,0.0469609871506691,633600,0.0,
1980-05-20 00:00:00+00:00,0.0,0.1777340024709701,0.1699219942092895,0.0459289476275444,473600,0.0,
1980-05-21 00:00:00+00:00,0.0,0.1757809966802597,0.1640630066394806,0.0448968708515167,486400,0.0,
1980-05-22 00:00:00+00:00,0.0,0.1757809966802597,0.171875,0.0454129315912723,422400,0.0,
1980-05-23 00:00:00+00:00,0.0,0.1757809966802597,0.1582030057907104,0.0454129315912723,403200,0.0,
1980-05-27 00:00:00+00:00,0.0,0.1777340024709701,0.171875,0.0469609871506691,806400,0.0,
1980-05-28 00:00:00+00:00,0.0,0.1933590024709701,0.1777340024709701,0.0505734011530876,1292800,0.0,
1980-05-29 00:00:00+00:00,0.0,0.1933590024709701,0.1816409975290298,0.0479932911694049,1177600,0.0,
1980-05-30 00:00:00+00:00,0.0,0.1894530057907104,0.1816409975290298,0.0500573441386222,928000,0.0,
1980-06-02 00:00:00+00:00,0.0,0.1894530057907104,0.1835940033197403,0.0495413541793823,454400,0.0,
1980-06-03 00:00:00+00:00,0.0,0.1855469942092895,0.1816409975290298,0.0485093183815479,230400,0.0,
1980-06-04 00:00:00+00:00,0.0,0.1894530057907104,0.1796880066394806,0.0495413541793823,678400,0.0,
