date,HEI_Open,HEI_High,HEI_Low,HEI_Close,HEI_Volume,HEI_Dividends,HEI_Stock Splits
1980-03-17 00:00:00+00:00,0.0,0.1700620055198669,0.154118001461029,0.1239576563239097,700923,0.0,
1980-03-18 00:00:00+00:00,0.0,0.154118001461029,0.1488039940595626,0.1239576563239097,620952,0.0,
1980-03-19 00:00:00+00:00,0.0,0.154118001461029,0.1514610052108764,0.1218205839395523,268138,0.0,
1980-03-20 00:00:00+00:00,0.0,0.1514610052108764,0.1328610032796859,0.1068606004118919,465714,0.0,
1980-03-21 00:00:00+00:00,0.0,0.1434890031814575,0.1328610032796859,0.1154087036848068,268138,0.0,
1980-03-24 00:00:00+00:00,0.0,0.1461469978094101,0.1355179995298385,0.1089975610375404,244617,0.0,
1980-03-25 00:00:00+00:00,0.0,0.1408320069313049,0.1355179995298385,0.1089975610375404,362222,0.0,
1980-03-26 00:00:00+00:00,0.0,0.1488039940595626,0.1381749957799911,0.1111346408724784,159942,0.0,
1980-03-27 00:00:00+00:00,0.0,0.1381749957799911,0.1089460030198097,0.0940367430448532,795006,0.0,
1980-03-28 00:00:00+00:00,0.0,0.1328610032796859,0.116916999220848,0.0961745679378509,1265424,0.0,
1980-03-31 00:00:00+00:00,0.0,0.1275459975004196,0.1142600029706955,0.0940367430448532,409264,0.0,
1980-04-01 00:00:00+00:00,0.0,0.1222319975495338,0.1116029992699623,0.0961745679378509,493939,0.0,
1980-04-02 00:00:00+00:00,0.0,0.124889001250267,0.1195750012993812,0.1004486605525016,131717,0.0,
1980-04-03 00:00:00+00:00,0.0,0.1408320069313049,0.1275459975004196,0.1089975610375404,451601,0.0,
1980-04-07 00:00:00+00:00,0.0,0.1408320069313049,0.1328610032796859,0.1068606004118919,98788,0.0,
1980-04-08 00:00:00+00:00,0.0,0.1381749957799911,0.1275459975004196,0.1111346408724784,286955,0.0,
1980-04-09 00:00:00+00:00,0.0,0.1408320069313049,0.1355179995298385,0.1111346408724784,89379,0.0,
1980-04-10 00:00:00+00:00,0.0,0.1488039940595626,0.1408320069313049,0.1154087036848068,178759,0.0,
1980-04-11 00:00:00+00:00,0.0,0.1461469978094101,0.1408320069313049,0.1175465583801269,413968,0.0,
1980-04-14 00:00:00+00:00,0.0,0.1514610052108764,0.1461469978094101,0.1218205839395523,503347,0.0,
1980-04-15 00:00:00+00:00,0.0,0.1514610052108764,0.1434890031814575,0.1175465583801269,277547,0.0,
1980-04-16 00:00:00+00:00,0.0,0.1514610052108764,0.1408320069313049,0.1154087036848068,413968,0.0,
1980-04-17 00:00:00+00:00,0.0,0.1514610052108764,0.1408320069313049,0.1218205839395523,131717,0.0,
1980-04-18 00:00:00+00:00,0.0,0.1514610052108764,0.1461469978094101,0.1218205839395523,155238,0.0,
1980-04-21 00:00:00+00:00,0.0,0.1488039940595626,0.1408320069313049,0.1132717058062553,122309,0.0,
1980-04-22 00:00:00+00:00,0.0,0.1488039940595626,0.1488039940595626,0.1196835562586784,84675,0.0,
1980-04-23 00:00:00+00:00,0.0,0.1488039940595626,0.1355179995298385,0.1111346408724784,310476,0.0,
1980-04-24 00:00:00+00:00,0.0,0.1514610052108764,0.1408320069313049,0.1218205839395523,296363,0.0,
1980-04-25 00:00:00+00:00,0.0,0.1488039940595626,0.1434890031814575,0.1196835562586784,155238,0.0,
1980-04-28 00:00:00+00:00,0.0,0.1488039940595626,0.1408320069313049,0.1132717058062553,183463,0.0,
1980-04-29 00:00:00+00:00,0.0,0.1514610052108764,0.1461469978094101,0.1218205839395523,305772,0.0,
1980-04-30 00:00:00+00:00,0.0,0.1567749977111816,0.1488039940595626,0.1260946989059448,230505,0.0,
1980-05-01 00:00:00+00:00,0.0,0.1727190017700195,0.1594330072402954,0.1389184743165969,823231,0.0,
1980-05-02 00:00:00+00:00,0.0,0.1780329942703247,0.1674039959907531,0.1389184743165969,526868,0.0,
1980-05-05 00:00:00+00:00,0.0,0.1700620055198669,0.154118001461029,0.1367814689874649,258730,0.0,
1980-05-06 00:00:00+00:00,0.0,0.1700620055198669,0.162090003490448,0.1367814689874649,249322,0.0,
1980-05-07 00:00:00+00:00,0.0,0.1674039959907531,0.1594330072402954,0.1325065940618515,145830,0.0,
1980-05-08 00:00:00+00:00,0.0,0.162090003490448,0.1594330072402954,0.1282325536012649,32929,0.0,
1980-05-09 00:00:00+00:00,0.0,0.1567749977111816,0.1567749977111816,0.1260946989059448,98788,0.0,
1980-05-12 00:00:00+00:00,0.0,0.1674039959907531,0.162090003490448,0.1346435844898224,98788,0.0,
1980-05-13 00:00:00+00:00,0.0,0.162090003490448,0.1594330072402954,0.1303695440292358,56450,0.0,
1980-05-14 00:00:00+00:00,0.0,0.1647469997406005,0.1567749977111816,0.1325065940618515,70563,0.0,
1980-05-15 00:00:00+00:00,0.0,0.1647469997406005,0.1567749977111816,0.1303695440292358,108196,0.0,
1980-05-16 00:00:00+00:00,0.0,0.162090003490448,0.1567749977111816,0.1282325536012649,51746,0.0,
1980-05-19 00:00:00+00:00,0.0,0.162090003490448,0.154118001461029,0.1282325536012649,169350,0.0,
1980-05-20 00:00:00+00:00,0.1594330072402954,0.1594330072402954,0.1594330072402954,0.1282325536012649,0,0.0,
1980-05-21 00:00:00+00:00,0.0,0.1647469997406005,0.154118001461029,0.1325065940618515,197576,0.0,
1980-05-22 00:00:00+00:00,0.0,0.1647469997406005,0.154118001461029,0.1239576563239097,131717,0.0,
