date,SSP_Open,SSP_High,SSP_Low,SSP_Close,SSP_Volume,SSP_Dividends,SSP_Stock Splits
1988-06-30 00:00:00+00:00,0.0,21.628217697143555,21.29547500610352,1.1831644773483276,603696,0.0,
1988-07-01 00:00:00+00:00,0.0,21.628217697143555,21.29547500610352,1.1831644773483276,372060,0.0,
1988-07-05 00:00:00+00:00,0.0,21.628217697143555,21.29547500610352,1.1924080848693848,240126,0.0,
1988-07-06 00:00:00+00:00,0.0,21.794586181640625,21.46184539794922,1.1924080848693848,273335,0.0,
1988-07-07 00:00:00+00:00,0.0,21.794586181640625,21.29547500610352,1.1924080848693848,354103,0.0,
1988-07-08 00:00:00+00:00,0.0,21.794586181640625,21.29547500610352,1.201651692390442,165143,0.0,
1988-07-11 00:00:00+00:00,0.0,21.794586181640625,21.46184539794922,1.1924080848693848,22690,0.0,
1988-07-12 00:00:00+00:00,0.0,21.628217697143555,21.46184539794922,1.1924080848693848,79566,0.0,
1988-07-13 00:00:00+00:00,0.0,21.628217697143555,21.46184539794922,1.1924080848693848,30429,0.0,
1988-07-14 00:00:00+00:00,0.0,21.628217697143555,21.29547500610352,1.201651692390442,324426,0.0,
1988-07-15 00:00:00+00:00,0.0,21.794586181640625,21.29547500610352,1.2108951807022097,32007,0.0,
1988-07-18 00:00:00+00:00,0.0,21.96095848083496,21.46184539794922,1.201651692390442,17431,0.0,
1988-07-19 00:00:00+00:00,0.0,21.628217697143555,21.29547500610352,1.1831644773483276,117433,0.0,
1988-07-20 00:00:00+00:00,0.0,21.628217697143555,21.29547500610352,1.201651692390442,22390,0.0,
1988-07-21 00:00:00+00:00,0.0,21.628217697143555,21.29547500610352,1.1831644773483276,48987,0.0,
1988-07-22 00:00:00+00:00,0.0,21.628217697143555,21.29547500610352,1.1924080848693848,173783,0.0,
1988-07-25 00:00:00+00:00,0.0,21.46184539794922,21.29547500610352,1.1831644773483276,27649,0.0,
1988-07-26 00:00:00+00:00,0.0,21.46184539794922,21.29547500610352,1.1831644773483276,101205,0.0,
1988-07-27 00:00:00+00:00,0.0,21.46184539794922,21.12910461425781,1.1739212274551392,70851,0.0,
1988-07-28 00:00:00+00:00,0.0,21.46184539794922,21.12910461425781,1.1739212274551392,9767,0.0,
1988-07-29 00:00:00+00:00,0.0,21.29547500610352,20.96273231506348,1.1646783351898191,76786,0.0,
1988-08-01 00:00:00+00:00,0.0,21.29547500610352,20.796361923217773,1.1554349660873413,38468,0.0,
1988-08-02 00:00:00+00:00,0.0,20.96273231506348,20.29724884033203,1.1277035474777222,31857,0.0,
1988-08-03 00:00:00+00:00,0.0,20.29724884033203,19.964508056640625,1.1184604167938232,35839,0.0,
1988-08-04 00:00:00+00:00,0.0,20.62999153137207,20.130878448486328,1.1461902856826782,13449,0.0,
1988-08-05 00:00:00+00:00,0.0,20.29724884033203,19.964508056640625,1.1277035474777222,37567,0.0,
1988-08-08 00:00:00+00:00,0.0,20.62999153137207,20.130878448486328,1.1461902856826782,20286,0.0,
1988-08-09 00:00:00+00:00,0.0,20.62999153137207,20.29724884033203,1.1461902856826782,10368,0.0,
1988-08-10 00:00:00+00:00,0.0,20.46361923217773,20.130878448486328,1.1277035474777222,41098,0.0,
1988-08-11 00:00:00+00:00,0.0,20.62999153137207,20.29724884033203,1.1277035474777222,20136,0.0,
1988-08-12 00:00:00+00:00,0.0,20.46361923217773,20.130878448486328,1.1277035474777222,38243,0.0,
1988-08-15 00:00:00+00:00,0.0,20.46361923217773,19.79813766479492,1.1092170476913452,38619,0.0,
1988-08-16 00:00:00+00:00,0.0,20.130878448486328,19.79813766479492,1.1184604167938232,3606,0.0,
1988-08-17 00:00:00+00:00,0.0,20.130878448486328,19.964508056640625,1.1092170476913452,24944,0.0,
1988-08-18 00:00:00+00:00,0.0,20.29724884033203,19.631765365600582,1.09073007106781,246813,0.0,
1988-08-19 00:00:00+00:00,0.0,19.964508056640625,19.631765365600582,1.09073007106781,79942,0.0,
1988-08-22 00:00:00+00:00,0.0,19.964508056640625,19.29902458190918,1.09073007106781,82947,0.0,
1988-08-23 00:00:00+00:00,0.0,19.964508056640625,19.465394973754883,1.1092170476913452,37266,0.0,
1988-08-24 00:00:00+00:00,0.0,19.964508056640625,19.465394973754883,1.09073007106781,55223,0.0,
1988-08-25 00:00:00+00:00,0.0,19.631765365600582,19.465394973754883,1.0814868211746216,16304,0.0,
1988-08-26 00:00:00+00:00,0.0,19.631765365600582,19.465394973754883,1.0814868211746216,1728,0.0,
1988-08-29 00:00:00+00:00,0.0,19.964508056640625,19.465394973754883,1.1092170476913452,27048,0.0,
1988-08-30 00:00:00+00:00,0.0,19.964508056640625,19.631765365600582,1.1092170476913452,451,0.0,
1988-08-31 00:00:00+00:00,0.0,20.62999153137207,19.964508056640625,1.1277035474777222,12848,0.0,
1988-09-01 00:00:00+00:00,0.0,20.62999153137207,20.29724884033203,1.1277035474777222,18408,0.0,
1988-09-02 00:00:00+00:00,0.0,20.62999153137207,20.29724884033203,1.1461902856826782,1953,0.0,
1988-09-06 00:00:00+00:00,0.0,21.29547500610352,20.29724884033203,1.1739212274551392,40347,0.0,
1988-09-07 00:00:00+00:00,0.0,21.794586181640625,20.96273231506348,1.1924080848693848,191590,0.0,
1988-09-08 00:00:00+00:00,0.0,22.460071563720703,21.46184539794922,1.2478694915771484,121415,0.0,
1988-09-09 00:00:00+00:00,0.0,22.460071563720703,21.628217697143555,1.201651692390442,57778,0.0,
1988-09-12 00:00:00+00:00,0.0,22.127328872680664,21.628217697143555,1.2108951807022097,43202,0.0,
1988-09-13 00:00:00+00:00,0.0,22.127328872680664,21.794586181640625,1.229381799697876,17206,0.0,
1988-09-14 00:00:00+00:00,0.0,22.959184646606445,21.96095848083496,1.2478694915771484,214806,0.0,
1988-09-15 00:00:00+00:00,0.0,23.12555503845215,22.293699264526367,1.2663564682006836,86178,0.0,
1988-09-16 00:00:00+00:00,0.0,22.959184646606445,22.460071563720703,1.2755993604660034,17281,0.0,
1988-09-19 00:00:00+00:00,0.0,22.959184646606445,22.626441955566406,1.2663564682006836,41098,0.0,
1988-09-20 00:00:00+00:00,0.0,23.791038513183597,22.959184646606445,1.294086456298828,102181,0.0,
1988-09-21 00:00:00+00:00,0.0,23.957408905029297,23.29192543029785,1.3218170404434204,90611,0.0,
1988-09-22 00:00:00+00:00,0.0,23.957408905029297,23.624666213989254,1.331059813499451,50114,0.0,
