date,TTI_Open,TTI_High,TTI_Low,TTI_Close,TTI_Volume,TTI_Dividends,TTI_Stock Splits
1990-06-13 00:00:00+00:00,2.8333330154418945,2.888889074325561,2.8333330154418945,2.726741313934326,8550,0.0,
1990-06-14 00:00:00+00:00,2.916666984558105,2.944443941116333,2.888889074325561,2.806160688400269,251100,0.0,
1990-06-15 00:00:00+00:00,2.944443941116333,3.0,2.888889074325561,2.753215074539185,33750,0.0,
1990-06-18 00:00:00+00:00,2.944443941116333,3.0,2.888889074325561,2.753215074539185,17550,0.0,
1990-06-19 00:00:00+00:00,2.944443941116333,2.944443941116333,2.888889074325561,2.753215074539185,4950,0.0,
1990-06-20 00:00:00+00:00,2.944443941116333,3.25,2.944443941116333,2.9650003910064697,391950,0.0,
1990-06-21 00:00:00+00:00,3.1111109256744385,3.194443941116333,3.1111109256744385,2.9650003910064697,80100,0.0,
1990-06-22 00:00:00+00:00,3.166666984558105,3.25,3.1111109256744385,3.097366571426392,59850,0.0,
1990-06-25 00:00:00+00:00,3.25,3.25,3.055556058883667,2.9650003910064697,280350,0.0,
1990-06-26 00:00:00+00:00,3.166666984558105,3.166666984558105,3.0,2.859107494354248,106650,0.0,
1990-06-27 00:00:00+00:00,3.027777910232544,3.055556058883667,3.0,2.912054538726806,128700,0.0,
1990-06-28 00:00:00+00:00,2.972222089767456,3.055556058883667,2.944443941116333,2.912054538726806,121500,0.0,
1990-06-29 00:00:00+00:00,2.944443941116333,3.055556058883667,2.944443941116333,2.832634210586548,147150,0.0,
1990-07-02 00:00:00+00:00,3.055556058883667,3.055556058883667,3.055556058883667,2.912054538726806,48600,0.0,
1990-07-03 00:00:00+00:00,3.055556058883667,3.0833330154418945,3.055556058883667,2.912054538726806,19350,0.0,
1990-07-05 00:00:00+00:00,3.0,3.0,2.944443941116333,2.859107494354248,76500,0.0,
1990-07-06 00:00:00+00:00,2.944443941116333,3.0,2.916666984558105,2.859107494354248,586800,0.0,
1990-07-09 00:00:00+00:00,2.972222089767456,2.972222089767456,2.888889074325561,2.832634210586548,125100,0.0,
1990-07-10 00:00:00+00:00,2.888889074325561,2.944443941116333,2.888889074325561,2.7796883583068848,188100,0.0,
1990-07-11 00:00:00+00:00,2.888889074325561,3.0,2.888889074325561,2.859107494354248,814950,0.0,
1990-07-12 00:00:00+00:00,3.0,3.3611109256744385,2.944443941116333,3.017947196960449,1805850,0.0,
1990-07-13 00:00:00+00:00,3.25,3.388889074325561,3.166666984558105,3.2032594680786133,1379700,0.0,
1990-07-16 00:00:00+00:00,3.388889074325561,3.416666984558105,3.277777910232544,3.176786184310913,333000,0.0,
1990-07-17 00:00:00+00:00,3.388889074325561,3.416666984558105,3.194443941116333,3.0708932876586914,486450,0.0,
1990-07-18 00:00:00+00:00,3.166666984558105,3.222222089767456,3.1111109256744385,2.9650003910064697,148500,0.0,
1990-07-19 00:00:00+00:00,3.1111109256744385,3.166666984558105,3.055556058883667,2.9650003910064697,50400,0.0,
1990-07-20 00:00:00+00:00,3.055556058883667,3.0833330154418945,3.055556058883667,2.938527107238769,114750,0.0,
1990-07-23 00:00:00+00:00,3.166666984558105,3.222222089767456,3.055556058883667,3.017947196960449,103950,0.0,
1990-07-24 00:00:00+00:00,3.222222089767456,3.222222089767456,3.1111109256744385,3.0708932876586914,64800,0.0,
1990-07-25 00:00:00+00:00,3.1111109256744385,3.222222089767456,3.1111109256744385,3.017947196960449,119250,0.0,
1990-07-26 00:00:00+00:00,3.166666984558105,3.222222089767456,3.166666984558105,3.044419765472412,180000,0.0,
1990-07-27 00:00:00+00:00,3.166666984558105,3.222222089767456,3.166666984558105,3.017947196960449,29250,0.0,
1990-07-30 00:00:00+00:00,3.1111109256744385,3.166666984558105,3.1111109256744385,3.017947196960449,46800,0.0,
1990-07-31 00:00:00+00:00,3.055556058883667,3.166666984558105,3.055556058883667,3.017947196960449,175050,0.0,
1990-08-01 00:00:00+00:00,3.166666984558105,3.222222089767456,3.1111109256744385,2.9650003910064697,85950,0.0,
1990-08-02 00:00:00+00:00,3.1111109256744385,3.25,3.1111109256744385,3.0708932876586914,247950,0.0,
1990-08-03 00:00:00+00:00,3.166666984558105,3.222222089767456,3.1111109256744385,2.9650003910064697,603000,0.0,
1990-08-06 00:00:00+00:00,3.1111109256744385,3.1111109256744385,2.8333330154418945,2.726741313934326,433800,0.0,
1990-08-07 00:00:00+00:00,3.0,3.055556058883667,2.888889074325561,2.806160688400269,215100,0.0,
1990-08-08 00:00:00+00:00,2.972222089767456,3.1111109256744385,2.888889074325561,2.859107494354248,103500,0.0,
1990-08-09 00:00:00+00:00,3.055556058883667,3.1111109256744385,3.0,2.859107494354248,64350,0.0,
1990-08-10 00:00:00+00:00,3.0,3.055556058883667,2.944443941116333,2.806160688400269,77400,0.0,
1990-08-13 00:00:00+00:00,2.944443941116333,2.944443941116333,2.944443941116333,2.806160688400269,9450,0.0,
1990-08-14 00:00:00+00:00,2.944443941116333,3.055556058883667,2.944443941116333,2.806160688400269,78750,0.0,
1990-08-15 00:00:00+00:00,3.0,3.0,3.0,2.859107494354248,17100,0.0,
1990-08-16 00:00:00+00:00,3.0,3.0,2.888889074325561,2.753215074539185,54000,0.0,
1990-08-17 00:00:00+00:00,2.888889074325561,2.944443941116333,2.8333330154418945,2.726741313934326,72450,0.0,
1990-08-20 00:00:00+00:00,2.8333330154418945,2.944443941116333,2.8333330154418945,2.753215074539185,90000,0.0,
1990-08-21 00:00:00+00:00,2.8333330154418945,2.888889074325561,2.777777910232544,2.700268030166626,39600,0.0,
1990-08-22 00:00:00+00:00,2.888889074325561,2.944443941116333,2.8333330154418945,2.700268030166626,39600,0.0,
1990-08-23 00:00:00+00:00,2.8333330154418945,2.888889074325561,2.8333330154418945,2.700268030166626,66150,0.0,
1990-08-24 00:00:00+00:00,2.8333330154418945,2.888889074325561,2.75,2.700268030166626,318150,0.0,
1990-08-27 00:00:00+00:00,2.888889074325561,3.0,2.888889074325561,2.753215074539185,42300,0.0,
1990-08-28 00:00:00+00:00,3.0,3.0,2.944443941116333,2.859107494354248,26550,0.0,
1990-08-29 00:00:00+00:00,2.888889074325561,3.1111109256744385,2.888889074325561,2.9650003910064697,189450,0.0,
1990-08-30 00:00:00+00:00,3.0,3.277777910232544,3.0,3.017947196960449,378900,0.0,
1990-08-31 00:00:00+00:00,3.222222089767456,3.222222089767456,3.166666984558105,3.017947196960449,49950,0.0,
1990-09-04 00:00:00+00:00,3.1111109256744385,3.166666984558105,3.1111109256744385,3.017947196960449,23850,0.0,
1990-09-05 00:00:00+00:00,3.222222089767456,3.3333330154418945,3.166666984558105,3.0708932876586914,130950,0.0,
1990-09-06 00:00:00+00:00,3.222222089767456,3.388889074325561,3.222222089767456,3.176786184310913,257400,0.0,
1990-09-07 00:00:00+00:00,3.388889074325561,3.444443941116333,3.3333330154418945,3.282678604125977,287550,0.0,
1990-09-10 00:00:00+00:00,3.5,3.6111109256744394,3.444443941116333,3.335625648498535,855450,0.0,
1990-09-11 00:00:00+00:00,3.6111109256744394,3.6111109256744394,3.5,3.335625648498535,58500,0.0,
1990-09-12 00:00:00+00:00,3.555556058883667,3.555556058883667,3.222222089767456,3.176786184310913,250200,0.0,
1990-09-13 00:00:00+00:00,3.3333330154418945,3.3611109256744385,3.277777910232544,3.123839855194092,297900,0.0,
1990-09-14 00:00:00+00:00,3.222222089767456,3.277777910232544,3.166666984558105,3.017947196960449,68400,0.0,
1990-09-17 00:00:00+00:00,3.222222089767456,3.277777910232544,3.166666984558105,3.0708932876586914,147600,0.0,
1990-09-18 00:00:00+00:00,3.222222089767456,3.277777910232544,3.222222089767456,3.0708932876586914,34200,0.0,
1990-09-19 00:00:00+00:00,3.222222089767456,3.222222089767456,3.222222089767456,3.0708932876586914,450,0.0,
1990-09-20 00:00:00+00:00,3.222222089767456,3.3333330154418945,3.222222089767456,3.176786184310913,74700,0.0,
1990-09-21 00:00:00+00:00,3.3333330154418945,3.3333330154418945,3.0,2.9650003910064697,74250,0.0,
1990-09-24 00:00:00+00:00,3.1111109256744385,3.1111109256744385,3.055556058883667,2.938527107238769,58950,0.0,
1990-09-25 00:00:00+00:00,3.0,3.166666984558105,3.0,2.991473913192749,107550,0.0,
1990-09-26 00:00:00+00:00,3.222222089767456,3.277777910232544,3.1111109256744385,2.9650003910064697,99450,0.0,
1990-09-27 00:00:00+00:00,3.1111109256744385,3.1111109256744385,2.944443941116333,2.806160688400269,135450,0.0,
1990-09-28 00:00:00+00:00,2.888889074325561,2.888889074325561,2.6111109256744385,2.647321939468384,353700,0.0,
1990-10-01 00:00:00+00:00,2.8333330154418945,2.888889074325561,2.8333330154418945,2.753215074539185,90450,0.0,
1990-10-02 00:00:00+00:00,3.0,3.0,2.8333330154418945,2.700268030166626,22500,0.0,
1990-10-03 00:00:00+00:00,2.8611109256744385,2.8611109256744385,2.777777910232544,2.647321939468384,63450,0.0,
1990-10-04 00:00:00+00:00,2.777777910232544,2.777777910232544,2.722222089767456,2.647321939468384,19350,0.0,
1990-10-05 00:00:00+00:00,2.722222089767456,2.8333330154418945,2.666666984558105,2.5943753719329834,11250,0.0,
1990-10-08 00:00:00+00:00,2.8333330154418945,2.8333330154418945,2.777777910232544,2.700268030166626,1800,0.0,
1990-10-09 00:00:00+00:00,2.666666984558105,2.694443941116333,2.638889074325561,2.541429281234741,121500,0.0,
1990-10-10 00:00:00+00:00,2.666666984558105,2.666666984558105,2.6111109256744385,2.4884824752807617,234450,0.0,
1990-10-11 00:00:00+00:00,2.6111109256744385,2.666666984558105,2.6111109256744385,2.4884824752807617,37800,0.0,
1990-10-12 00:00:00+00:00,2.555556058883667,2.6111109256744385,2.5,2.462009191513061,126000,0.0,
1990-10-15 00:00:00+00:00,2.5,2.5,2.5,2.38258957862854,2250,0.0,
1990-10-16 00:00:00+00:00,2.666666984558105,2.666666984558105,2.5,2.462009191513061,96750,0.0,
1990-10-17 00:00:00+00:00,2.6111109256744385,2.666666984558105,2.6111109256744385,2.4884824752807617,72450,0.0,
1990-10-18 00:00:00+00:00,2.722222089767456,2.722222089767456,2.722222089767456,2.5943753719329834,9000,0.0,
1990-10-19 00:00:00+00:00,2.722222089767456,2.722222089767456,2.722222089767456,2.5943753719329834,14850,0.0,
1990-10-22 00:00:00+00:00,2.666666984558105,2.666666984558105,2.666666984558105,2.541429281234741,450,0.0,
1990-10-23 00:00:00+00:00,2.666666984558105,2.666666984558105,2.666666984558105,2.541429281234741,7200,0.0,
1990-10-24 00:00:00+00:00,2.722222089767456,2.722222089767456,2.666666984558105,2.541429281234741,75150,0.0,
1990-10-25 00:00:00+00:00,2.722222089767456,2.722222089767456,2.666666984558105,2.567901611328125,48150,0.0,
1990-10-26 00:00:00+00:00,2.722222089767456,2.722222089767456,2.6111109256744385,2.541429281234741,136800,0.0,
1990-10-29 00:00:00+00:00,2.722222089767456,2.722222089767456,2.5,2.38258957862854,241200,0.0,
1990-10-30 00:00:00+00:00,2.444443941116333,2.444443941116333,2.3333330154418945,2.276696920394897,2412000,0.0,
1990-10-31 00:00:00+00:00,2.3333330154418945,2.388889074325561,2.055556058883667,2.170804262161255,739800,0.0,
1990-11-01 00:00:00+00:00,2.277777910232544,2.3333330154418945,2.277777910232544,2.197277784347534,205200,0.0,
1990-11-02 00:00:00+00:00,2.3333330154418945,2.444443941116333,2.3333330154418945,2.3296427726745605,682200,0.0,
1990-11-05 00:00:00+00:00,2.472222089767456,2.5,2.388889074325561,2.3296427726745605,444150,0.0,
1990-11-06 00:00:00+00:00,2.444443941116333,2.5,2.444443941116333,2.38258957862854,1800,0.0,
1990-11-07 00:00:00+00:00,2.444443941116333,2.444443941116333,2.444443941116333,2.3296427726745605,36450,0.0,
1990-11-08 00:00:00+00:00,2.5,2.5,2.388889074325561,2.38258957862854,20250,0.0,
1990-11-09 00:00:00+00:00,2.388889074325561,2.416666984558105,2.388889074325561,2.3031704425811768,2452500,0.0,
1990-11-12 00:00:00+00:00,2.388889074325561,2.444443941116333,2.388889074325561,2.276696920394897,440550,0.0,
1990-11-13 00:00:00+00:00,2.388889074325561,2.444443941116333,2.277777910232544,2.170804262161255,114750,0.0,
1990-11-14 00:00:00+00:00,2.444443941116333,2.444443941116333,2.444443941116333,2.3296427726745605,450,0.0,
1990-11-15 00:00:00+00:00,2.388889074325561,2.388889074325561,2.3333330154418945,2.276696920394897,189450,0.0,
1990-11-16 00:00:00+00:00,2.388889074325561,2.444443941116333,2.3333330154418945,2.3296427726745605,63450,0.0,
1990-11-19 00:00:00+00:00,2.3333330154418945,2.444443941116333,2.3333330154418945,2.276696920394897,792450,0.0,
1990-11-20 00:00:00+00:00,2.444443941116333,2.444443941116333,2.3333330154418945,2.3031704425811768,649350,0.0,
1990-11-21 00:00:00+00:00,2.444443941116333,2.444443941116333,2.3333330154418945,2.276696920394897,171450,0.0,
1990-11-23 00:00:00+00:00,2.388889074325561,2.388889074325561,2.388889074325561,2.276696920394897,4500,0.0,
1990-11-26 00:00:00+00:00,2.388889074325561,2.388889074325561,2.388889074325561,2.276696920394897,0,0.0,
1990-11-27 00:00:00+00:00,2.3611109256744385,2.388889074325561,2.3333330154418945,2.276696920394897,346500,0.0,
1990-11-28 00:00:00+00:00,2.388889074325561,2.388889074325561,2.277777910232544,2.223750114440918,171900,0.0,
1990-11-29 00:00:00+00:00,2.277777910232544,2.305556058883667,2.222222089767456,2.170804262161255,98550,0.0,
1990-11-30 00:00:00+00:00,2.3333330154418945,2.3333330154418945,2.277777910232544,2.197277784347534,30600,0.0,
1990-12-03 00:00:00+00:00,2.3333330154418945,2.3333330154418945,2.277777910232544,2.197277784347534,416700,0.0,
1990-12-04 00:00:00+00:00,2.277777910232544,2.3333330154418945,2.277777910232544,2.223750114440918,62550,0.0,
1990-12-05 00:00:00+00:00,2.3333330154418945,2.3333330154418945,2.277777910232544,2.223750114440918,161550,0.0,
1990-12-06 00:00:00+00:00,2.3333330154418945,2.388889074325561,2.277777910232544,2.276696920394897,1615500,0.0,
1990-12-07 00:00:00+00:00,2.388889074325561,2.444443941116333,2.3333330154418945,2.276696920394897,181800,0.0,
1990-12-10 00:00:00+00:00,2.444443941116333,2.444443941116333,2.388889074325561,2.3296427726745605,1967400,0.0,
1990-12-11 00:00:00+00:00,2.444443941116333,2.666666984558105,2.444443941116333,2.4884824752807617,2988000,0.0,
1990-12-12 00:00:00+00:00,2.6111109256744385,2.666666984558105,2.555556058883667,2.462009191513061,544950,0.0,
1990-12-13 00:00:00+00:00,2.666666984558105,2.666666984558105,2.555556058883667,2.435536623001098,1043100,0.0,
1990-12-14 00:00:00+00:00,2.555556058883667,2.888889074325561,2.555556058883667,2.700268030166626,229950,0.0,
1990-12-17 00:00:00+00:00,2.8611109256744385,2.944443941116333,2.777777910232544,2.806160688400269,575550,0.0,
1990-12-18 00:00:00+00:00,2.944443941116333,3.1111109256744385,2.944443941116333,2.859107494354248,210150,0.0,
1990-12-19 00:00:00+00:00,3.0,3.166666984558105,3.0,2.991473913192749,381600,0.0,
1990-12-20 00:00:00+00:00,3.055556058883667,3.1111109256744385,3.0,2.859107494354248,249300,0.0,
1990-12-21 00:00:00+00:00,3.0,3.0833330154418945,3.0,2.938527107238769,28800,0.0,
1990-12-24 00:00:00+00:00,3.1111109256744385,3.1111109256744385,3.1111109256744385,2.9650003910064697,1350,0.0,
1990-12-26 00:00:00+00:00,3.055556058883667,3.1111109256744385,3.055556058883667,2.912054538726806,264600,0.0,
1990-12-27 00:00:00+00:00,3.055556058883667,3.1111109256744385,3.0,2.9650003910064697,183600,0.0,
1990-12-28 00:00:00+00:00,3.027777910232544,3.1111109256744385,3.0,2.912054538726806,214200,0.0,
1990-12-31 00:00:00+00:00,3.0,3.1111109256744385,3.0,2.9650003910064697,21600,0.0,
1991-01-02 00:00:00+00:00,3.1111109256744385,3.1111109256744385,3.055556058883667,2.912054538726806,23400,0.0,
1991-01-03 00:00:00+00:00,3.1111109256744385,3.1111109256744385,3.055556058883667,2.9650003910064697,377100,0.0,
1991-01-04 00:00:00+00:00,3.0,3.1111109256744385,3.0,2.9650003910064697,15750,0.0,
1991-01-07 00:00:00+00:00,3.1111109256744385,3.1111109256744385,3.0,2.9650003910064697,12600,0.0,
1991-01-08 00:00:00+00:00,3.0,3.1111109256744385,3.0,2.912054538726806,54900,0.0,
1991-01-09 00:00:00+00:00,3.1111109256744385,3.222222089767456,3.055556058883667,3.017947196960449,450000,0.0,
1991-01-10 00:00:00+00:00,3.1111109256744385,3.277777910232544,3.1111109256744385,3.017947196960449,567900,0.0,
1991-01-11 00:00:00+00:00,3.166666984558105,3.277777910232544,3.166666984558105,3.123839855194092,366300,0.0,
1991-01-14 00:00:00+00:00,3.166666984558105,3.222222089767456,3.1111109256744385,3.0708932876586914,61200,0.0,
1991-01-15 00:00:00+00:00,3.222222089767456,3.277777910232544,3.166666984558105,3.123839855194092,106200,0.0,
1991-01-16 00:00:00+00:00,3.222222089767456,3.277777910232544,3.166666984558105,3.017947196960449,28800,0.0,
1991-01-17 00:00:00+00:00,3.277777910232544,3.3333330154418945,3.25,3.176786184310913,1001250,0.0,
1991-01-18 00:00:00+00:00,3.222222089767456,3.277777910232544,3.222222089767456,3.123839855194092,125100,0.0,
1991-01-21 00:00:00+00:00,3.222222089767456,3.3333330154418945,3.166666984558105,3.123839855194092,10800,0.0,
1991-01-22 00:00:00+00:00,3.3333330154418945,3.388889074325561,3.222222089767456,3.2297329902648926,714150,0.0,
1991-01-23 00:00:00+00:00,3.388889074325561,3.444443941116333,3.3333330154418945,3.2562062740325928,26550,0.0,
1991-01-24 00:00:00+00:00,3.444443941116333,3.5,3.3333330154418945,3.176786184310913,418050,0.0,
1991-01-25 00:00:00+00:00,3.5,3.6111109256744394,3.444443941116333,3.388572454452514,523350,0.0,
1991-01-28 00:00:00+00:00,3.6111109256744394,3.722222089767456,3.5,3.4944653511047363,508050,0.0,
1991-01-29 00:00:00+00:00,3.6111109256744394,3.777777910232544,3.6111109256744394,3.4944653511047363,258750,0.0,
1991-01-30 00:00:00+00:00,3.6666669845581055,3.8888890743255615,3.6666669845581055,3.679777383804321,720000,0.0,
1991-01-31 00:00:00+00:00,3.8888890743255615,3.944443941116333,3.8333330154418954,3.759196758270264,887850,0.0,
1991-02-01 00:00:00+00:00,3.8333330154418954,4.0,3.75,3.812143564224243,484650,0.0,
1991-02-04 00:00:00+00:00,4.055555820465088,4.055555820465088,3.8888890743255615,3.7062509059906006,17550,0.0,
1991-02-05 00:00:00+00:00,4.055555820465088,4.055555820465088,3.8888890743255615,3.732724189758301,177300,0.0,
1991-02-06 00:00:00+00:00,4.0,4.055555820465088,3.8888890743255615,3.812143564224243,275850,0.0,
1991-02-07 00:00:00+00:00,4.055555820465088,4.111111164093018,3.8888890743255615,3.7062509059906006,173700,0.0,
1991-02-08 00:00:00+00:00,3.8333330154418954,3.8611109256744394,3.777777910232544,3.6003577709198,162000,0.0,
1991-02-11 00:00:00+00:00,3.8333330154418954,3.8333330154418954,3.555556058883667,3.4944653511047363,168750,0.0,
1991-02-12 00:00:00+00:00,3.6666669845581055,3.777777910232544,3.555556058883667,3.6003577709198,427950,0.0,
1991-02-13 00:00:00+00:00,3.777777910232544,4.0,3.6666669845581055,3.759196758270264,396450,0.0,
1991-02-14 00:00:00+00:00,4.0,4.0,3.6666669845581055,3.5474112033843994,120600,0.0,
1991-02-15 00:00:00+00:00,3.722222089767456,3.8333330154418954,3.6666669845581055,3.6003577709198,48150,0.0,
1991-02-19 00:00:00+00:00,3.8333330154418954,4.055555820465088,3.8333330154418954,3.865090131759644,263700,0.0,
1991-02-20 00:00:00+00:00,3.944443941116333,3.972222089767456,3.8333330154418954,3.732724189758301,236250,0.0,
1991-02-21 00:00:00+00:00,3.8333330154418954,3.8888890743255615,3.8333330154418954,3.7062509059906006,24300,0.0,
1991-02-22 00:00:00+00:00,3.8888890743255615,4.0,3.75,3.7062509059906006,184500,0.0,
1991-02-25 00:00:00+00:00,4.055555820465088,4.055555820465088,4.0,3.812143564224243,126900,0.0,
1991-02-26 00:00:00+00:00,3.944443941116333,4.0,3.555556058883667,3.4944653511047363,585000,0.0,
1991-02-27 00:00:00+00:00,3.722222089767456,3.777777910232544,3.6666669845581055,3.4944653511047363,430650,0.0,
1991-02-28 00:00:00+00:00,3.777777910232544,4.083333015441895,3.777777910232544,3.865090131759644,260550,0.0,
1991-03-01 00:00:00+00:00,4.083333015441895,4.333333015441895,3.944443941116333,3.812143564224243,443250,0.0,
1991-03-04 00:00:00+00:00,4.055555820465088,4.111111164093018,4.0,3.8386170864105225,141300,0.0,
1991-03-05 00:00:00+00:00,4.111111164093018,4.1666669845581055,4.055555820465088,3.918036460876465,57600,0.0,
1991-03-06 00:00:00+00:00,4.1666669845581055,4.222221851348877,4.0,3.8386170864105225,196200,0.0,
1991-03-07 00:00:00+00:00,4.0,4.055555820465088,3.8888890743255615,3.812143564224243,90900,0.0,
1991-03-08 00:00:00+00:00,4.111111164093018,4.111111164093018,4.0,3.865090131759644,32850,0.0,
1991-03-11 00:00:00+00:00,4.111111164093018,4.111111164093018,3.8333330154418954,3.653303861618042,261000,0.0,
1991-03-12 00:00:00+00:00,3.8611109256744394,3.8611109256744394,3.6666669845581055,3.5474112033843994,152100,0.0,
1991-03-13 00:00:00+00:00,3.777777910232544,4.1666669845581055,3.722222089767456,3.865090131759644,264150,0.0,
1991-03-14 00:00:00+00:00,4.222221851348877,4.388888835906982,4.111111164093018,4.076876163482666,9009000,0.0,
1991-03-15 00:00:00+00:00,4.333333015441895,4.333333015441895,4.222221851348877,4.023929119110107,1280250,0.0,
1991-03-18 00:00:00+00:00,4.222221851348877,4.388888835906982,4.222221851348877,4.103349208831787,846900,0.0,
1991-03-19 00:00:00+00:00,4.277778148651123,4.388888835906982,4.222221851348877,4.103349208831787,559350,0.0,
1991-03-20 00:00:00+00:00,4.277778148651123,4.444444179534912,4.277778148651123,4.235714435577393,484200,0.0,
1991-03-21 00:00:00+00:00,4.333333015441895,4.444444179534912,4.25,4.076876163482666,1587150,0.0,
