date,FLXS_Open,FLXS_High,FLXS_Low,FLXS_Close,FLXS_Volume,FLXS_Dividends,FLXS_Stock Splits
1980-03-17 00:00:00+00:00,0.0,3.166666984558105,2.916666984558105,0.837347686290741,4800,0.0,
1980-03-18 00:00:00+00:00,0.0,3.166666984558105,2.916666984558105,0.837347686290741,3000,0.0,
1980-03-19 00:00:00+00:00,0.0,3.166666984558105,2.916666984558105,0.837347686290741,1200,0.0,
1980-03-20 00:00:00+00:00,2.916666984558105,2.916666984558105,2.916666984558105,0.837347686290741,0,0.0,
1980-03-21 00:00:00+00:00,0.0,3.0833330154418945,2.8333330154418945,0.8134235143661499,3000,0.0,
1980-03-24 00:00:00+00:00,0.0,3.0833330154418945,2.8333330154418945,0.8134235143661499,21000,0.0,
1980-03-25 00:00:00+00:00,0.0,3.0833330154418945,2.8333330154418945,0.8134235143661499,4800,0.0,
1980-03-26 00:00:00+00:00,0.0,3.0833330154418945,2.8333330154418945,0.8134235143661499,1800,0.0,
1980-03-27 00:00:00+00:00,0.0,3.0833330154418945,2.8333330154418945,0.8134235143661499,10800,0.0,
1980-03-28 00:00:00+00:00,0.0,3.0833330154418945,2.8333330154418945,0.8134235143661499,5100,0.0,
1980-03-31 00:00:00+00:00,0.0,3.166666984558105,2.916666984558105,0.837347686290741,600,0.0,
1980-04-01 00:00:00+00:00,0.0,3.166666984558105,2.916666984558105,0.837347686290741,900,0.0,
1980-04-02 00:00:00+00:00,0.0,3.166666984558105,2.916666984558105,0.837347686290741,2100,0.0,
1980-04-03 00:00:00+00:00,0.0,3.0833330154418945,2.8333330154418945,0.8134235143661499,6900,0.0,
1980-04-07 00:00:00+00:00,0.0,3.0833330154418945,2.8333330154418945,0.8134235143661499,3000,0.0,
1980-04-08 00:00:00+00:00,0.0,3.0833330154418945,2.8333330154418945,0.8134235143661499,2100,0.0,
1980-04-09 00:00:00+00:00,0.0,3.0833330154418945,2.8333330154418945,0.8134235143661499,9000,0.0,
1980-04-10 00:00:00+00:00,0.0,3.0833330154418945,2.8333330154418945,0.8134235143661499,3300,0.0,
1980-04-11 00:00:00+00:00,0.0,3.0833330154418945,2.8333330154418945,0.8134235143661499,14100,0.0,
1980-04-14 00:00:00+00:00,0.0,3.0833330154418945,2.8333330154418945,0.8134235143661499,600,0.0,
1980-04-15 00:00:00+00:00,0.0,3.0833330154418945,2.8333330154418945,0.8134235143661499,7200,0.0,
1980-04-16 00:00:00+00:00,0.0,3.0833330154418945,2.8333330154418945,0.8134235143661499,600,0.0,
1980-04-17 00:00:00+00:00,0.0,3.0,2.75,0.7894989848136902,1200,0.0,
1980-04-18 00:00:00+00:00,0.0,3.0,2.75,0.7894989848136902,9600,0.0,
1980-04-21 00:00:00+00:00,0.0,3.0833330154418945,2.8333330154418945,0.8134235143661499,6600,0.0,
1980-04-22 00:00:00+00:00,2.8333330154418945,2.8333330154418945,2.8333330154418945,0.8134235143661499,0,0.0,
1980-04-23 00:00:00+00:00,0.0,3.0833330154418945,2.8333330154418945,0.8134235143661499,3900,0.0,
1980-04-24 00:00:00+00:00,0.0,3.0833330154418945,2.8333330154418945,0.8134235143661499,3300,0.0,
1980-04-25 00:00:00+00:00,0.0,3.25,3.0,0.8612719178199768,1200,0.0,
1980-04-28 00:00:00+00:00,0.0,3.25,3.0,0.8612719178199768,8100,0.0,
1980-04-29 00:00:00+00:00,0.0,3.25,3.0,0.8612719178199768,14700,0.0,
1980-04-30 00:00:00+00:00,0.0,3.25,3.0,0.8612719178199768,600,0.0,
1980-05-01 00:00:00+00:00,0.0,3.25,3.0,0.8612719178199768,9000,0.0,
1980-05-02 00:00:00+00:00,0.0,3.25,3.0,0.8612719178199768,1500,0.0,
1980-05-05 00:00:00+00:00,0.0,3.25,3.0,0.8612719178199768,9300,0.0,
1980-05-06 00:00:00+00:00,0.0,3.25,3.0,0.8612719178199768,600,0.0,
1980-05-07 00:00:00+00:00,3.0,3.0,3.0,0.8612719178199768,0,0.0,
1980-05-08 00:00:00+00:00,0.0,3.3333330154418945,3.0833330154418945,0.8851959109306335,1500,0.0,
1980-05-09 00:00:00+00:00,3.0833330154418945,3.0833330154418945,3.0833330154418945,0.8851959109306335,0,0.0,
1980-05-12 00:00:00+00:00,0.0,3.25,3.0,0.8612719178199768,1200,0.0,
1980-05-13 00:00:00+00:00,0.0,3.3333330154418945,3.0833330154418945,0.8851959109306335,4200,0.0,
1980-05-14 00:00:00+00:00,3.0833330154418945,3.0833330154418945,3.0833330154418945,0.8851959109306335,0,0.0,
1980-05-15 00:00:00+00:00,0.0,3.416666984558105,3.166666984558105,0.9091207385063172,4800,0.0,
1980-05-16 00:00:00+00:00,0.0,3.416666984558105,3.166666984558105,0.9091207385063172,600,0.0,
1980-05-19 00:00:00+00:00,3.166666984558105,3.166666984558105,3.166666984558105,0.9091207385063172,0,0.0,
1980-05-20 00:00:00+00:00,0.0,3.416666984558105,3.166666984558105,0.9091207385063172,600,0.0,
1980-05-21 00:00:00+00:00,0.0,3.416666984558105,3.166666984558105,0.9091207385063172,3000,0.0,
1980-05-22 00:00:00+00:00,0.0,3.5833330154418945,3.3333330154418945,0.9569690227508544,3000,0.0,
1980-05-23 00:00:00+00:00,0.0,3.6666669845581055,3.416666984558105,0.9808926582336426,1500,0.0,
1980-05-27 00:00:00+00:00,0.0,3.9166669845581055,3.6666669845581055,1.0526663064956665,4800,0.0,
1980-05-28 00:00:00+00:00,0.0,3.9166669845581055,3.6666669845581055,1.0526663064956665,1500,0.0,
1980-05-29 00:00:00+00:00,0.0,3.8333330154418954,3.5833330154418945,1.028741478919983,3900,0.0,
1980-05-30 00:00:00+00:00,3.5833330154418945,3.5833330154418945,3.5833330154418945,1.028741478919983,0,0.0,
1980-06-02 00:00:00+00:00,0.0,3.8333330154418954,3.5833330154418945,1.028741478919983,2100,0.0,
1980-06-03 00:00:00+00:00,0.0,3.8333330154418954,3.5833330154418945,1.028741478919983,1200,0.0,
1980-06-04 00:00:00+00:00,0.0,3.8333330154418954,3.5833330154418945,1.028741478919983,3300,0.0,
1980-06-05 00:00:00+00:00,0.0,3.8333330154418954,3.5833330154418945,1.028741478919983,7800,0.0,
1980-06-06 00:00:00+00:00,0.0,4.083333015441895,3.8333330154418954,1.1005138158798218,7800,0.0,
1980-06-09 00:00:00+00:00,0.0,4.083333015441895,3.8333330154418954,1.1005138158798218,3900,0.0,
1980-06-10 00:00:00+00:00,0.0,4.083333015441895,3.8333330154418954,1.1005138158798218,2700,0.0,
1980-06-11 00:00:00+00:00,0.0,4.083333015441895,3.8333330154418954,1.1005138158798218,1500,0.0,
1980-06-12 00:00:00+00:00,0.0,4.083333015441895,3.8333330154418954,1.1005138158798218,5100,0.0,
1980-06-13 00:00:00+00:00,0.0,4.083333015441895,3.8333330154418954,1.1005138158798218,1800,0.0,
1980-06-16 00:00:00+00:00,0.0,4.0,3.75,1.0765899419784546,5100,0.0,
1980-06-17 00:00:00+00:00,0.0,4.0,3.75,1.0765899419784546,3600,0.0,
1980-06-18 00:00:00+00:00,0.0,4.0,3.75,1.0765899419784546,3300,0.0,
1980-06-19 00:00:00+00:00,0.0,4.0,3.75,1.0765899419784546,900,0.0,
1980-06-20 00:00:00+00:00,0.0,4.0,3.75,1.0765899419784546,7500,0.0,
1980-06-23 00:00:00+00:00,0.0,4.0,3.75,1.0765899419784546,2100,0.0,
