date,OTTR_Open,OTTR_High,OTTR_Low,OTTR_Close,OTTR_Volume,OTTR_Dividends,OTTR_Stock Splits
1973-04-13 00:00:00+00:00,0.0,5.40625,5.40625,1.0084424018859863,2800,0.0,
1973-04-16 00:00:00+00:00,0.0,5.375,5.375,1.0026133060455322,4000,0.0,
1973-04-17 00:00:00+00:00,0.0,5.375,5.375,1.0026133060455322,1200,0.0,
1973-04-18 00:00:00+00:00,0.0,5.375,5.375,1.0026133060455322,9200,0.0,
1973-04-19 00:00:00+00:00,0.0,5.375,5.375,1.0026133060455322,400,0.0,
1973-04-23 00:00:00+00:00,0.0,5.375,5.375,1.0026133060455322,1200,0.0,
1973-04-24 00:00:00+00:00,0.0,5.34375,5.34375,0.9967842698097228,18000,0.0,
1973-04-25 00:00:00+00:00,0.0,5.25,5.25,0.97929710149765,7600,0.0,
1973-04-26 00:00:00+00:00,0.0,5.21875,5.21875,0.9734681844711304,2000,0.0,
1973-04-27 00:00:00+00:00,0.0,5.1875,5.1875,0.9676384329795836,2000,0.0,
1973-04-30 00:00:00+00:00,0.0,5.15625,5.15625,0.9618095755577089,2000,0.0,
1973-05-01 00:00:00+00:00,0.0,5.15625,5.15625,0.9618095755577089,2800,0.0,
1973-05-02 00:00:00+00:00,0.0,4.90625,4.90625,0.9151763319969176,13200,0.0,
1973-05-03 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,5200,0.0,
1973-05-04 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,800,0.0,
1973-05-07 00:00:00+00:00,0.0,5.15625,5.03125,0.9384927749633788,2000,0.0,
1973-05-08 00:00:00+00:00,0.0,5.28125,5.15625,0.9618095755577089,8000,0.0,
1973-05-09 00:00:00+00:00,0.0,5.25,5.125,0.95598042011261,1600,0.0,
1973-05-10 00:00:00+00:00,0.0,5.1875,5.0625,0.944322407245636,6400,0.0,
1973-05-11 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,6800,0.0,
1973-05-14 00:00:00+00:00,0.0,5.03125,4.90625,0.9151763319969176,5600,0.0,
1973-05-15 00:00:00+00:00,0.0,4.96875,4.84375,0.9035183191299438,5600,0.0,
1973-05-16 00:00:00+00:00,0.0,4.84375,4.71875,0.8802014589309692,13200,0.0,
1973-05-17 00:00:00+00:00,0.0,5.0,4.875,0.9093472957611084,9200,0.0,
1973-05-18 00:00:00+00:00,0.0,4.875,4.75,0.8860301971435547,4000,0.0,
1973-05-21 00:00:00+00:00,0.0,4.8125,4.6875,0.874372124671936,26400,0.0,
1973-05-22 00:00:00+00:00,0.0,4.96875,4.84375,0.9035183191299438,16800,0.0,
1973-05-23 00:00:00+00:00,0.0,5.0,4.875,0.9093472957611084,6000,0.0,
1973-05-24 00:00:00+00:00,0.0,5.09375,4.96875,0.926835298538208,9600,0.0,
1973-05-25 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,7200,0.0,
1973-05-29 00:00:00+00:00,0.0,5.03125,4.90625,0.9151763319969176,11600,0.0,
1973-05-30 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,3200,0.0,
1973-05-31 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,4800,0.0,
1973-06-01 00:00:00+00:00,0.0,5.09375,4.96875,0.926835298538208,26400,0.0,
1973-06-04 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,14000,0.0,
1973-06-05 00:00:00+00:00,0.0,5.09375,4.96875,0.926835298538208,18000,0.0,
1973-06-06 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,19200,0.0,
1973-06-07 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,13200,0.0,
1973-06-08 00:00:00+00:00,0.0,5.09375,4.96875,0.926835298538208,9600,0.0,
1973-06-11 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,41200,0.0,
1973-06-12 00:00:00+00:00,0.0,5.15625,5.03125,0.9384927749633788,6400,0.0,
1973-06-13 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,14400,0.0,
1973-06-14 00:00:00+00:00,0.0,5.09375,4.96875,0.926835298538208,9200,0.0,
1973-06-15 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,9600,0.0,
1973-06-18 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,4800,0.0,
1973-06-19 00:00:00+00:00,0.0,5.09375,4.96875,0.926835298538208,4000,0.0,
1973-06-20 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,7600,0.0,
1973-06-21 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,5200,0.0,
1973-06-22 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,1600,0.0,
1973-06-25 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,12400,0.0,
1973-06-26 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,1200,0.0,
1973-06-27 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,1200,0.0,
1973-06-28 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,1600,0.0,
1973-06-29 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,5200,0.0,
1973-07-02 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,5600,0.0,
1973-07-03 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,8000,0.0,
1973-07-05 00:00:00+00:00,0.0,5.09375,4.96875,0.926835298538208,6400,0.0,
1973-07-06 00:00:00+00:00,0.0,5.09375,4.96875,0.926835298538208,3600,0.0,
1973-07-09 00:00:00+00:00,0.0,5.09375,4.96875,0.926835298538208,2400,0.0,
1973-07-10 00:00:00+00:00,0.0,5.15625,5.03125,0.9384927749633788,4000,0.0,
1973-07-11 00:00:00+00:00,0.0,5.15625,5.03125,0.9384927749633788,6400,0.0,
1973-07-12 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,6000,0.0,
1973-07-13 00:00:00+00:00,0.0,5.15625,5.03125,0.9384927749633788,12000,0.0,
1973-07-16 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,5600,0.0,
1973-07-17 00:00:00+00:00,0.0,5.15625,5.03125,0.9384927749633788,4800,0.0,
1973-07-18 00:00:00+00:00,0.0,5.1875,5.0625,0.944322407245636,5200,0.0,
1973-07-19 00:00:00+00:00,0.0,5.21875,5.09375,0.9501516819000244,6800,0.0,
1973-07-20 00:00:00+00:00,0.0,5.15625,5.03125,0.9384927749633788,4800,0.0,
1973-07-23 00:00:00+00:00,0.0,5.15625,5.03125,0.9384927749633788,1200,0.0,
1973-07-24 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,6000,0.0,
1973-07-25 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,1200,0.0,
1973-07-26 00:00:00+00:00,0.0,5.15625,5.03125,0.9384927749633788,4000,0.0,
1973-07-27 00:00:00+00:00,0.0,5.15625,5.03125,0.9384927749633788,2400,0.0,
1973-07-30 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,11200,0.0,
1973-07-31 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,1200,0.0,
1973-08-01 00:00:00+00:00,0.0,5.09375,4.96875,0.926835298538208,8800,0.0,
1973-08-02 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,800,0.0,
1973-08-03 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,5600,0.0,
1973-08-06 00:00:00+00:00,0.0,5.0,4.875,0.9093472957611084,15600,0.0,
1973-08-07 00:00:00+00:00,0.0,5.0,4.875,0.9093472957611084,8800,0.0,
1973-08-08 00:00:00+00:00,0.0,5.0,4.875,0.9093472957611084,3200,0.0,
1973-08-09 00:00:00+00:00,0.0,4.9375,4.8125,0.8976887464523315,4800,0.0,
1973-08-10 00:00:00+00:00,0.0,4.875,4.75,0.8860301971435547,6800,0.0,
1973-08-13 00:00:00+00:00,0.0,4.875,4.75,0.8860301971435547,6000,0.0,
1973-08-14 00:00:00+00:00,0.0,4.84375,4.71875,0.8802014589309692,8000,0.0,
1973-08-15 00:00:00+00:00,0.0,4.8125,4.6875,0.874372124671936,4400,0.0,
1973-08-16 00:00:00+00:00,0.0,4.8125,4.6875,0.874372124671936,4800,0.0,
1973-08-17 00:00:00+00:00,0.0,4.8125,4.6875,0.874372124671936,800,0.0,
1973-08-20 00:00:00+00:00,0.0,4.8125,4.6875,0.874372124671936,4800,0.0,
1973-08-21 00:00:00+00:00,0.0,4.78125,4.65625,0.8685428500175476,4400,0.0,
1973-08-22 00:00:00+00:00,0.0,4.78125,4.65625,0.8685428500175476,2000,0.0,
1973-08-23 00:00:00+00:00,0.0,4.78125,4.65625,0.8685428500175476,8800,0.0,
1973-08-24 00:00:00+00:00,0.0,4.78125,4.65625,0.8685428500175476,10000,0.0,
1973-08-27 00:00:00+00:00,0.0,4.71875,4.59375,0.8568848371505737,8400,0.0,
1973-08-28 00:00:00+00:00,0.0,4.71875,4.59375,0.8568848371505737,4400,0.0,
1973-08-29 00:00:00+00:00,0.0,4.8125,4.6875,0.874372124671936,11200,0.0,
1973-08-30 00:00:00+00:00,0.0,4.90625,4.78125,0.8918595314025879,7200,0.0,
1973-08-31 00:00:00+00:00,0.0,4.90625,4.78125,0.8918595314025879,4400,0.0,
1973-09-04 00:00:00+00:00,0.0,4.9375,4.8125,0.8976887464523315,4800,0.0,
1973-09-05 00:00:00+00:00,0.0,4.96875,4.84375,0.9035183191299438,3200,0.0,
1973-09-06 00:00:00+00:00,0.0,5.03125,4.90625,0.9151763319969176,8800,0.0,
1973-09-07 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,2800,0.0,
1973-09-10 00:00:00+00:00,0.0,5.09375,4.96875,0.926835298538208,7200,0.0,
1973-09-11 00:00:00+00:00,0.0,5.09375,4.96875,0.926835298538208,2000,0.0,
1973-09-12 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,2800,0.0,
1973-09-13 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,2800,0.0,
1973-09-14 00:00:00+00:00,0.0,5.15625,5.03125,0.9384927749633788,3600,0.0,
1973-09-17 00:00:00+00:00,0.0,5.15625,5.03125,0.9384927749633788,800,0.0,
1973-09-18 00:00:00+00:00,0.0,5.15625,5.03125,0.9384927749633788,2800,0.0,
1973-09-19 00:00:00+00:00,0.0,5.1875,5.0625,0.944322407245636,1600,0.0,
1973-09-20 00:00:00+00:00,0.0,5.21875,5.09375,0.9501516819000244,8400,0.0,
1973-09-21 00:00:00+00:00,0.0,5.21875,5.09375,0.9501516819000244,8000,0.0,
1973-09-24 00:00:00+00:00,0.0,5.1875,5.0625,0.944322407245636,4800,0.0,
1973-09-25 00:00:00+00:00,0.0,5.1875,5.0625,0.944322407245636,8800,0.0,
1973-09-26 00:00:00+00:00,0.0,5.1875,5.0625,0.944322407245636,1600,0.0,
1973-09-27 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,13600,0.0,
1973-09-28 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,11600,0.0,
1973-10-01 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,3600,0.0,
1973-10-02 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,2800,0.0,
1973-10-03 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,5600,0.0,
1973-10-04 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,7200,0.0,
1973-10-05 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,9200,0.0,
1973-10-08 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,400,0.0,
1973-10-09 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,1200,0.0,
1973-10-10 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,1600,0.0,
1973-10-11 00:00:00+00:00,0.0,5.09375,4.96875,0.926835298538208,4000,0.0,
1973-10-12 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,6000,0.0,
1973-10-15 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,2800,0.0,
1973-10-16 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,3600,0.0,
1973-10-17 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,5600,0.0,
1973-10-18 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,4800,0.0,
1973-10-19 00:00:00+00:00,0.0,5.09375,4.96875,0.926835298538208,2000,0.0,
1973-10-22 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,2000,0.0,
1973-10-23 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,3600,0.0,
1973-10-24 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,3200,0.0,
1973-10-25 00:00:00+00:00,0.0,5.09375,4.96875,0.926835298538208,2400,0.0,
1973-10-26 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,3600,0.0,
1973-10-29 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,7200,0.0,
1973-10-30 00:00:00+00:00,0.0,5.0,4.875,0.9093472957611084,4000,0.0,
1973-10-31 00:00:00+00:00,0.0,5.0,4.875,0.9093472957611084,2400,0.0,
1973-11-01 00:00:00+00:00,0.0,4.96875,4.84375,0.9035183191299438,4400,0.0,
1973-11-02 00:00:00+00:00,0.0,4.96875,4.84375,0.9035183191299438,2000,0.0,
1973-11-05 00:00:00+00:00,0.0,4.96875,4.84375,0.9035183191299438,1200,0.0,
1973-11-06 00:00:00+00:00,0.0,4.9375,4.8125,0.8976887464523315,2400,0.0,
1973-11-07 00:00:00+00:00,0.0,4.875,4.75,0.8860301971435547,10000,0.0,
1973-11-08 00:00:00+00:00,0.0,4.84375,4.71875,0.8802014589309692,2000,0.0,
1973-11-09 00:00:00+00:00,0.0,4.8125,4.6875,0.874372124671936,3200,0.0,
1973-11-12 00:00:00+00:00,0.0,4.78125,4.65625,0.8685428500175476,9200,0.0,
1973-11-13 00:00:00+00:00,0.0,4.75,4.625,0.8627136945724487,3200,0.0,
1973-11-14 00:00:00+00:00,0.0,4.59375,4.46875,0.8335683941841125,12800,0.0,
1973-11-15 00:00:00+00:00,0.0,4.59375,4.46875,0.8335683941841125,4800,0.0,
1973-11-16 00:00:00+00:00,0.0,4.625,4.5,0.8393977284431458,4000,0.0,
1973-11-19 00:00:00+00:00,0.0,4.5625,4.4375,0.8277391791343689,8000,0.0,
1973-11-20 00:00:00+00:00,0.0,4.5625,4.4375,0.8277391791343689,11200,0.0,
1973-11-21 00:00:00+00:00,0.0,4.625,4.5,0.8393977284431458,9600,0.0,
1973-11-23 00:00:00+00:00,0.0,4.625,4.5,0.8393977284431458,1200,0.0,
1973-11-26 00:00:00+00:00,0.0,4.5625,4.4375,0.8277391791343689,3200,0.0,
1973-11-27 00:00:00+00:00,0.0,4.5625,4.4375,0.8277391791343689,3200,0.0,
1973-11-28 00:00:00+00:00,0.0,4.625,4.5,0.8393977284431458,11600,0.0,
1973-11-29 00:00:00+00:00,0.0,4.59375,4.46875,0.8335683941841125,2000,0.0,
1973-11-30 00:00:00+00:00,0.0,4.625,4.5,0.8393977284431458,7600,0.0,
1973-12-03 00:00:00+00:00,0.0,4.59375,4.46875,0.8335683941841125,5600,0.0,
1973-12-04 00:00:00+00:00,0.0,4.59375,4.46875,0.8335683941841125,7200,0.0,
1973-12-05 00:00:00+00:00,0.0,4.53125,4.40625,0.8219103813171387,4400,0.0,
1973-12-06 00:00:00+00:00,0.0,4.53125,4.40625,0.8219103813171387,5200,0.0,
1973-12-07 00:00:00+00:00,0.0,4.65625,4.53125,0.8452270030975342,9600,0.0,
1973-12-10 00:00:00+00:00,0.0,4.71875,4.59375,0.8568848371505737,14400,0.0,
1973-12-11 00:00:00+00:00,0.0,4.78125,4.65625,0.8685428500175476,5200,0.0,
1973-12-12 00:00:00+00:00,0.0,4.78125,4.65625,0.8685428500175476,6400,0.0,
1973-12-13 00:00:00+00:00,0.0,4.75,4.625,0.8627136945724487,4400,0.0,
1973-12-14 00:00:00+00:00,0.0,4.75,4.625,0.8627136945724487,3600,0.0,
1973-12-17 00:00:00+00:00,0.0,4.75,4.625,0.8627136945724487,6000,0.0,
1973-12-18 00:00:00+00:00,0.0,4.8125,4.6875,0.874372124671936,5200,0.0,
1973-12-19 00:00:00+00:00,0.0,4.84375,4.71875,0.8802014589309692,1600,0.0,
1973-12-20 00:00:00+00:00,0.0,4.90625,4.78125,0.8918595314025879,7600,0.0,
1973-12-21 00:00:00+00:00,0.0,4.9375,4.8125,0.8976887464523315,7600,0.0,
1973-12-24 00:00:00+00:00,0.0,4.96875,4.84375,0.9035183191299438,800,0.0,
1973-12-26 00:00:00+00:00,0.0,5.0,4.875,0.9093472957611084,4000,0.0,
1973-12-27 00:00:00+00:00,0.0,5.03125,4.90625,0.9151763319969176,2400,0.0,
1973-12-28 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,5600,0.0,
1973-12-31 00:00:00+00:00,0.0,5.03125,4.90625,0.9151763319969176,12800,0.0,
1974-01-02 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,4400,0.0,
1974-01-03 00:00:00+00:00,0.0,5.25,5.125,0.95598042011261,10800,0.0,
1974-01-04 00:00:00+00:00,0.0,5.3125,5.1875,0.9676384329795836,5600,0.0,
1974-01-07 00:00:00+00:00,0.0,5.3125,5.1875,0.9676384329795836,6400,0.0,
1974-01-08 00:00:00+00:00,0.0,5.3125,5.1875,0.9676384329795836,7600,0.0,
1974-01-09 00:00:00+00:00,0.0,5.28125,5.15625,0.9618095755577089,4800,0.0,
1974-01-10 00:00:00+00:00,0.0,5.28125,5.15625,0.9618095755577089,3200,0.0,
1974-01-11 00:00:00+00:00,0.0,5.25,5.125,0.95598042011261,4000,0.0,
1974-01-14 00:00:00+00:00,0.0,5.21875,5.09375,0.9501516819000244,2800,0.0,
1974-01-15 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,6400,0.0,
1974-01-16 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,1200,0.0,
1974-01-17 00:00:00+00:00,0.0,5.125,5.0,0.9326639771461488,2800,0.0,
1974-01-18 00:00:00+00:00,0.0,5.03125,4.90625,0.9151763319969176,3600,0.0,
1974-01-21 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,2800,0.0,
1974-01-22 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,7600,0.0,
1974-01-23 00:00:00+00:00,0.0,5.03125,4.90625,0.9151763319969176,400,0.0,
1974-01-24 00:00:00+00:00,0.0,5.0,4.875,0.9093472957611084,3600,0.0,
1974-01-25 00:00:00+00:00,0.0,5.09375,4.96875,0.926835298538208,9200,0.0,
1974-01-28 00:00:00+00:00,0.0,5.09375,4.96875,0.926835298538208,4000,0.0,
1974-01-29 00:00:00+00:00,0.0,5.09375,4.96875,0.926835298538208,9200,0.0,
1974-01-30 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,8400,0.0,
1974-01-31 00:00:00+00:00,0.0,5.03125,4.90625,0.9151763319969176,1200,0.0,
1974-02-01 00:00:00+00:00,0.0,4.96875,4.84375,0.9035183191299438,13600,0.0,
1974-02-04 00:00:00+00:00,0.0,4.9375,4.8125,0.8976887464523315,2800,0.0,
1974-02-05 00:00:00+00:00,0.0,4.96875,4.84375,0.9035183191299438,3200,0.0,
1974-02-06 00:00:00+00:00,0.0,5.0,4.875,0.9093472957611084,1600,0.0,
1974-02-07 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,6400,0.0,
1974-02-08 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,6000,0.0,
1974-02-11 00:00:00+00:00,0.0,5.09375,4.96875,0.926835298538208,5600,0.0,
1974-02-12 00:00:00+00:00,0.0,5.09375,4.96875,0.926835298538208,2000,0.0,
1974-02-13 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,4000,0.0,
1974-02-14 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,2000,0.0,
1974-02-15 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,800,0.0,
1974-02-19 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,5600,0.0,
1974-02-20 00:00:00+00:00,0.0,5.0,4.875,0.9093472957611084,4800,0.0,
1974-02-21 00:00:00+00:00,0.0,5.0,4.875,0.9093472957611084,2800,0.0,
1974-02-22 00:00:00+00:00,0.0,5.0,4.875,0.9093472957611084,3200,0.0,
1974-02-25 00:00:00+00:00,0.0,5.0,4.875,0.9093472957611084,1200,0.0,
1974-02-26 00:00:00+00:00,0.0,5.0,4.875,0.9093472957611084,2000,0.0,
1974-02-27 00:00:00+00:00,0.0,5.0,4.875,0.9093472957611084,6800,0.0,
1974-02-28 00:00:00+00:00,0.0,5.0,4.875,0.9093472957611084,3600,0.0,
1974-03-01 00:00:00+00:00,0.0,5.03125,4.90625,0.9151763319969176,1200,0.0,
1974-03-04 00:00:00+00:00,0.0,5.03125,4.90625,0.9151763319969176,1600,0.0,
1974-03-05 00:00:00+00:00,0.0,5.03125,4.90625,0.9151763319969176,5200,0.0,
1974-03-06 00:00:00+00:00,0.0,5.03125,4.90625,0.9151763319969176,800,0.0,
1974-03-07 00:00:00+00:00,0.0,5.0,4.875,0.9093472957611084,13600,0.0,
1974-03-08 00:00:00+00:00,0.0,4.875,4.75,0.8860301971435547,13600,0.0,
1974-03-11 00:00:00+00:00,0.0,5.0,4.875,0.9093472957611084,18000,0.0,
1974-03-12 00:00:00+00:00,0.0,5.03125,4.90625,0.9151763319969176,1200,0.0,
1974-03-13 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,2400,0.0,
1974-03-14 00:00:00+00:00,0.0,5.0625,4.9375,0.9210055470466614,6000,0.0,
1974-03-15 00:00:00+00:00,0.0,5.03125,4.90625,0.9151763319969176,4000,0.0,
1974-03-18 00:00:00+00:00,0.0,4.96875,4.84375,0.9035183191299438,3600,0.0,
1974-03-19 00:00:00+00:00,0.0,4.90625,4.78125,0.8918595314025879,4400,0.0,
1974-03-20 00:00:00+00:00,0.0,4.9375,4.8125,0.8976887464523315,2000,0.0,
1974-03-21 00:00:00+00:00,0.0,4.9375,4.8125,0.8976887464523315,2000,0.0,
1974-03-22 00:00:00+00:00,4.8125,4.8125,4.8125,0.8976887464523315,0,0.0,
1974-03-25 00:00:00+00:00,0.0,4.96875,4.84375,0.9035183191299438,5200,0.0,
1974-03-26 00:00:00+00:00,0.0,4.96875,4.84375,0.9035183191299438,1200,0.0,
1974-03-27 00:00:00+00:00,0.0,4.9375,4.8125,0.8976887464523315,1600,0.0,
1974-03-28 00:00:00+00:00,0.0,4.875,4.75,0.8860301971435547,2800,0.0,
1974-03-29 00:00:00+00:00,0.0,4.875,4.75,0.8860301971435547,2400,0.0,
1974-04-01 00:00:00+00:00,0.0,4.59375,4.46875,0.8335683941841125,12800,0.0,
1974-04-02 00:00:00+00:00,0.0,4.65625,4.53125,0.8452270030975342,10800,0.0,
1974-04-03 00:00:00+00:00,0.0,4.65625,4.53125,0.8452270030975342,3200,0.0,
1974-04-04 00:00:00+00:00,0.0,4.65625,4.53125,0.8452270030975342,2400,0.0,
1974-04-05 00:00:00+00:00,0.0,4.59375,4.46875,0.8335683941841125,7200,0.0,
1974-04-08 00:00:00+00:00,0.0,4.4375,4.3125,0.8044224977493286,15200,0.0,
1974-04-09 00:00:00+00:00,0.0,4.40625,4.28125,0.7985937595367432,6000,0.0,
1974-04-10 00:00:00+00:00,0.0,4.5,4.375,0.8160802721977234,22000,0.0,
1974-04-11 00:00:00+00:00,0.0,4.46875,4.375,0.8160802721977234,9200,0.0,
1974-04-15 00:00:00+00:00,0.0,4.59375,4.46875,0.8335683941841125,5200,0.0,
1974-04-16 00:00:00+00:00,0.0,4.75,4.625,0.8627136945724487,19600,0.0,
1974-04-17 00:00:00+00:00,0.0,4.71875,4.59375,0.8568848371505737,11200,0.0,
1974-04-18 00:00:00+00:00,0.0,4.71875,4.59375,0.8568848371505737,14000,0.0,
