date,TXRH_Open,TXRH_High,TXRH_Low,TXRH_Close,TXRH_Volume,TXRH_Dividends,TXRH_Stock Splits
2004-10-05 00:00:00+00:00,10.75,11.5,10.1899995803833,8.784685134887695,13656000,0.0,
2004-10-06 00:00:00+00:00,11.0600004196167,11.345000267028809,10.75,8.80032730102539,2038400,0.0,
2004-10-07 00:00:00+00:00,11.125,11.300000190734863,10.850000381469728,8.761216163635254,1321400,0.0,
2004-10-08 00:00:00+00:00,11.25,11.5,11.25,8.995892524719238,349400,0.0,
2004-10-11 00:00:00+00:00,11.59000015258789,12.4350004196167,11.4399995803833,9.387017250061035,810000,0.0,
2004-10-12 00:00:00+00:00,11.824999809265137,12.654999732971191,11.399999618530272,9.774231910705566,997200,0.0,
2004-10-13 00:00:00+00:00,12.4399995803833,12.899999618530272,12.125,9.590402603149414,460800,0.0,
2004-10-14 00:00:00+00:00,12.25,12.5,11.899999618530272,9.371374130249023,164800,0.0,
2004-10-15 00:00:00+00:00,12.119999885559082,12.350000381469728,11.899999618530272,9.660806655883787,601600,0.0,
2004-10-18 00:00:00+00:00,12.350000381469728,12.369999885559082,12.125,9.676453590393066,104000,0.0,
2004-10-19 00:00:00+00:00,12.395000457763672,12.395000457763672,11.609999656677246,9.23056697845459,480400,0.0,
2004-10-20 00:00:00+00:00,11.699999809265137,12.095000267028809,10.925000190734863,8.995892524719238,491200,0.0,
2004-10-21 00:00:00+00:00,11.550000190734863,12.21500015258789,11.5,9.23056697845459,278400,0.0,
2004-10-22 00:00:00+00:00,12.0,12.125,10.869999885559082,9.387017250061035,347600,0.0,
2004-10-25 00:00:00+00:00,12.0,12.0,11.470000267028809,9.19145393371582,214800,0.0,
2004-10-26 00:00:00+00:00,11.880000114440918,12.0,11.630000114440918,9.19145393371582,98200,0.0,
2004-10-27 00:00:00+00:00,11.510000228881836,11.765000343322754,11.28499984741211,9.101494789123535,307000,0.0,
2004-10-28 00:00:00+00:00,11.460000038146973,12.1850004196167,11.03499984741211,8.995892524719238,336200,0.0,
2004-10-29 00:00:00+00:00,11.5,11.550000190734863,11.25,9.003716468811035,429000,0.0,
2004-11-01 00:00:00+00:00,11.300000190734863,11.699999809265137,11.300000190734863,9.01544952392578,304000,0.0,
2004-11-02 00:00:00+00:00,11.5,11.949999809265137,11.5,9.343996047973633,336000,0.0,
2004-11-03 00:00:00+00:00,12.25,12.354999542236328,11.920000076293944,9.42613124847412,232000,0.0,
2004-11-04 00:00:00+00:00,12.125,12.350000381469728,11.984999656677246,9.563026428222656,57000,0.0,
2004-11-05 00:00:00+00:00,12.375,12.375,11.789999961853027,9.254034996032717,143800,0.0,
2004-11-08 00:00:00+00:00,11.90999984741211,11.90999984741211,11.524999618530272,9.117143630981444,82800,0.0,
2004-11-09 00:00:00+00:00,11.510000228881836,11.75,11.460000038146973,9.171899795532228,198000,0.0,
