date,TECH_Open,TECH_High,TECH_Low,TECH_Close,TECH_Volume,TECH_Dividends,TECH_Stock Splits
1989-02-09 00:00:00+00:00,0.0,0.1171879991889,0.109375,0.0922402516007423,200000,0.0,
1989-02-10 00:00:00+00:00,0.0,0.1171879991889,0.109375,0.0922402516007423,59200,0.0,
1989-02-13 00:00:00+00:00,0.0,0.1171879991889,0.1015629991889,0.085652083158493,88000,0.0,
1989-02-14 00:00:00+00:00,0.0,0.1171879991889,0.1015629991889,0.085652083158493,219200,0.0,
1989-02-15 00:00:00+00:00,0.0,0.1171879991889,0.1015629991889,0.085652083158493,510400,0.0,
1989-02-16 00:00:00+00:00,0.0,0.1171879991889,0.1015629991889,0.085652083158493,875200,0.0,
1989-02-17 00:00:00+00:00,0.0,0.125,0.1171879991889,0.0988292545080185,432000,0.0,
1989-02-21 00:00:00+00:00,0.0,0.125,0.1171879991889,0.0988292545080185,324800,0.0,
1989-02-22 00:00:00+00:00,0.0,0.125,0.1171879991889,0.0988292545080185,232000,0.0,
1989-02-23 00:00:00+00:00,0.0,0.125,0.109375,0.0922402516007423,32000,0.0,
1989-02-24 00:00:00+00:00,0.0,0.125,0.109375,0.0922402516007423,112000,0.0,
1989-02-27 00:00:00+00:00,0.0,0.125,0.109375,0.0922402516007423,392000,0.0,
1989-02-28 00:00:00+00:00,0.0,0.125,0.109375,0.0922402516007423,440000,0.0,
1989-03-01 00:00:00+00:00,0.0,0.1171879991889,0.109375,0.0922402516007423,112000,0.0,
1989-03-02 00:00:00+00:00,0.0,0.1171879991889,0.109375,0.0922402516007423,16000,0.0,
1989-03-03 00:00:00+00:00,0.0,0.1171879991889,0.109375,0.0922402516007423,169600,0.0,
1989-03-06 00:00:00+00:00,0.0,0.1171879991889,0.109375,0.0922402516007423,168000,0.0,
1989-03-07 00:00:00+00:00,0.0,0.1171879991889,0.109375,0.0922402516007423,488000,0.0,
1989-03-08 00:00:00+00:00,0.0,0.1171879991889,0.109375,0.0922402516007423,104000,0.0,
1989-03-09 00:00:00+00:00,0.0,0.1171879991889,0.109375,0.0922402516007423,168000,0.0,
1989-03-10 00:00:00+00:00,0.0,0.1171879991889,0.109375,0.0922402516007423,14400,0.0,
1989-03-13 00:00:00+00:00,0.0,0.1171879991889,0.109375,0.0922402516007423,118400,0.0,
1989-03-14 00:00:00+00:00,0.0,0.1171879991889,0.109375,0.0922402516007423,152000,0.0,
1989-03-15 00:00:00+00:00,0.0,0.1171879991889,0.109375,0.0922402516007423,380800,0.0,
1989-03-16 00:00:00+00:00,0.0,0.1171879991889,0.109375,0.0922402516007423,382400,0.0,
1989-03-17 00:00:00+00:00,0.0,0.1171879991889,0.109375,0.0922402516007423,81600,0.0,
1989-03-20 00:00:00+00:00,0.0,0.1171879991889,0.109375,0.0922402516007423,100800,0.0,
1989-03-21 00:00:00+00:00,0.0,0.1171879991889,0.109375,0.0922402516007423,97600,0.0,
1989-03-22 00:00:00+00:00,0.0,0.1132809966802597,0.109375,0.0922402516007423,88000,0.0,
1989-03-23 00:00:00+00:00,0.0,0.1132809966802597,0.109375,0.0922402516007423,265600,0.0,
1989-03-27 00:00:00+00:00,0.0,0.1132809966802597,0.109375,0.0922402516007423,72000,0.0,
1989-03-28 00:00:00+00:00,0.0,0.1132809966802597,0.109375,0.0922402516007423,56000,0.0,
1989-03-29 00:00:00+00:00,0.0,0.1132809966802597,0.1015629991889,0.085652083158493,161600,0.0,
1989-03-30 00:00:00+00:00,0.0,0.1132809966802597,0.1015629991889,0.085652083158493,24000,0.0,
1989-03-31 00:00:00+00:00,0.0,0.109375,0.1015629991889,0.085652083158493,217600,0.0,
1989-04-03 00:00:00+00:00,0.0,0.109375,0.1015629991889,0.085652083158493,225600,0.0,
1989-04-04 00:00:00+00:00,0.0,0.109375,0.1015629991889,0.085652083158493,48000,0.0,
1989-04-05 00:00:00+00:00,0.0,0.1054690033197403,0.1015629991889,0.085652083158493,358400,0.0,
1989-04-06 00:00:00+00:00,0.0,0.1054690033197403,0.1015629991889,0.085652083158493,89600,0.0,
1989-04-07 00:00:00+00:00,0.0,0.1054690033197403,0.1015629991889,0.085652083158493,3200,0.0,
1989-04-10 00:00:00+00:00,0.0,0.1054690033197403,0.1015629991889,0.085652083158493,155200,0.0,
1989-04-11 00:00:00+00:00,0.0,0.1054690033197403,0.1015629991889,0.085652083158493,230400,0.0,
1989-04-12 00:00:00+00:00,0.0,0.1054690033197403,0.1015629991889,0.085652083158493,88000,0.0,
1989-04-13 00:00:00+00:00,0.0,0.1054690033197403,0.1015629991889,0.085652083158493,56000,0.0,
1989-04-14 00:00:00+00:00,0.0,0.1054690033197403,0.1015629991889,0.085652083158493,137600,0.0,
