date,CALM_Open,CALM_High,CALM_Low,CALM_Close,CALM_Volume,CALM_Dividends,CALM_Stock Splits
1997-02-14 00:00:00+00:00,2.0,2.0,1.96875,1.1710506677627563,17600,0.0,
1997-02-18 00:00:00+00:00,1.984375,2.0,1.96875,1.1710506677627563,269200,0.0,
1997-02-19 00:00:00+00:00,1.9765629768371584,2.0625,1.96875,1.1989330053329468,266800,0.0,
1997-02-20 00:00:00+00:00,2.0,2.0625,2.0,1.1896390914916992,235600,0.0,
1997-02-21 00:00:00+00:00,2.03125,2.03125,1.984375,1.194286584854126,184000,0.0,
1997-02-24 00:00:00+00:00,2.0,2.03125,1.96875,1.194286584854126,163600,0.0,
1997-02-25 00:00:00+00:00,2.03125,2.03125,2.0,1.208227515220642,334800,0.0,
1997-02-26 00:00:00+00:00,2.0,2.03125,2.0,1.1896390914916992,162000,0.0,
1997-02-27 00:00:00+00:00,1.96875,2.0,1.96875,1.1710506677627563,90800,0.0,
1997-02-28 00:00:00+00:00,1.96875,2.0,1.96875,1.1710506677627563,118400,0.0,
1997-03-03 00:00:00+00:00,1.96875,1.96875,1.90625,1.1524633169174194,244000,0.0,
1997-03-04 00:00:00+00:00,1.9375,1.96875,1.9375,1.1524633169174194,38800,0.0,
1997-03-05 00:00:00+00:00,1.96875,1.96875,1.9375,1.1524633169174194,94800,0.0,
1997-03-06 00:00:00+00:00,1.9375,1.96875,1.9375,1.1524633169174194,147200,0.0,
1997-03-07 00:00:00+00:00,1.96875,1.96875,1.9375,1.1710506677627563,13600,0.0,
1997-03-10 00:00:00+00:00,1.9375,1.96875,1.9375,1.1710506677627563,4000,0.0,
1997-03-11 00:00:00+00:00,1.96875,2.0,1.96875,1.1896390914916992,39200,0.0,
1997-03-12 00:00:00+00:00,2.0,2.03125,1.96875,1.208227515220642,126800,0.0,
1997-03-13 00:00:00+00:00,2.0,2.125,2.0,1.2639917135238647,171200,0.0,
1997-03-14 00:00:00+00:00,2.125,2.125,2.0625,1.2454034090042114,96400,0.0,
1997-03-17 00:00:00+00:00,2.09375,2.125,2.09375,1.2454034090042114,116800,0.0,
1997-03-18 00:00:00+00:00,2.125,2.125,2.03125,1.2268154621124268,85600,0.0,
1997-03-19 00:00:00+00:00,2.0,2.0625,1.90625,1.208227515220642,141200,0.0,
1997-03-20 00:00:00+00:00,2.0625,2.125,2.03125,1.2454034090042114,184000,0.0,
1997-03-21 00:00:00+00:00,2.0625,2.09375,2.03125,1.208227515220642,68400,0.0,
1997-03-24 00:00:00+00:00,2.0625,2.0625,1.8125,1.0781103372573853,468000,0.0,
1997-03-25 00:00:00+00:00,1.8125,1.875,1.6875,1.0409339666366575,543600,0.0,
1997-03-26 00:00:00+00:00,1.75,1.859375,1.75,1.1059927940368652,156000,0.0,
1997-03-27 00:00:00+00:00,1.8125,1.859375,1.78125,1.059522271156311,426400,0.0,
1997-03-31 00:00:00+00:00,1.75,1.75,1.59375,0.9479937553405762,122400,0.0,
1997-04-01 00:00:00+00:00,1.65625,1.71875,1.625,0.9851701855659484,269600,0.0,
1997-04-02 00:00:00+00:00,1.71875,1.71875,1.59375,0.9851701855659484,142000,0.0,
1997-04-03 00:00:00+00:00,1.59375,1.65625,1.59375,0.9758759140968324,80800,0.0,
1997-04-04 00:00:00+00:00,1.65625,1.6875,1.625,0.9851701855659484,110000,0.0,
1997-04-07 00:00:00+00:00,1.65625,1.703125,1.65625,1.0130518674850464,78800,0.0,
1997-04-08 00:00:00+00:00,1.6875,1.75,1.65625,0.9851701855659484,67200,0.0,
1997-04-09 00:00:00+00:00,1.75,1.75,1.640625,0.9851701855659484,167200,0.0,
1997-04-10 00:00:00+00:00,1.6875,1.6875,1.625,1.0037578344345093,24000,0.0,
1997-04-11 00:00:00+00:00,1.625,1.6875,1.625,1.0037578344345093,14800,0.0,
1997-04-14 00:00:00+00:00,1.6875,1.6875,1.59375,0.9479937553405762,57200,0.0,
1997-04-15 00:00:00+00:00,1.59375,1.65625,1.53125,0.9479937553405762,146000,0.0,
1997-04-16 00:00:00+00:00,1.5625,1.640625,1.5625,0.9665821194648744,115600,0.0,
1997-04-17 00:00:00+00:00,1.609375,1.640625,1.609375,0.9665821194648744,14800,0.0,
1997-04-18 00:00:00+00:00,1.640625,1.640625,1.59375,0.9479937553405762,43200,0.0,
1997-04-21 00:00:00+00:00,1.65625,1.65625,1.46875,0.873640775680542,101600,0.0,
1997-04-22 00:00:00+00:00,1.46875,1.484375,1.390625,0.8829352855682373,416000,0.0,
1997-04-23 00:00:00+00:00,1.5,1.5,1.375,0.836465060710907,246800,0.0,
1997-04-24 00:00:00+00:00,1.40625,1.46875,1.375,0.8178766965866089,584000,0.0,
1997-04-25 00:00:00+00:00,1.4375,1.4375,1.375,0.8457589149475098,386800,0.0,
1997-04-28 00:00:00+00:00,1.390625,1.4375,1.25,0.7992887496948242,589200,0.0,
1997-04-29 00:00:00+00:00,1.3125,1.375,1.25,0.8085829615592957,318000,0.0,
1997-04-30 00:00:00+00:00,1.375,1.46875,1.34375,0.836465060710907,258400,0.0,
1997-05-01 00:00:00+00:00,1.4375,1.4375,1.375,0.836465060710907,72800,0.0,
1997-05-02 00:00:00+00:00,1.4375,1.46875,1.4375,0.873640775680542,94400,0.0,
1997-05-05 00:00:00+00:00,1.46875,1.5625,1.46875,0.9294052124023438,77600,0.0,
1997-05-06 00:00:00+00:00,1.5625,1.5625,1.4375,0.9015234708786012,250800,0.0,
1997-05-07 00:00:00+00:00,1.53125,1.59375,1.53125,0.9479937553405762,282800,0.0,
1997-05-08 00:00:00+00:00,1.5625,1.59375,1.53125,0.9479937553405762,131600,0.0,
1997-05-09 00:00:00+00:00,1.5625,1.65625,1.5625,0.9479937553405762,30800,0.0,
1997-05-12 00:00:00+00:00,1.59375,1.71875,1.59375,1.022345781326294,40000,0.0,
1997-05-13 00:00:00+00:00,1.65625,1.6875,1.5625,0.9479937553405762,102000,0.0,
1997-05-14 00:00:00+00:00,1.625,1.625,1.546875,0.9294052124023438,188000,0.0,
1997-05-15 00:00:00+00:00,1.59375,1.625,1.59375,0.9665821194648744,35600,0.0,
1997-05-16 00:00:00+00:00,1.625,1.625,1.5625,0.9294052124023438,52800,0.0,
1997-05-19 00:00:00+00:00,1.59375,1.625,1.59375,0.9665821194648744,78400,0.0,
1997-05-20 00:00:00+00:00,1.625,1.71875,1.625,1.0037578344345093,90400,0.0,
1997-05-21 00:00:00+00:00,1.6875,1.75,1.59375,0.9665821194648744,117200,0.0,
1997-05-22 00:00:00+00:00,1.65625,1.703125,1.625,1.0130518674850464,113200,0.0,
1997-05-23 00:00:00+00:00,1.6875,1.703125,1.65625,0.994464099407196,48800,0.0,
1997-05-27 00:00:00+00:00,1.6875,1.75,1.65625,1.0409339666366575,141600,0.0,
1997-05-28 00:00:00+00:00,1.78125,1.78125,1.6875,1.0409339666366575,104800,0.0,
1997-05-29 00:00:00+00:00,1.65625,1.71875,1.65625,1.022345781326294,52800,0.0,
1997-05-30 00:00:00+00:00,1.75,1.75,1.6875,1.0037578344345093,72400,0.0,
1997-06-02 00:00:00+00:00,1.65625,1.78125,1.65625,1.0409339666366575,112400,0.0,
1997-06-03 00:00:00+00:00,1.75,1.75,1.6875,1.0316405296325684,35600,0.0,
1997-06-04 00:00:00+00:00,1.734375,1.734375,1.65625,0.9851701855659484,76400,0.0,
1997-06-05 00:00:00+00:00,1.65625,1.71875,1.65625,0.9851701855659484,62400,0.0,
1997-06-06 00:00:00+00:00,1.71875,1.71875,1.65625,1.022345781326294,5200,0.0,
1997-06-09 00:00:00+00:00,1.65625,1.6875,1.625,0.9851701855659484,61200,0.0,
1997-06-10 00:00:00+00:00,1.6875,1.6875,1.625,0.9851701855659484,29600,0.0,
1997-06-11 00:00:00+00:00,1.625,1.625,1.5625,0.9665821194648744,108400,0.0,
1997-06-12 00:00:00+00:00,1.625,1.640625,1.59375,0.9758759140968324,71200,0.0,
1997-06-13 00:00:00+00:00,1.625,1.640625,1.5625,0.9294052124023438,63600,0.0,
1997-06-16 00:00:00+00:00,1.5625,1.59375,1.5625,0.9479937553405762,51600,0.0,
1997-06-17 00:00:00+00:00,1.625,1.6875,1.59375,1.0037578344345093,218800,0.0,
1997-06-18 00:00:00+00:00,1.71875,1.75,1.65625,1.0316405296325684,503200,0.0,
1997-06-19 00:00:00+00:00,1.75,1.75,1.703125,1.022345781326294,157200,0.0,
1997-06-20 00:00:00+00:00,1.703125,1.875,1.703125,1.087404489517212,498000,0.0,
1997-06-23 00:00:00+00:00,1.84375,1.84375,1.8125,1.087404489517212,116800,0.0,
1997-06-24 00:00:00+00:00,1.75,1.90625,1.75,1.1059927940368652,160000,0.0,
1997-06-25 00:00:00+00:00,1.875,1.890625,1.859375,1.12458074092865,132400,0.0,
1997-06-26 00:00:00+00:00,1.890625,1.890625,1.84375,1.0966988801956177,117200,0.0,
1997-06-27 00:00:00+00:00,1.828125,1.859375,1.8125,1.1059927940368652,181600,0.0,
1997-06-30 00:00:00+00:00,1.859375,1.859375,1.8125,1.0966988801956177,56400,0.0,
1997-07-01 00:00:00+00:00,1.8125,1.859375,1.8125,1.0966988801956177,112400,0.0,
1997-07-02 00:00:00+00:00,1.84375,1.859375,1.8125,1.1059927940368652,14400,0.0,
1997-07-03 00:00:00+00:00,1.8125,1.859375,1.8125,1.0781103372573853,10000,0.0,
1997-07-07 00:00:00+00:00,1.859375,1.859375,1.828125,1.087404489517212,128800,0.0,
1997-07-08 00:00:00+00:00,1.875,1.875,1.8125,1.0781103372573853,54000,0.0,
1997-07-09 00:00:00+00:00,1.8125,1.875,1.78125,1.1059927940368652,204000,0.0,
1997-07-10 00:00:00+00:00,1.8125,1.875,1.78125,1.0966988801956177,289200,0.0,
1997-07-11 00:00:00+00:00,1.8125,1.84375,1.8125,1.0966988801956177,36400,0.0,
1997-07-14 00:00:00+00:00,1.859375,1.859375,1.828125,1.087404489517212,31600,0.0,
1997-07-15 00:00:00+00:00,1.875,1.875,1.78125,1.0781103372573853,247200,0.0,
1997-07-16 00:00:00+00:00,1.8125,1.84375,1.8125,1.0966988801956177,78000,0.0,
1997-07-17 00:00:00+00:00,1.8125,1.84375,1.75,1.0966988801956177,119600,0.0,
1997-07-18 00:00:00+00:00,1.84375,1.84375,1.765625,1.087404489517212,54000,0.0,
1997-07-21 00:00:00+00:00,1.828125,1.859375,1.828125,1.1059927940368652,82400,0.0,
1997-07-22 00:00:00+00:00,1.828125,1.859375,1.828125,1.1059927940368652,80800,0.0,
1997-07-23 00:00:00+00:00,1.84375,1.875,1.828125,1.087404489517212,33600,0.0,
1997-07-24 00:00:00+00:00,1.828125,1.875,1.828125,1.087404489517212,54000,0.0,
1997-07-25 00:00:00+00:00,1.859375,1.875,1.8125,1.0966988801956177,91600,0.0,
1997-07-28 00:00:00+00:00,1.828125,1.84375,1.78125,1.059522271156311,121200,0.0,
1997-07-29 00:00:00+00:00,1.78125,1.8125,1.78125,1.059522271156311,220000,0.0,
1997-07-30 00:00:00+00:00,1.78125,1.84375,1.78125,1.0781103372573853,189200,0.0,
1997-07-31 00:00:00+00:00,1.828125,1.828125,1.816406011581421,1.087404489517212,27600,0.0,
1997-08-01 00:00:00+00:00,1.796875,1.84375,1.78125,1.0781103372573853,81600,0.0,
1997-08-04 00:00:00+00:00,1.78125,1.828125,1.78125,1.059522271156311,34400,0.0,
1997-08-05 00:00:00+00:00,1.828125,1.828125,1.78125,1.0781103372573853,33600,0.0,
1997-08-06 00:00:00+00:00,1.796875,1.8125,1.78125,1.0781103372573853,28000,0.0,
1997-08-07 00:00:00+00:00,1.78125,1.8125,1.75,1.0781103372573853,39600,0.0,
1997-08-08 00:00:00+00:00,1.75,1.78125,1.71875,1.022345781326294,18000,0.0,
1997-08-11 00:00:00+00:00,1.734375,1.734375,1.65625,0.9851701855659484,16000,0.0,
1997-08-12 00:00:00+00:00,1.65625,1.6875,1.625,1.0037578344345093,126400,0.0,
1997-08-13 00:00:00+00:00,1.6875,1.6875,1.65625,0.9851701855659484,22400,0.0,
1997-08-14 00:00:00+00:00,1.671875,1.75,1.65625,1.0409339666366575,106400,0.0,
1997-08-15 00:00:00+00:00,1.71875,1.75,1.65625,1.022345781326294,159200,0.0,
1997-08-18 00:00:00+00:00,1.75,1.796875,1.71875,1.068816900253296,84000,0.0,
1997-08-19 00:00:00+00:00,1.75,1.78125,1.75,1.0409339666366575,122800,0.0,
1997-08-20 00:00:00+00:00,1.75,1.8125,1.6875,1.059522271156311,154800,0.0,
1997-08-21 00:00:00+00:00,1.796875,1.796875,1.78125,1.068816900253296,22400,0.0,
1997-08-22 00:00:00+00:00,1.78125,1.8125,1.75,1.0781103372573853,66000,0.0,
1997-08-25 00:00:00+00:00,1.75,1.796875,1.75,1.059522271156311,57600,0.0,
1997-08-26 00:00:00+00:00,1.765625,1.796875,1.75,1.0409339666366575,67600,0.0,
1997-08-27 00:00:00+00:00,1.75,1.78125,1.71875,1.0409339666366575,81600,0.0,
1997-08-28 00:00:00+00:00,1.71875,1.75,1.71875,1.022345781326294,34800,0.0,
1997-08-29 00:00:00+00:00,1.75,1.75,1.6875,1.0037578344345093,22000,0.0,
1997-09-02 00:00:00+00:00,1.75,1.75,1.6875,1.022345781326294,6000,0.0,
1997-09-03 00:00:00+00:00,1.75,1.75,1.65625,0.9851701855659484,68000,0.0,
1997-09-04 00:00:00+00:00,1.625,1.671875,1.625,0.9712286591529846,25600,0.0,
1997-09-05 00:00:00+00:00,1.625,1.671875,1.625,0.9851701855659484,23600,0.0,
1997-09-08 00:00:00+00:00,1.703125,1.71875,1.640625,1.0037578344345093,130400,0.0,
1997-09-09 00:00:00+00:00,1.75,1.75,1.6875,1.0037578344345093,12800,0.0,
1997-09-10 00:00:00+00:00,1.75,1.75,1.6875,1.022345781326294,35600,0.0,
1997-09-11 00:00:00+00:00,1.703125,1.75,1.703125,1.0409339666366575,22000,0.0,
1997-09-12 00:00:00+00:00,1.71875,1.75,1.71875,1.0409339666366575,40000,0.0,
1997-09-15 00:00:00+00:00,1.71875,1.734375,1.703125,1.022345781326294,53600,0.0,
1997-09-16 00:00:00+00:00,1.75,1.75,1.703125,1.0316405296325684,26000,0.0,
1997-09-17 00:00:00+00:00,1.703125,1.734375,1.6875,1.0037578344345093,60800,0.0,
1997-09-18 00:00:00+00:00,1.734375,1.734375,1.6875,1.0130518674850464,34000,0.0,
1997-09-19 00:00:00+00:00,1.734375,1.734375,1.6875,1.022345781326294,48000,0.0,
1997-09-22 00:00:00+00:00,1.6875,1.75,1.65625,1.0409339666366575,152800,0.0,
1997-09-23 00:00:00+00:00,1.71875,1.734375,1.6875,1.022345781326294,72800,0.0,
1997-09-24 00:00:00+00:00,1.6875,1.71875,1.6875,1.0130518674850464,114000,0.0,
1997-09-25 00:00:00+00:00,1.734375,1.734375,1.671875,0.994464099407196,72800,0.0,
1997-09-26 00:00:00+00:00,1.65625,1.71875,1.65625,1.022345781326294,93200,0.0,
1997-09-29 00:00:00+00:00,1.65625,1.703125,1.65625,0.994464099407196,131200,0.0,
1997-09-30 00:00:00+00:00,1.625,1.65625,1.59375,0.9851701855659484,192800,0.0,
1997-10-01 00:00:00+00:00,1.625,1.671875,1.625,0.9851701855659484,144800,0.0,
1997-10-02 00:00:00+00:00,1.65625,1.65625,1.640625,0.9851701855659484,60800,0.0,
1997-10-03 00:00:00+00:00,1.625,1.65625,1.59375,0.9665821194648744,82800,0.0,
1997-10-06 00:00:00+00:00,1.625,1.65625,1.59375,0.9665821194648744,108400,0.0,
1997-10-07 00:00:00+00:00,1.59375,1.65625,1.59375,0.9758759140968324,68400,0.0,
1997-10-08 00:00:00+00:00,1.671875,1.671875,1.625,0.9758759140968324,191200,0.0,
1997-10-09 00:00:00+00:00,1.625,1.65625,1.625,0.9758759140968324,138800,0.0,
1997-10-10 00:00:00+00:00,1.625,1.65625,1.625,0.9851701855659484,66400,0.0,
1997-10-13 00:00:00+00:00,1.640625,1.65625,1.625,0.9758759140968324,109200,0.0,
1997-10-14 00:00:00+00:00,1.65625,1.71875,1.625,0.9851701855659484,164400,0.0,
1997-10-15 00:00:00+00:00,1.609375,1.65625,1.609375,0.9851701855659484,33200,0.0,
1997-10-16 00:00:00+00:00,1.640625,1.65625,1.625,0.9665821194648744,48400,0.0,
1997-10-17 00:00:00+00:00,1.640625,1.65625,1.625,0.9851701855659484,54400,0.0,
1997-10-20 00:00:00+00:00,1.65625,1.6875,1.625,0.9665821194648744,17600,0.0,
1997-10-21 00:00:00+00:00,1.625,1.6875,1.625,1.0037578344345093,45200,0.0,
1997-10-22 00:00:00+00:00,1.65625,1.6875,1.625,0.9851701855659484,18400,0.0,
1997-10-23 00:00:00+00:00,1.625,1.625,1.5625,0.9572877883911132,139200,0.0,
1997-10-24 00:00:00+00:00,1.5625,1.59375,1.5625,0.9294052124023438,56400,0.0,
1997-10-27 00:00:00+00:00,1.5625,1.59375,1.53125,0.910817801952362,20800,0.0,
1997-10-28 00:00:00+00:00,1.5,1.625,1.5,0.9294052124023438,183600,0.0,
1997-10-29 00:00:00+00:00,1.53125,1.59375,1.53125,0.910817801952362,53200,0.0,
1997-10-30 00:00:00+00:00,1.5,1.59375,1.484375,0.9479937553405762,134800,0.0,
1997-10-31 00:00:00+00:00,1.53125,1.578125,1.53125,0.9386996626853944,42800,0.0,
1997-11-03 00:00:00+00:00,1.65625,1.65625,1.59375,0.9665821194648744,26000,0.0,
1997-11-04 00:00:00+00:00,1.582031011581421,1.65625,1.582031011581421,0.9572877883911132,142000,0.0,
1997-11-05 00:00:00+00:00,1.59375,1.640625,1.59375,0.9758759140968324,86400,0.0,
1997-11-06 00:00:00+00:00,1.625,1.65625,1.609375,0.9851701855659484,57600,0.0,
1997-11-07 00:00:00+00:00,1.59375,1.625,1.59375,0.9572877883911132,17200,0.0,
1997-11-10 00:00:00+00:00,1.609375,1.609375,1.609375,0.9572877883911132,6800,0.0,
1997-11-11 00:00:00+00:00,1.65625,1.65625,1.59375,0.9479937553405762,48000,0.0,
1997-11-12 00:00:00+00:00,1.625,1.625,1.546875,0.9572877883911132,274400,0.0,
1997-11-13 00:00:00+00:00,1.5625,1.625,1.53125,0.9294052124023438,139600,0.0,
1997-11-14 00:00:00+00:00,1.59375,1.625,1.515625,0.9015234708786012,115200,0.0,
1997-11-17 00:00:00+00:00,1.59375,1.59375,1.53125,0.910817801952362,34000,0.0,
1997-11-18 00:00:00+00:00,1.59375,1.59375,1.53125,0.9479937553405762,26400,0.0,
1997-11-19 00:00:00+00:00,1.59375,1.59375,1.53125,0.910817801952362,12400,0.0,
1997-11-20 00:00:00+00:00,1.625,1.625,1.53125,0.9294052124023438,58800,0.0,
1997-11-21 00:00:00+00:00,1.5625,1.59375,1.5390629768371582,0.9154645800590516,27600,0.0,
1997-11-24 00:00:00+00:00,1.53125,1.59375,1.5078129768371582,0.8968769311904907,82800,0.0,
1997-11-25 00:00:00+00:00,1.5078129768371582,1.515625,1.46875,0.8829352855682373,93600,0.0,
1997-11-26 00:00:00+00:00,1.515625,1.578125,1.515625,0.910817801952362,98000,0.0,
1997-11-28 00:00:00+00:00,1.53125,1.53125,1.53125,0.910817801952362,0,0.0,
1997-12-01 00:00:00+00:00,1.59375,1.59375,1.515625,0.9201118350028992,66800,0.0,
1997-12-02 00:00:00+00:00,1.53125,1.546875,1.5,0.9201118350028992,82400,0.0,
1997-12-03 00:00:00+00:00,1.515625,1.546875,1.515625,0.9201118350028992,50400,0.0,
1997-12-04 00:00:00+00:00,1.5,1.5,1.46875,0.8829352855682373,79200,0.0,
1997-12-05 00:00:00+00:00,1.484375,1.53125,1.46875,0.910817801952362,121200,0.0,
1997-12-08 00:00:00+00:00,1.5,1.53125,1.46875,0.8922293782234192,12800,0.0,
1997-12-09 00:00:00+00:00,1.46875,1.53125,1.46875,0.910817801952362,15600,0.0,
1997-12-10 00:00:00+00:00,1.515625,1.53125,1.5,0.8922293782234192,12000,0.0,
1997-12-11 00:00:00+00:00,1.5,1.5,1.46875,0.873640775680542,64800,0.0,
1997-12-12 00:00:00+00:00,1.4375,1.53125,1.4375,0.8922293782234192,22000,0.0,
1997-12-15 00:00:00+00:00,1.46875,1.46875,1.4375,0.873640775680542,65200,0.0,
1997-12-16 00:00:00+00:00,1.484375,1.53125,1.484375,0.910817801952362,76400,0.0,
1997-12-17 00:00:00+00:00,1.515625,1.515625,1.46875,0.9015234708786012,43200,0.0,
1997-12-18 00:00:00+00:00,1.53125,1.53125,1.46875,0.873640775680542,21600,0.0,
1997-12-19 00:00:00+00:00,1.453125,1.484375,1.453125,0.8829352855682373,54800,0.0,
1997-12-22 00:00:00+00:00,1.453125,1.484375,1.453125,0.8829352855682373,74400,0.0,
1997-12-23 00:00:00+00:00,1.453125,1.5,1.40625,0.8643475770950317,316000,0.0,
1997-12-24 00:00:00+00:00,1.40625,1.4375,1.375,0.8550531268119812,101200,0.0,
1997-12-26 00:00:00+00:00,1.40625,1.5,1.40625,0.8922293782234192,37600,0.0,
1997-12-29 00:00:00+00:00,1.484375,1.515625,1.484375,0.9015234708786012,112000,0.0,
1997-12-30 00:00:00+00:00,1.5,1.53125,1.5,0.910817801952362,64800,0.0,
1997-12-31 00:00:00+00:00,1.515625,1.5625,1.5,0.9201118350028992,133200,0.0,
1998-01-02 00:00:00+00:00,1.53125,1.53125,1.53125,0.910817801952362,800,0.0,
1998-01-05 00:00:00+00:00,1.5625,1.5625,1.53125,0.9294052124023438,50400,0.0,
1998-01-06 00:00:00+00:00,1.5625,1.59375,1.53125,0.9294052124023438,25200,0.0,
1998-01-07 00:00:00+00:00,1.515625,1.5625,1.515625,0.910817801952362,71600,0.0,
1998-01-08 00:00:00+00:00,1.515625,1.5625,1.515625,0.910817801952362,44400,0.0,
1998-01-09 00:00:00+00:00,1.5625,1.5625,1.515625,0.9294052124023438,24800,0.0,
1998-01-12 00:00:00+00:00,1.515625,1.53125,1.5,0.8922293782234192,28400,0.0,
1998-01-13 00:00:00+00:00,1.53125,1.59375,1.53125,0.9386996626853944,34800,0.0,
1998-01-14 00:00:00+00:00,1.609375,1.609375,1.53125,0.910817801952362,57600,0.0,
1998-01-15 00:00:00+00:00,1.53125,1.625,1.53125,0.9665821194648744,47600,0.0,
1998-01-16 00:00:00+00:00,1.625,1.625,1.5625,0.9479937553405762,60800,0.0,
1998-01-20 00:00:00+00:00,1.625,1.6875,1.609375,0.9758759140968324,18800,0.0,
1998-01-21 00:00:00+00:00,1.609375,1.6875,1.609375,0.9851701855659484,88800,0.0,
1998-01-22 00:00:00+00:00,1.6875,1.71875,1.625,1.022345781326294,77200,0.0,
1998-01-23 00:00:00+00:00,1.6875,1.6875,1.640625,0.9851701855659484,107600,0.0,
1998-01-26 00:00:00+00:00,1.65625,1.65625,1.59375,0.9479937553405762,61600,0.0,
1998-01-27 00:00:00+00:00,1.53125,1.59375,1.5,0.9294052124023438,76800,0.0,
1998-01-28 00:00:00+00:00,1.515625,1.515625,1.515625,0.9015234708786012,9600,0.0,
1998-01-29 00:00:00+00:00,1.515625,1.5625,1.515625,0.9294052124023438,42800,0.0,
1998-01-30 00:00:00+00:00,1.59375,1.59375,1.59375,0.9479937553405762,30400,0.0,
1998-02-02 00:00:00+00:00,1.59375,1.6328129768371582,1.59375,0.9572877883911132,98800,0.0,
1998-02-03 00:00:00+00:00,1.625,1.65625,1.625,0.9851701855659484,146400,0.0,
