date,WHLR_Open,WHLR_High,WHLR_Low,WHLR_Close,WHLR_Volume,WHLR_Dividends,WHLR_Stock Splits
2013-02-06 00:00:00+00:00,347904.0,353088.0,346176.0,201324.671875,0,0.0,
2013-02-07 00:00:00+00:00,346752.0,346752.0,346752.0,201659.640625,0,0.0,
2013-02-08 00:00:00+00:00,351360.0,351360.0,346752.0,201659.640625,0,0.0,
2013-02-11 00:00:00+00:00,347904.0,351360.0,347904.0,202329.65625,0,0.0,
2013-02-12 00:00:00+00:00,350784.0,351360.0,347904.0,202999.5,0,0.0,
2013-02-13 00:00:00+00:00,347328.0,349056.0,347328.0,202664.609375,0,0.0,
2013-02-14 00:00:00+00:00,349689.59375,350784.0,348480.0,202664.609375,0,0.0,
2013-02-15 00:00:00+00:00,349862.40625,351360.0,348480.0,204339.453125,0,0.0,
2013-02-19 00:00:00+00:00,350784.0,351360.0,350208.0,204339.453125,0,0.0,
2013-02-20 00:00:00+00:00,351360.0,351360.0,350208.0,203669.546875,0,0.0,
2013-02-21 00:00:00+00:00,349056.0,350784.0,346752.0,201659.640625,0,0.0,
2013-02-22 00:00:00+00:00,351187.1875,351360.0,345600.0,201659.640625,0,0.0,
2013-02-25 00:00:00+00:00,348480.0,348480.0,344448.0,200319.671875,0,0.0,
2013-02-26 00:00:00+00:00,346752.0,348480.0,345600.0,200989.6875,0,0.0,
2013-02-27 00:00:00+00:00,346176.0,353606.40625,346176.0,202505.984375,0,2016.0,
2013-02-28 00:00:00+00:00,350784.0,350784.0,345600.0,202169.015625,1,0.0,
2013-03-01 00:00:00+00:00,346176.0,348480.0,345600.0,202169.015625,0,0.0,
2013-03-04 00:00:00+00:00,345600.0,347904.0,345600.0,202505.984375,0,0.0,
2013-03-05 00:00:00+00:00,347328.0,349632.0,346176.0,202505.984375,0,0.0,
2013-03-06 00:00:00+00:00,346176.0,350208.0,346176.0,203853.765625,0,0.0,
2013-03-07 00:00:00+00:00,346176.0,348480.0,346176.0,203853.765625,0,0.0,
2013-03-08 00:00:00+00:00,346752.0,346752.0,346752.0,202842.828125,0,0.0,
2013-03-11 00:00:00+00:00,346176.0,349056.0,346176.0,202842.828125,0,0.0,
2013-03-12 00:00:00+00:00,350784.0,350784.0,346176.0,204527.640625,0,0.0,
2013-03-13 00:00:00+00:00,349056.0,350208.0,346176.0,202842.828125,0,0.0,
2013-03-14 00:00:00+00:00,347673.59375,349632.0,346752.0,202842.828125,0,0.0,
2013-03-15 00:00:00+00:00,346752.0,350208.0,345600.0,202169.015625,0,0.0,
2013-03-18 00:00:00+00:00,345600.0,348480.0,345600.0,202505.984375,0,0.0,
2013-03-19 00:00:00+00:00,351302.40625,351302.40625,345600.0,202505.984375,0,0.0,
2013-03-20 00:00:00+00:00,345600.0,350208.0,345600.0,204864.5625,0,0.0,
2013-03-21 00:00:00+00:00,349632.0,350208.0,346176.0,202607.03125,0,0.0,
2013-03-22 00:00:00+00:00,350208.0,350208.0,345600.0,202169.015625,0,0.0,
2013-03-25 00:00:00+00:00,349056.0,349632.0,345600.0,202505.984375,0,0.0,
2013-03-26 00:00:00+00:00,349056.0,349056.0,345600.0,203353.25,0,2016.0,
2013-03-27 00:00:00+00:00,349632.0,349632.0,345600.0,205386.796875,0,0.0,
2013-03-28 00:00:00+00:00,345600.0,346176.0,345600.0,203353.25,0,0.0,
2013-04-01 00:00:00+00:00,349632.0,349632.0,346636.8125,203963.34375,0,0.0,
2013-04-02 00:00:00+00:00,349056.0,351360.0,345600.0,203353.25,0,0.0,
2013-04-03 00:00:00+00:00,345600.0,349632.0,345600.0,203692.171875,0,0.0,
2013-04-04 00:00:00+00:00,346752.0,346752.0,346752.0,204031.0625,0,0.0,
2013-04-05 00:00:00+00:00,348480.0,350784.0,348480.0,205047.8125,0,0.0,
2013-04-08 00:00:00+00:00,346176.0,350784.0,346176.0,205725.671875,0,0.0,
2013-04-09 00:00:00+00:00,350784.0,350784.0,346176.0,204370.015625,0,0.0,
2013-04-10 00:00:00+00:00,347328.0,347904.0,346176.0,203692.171875,0,0.0,
2013-04-11 00:00:00+00:00,348480.0,348480.0,346176.0,203692.171875,0,0.0,
2013-04-12 00:00:00+00:00,348192.0,350784.0,346176.0,205691.75,0,0.0,
2013-04-15 00:00:00+00:00,347328.0,347328.0,340992.0,203353.25,0,0.0,
2013-04-16 00:00:00+00:00,346752.0,346752.0,346752.0,204031.0625,0,0.0,
2013-04-17 00:00:00+00:00,346752.0,347328.0,345600.0,204031.0625,0,0.0,
2013-04-18 00:00:00+00:00,345600.0,346176.0,345600.0,203692.171875,0,0.0,
2013-04-19 00:00:00+00:00,348768.0,350208.0,347328.0,204641.234375,0,0.0,
2013-04-22 00:00:00+00:00,350208.0,350208.0,345600.0,204031.0625,0,0.0,
2013-04-23 00:00:00+00:00,349632.0,350208.0,346752.0,205691.75,0,0.0,
2013-04-24 00:00:00+00:00,349632.0,350208.0,345600.0,203590.390625,0,0.0,
2013-04-25 00:00:00+00:00,350208.0,350208.0,345600.0,203353.25,0,0.0,
2013-04-26 00:00:00+00:00,346176.0,346176.0,345600.0,204546.46875,0,2016.0,
2013-04-29 00:00:00+00:00,345600.0,349747.1875,345600.0,204887.359375,0,0.0,
2013-04-30 00:00:00+00:00,346176.0,346176.0,346176.0,204887.359375,0,0.0,
2013-05-01 00:00:00+00:00,346176.0,346176.0,346176.0,204887.359375,0,0.0,
2013-05-02 00:00:00+00:00,346176.0,346176.0,346176.0,204887.359375,0,0.0,
2013-05-03 00:00:00+00:00,346176.0,346233.59375,346176.0,204887.359375,0,0.0,
2013-05-06 00:00:00+00:00,349632.0,350208.0,346752.0,206046.390625,0,0.0,
2013-05-07 00:00:00+00:00,345600.0,350208.0,345600.0,206591.875,0,0.0,
2013-05-08 00:00:00+00:00,346752.0,349056.0,345600.0,206591.875,0,0.0,
2013-05-09 00:00:00+00:00,346752.0,348480.0,345600.0,205228.171875,0,0.0,
2013-05-10 00:00:00+00:00,346176.0,349056.0,345600.0,206591.875,0,0.0,
2013-05-13 00:00:00+00:00,349632.0,349632.0,349632.0,206932.828125,0,0.0,
2013-05-14 00:00:00+00:00,349632.0,349632.0,345600.0,205228.171875,0,0.0,
2013-05-15 00:00:00+00:00,346176.0,349632.0,346176.0,206591.875,0,0.0,
2013-05-16 00:00:00+00:00,346752.0,349632.0,346752.0,206250.953125,0,0.0,
2013-05-17 00:00:00+00:00,349632.0,349632.0,346752.0,205569.1875,0,0.0,
2013-05-20 00:00:00+00:00,349056.0,350208.0,347385.59375,206932.828125,0,0.0,
2013-05-21 00:00:00+00:00,352512.0,352512.0,350784.0,207955.546875,0,0.0,
2013-05-22 00:00:00+00:00,352512.0,352512.0,349056.0,206932.828125,0,0.0,
2013-05-23 00:00:00+00:00,348480.0,349056.0,348480.0,206557.796875,0,0.0,
2013-05-24 00:00:00+00:00,348480.0,359424.0,346176.0,207580.515625,0,0.0,
2013-05-28 00:00:00+00:00,346176.0,354816.0,346176.0,206796.4375,0,0.0,
2013-05-29 00:00:00+00:00,349056.0,350208.0,345600.0,206076.390625,0,2016.0,
2013-05-30 00:00:00+00:00,349632.0,349632.0,346176.0,206076.390625,0,0.0,
2013-05-31 00:00:00+00:00,348480.0,350208.0,345600.0,205733.515625,0,0.0,
2013-06-03 00:00:00+00:00,347328.0,347328.0,342720.0,204019.015625,0,0.0,
2013-06-04 00:00:00+00:00,346867.1875,349632.0,336384.0,205733.515625,0,0.0,
2013-06-05 00:00:00+00:00,346176.0,347904.0,345600.0,206076.390625,0,0.0,
2013-06-06 00:00:00+00:00,350784.0,350784.0,349632.0,208133.734375,0,0.0,
2013-06-07 00:00:00+00:00,353088.0,362304.0,350208.0,215677.328125,0,0.0,
2013-06-10 00:00:00+00:00,360000.0,360000.0,348480.0,210533.84375,0,0.0,
2013-06-11 00:00:00+00:00,354240.0,357120.0,347328.0,206762.171875,0,0.0,
2013-06-12 00:00:00+00:00,348480.0,349056.0,348480.0,207790.796875,0,0.0,
2013-06-13 00:00:00+00:00,351360.0,373824.0,349056.0,211905.46875,0,0.0,
2013-06-14 00:00:00+00:00,362880.0,365472.0,347328.0,206762.171875,0,0.0,
2013-06-17 00:00:00+00:00,347328.0,347328.0,347328.0,206762.171875,0,0.0,
2013-06-18 00:00:00+00:00,347328.0,347328.0,347328.0,206762.171875,0,0.0,
2013-06-19 00:00:00+00:00,347904.0,347904.0,347904.0,207105.078125,0,0.0,
2013-06-20 00:00:00+00:00,348480.0,355680.0,345600.0,205870.578125,0,0.0,
2013-06-21 00:00:00+00:00,345600.0,368640.0,345600.0,207790.796875,0,0.0,
2013-06-24 00:00:00+00:00,346176.0,347328.0,345600.0,206762.171875,0,0.0,
2013-06-25 00:00:00+00:00,346176.0,346752.0,337536.0,200933.0,0,0.0,
2013-06-26 00:00:00+00:00,349056.0,349056.0,328896.0,196966.109375,0,2016.0,
2013-06-27 00:00:00+00:00,344448.0,344448.0,292608.0,193516.578125,0,0.0,
2013-06-28 00:00:00+00:00,332928.0,334080.0,313920.0,188342.3125,0,0.0,
2013-07-01 00:00:00+00:00,319104.0,328320.0,313920.0,187997.390625,0,0.0,
2013-07-02 00:00:00+00:00,326016.0,326592.0,310464.0,186272.625,0,0.0,
2013-07-03 00:00:00+00:00,322560.0,323136.0,313920.0,187997.390625,0,0.0,
2013-07-05 00:00:00+00:00,321408.0,323712.0,266112.0,173302.5625,0,0.0,
2013-07-08 00:00:00+00:00,316800.0,316800.0,296409.59375,177648.921875,0,0.0,
2013-07-09 00:00:00+00:00,296640.0,297792.0,288000.0,173854.5,0,0.0,
2013-07-10 00:00:00+00:00,284544.0,296640.0,282585.59375,177648.921875,0,0.0,
2013-07-11 00:00:00+00:00,296064.0,320832.0,288000.0,192136.8125,0,0.0,
2013-07-12 00:00:00+00:00,310464.0,320832.0,298771.1875,186272.625,0,0.0,
2013-07-15 00:00:00+00:00,316800.0,325440.0,302976.0,182340.28125,0,0.0,
2013-07-16 00:00:00+00:00,298368.0,321408.0,289785.59375,179373.65625,0,0.0,
2013-07-17 00:00:00+00:00,300672.0,321984.0,300556.8125,179994.609375,0,0.0,
2013-07-18 00:00:00+00:00,292608.0,308160.0,292032.0,176269.078125,0,0.0,
2013-07-19 00:00:00+00:00,303840.0,309312.0,297792.0,179718.65625,0,0.0,
2013-07-22 00:00:00+00:00,298368.0,308160.0,298368.0,179373.65625,0,0.0,
2013-07-23 00:00:00+00:00,304128.0,304128.0,295488.0,176959.0625,0,0.0,
2013-07-24 00:00:00+00:00,296640.0,301248.0,296064.0,180408.546875,0,0.0,
2013-07-25 00:00:00+00:00,301248.0,301248.0,299520.0,179373.65625,0,0.0,
2013-07-26 00:00:00+00:00,301824.0,308160.0,301824.0,182788.6875,0,0.0,
2013-07-29 00:00:00+00:00,305280.0,308160.0,305280.0,184038.78125,0,2016.0,
2013-07-30 00:00:00+00:00,301824.0,305913.59375,301824.0,182302.5,0,0.0,
2013-07-31 00:00:00+00:00,300672.0,306432.0,299520.0,180566.3125,0,0.0,
2013-08-01 00:00:00+00:00,313920.0,314496.0,302400.0,182302.5,0,0.0,
2013-08-02 00:00:00+00:00,302400.0,302400.0,302400.0,182302.5,0,0.0,
2013-08-05 00:00:00+00:00,301824.0,306432.0,294336.0,182302.5,0,0.0,
2013-08-06 00:00:00+00:00,301536.0,306835.1875,298944.0,180219.09375,0,0.0,
2013-08-07 00:00:00+00:00,293760.0,301824.0,290822.40625,176746.65625,0,0.0,
2013-08-08 00:00:00+00:00,293184.0,293760.0,289728.0,174663.25,0,0.0,
2013-08-09 00:00:00+00:00,293760.0,300096.0,286560.0,175704.9375,0,0.0,
2013-08-12 00:00:00+00:00,292608.0,292608.0,289728.0,176399.421875,0,0.0,
2013-08-13 00:00:00+00:00,292608.0,294336.0,288000.0,175357.6875,0,0.0,
2013-08-14 00:00:00+00:00,282931.1875,288000.0,282931.1875,173621.453125,0,0.0,
2013-08-15 00:00:00+00:00,282240.0,288000.0,278784.0,168065.59375,0,0.0,
2013-08-16 00:00:00+00:00,281088.0,288000.0,279360.0,171538.0625,0,0.0,
2013-08-19 00:00:00+00:00,286272.0,288000.0,277056.0,170496.234375,0,0.0,
2013-08-20 00:00:00+00:00,288000.0,288000.0,268992.0,163204.171875,1,0.0,
2013-08-21 00:00:00+00:00,247680.0,263808.0,239097.59375,156606.578125,3,0.0,
2013-08-22 00:00:00+00:00,255168.0,256896.0,247680.0,151050.671875,2,0.0,
2013-08-23 00:00:00+00:00,249984.0,259200.0,248256.0,152717.484375,0,0.0,
2013-08-26 00:00:00+00:00,256320.0,261504.0,251136.0,153828.59375,1,0.0,
2013-08-27 00:00:00+00:00,250560.0,254592.0,250560.0,152786.90625,1,0.0,
2013-08-28 00:00:00+00:00,255168.0,255168.0,250560.0,154011.984375,0,2016.0,
2013-08-29 00:00:00+00:00,253440.0,259200.0,251136.0,155412.109375,0,0.0,
2013-08-30 00:00:00+00:00,253440.0,255686.40625,240768.0,146311.359375,1,0.0,
2013-09-03 00:00:00+00:00,244224.0,251712.0,241344.0,150161.671875,1,0.0,
2013-09-04 00:00:00+00:00,249408.0,249811.203125,240652.796875,151806.75,0,0.0,
2013-09-05 00:00:00+00:00,248256.0,248256.0,243072.0,150511.671875,0,0.0,
2013-09-06 00:00:00+00:00,247680.0,247680.0,241920.0,147011.46875,1,0.0,
2013-09-09 00:00:00+00:00,240768.0,246528.0,230976.0,145611.328125,0,0.0,
2013-09-10 00:00:00+00:00,236160.0,244224.0,235584.0,145611.328125,0,0.0,
2013-09-11 00:00:00+00:00,241344.0,244800.0,235584.0,145961.359375,1,0.0,
2013-09-12 00:00:00+00:00,237312.0,247046.40625,237312.0,145961.359375,0,0.0,
2013-09-13 00:00:00+00:00,241920.0,244800.0,239040.0,148061.5,0,0.0,
2013-09-16 00:00:00+00:00,247104.0,247680.0,238464.0,147711.515625,0,0.0,
2013-09-17 00:00:00+00:00,240768.0,259200.0,240768.0,152331.890625,2,0.0,
2013-09-18 00:00:00+00:00,247680.0,252288.0,247680.0,150861.734375,0,0.0,
2013-09-19 00:00:00+00:00,253440.0,253440.0,248256.0,152261.875,0,0.0,
2013-09-20 00:00:00+00:00,252460.796875,252460.796875,241920.0,151561.78125,0,0.0,
2013-09-23 00:00:00+00:00,251712.0,254016.0,250560.0,154362.03125,0,0.0,
2013-09-24 00:00:00+00:00,254016.0,254016.0,250560.0,153311.9375,0,0.0,
2013-09-25 00:00:00+00:00,254016.0,254592.0,250560.0,153311.9375,0,0.0,
2013-09-26 00:00:00+00:00,251136.0,253440.0,249408.0,153488.421875,0,2016.0,
2013-09-27 00:00:00+00:00,251136.0,256320.0,244224.0,149607.03125,0,0.0,
2013-09-30 00:00:00+00:00,248256.0,253440.0,245376.0,151018.453125,0,0.0,
2013-10-01 00:00:00+00:00,250560.0,253440.0,247104.0,153135.46875,0,0.0,
2013-10-02 00:00:00+00:00,250560.0,250560.0,245548.796875,151018.453125,0,0.0,
2013-10-03 00:00:00+00:00,244800.0,247680.0,244800.0,149959.890625,0,0.0,
2013-10-04 00:00:00+00:00,252288.0,252288.0,245376.0,150312.734375,0,0.0,
2013-10-07 00:00:00+00:00,244800.0,247680.0,243648.0,149607.03125,0,0.0,
2013-10-08 00:00:00+00:00,245376.0,245376.0,239616.0,148195.6875,0,0.0,
2013-10-09 00:00:00+00:00,241920.0,241920.0,239040.0,147137.09375,0,0.0,
2013-10-10 00:00:00+00:00,240192.0,241920.0,240134.40625,147137.09375,0,0.0,
2013-10-11 00:00:00+00:00,239040.0,241920.0,239040.0,146431.46875,0,0.0,
2013-10-14 00:00:00+00:00,239616.0,239616.0,239616.0,146784.234375,0,0.0,
2013-10-15 00:00:00+00:00,240768.0,241920.0,239616.0,148195.6875,0,0.0,
2013-10-16 00:00:00+00:00,241920.0,246528.0,233856.0,148195.6875,0,0.0,
2013-10-17 00:00:00+00:00,241920.0,241920.0,236160.0,148195.6875,0,0.0,
2013-10-18 00:00:00+00:00,244166.40625,244166.40625,239040.0,148160.390625,0,0.0,
2013-10-21 00:00:00+00:00,241920.0,241920.0,239040.0,146431.46875,0,0.0,
2013-10-22 00:00:00+00:00,256320.0,256320.0,239040.0,146431.46875,1,0.0,
2013-10-23 00:00:00+00:00,239616.0,240192.0,236160.0,145020.0625,0,0.0,
2013-10-24 00:00:00+00:00,240192.0,244800.0,233856.0,147137.09375,1,0.0,
2013-10-25 00:00:00+00:00,244224.0,244224.0,240768.0,147842.78125,1,0.0,
2013-10-28 00:00:00+00:00,247104.0,247104.0,241920.0,148548.5,0,0.0,
2013-10-29 00:00:00+00:00,245376.0,246528.0,236736.0,148726.359375,0,2016.0,
2013-10-30 00:00:00+00:00,240768.0,241344.0,239616.0,148761.953125,0,0.0,
2013-10-31 00:00:00+00:00,246528.0,247104.0,239040.0,149438.046875,0,0.0,
2013-11-01 00:00:00+00:00,241920.0,247104.0,240595.203125,148619.65625,0,0.0,
2013-11-04 00:00:00+00:00,239040.0,243072.0,239040.0,150149.640625,0,0.0,
2013-11-05 00:00:00+00:00,243532.796875,243532.796875,241920.0,149438.046875,0,0.0,
2013-11-06 00:00:00+00:00,241920.0,242496.0,239616.0,149438.046875,0,0.0,
2013-11-07 00:00:00+00:00,240192.0,240192.0,238982.40625,147979.234375,0,0.0,
2013-11-08 00:00:00+00:00,239616.0,245952.0,239616.0,149082.1875,0,0.0,
2013-11-11 00:00:00+00:00,243648.0,243648.0,239616.0,149793.828125,0,0.0,
2013-11-12 00:00:00+00:00,241344.0,242496.0,235008.0,145168.375,0,0.0,
2013-11-13 00:00:00+00:00,235584.0,238464.0,231609.59375,147303.203125,0,0.0,
2013-11-14 00:00:00+00:00,237312.0,239040.0,231552.0,143033.46875,0,0.0,
2013-11-15 00:00:00+00:00,229824.0,229824.0,216000.0,136273.25,1,0.0,
2013-11-18 00:00:00+00:00,222336.0,235584.0,220665.59375,145524.140625,1,0.0,
2013-11-19 00:00:00+00:00,235008.0,246528.0,230400.0,152284.46875,1,0.0,
2013-11-20 00:00:00+00:00,243648.0,251712.0,241920.0,155486.6875,1,0.0,
2013-11-21 00:00:00+00:00,254016.0,254016.0,243648.0,153707.6875,1,0.0,
2013-11-22 00:00:00+00:00,245376.0,252864.0,244800.0,154775.140625,1,0.0,
2013-11-25 00:00:00+00:00,252288.0,253440.0,241920.0,156554.09375,1,0.0,
2013-11-26 00:00:00+00:00,253440.0,253440.0,244800.0,153864.15625,0,2016.0,
2013-11-27 00:00:00+00:00,247104.0,247104.0,246528.0,153505.546875,0,0.0,
2013-11-29 00:00:00+00:00,246528.0,246528.0,241920.0,150636.265625,0,0.0,
2013-12-02 00:00:00+00:00,241920.0,270720.0,241920.0,160678.6875,2,0.0,
2013-12-03 00:00:00+00:00,259200.0,259200.0,244800.0,157092.09375,1,0.0,
2013-12-04 00:00:00+00:00,250560.0,251424.0,245376.0,156554.0625,1,0.0,
2013-12-05 00:00:00+00:00,248256.0,249984.0,245952.0,153864.15625,0,0.0,
2013-12-06 00:00:00+00:00,247104.0,247680.0,235008.0,149560.296875,1,0.0,
2013-12-09 00:00:00+00:00,241920.0,243072.0,236736.0,148125.65625,1,0.0,
2013-12-10 00:00:00+00:00,239040.0,253440.0,234432.0,154581.46875,1,0.0,
2013-12-11 00:00:00+00:00,244224.0,244224.0,236160.0,149488.5625,0,0.0,
2013-12-12 00:00:00+00:00,237888.0,245376.0,236736.0,152788.234375,0,0.0,
2013-12-13 00:00:00+00:00,244800.0,251654.40625,242496.0,154940.140625,1,0.0,
2013-12-16 00:00:00+00:00,251712.0,254016.0,249408.0,155298.8125,1,0.0,
2013-12-17 00:00:00+00:00,249408.0,261504.0,247680.0,157235.59375,1,0.0,
2013-12-18 00:00:00+00:00,253440.0,256896.0,252864.0,157809.40625,0,0.0,
2013-12-19 00:00:00+00:00,254419.203125,259200.0,248832.0,155298.8125,1,0.0,
2013-12-20 00:00:00+00:00,251712.0,251712.0,248256.0,154581.46875,0,0.0,
2013-12-23 00:00:00+00:00,250560.0,250560.0,246931.203125,155298.8125,1,0.0,
2013-12-24 00:00:00+00:00,249408.0,255168.0,245952.0,153182.71875,0,0.0,
2013-12-26 00:00:00+00:00,259200.0,259200.0,244800.0,154940.140625,1,0.0,
2013-12-27 00:00:00+00:00,245952.0,254016.0,240768.0,151143.484375,1,2016.0,
2013-12-30 00:00:00+00:00,240192.0,247680.0,240192.0,154397.796875,0,0.0,
2013-12-31 00:00:00+00:00,244224.0,249984.0,241920.0,154759.390625,0,0.0,
2014-01-02 00:00:00+00:00,246528.0,259200.0,245318.40625,160906.328125,1,0.0,
2014-01-03 00:00:00+00:00,256896.0,261504.0,250560.0,158375.234375,1,0.0,
2014-01-06 00:00:00+00:00,252057.59375,264960.0,252057.59375,162352.671875,1,0.0,
2014-01-07 00:00:00+00:00,257472.0,258624.0,254073.59375,160870.171875,1,0.0,
2014-01-08 00:00:00+00:00,259200.0,259200.0,253440.0,159821.578125,0,0.0,
2014-01-09 00:00:00+00:00,254361.59375,258048.0,253440.0,161267.90625,0,0.0,
2014-01-10 00:00:00+00:00,254592.0,256896.0,250560.0,157652.046875,0,0.0,
2014-01-13 00:00:00+00:00,252864.0,258048.0,252864.0,160906.328125,0,0.0,
2014-01-14 00:00:00+00:00,257760.0,266112.0,254016.0,165968.578125,1,0.0,
2014-01-15 00:00:00+00:00,261504.0,279936.0,261504.0,164232.953125,2,0.0,
2014-01-16 00:00:00+00:00,268992.0,268992.0,259200.0,166330.203125,0,0.0,
2014-01-17 00:00:00+00:00,264326.40625,268416.0,259257.59375,164883.765625,1,0.0,
2014-01-21 00:00:00+00:00,266688.0,273600.0,262080.0,165245.390625,1,0.0,
2014-01-22 00:00:00+00:00,270144.0,270144.0,262080.0,164522.1875,1,0.0,
2014-01-23 00:00:00+00:00,259776.0,264960.0,256320.0,166330.203125,0,0.0,
2014-01-24 00:00:00+00:00,259200.0,264960.0,258048.0,166330.203125,0,0.0,
2014-01-27 00:00:00+00:00,260928.0,266112.0,259776.0,165968.578125,1,0.0,
2014-01-28 00:00:00+00:00,266112.0,267264.0,260985.59375,165968.578125,0,0.0,
2014-01-29 00:00:00+00:00,262656.0,264960.0,262656.0,166515.078125,0,2016.0,
2014-01-30 00:00:00+00:00,263808.0,263865.59375,250560.0,161414.0,1,0.0,
2014-01-31 00:00:00+00:00,256896.0,260352.0,256320.0,163964.546875,0,0.0,
2014-02-03 00:00:00+00:00,254016.0,255686.40625,250560.0,161705.5,0,0.0,
2014-02-04 00:00:00+00:00,257472.0,258048.0,253440.0,162142.6875,0,0.0,
2014-02-05 00:00:00+00:00,258048.0,258048.0,253440.0,162142.6875,0,0.0,
2014-02-06 00:00:00+00:00,251712.0,256320.0,247680.0,158499.078125,1,0.0,
2014-02-07 00:00:00+00:00,248889.59375,250560.0,242496.0,153397.984375,1,0.0,
