date,WSO-B_Open,WSO-B_High,WSO-B_Low,WSO-B_Close,WSO-B_Volume,WSO-B_Dividends,WSO-B_Stock Splits
1980-03-17 00:00:00+00:00,0.0,0.5643740296363831,0.5408579707145691,0.2202538549900055,18073,0.0,
1980-03-18 00:00:00+00:00,0.5643740296363831,0.5643740296363831,0.5643740296363831,0.2202538549900055,0,0.0,
1980-03-19 00:00:00+00:00,0.5643740296363831,0.5643740296363831,0.5643740296363831,0.2202538549900055,0,0.0,
1980-03-20 00:00:00+00:00,0.0,0.5526160001754761,0.5408579707145691,0.2110763937234878,5316,0.0,
1980-03-21 00:00:00+00:00,0.5408579707145691,0.5408579707145691,0.5408579707145691,0.2110763937234878,0,0.0,
1980-03-24 00:00:00+00:00,0.0,0.5408579707145691,0.5173429846763611,0.201899379491806,15947,0.0,
1980-03-25 00:00:00+00:00,0.5173429846763611,0.5173429846763611,0.5173429846763611,0.201899379491806,0,0.0,
1980-03-26 00:00:00+00:00,0.5173429846763611,0.5173429846763611,0.5173429846763611,0.201899379491806,0,0.0,
1980-03-27 00:00:00+00:00,0.0,0.5055850148200989,0.4938269853591919,0.1927220374345779,13821,0.0,
1980-03-28 00:00:00+00:00,0.0,0.4938269853591919,0.4938269853591919,0.1927220374345779,1063,0.0,
1980-03-31 00:00:00+00:00,0.0,0.5173429846763611,0.4938269853591919,0.201899379491806,15947,0.0,
1980-04-01 00:00:00+00:00,0.0,0.5173429846763611,0.5173429846763611,0.201899379491806,1063,0.0,
1980-04-02 00:00:00+00:00,0.5173429846763611,0.5173429846763611,0.5173429846763611,0.201899379491806,0,0.0,
1980-04-03 00:00:00+00:00,0.0,0.5173429846763611,0.5173429846763611,0.201899379491806,2126,0.0,
1980-04-07 00:00:00+00:00,0.0,0.5173429846763611,0.5055850148200989,0.1973107159137725,7442,0.0,
1980-04-08 00:00:00+00:00,0.0,0.4938269853591919,0.4938269853591919,0.1927220374345779,2126,0.0,
1980-04-09 00:00:00+00:00,0.4938269853591919,0.4938269853591919,0.4938269853591919,0.1927220374345779,0,0.0,
1980-04-10 00:00:00+00:00,0.4938269853591919,0.4938269853591919,0.4938269853591919,0.1927220374345779,0,0.0,
1980-04-11 00:00:00+00:00,0.0,0.5055850148200989,0.4938269853591919,0.1973107159137725,4253,0.0,
1980-04-14 00:00:00+00:00,0.5055850148200989,0.5055850148200989,0.5055850148200989,0.1973107159137725,0,0.0,
1980-04-15 00:00:00+00:00,0.5055850148200989,0.5055850148200989,0.5055850148200989,0.1973107159137725,0,0.0,
1980-04-16 00:00:00+00:00,0.0,0.5173429846763611,0.5173429846763611,0.201899379491806,1063,0.0,
1980-04-17 00:00:00+00:00,0.0,0.5291010141372681,0.5291010141372681,0.2064879983663559,4253,0.0,
1980-04-18 00:00:00+00:00,0.0,0.5408579707145691,0.5408579707145691,0.2110763937234878,2126,0.0,
1980-04-21 00:00:00+00:00,0.0,0.5526160001754761,0.5526160001754761,0.2156650424003601,5316,0.0,
1980-04-22 00:00:00+00:00,0.5526160001754761,0.5526160001754761,0.5526160001754761,0.2156650424003601,0,0.0,
1980-04-23 00:00:00+00:00,0.0,0.5291010141372681,0.5291010141372681,0.2064879983663559,5316,0.0,
1980-04-24 00:00:00+00:00,0.5291010141372681,0.5291010141372681,0.5291010141372681,0.2064879983663559,0,0.0,
1980-04-25 00:00:00+00:00,0.0,0.5408579707145691,0.5408579707145691,0.2110763937234878,10631,0.0,
1980-04-28 00:00:00+00:00,0.0,0.5408579707145691,0.5291010141372681,0.2110763937234878,8505,0.0,
1980-04-29 00:00:00+00:00,0.5408579707145691,0.5408579707145691,0.5408579707145691,0.2110763937234878,0,0.0,
1980-04-30 00:00:00+00:00,0.0,0.5291010141372681,0.5291010141372681,0.2064879983663559,6379,0.0,
1980-05-01 00:00:00+00:00,0.5291010141372681,0.5291010141372681,0.5291010141372681,0.2064879983663559,0,0.0,
1980-05-02 00:00:00+00:00,0.5291010141372681,0.5291010141372681,0.5291010141372681,0.2064879983663559,0,0.0,
1980-05-05 00:00:00+00:00,0.5291010141372681,0.5291010141372681,0.5291010141372681,0.2064879983663559,0,0.0,
1980-05-06 00:00:00+00:00,0.5291010141372681,0.5291010141372681,0.5291010141372681,0.2064879983663559,0,0.0,
