date,ZIONP_Open,ZIONP_High,ZIONP_Low,ZIONP_Close,ZIONP_Volume,ZIONP_Dividends,ZIONP_Stock Splits
2007-01-05 00:00:00+00:00,25.15999984741211,25.15999984741211,25.15999984741211,10.127086639404297,500,0.0,
2007-01-08 00:00:00+00:00,25.25,25.32999992370605,25.200000762939453,10.195514678955078,12700,0.0,
2007-01-09 00:00:00+00:00,25.21999931335449,25.270000457763672,25.21999931335449,10.171363830566406,200000,0.0,
2007-01-10 00:00:00+00:00,25.399999618530277,25.399999618530277,25.399999618530277,10.223685264587402,900,0.0,
2007-01-11 00:00:00+00:00,25.299999237060547,25.450000762939453,25.299999237060547,10.195514678955078,49800,0.0,
2007-01-12 00:00:00+00:00,25.350000381469727,25.350000381469727,25.350000381469727,10.203563690185549,279000,0.0,
2007-01-16 00:00:00+00:00,25.450000762939453,25.450000762939453,25.26000022888184,10.20758819580078,162700,0.0,
2007-01-17 00:00:00+00:00,25.399999618530277,25.399999618530277,25.350000381469727,10.223685264587402,405200,0.0,
2007-01-18 00:00:00+00:00,25.399999618530277,25.399999618530277,25.399999618530277,10.223685264587402,0,0.0,
2007-01-19 00:00:00+00:00,25.399999618530277,25.399999618530277,25.399999618530277,10.223685264587402,0,0.0,
2007-01-22 00:00:00+00:00,25.3799991607666,25.46999931335449,25.3799991607666,10.251863479614258,86600,0.0,
2007-01-23 00:00:00+00:00,25.5,25.530000686645508,25.5,10.276015281677246,5000,0.0,
2007-01-24 00:00:00+00:00,25.530000686645508,25.530000686645508,25.530000686645508,10.276015281677246,0,0.0,
2007-01-25 00:00:00+00:00,25.3799991607666,25.3799991607666,25.3799991607666,10.215639114379885,2000,0.0,
2007-01-26 00:00:00+00:00,25.399999618530277,25.399999618530277,25.399999618530277,10.223685264587402,3500,0.0,
2007-01-29 00:00:00+00:00,25.399999618530277,25.399999618530277,25.399999618530277,10.223685264587402,0,0.0,
2007-01-30 00:00:00+00:00,25.399999618530277,25.399999618530277,25.399999618530277,10.223685264587402,5000,0.0,
2007-01-31 00:00:00+00:00,25.420000076293945,25.450000762939453,25.420000076293945,10.23173999786377,128600,0.0,
2007-02-01 00:00:00+00:00,25.56999969482422,25.56999969482422,25.56999969482422,10.292112350463867,180000,0.0,
2007-02-02 00:00:00+00:00,25.56999969482422,25.56999969482422,25.56999969482422,10.292112350463867,0,0.0,
2007-02-05 00:00:00+00:00,25.56999969482422,25.56999969482422,25.56999969482422,10.292112350463867,0,0.0,
2007-02-06 00:00:00+00:00,25.600000381469727,25.649999618530277,25.559999465942383,10.30418872833252,156000,0.0,
2007-02-07 00:00:00+00:00,25.649999618530277,25.75,25.649999618530277,10.364566802978516,103500,0.0,
2007-02-08 00:00:00+00:00,25.75,25.75,25.75,10.364566802978516,0,0.0,
2007-02-09 00:00:00+00:00,25.899999618530277,26.0,25.76000022888184,10.465190887451172,469200,0.0,
2007-02-12 00:00:00+00:00,26.0,26.0,26.0,10.465190887451172,0,0.0,
2007-02-13 00:00:00+00:00,26.0,26.0,26.0,10.465190887451172,503400,0.0,
2007-02-14 00:00:00+00:00,26.100000381469727,26.100000381469727,26.100000381469727,10.505441665649414,3400,0.0,
2007-02-15 00:00:00+00:00,26.100000381469727,26.100000381469727,26.100000381469727,10.505441665649414,0,0.0,
2007-02-16 00:00:00+00:00,26.100000381469727,26.100000381469727,26.100000381469727,10.505441665649414,0,0.0,
2007-02-20 00:00:00+00:00,26.1200008392334,26.350000381469727,26.100000381469727,10.505441665649414,461000,0.0,
2007-02-21 00:00:00+00:00,26.040000915527344,26.040000915527344,26.040000915527344,10.48129653930664,5000,0.0,
2007-02-22 00:00:00+00:00,26.040000915527344,26.040000915527344,26.040000915527344,10.48129653930664,0,0.0,
2007-02-23 00:00:00+00:00,26.040000915527344,26.040000915527344,26.040000915527344,10.48129653930664,0,0.0,
2007-02-26 00:00:00+00:00,26.040000915527344,26.040000915527344,26.040000915527344,10.48129653930664,0,0.0,
