date,GPRK_Open,GPRK_High,GPRK_Low,GPRK_Close,GPRK_Volume,GPRK_Dividends,GPRK_Stock Splits
2010-10-15 00:00:00+00:00,10.25,10.25,10.25,8.954803466796875,0,0.0,
2010-10-18 00:00:00+00:00,10.25,10.25,10.25,8.954803466796875,0,0.0,
2010-10-19 00:00:00+00:00,10.25,10.25,10.25,8.954803466796875,0,0.0,
2010-10-20 00:00:00+00:00,10.25,10.25,10.25,8.954803466796875,0,0.0,
2010-10-21 00:00:00+00:00,10.600000381469728,10.600000381469728,10.600000381469728,9.260577201843262,1000,0.0,
2010-10-22 00:00:00+00:00,11.350000381469728,11.350000381469728,11.350000381469728,9.915806770324709,10000,0.0,
2010-10-25 00:00:00+00:00,11.0,11.0,11.0,9.610031127929688,500,0.0,
2010-10-26 00:00:00+00:00,11.0,11.0,11.0,9.610031127929688,0,0.0,
2010-10-27 00:00:00+00:00,11.0,11.0,11.0,9.610031127929688,0,0.0,
2010-10-28 00:00:00+00:00,11.0,11.0,11.0,9.610031127929688,6000,0.0,
2010-10-29 00:00:00+00:00,11.0,11.0,11.0,9.610031127929688,0,0.0,
2010-11-01 00:00:00+00:00,11.0,11.0,11.0,9.610031127929688,0,0.0,
2010-11-02 00:00:00+00:00,11.0,11.0,11.0,9.610031127929688,0,0.0,
2010-11-03 00:00:00+00:00,11.0,11.0,11.0,9.610031127929688,0,0.0,
2010-11-04 00:00:00+00:00,11.0,11.0,11.0,9.610031127929688,0,0.0,
2010-11-05 00:00:00+00:00,12.399999618530272,12.5,12.34000015258789,10.920492172241213,5300,0.0,
2010-11-08 00:00:00+00:00,12.5,12.5,12.5,10.920492172241213,0,0.0,
2010-11-09 00:00:00+00:00,12.5,12.5,12.5,10.920492172241213,0,0.0,
2010-11-10 00:00:00+00:00,12.5,12.5,12.5,10.920492172241213,200,0.0,
2010-11-11 00:00:00+00:00,12.5,12.5,12.5,10.920492172241213,0,0.0,
2010-11-12 00:00:00+00:00,11.829999923706056,11.829999923706056,11.829999923706056,10.335150718688965,200,0.0,
2010-11-15 00:00:00+00:00,11.829999923706056,11.829999923706056,11.829999923706056,10.335150718688965,0,0.0,
2010-11-16 00:00:00+00:00,11.829999923706056,11.829999923706056,11.829999923706056,10.335150718688965,0,0.0,
2010-11-17 00:00:00+00:00,11.829999923706056,11.829999923706056,11.829999923706056,10.335150718688965,0,0.0,
2010-11-18 00:00:00+00:00,12.149999618530272,12.149999618530272,12.149999618530272,10.614717483520508,1000,0.0,
2010-11-19 00:00:00+00:00,12.149999618530272,12.149999618530272,12.149999618530272,10.614717483520508,0,0.0,
2010-11-22 00:00:00+00:00,12.149999618530272,12.149999618530272,12.149999618530272,10.614717483520508,0,0.0,
2010-11-23 00:00:00+00:00,12.149999618530272,12.149999618530272,12.149999618530272,10.614717483520508,0,0.0,
2010-11-24 00:00:00+00:00,12.149999618530272,12.149999618530272,12.149999618530272,10.614717483520508,0,0.0,
2010-11-26 00:00:00+00:00,12.149999618530272,12.149999618530272,12.149999618530272,10.614717483520508,0,0.0,
2010-11-29 00:00:00+00:00,12.25,12.25,12.25,10.702080726623535,100,0.0,
2010-11-30 00:00:00+00:00,12.25,12.25,12.25,10.702080726623535,0,0.0,
2010-12-01 00:00:00+00:00,12.25,12.25,12.25,10.702080726623535,0,0.0,
