date,RF_Open,RF_High,RF_Low,RF_Close,RF_Volume,RF_Dividends,RF_Stock Splits
1980-03-17 00:00:00+00:00,0.0,1.7027970552444458,1.6107540130615234,0.4422724545001983,38026,0.0,
1980-03-18 00:00:00+00:00,0.0,1.7027970552444458,1.6107540130615234,0.4422724545001983,23902,0.0,
1980-03-19 00:00:00+00:00,0.0,1.7027970552444458,1.6107540130615234,0.4422724545001983,3259,0.0,
1980-03-20 00:00:00+00:00,0.0,1.7027970552444458,1.6107540130615234,0.4422724545001983,2173,0.0,
1980-03-21 00:00:00+00:00,0.0,1.7027970552444458,1.6107540130615234,0.4422724545001983,4346,0.0,
1980-03-24 00:00:00+00:00,1.6107540130615234,1.6107540130615234,1.6107540130615234,0.4422724545001983,0,0.0,
1980-03-25 00:00:00+00:00,0.0,1.7027970552444458,1.6107540130615234,0.4422724545001983,46717,0.0,
1980-03-26 00:00:00+00:00,0.0,1.7027970552444458,1.6107540130615234,0.4422724545001983,13037,0.0,
1980-03-27 00:00:00+00:00,0.0,1.6567749977111816,1.5647319555282593,0.4296362996101379,74965,0.0,
1980-03-28 00:00:00+00:00,0.0,1.679785966873169,1.587743043899536,0.4359547793865204,3259,0.0,
1980-03-31 00:00:00+00:00,0.0,1.7027970552444458,1.6107540130615234,0.4422724545001983,19556,0.0,
1980-04-01 00:00:00+00:00,0.0,1.7948399782180786,1.7027970552444458,0.4675450921058655,40199,0.0,
1980-04-02 00:00:00+00:00,0.0,1.886883020401001,1.7948399782180786,0.4928184449672699,51063,0.0,
1980-04-03 00:00:00+00:00,0.0,1.886883020401001,1.7948399782180786,0.4928184449672699,2173,0.0,
1980-04-07 00:00:00+00:00,0.0,1.8178499937057493,1.7258069515228271,0.4738633036613464,31507,0.0,
1980-04-08 00:00:00+00:00,0.0,1.8178499937057493,1.7258069515228271,0.4738633036613464,17383,0.0,
1980-04-09 00:00:00+00:00,0.0,1.8178499937057493,1.7258069515228271,0.4738633036613464,6519,0.0,
1980-04-10 00:00:00+00:00,0.0,1.8178499937057493,1.7258069515228271,0.4738633036613464,9778,0.0,
1980-04-11 00:00:00+00:00,0.0,1.8178499937057493,1.7258069515228271,0.4738633036613464,27161,0.0,
1980-04-14 00:00:00+00:00,0.0,1.8178499937057493,1.7258069515228271,0.4738633036613464,7605,0.0,
1980-04-15 00:00:00+00:00,0.0,1.8178499937057493,1.7258069515228271,0.4738633036613464,27161,0.0,
1980-04-16 00:00:00+00:00,0.0,1.8638720512390137,1.7718290090560913,0.4864999651908874,63014,0.0,
1980-04-17 00:00:00+00:00,0.0,1.8408609628677368,1.748818039894104,0.4801815748214721,21729,0.0,
1980-04-18 00:00:00+00:00,0.0,1.8638720512390137,1.7718290090560913,0.4864999651908874,74965,0.0,
1980-04-21 00:00:00+00:00,0.0,1.8638720512390137,1.7718290090560913,0.4864999651908874,9778,0.0,
1980-04-22 00:00:00+00:00,0.0,1.8638720512390137,1.7718290090560913,0.4864999651908874,1086,0.0,
1980-04-23 00:00:00+00:00,0.0,1.9329040050506592,1.8408609628677368,0.5054543614387512,45631,0.0,
1980-04-24 00:00:00+00:00,0.0,1.9329040050506592,1.8408609628677368,0.5054543614387512,73878,0.0,
1980-04-25 00:00:00+00:00,0.0,1.9329040050506592,1.8408609628677368,0.5054543614387512,7605,0.0,
