date,SNT_Open,SNT_High,SNT_Low,SNT_Close,SNT_Volume,SNT_Dividends,SNT_Stock Splits
1993-03-23 00:00:00+00:00,9.83206558227539,10.259547233581545,8.12214183807373,4.634317398071289,888460,0.0,
1993-03-24 00:00:00+00:00,9.83206558227539,9.83206558227539,9.19084358215332,4.68758487701416,318026,0.0,
1993-03-25 00:00:00+00:00,9.618326187133787,10.045806884765623,9.19084358215332,4.900657176971436,331594,0.0,
1993-03-26 00:00:00+00:00,9.83206558227539,10.47328758239746,9.72519588470459,5.007193565368652,104800,0.0,
1993-03-29 00:00:00+00:00,9.83206558227539,10.259547233581545,9.404584884643556,4.953925132751465,105268,0.0,
1993-03-30 00:00:00+00:00,8.870233535766602,10.045806884765623,8.870233535766602,4.474513053894043,88542,0.0,
1993-03-31 00:00:00+00:00,9.404584884643556,9.618326187133787,8.977104187011719,4.68758487701416,68424,0.0,
1993-04-01 00:00:00+00:00,9.297715187072754,9.511454582214355,8.977104187011719,4.474513053894043,47721,0.0,
1993-04-02 00:00:00+00:00,9.511454582214355,9.511454582214355,8.549622535705566,4.474513053894043,92987,0.0,
1993-04-05 00:00:00+00:00,8.977104187011719,8.977104187011719,8.656493186950684,4.314708709716797,28188,0.0,
1993-04-06 00:00:00+00:00,8.656493186950684,8.763362884521484,8.656493186950684,4.314708709716797,26317,0.0,
1993-04-07 00:00:00+00:00,8.549622535705566,8.763362884521484,8.549622535705566,4.314708709716797,12515,0.0,
1993-04-08 00:00:00+00:00,8.763362884521484,8.763362884521484,8.549622535705566,4.261441230773926,18480,0.0,
1993-04-12 00:00:00+00:00,8.977104187011719,8.977104187011719,8.549622535705566,4.367976665496826,21054,0.0,
1993-04-13 00:00:00+00:00,8.763362884521484,8.977104187011719,8.763362884521484,4.421245098114014,36610,0.0,
1993-04-14 00:00:00+00:00,8.977104187011719,8.977104187011719,8.763362884521484,4.367976665496826,35206,0.0,
1993-04-15 00:00:00+00:00,8.977104187011719,9.08397388458252,8.656493186950684,4.314708709716797,69243,0.0,
1993-04-16 00:00:00+00:00,8.977104187011719,9.19084358215332,8.656493186950684,4.581048965454102,40587,0.0,
1993-04-19 00:00:00+00:00,9.08397388458252,9.08397388458252,8.656493186950684,4.527781009674072,102578,0.0,
1993-04-20 00:00:00+00:00,8.763362884521484,9.08397388458252,8.763362884521484,4.474513053894043,106437,0.0,
1993-04-21 00:00:00+00:00,8.977104187011719,8.977104187011719,8.763362884521484,4.367976665496826,81173,0.0,
1993-04-22 00:00:00+00:00,9.08397388458252,9.404584884643556,8.763362884521484,4.527781009674072,75793,0.0,
1993-04-23 00:00:00+00:00,9.297715187072754,9.511454582214355,8.977104187011719,4.634317398071289,124684,0.0,
1993-04-26 00:00:00+00:00,9.511454582214355,9.72519588470459,9.08397388458252,4.634317398071289,60354,0.0,
1993-04-27 00:00:00+00:00,9.72519588470459,9.72519588470459,9.297715187072754,4.7408528327941895,44446,0.0,
1993-04-28 00:00:00+00:00,9.511454582214355,9.511454582214355,9.08397388458252,4.527781009674072,50646,0.0,
1993-04-29 00:00:00+00:00,9.08397388458252,9.511454582214355,9.08397388458252,4.581048965454102,36961,0.0,
1993-04-30 00:00:00+00:00,9.19084358215332,9.618326187133787,9.19084358215332,4.7408528327941895,47020,0.0,
1993-05-03 00:00:00+00:00,9.19084358215332,9.618326187133787,9.19084358215332,4.68758487701416,29124,0.0,
1993-05-04 00:00:00+00:00,9.19084358215332,9.404584884643556,9.19084358215332,4.581048965454102,41990,0.0,
1993-05-05 00:00:00+00:00,9.19084358215332,9.404584884643556,9.19084358215332,4.581048965454102,36727,0.0,
1993-05-06 00:00:00+00:00,9.297715187072754,9.404584884643556,9.19084358215332,4.634317398071289,28071,0.0,
1993-05-07 00:00:00+00:00,9.404584884643556,9.511454582214355,9.19084358215332,4.7408528327941895,25615,0.0,
1993-05-10 00:00:00+00:00,9.618326187133787,9.83206558227539,9.297715187072754,4.8473896980285645,92402,0.0,
1993-05-11 00:00:00+00:00,9.511454582214355,10.68702793121338,9.511454582214355,5.326801300048828,111467,0.0,
1993-05-12 00:00:00+00:00,10.47328758239746,10.47328758239746,9.83206558227539,5.113729476928711,31697,0.0,
1993-05-13 00:00:00+00:00,9.938936233520508,10.259547233581545,9.72519588470459,5.113729476928711,22808,0.0,
1993-05-14 00:00:00+00:00,9.938936233520508,10.259547233581545,9.72519588470459,4.900657176971436,26902,0.0,
1993-05-17 00:00:00+00:00,9.83206558227539,10.045806884765623,9.618326187133787,4.794121265411377,22808,0.0,
1993-05-18 00:00:00+00:00,10.259547233581545,10.36641788482666,9.618326187133787,4.794121265411377,18948,0.0,
1993-05-19 00:00:00+00:00,10.045806884765623,10.259547233581545,9.618326187133787,4.8473896980285645,45967,0.0,
1993-05-20 00:00:00+00:00,9.618326187133787,10.259547233581545,9.618326187133787,4.794121265411377,17077,0.0,
1993-05-21 00:00:00+00:00,10.045806884765623,10.152676582336426,8.870233535766602,4.581048965454102,37195,0.0,
1993-05-24 00:00:00+00:00,9.404584884643556,9.404584884643556,8.977104187011719,4.474513053894043,14854,0.0,
1993-05-25 00:00:00+00:00,9.297715187072754,9.404584884643556,8.977104187011719,4.581048965454102,9357,0.0,
1993-05-26 00:00:00+00:00,9.297715187072754,9.404584884643556,9.19084358215332,4.581048965454102,10176,0.0,
1993-05-27 00:00:00+00:00,9.19084358215332,9.511454582214355,9.19084358215332,4.68758487701416,16258,0.0,
