date,FXH_Open,FXH_High,FXH_Low,FXH_Close,FXH_Volume,FXH_Dividends,FXH_Stock Splits
2007-05-10 00:00:00+00:00,20.030000686645508,20.030000686645508,19.96999931335449,19.708988189697266,2000,0.0,
2007-05-11 00:00:00+00:00,19.82999992370605,19.82999992370605,19.82999992370605,19.570816040039062,200,0.0,
2007-05-14 00:00:00+00:00,19.82999992370605,19.82999992370605,19.82999992370605,19.570816040039062,0,0.0,
2007-05-15 00:00:00+00:00,19.82999992370605,19.82999992370605,19.82999992370605,19.570816040039062,0,0.0,
2007-05-16 00:00:00+00:00,19.82999992370605,19.82999992370605,19.82999992370605,19.570816040039062,0,0.0,
2007-05-17 00:00:00+00:00,19.82999992370605,19.82999992370605,19.82999992370605,19.570816040039062,0,0.0,
2007-05-18 00:00:00+00:00,19.82999992370605,19.82999992370605,19.82999992370605,19.570816040039062,0,0.0,
2007-05-21 00:00:00+00:00,20.149999618530277,20.149999618530277,20.149999618530277,19.88663101196289,500,0.0,
2007-05-22 00:00:00+00:00,20.149999618530277,20.149999618530277,20.149999618530277,19.88663101196289,0,0.0,
2007-05-23 00:00:00+00:00,20.25,20.25,20.25,19.985322952270508,100,0.0,
2007-05-24 00:00:00+00:00,20.25,20.25,20.25,19.985322952270508,0,0.0,
2007-05-25 00:00:00+00:00,20.25,20.25,20.25,19.985322952270508,0,0.0,
2007-05-29 00:00:00+00:00,20.229999542236328,20.229999542236328,20.229999542236328,19.9655876159668,200,0.0,
2007-05-30 00:00:00+00:00,20.229999542236328,20.229999542236328,20.229999542236328,19.9655876159668,0,0.0,
2007-05-31 00:00:00+00:00,20.229999542236328,20.229999542236328,20.229999542236328,19.9655876159668,0,0.0,
2007-06-01 00:00:00+00:00,20.229999542236328,20.229999542236328,20.229999542236328,19.9655876159668,0,0.0,
2007-06-04 00:00:00+00:00,20.229999542236328,20.229999542236328,20.229999542236328,19.9655876159668,0,0.0,
2007-06-05 00:00:00+00:00,20.229999542236328,20.229999542236328,20.229999542236328,19.9655876159668,0,0.0,
2007-06-06 00:00:00+00:00,20.229999542236328,20.229999542236328,20.229999542236328,19.9655876159668,0,0.0,
2007-06-07 00:00:00+00:00,19.88999938964844,19.88999938964844,19.88999938964844,19.630029678344727,100,0.0,
2007-06-08 00:00:00+00:00,19.88999938964844,19.88999938964844,19.88999938964844,19.630029678344727,0,0.0,
2007-06-11 00:00:00+00:00,19.88999938964844,19.88999938964844,19.88999938964844,19.630029678344727,0,0.0,
2007-06-12 00:00:00+00:00,19.88999938964844,19.88999938964844,19.88999938964844,19.630029678344727,0,0.0,
2007-06-13 00:00:00+00:00,19.75,19.75,19.75,19.491863250732425,200,0.0,
