date,JACK_Open,JACK_High,JACK_Low,JACK_Close,JACK_Volume,JACK_Dividends,JACK_Stock Splits
1992-06-01 00:00:00+00:00,5.375,5.375,4.875,4.11458683013916,552000,0.0,
1992-06-02 00:00:00+00:00,5.0,5.1875,5.0,4.322920799255371,577200,0.0,
1992-06-03 00:00:00+00:00,5.1875,5.25,5.1875,4.375004768371582,147000,0.0,
1992-06-04 00:00:00+00:00,5.25,5.375,5.25,4.427087783813477,80000,0.0,
1992-06-05 00:00:00+00:00,5.375,5.375,5.25,4.375004768371582,38800,0.0,
1992-06-08 00:00:00+00:00,5.1875,5.1875,4.9375,4.11458683013916,214200,0.0,
1992-06-09 00:00:00+00:00,4.9375,4.9375,4.6875,4.062504768371582,255400,0.0,
1992-06-10 00:00:00+00:00,4.875,4.9375,4.875,4.062504768371582,76000,0.0,
1992-06-11 00:00:00+00:00,4.9375,4.9375,4.875,4.11458683013916,79200,0.0,
1992-06-12 00:00:00+00:00,5.0625,5.3125,5.0,4.270836353302002,835600,0.0,
1992-06-15 00:00:00+00:00,5.0625,5.0625,4.9375,4.166671276092529,113600,0.0,
1992-06-16 00:00:00+00:00,5.0,5.0,4.875,4.166671276092529,123600,0.0,
1992-06-17 00:00:00+00:00,5.0,5.0,4.875,4.11458683013916,354000,0.0,
1992-06-18 00:00:00+00:00,4.875,5.0,4.875,4.166671276092529,145400,0.0,
1992-06-19 00:00:00+00:00,5.0,5.0,4.9375,4.11458683013916,29800,0.0,
1992-06-22 00:00:00+00:00,4.9375,5.0,4.9375,4.166671276092529,14200,0.0,
1992-06-23 00:00:00+00:00,5.0,5.0,4.9375,4.11458683013916,29600,0.0,
1992-06-24 00:00:00+00:00,5.0,5.0,4.9375,4.166671276092529,218800,0.0,
1992-06-25 00:00:00+00:00,5.0,5.1875,5.0,4.322920799255371,373000,0.0,
1992-06-26 00:00:00+00:00,5.25,5.25,4.8125,4.062504768371582,76400,0.0,
1992-06-29 00:00:00+00:00,4.875,4.875,4.5625,4.010420799255371,298600,0.0,
1992-06-30 00:00:00+00:00,4.8125,5.375,4.75,4.479171276092529,263400,0.0,
1992-07-01 00:00:00+00:00,5.3125,5.3125,5.0,4.270836353302002,138000,0.0,
1992-07-02 00:00:00+00:00,5.0625,5.3125,5.0625,4.427087783813477,51000,0.0,
1992-07-06 00:00:00+00:00,5.3125,5.3125,5.1875,4.375004768371582,64600,0.0,
1992-07-07 00:00:00+00:00,5.1875,5.1875,4.9375,4.11458683013916,91800,0.0,
1992-07-08 00:00:00+00:00,4.8125,4.9375,4.8125,4.11458683013916,43800,0.0,
1992-07-09 00:00:00+00:00,5.0,5.125,5.0,4.21875524520874,96200,0.0,
1992-07-10 00:00:00+00:00,5.0625,5.0625,5.0,4.21875524520874,102400,0.0,
1992-07-13 00:00:00+00:00,5.0625,5.125,4.9375,4.270836353302002,164000,0.0,
1992-07-14 00:00:00+00:00,5.125,5.375,5.125,4.479171276092529,76000,0.0,
1992-07-15 00:00:00+00:00,5.4375,5.4375,5.1875,4.322920799255371,170200,0.0,
1992-07-16 00:00:00+00:00,5.25,5.375,5.25,4.479171276092529,24200,0.0,
1992-07-17 00:00:00+00:00,5.375,5.4375,5.3125,4.479171276092529,49000,0.0,
1992-07-20 00:00:00+00:00,5.3125,5.375,5.3125,4.479171276092529,22600,0.0,
1992-07-21 00:00:00+00:00,5.375,5.375,5.25,4.427087783813477,90400,0.0,
1992-07-22 00:00:00+00:00,5.25,5.25,5.1875,4.375004768371582,70600,0.0,
1992-07-23 00:00:00+00:00,5.3125,5.625,5.25,4.635421276092529,129800,0.0,
1992-07-24 00:00:00+00:00,5.625,5.625,5.5,4.583338737487793,63400,0.0,
1992-07-27 00:00:00+00:00,5.5625,5.75,5.5625,4.791672229766846,42000,0.0,
1992-07-28 00:00:00+00:00,5.75,6.0,5.75,4.947922229766846,159000,0.0,
1992-07-29 00:00:00+00:00,5.9375,6.625,5.9375,5.156256198883057,584600,0.0,
1992-07-30 00:00:00+00:00,6.1875,6.3125,6.1875,5.260421752929688,271800,0.0,
1992-07-31 00:00:00+00:00,6.3125,6.3125,6.0625,5.104172229766846,51200,0.0,
1992-08-03 00:00:00+00:00,6.125,6.125,5.9375,5.000005722045898,112400,0.0,
1992-08-04 00:00:00+00:00,5.0,5.1875,4.75,4.166671276092529,3411000,0.0,
1992-08-05 00:00:00+00:00,5.0625,5.125,4.75,4.010420799255371,1213200,0.0,
1992-08-06 00:00:00+00:00,4.875,5.0,4.875,4.11458683013916,390200,0.0,
1992-08-07 00:00:00+00:00,5.0,5.0,4.875,4.11458683013916,154000,0.0,
1992-08-10 00:00:00+00:00,4.9375,5.25,4.875,4.375004768371582,286600,0.0,
1992-08-11 00:00:00+00:00,5.25,5.25,5.0625,4.270836353302002,304600,0.0,
1992-08-12 00:00:00+00:00,5.125,5.1875,5.125,4.322920799255371,85400,0.0,
1992-08-13 00:00:00+00:00,5.1875,5.1875,5.125,4.270836353302002,60000,0.0,
1992-08-14 00:00:00+00:00,5.1875,5.25,5.1875,4.375004768371582,20600,0.0,
1992-08-17 00:00:00+00:00,5.25,5.25,5.125,4.322920799255371,40200,0.0,
1992-08-18 00:00:00+00:00,5.1875,5.3125,5.1875,4.427087783813477,59000,0.0,
1992-08-19 00:00:00+00:00,5.3125,5.3125,5.25,4.375004768371582,61200,0.0,
1992-08-20 00:00:00+00:00,5.3125,5.3125,5.25,4.375004768371582,57400,0.0,
1992-08-21 00:00:00+00:00,5.25,5.25,5.1875,4.322920799255371,25000,0.0,
1992-08-24 00:00:00+00:00,5.1875,5.1875,5.125,4.322920799255371,242800,0.0,
1992-08-25 00:00:00+00:00,5.1875,5.25,5.1875,4.375004768371582,21400,0.0,
1992-08-26 00:00:00+00:00,5.25,5.3125,5.1875,4.322920799255371,214400,0.0,
1992-08-27 00:00:00+00:00,5.25,5.25,5.1875,4.322920799255371,17000,0.0,
1992-08-28 00:00:00+00:00,5.25,5.3125,5.25,4.375004768371582,52000,0.0,
1992-08-31 00:00:00+00:00,5.3125,5.3125,5.25,4.427087783813477,97400,0.0,
1992-09-01 00:00:00+00:00,5.3125,5.3125,5.25,4.375004768371582,112200,0.0,
1992-09-02 00:00:00+00:00,5.25,5.3125,5.25,4.427087783813477,37800,0.0,
1992-09-03 00:00:00+00:00,5.25,5.25,5.25,4.375004768371582,204400,0.0,
1992-09-04 00:00:00+00:00,5.3125,5.3125,5.25,4.375004768371582,27600,0.0,
1992-09-08 00:00:00+00:00,5.3125,5.375,5.3125,4.427087783813477,27600,0.0,
1992-09-09 00:00:00+00:00,5.3125,5.375,5.25,4.375004768371582,368000,0.0,
1992-09-10 00:00:00+00:00,5.25,5.3125,5.25,4.375004768371582,158400,0.0,
1992-09-11 00:00:00+00:00,5.25,5.3125,5.25,4.375004768371582,25600,0.0,
1992-09-14 00:00:00+00:00,5.3125,5.375,5.3125,4.427087783813477,18000,0.0,
1992-09-15 00:00:00+00:00,5.375,5.375,5.3125,4.427087783813477,58400,0.0,
1992-09-16 00:00:00+00:00,5.3125,5.375,5.3125,4.479171276092529,28200,0.0,
1992-09-17 00:00:00+00:00,5.375,5.375,5.3125,4.427087783813477,14400,0.0,
1992-09-18 00:00:00+00:00,5.375,5.375,5.3125,4.479171276092529,21400,0.0,
1992-09-21 00:00:00+00:00,5.375,5.4375,5.375,4.531254768371582,63000,0.0,
1992-09-22 00:00:00+00:00,5.375,5.4375,5.25,4.375004768371582,152600,0.0,
1992-09-23 00:00:00+00:00,5.25,5.3125,5.25,4.427087783813477,147600,0.0,
1992-09-24 00:00:00+00:00,5.25,5.3125,5.25,4.375004768371582,413000,0.0,
1992-09-25 00:00:00+00:00,5.3125,5.3125,5.1875,4.375004768371582,435000,0.0,
1992-09-28 00:00:00+00:00,5.1875,5.25,5.1875,4.322920799255371,48600,0.0,
1992-09-29 00:00:00+00:00,5.1875,5.25,5.1875,4.322920799255371,413600,0.0,
1992-09-30 00:00:00+00:00,5.1875,5.1875,5.125,4.322920799255371,474000,0.0,
1992-10-01 00:00:00+00:00,5.1875,5.1875,5.0,4.21875524520874,91000,0.0,
1992-10-02 00:00:00+00:00,5.0625,5.0625,4.9375,4.11458683013916,64600,0.0,
1992-10-05 00:00:00+00:00,5.0,5.0,4.9375,4.166671276092529,272600,0.0,
1992-10-06 00:00:00+00:00,5.0,5.0625,4.9375,4.11458683013916,225600,0.0,
1992-10-07 00:00:00+00:00,5.0,5.0,4.875,4.062504768371582,91200,0.0,
1992-10-08 00:00:00+00:00,4.9375,5.0,4.9375,4.11458683013916,52600,0.0,
1992-10-09 00:00:00+00:00,4.9375,5.0,4.9375,4.11458683013916,22000,0.0,
1992-10-12 00:00:00+00:00,5.0,5.0,4.9375,4.166671276092529,11600,0.0,
1992-10-13 00:00:00+00:00,5.0,5.0625,5.0,4.21875524520874,35800,0.0,
1992-10-14 00:00:00+00:00,5.0,5.0625,5.0,4.21875524520874,26600,0.0,
1992-10-15 00:00:00+00:00,5.0625,5.125,4.9375,4.166671276092529,17600,0.0,
1992-10-16 00:00:00+00:00,5.0,5.0625,5.0,4.21875524520874,16400,0.0,
1992-10-19 00:00:00+00:00,5.0625,5.1875,5.0625,4.270836353302002,53200,0.0,
1992-10-20 00:00:00+00:00,5.125,5.3125,5.125,4.427087783813477,63800,0.0,
1992-10-21 00:00:00+00:00,5.3125,5.375,5.1875,4.375004768371582,61400,0.0,
1992-10-22 00:00:00+00:00,5.25,5.4375,5.1875,4.531254768371582,96200,0.0,
1992-10-23 00:00:00+00:00,5.4375,5.75,5.4375,4.739588737487793,189200,0.0,
1992-10-26 00:00:00+00:00,5.75,5.8125,5.25,4.739588737487793,129600,0.0,
1992-10-27 00:00:00+00:00,5.6875,5.75,5.4375,4.583338737487793,61600,0.0,
1992-10-28 00:00:00+00:00,5.5625,5.5625,5.5,4.583338737487793,26600,0.0,
1992-10-29 00:00:00+00:00,5.5,5.5625,5.4375,4.635421276092529,47800,0.0,
1992-10-30 00:00:00+00:00,5.5625,5.75,5.5,4.791672229766846,65000,0.0,
1992-11-02 00:00:00+00:00,5.75,6.1875,5.75,5.104172229766846,180600,0.0,
1992-11-03 00:00:00+00:00,6.0625,6.0625,5.75,4.895837783813477,125200,0.0,
1992-11-04 00:00:00+00:00,5.875,6.125,5.8125,5.104172229766846,146400,0.0,
1992-11-05 00:00:00+00:00,6.125,6.3125,6.125,5.20833683013916,224200,0.0,
1992-11-06 00:00:00+00:00,6.1875,6.1875,5.625,5.052087306976318,323600,0.0,
1992-11-09 00:00:00+00:00,6.125,6.125,6.0,5.104172229766846,93000,0.0,
1992-11-10 00:00:00+00:00,6.0625,6.0625,5.875,4.895837783813477,323000,0.0,
1992-11-11 00:00:00+00:00,5.9375,6.125,5.9375,5.104172229766846,97600,0.0,
1992-11-12 00:00:00+00:00,6.125,6.125,6.0,5.052087306976318,65200,0.0,
1992-11-13 00:00:00+00:00,6.0625,6.125,6.0,5.052087306976318,72800,0.0,
1992-11-16 00:00:00+00:00,6.0625,6.25,6.0625,5.156256198883057,91600,0.0,
1992-11-17 00:00:00+00:00,6.25,6.25,6.125,5.156256198883057,174000,0.0,
1992-11-18 00:00:00+00:00,6.1875,6.25,6.1875,5.156256198883057,37200,0.0,
1992-11-19 00:00:00+00:00,6.1875,6.25,6.125,5.104172229766846,38600,0.0,
1992-11-20 00:00:00+00:00,6.1875,6.1875,6.125,5.104172229766846,117600,0.0,
1992-11-23 00:00:00+00:00,6.1875,6.1875,6.125,5.104172229766846,261200,0.0,
1992-11-24 00:00:00+00:00,6.1875,6.1875,6.0,5.000005722045898,92600,0.0,
1992-11-25 00:00:00+00:00,6.0625,6.0625,5.5625,4.739588737487793,205600,0.0,
1992-11-27 00:00:00+00:00,5.6875,5.875,5.6875,4.843754768371582,250600,0.0,
1992-11-30 00:00:00+00:00,5.8125,6.125,5.8125,5.104172229766846,89600,0.0,
1992-12-01 00:00:00+00:00,6.0,6.0625,5.875,4.895837783813477,117200,0.0,
1992-12-02 00:00:00+00:00,5.9375,5.9375,5.75,4.791672229766846,110600,0.0,
1992-12-03 00:00:00+00:00,5.75,5.8125,5.6875,4.791672229766846,64800,0.0,
1992-12-04 00:00:00+00:00,5.75,5.8125,5.6875,4.791672229766846,111000,0.0,
1992-12-07 00:00:00+00:00,5.875,6.125,5.875,5.104172229766846,289400,0.0,
1992-12-08 00:00:00+00:00,6.0625,6.125,6.0,5.000005722045898,199400,0.0,
1992-12-09 00:00:00+00:00,6.0625,6.1875,6.0625,5.104172229766846,98600,0.0,
1992-12-10 00:00:00+00:00,6.125,6.1875,6.125,5.156256198883057,72200,0.0,
1992-12-11 00:00:00+00:00,6.1875,6.375,6.125,5.260421752929688,162000,0.0,
1992-12-14 00:00:00+00:00,6.375,6.5,6.3125,5.416671752929688,162000,0.0,
1992-12-15 00:00:00+00:00,6.4375,6.5,6.4375,5.416671752929688,132400,0.0,
1992-12-16 00:00:00+00:00,6.5,6.5,6.3125,5.260421752929688,213800,0.0,
1992-12-17 00:00:00+00:00,6.3125,6.375,6.25,5.260421752929688,72400,0.0,
1992-12-18 00:00:00+00:00,6.375,6.4375,6.375,5.364588260650635,211800,0.0,
1992-12-21 00:00:00+00:00,6.4375,6.4375,6.3125,5.312505722045898,66000,0.0,
1992-12-22 00:00:00+00:00,6.375,6.4375,6.3125,5.364588260650635,90800,0.0,
1992-12-23 00:00:00+00:00,6.375,6.5,6.375,5.416671752929688,178800,0.0,
1992-12-24 00:00:00+00:00,6.5,6.5625,6.5,5.416671752929688,38200,0.0,
1992-12-28 00:00:00+00:00,6.5625,6.5625,6.4375,5.416671752929688,22600,0.0,
1992-12-29 00:00:00+00:00,6.4375,6.625,6.4375,5.416671752929688,115000,0.0,
1992-12-30 00:00:00+00:00,6.5625,6.625,6.4375,5.46875524520874,72200,0.0,
1992-12-31 00:00:00+00:00,6.625,7.0,6.5,5.833340167999268,160400,0.0,
1993-01-04 00:00:00+00:00,6.9375,6.9375,6.6875,5.572923183441162,176600,0.0,
1993-01-05 00:00:00+00:00,6.6875,6.875,6.6875,5.729174137115479,93400,0.0,
1993-01-06 00:00:00+00:00,6.9375,6.9375,6.625,5.572923183441162,289400,0.0,
1993-01-07 00:00:00+00:00,6.75,6.75,6.5,5.46875524520874,100600,0.0,
1993-01-08 00:00:00+00:00,6.5625,6.5625,6.5,5.416671752929688,7400,0.0,
1993-01-11 00:00:00+00:00,6.5625,6.5625,6.4375,5.416671752929688,332400,0.0,
1993-01-12 00:00:00+00:00,6.5625,6.75,6.5625,5.572923183441162,55600,0.0,
1993-01-13 00:00:00+00:00,6.6875,6.75,6.625,5.625006198883057,46800,0.0,
1993-01-14 00:00:00+00:00,6.75,6.9375,6.75,5.78125524520874,75800,0.0,
1993-01-15 00:00:00+00:00,6.9375,7.0,6.9375,5.78125524520874,101600,0.0,
1993-01-18 00:00:00+00:00,6.9375,6.9375,6.8125,5.677089691162109,30400,0.0,
1993-01-19 00:00:00+00:00,6.5625,6.5625,5.875,5.052087306976318,1671400,0.0,
1993-01-20 00:00:00+00:00,6.0,6.375,6.0,5.260421752929688,731400,0.0,
1993-01-21 00:00:00+00:00,6.25,6.25,5.5,5.000005722045898,992400,0.0,
1993-01-22 00:00:00+00:00,5.875,6.0,4.75,3.958338737487793,1211000,0.0,
1993-01-25 00:00:00+00:00,5.25,5.6875,5.1875,4.635421276092529,2334800,0.0,
1993-01-26 00:00:00+00:00,5.5625,5.5625,5.125,4.479171276092529,899800,0.0,
1993-01-27 00:00:00+00:00,5.3125,5.3125,4.875,4.21875524520874,1007400,0.0,
1993-01-28 00:00:00+00:00,5.0625,5.0625,4.9375,4.11458683013916,528400,0.0,
1993-01-29 00:00:00+00:00,5.0,5.3125,4.9375,4.166671276092529,1194600,0.0,
1993-02-01 00:00:00+00:00,5.0625,5.125,5.0,4.166671276092529,717600,0.0,
1993-02-02 00:00:00+00:00,5.0625,5.0625,5.0,4.21875524520874,874600,0.0,
1993-02-03 00:00:00+00:00,5.0,5.0625,4.5625,3.85417103767395,642400,0.0,
1993-02-04 00:00:00+00:00,4.5625,5.0,4.5625,4.166671276092529,789600,0.0,
1993-02-05 00:00:00+00:00,5.0625,5.0625,4.75,3.958338737487793,533400,0.0,
1993-02-08 00:00:00+00:00,4.8125,5.25,4.8125,4.21875524520874,1554400,0.0,
1993-02-09 00:00:00+00:00,5.125,5.125,4.875,4.062504768371582,1171200,0.0,
1993-02-10 00:00:00+00:00,4.875,5.125,4.875,4.21875524520874,636800,0.0,
1993-02-11 00:00:00+00:00,5.125,5.1875,5.0625,4.270836353302002,567200,0.0,
1993-02-12 00:00:00+00:00,5.125,5.125,4.875,4.166671276092529,354800,0.0,
1993-02-16 00:00:00+00:00,4.9375,4.9375,4.625,3.9062535762786874,642000,0.0,
1993-02-17 00:00:00+00:00,4.75,4.8125,4.625,3.85417103767395,188000,0.0,
1993-02-18 00:00:00+00:00,4.6875,4.8125,4.6875,3.958338737487793,178800,0.0,
1993-02-19 00:00:00+00:00,4.75,4.75,4.25,3.7500038146972656,559000,0.0,
1993-02-22 00:00:00+00:00,4.5,4.625,3.75,3.229170083999634,1026000,0.0,
1993-02-23 00:00:00+00:00,3.9375,4.0625,3.875,3.3333370685577397,539600,0.0,
1993-02-24 00:00:00+00:00,4.0,4.25,3.9375,3.541669607162476,314800,0.0,
1993-02-25 00:00:00+00:00,4.3125,4.5,4.3125,3.697921276092529,318200,0.0,
1993-02-26 00:00:00+00:00,4.4375,4.5625,4.4375,3.8020870685577393,304400,0.0,
1993-03-01 00:00:00+00:00,4.5625,4.5625,4.4375,3.7500038146972656,280800,0.0,
1993-03-02 00:00:00+00:00,4.25,4.3125,4.125,3.4895882606506348,427400,0.0,
1993-03-03 00:00:00+00:00,4.0,4.0,3.8125,3.2812535762786865,733000,0.0,
1993-03-04 00:00:00+00:00,4.0,4.0625,3.875,3.2812535762786865,435000,0.0,
1993-03-05 00:00:00+00:00,3.9375,3.9375,3.8125,3.229170083999634,374200,0.0,
1993-03-08 00:00:00+00:00,3.9375,4.25,3.9375,3.3333370685577397,559000,0.0,
1993-03-09 00:00:00+00:00,4.0625,4.1875,4.0,3.4895882606506348,671800,0.0,
1993-03-10 00:00:00+00:00,4.1875,4.375,4.1875,3.6458375453948975,370200,0.0,
1993-03-11 00:00:00+00:00,4.375,4.625,4.3125,3.7500038146972656,1208800,0.0,
1993-03-12 00:00:00+00:00,4.625,4.75,4.5,3.9062535762786874,914600,0.0,
1993-03-15 00:00:00+00:00,4.75,4.9375,4.75,4.062504768371582,957800,0.0,
1993-03-16 00:00:00+00:00,4.875,4.9375,4.625,3.9062535762786874,441800,0.0,
1993-03-17 00:00:00+00:00,4.75,4.75,4.625,3.9062535762786874,287000,0.0,
1993-03-18 00:00:00+00:00,4.6875,4.6875,4.5,3.8020870685577393,211200,0.0,
1993-03-19 00:00:00+00:00,4.5625,4.5625,4.3125,3.6458375453948975,229600,0.0,
1993-03-22 00:00:00+00:00,4.375,4.375,4.1875,3.4895882606506348,217600,0.0,
1993-03-23 00:00:00+00:00,4.1875,4.3125,4.1875,3.4895882606506348,358600,0.0,
1993-03-24 00:00:00+00:00,4.25,4.5625,4.1875,3.541669607162476,911800,0.0,
1993-03-25 00:00:00+00:00,4.4375,4.75,4.4375,3.9062535762786874,522200,0.0,
1993-03-26 00:00:00+00:00,4.8125,4.9375,4.5625,3.85417103767395,664400,0.0,
1993-03-29 00:00:00+00:00,4.625,4.625,4.5,3.7500038146972656,219400,0.0,
1993-03-30 00:00:00+00:00,4.5625,4.5625,4.5,3.7500038146972656,503400,0.0,
1993-03-31 00:00:00+00:00,4.5625,4.625,4.5625,3.8020870685577393,93000,0.0,
1993-04-01 00:00:00+00:00,4.5625,4.875,4.5625,3.9062535762786874,543400,0.0,
1993-04-02 00:00:00+00:00,4.6875,4.6875,4.5625,3.8020870685577393,325800,0.0,
1993-04-05 00:00:00+00:00,4.625,4.8125,4.625,4.010420799255371,163000,0.0,
1993-04-06 00:00:00+00:00,4.8125,4.8125,4.6875,3.9062535762786874,186600,0.0,
1993-04-07 00:00:00+00:00,4.75,4.8125,4.75,4.010420799255371,170400,0.0,
1993-04-08 00:00:00+00:00,4.8125,4.8125,4.6875,3.958338737487793,151400,0.0,
1993-04-12 00:00:00+00:00,4.75,4.9375,4.75,4.062504768371582,219800,0.0,
1993-04-13 00:00:00+00:00,4.875,5.125,4.875,4.270836353302002,497200,0.0,
1993-04-14 00:00:00+00:00,5.25,5.3125,5.0,4.21875524520874,381800,0.0,
1993-04-15 00:00:00+00:00,5.0,5.0625,4.9375,4.166671276092529,171800,0.0,
1993-04-16 00:00:00+00:00,5.0625,5.0625,4.8125,4.166671276092529,161600,0.0,
1993-04-19 00:00:00+00:00,5.0,5.0625,4.9375,4.166671276092529,86800,0.0,
1993-04-20 00:00:00+00:00,4.9375,4.9375,4.75,4.010420799255371,98400,0.0,
1993-04-21 00:00:00+00:00,4.8125,5.125,4.8125,4.270836353302002,101800,0.0,
1993-04-22 00:00:00+00:00,5.0625,5.1875,5.0625,4.322920799255371,122800,0.0,
1993-04-23 00:00:00+00:00,5.1875,5.1875,5.0625,4.270836353302002,35600,0.0,
1993-04-26 00:00:00+00:00,5.125,5.25,5.0625,4.21875524520874,208800,0.0,
1993-04-27 00:00:00+00:00,5.0625,5.125,5.0,4.166671276092529,31800,0.0,
1993-04-28 00:00:00+00:00,5.0,5.0,4.8125,4.062504768371582,57800,0.0,
1993-04-29 00:00:00+00:00,4.875,4.9375,4.875,4.11458683013916,55800,0.0,
1993-04-30 00:00:00+00:00,4.9375,5.0,4.875,4.11458683013916,73800,0.0,
1993-05-03 00:00:00+00:00,5.0,5.1875,5.0,4.322920799255371,182200,0.0,
1993-05-04 00:00:00+00:00,5.1875,5.1875,5.125,4.270836353302002,77200,0.0,
1993-05-05 00:00:00+00:00,5.125,5.1875,5.125,4.322920799255371,101000,0.0,
1993-05-06 00:00:00+00:00,5.1875,5.4375,5.1875,4.479171276092529,529800,0.0,
