date,INDB_Open,INDB_High,INDB_Low,INDB_Close,INDB_Volume,INDB_Dividends,INDB_Stock Splits
1986-05-14 00:00:00+00:00,0.0,18.833332061767575,18.666667938232425,7.729887008666992,3150,0.0,
1986-05-15 00:00:00+00:00,0.0,19.0,18.666667938232425,7.729887008666992,1800,0.0,
1986-05-16 00:00:00+00:00,0.0,19.0,18.666667938232425,7.729887008666992,5850,0.0,
1986-05-19 00:00:00+00:00,0.0,19.0,18.666667938232425,7.729887008666992,8250,0.0,
1986-05-20 00:00:00+00:00,18.666667938232425,18.666667938232425,18.666667938232425,7.729887008666992,0,0.0,
1986-05-21 00:00:00+00:00,0.0,18.833332061767575,18.333332061767575,7.591848373413086,750,0.0,
1986-05-22 00:00:00+00:00,0.0,18.666667938232425,18.0,7.453815460205078,11400,0.0,
1986-05-23 00:00:00+00:00,18.0,18.0,18.0,7.453815460205078,0,0.0,
1986-05-27 00:00:00+00:00,0.0,18.666667938232425,18.166667938232425,7.522834777832031,300,0.0,
1986-05-28 00:00:00+00:00,0.0,18.666667938232425,18.166667938232425,7.522834777832031,450,0.0,
1986-05-29 00:00:00+00:00,0.0,18.666667938232425,18.166667938232425,7.522834777832031,5250,0.0,
1986-05-30 00:00:00+00:00,18.166667938232425,18.166667938232425,18.166667938232425,7.522834777832031,0,0.0,
1986-06-02 00:00:00+00:00,18.166667938232425,18.166667938232425,18.166667938232425,7.522834777832031,0,0.0,
1986-06-03 00:00:00+00:00,0.0,18.666667938232425,18.166667938232425,7.522834777832031,7650,0.0,
1986-06-04 00:00:00+00:00,0.0,18.833332061767575,18.333332061767575,7.591848373413086,7500,0.0,
1986-06-05 00:00:00+00:00,0.0,18.833332061767575,18.333332061767575,7.591848373413086,2850,0.0,
1986-06-06 00:00:00+00:00,0.0,18.833332061767575,18.333332061767575,7.591848373413086,1500,0.0,
1986-06-09 00:00:00+00:00,0.0,18.5,18.0,7.453815460205078,1500,0.0,
1986-06-10 00:00:00+00:00,0.0,18.666667938232425,18.0,7.453815460205078,300,0.0,
1986-06-11 00:00:00+00:00,0.0,18.5,18.0,7.453815460205078,0,0.0,
1986-06-12 00:00:00+00:00,18.0,18.0,18.0,7.453815460205078,0,0.0,
1986-06-13 00:00:00+00:00,18.0,18.0,18.0,7.453815460205078,0,0.0,
