date,WINA_Open,WINA_High,WINA_Low,WINA_Close,WINA_Volume,WINA_Dividends,WINA_Stock Splits
1994-03-14 00:00:00+00:00,13.25,13.25,12.0,9.34261703491211,90700,0.0,
1994-03-15 00:00:00+00:00,12.5,12.5,11.75,9.248248100280762,8100,0.0,
1994-03-16 00:00:00+00:00,12.25,12.25,10.0,8.682025909423828,63700,0.0,
1994-03-17 00:00:00+00:00,11.5,12.0,10.5,9.0595064163208,326700,0.0,
1994-03-18 00:00:00+00:00,12.0,12.5,12.0,9.436988830566406,63800,0.0,
1994-03-21 00:00:00+00:00,12.5,13.0,11.625,9.248248100280762,121200,0.0,
1994-03-22 00:00:00+00:00,12.25,12.25,11.75,9.248248100280762,25600,0.0,
1994-03-23 00:00:00+00:00,12.0,12.0,11.5,9.0595064163208,69500,0.0,
1994-03-24 00:00:00+00:00,12.0,12.0,11.5,8.682025909423828,6900,0.0,
1994-03-25 00:00:00+00:00,12.0,12.25,11.5,8.965137481689453,103400,0.0,
1994-03-28 00:00:00+00:00,12.25,12.25,11.75,9.0595064163208,16700,0.0,
1994-03-29 00:00:00+00:00,12.25,12.25,11.75,8.87076473236084,10300,0.0,
1994-03-30 00:00:00+00:00,11.75,12.25,11.75,8.87076473236084,52800,0.0,
1994-03-31 00:00:00+00:00,11.75,11.75,11.0,8.398917198181152,49800,0.0,
1994-04-04 00:00:00+00:00,10.75,11.25,10.25,8.4932861328125,110900,0.0,
1994-04-05 00:00:00+00:00,11.5,11.5,10.75,8.304546356201172,14900,0.0,
1994-04-06 00:00:00+00:00,11.25,12.25,11.0,9.248248100280762,23000,0.0,
1994-04-07 00:00:00+00:00,12.5,12.75,12.0,9.47237777709961,11700,0.0,
1994-04-08 00:00:00+00:00,12.25,12.75,12.25,9.248248100280762,4900,0.0,
1994-04-11 00:00:00+00:00,11.75,12.5,11.75,9.436988830566406,3000,0.0,
1994-04-12 00:00:00+00:00,11.625,12.0,10.625,8.4932861328125,38500,0.0,
1994-04-13 00:00:00+00:00,11.0,11.25,10.75,8.11581039428711,31200,0.0,
1994-04-14 00:00:00+00:00,10.75,11.5,10.75,8.682025909423828,7700,0.0,
1994-04-15 00:00:00+00:00,11.25,12.25,11.25,8.682025909423828,7300,0.0,
1994-04-18 00:00:00+00:00,12.75,12.75,12.25,9.436988830566406,8100,0.0,
1994-04-19 00:00:00+00:00,12.5,13.0,12.0,9.436988830566406,57800,0.0,
1994-04-20 00:00:00+00:00,12.75,12.75,12.25,9.625726699829102,17900,0.0,
1994-04-21 00:00:00+00:00,12.75,12.75,12.25,9.436988830566406,43100,0.0,
1994-04-22 00:00:00+00:00,12.75,13.25,12.5,10.003202438354492,13100,0.0,
1994-04-25 00:00:00+00:00,13.25,13.5,12.75,10.191946029663086,18000,0.0,
1994-04-26 00:00:00+00:00,12.75,13.5,12.75,10.191946029663086,49100,0.0,
1994-04-28 00:00:00+00:00,14.0,14.0,13.75,10.38068675994873,28900,0.0,
1994-04-29 00:00:00+00:00,14.0,14.0,13.5,10.569425582885742,125700,0.0,
1994-05-02 00:00:00+00:00,13.5,14.5,13.5,10.38068675994873,85000,0.0,
1994-05-03 00:00:00+00:00,14.5,15.0,14.25,11.135644912719728,44700,0.0,
1994-05-04 00:00:00+00:00,14.75,15.0,14.25,11.324386596679688,11700,0.0,
1994-05-05 00:00:00+00:00,15.0,15.0,14.0,10.569425582885742,8300,0.0,
1994-05-06 00:00:00+00:00,15.0,15.0,14.0,11.324386596679688,1800,0.0,
1994-05-09 00:00:00+00:00,14.0,15.0,14.0,11.324386596679688,5300,0.0,
1994-05-10 00:00:00+00:00,15.0,15.0,13.5,10.569425582885742,57600,0.0,
1994-05-11 00:00:00+00:00,13.5,14.0,13.25,10.569425582885742,4600,0.0,
1994-05-12 00:00:00+00:00,13.25,14.0,13.0,10.569425582885742,51600,0.0,
1994-05-13 00:00:00+00:00,13.75,13.75,12.5,9.53135871887207,102600,0.0,
1994-05-16 00:00:00+00:00,13.0,13.0,12.0,9.0595064163208,19900,0.0,
1994-05-17 00:00:00+00:00,12.75,12.75,12.5,9.436988830566406,55100,0.0,
1994-05-18 00:00:00+00:00,12.75,12.75,12.0,9.625726699829102,4600,0.0,
1994-05-19 00:00:00+00:00,12.75,12.875,12.25,9.436988830566406,49500,0.0,
1994-05-20 00:00:00+00:00,12.75,13.25,12.25,10.003202438354492,32700,0.0,
1994-05-23 00:00:00+00:00,13.25,13.25,12.75,9.908836364746094,1600,0.0,
1994-05-24 00:00:00+00:00,13.25,13.25,12.5,10.003202438354492,7600,0.0,
1994-05-25 00:00:00+00:00,12.5,13.0,12.5,9.814467430114746,12400,0.0,
1994-05-26 00:00:00+00:00,12.75,13.0,12.5,9.53135871887207,11800,0.0,
1994-05-27 00:00:00+00:00,13.0,13.25,12.75,10.003202438354492,28000,0.0,
1994-05-31 00:00:00+00:00,13.0,13.5,13.0,10.191946029663086,41500,0.0,
1994-06-01 00:00:00+00:00,13.75,13.75,13.0,9.814467430114746,12800,0.0,
1994-06-02 00:00:00+00:00,13.25,13.25,12.9375,10.003202438354492,9800,0.0,
1994-06-03 00:00:00+00:00,12.5,13.5,12.5,9.814467430114746,4800,0.0,
1994-06-06 00:00:00+00:00,13.5,13.5,13.25,10.003202438354492,1600,0.0,
1994-06-07 00:00:00+00:00,13.125,13.5,12.75,9.625726699829102,8600,0.0,
1994-06-08 00:00:00+00:00,13.5,13.5,12.75,10.003202438354492,5900,0.0,
1994-06-09 00:00:00+00:00,13.25,13.25,12.5,10.003202438354492,4200,0.0,
1994-06-10 00:00:00+00:00,13.25,13.25,12.5,9.814467430114746,1500,0.0,
1994-06-13 00:00:00+00:00,13.25,13.25,12.5,10.003202438354492,5500,0.0,
1994-06-14 00:00:00+00:00,13.0,13.25,12.5,9.625726699829102,51500,0.0,
1994-06-15 00:00:00+00:00,12.75,12.875,12.5,9.625726699829102,97500,0.0,
1994-06-16 00:00:00+00:00,12.5,12.875,12.5,9.436988830566406,6200,0.0,
1994-06-17 00:00:00+00:00,12.0,12.5,11.5,9.0595064163208,37200,0.0,
1994-06-20 00:00:00+00:00,12.0,12.0,10.75,8.682025909423828,65300,0.0,
1994-06-21 00:00:00+00:00,11.5,11.5,10.25,8.11581039428711,49900,0.0,
1994-06-22 00:00:00+00:00,11.0,11.25,10.5,8.304546356201172,51200,0.0,
1994-06-23 00:00:00+00:00,11.25,11.25,10.5,8.210180282592773,56300,0.0,
1994-06-24 00:00:00+00:00,10.5,11.0,10.0,7.832701206207275,20400,0.0,
1994-06-27 00:00:00+00:00,10.5,10.5,10.0,7.927067756652832,1600,0.0,
1994-06-28 00:00:00+00:00,10.75,10.75,10.25,8.11581039428711,10400,0.0,
1994-06-29 00:00:00+00:00,10.75,11.0,10.25,7.927067756652832,10500,0.0,
1994-06-30 00:00:00+00:00,11.25,11.25,10.5,8.4932861328125,7800,0.0,
1994-07-01 00:00:00+00:00,11.25,11.25,11.0,8.304546356201172,1200,0.0,
1994-07-05 00:00:00+00:00,11.25,11.5,11.0,8.682025909423828,36600,0.0,
1994-07-06 00:00:00+00:00,11.0,11.5,11.0,8.682025909423828,14000,0.0,
1994-07-07 00:00:00+00:00,10.75,11.25,10.75,8.4932861328125,10400,0.0,
1994-07-08 00:00:00+00:00,11.25,11.25,10.25,7.927067756652832,15200,0.0,
1994-07-11 00:00:00+00:00,10.5,10.5,9.25,7.549588680267334,44500,0.0,
1994-07-12 00:00:00+00:00,10.0,11.25,10.0,8.11581039428711,108000,0.0,
1994-07-13 00:00:00+00:00,11.25,12.25,10.75,8.682025909423828,70200,0.0,
1994-07-14 00:00:00+00:00,11.5,11.5,11.25,8.4932861328125,51000,0.0,
1994-07-15 00:00:00+00:00,12.0,12.0,11.25,8.682025909423828,42900,0.0,
1994-07-18 00:00:00+00:00,11.75,12.25,11.25,8.87076473236084,14000,0.0,
1994-07-19 00:00:00+00:00,12.25,12.25,11.5,9.248248100280762,3000,0.0,
1994-07-20 00:00:00+00:00,12.25,12.25,11.5,8.87076473236084,19800,0.0,
1994-07-21 00:00:00+00:00,11.75,12.25,11.75,9.0595064163208,182300,0.0,
1994-07-22 00:00:00+00:00,12.5,13.5,12.25,9.908836364746094,73100,0.0,
1994-07-25 00:00:00+00:00,12.75,13.75,12.75,10.191946029663086,26400,0.0,
1994-07-26 00:00:00+00:00,13.5,13.75,13.0,10.003202438354492,40500,0.0,
1994-07-27 00:00:00+00:00,13.75,13.75,13.25,10.097577095031738,42700,0.0,
1994-07-28 00:00:00+00:00,13.75,13.75,13.25,10.38068675994873,6500,0.0,
1994-07-29 00:00:00+00:00,13.75,13.75,13.25,10.097577095031738,10100,0.0,
1994-08-01 00:00:00+00:00,13.375,13.75,12.5,9.814467430114746,24000,0.0,
1994-08-02 00:00:00+00:00,13.0,13.25,12.5,9.767281532287598,37600,0.0,
1994-08-03 00:00:00+00:00,13.25,13.25,12.75,9.814467430114746,6400,0.0,
1994-08-04 00:00:00+00:00,13.0,13.0,12.0,9.248248100280762,24500,0.0,
1994-08-05 00:00:00+00:00,12.25,12.25,12.0,9.15387725830078,12500,0.0,
1994-08-08 00:00:00+00:00,12.25,12.25,11.5,9.0595064163208,11600,0.0,
1994-08-09 00:00:00+00:00,12.0,12.0,11.25,8.87076473236084,21400,0.0,
1994-08-10 00:00:00+00:00,12.25,12.25,11.75,8.87076473236084,4900,0.0,
1994-08-11 00:00:00+00:00,12.25,12.25,11.5,8.87076473236084,30600,0.0,
1994-08-12 00:00:00+00:00,12.0,12.25,11.75,9.248248100280762,8000,0.0,
1994-08-15 00:00:00+00:00,12.25,12.25,11.75,9.0595064163208,10400,0.0,
1994-08-16 00:00:00+00:00,12.0,12.5,12.0,9.0595064163208,19500,0.0,
1994-08-17 00:00:00+00:00,12.5,13.5,12.5,9.861650466918944,56800,0.0,
1994-08-18 00:00:00+00:00,13.5,13.5,12.75,10.003202438354492,18400,0.0,
1994-08-19 00:00:00+00:00,13.25,13.25,12.75,10.003202438354492,2300,0.0,
1994-08-22 00:00:00+00:00,12.75,13.25,12.75,10.003202438354492,8400,0.0,
1994-08-23 00:00:00+00:00,13.25,13.25,12.75,9.625726699829102,20200,0.0,
1994-08-24 00:00:00+00:00,13.25,13.375,12.75,10.003202438354492,26000,0.0,
1994-08-25 00:00:00+00:00,13.25,13.25,12.75,10.003202438354492,18500,0.0,
1994-08-26 00:00:00+00:00,13.25,13.25,13.0,9.814467430114746,32300,0.0,
1994-08-29 00:00:00+00:00,15.0,16.75,14.5,12.07934284210205,295800,0.0,
1994-08-30 00:00:00+00:00,15.75,16.0,15.0,11.701862335205078,145900,0.0,
1994-08-31 00:00:00+00:00,15.5,15.75,15.25,11.701862335205078,49300,0.0,
1994-09-01 00:00:00+00:00,15.5,15.5,15.0,11.701862335205078,33300,0.0,
1994-09-02 00:00:00+00:00,15.5,15.5,14.75,11.182825088500977,28900,0.0,
1994-09-06 00:00:00+00:00,15.0,15.5,14.0,11.513124465942385,111900,0.0,
1994-09-07 00:00:00+00:00,15.25,16.25,15.25,12.26808261871338,41600,0.0,
1994-09-08 00:00:00+00:00,16.25,16.75,15.75,12.551192283630373,51600,0.0,
1994-09-09 00:00:00+00:00,16.0,16.5,15.25,11.890600204467772,75700,0.0,
1994-09-12 00:00:00+00:00,16.0,16.0,15.25,11.796234130859377,30500,0.0,
1994-09-13 00:00:00+00:00,15.75,16.25,15.5,11.890600204467772,18900,0.0,
1994-09-14 00:00:00+00:00,15.75,15.75,15.25,11.890600204467772,18300,0.0,
1994-09-15 00:00:00+00:00,15.75,16.0,15.25,11.701862335205078,24200,0.0,
1994-09-16 00:00:00+00:00,16.0,16.0,15.25,11.890600204467772,17300,0.0,
1994-09-19 00:00:00+00:00,15.75,16.25,15.25,11.607492446899414,111400,0.0,
1994-09-20 00:00:00+00:00,15.5,15.5,14.75,11.135644912719728,26700,0.0,
1994-09-21 00:00:00+00:00,15.25,15.25,14.0,10.758164405822754,24700,0.0,
1994-09-22 00:00:00+00:00,14.75,15.25,14.5,11.324386596679688,98400,0.0,
1994-09-23 00:00:00+00:00,15.0,15.0,14.5,11.324386596679688,19200,0.0,
1994-09-26 00:00:00+00:00,15.0,16.0,14.5,11.890600204467772,78500,0.0,
1994-09-27 00:00:00+00:00,15.75,15.75,15.0,11.701862335205078,37700,0.0,
1994-09-28 00:00:00+00:00,15.25,15.5,15.0,11.701862335205078,22000,0.0,
1994-09-29 00:00:00+00:00,15.0,15.5,15.0,11.701862335205078,4800,0.0,
1994-09-30 00:00:00+00:00,15.5,15.5,14.5,11.513124465942385,29000,0.0,
1994-10-03 00:00:00+00:00,15.25,15.25,14.5,11.088459014892578,34800,0.0,
1994-10-04 00:00:00+00:00,14.6875,15.0,14.5,10.946904182434082,20300,0.0,
1994-10-05 00:00:00+00:00,14.25,14.75,14.25,11.135644912719728,8400,0.0,
1994-10-06 00:00:00+00:00,14.75,14.75,14.25,11.135644912719728,3000,0.0,
1994-10-07 00:00:00+00:00,14.75,15.0,14.5,11.324386596679688,21000,0.0,
1994-10-10 00:00:00+00:00,15.0,15.0,14.5,11.324386596679688,6900,0.0,
1994-10-11 00:00:00+00:00,15.25,15.5,14.75,11.513124465942385,20100,0.0,
1994-10-12 00:00:00+00:00,14.75,15.5,14.75,11.324386596679688,6400,0.0,
1994-10-13 00:00:00+00:00,15.5,15.5,15.0,11.701862335205078,3700,0.0,
1994-10-14 00:00:00+00:00,15.5,15.5,14.5,11.324386596679688,17800,0.0,
1994-10-17 00:00:00+00:00,15.25,15.25,14.5,10.946904182434082,9800,0.0,
1994-10-18 00:00:00+00:00,14.5,14.75,14.5,10.946904182434082,4500,0.0,
1994-10-19 00:00:00+00:00,14.75,14.75,14.25,10.758164405822754,27900,0.0,
1994-10-20 00:00:00+00:00,14.0,14.375,14.0,10.852535247802734,10600,0.0,
1994-10-21 00:00:00+00:00,13.5,14.0,11.625,9.15387725830078,285500,0.0,
1994-10-24 00:00:00+00:00,12.25,12.25,11.25,8.87076473236084,70100,0.0,
1994-10-25 00:00:00+00:00,11.75,11.75,10.5,8.11581039428711,145500,0.0,
1994-10-26 00:00:00+00:00,11.0,11.0,10.0,8.11581039428711,53200,0.0,
1994-10-27 00:00:00+00:00,10.75,11.0,10.625,8.210180282592773,45500,0.0,
1994-10-28 00:00:00+00:00,11.0,11.5,10.75,8.4932861328125,37500,0.0,
1994-10-31 00:00:00+00:00,11.25,11.25,10.75,8.11581039428711,57500,0.0,
1994-11-01 00:00:00+00:00,10.75,11.25,10.75,8.398917198181152,28200,0.0,
1994-11-02 00:00:00+00:00,11.125,11.125,11.0,8.398917198181152,29500,0.0,
1994-11-03 00:00:00+00:00,11.125,11.125,11.0,8.398917198181152,15800,0.0,
1994-11-04 00:00:00+00:00,11.0,11.125,11.0,8.304546356201172,9500,0.0,
1994-11-07 00:00:00+00:00,11.125,11.125,11.0,8.304546356201172,4200,0.0,
1994-11-08 00:00:00+00:00,11.125,11.125,11.0,8.398917198181152,25500,0.0,
1994-11-09 00:00:00+00:00,11.25,11.25,10.75,8.11581039428711,27900,0.0,
1994-11-10 00:00:00+00:00,11.125,11.125,10.75,8.398917198181152,22100,0.0,
