date,OCUP_Open,OCUP_High,OCUP_Low,OCUP_Close,OCUP_Volume,OCUP_Dividends,OCUP_Stock Splits
2006-03-24 00:00:00+00:00,768.0,768.0,768.0,768.0,2,,
2006-03-27 00:00:00+00:00,768.0,768.0,768.0,768.0,0,,
2006-03-28 00:00:00+00:00,768.0,768.0,768.0,768.0,2,,
2006-03-29 00:00:00+00:00,768.0,768.0,768.0,768.0,0,,
2006-03-30 00:00:00+00:00,768.0,768.0,768.0,768.0,0,,
2006-03-31 00:00:00+00:00,744.0,744.0,744.0,744.0,1,,
2006-04-03 00:00:00+00:00,744.0,744.0,744.0,744.0,0,,
2006-04-04 00:00:00+00:00,744.0,744.0,720.0,720.0,3,,
2006-04-05 00:00:00+00:00,720.0,720.0,696.0,696.0,31,,
2006-04-06 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2006-04-07 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2006-04-10 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2006-04-11 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2006-04-12 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2006-04-13 00:00:00+00:00,720.0,960.0,720.0,859.2000122070312,6,,
2006-04-17 00:00:00+00:00,864.0,864.0,864.0,864.0,2,,
2006-04-18 00:00:00+00:00,864.0,864.0,864.0,864.0,0,,
2006-04-19 00:00:00+00:00,864.0,864.0,864.0,864.0,0,,
2006-04-20 00:00:00+00:00,864.0,864.0,864.0,864.0,0,,
2006-04-21 00:00:00+00:00,864.0,864.0,864.0,864.0,0,,
2006-04-24 00:00:00+00:00,960.0,960.0,960.0,960.0,3,,
2006-04-25 00:00:00+00:00,672.0,672.0,576.0,576.0,3,,
2006-04-26 00:00:00+00:00,576.0,576.0,576.0,576.0,0,,
2006-04-27 00:00:00+00:00,576.0,576.0,576.0,576.0,0,,
2006-04-28 00:00:00+00:00,576.0,576.0,576.0,576.0,0,,
2006-05-01 00:00:00+00:00,576.0,576.0,576.0,576.0,0,,
2006-05-02 00:00:00+00:00,576.0,576.0,576.0,576.0,0,,
2006-05-03 00:00:00+00:00,624.0,624.0,624.0,624.0,0,,
2006-05-04 00:00:00+00:00,624.0,624.0,624.0,624.0,0,,
2006-05-05 00:00:00+00:00,936.0,936.0,936.0,936.0,2,,
2006-05-08 00:00:00+00:00,744.0,840.0,744.0,792.0,11,,
2006-05-09 00:00:00+00:00,816.0,936.0,816.0,936.0,6,,
2006-05-10 00:00:00+00:00,936.0,936.0,936.0,936.0,0,,
2006-05-11 00:00:00+00:00,936.0,936.0,936.0,936.0,0,,
2006-05-12 00:00:00+00:00,936.0,936.0,936.0,936.0,0,,
2006-05-15 00:00:00+00:00,936.0,936.0,936.0,936.0,0,,
2006-05-16 00:00:00+00:00,624.0,840.0,624.0,840.0,1,,
2006-05-17 00:00:00+00:00,840.0,840.0,840.0,840.0,0,,
2006-05-18 00:00:00+00:00,840.0,840.0,840.0,840.0,0,,
2006-05-19 00:00:00+00:00,720.0,960.0,624.0,960.0,5,,
2006-05-22 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2006-05-23 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2006-05-24 00:00:00+00:00,720.0,720.0,720.0,720.0,1,,
2006-05-25 00:00:00+00:00,720.0,720.0,720.0,720.0,0,,
2006-05-26 00:00:00+00:00,720.0,720.0,720.0,720.0,0,,
2006-05-30 00:00:00+00:00,816.0,816.0,816.0,816.0,0,,
2006-05-31 00:00:00+00:00,816.0,816.0,816.0,816.0,0,,
2006-06-01 00:00:00+00:00,816.0,816.0,816.0,816.0,0,,
2006-06-02 00:00:00+00:00,816.0,816.0,816.0,816.0,0,,
2006-06-05 00:00:00+00:00,816.0,816.0,816.0,816.0,0,,
2006-06-06 00:00:00+00:00,576.0,768.0,576.0,768.0,5,,
2006-06-07 00:00:00+00:00,768.0,768.0,768.0,768.0,0,,
2006-06-08 00:00:00+00:00,768.0,768.0,768.0,768.0,0,,
2006-06-09 00:00:00+00:00,768.0,768.0,768.0,768.0,0,,
2006-06-12 00:00:00+00:00,768.0,768.0,768.0,768.0,0,,
2006-06-13 00:00:00+00:00,768.0,768.0,768.0,768.0,0,,
2006-06-14 00:00:00+00:00,768.0,768.0,768.0,768.0,0,,
2006-06-15 00:00:00+00:00,672.0,806.4000244140625,672.0,806.4000244140625,17,,
2006-06-16 00:00:00+00:00,806.4000244140625,806.4000244140625,806.4000244140625,806.4000244140625,0,,
2006-06-19 00:00:00+00:00,806.4000244140625,960.0,806.4000244140625,960.0,1,,
2006-06-20 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2006-06-21 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2006-06-22 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2006-06-23 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2006-06-26 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2006-06-27 00:00:00+00:00,552.0,552.0,552.0,552.0,0,,
2006-06-28 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2006-06-29 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2006-06-30 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2006-07-03 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2006-07-05 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2006-07-06 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2006-07-07 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2006-07-10 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2006-07-11 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2006-07-12 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-07-13 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-07-14 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-07-17 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-07-18 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-07-19 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-07-20 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-07-21 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-07-24 00:00:00+00:00,960.0,960.0,912.0,912.0,22,,
2006-07-25 00:00:00+00:00,912.0,912.0,912.0,912.0,0,,
2006-07-26 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-07-27 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-07-28 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-07-31 00:00:00+00:00,720.0,1080.0,720.0,1080.0,1,,
2006-08-01 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-08-02 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-08-03 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-08-04 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-08-07 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-08-08 00:00:00+00:00,960.0,960.0,960.0,960.0,4,,
2006-08-09 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-08-10 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-08-11 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-08-14 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-08-15 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-08-16 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-08-17 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-08-18 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-08-21 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-08-22 00:00:00+00:00,1080.0,1920.0,1080.0,1800.0,7,,
2006-08-23 00:00:00+00:00,1800.0,1800.0,1800.0,1800.0,0,,
2006-08-24 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,2,,
2006-08-25 00:00:00+00:00,1320.0,1440.0,1320.0,1440.0,3,,
2006-08-28 00:00:00+00:00,1440.0,1440.0,1440.0,1440.0,0,,
2006-08-29 00:00:00+00:00,2400.0,2400.0,2400.0,2400.0,0,,
2006-08-30 00:00:00+00:00,1080.0,2400.0,1080.0,2400.0,1,,
2006-08-31 00:00:00+00:00,2400.0,2400.0,2400.0,2400.0,0,,
2006-09-01 00:00:00+00:00,2400.0,2400.0,2400.0,2400.0,0,,
2006-09-05 00:00:00+00:00,2400.0,2400.0,2400.0,2400.0,0,,
2006-09-06 00:00:00+00:00,2400.0,2400.0,2400.0,2400.0,0,,
2006-09-07 00:00:00+00:00,2400.0,2400.0,2400.0,2400.0,0,,
2006-09-08 00:00:00+00:00,2400.0,2400.0,2400.0,2400.0,0,,
2006-09-11 00:00:00+00:00,2400.0,2400.0,2400.0,2400.0,0,,
2006-09-12 00:00:00+00:00,2400.0,2400.0,2400.0,2400.0,0,,
2006-09-13 00:00:00+00:00,2400.0,2400.0,2400.0,2400.0,0,,
2006-09-14 00:00:00+00:00,2400.0,2400.0,2400.0,2400.0,0,,
2006-09-15 00:00:00+00:00,2400.0,2400.0,2400.0,2400.0,0,,
2006-09-18 00:00:00+00:00,2400.0,2400.0,2400.0,2400.0,0,,
2006-09-19 00:00:00+00:00,2400.0,2400.0,2400.0,2400.0,0,,
2006-09-20 00:00:00+00:00,2400.0,2400.0,2400.0,2400.0,0,,
2006-09-21 00:00:00+00:00,2400.0,2400.0,2400.0,2400.0,0,,
2006-09-22 00:00:00+00:00,2400.0,2400.0,2400.0,2400.0,0,,
2006-09-25 00:00:00+00:00,1440.0,2160.0,1440.0,1440.0,4,,
2006-09-26 00:00:00+00:00,1440.0,1440.0,1440.0,1440.0,0,,
2006-09-27 00:00:00+00:00,1440.0,1440.0,1440.0,1440.0,0,,
2006-09-28 00:00:00+00:00,1320.0,1320.0,1080.0,1080.0,3,,
2006-09-29 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-10-02 00:00:00+00:00,1344.0,1344.0,1320.0,1320.0,22,,
2006-10-03 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2006-10-04 00:00:00+00:00,1320.0,1464.0,1272.0,1464.0,61,,
2006-10-05 00:00:00+00:00,1320.0,1320.0,1080.0,1080.0,64,,
2006-10-06 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-10-09 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2006-10-10 00:00:00+00:00,1200.0,1200.0,1200.0,1200.0,1,,
2006-10-11 00:00:00+00:00,1200.0,1200.0,1200.0,1200.0,0,,
2006-10-12 00:00:00+00:00,1200.0,1200.0,1200.0,1200.0,0,,
2006-10-13 00:00:00+00:00,1200.0,1200.0,1200.0,1200.0,0,,
2006-10-16 00:00:00+00:00,960.0,1464.0,960.0,1464.0,1,,
2006-10-17 00:00:00+00:00,1320.0,1464.0,1200.0,1464.0,50,,
2006-10-18 00:00:00+00:00,1200.0,1200.0,1152.0,1152.0,29,,
2006-10-19 00:00:00+00:00,1200.0,1200.0,1200.0,1200.0,15,,
2006-10-20 00:00:00+00:00,1008.0,1008.0,1008.0,1008.0,3,,
2006-10-23 00:00:00+00:00,1008.0,1008.0,1008.0,1008.0,0,,
2006-10-24 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2006-10-25 00:00:00+00:00,960.0,984.0,916.7999877929688,984.0,27,,
2006-10-26 00:00:00+00:00,864.0,864.0,864.0,864.0,0,,
2006-10-27 00:00:00+00:00,864.0,864.0,864.0,864.0,0,,
2006-10-30 00:00:00+00:00,960.0,1128.0,960.0,1128.0,2,,
2006-10-31 00:00:00+00:00,1128.0,1128.0,1128.0,1128.0,0,,
2006-11-01 00:00:00+00:00,1128.0,1128.0,1128.0,1128.0,0,,
2006-11-02 00:00:00+00:00,1128.0,1128.0,1128.0,1128.0,0,,
2006-11-03 00:00:00+00:00,1128.0,1128.0,1128.0,1128.0,0,,
2006-11-06 00:00:00+00:00,960.0,1152.0,960.0,1152.0,19,,
2006-11-07 00:00:00+00:00,1152.0,1152.0,1152.0,1152.0,0,,
2006-11-08 00:00:00+00:00,1152.0,1152.0,1152.0,1152.0,0,,
2006-11-09 00:00:00+00:00,1152.0,1152.0,1152.0,1152.0,0,,
2006-11-10 00:00:00+00:00,888.0,960.0,864.0,960.0,3,,
2006-11-13 00:00:00+00:00,864.0,960.0,864.0,960.0,1,,
2006-11-14 00:00:00+00:00,960.0,960.0,864.0,960.0,6,,
2006-11-15 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2006-11-16 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2006-11-17 00:00:00+00:00,864.0,864.0,864.0,864.0,4,,
2006-11-20 00:00:00+00:00,864.0,864.0,864.0,864.0,0,,
2006-11-21 00:00:00+00:00,878.4000244140625,878.4000244140625,672.0,672.0,6,,
2006-11-22 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2006-11-24 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2006-11-27 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2006-11-28 00:00:00+00:00,696.0,696.0,672.0,672.0,1,,
2006-11-29 00:00:00+00:00,960.0,960.0,672.0,840.0,7,,
2006-11-30 00:00:00+00:00,840.0,840.0,840.0,840.0,0,,
2006-12-01 00:00:00+00:00,840.0,840.0,840.0,840.0,0,,
2006-12-04 00:00:00+00:00,840.0,840.0,840.0,840.0,0,,
2006-12-05 00:00:00+00:00,840.0,840.0,840.0,840.0,1,,
2006-12-06 00:00:00+00:00,624.0,840.0,624.0,840.0,4,,
2006-12-07 00:00:00+00:00,840.0,840.0,840.0,840.0,0,,
2006-12-08 00:00:00+00:00,576.0,600.0,576.0,600.0,2,,
2006-12-11 00:00:00+00:00,576.0,576.0,484.7999877929688,576.0,15,,
2006-12-12 00:00:00+00:00,576.0,576.0,576.0,576.0,0,,
2006-12-13 00:00:00+00:00,576.0,576.0,576.0,576.0,2,,
2006-12-14 00:00:00+00:00,576.0,576.0,576.0,576.0,0,,
2006-12-15 00:00:00+00:00,504.0,648.0,504.0,648.0,3,,
2006-12-18 00:00:00+00:00,552.0,648.0,552.0,552.0,4,,
2006-12-19 00:00:00+00:00,552.0,552.0,552.0,552.0,6,,
2006-12-20 00:00:00+00:00,552.0,552.0,552.0,552.0,0,,
2006-12-21 00:00:00+00:00,552.0,648.0,552.0,648.0,1,,
2006-12-22 00:00:00+00:00,552.0,552.0,552.0,552.0,2,,
2006-12-26 00:00:00+00:00,552.0,552.0,528.0,528.0,3,,
2006-12-27 00:00:00+00:00,528.0,528.0,528.0,528.0,0,,
2006-12-28 00:00:00+00:00,528.0,528.0,528.0,528.0,0,,
2006-12-29 00:00:00+00:00,528.0,648.0,528.0,648.0,2,,
2007-01-03 00:00:00+00:00,672.0,672.0,648.0,648.0,3,,
2007-01-04 00:00:00+00:00,648.0,648.0,648.0,648.0,0,,
2007-01-05 00:00:00+00:00,648.0,648.0,648.0,648.0,0,,
2007-01-08 00:00:00+00:00,648.0,648.0,648.0,648.0,0,,
2007-01-09 00:00:00+00:00,528.0,624.0,528.0,624.0,1,,
2007-01-10 00:00:00+00:00,648.0,648.0,648.0,648.0,4,,
2007-01-11 00:00:00+00:00,648.0,648.0,648.0,648.0,0,,
2007-01-12 00:00:00+00:00,648.0,648.0,648.0,648.0,2,,
2007-01-16 00:00:00+00:00,648.0,648.0,648.0,648.0,0,,
2007-01-17 00:00:00+00:00,648.0,648.0,648.0,648.0,0,,
2007-01-18 00:00:00+00:00,648.0,648.0,648.0,648.0,0,,
2007-01-19 00:00:00+00:00,648.0,648.0,648.0,648.0,0,,
2007-01-22 00:00:00+00:00,672.0,672.0,672.0,672.0,0,,
2007-01-23 00:00:00+00:00,624.0,624.0,624.0,624.0,2,,
2007-01-24 00:00:00+00:00,552.0,648.0,552.0,648.0,2,,
2007-01-25 00:00:00+00:00,648.0,648.0,648.0,648.0,0,,
2007-01-26 00:00:00+00:00,638.4000244140625,638.4000244140625,638.4000244140625,638.4000244140625,0,,
2007-01-29 00:00:00+00:00,638.4000244140625,638.4000244140625,638.4000244140625,638.4000244140625,0,,
2007-01-30 00:00:00+00:00,643.2000122070312,643.2000122070312,643.2000122070312,643.2000122070312,0,,
2007-01-31 00:00:00+00:00,643.2000122070312,643.2000122070312,643.2000122070312,643.2000122070312,0,,
2007-02-01 00:00:00+00:00,643.2000122070312,643.2000122070312,643.2000122070312,643.2000122070312,0,,
2007-02-02 00:00:00+00:00,643.2000122070312,643.2000122070312,643.2000122070312,643.2000122070312,0,,
2007-02-05 00:00:00+00:00,643.2000122070312,672.0,528.0,528.0,19,,
2007-02-06 00:00:00+00:00,528.0,528.0,528.0,528.0,0,,
2007-02-07 00:00:00+00:00,528.0,528.0,528.0,528.0,0,,
2007-02-08 00:00:00+00:00,528.0,528.0,528.0,528.0,2,,
2007-02-09 00:00:00+00:00,624.0,624.0,576.0,624.0,3,,
2007-02-12 00:00:00+00:00,624.0,624.0,624.0,624.0,0,,
2007-02-13 00:00:00+00:00,624.0,624.0,624.0,624.0,0,,
2007-02-14 00:00:00+00:00,648.0,648.0,648.0,648.0,0,,
2007-02-15 00:00:00+00:00,648.0,648.0,648.0,648.0,0,,
2007-02-16 00:00:00+00:00,648.0,648.0,648.0,648.0,0,,
2007-02-20 00:00:00+00:00,648.0,648.0,648.0,648.0,0,,
2007-02-21 00:00:00+00:00,648.0,648.0,648.0,648.0,0,,
2007-02-22 00:00:00+00:00,648.0,648.0,648.0,648.0,0,,
2007-02-23 00:00:00+00:00,648.0,648.0,648.0,648.0,0,,
2007-02-26 00:00:00+00:00,648.0,648.0,648.0,648.0,0,,
2007-02-27 00:00:00+00:00,648.0,648.0,648.0,648.0,4,,
2007-02-28 00:00:00+00:00,648.0,648.0,648.0,648.0,0,,
2007-03-01 00:00:00+00:00,648.0,648.0,648.0,648.0,0,,
2007-03-02 00:00:00+00:00,648.0,648.0,648.0,648.0,0,,
2007-03-05 00:00:00+00:00,648.0,648.0,648.0,648.0,0,,
2007-03-06 00:00:00+00:00,648.0,648.0,648.0,648.0,0,,
2007-03-07 00:00:00+00:00,648.0,648.0,648.0,648.0,0,,
2007-03-08 00:00:00+00:00,648.0,648.0,648.0,648.0,0,,
2007-03-09 00:00:00+00:00,624.0,624.0,624.0,624.0,1,,
2007-03-12 00:00:00+00:00,624.0,624.0,624.0,624.0,0,,
2007-03-13 00:00:00+00:00,624.0,624.0,624.0,624.0,0,,
2007-03-14 00:00:00+00:00,624.0,624.0,624.0,624.0,0,,
2007-03-15 00:00:00+00:00,624.0,624.0,624.0,624.0,0,,
2007-03-16 00:00:00+00:00,624.0,624.0,624.0,624.0,0,,
2007-03-19 00:00:00+00:00,624.0,744.0,624.0,672.0,26,,
2007-03-20 00:00:00+00:00,744.0,744.0,744.0,744.0,0,,
2007-03-21 00:00:00+00:00,744.0,744.0,744.0,744.0,1,,
2007-03-22 00:00:00+00:00,816.0,888.0,816.0,840.0,31,,
2007-03-23 00:00:00+00:00,840.0,864.0,816.0,840.0,18,,
2007-03-26 00:00:00+00:00,840.0,840.0,840.0,840.0,0,,
2007-03-27 00:00:00+00:00,840.0,840.0,840.0,840.0,0,,
2007-03-28 00:00:00+00:00,840.0,840.0,840.0,840.0,0,,
2007-03-29 00:00:00+00:00,840.0,840.0,840.0,840.0,0,,
2007-03-30 00:00:00+00:00,840.0,840.0,840.0,840.0,0,,
2007-04-02 00:00:00+00:00,840.0,840.0,840.0,840.0,0,,
2007-04-03 00:00:00+00:00,840.0,840.0,840.0,840.0,0,,
2007-04-04 00:00:00+00:00,840.0,840.0,840.0,840.0,0,,
2007-04-05 00:00:00+00:00,888.0,984.0,888.0,960.0,53,,
2007-04-09 00:00:00+00:00,974.4000244140624,974.4000244140624,969.5999755859376,969.5999755859376,20,,
2007-04-10 00:00:00+00:00,974.4000244140624,974.4000244140624,931.2000122070312,931.2000122070312,9,,
2007-04-11 00:00:00+00:00,916.7999877929688,1056.0,916.7999877929688,1056.0,13,,
