date,BGI_Open,BGI_High,BGI_Low,BGI_Close,BGI_Volume,BGI_Dividends,BGI_Stock Splits
2005-11-15 00:00:00+00:00,6.25,7.0,6.25,7.0,4200,,
2005-11-16 00:00:00+00:00,6.5,6.880000114440918,6.5,6.860000133514404,4800,,
2005-11-17 00:00:00+00:00,6.900000095367432,6.900000095367432,6.789999961853027,6.849999904632568,3600,,
2005-11-18 00:00:00+00:00,6.78000020980835,6.849999904632568,6.650000095367432,6.650000095367432,9400,,
2005-11-21 00:00:00+00:00,6.619999885559082,6.710000038146973,6.619999885559082,6.710000038146973,1000,,
2005-11-22 00:00:00+00:00,6.699999809265137,6.710000038146973,6.599999904632568,6.599999904632568,1300,,
2005-11-23 00:00:00+00:00,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,0,,
2005-11-25 00:00:00+00:00,6.550000190734863,6.599999904632568,6.519999980926514,6.599999904632568,1700,,
2005-11-28 00:00:00+00:00,6.559999942779541,6.599999904632568,6.519999980926514,6.519999980926514,2000,,
2005-11-29 00:00:00+00:00,6.619999885559082,6.619999885559082,6.5,6.5,3200,,
2005-11-30 00:00:00+00:00,6.5,6.5,6.050000190734863,6.5,20200,,
2005-12-01 00:00:00+00:00,6.400000095367432,6.400000095367432,6.260000228881836,6.300000190734863,1500,,
2005-12-02 00:00:00+00:00,6.25,6.289999961853027,6.25,6.289999961853027,1000,,
2005-12-05 00:00:00+00:00,6.25,6.25,6.0,6.150000095367432,2800,,
2005-12-06 00:00:00+00:00,6.099999904632568,6.130000114440918,6.0,6.0,6600,,
2005-12-07 00:00:00+00:00,6.0,6.099999904632568,5.960000038146973,6.099999904632568,2200,,
2005-12-08 00:00:00+00:00,6.099999904632568,6.099999904632568,6.050000190734863,6.050000190734863,400,,
2005-12-09 00:00:00+00:00,6.0,6.050000190734863,6.0,6.0,1000,,
2005-12-12 00:00:00+00:00,6.0,6.0,5.989999771118164,5.989999771118164,400,,
2005-12-13 00:00:00+00:00,5.980000019073486,6.03000020980835,5.980000019073486,6.03000020980835,1700,,
2005-12-14 00:00:00+00:00,6.0,6.019999980926514,5.980000019073486,6.019999980926514,2800,,
2005-12-15 00:00:00+00:00,6.0,6.0,6.0,6.0,500,,
2005-12-16 00:00:00+00:00,5.980000019073486,6.0,5.949999809265137,6.0,5000,,
2005-12-19 00:00:00+00:00,6.050000190734863,6.099999904632568,6.0,6.0,1700,,
2005-12-20 00:00:00+00:00,6.099999904632568,6.119999885559082,6.099999904632568,6.099999904632568,2300,,
2005-12-21 00:00:00+00:00,6.099999904632568,6.099999904632568,6.050000190734863,6.050000190734863,800,,
2005-12-22 00:00:00+00:00,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,0,,
2005-12-23 00:00:00+00:00,6.099999904632568,6.099999904632568,6.0,6.050000190734863,1500,,
2005-12-27 00:00:00+00:00,6.050000190734863,6.050000190734863,6.0,6.0,1000,,
2005-12-28 00:00:00+00:00,5.949999809265137,6.079999923706055,5.929999828338623,6.079999923706055,11100,,
2005-12-29 00:00:00+00:00,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,1900,,
2005-12-30 00:00:00+00:00,6.0,6.0,5.699999809265137,5.900000095367432,17800,,
2006-01-03 00:00:00+00:00,5.949999809265137,5.949999809265137,5.949999809265137,5.949999809265137,1400,,
2006-01-04 00:00:00+00:00,5.900000095367432,6.0,5.900000095367432,6.0,1500,,
2006-01-05 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2006-01-06 00:00:00+00:00,5.989999771118164,6.050000190734863,5.989999771118164,6.050000190734863,1200,,
2006-01-09 00:00:00+00:00,6.050000190734863,6.25,6.050000190734863,6.25,1100,,
2006-01-10 00:00:00+00:00,6.400000095367432,6.449999809265137,6.400000095367432,6.400000095367432,2200,,
2006-01-11 00:00:00+00:00,6.429999828338623,6.5,6.429999828338623,6.449999809265137,2700,,
2006-01-12 00:00:00+00:00,6.5,6.650000095367432,6.460000038146973,6.599999904632568,2600,,
2006-01-13 00:00:00+00:00,6.550000190734863,7.0,6.550000190734863,6.800000190734863,4000,,
2006-01-17 00:00:00+00:00,6.449999809265137,6.599999904632568,6.420000076293945,6.599999904632568,5600,,
2006-01-18 00:00:00+00:00,6.599999904632568,6.849999904632568,6.599999904632568,6.849999904632568,1900,,
2006-01-19 00:00:00+00:00,6.800000190734863,6.96999979019165,6.539999961853027,6.599999904632568,12800,,
2006-01-20 00:00:00+00:00,6.599999904632568,6.599999904632568,6.5,6.5,900,,
2006-01-23 00:00:00+00:00,6.579999923706055,6.579999923706055,6.579999923706055,6.579999923706055,100,,
2006-01-24 00:00:00+00:00,6.550000190734863,6.550000190734863,6.519999980926514,6.550000190734863,900,,
2006-01-25 00:00:00+00:00,6.579999923706055,6.75,6.579999923706055,6.699999809265137,3900,,
2006-01-26 00:00:00+00:00,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,500,,
2006-01-27 00:00:00+00:00,6.599999904632568,6.699999809265137,6.5,6.519999980926514,4700,,
2006-01-30 00:00:00+00:00,6.5,6.5,6.5,6.5,700,,
2006-01-31 00:00:00+00:00,6.420000076293945,6.5,6.420000076293945,6.5,700,,
2006-02-01 00:00:00+00:00,6.400000095367432,6.400000095367432,6.199999809265137,6.300000190734863,2800,,
2006-02-02 00:00:00+00:00,6.320000171661377,6.5,6.320000171661377,6.5,1100,,
2006-02-03 00:00:00+00:00,6.349999904632568,6.349999904632568,6.349999904632568,6.349999904632568,1000,,
2006-02-06 00:00:00+00:00,6.349999904632568,6.349999904632568,6.300000190734863,6.300000190734863,2000,,
2006-02-07 00:00:00+00:00,6.25,6.300000190734863,6.199999809265137,6.199999809265137,800,,
2006-02-08 00:00:00+00:00,6.159999847412109,6.199999809265137,6.050000190734863,6.150000095367432,3400,,
2006-02-09 00:00:00+00:00,6.139999866485596,6.159999847412109,6.139999866485596,6.159999847412109,400,,
2006-02-10 00:00:00+00:00,6.159999847412109,6.159999847412109,6.159999847412109,6.159999847412109,0,,
2006-02-13 00:00:00+00:00,6.159999847412109,6.159999847412109,6.159999847412109,6.159999847412109,0,,
2006-02-14 00:00:00+00:00,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,100,,
2006-02-15 00:00:00+00:00,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,0,,
2006-02-16 00:00:00+00:00,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,0,,
2006-02-17 00:00:00+00:00,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,1300,,
2006-02-21 00:00:00+00:00,6.150000095367432,6.199999809265137,6.150000095367432,6.150000095367432,900,,
2006-02-22 00:00:00+00:00,6.170000076293945,6.170000076293945,6.150000095367432,6.150000095367432,800,,
2006-02-23 00:00:00+00:00,6.070000171661377,6.070000171661377,6.070000171661377,6.070000171661377,1200,,
2006-02-24 00:00:00+00:00,6.070000171661377,6.070000171661377,6.070000171661377,6.070000171661377,0,,
2006-02-27 00:00:00+00:00,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,1100,,
2006-02-28 00:00:00+00:00,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,200,,
2006-03-01 00:00:00+00:00,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,2500,,
2006-03-02 00:00:00+00:00,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,2500,,
2006-03-03 00:00:00+00:00,6.099999904632568,6.25,6.099999904632568,6.21999979019165,2800,,
2006-03-06 00:00:00+00:00,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,1100,,
2006-03-07 00:00:00+00:00,6.150000095367432,6.25,6.099999904632568,6.199999809265137,4100,,
2006-03-08 00:00:00+00:00,6.130000114440918,6.150000095367432,6.130000114440918,6.150000095367432,1300,,
2006-03-09 00:00:00+00:00,6.150000095367432,6.150000095367432,6.070000171661377,6.099999904632568,6800,,
2006-03-10 00:00:00+00:00,6.150000095367432,6.150000095367432,6.110000133514404,6.110000133514404,2700,,
2006-03-13 00:00:00+00:00,6.110000133514404,6.110000133514404,6.110000133514404,6.110000133514404,0,,
2006-03-14 00:00:00+00:00,6.099999904632568,6.139999866485596,6.099999904632568,6.139999866485596,400,,
2006-03-15 00:00:00+00:00,6.099999904632568,6.139999866485596,6.099999904632568,6.139999866485596,700,,
2006-03-16 00:00:00+00:00,6.150000095367432,6.170000076293945,6.150000095367432,6.170000076293945,2100,,
2006-03-17 00:00:00+00:00,6.110000133514404,6.110000133514404,6.110000133514404,6.110000133514404,300,,
2006-03-20 00:00:00+00:00,6.099999904632568,6.099999904632568,6.070000171661377,6.099999904632568,3200,,
2006-03-21 00:00:00+00:00,6.099999904632568,6.139999866485596,6.099999904632568,6.139999866485596,1700,,
2006-03-22 00:00:00+00:00,6.139999866485596,6.139999866485596,6.139999866485596,6.139999866485596,300,,
2006-03-23 00:00:00+00:00,6.139999866485596,6.139999866485596,6.139999866485596,6.139999866485596,1500,,
2006-03-24 00:00:00+00:00,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,1000,,
2006-03-27 00:00:00+00:00,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,0,,
