date,GPI_Open,GPI_High,GPI_Low,GPI_Close,GPI_Volume,GPI_Dividends,GPI_Stock Splits
1997-12-04 00:00:00+00:00,10.375,10.5625,10.0625,8.52488899230957,40300,0.0,
1997-12-05 00:00:00+00:00,10.5,11.25,10.5,8.884373664855957,137800,0.0,
1997-12-08 00:00:00+00:00,10.8125,10.9375,10.75,8.935725212097168,28700,0.0,
1997-12-09 00:00:00+00:00,10.8125,10.875,10.75,8.83301830291748,38100,0.0,
1997-12-10 00:00:00+00:00,10.5625,10.75,10.5,8.83301830291748,74000,0.0,
1997-12-11 00:00:00+00:00,10.625,10.75,10.25,8.83301830291748,20000,0.0,
1997-12-12 00:00:00+00:00,10.8125,10.9375,10.25,8.473535537719727,14600,0.0,
1997-12-15 00:00:00+00:00,10.1875,10.375,9.5,7.805925369262695,73300,0.0,
1997-12-16 00:00:00+00:00,9.375,10.0,9.375,8.062692642211914,50600,0.0,
1997-12-17 00:00:00+00:00,9.6875,9.6875,9.25,7.600503921508789,49600,0.0,
1997-12-18 00:00:00+00:00,9.1875,9.25,9.125,7.549148082733154,30100,0.0,
1997-12-19 00:00:00+00:00,9.25,9.5,9.125,7.497794151306152,180000,0.0,
1997-12-22 00:00:00+00:00,9.25,9.25,9.0625,7.446441173553467,14000,0.0,
1997-12-23 00:00:00+00:00,9.125,9.125,8.4375,7.086956024169922,90000,0.0,
1997-12-24 00:00:00+00:00,8.625,8.625,8.125,6.932891368865967,88500,0.0,
1997-12-26 00:00:00+00:00,7.9375,8.3125,7.75,6.727471828460693,98700,0.0,
1997-12-29 00:00:00+00:00,8.3125,8.3125,7.8125,6.676116943359375,199500,0.0,
1997-12-30 00:00:00+00:00,8.25,9.125,8.125,7.189666748046875,140100,0.0,
1997-12-31 00:00:00+00:00,8.75,9.0625,8.5,7.446441173553467,103800,0.0,
1998-01-02 00:00:00+00:00,9.0,9.4375,8.8125,7.703216075897217,15400,0.0,
1998-01-05 00:00:00+00:00,9.5,9.9375,9.25,8.165404319763184,104300,0.0,
1998-01-06 00:00:00+00:00,9.875,10.4375,9.875,8.422178268432617,92700,0.0,
1998-01-07 00:00:00+00:00,10.0,10.0,9.5,7.908633708953857,47600,0.0,
1998-01-08 00:00:00+00:00,9.5,9.6875,9.25,7.805925369262695,67200,0.0,
1998-01-09 00:00:00+00:00,9.375,9.5,9.375,7.754568576812744,17000,0.0,
1998-01-12 00:00:00+00:00,9.5,9.625,9.5,7.908633708953857,15000,0.0,
1998-01-13 00:00:00+00:00,9.625,9.6875,9.25,7.600503921508789,3500,0.0,
1998-01-14 00:00:00+00:00,9.25,9.25,9.125,7.600503921508789,16000,0.0,
1998-01-15 00:00:00+00:00,9.25,9.375,9.125,7.703216075897217,21700,0.0,
1998-01-16 00:00:00+00:00,9.3125,9.4375,9.1875,7.600503921508789,22700,0.0,
1998-01-20 00:00:00+00:00,9.375,9.375,9.125,7.497794151306152,12900,0.0,
1998-01-21 00:00:00+00:00,9.0,9.25,8.625,7.600503921508789,44300,0.0,
1998-01-22 00:00:00+00:00,9.125,9.25,8.75,7.395083427429199,17400,0.0,
1998-01-23 00:00:00+00:00,9.125,9.125,9.0,7.395083427429199,31400,0.0,
1998-01-26 00:00:00+00:00,9.0,9.0,8.875,7.395083427429199,7200,0.0,
1998-01-27 00:00:00+00:00,8.9375,9.75,8.875,8.01133918762207,39300,0.0,
1998-01-28 00:00:00+00:00,9.75,9.75,9.5,7.959986209869385,27600,0.0,
1998-01-29 00:00:00+00:00,9.5625,9.5625,9.375,7.805925369262695,9800,0.0,
1998-01-30 00:00:00+00:00,9.5,9.6875,9.25,7.600503921508789,11300,0.0,
1998-02-02 00:00:00+00:00,9.5,9.625,9.375,7.805925369262695,13000,0.0,
1998-02-03 00:00:00+00:00,9.5,9.5,9.375,7.703216075897217,21100,0.0,
1998-02-04 00:00:00+00:00,9.25,9.25,8.875,7.395083427429199,28200,0.0,
1998-02-05 00:00:00+00:00,8.75,8.875,8.6875,7.189666748046875,144500,0.0,
1998-02-06 00:00:00+00:00,8.875,9.0,8.75,7.395083427429199,19300,0.0,
1998-02-09 00:00:00+00:00,8.75,9.125,8.75,7.497794151306152,14100,0.0,
1998-02-10 00:00:00+00:00,9.25,9.9375,9.25,8.165404319763184,34300,0.0,
1998-02-11 00:00:00+00:00,10.1875,10.375,9.75,8.01133918762207,109500,0.0,
1998-02-12 00:00:00+00:00,9.625,9.9375,9.625,8.165404319763184,13700,0.0,
1998-02-13 00:00:00+00:00,9.8125,9.875,9.5,7.908633708953857,7300,0.0,
1998-02-17 00:00:00+00:00,9.75,9.75,9.625,8.01133918762207,36100,0.0,
1998-02-18 00:00:00+00:00,9.75,9.8125,9.5625,7.959986209869385,49800,0.0,
1998-02-19 00:00:00+00:00,9.6875,9.6875,9.375,7.805925369262695,14400,0.0,
1998-02-20 00:00:00+00:00,9.4375,9.5,9.25,7.754568576812744,14300,0.0,
1998-02-23 00:00:00+00:00,9.3125,9.3125,9.0,7.549148082733154,38500,0.0,
1998-02-24 00:00:00+00:00,9.3125,9.5625,9.3125,7.805925369262695,2900,0.0,
1998-02-25 00:00:00+00:00,9.5,9.75,9.25,8.01133918762207,13100,0.0,
1998-02-26 00:00:00+00:00,10.0,10.0,9.8125,8.165404319763184,18000,0.0,
1998-02-27 00:00:00+00:00,9.9375,10.0,9.9375,8.21675968170166,26700,0.0,
1998-03-02 00:00:00+00:00,10.0,10.5,10.0,8.627596855163574,20800,0.0,
1998-03-03 00:00:00+00:00,10.625,10.625,10.125,8.31947135925293,14000,0.0,
1998-03-04 00:00:00+00:00,10.0625,10.125,9.9375,8.165404319763184,19600,0.0,
1998-03-05 00:00:00+00:00,9.875,9.875,9.4375,8.01133918762207,19100,0.0,
1998-03-06 00:00:00+00:00,9.875,10.0625,9.5625,7.857279777526855,8900,0.0,
1998-03-09 00:00:00+00:00,9.6875,10.0,9.375,7.805925369262695,15100,0.0,
1998-03-10 00:00:00+00:00,9.5625,9.8125,9.5,8.01133918762207,7700,0.0,
1998-03-11 00:00:00+00:00,9.8125,9.875,9.625,8.01133918762207,22400,0.0,
1998-03-12 00:00:00+00:00,9.875,10.6875,9.875,8.576245307922363,105200,0.0,
1998-03-13 00:00:00+00:00,10.4375,11.0,10.25,8.935725212097168,33200,0.0,
1998-03-16 00:00:00+00:00,10.9375,10.9375,10.4375,8.781664848327637,13800,0.0,
1998-03-17 00:00:00+00:00,10.625,10.625,10.25,8.627596855163574,24900,0.0,
1998-03-18 00:00:00+00:00,10.5625,10.6875,10.375,8.781664848327637,16900,0.0,
1998-03-19 00:00:00+00:00,10.75,11.25,10.75,8.935725212097168,36900,0.0,
1998-03-20 00:00:00+00:00,11.0,11.375,11.0,9.346563339233398,50200,0.0,
1998-03-23 00:00:00+00:00,11.375,11.5,11.125,9.19250202178955,33400,0.0,
1998-03-24 00:00:00+00:00,11.3125,11.375,10.8125,8.884373664855957,10200,0.0,
1998-03-25 00:00:00+00:00,10.9375,11.125,10.875,8.987082481384277,21600,0.0,
1998-03-26 00:00:00+00:00,11.0,11.0,10.9375,9.03843593597412,18100,0.0,
1998-03-27 00:00:00+00:00,11.0,11.3125,10.8125,8.884373664855957,5600,0.0,
1998-03-30 00:00:00+00:00,11.0,11.0,10.875,8.935725212097168,25000,0.0,
1998-03-31 00:00:00+00:00,10.9375,10.9375,10.9375,8.987082481384277,1600,0.0,
1998-04-01 00:00:00+00:00,11.0,11.625,10.9375,9.55198860168457,169400,0.0,
1998-04-02 00:00:00+00:00,11.9375,12.8125,11.625,10.322306632995604,107600,0.0,
1998-04-03 00:00:00+00:00,12.8125,13.0,12.5625,10.630434036254885,147400,0.0,
1998-04-06 00:00:00+00:00,12.9375,12.9375,12.6875,10.527729988098145,17500,0.0,
1998-04-07 00:00:00+00:00,12.5,12.625,12.0625,10.06553554534912,32000,0.0,
1998-04-08 00:00:00+00:00,12.125,12.5,12.125,10.270949363708496,8000,0.0,
1998-04-09 00:00:00+00:00,12.625,12.625,12.3125,10.219595909118652,17300,0.0,
1998-04-13 00:00:00+00:00,12.375,12.5,12.125,10.270949363708496,54100,0.0,
1998-04-14 00:00:00+00:00,12.4375,12.6875,12.4375,10.37366008758545,5900,0.0,
1998-04-15 00:00:00+00:00,12.625,12.75,12.5625,10.425015449523926,8400,0.0,
1998-04-16 00:00:00+00:00,12.625,13.125,12.625,10.476370811462402,50000,0.0,
1998-04-17 00:00:00+00:00,12.8125,13.0625,12.8125,10.681790351867676,11700,0.0,
1998-04-20 00:00:00+00:00,13.0,14.75,12.9375,11.708881378173828,185400,0.0,
1998-04-21 00:00:00+00:00,15.0,15.0,14.375,12.11972427368164,126200,0.0,
1998-04-22 00:00:00+00:00,14.75,14.8125,14.5625,12.171076774597168,45000,0.0,
1998-04-23 00:00:00+00:00,14.875,14.9375,14.6875,12.171076774597168,57000,0.0,
1998-04-24 00:00:00+00:00,14.6875,14.875,14.625,12.11972427368164,50300,0.0,
1998-04-27 00:00:00+00:00,14.625,14.625,13.875,11.50346565246582,129800,0.0,
1998-04-28 00:00:00+00:00,14.125,14.3125,14.0625,11.760236740112305,106900,0.0,
1998-04-29 00:00:00+00:00,14.25,14.25,14.0625,11.554821968078612,4400,0.0,
1998-04-30 00:00:00+00:00,14.0,15.0,13.9375,12.325138092041016,33500,0.0,
1998-05-01 00:00:00+00:00,14.9375,15.0,14.375,11.811594009399414,168100,0.0,
1998-05-04 00:00:00+00:00,14.4375,14.625,14.25,11.862947463989258,10000,0.0,
1998-05-05 00:00:00+00:00,14.375,14.4375,13.9375,11.811594009399414,32900,0.0,
1998-05-06 00:00:00+00:00,14.5,14.5625,14.3125,11.760236740112305,23700,0.0,
1998-05-07 00:00:00+00:00,14.1875,14.25,13.8125,11.34939956665039,35900,0.0,
1998-05-08 00:00:00+00:00,13.8125,14.3125,13.8125,11.606171607971191,35200,0.0,
1998-05-11 00:00:00+00:00,14.25,15.5,14.25,12.735980033874512,32000,0.0,
1998-05-12 00:00:00+00:00,15.6875,15.6875,15.375,12.735980033874512,30200,0.0,
1998-05-13 00:00:00+00:00,15.4375,15.5625,15.0,12.684624671936035,29600,0.0,
1998-05-14 00:00:00+00:00,15.4375,16.0,15.4375,13.095457077026367,102800,0.0,
1998-05-15 00:00:00+00:00,15.875,16.625,15.75,13.300878524780272,62000,0.0,
1998-05-18 00:00:00+00:00,16.0625,16.1875,15.75,12.941399574279783,22200,0.0,
1998-05-19 00:00:00+00:00,15.75,15.9375,15.75,13.095457077026367,31100,0.0,
1998-05-20 00:00:00+00:00,15.9375,16.25,15.875,13.249526023864746,238900,0.0,
1998-05-21 00:00:00+00:00,16.125,16.125,15.75,13.146821975708008,17700,0.0,
1998-05-22 00:00:00+00:00,16.0,16.1875,15.9375,13.300878524780272,24000,0.0,
1998-05-26 00:00:00+00:00,16.25,16.4375,16.25,13.403592109680176,20100,0.0,
1998-05-27 00:00:00+00:00,16.125,16.25,15.625,13.35223388671875,24700,0.0,
1998-05-28 00:00:00+00:00,16.375,16.375,16.1875,13.454943656921388,74800,0.0,
1998-05-29 00:00:00+00:00,16.4375,16.8125,16.375,13.814434051513672,73100,0.0,
1998-06-01 00:00:00+00:00,16.9375,17.0,16.375,13.71172046661377,27700,0.0,
1998-06-02 00:00:00+00:00,16.875,16.875,16.5625,13.763071060180664,111700,0.0,
1998-06-03 00:00:00+00:00,16.75,16.875,16.3125,13.557650566101074,8500,0.0,
1998-06-04 00:00:00+00:00,16.5,16.5625,16.0,13.60901165008545,74200,0.0,
1998-06-05 00:00:00+00:00,16.4375,16.5,16.0,13.146821975708008,207000,0.0,
1998-06-08 00:00:00+00:00,16.125,16.4375,16.125,13.506303787231444,7500,0.0,
1998-06-09 00:00:00+00:00,16.375,16.875,16.375,13.557650566101074,12100,0.0,
1998-06-10 00:00:00+00:00,16.5,16.75,16.5,13.557650566101074,11200,0.0,
1998-06-11 00:00:00+00:00,16.5,16.625,16.5,13.60901165008545,10800,0.0,
1998-06-12 00:00:00+00:00,16.5,17.0,16.5,13.96848964691162,52100,0.0,
1998-06-15 00:00:00+00:00,17.0,17.0625,16.75,13.763071060180664,35700,0.0,
1998-06-16 00:00:00+00:00,16.8125,17.0,16.625,13.865782737731934,5300,0.0,
1998-06-17 00:00:00+00:00,16.875,17.0,16.5,13.96848964691162,39000,0.0,
1998-06-18 00:00:00+00:00,16.875,17.0,16.6875,13.91713523864746,168600,0.0,
1998-06-19 00:00:00+00:00,16.9375,18.0,16.6875,14.636109352111816,88500,0.0,
1998-06-22 00:00:00+00:00,17.875,18.0,17.6875,14.790166854858398,38700,0.0,
1998-06-23 00:00:00+00:00,18.3125,18.4375,18.25,14.995588302612305,85900,0.0,
1998-06-24 00:00:00+00:00,18.375,18.5,17.875,14.790166854858398,31900,0.0,
1998-06-25 00:00:00+00:00,17.9375,18.0625,17.625,14.482040405273438,15300,0.0,
1998-06-26 00:00:00+00:00,17.6875,17.75,16.8125,13.96848964691162,45100,0.0,
1998-06-29 00:00:00+00:00,17.125,18.0,17.0,14.37933349609375,121700,0.0,
1998-06-30 00:00:00+00:00,17.5,17.5,16.0,13.146821975708008,46700,0.0,
1998-07-01 00:00:00+00:00,16.625,17.375,16.625,14.019845962524414,160300,0.0,
1998-07-02 00:00:00+00:00,16.9375,17.375,16.9375,14.071200370788574,86100,0.0,
1998-07-06 00:00:00+00:00,17.25,18.125,17.25,14.790166854858398,46100,0.0,
1998-07-07 00:00:00+00:00,18.0625,18.5,17.8125,15.098296165466309,43900,0.0,
1998-07-08 00:00:00+00:00,18.4375,18.4375,18.3125,15.098296165466309,8600,0.0,
1998-07-09 00:00:00+00:00,18.25,18.3125,17.8125,14.738815307617188,20300,0.0,
1998-07-10 00:00:00+00:00,17.8125,17.9375,17.625,14.687458038330078,44800,0.0,
1998-07-13 00:00:00+00:00,17.875,17.9375,17.875,14.687458038330078,900,0.0,
1998-07-14 00:00:00+00:00,18.0625,18.1875,17.375,14.32797622680664,206400,0.0,
1998-07-15 00:00:00+00:00,17.5,17.8125,17.375,14.584753036499023,26600,0.0,
1998-07-16 00:00:00+00:00,17.75,17.875,17.5,14.53339958190918,12900,0.0,
1998-07-17 00:00:00+00:00,17.75,17.75,17.0,14.430689811706545,25700,0.0,
1998-07-20 00:00:00+00:00,17.8125,17.9375,17.625,14.53339958190918,14100,0.0,
1998-07-21 00:00:00+00:00,17.75,18.0,17.625,14.790166854858398,16900,0.0,
1998-07-22 00:00:00+00:00,18.25,18.4375,17.875,14.687458038330078,131700,0.0,
1998-07-23 00:00:00+00:00,17.8125,17.875,17.25,14.32797622680664,406900,0.0,
1998-07-24 00:00:00+00:00,17.5,17.8125,16.75,13.96848964691162,103400,0.0,
1998-07-27 00:00:00+00:00,16.9375,17.25,16.8125,13.96848964691162,26300,0.0,
1998-07-28 00:00:00+00:00,16.875,17.0,16.5,13.557650566101074,17300,0.0,
1998-07-29 00:00:00+00:00,16.5,16.625,16.25,13.454943656921388,33100,0.0,
1998-07-30 00:00:00+00:00,16.375,16.4375,15.75,12.941399574279783,25800,0.0,
1998-07-31 00:00:00+00:00,15.9375,15.9375,14.875,12.325138092041016,81900,0.0,
1998-08-03 00:00:00+00:00,15.0,15.0,14.0625,11.708881378173828,82000,0.0,
1998-08-04 00:00:00+00:00,14.0,14.0,13.625,11.452113151550291,89700,0.0,
1998-08-05 00:00:00+00:00,13.9375,14.5625,13.5,11.965659141540527,145500,0.0,
1998-08-06 00:00:00+00:00,14.625,15.125,14.5,12.325138092041016,63200,0.0,
1998-08-07 00:00:00+00:00,15.0625,15.125,14.5625,11.965659141540527,37400,0.0,
1998-08-10 00:00:00+00:00,14.625,15.25,14.5,12.376495361328123,67300,0.0,
1998-08-11 00:00:00+00:00,15.0,15.0,14.0625,11.708881378173828,51600,0.0,
1998-08-12 00:00:00+00:00,14.375,15.25,14.375,12.273786544799805,99800,0.0,
1998-08-13 00:00:00+00:00,15.0,15.3125,14.8125,12.273786544799805,80000,0.0,
1998-08-14 00:00:00+00:00,15.0,15.0,14.5625,12.017008781433104,50000,0.0,
1998-08-17 00:00:00+00:00,14.5,15.375,14.5,12.427850723266602,110800,0.0,
1998-08-18 00:00:00+00:00,15.1875,15.25,14.75,12.273786544799805,64500,0.0,
1998-08-19 00:00:00+00:00,14.875,15.25,14.6875,12.222430229187012,25600,0.0,
1998-08-20 00:00:00+00:00,14.875,15.125,14.875,12.273786544799805,2800,0.0,
1998-08-21 00:00:00+00:00,14.9375,14.9375,13.75,11.606171607971191,23300,0.0,
1998-08-24 00:00:00+00:00,14.375,14.6875,14.25,11.708881378173828,16900,0.0,
1998-08-25 00:00:00+00:00,14.3125,14.5,14.125,11.914301872253418,6000,0.0,
1998-08-26 00:00:00+00:00,14.375,14.375,14.0,11.50346565246582,4300,0.0,
1998-08-27 00:00:00+00:00,13.9375,14.5,13.625,11.50346565246582,35100,0.0,
1998-08-28 00:00:00+00:00,14.125,14.125,12.875,10.57907485961914,57000,0.0,
1998-08-31 00:00:00+00:00,12.875,12.9375,11.875,9.757403373718262,20400,0.0,
1998-09-01 00:00:00+00:00,11.625,11.75,11.4375,9.44927215576172,32200,0.0,
1998-09-02 00:00:00+00:00,11.375,11.875,11.375,9.55198860168457,18200,0.0,
1998-09-03 00:00:00+00:00,11.6875,11.75,11.5,9.44927215576172,36700,0.0,
1998-09-04 00:00:00+00:00,11.5,11.6875,11.5,9.603336334228516,17400,0.0,
1998-09-08 00:00:00+00:00,11.8125,12.3125,11.8125,9.757403373718262,18400,0.0,
1998-09-09 00:00:00+00:00,11.875,12.0,11.875,9.860116958618164,6000,0.0,
1998-09-10 00:00:00+00:00,12.0,12.0,11.75,9.808753967285156,6400,0.0,
1998-09-11 00:00:00+00:00,11.75,12.125,11.75,9.962823867797852,14800,0.0,
1998-09-14 00:00:00+00:00,12.125,12.25,12.0,10.06553554534912,17400,0.0,
1998-09-15 00:00:00+00:00,12.25,12.3125,12.0,9.860116958618164,10100,0.0,
1998-09-16 00:00:00+00:00,11.9375,11.9375,11.875,9.757403373718262,2600,0.0,
1998-09-17 00:00:00+00:00,11.875,11.875,11.5,9.44927215576172,4700,0.0,
1998-09-18 00:00:00+00:00,11.5625,11.6875,11.5,9.603336334228516,13800,0.0,
1998-09-21 00:00:00+00:00,11.8125,11.875,11.6875,9.654693603515623,5200,0.0,
1998-09-22 00:00:00+00:00,11.8125,12.0,11.8125,9.860116958618164,10300,0.0,
1998-09-23 00:00:00+00:00,11.9375,12.75,11.9375,10.476370811462402,12600,0.0,
1998-09-24 00:00:00+00:00,12.75,14.0,12.75,11.29804801940918,80500,0.0,
1998-09-25 00:00:00+00:00,13.5,13.875,13.5,11.29804801940918,35000,0.0,
1998-09-28 00:00:00+00:00,13.75,13.875,13.5,11.29804801940918,118500,0.0,
1998-09-29 00:00:00+00:00,14.0,15.0,14.0,12.171076774597168,16000,0.0,
1998-09-30 00:00:00+00:00,14.6875,15.0,14.25,12.325138092041016,35800,0.0,
1998-10-01 00:00:00+00:00,15.0,15.0,14.0,11.50346565246582,13300,0.0,
1998-10-02 00:00:00+00:00,13.9375,14.0625,13.5,11.400752067565918,5300,0.0,
1998-10-05 00:00:00+00:00,13.6875,14.125,13.5625,11.606171607971191,108900,0.0,
1998-10-06 00:00:00+00:00,14.0,14.4375,13.9375,11.862947463989258,9600,0.0,
1998-10-07 00:00:00+00:00,14.375,14.5,14.0,11.760236740112305,19800,0.0,
1998-10-08 00:00:00+00:00,14.125,14.125,12.9375,11.29804801940918,38800,0.0,
1998-10-09 00:00:00+00:00,13.75,13.75,13.3125,10.938560485839844,10400,0.0,
1998-10-12 00:00:00+00:00,13.375,13.625,13.3125,11.04127311706543,2300,0.0,
1998-10-13 00:00:00+00:00,13.3125,13.5,13.25,11.092626571655272,7800,0.0,
1998-10-14 00:00:00+00:00,13.4375,13.4375,13.1875,10.835848808288574,8600,0.0,
1998-10-15 00:00:00+00:00,13.125,14.25,13.125,11.708881378173828,16300,0.0,
1998-10-16 00:00:00+00:00,14.375,14.375,13.9375,11.554821968078612,9800,0.0,
1998-10-19 00:00:00+00:00,13.9375,14.125,13.9375,11.554821968078612,9300,0.0,
1998-10-20 00:00:00+00:00,14.125,15.125,14.125,12.325138092041016,25500,0.0,
1998-10-21 00:00:00+00:00,15.125,15.9375,15.0,12.325138092041016,32500,0.0,
1998-10-22 00:00:00+00:00,15.0,15.8125,14.9375,12.941399574279783,21100,0.0,
1998-10-23 00:00:00+00:00,15.6875,15.6875,15.25,12.530563354492188,6300,0.0,
1998-10-26 00:00:00+00:00,15.3125,16.25,15.3125,13.300878524780272,23400,0.0,
1998-10-27 00:00:00+00:00,16.25,16.625,16.0,13.660360336303713,79100,0.0,
1998-10-28 00:00:00+00:00,16.5,17.0625,16.5,14.019845962524414,30700,0.0,
1998-10-29 00:00:00+00:00,17.0625,17.5625,17.0625,14.32797622680664,77200,0.0,
1998-10-30 00:00:00+00:00,16.75,17.1875,16.125,14.071200370788574,52100,0.0,
1998-11-02 00:00:00+00:00,16.9375,17.375,16.875,13.865782737731934,28600,0.0,
1998-11-03 00:00:00+00:00,16.75,16.75,16.6875,13.71172046661377,6000,0.0,
1998-11-04 00:00:00+00:00,16.5,16.5,16.0,13.403592109680176,16400,0.0,
1998-11-05 00:00:00+00:00,16.375,17.5625,16.375,14.071200370788574,20100,0.0,
1998-11-06 00:00:00+00:00,17.0,17.25,16.875,14.173912048339844,7700,0.0,
1998-11-09 00:00:00+00:00,17.1875,17.5,17.1875,14.173912048339844,28900,0.0,
1998-11-10 00:00:00+00:00,17.1875,18.125,17.125,14.790166854858398,24000,0.0,
1998-11-11 00:00:00+00:00,18.0,18.0,17.75,14.584753036499023,12600,0.0,
1998-11-12 00:00:00+00:00,17.75,17.75,17.125,14.071200370788574,44800,0.0,
1998-11-13 00:00:00+00:00,16.9375,16.9375,16.0625,13.249526023864746,19900,0.0,
1998-11-16 00:00:00+00:00,16.125,16.125,15.875,13.19817352294922,7600,0.0,
1998-11-17 00:00:00+00:00,16.0,16.1875,16.0,13.300878524780272,3200,0.0,
1998-11-18 00:00:00+00:00,16.125,16.125,15.875,13.19817352294922,8600,0.0,
1998-11-19 00:00:00+00:00,16.1875,16.375,16.1875,13.35223388671875,6500,0.0,
1998-11-20 00:00:00+00:00,16.0,16.4375,16.0,13.506303787231444,7600,0.0,
1998-11-23 00:00:00+00:00,16.4375,16.5,16.3125,13.403592109680176,4600,0.0,
1998-11-24 00:00:00+00:00,16.1875,16.8125,15.9375,13.71172046661377,17700,0.0,
1998-11-25 00:00:00+00:00,16.5,17.25,16.5,14.071200370788574,1900,0.0,
1998-11-27 00:00:00+00:00,17.0,17.25,17.0,14.173912048339844,2300,0.0,
1998-11-30 00:00:00+00:00,17.125,17.25,17.125,14.173912048339844,7300,0.0,
1998-12-01 00:00:00+00:00,17.0625,17.5625,17.0625,14.430689811706545,4500,0.0,
1998-12-02 00:00:00+00:00,17.6875,18.4375,17.6875,14.841523170471191,50600,0.0,
1998-12-03 00:00:00+00:00,18.0,18.0,17.75,14.584753036499023,14300,0.0,
1998-12-04 00:00:00+00:00,17.625,17.625,17.5,14.430689811706545,8600,0.0,
1998-12-07 00:00:00+00:00,18.4375,18.5,17.6875,15.098296165466309,46000,0.0,
1998-12-08 00:00:00+00:00,19.625,19.6875,19.4375,16.125385284423828,42300,0.0,
1998-12-09 00:00:00+00:00,19.5625,19.5625,18.8125,15.457777976989746,8700,0.0,
1998-12-10 00:00:00+00:00,18.5625,18.6875,18.25,15.355072021484377,14400,0.0,
1998-12-11 00:00:00+00:00,18.75,18.8125,18.5,15.201007843017578,3000,0.0,
1998-12-14 00:00:00+00:00,18.3125,18.3125,18.0,14.892882347106934,10300,0.0,
1998-12-15 00:00:00+00:00,18.0,18.0625,17.6875,14.738815307617188,8700,0.0,
1998-12-16 00:00:00+00:00,18.0,18.0,17.8125,14.790166854858398,32300,0.0,
1998-12-17 00:00:00+00:00,17.75,18.125,17.625,14.892882347106934,13500,0.0,
1998-12-18 00:00:00+00:00,18.125,18.1875,18.0,14.94423007965088,8600,0.0,
1998-12-21 00:00:00+00:00,18.125,18.75,18.125,15.406432151794434,6900,0.0,
1998-12-22 00:00:00+00:00,18.625,20.0,18.625,16.330808639526367,34200,0.0,
1998-12-23 00:00:00+00:00,19.75,23.75,19.375,19.30938720703125,88800,0.0,
1998-12-24 00:00:00+00:00,23.25,24.5625,23.125,19.720233917236328,20200,0.0,
1998-12-28 00:00:00+00:00,24.0,24.0,22.5625,18.89854431152344,62700,0.0,
1998-12-29 00:00:00+00:00,23.0,23.375,23.0,19.20667266845703,41400,0.0,
1998-12-30 00:00:00+00:00,23.5,24.6875,23.4375,20.18242454528809,44400,0.0,
1998-12-31 00:00:00+00:00,24.5625,26.0,24.5625,21.36358070373535,24200,0.0,
1999-01-04 00:00:00+00:00,26.25,27.0,24.8125,20.541898727416992,60700,0.0,
1999-01-05 00:00:00+00:00,24.75,25.6875,24.4375,21.1068058013916,8100,0.0,
1999-01-06 00:00:00+00:00,25.875,26.25,25.5,20.952741622924805,28200,0.0,
1999-01-07 00:00:00+00:00,25.375,25.625,25.125,20.79867553710937,34600,0.0,
1999-01-08 00:00:00+00:00,25.1875,25.625,25.125,20.695968627929688,8200,0.0,
1999-01-11 00:00:00+00:00,25.0,25.625,24.875,21.05545997619629,6700,0.0,
