date,EL_Open,EL_High,EL_Low,EL_Close,EL_Volume,EL_Dividends,EL_Stock Splits
1996-01-25 00:00:00+00:00,8.25,8.5625,8.25,6.378931999206543,1303200,0.0,
1996-01-26 00:00:00+00:00,8.5625,8.59375,8.5,6.378931999206543,634800,0.0,
1996-01-29 00:00:00+00:00,8.59375,8.59375,8.375,6.285809516906738,652000,0.0,
1996-01-30 00:00:00+00:00,8.4375,9.40625,8.375,6.891109943389893,2810800,0.0,
1996-01-31 00:00:00+00:00,9.1875,9.53125,9.125,6.867826461791992,1136400,0.0,
1996-02-01 00:00:00+00:00,9.1875,9.21875,8.84375,6.728143692016602,516800,0.0,
1996-02-02 00:00:00+00:00,9.09375,9.3125,9.09375,6.891109943389893,702400,0.0,
1996-02-05 00:00:00+00:00,9.3125,9.46875,9.25,7.007514476776123,756400,0.0,
1996-02-06 00:00:00+00:00,9.40625,9.5625,9.375,7.054074287414551,455200,0.0,
1996-02-07 00:00:00+00:00,9.53125,9.84375,9.5,7.286882400512695,650800,0.0,
1996-02-08 00:00:00+00:00,9.75,9.8125,9.53125,7.123915195465088,571600,0.0,
1996-02-09 00:00:00+00:00,9.625,9.625,9.46875,7.14719820022583,520800,0.0,
1996-02-12 00:00:00+00:00,9.53125,9.5625,9.25,6.960954666137695,619200,0.0,
1996-02-13 00:00:00+00:00,9.25,9.28125,9.125,6.844547748565674,204400,0.0,
1996-02-14 00:00:00+00:00,9.21875,9.4375,9.15625,6.821267127990723,410000,0.0,
1996-02-15 00:00:00+00:00,9.28125,9.4375,9.28125,6.960954666137695,348800,0.0,
1996-02-16 00:00:00+00:00,9.34375,9.34375,9.15625,6.844547748565674,322400,0.0,
1996-02-20 00:00:00+00:00,9.0625,9.1875,8.9375,6.751424789428711,633200,0.0,
1996-02-21 00:00:00+00:00,9.09375,9.21875,9.09375,6.797986507415772,497600,0.0,
1996-02-22 00:00:00+00:00,9.125,9.125,8.78125,6.774704933166504,1184000,0.0,
1996-02-23 00:00:00+00:00,9.125,9.34375,9.09375,6.9376726150512695,532400,0.0,
1996-02-26 00:00:00+00:00,9.3125,9.34375,9.1875,6.891109943389893,359600,0.0,
1996-02-27 00:00:00+00:00,9.3125,9.375,9.125,6.821267127990723,1742400,0.0,
1996-02-28 00:00:00+00:00,9.1875,9.25,9.1875,6.867826461791992,921600,0.0,
1996-02-29 00:00:00+00:00,9.21875,9.375,9.125,6.821267127990723,812400,0.0,
1996-03-01 00:00:00+00:00,9.28125,9.53125,9.21875,7.054074287414551,605600,0.0,
1996-03-04 00:00:00+00:00,9.5,9.5,9.3125,6.984233856201172,650800,0.0,
1996-03-05 00:00:00+00:00,9.3125,9.46875,9.28125,7.007514476776123,511200,0.0,
1996-03-06 00:00:00+00:00,9.4375,9.46875,9.3125,6.9376726150512695,445600,0.0,
1996-03-07 00:00:00+00:00,9.28125,9.34375,9.203125,6.867826461791992,547600,0.0,
1996-03-08 00:00:00+00:00,9.0625,9.21875,8.84375,6.704866409301758,625200,0.0,
1996-03-11 00:00:00+00:00,9.0,9.0,8.84375,6.611741542816162,217200,0.0,
1996-03-12 00:00:00+00:00,8.90625,8.90625,8.40625,6.448774814605713,598000,0.0,
1996-03-13 00:00:00+00:00,8.6875,8.9375,8.59375,6.651352882385254,335600,0.02125,
1996-03-14 00:00:00+00:00,8.90625,8.96875,8.84375,6.651352882385254,273600,0.0,
1996-03-15 00:00:00+00:00,8.96875,8.96875,8.625,6.511322021484375,371600,0.0,
1996-03-18 00:00:00+00:00,8.75,8.96875,8.75,6.698028564453125,257600,0.0,
1996-03-19 00:00:00+00:00,8.96875,8.96875,8.75,6.651352882385254,276800,0.0,
1996-03-20 00:00:00+00:00,8.875,8.90625,8.65625,6.511322021484375,236400,0.0,
1996-03-21 00:00:00+00:00,8.71875,8.71875,8.59375,6.464645385742188,520000,0.0,
1996-03-22 00:00:00+00:00,8.65625,8.65625,8.59375,6.464645385742188,198000,0.0,
1996-03-25 00:00:00+00:00,8.8125,8.8125,8.71875,6.557997226715088,284000,0.0,
1996-03-26 00:00:00+00:00,8.8125,9.21875,8.78125,6.721365451812744,327200,0.0,
1996-03-27 00:00:00+00:00,9.0625,9.1875,9.03125,6.791375160217285,275600,0.0,
1996-03-28 00:00:00+00:00,9.15625,9.21875,9.0625,6.791375160217285,236800,0.0,
1996-03-29 00:00:00+00:00,9.09375,9.125,8.90625,6.674687385559082,280800,0.0,
1996-04-01 00:00:00+00:00,8.96875,9.09375,8.84375,6.791375160217285,214800,0.0,
1996-04-02 00:00:00+00:00,9.03125,9.09375,8.875,6.651352882385254,640400,0.0,
1996-04-03 00:00:00+00:00,8.84375,8.84375,8.6875,6.557997226715088,164400,0.0,
1996-04-04 00:00:00+00:00,8.84375,8.84375,8.6875,6.557997226715088,82400,0.0,
1996-04-08 00:00:00+00:00,8.65625,8.6875,8.59375,6.48798131942749,186000,0.0,
1996-04-09 00:00:00+00:00,8.71875,8.71875,8.65625,6.48798131942749,285200,0.0,
1996-04-10 00:00:00+00:00,8.6875,8.6875,8.5625,6.464645385742188,228000,0.0,
1996-04-11 00:00:00+00:00,8.6875,8.71875,8.625,6.464645385742188,222400,0.0,
1996-04-12 00:00:00+00:00,8.625,8.75,8.625,6.534659862518311,238400,0.0,
1996-04-15 00:00:00+00:00,8.78125,8.9375,8.75,6.604674816131592,185600,0.0,
1996-04-16 00:00:00+00:00,8.78125,8.875,8.75,6.628010272979736,159600,0.0,
1996-04-17 00:00:00+00:00,8.84375,8.84375,8.5,6.441307067871094,766000,0.0,
1996-04-18 00:00:00+00:00,8.625,8.625,8.25,6.301279067993164,1770000,0.0,
1996-04-19 00:00:00+00:00,8.4375,8.59375,8.4375,6.417967796325684,429200,0.0,
1996-04-22 00:00:00+00:00,8.5625,8.65625,8.5,6.464645385742188,118800,0.0,
1996-04-23 00:00:00+00:00,8.625,8.6875,8.46875,6.347956657409668,206000,0.0,
1996-04-24 00:00:00+00:00,8.4375,8.4375,8.25,6.207926273345947,1152400,0.0,
1996-04-25 00:00:00+00:00,8.3125,8.34375,8.0,6.231266021728516,1270800,0.0,
1996-04-26 00:00:00+00:00,8.34375,9.5,8.28125,7.024758815765381,3303600,0.0,
1996-04-29 00:00:00+00:00,9.3125,9.875,9.28125,7.094775199890137,2256400,0.0,
1996-04-30 00:00:00+00:00,9.4375,9.46875,9.15625,6.838055610656738,771200,0.0,
1996-05-01 00:00:00+00:00,9.1875,9.1875,9.03125,6.814717769622803,303600,0.0,
1996-05-02 00:00:00+00:00,9.0625,9.28125,9.0625,6.838055610656738,489600,0.0,
1996-05-03 00:00:00+00:00,9.1875,9.1875,9.0,6.814717769622803,1512800,0.0,
1996-05-06 00:00:00+00:00,9.125,9.28125,9.125,6.838055610656738,308400,0.0,
1996-05-07 00:00:00+00:00,9.125,9.15625,9.09375,6.791375160217285,508800,0.0,
1996-05-08 00:00:00+00:00,9.0625,9.25,8.96875,6.8847270011901855,362400,0.0,
1996-05-09 00:00:00+00:00,9.375,9.4375,9.25,6.954742908477783,279200,0.0,
1996-05-10 00:00:00+00:00,9.375,9.40625,9.25,6.931410312652588,74000,0.0,
1996-05-13 00:00:00+00:00,9.21875,9.25,9.1875,6.8847270011901855,198800,0.0,
1996-05-14 00:00:00+00:00,9.1875,9.1875,9.03125,6.814717769622803,256400,0.0,
1996-05-15 00:00:00+00:00,9.15625,9.15625,8.96875,6.721365451812744,752800,0.0,
1996-05-16 00:00:00+00:00,9.1875,9.65625,9.1875,7.07143497467041,1938000,0.0,
1996-05-17 00:00:00+00:00,9.59375,9.625,9.46875,7.07143497467041,601600,0.0,
1996-05-20 00:00:00+00:00,9.4375,9.53125,9.28125,7.024758815765381,448000,0.0,
1996-05-21 00:00:00+00:00,9.46875,9.46875,9.125,6.838055610656738,209200,0.0,
1996-05-22 00:00:00+00:00,9.125,9.125,8.875,6.791375160217285,368800,0.0,
1996-05-23 00:00:00+00:00,9.09375,9.125,9.0625,6.768040180206299,615200,0.0,
1996-05-24 00:00:00+00:00,9.03125,9.125,9.03125,6.814717769622803,340400,0.0,
1996-05-28 00:00:00+00:00,9.09375,9.5,9.09375,7.048100471496582,999200,0.0,
1996-05-29 00:00:00+00:00,9.5,9.625,9.375,7.024758815765381,872400,0.0,
1996-05-30 00:00:00+00:00,9.40625,9.6875,9.375,7.164789199829102,332000,0.0,
1996-05-31 00:00:00+00:00,9.5625,9.6875,9.5,7.094775199890137,531200,0.0,
1996-06-03 00:00:00+00:00,9.4375,9.53125,9.375,7.048100471496582,535600,0.0,
1996-06-04 00:00:00+00:00,9.40625,9.46875,9.3125,7.048100471496582,875200,0.0,
1996-06-05 00:00:00+00:00,9.5,9.96875,9.5,7.374831676483154,684800,0.0,
1996-06-06 00:00:00+00:00,9.875,10.125,9.875,7.468183040618896,804400,0.0,
1996-06-07 00:00:00+00:00,9.875,10.0,9.75,7.468183040618896,345600,0.0,
1996-06-10 00:00:00+00:00,10.0,10.0625,9.875,7.421506404876709,269200,0.0,
1996-06-11 00:00:00+00:00,9.96875,10.25,9.9375,7.538196086883545,580400,0.0,
1996-06-12 00:00:00+00:00,10.0625,10.375,10.0625,7.6242594718933105,489200,0.02125,
1996-06-13 00:00:00+00:00,10.1875,10.3125,10.03125,7.6008758544921875,193600,0.0,
1996-06-14 00:00:00+00:00,10.125,10.125,9.96875,7.48393964767456,148400,0.0,
1996-06-17 00:00:00+00:00,9.90625,9.90625,9.34375,7.086354732513428,3204400,0.0,
1996-06-18 00:00:00+00:00,9.5625,9.6875,9.40625,7.086354732513428,926000,0.0,
1996-06-19 00:00:00+00:00,9.46875,9.46875,9.34375,7.062969207763672,302000,0.0,
1996-06-20 00:00:00+00:00,9.46875,9.5,9.34375,7.086354732513428,259600,0.0,
1996-06-21 00:00:00+00:00,9.46875,9.75,9.46875,7.296838760375977,166400,0.0,
1996-06-24 00:00:00+00:00,9.8125,9.84375,9.6875,7.296838760375977,332000,0.0,
1996-06-25 00:00:00+00:00,9.75,10.03125,9.75,7.460554122924805,723600,0.0,
1996-06-26 00:00:00+00:00,10.09375,10.3125,10.03125,7.671036243438721,425200,0.0,
1996-06-27 00:00:00+00:00,10.25,10.5625,10.1875,7.881523132324219,568000,0.0,
1996-06-28 00:00:00+00:00,10.75,11.0,10.5625,7.904910564422607,1070400,0.0,
1996-07-01 00:00:00+00:00,10.75,10.84375,10.6875,7.998457431793213,520800,0.0,
1996-07-02 00:00:00+00:00,10.65625,10.71875,10.5,7.951680660247803,356800,0.0,
1996-07-03 00:00:00+00:00,10.53125,10.53125,10.25,7.811361312866211,1087600,0.0,
1996-07-05 00:00:00+00:00,10.3125,10.5,10.25,7.83474588394165,157200,0.0,
1996-07-08 00:00:00+00:00,10.40625,10.4375,10.3125,7.741198539733887,358800,0.0,
1996-07-09 00:00:00+00:00,10.3125,10.46875,10.3125,7.811361312866211,110800,0.0,
1996-07-10 00:00:00+00:00,10.46875,10.5,10.3125,7.741198539733887,621600,0.0,
1996-07-11 00:00:00+00:00,10.25,10.25,9.5625,7.413778305053711,619600,0.0,
1996-07-12 00:00:00+00:00,10.0,10.0,9.75,7.296838760375977,129200,0.0,
1996-07-15 00:00:00+00:00,9.6875,9.6875,9.15625,6.875867366790772,337600,0.0,
1996-07-16 00:00:00+00:00,9.0625,9.4375,8.6875,7.062969207763672,652000,0.0,
1996-07-17 00:00:00+00:00,9.5,9.71875,9.28125,6.992804527282715,601600,0.0,
1996-07-18 00:00:00+00:00,9.375,9.78125,9.375,7.320226669311523,711600,0.0,
1996-07-19 00:00:00+00:00,9.78125,9.78125,9.6875,7.250064849853516,478400,0.0,
1996-07-22 00:00:00+00:00,9.71875,9.78125,9.5625,7.320226669311523,107200,0.0,
1996-07-23 00:00:00+00:00,9.75,10.0,9.71875,7.296838760375977,183600,0.0,
1996-07-24 00:00:00+00:00,9.625,9.625,9.34375,7.039577007293701,250000,0.0,
1996-07-25 00:00:00+00:00,9.40625,9.5625,9.40625,7.133129596710205,292800,0.0,
1996-07-26 00:00:00+00:00,9.5625,9.65625,9.5625,7.156512260437012,138000,0.0,
1996-07-29 00:00:00+00:00,9.59375,9.59375,9.4375,7.109742641448975,235600,0.0,
1996-07-30 00:00:00+00:00,9.5625,9.65625,9.5,7.226677417755127,566000,0.0,
1996-07-31 00:00:00+00:00,9.625,9.75,9.53125,7.203289985656738,317600,0.0,
1996-08-01 00:00:00+00:00,9.6875,9.8125,9.59375,7.343615531921387,237600,0.0,
1996-08-02 00:00:00+00:00,9.75,9.78125,9.5,7.179906845092773,844800,0.0,
1996-08-05 00:00:00+00:00,9.59375,9.59375,9.53125,7.156512260437012,139600,0.0,
1996-08-06 00:00:00+00:00,9.59375,9.59375,9.5625,7.179906845092773,132400,0.0,
1996-08-07 00:00:00+00:00,9.59375,9.625,9.5625,7.179906845092773,95200,0.0,
1996-08-08 00:00:00+00:00,9.59375,9.59375,9.5625,7.156512260437012,37600,0.0,
1996-08-09 00:00:00+00:00,9.53125,9.65625,9.5,7.109742641448975,70400,0.0,
1996-08-12 00:00:00+00:00,9.53125,9.625,9.4375,7.203289985656738,174400,0.0,
1996-08-13 00:00:00+00:00,9.625,10.0625,9.625,7.530714988708496,2547600,0.0,
1996-08-14 00:00:00+00:00,10.0625,10.1875,10.0,7.6242594718933105,450400,0.0,
1996-08-15 00:00:00+00:00,10.1875,10.71875,10.09375,7.951680660247803,820800,0.0,
1996-08-16 00:00:00+00:00,10.59375,10.65625,10.40625,7.787973403930664,270000,0.0,
1996-08-19 00:00:00+00:00,10.5,10.6875,10.5,7.951680660247803,288400,0.0,
1996-08-20 00:00:00+00:00,10.625,11.0625,10.5625,8.208946228027344,356000,0.0,
1996-08-21 00:00:00+00:00,10.84375,10.90625,10.65625,8.068620681762695,316800,0.0,
1996-08-22 00:00:00+00:00,10.78125,10.8125,10.71875,8.045231819152832,150000,0.0,
1996-08-23 00:00:00+00:00,10.71875,10.78125,10.6875,7.998457431793213,137600,0.0,
1996-08-26 00:00:00+00:00,10.75,10.75,10.625,8.02184772491455,116000,0.0,
1996-08-27 00:00:00+00:00,10.6875,10.78125,10.6875,8.045231819152832,158400,0.0,
1996-08-28 00:00:00+00:00,10.8125,11.0625,10.8125,8.185553550720215,187600,0.0,
1996-08-29 00:00:00+00:00,11.0,11.0,10.8125,8.115394592285156,390400,0.0,
1996-08-30 00:00:00+00:00,10.84375,10.84375,10.6875,8.045231819152832,152800,0.0,
1996-09-03 00:00:00+00:00,10.6875,10.75,10.5625,7.904910564422607,407600,0.0,
1996-09-04 00:00:00+00:00,10.53125,10.625,10.46875,7.858136653900146,524400,0.0,
1996-09-05 00:00:00+00:00,10.53125,10.6875,10.5,7.975070953369141,190000,0.0,
1996-09-06 00:00:00+00:00,10.5625,11.09375,10.5625,8.279104232788086,462000,0.0,
1996-09-09 00:00:00+00:00,11.0625,11.875,11.0625,8.746849060058594,1454800,0.0,
1996-09-10 00:00:00+00:00,11.5625,11.5625,11.40625,8.606528282165527,1861200,0.0,
1996-09-11 00:00:00+00:00,11.375,11.375,10.75,8.224139213562012,1326400,0.02125,
1996-09-12 00:00:00+00:00,11.03125,11.03125,10.6875,8.153852462768555,834800,0.0,
1996-09-13 00:00:00+00:00,10.9375,11.0625,10.8125,8.106986999511719,571600,0.0,
1996-09-16 00:00:00+00:00,10.875,10.90625,10.625,7.989835262298584,316000,0.0,
1996-09-17 00:00:00+00:00,10.53125,10.75,10.25,8.036698341369629,1416000,0.0,
1996-09-18 00:00:00+00:00,10.71875,10.71875,10.40625,7.942970275878906,398800,0.0,
1996-09-19 00:00:00+00:00,10.375,10.5,10.125,7.872683048248291,1142400,0.0,
1996-09-20 00:00:00+00:00,10.53125,10.5625,10.375,7.91954231262207,351200,0.0,
1996-09-23 00:00:00+00:00,10.59375,10.59375,10.46875,7.896111488342285,284400,0.0,
1996-09-24 00:00:00+00:00,10.5625,11.0,10.5625,8.200709342956543,693200,0.0,
1996-09-25 00:00:00+00:00,10.875,10.90625,10.78125,8.106986999511719,345600,0.0,
1996-09-26 00:00:00+00:00,10.8125,10.96875,10.8125,8.153852462768555,436000,0.0,
1996-09-27 00:00:00+00:00,10.9375,11.3125,10.9375,8.411584854125977,251600,0.0,
1996-09-30 00:00:00+00:00,11.21875,11.46875,11.21875,8.411584854125977,360800,0.0,
1996-10-01 00:00:00+00:00,11.25,11.3125,11.0,8.24756908416748,314000,0.0,
1996-10-02 00:00:00+00:00,10.96875,11.0625,10.96875,8.24756908416748,334800,0.0,
1996-10-03 00:00:00+00:00,11.0,11.03125,10.875,8.271002769470215,178400,0.0,
1996-10-04 00:00:00+00:00,11.03125,11.3125,11.03125,8.411584854125977,440400,0.0,
1996-10-07 00:00:00+00:00,11.21875,11.21875,11.0,8.24756908416748,54000,0.0,
1996-10-08 00:00:00+00:00,11.0,11.15625,10.9375,8.317862510681152,222000,0.0,
1996-10-09 00:00:00+00:00,11.15625,11.1875,10.6875,8.036698341369629,259600,0.0,
1996-10-10 00:00:00+00:00,10.71875,10.96875,10.6875,8.177277565002441,198800,0.0,
1996-10-11 00:00:00+00:00,10.9375,11.125,10.9375,8.271002769470215,171200,0.0,
1996-10-14 00:00:00+00:00,11.0625,11.3125,11.03125,8.435014724731445,270800,0.0,
1996-10-15 00:00:00+00:00,11.28125,11.28125,11.125,8.435014724731445,238000,0.0,
1996-10-16 00:00:00+00:00,11.21875,11.28125,11.1875,8.435014724731445,250800,0.0,
1996-10-17 00:00:00+00:00,11.28125,11.34375,11.21875,8.411584854125977,126800,0.0,
1996-10-18 00:00:00+00:00,11.28125,11.34375,11.15625,8.458453178405762,130800,0.0,
1996-10-21 00:00:00+00:00,11.3125,11.3125,11.1875,8.411584854125977,86400,0.0,
1996-10-22 00:00:00+00:00,11.21875,11.21875,11.0625,8.38815689086914,135200,0.0,
1996-10-23 00:00:00+00:00,11.125,11.125,11.0,8.24756908416748,66000,0.0,
1996-10-24 00:00:00+00:00,11.0625,11.09375,10.96875,8.29443359375,91200,0.0,
1996-10-25 00:00:00+00:00,11.0625,11.09375,11.0,8.29443359375,100800,0.0,
1996-10-28 00:00:00+00:00,11.0,11.125,11.0,8.341290473937988,71600,0.0,
1996-10-29 00:00:00+00:00,11.15625,11.15625,10.84375,8.224139213562012,280000,0.0,
1996-10-30 00:00:00+00:00,10.96875,10.96875,10.65625,8.036698341369629,138400,0.0,
1996-10-31 00:00:00+00:00,10.71875,10.75,10.59375,8.060129165649414,339200,0.0,
1996-11-01 00:00:00+00:00,10.90625,10.9375,10.875,8.200709342956543,523200,0.0,
1996-11-04 00:00:00+00:00,10.90625,11.0625,10.8125,8.153852462768555,284800,0.0,
1996-11-05 00:00:00+00:00,10.875,10.96875,10.84375,8.224139213562012,140400,0.0,
1996-11-06 00:00:00+00:00,11.0,11.28125,11.0,8.458453178405762,926800,0.0,
1996-11-07 00:00:00+00:00,11.34375,11.78125,11.34375,8.692752838134766,532800,0.0,
1996-11-08 00:00:00+00:00,11.78125,11.8125,11.59375,8.739611625671387,225200,0.0,
1996-11-11 00:00:00+00:00,11.6875,11.6875,11.59375,8.739611625671387,74000,0.0,
1996-11-12 00:00:00+00:00,11.625,11.6875,11.53125,8.692752838134766,138400,0.0,
1996-11-13 00:00:00+00:00,11.65625,11.6875,11.625,8.763045310974121,92000,0.0,
1996-11-14 00:00:00+00:00,11.6875,11.75,11.6875,8.786476135253906,175200,0.0,
1996-11-15 00:00:00+00:00,11.6875,11.71875,11.53125,8.692752838134766,287600,0.0,
1996-11-18 00:00:00+00:00,11.53125,12.0625,11.53125,8.997349739074707,328800,0.0,
1996-11-19 00:00:00+00:00,13.375,13.375,12.5,9.442535400390623,3300400,0.0,
1996-11-20 00:00:00+00:00,12.6875,12.75,12.0,8.997349739074707,1335600,0.0,
1996-11-21 00:00:00+00:00,12.0625,12.5625,12.03125,9.419102668762209,1072400,0.0,
1996-11-22 00:00:00+00:00,12.5625,12.5625,12.28125,9.372238159179688,218000,0.0,
1996-11-25 00:00:00+00:00,12.5,12.59375,12.4375,9.348812103271484,282400,0.0,
1996-11-26 00:00:00+00:00,12.5,12.5,12.21875,9.231657028198242,120000,0.0,
1996-11-27 00:00:00+00:00,12.375,12.5,12.375,9.372238159179688,194400,0.0,
1996-11-29 00:00:00+00:00,12.53125,12.53125,12.5,9.372238159179688,42400,0.0,
1996-12-02 00:00:00+00:00,12.46875,12.5625,12.28125,9.255088806152344,348800,0.0,
1996-12-03 00:00:00+00:00,12.46875,12.53125,12.34375,9.255088806152344,436800,0.0,
1996-12-04 00:00:00+00:00,12.3125,12.3125,12.125,9.114503860473633,117200,0.0,
1996-12-05 00:00:00+00:00,12.0625,12.21875,12.0,8.997349739074707,209200,0.0,
1996-12-06 00:00:00+00:00,11.875,11.9375,11.625,8.95048999786377,927200,0.0,
1996-12-09 00:00:00+00:00,12.03125,12.125,11.8125,9.091068267822266,311200,0.0,
1996-12-10 00:00:00+00:00,12.15625,12.1875,12.0625,9.114503860473633,169200,0.0,
1996-12-11 00:00:00+00:00,12.125,12.1875,11.9375,8.997349739074707,139200,0.0,
1996-12-12 00:00:00+00:00,12.03125,12.1875,12.03125,9.130669593811035,78000,0.02125,
1996-12-13 00:00:00+00:00,12.125,12.125,11.9375,9.013311386108398,103200,0.0,
1996-12-16 00:00:00+00:00,12.0,12.0,11.9375,8.989842414855957,64000,0.0,
1996-12-17 00:00:00+00:00,11.9375,11.9375,11.6875,8.77859115600586,197600,0.0,
1996-12-18 00:00:00+00:00,11.71875,11.9375,11.71875,8.94289493560791,204800,0.0,
1996-12-19 00:00:00+00:00,11.9375,11.9375,11.84375,8.919422149658203,82000,0.0,
1996-12-20 00:00:00+00:00,11.9375,11.9375,11.875,8.94289493560791,123200,0.0,
1996-12-23 00:00:00+00:00,11.9375,11.9375,11.5,8.684700965881348,218400,0.0,
1996-12-24 00:00:00+00:00,11.59375,11.59375,11.5,8.661230087280273,132000,0.0,
1996-12-26 00:00:00+00:00,11.53125,11.75,11.53125,8.8020601272583,427200,0.0,
1996-12-27 00:00:00+00:00,11.75,11.84375,11.71875,8.895952224731445,327600,0.0,
1996-12-30 00:00:00+00:00,11.875,12.15625,11.78125,9.10719394683838,171200,0.0,
1996-12-31 00:00:00+00:00,12.125,12.71875,12.125,9.553173065185549,530000,0.0,
1997-01-02 00:00:00+00:00,12.59375,12.59375,12.1875,9.38886547088623,748000,0.0,
1997-01-03 00:00:00+00:00,12.5,12.625,12.34375,9.365391731262209,329600,0.0,
1997-01-06 00:00:00+00:00,12.46875,12.46875,12.25,9.201085090637209,756800,0.0,
1997-01-07 00:00:00+00:00,12.28125,12.375,12.21875,9.294974327087402,152800,0.0,
1997-01-08 00:00:00+00:00,12.375,12.375,12.09375,9.10719394683838,204000,0.0,
1997-01-09 00:00:00+00:00,12.15625,12.21875,12.125,9.177617073059082,108000,0.0,
1997-01-10 00:00:00+00:00,12.15625,12.25,12.03125,9.154147148132324,107200,0.0,
1997-01-13 00:00:00+00:00,12.1875,12.25,12.09375,9.154147148132324,99600,0.0,
1997-01-14 00:00:00+00:00,12.125,12.375,12.125,9.224562644958496,504000,0.0,
1997-01-15 00:00:00+00:00,12.3125,12.3125,12.03125,9.036781311035156,203600,0.0,
