date,UXI_Open,UXI_High,UXI_Low,UXI_Close,UXI_Volume,UXI_Dividends,UXI_Stock Splits
2007-02-02 00:00:00+00:00,6.077499866485596,6.077499866485596,6.077499866485596,5.347229957580566,0,0.0,
2007-02-05 00:00:00+00:00,6.077499866485596,6.077499866485596,6.077499866485596,5.347229957580566,0,0.0,
2007-02-06 00:00:00+00:00,6.099999904632568,6.099999904632568,6.099999904632568,5.367024421691895,3600,0.0,
2007-02-07 00:00:00+00:00,6.133333206176758,6.133333206176758,6.133333206176758,5.3963541984558105,4800,0.0,
2007-02-08 00:00:00+00:00,6.09499979019165,6.09499979019165,6.0883331298828125,5.3567609786987305,180000,0.0,
2007-02-09 00:00:00+00:00,5.995832920074463,5.995832920074463,5.995832920074463,5.275376319885254,61200,0.0,
2007-02-12 00:00:00+00:00,5.995832920074463,5.995832920074463,5.995832920074463,5.275376319885254,0,0.0,
2007-02-13 00:00:00+00:00,5.995832920074463,5.995832920074463,5.995832920074463,5.275376319885254,0,0.0,
2007-02-14 00:00:00+00:00,5.995832920074463,5.995832920074463,5.995832920074463,5.275376319885254,0,0.0,
2007-02-15 00:00:00+00:00,6.283332824707031,6.320833206176758,6.283332824707031,5.561325073242188,7200,0.0,
2007-02-16 00:00:00+00:00,6.320833206176758,6.320833206176758,6.320833206176758,5.561325073242188,0,0.0,
2007-02-20 00:00:00+00:00,6.25333309173584,6.33916711807251,6.25333309173584,5.57745361328125,186000,0.0,
2007-02-21 00:00:00+00:00,6.3466668128967285,6.34833288192749,6.3466668128967285,5.585516929626465,24000,0.0,
2007-02-22 00:00:00+00:00,6.304166793823242,6.304166793823242,6.304166793823242,5.54665994644165,13200,0.0,
2007-02-23 00:00:00+00:00,6.262499809265137,6.264166831970215,6.260000228881836,5.50926685333252,60000,0.0,
2007-02-26 00:00:00+00:00,6.28249979019165,6.296667098999023,6.269999980926514,5.519530773162842,52800,0.0,
2007-02-27 00:00:00+00:00,6.070833206176758,6.123332977294922,5.764999866485596,5.133136749267578,402000,0.0,
2007-02-28 00:00:00+00:00,6.168333053588867,6.181666851043701,5.908332824707031,5.198388576507568,494400,0.0,
2007-03-01 00:00:00+00:00,5.75,5.920833110809326,5.75,5.206455707550049,97200,0.0,
2007-03-02 00:00:00+00:00,5.780832767486572,5.780832767486572,5.780832767486572,5.086208820343018,1200,0.0,
2007-03-05 00:00:00+00:00,5.6666669845581055,5.7291669845581055,5.641666889190674,4.963765621185303,73200,0.0,
2007-03-06 00:00:00+00:00,5.739167213439941,5.739167213439941,5.739167213439941,5.049549102783203,2400,0.0,
2007-03-07 00:00:00+00:00,5.7733330726623535,5.781667232513428,5.7733330726623535,5.086944103240967,9600,0.0,
2007-03-08 00:00:00+00:00,5.781667232513428,5.781667232513428,5.781667232513428,5.086944103240967,0,0.0,
2007-03-09 00:00:00+00:00,5.83916711807251,5.880833148956299,5.83916711807251,5.155130863189697,14400,0.0,
2007-03-12 00:00:00+00:00,5.858333110809326,5.912499904632568,5.858333110809326,5.20205545425415,10800,0.0,
2007-03-13 00:00:00+00:00,5.912499904632568,5.912499904632568,5.912499904632568,5.20205545425415,0,0.0,
2007-03-14 00:00:00+00:00,5.703332901000977,5.744166851043701,5.629167079925537,5.05394983291626,49200,0.0,
2007-03-15 00:00:00+00:00,5.795000076293945,5.8125,5.795000076293945,5.114071369171143,44400,0.0,
2007-03-16 00:00:00+00:00,5.8125,5.8125,5.8125,5.114071369171143,0,0.0,
2007-03-19 00:00:00+00:00,5.870832920074463,5.870832920074463,5.870832920074463,5.165394306182861,3600,0.0,
2007-03-20 00:00:00+00:00,5.870832920074463,5.870832920074463,5.870832920074463,5.165394306182861,0,0.0,
2007-03-21 00:00:00+00:00,6.133333206176758,6.133333206176758,6.129167079925537,5.392688751220703,13200,0.0,
2007-03-22 00:00:00+00:00,6.08916711807251,6.138332843780518,6.08916711807251,5.394154071807861,4800,0.0,
2007-03-23 00:00:00+00:00,6.130833148956299,6.130833148956299,6.130833148956299,5.394154071807861,0,0.0,
2007-03-26 00:00:00+00:00,6.120832920074463,6.164166927337647,6.120832920074463,5.423482894897461,12000,0.0,
2007-03-27 00:00:00+00:00,6.051667213439941,6.051667213439941,6.051667213439941,5.32450008392334,6000,0.0,
2007-03-28 00:00:00+00:00,6.018332958221436,6.018332958221436,5.976666927337647,5.259243965148926,10800,0.0,
2007-03-29 00:00:00+00:00,5.977499961853027,5.977499961853027,5.977499961853027,5.259243965148926,0,0.0,
2007-03-30 00:00:00+00:00,6.037499904632568,6.037499904632568,6.037499904632568,5.31203556060791,1200,0.0,
2007-04-02 00:00:00+00:00,6.037499904632568,6.037499904632568,6.037499904632568,5.31203556060791,0,0.0,
2007-04-03 00:00:00+00:00,6.037499904632568,6.037499904632568,6.037499904632568,5.31203556060791,0,0.0,
2007-04-04 00:00:00+00:00,6.037499904632568,6.037499904632568,6.037499904632568,5.31203556060791,0,0.0,
2007-04-05 00:00:00+00:00,6.081666946411133,6.081666946411133,6.081666946411133,5.350896835327148,1200,0.0,
2007-04-09 00:00:00+00:00,6.129167079925537,6.129167079925537,6.126667022705078,5.392688751220703,19200,0.0,
2007-04-10 00:00:00+00:00,6.135832786560059,6.135832786560059,6.135832786560059,5.398552894592285,1200,0.0,
2007-04-11 00:00:00+00:00,6.133333206176758,6.133333206176758,6.133333206176758,5.3963541984558105,1200,0.0,
2007-04-12 00:00:00+00:00,6.15749979019165,6.1666669845581055,6.15749979019165,5.425681114196777,13200,0.0,
2007-04-13 00:00:00+00:00,6.1666669845581055,6.1666669845581055,6.1666669845581055,5.425681114196777,0,0.0,
2007-04-16 00:00:00+00:00,6.2758331298828125,6.2758331298828125,6.2758331298828125,5.521732330322266,3600,0.0,
2007-04-17 00:00:00+00:00,6.275000095367432,6.275000095367432,6.275000095367432,5.520997047424316,1200,0.0,
2007-04-18 00:00:00+00:00,6.275000095367432,6.275000095367432,6.275000095367432,5.520997047424316,0,0.0,
2007-04-19 00:00:00+00:00,6.275000095367432,6.275000095367432,6.275000095367432,5.520997047424316,0,0.0,
2007-04-20 00:00:00+00:00,6.41083288192749,6.41083288192749,6.41083288192749,5.640510082244873,36000,0.0,
2007-04-23 00:00:00+00:00,6.4633331298828125,6.4633331298828125,6.4633331298828125,5.68670129776001,1200,0.0,
2007-04-24 00:00:00+00:00,6.4633331298828125,6.4633331298828125,6.4633331298828125,5.68670129776001,0,0.0,
2007-04-25 00:00:00+00:00,6.4633331298828125,6.4633331298828125,6.4633331298828125,5.68670129776001,0,0.0,
2007-04-26 00:00:00+00:00,6.515832901000977,6.550000190734863,6.513332843780518,5.762955665588379,13200,0.0,
2007-04-27 00:00:00+00:00,6.550000190734863,6.550000190734863,6.550000190734863,5.762955665588379,0,0.0,
2007-04-30 00:00:00+00:00,6.642499923706055,6.646667003631592,6.559999942779541,5.771752834320068,10800,0.0,
2007-05-01 00:00:00+00:00,6.565000057220459,6.594167232513428,6.530832767486572,5.801814079284668,30000,0.0,
2007-05-02 00:00:00+00:00,6.683332920074463,6.730000019073486,6.683332920074463,5.921324253082275,3600,0.0,
2007-05-03 00:00:00+00:00,6.763332843780518,6.783332824707031,6.763332843780518,5.968249320983887,37200,0.0,
2007-05-04 00:00:00+00:00,6.778333187103272,6.778333187103272,6.778333187103272,5.963850975036621,1200,0.0,
