date,SRPT_Open,SRPT_High,SRPT_Low,SRPT_Close,SRPT_Volume,SRPT_Dividends,SRPT_Stock Splits
2002-09-09 00:00:00+00:00,29.700000762939453,31.200000762939453,29.700000762939453,30.899999618530277,34100,,
2002-09-10 00:00:00+00:00,30.600000381469727,30.71999931335449,29.459999084472656,29.76000022888184,16817,,
2002-09-11 00:00:00+00:00,30.1200008392334,30.899999618530277,29.700000762939453,30.899999618530277,20600,,
2002-09-12 00:00:00+00:00,30.71999931335449,31.5,28.799999237060547,29.21999931335449,36600,,
2002-09-13 00:00:00+00:00,28.86000061035156,31.13999938964844,28.6200008392334,31.07999992370605,19183,,
2002-09-16 00:00:00+00:00,31.13999938964844,31.200000762939453,30.1200008392334,30.299999237060547,16300,,
2002-09-17 00:00:00+00:00,30.239999771118164,30.540000915527344,29.040000915527344,29.940000534057617,14100,,
2002-09-18 00:00:00+00:00,29.520000457763672,30.899999618530277,28.799999237060547,30.0,20150,,
2002-09-19 00:00:00+00:00,29.8799991607666,29.940000534057617,29.21999931335449,29.57999992370605,12450,,
2002-09-20 00:00:00+00:00,29.34000015258789,29.8799991607666,27.0,27.299999237060547,27900,,
2002-09-23 00:00:00+00:00,26.459999084472656,27.0,25.5,26.700000762939453,27100,,
2002-09-24 00:00:00+00:00,25.440000534057617,27.600000381469727,25.3799991607666,26.8799991607666,18733,,
2002-09-25 00:00:00+00:00,27.059999465942383,30.239999771118164,26.940000534057617,30.239999771118164,27333,,
2002-09-26 00:00:00+00:00,30.299999237060547,31.07999992370605,30.1200008392334,31.07999992370605,19850,,
2002-09-27 00:00:00+00:00,31.020000457763672,32.099998474121094,30.65999984741211,32.040000915527344,23567,,
2002-09-30 00:00:00+00:00,31.799999237060547,32.099998474121094,30.0,31.739999771118164,20883,,
2002-10-01 00:00:00+00:00,32.15999984741211,32.400001525878906,29.8799991607666,31.5,34700,,
2002-10-02 00:00:00+00:00,30.959999084472656,32.400001525878906,30.959999084472656,32.220001220703125,18133,,
2002-10-03 00:00:00+00:00,31.6200008392334,33.0,31.5,32.81999969482422,13650,,
2002-10-04 00:00:00+00:00,33.0,33.18000030517578,31.86000061035156,32.81999969482422,7717,,
2002-10-07 00:00:00+00:00,32.400001525878906,33.29999923706055,31.5,32.939998626708984,11167,,
2002-10-08 00:00:00+00:00,32.099998474121094,33.0,30.059999465942383,31.799999237060547,12783,,
2002-10-09 00:00:00+00:00,31.5,31.559999465942383,29.700000762939453,30.18000030517578,14400,,
2002-10-10 00:00:00+00:00,29.399999618530277,29.940000534057617,27.0,29.8799991607666,14033,,
2002-10-11 00:00:00+00:00,30.299999237060547,30.600000381469727,28.739999771118164,29.15999984741211,6917,,
2002-10-14 00:00:00+00:00,29.399999618530277,29.81999969482422,28.5,29.34000015258789,6050,,
2002-10-15 00:00:00+00:00,29.700000762939453,31.020000457763672,27.899999618530277,28.68000030517578,20983,,
2002-10-16 00:00:00+00:00,28.739999771118164,29.34000015258789,28.200000762939453,28.799999237060547,6350,,
2002-10-17 00:00:00+00:00,29.280000686645508,29.700000762939453,27.65999984741211,28.31999969482422,8667,,
2002-10-18 00:00:00+00:00,28.200000762939453,28.799999237060547,27.1200008392334,28.440000534057617,9517,,
2002-10-21 00:00:00+00:00,28.5,29.34000015258789,27.71999931335449,28.799999237060547,10117,,
2002-10-22 00:00:00+00:00,28.799999237060547,29.21999931335449,27.299999237060547,28.559999465942383,9450,,
2002-10-23 00:00:00+00:00,28.200000762939453,30.0,28.200000762939453,30.0,12600,,
2002-10-24 00:00:00+00:00,30.059999465942383,30.600000381469727,29.100000381469727,29.81999969482422,21833,,
2002-10-25 00:00:00+00:00,30.479999542236328,32.099998474121094,29.8799991607666,32.099998474121094,27417,,
2002-10-28 00:00:00+00:00,32.880001068115234,33.29999923706055,32.099998474121094,32.34000015258789,19400,,
2002-10-29 00:00:00+00:00,32.400001525878906,33.0,29.100000381469727,30.600000381469727,25833,,
2002-10-30 00:00:00+00:00,30.65999984741211,31.799999237060547,30.600000381469727,31.07999992370605,11917,,
2002-10-31 00:00:00+00:00,31.200000762939453,31.200000762939453,30.299999237060547,31.07999992370605,6183,,
2002-11-01 00:00:00+00:00,30.71999931335449,32.099998474121094,30.299999237060547,31.5,7917,,
2002-11-04 00:00:00+00:00,32.099998474121094,32.400001525878906,30.1200008392334,30.600000381469727,10317,,
2002-11-05 00:00:00+00:00,28.3799991607666,31.5,28.31999969482422,31.440000534057617,17183,,
2002-11-06 00:00:00+00:00,31.6200008392334,31.799999237060547,30.899999618530277,31.68000030517578,18117,,
2002-11-07 00:00:00+00:00,31.440000534057617,32.099998474121094,30.420000076293945,30.71999931335449,22500,,
2002-11-08 00:00:00+00:00,30.540000915527344,30.84000015258789,30.299999237060547,30.84000015258789,6500,,
2002-11-11 00:00:00+00:00,30.84000015258789,32.81999969482422,30.1200008392334,30.299999237060547,8533,,
2002-11-12 00:00:00+00:00,30.71999931335449,30.84000015258789,28.920000076293945,29.700000762939453,10400,,
2002-11-13 00:00:00+00:00,29.459999084472656,30.299999237060547,27.0,29.57999992370605,12250,,
2002-11-14 00:00:00+00:00,29.21999931335449,29.399999618530277,27.540000915527344,28.559999465942383,14483,,
2002-11-15 00:00:00+00:00,27.899999618530277,28.6200008392334,27.420000076293945,27.600000381469727,12517,,
2002-11-18 00:00:00+00:00,27.65999984741211,30.959999084472656,26.700000762939453,30.18000030517578,23400,,
2002-11-19 00:00:00+00:00,30.600000381469727,32.459999084472656,30.18000030517578,32.279998779296875,22300,,
2002-11-20 00:00:00+00:00,33.0,35.939998626708984,32.15999984741211,35.70000076293945,35517,,
2002-11-21 00:00:00+00:00,35.939998626708984,40.380001068115234,35.400001525878906,38.34000015258789,60883,,
2002-11-22 00:00:00+00:00,37.5,38.27999877929688,36.0,37.7400016784668,18917,,
2002-11-25 00:00:00+00:00,38.34000015258789,38.34000015258789,36.0,36.540000915527344,27100,,
2002-11-26 00:00:00+00:00,36.29999923706055,37.560001373291016,34.619998931884766,35.70000076293945,10883,,
2002-11-27 00:00:00+00:00,35.81999969482422,37.5,35.70000076293945,36.0,45600,,
2002-11-29 00:00:00+00:00,36.900001525878906,36.900001525878906,34.91999816894531,34.97999954223633,5233,,
2002-12-02 00:00:00+00:00,34.79999923706055,37.13999938964844,32.220001220703125,33.540000915527344,18517,,
2002-12-03 00:00:00+00:00,33.2400016784668,34.5,31.6200008392334,33.119998931884766,33483,,
2002-12-04 00:00:00+00:00,33.18000030517578,33.2400016784668,31.6200008392334,32.15999984741211,5717,,
2002-12-05 00:00:00+00:00,32.70000076293945,36.0,31.739999771118164,32.099998474121094,27917,,
2002-12-06 00:00:00+00:00,33.540000915527344,33.540000915527344,31.6200008392334,32.279998779296875,21283,,
2002-12-09 00:00:00+00:00,32.939998626708984,32.939998626708984,27.299999237060547,27.600000381469727,34883,,
2002-12-10 00:00:00+00:00,28.5,28.6200008392334,26.399999618530277,28.6200008392334,40433,,
2002-12-11 00:00:00+00:00,28.559999465942383,30.0,28.31999969482422,29.280000686645508,15283,,
2002-12-12 00:00:00+00:00,29.15999984741211,30.899999618530277,28.799999237060547,30.059999465942383,17617,,
2002-12-13 00:00:00+00:00,30.0,30.1200008392334,28.5,28.559999465942383,9933,,
2002-12-16 00:00:00+00:00,28.86000061035156,29.399999618530277,28.26000022888184,28.6200008392334,8383,,
2002-12-17 00:00:00+00:00,31.440000534057617,31.440000534057617,28.559999465942383,30.0,18700,,
2002-12-18 00:00:00+00:00,30.420000076293945,30.479999542236328,29.100000381469727,29.63999938964844,12933,,
2002-12-19 00:00:00+00:00,30.0,30.0,28.5,28.5,17750,,
2002-12-20 00:00:00+00:00,29.399999618530277,30.600000381469727,29.399999618530277,30.479999542236328,31550,,
2002-12-23 00:00:00+00:00,30.0,31.200000762939453,28.799999237060547,30.0,21317,,
2002-12-24 00:00:00+00:00,30.65999984741211,31.13999938964844,29.8799991607666,31.13999938964844,11200,,
2002-12-26 00:00:00+00:00,31.200000762939453,31.200000762939453,30.0,30.540000915527344,8567,,
2002-12-27 00:00:00+00:00,30.0,30.420000076293945,28.5,29.700000762939453,6917,,
2002-12-30 00:00:00+00:00,28.6200008392334,29.459999084472656,27.299999237060547,27.959999084472656,9333,,
2002-12-31 00:00:00+00:00,27.299999237060547,30.0,27.0,30.0,26183,,
2003-01-02 00:00:00+00:00,29.280000686645508,29.81999969482422,28.86000061035156,29.21999931335449,6333,,
2003-01-03 00:00:00+00:00,29.700000762939453,30.0,28.68000030517578,29.15999984741211,7183,,
2003-01-06 00:00:00+00:00,29.34000015258789,29.399999618530277,28.559999465942383,29.34000015258789,7133,,
2003-01-07 00:00:00+00:00,29.34000015258789,31.020000457763672,28.86000061035156,30.059999465942383,5733,,
2003-01-08 00:00:00+00:00,30.299999237060547,30.899999618530277,30.299999237060547,30.600000381469727,7533,,
2003-01-09 00:00:00+00:00,30.600000381469727,30.600000381469727,29.100000381469727,29.700000762939453,11050,,
2003-01-10 00:00:00+00:00,29.399999618530277,30.299999237060547,29.399999618530277,30.18000030517578,8583,,
2003-01-13 00:00:00+00:00,30.299999237060547,32.400001525878906,29.399999618530277,32.400001525878906,19650,,
2003-01-14 00:00:00+00:00,32.58000183105469,35.880001068115234,31.68000030517578,34.97999954223633,44717,,
2003-01-15 00:00:00+00:00,35.7599983215332,35.7599983215332,33.29999923706055,33.900001525878906,25917,,
2003-01-16 00:00:00+00:00,33.900001525878906,34.68000030517578,32.400001525878906,33.18000030517578,17883,,
2003-01-17 00:00:00+00:00,33.18000030517578,33.900001525878906,31.920000076293945,32.70000076293945,15100,,
2003-01-21 00:00:00+00:00,31.86000061035156,34.31999969482422,31.6200008392334,32.400001525878906,25233,,
2003-01-22 00:00:00+00:00,31.13999938964844,32.099998474121094,30.1200008392334,30.780000686645508,33717,,
2003-01-23 00:00:00+00:00,31.200000762939453,31.5,30.0,30.1200008392334,18917,,
2003-01-24 00:00:00+00:00,30.1200008392334,31.3799991607666,29.280000686645508,29.81999969482422,17300,,
2003-01-27 00:00:00+00:00,29.100000381469727,29.940000534057617,28.5,29.280000686645508,17883,,
2003-01-28 00:00:00+00:00,29.57999992370605,30.299999237060547,28.86000061035156,30.299999237060547,10033,,
2003-01-29 00:00:00+00:00,30.059999465942383,30.059999465942383,28.5,28.979999542236328,7467,,
2003-01-30 00:00:00+00:00,28.86000061035156,29.940000534057617,28.5,29.63999938964844,11933,,
2003-01-31 00:00:00+00:00,29.63999938964844,30.1200008392334,28.559999465942383,28.68000030517578,31600,,
2003-02-03 00:00:00+00:00,30.1200008392334,30.1200008392334,28.5,28.739999771118164,6333,,
2003-02-04 00:00:00+00:00,28.559999465942383,29.399999618530277,25.3799991607666,26.520000457763672,25100,,
2003-02-05 00:00:00+00:00,26.040000915527344,27.0,25.3799991607666,25.68000030517578,17933,,
2003-02-06 00:00:00+00:00,26.100000381469727,26.280000686645508,22.559999465942383,23.100000381469727,31583,,
2003-02-07 00:00:00+00:00,23.15999984741211,24.0,21.71999931335449,22.13999938964844,20550,,
2003-02-10 00:00:00+00:00,21.959999084472656,23.63999938964844,17.100000381469727,23.57999992370605,69650,,
2003-02-11 00:00:00+00:00,23.63999938964844,24.059999465942383,21.959999084472656,22.799999237060547,21300,,
2003-02-12 00:00:00+00:00,22.86000061035156,22.920000076293945,21.479999542236328,22.68000030517578,12733,,
2003-02-13 00:00:00+00:00,22.5,22.5,21.0,21.0,12433,,
2003-02-14 00:00:00+00:00,21.84000015258789,22.68000030517578,21.36000061035156,22.5,7067,,
2003-02-18 00:00:00+00:00,22.86000061035156,22.979999542236328,21.0,21.479999542236328,11383,,
2003-02-19 00:00:00+00:00,21.899999618530277,22.68000030517578,21.0,21.36000061035156,21183,,
2003-02-20 00:00:00+00:00,21.540000915527344,22.739999771118164,20.940000534057617,22.26000022888184,12700,,
2003-02-21 00:00:00+00:00,22.440000534057617,22.979999542236328,21.600000381469727,21.71999931335449,10017,,
2003-02-24 00:00:00+00:00,22.31999969482422,22.3799991607666,19.559999465942383,20.040000915527344,18450,,
2003-02-25 00:00:00+00:00,20.15999984741211,20.15999984741211,18.0,19.3799991607666,25250,,
2003-02-26 00:00:00+00:00,19.3799991607666,19.86000061035156,19.020000457763672,19.26000022888184,3517,,
2003-02-27 00:00:00+00:00,19.31999969482422,20.459999084472656,18.299999237060547,18.959999084472656,15117,,
2003-02-28 00:00:00+00:00,19.200000762939453,19.200000762939453,18.239999771118164,18.959999084472656,15267,,
2003-03-03 00:00:00+00:00,18.420000076293945,18.959999084472656,16.559999465942383,17.520000457763672,44000,,
2003-03-04 00:00:00+00:00,17.520000457763672,17.700000762939453,15.600000381469728,16.799999237060547,41167,,
2003-03-05 00:00:00+00:00,17.100000381469727,17.15999984741211,15.899999618530272,16.799999237060547,36000,,
2003-03-06 00:00:00+00:00,16.200000762939453,17.100000381469727,15.779999732971191,17.040000915527344,19917,,
2003-03-07 00:00:00+00:00,16.799999237060547,18.0,16.3799991607666,17.34000015258789,30000,,
2003-03-10 00:00:00+00:00,17.040000915527344,17.040000915527344,15.779999732971191,16.31999969482422,51583,,
2003-03-11 00:00:00+00:00,16.3799991607666,16.3799991607666,13.5600004196167,15.239999771118164,76733,,
2003-03-12 00:00:00+00:00,14.399999618530272,14.460000038146973,12.119999885559082,14.039999961853027,69700,,
2003-03-13 00:00:00+00:00,14.15999984741211,14.880000114440918,13.199999809265137,14.399999618530272,44550,,
2003-03-14 00:00:00+00:00,14.399999618530272,14.399999618530272,12.899999618530272,14.039999961853027,19533,,
2003-03-17 00:00:00+00:00,14.399999618530272,14.399999618530272,12.600000381469728,12.779999732971191,18183,,
2003-03-18 00:00:00+00:00,12.600000381469728,13.199999809265137,12.239999771118164,12.239999771118164,18100,,
2003-03-19 00:00:00+00:00,12.18000030517578,18.059999465942383,11.279999732971191,17.940000534057617,153583,,
2003-03-20 00:00:00+00:00,18.36000061035156,20.700000762939453,18.18000030517578,18.420000076293945,167600,,
2003-03-21 00:00:00+00:00,19.739999771118164,19.979999542236328,16.079999923706055,17.399999618530273,69517,,
2003-03-24 00:00:00+00:00,15.84000015258789,19.26000022888184,15.300000190734863,17.280000686645508,26050,,
2003-03-25 00:00:00+00:00,17.8799991607666,18.059999465942383,16.5,17.100000381469727,12133,,
2003-03-26 00:00:00+00:00,17.15999984741211,17.700000762939453,15.84000015258789,17.520000457763672,15367,,
2003-03-27 00:00:00+00:00,17.520000457763672,18.0,16.920000076293945,17.399999618530273,7600,,
2003-03-28 00:00:00+00:00,17.100000381469727,17.700000762939453,16.31999969482422,16.559999465942383,7450,,
2003-03-31 00:00:00+00:00,17.700000762939453,21.600000381469727,15.899999618530272,20.700000762939453,196517,,
2003-04-01 00:00:00+00:00,20.700000762939453,22.5,19.020000457763672,20.040000915527344,202467,,
2003-04-02 00:00:00+00:00,20.399999618530277,21.899999618530277,19.5,19.86000061035156,89767,,
2003-04-03 00:00:00+00:00,20.100000381469727,21.899999618530277,19.26000022888184,21.780000686645508,93333,,
2003-04-04 00:00:00+00:00,21.84000015258789,22.020000457763672,21.239999771118164,22.020000457763672,44433,,
2003-04-07 00:00:00+00:00,23.100000381469727,23.100000381469727,19.26000022888184,20.21999931335449,83583,,
2003-04-08 00:00:00+00:00,19.86000061035156,21.65999984741211,19.13999938964844,20.8799991607666,50300,,
2003-04-09 00:00:00+00:00,20.8799991607666,20.8799991607666,19.5,20.399999618530277,22567,,
2003-04-10 00:00:00+00:00,21.299999237060547,23.57999992370605,20.280000686645508,23.57999992370605,86583,,
2003-04-11 00:00:00+00:00,23.399999618530277,24.600000381469727,22.799999237060547,23.21999931335449,88900,,
2003-04-14 00:00:00+00:00,24.0,25.5,23.57999992370605,24.959999084472656,75967,,
2003-04-15 00:00:00+00:00,25.200000762939453,25.26000022888184,23.399999618530277,23.63999938964844,42900,,
2003-04-16 00:00:00+00:00,23.21999931335449,25.07999992370605,22.26000022888184,24.899999618530277,43133,,
2003-04-17 00:00:00+00:00,24.84000015258789,26.15999984741211,24.1200008392334,25.200000762939453,71233,,
2003-04-21 00:00:00+00:00,25.5,27.540000915527344,25.26000022888184,26.100000381469727,91917,,
2003-04-22 00:00:00+00:00,26.63999938964844,26.700000762939453,25.200000762939453,26.63999938964844,62783,,
2003-04-23 00:00:00+00:00,27.0,28.5,26.700000762939453,28.440000534057617,79450,,
2003-04-24 00:00:00+00:00,31.799999237060547,31.86000061035156,29.57999992370605,30.84000015258789,155700,,
2003-04-25 00:00:00+00:00,31.200000762939453,42.47999954223633,30.899999618530277,42.29999923706055,1150833,,
2003-04-28 00:00:00+00:00,36.41999816894531,38.93999862670898,34.20000076293945,36.41999816894531,918533,,
2003-04-29 00:00:00+00:00,37.08000183105469,37.5,33.29999923706055,33.65999984741211,256400,,
2003-04-30 00:00:00+00:00,36.65999984741211,41.34000015258789,34.5,37.68000030517578,1072100,,
2003-05-01 00:00:00+00:00,39.720001220703125,40.02000045776367,36.2400016784668,36.47999954223633,443167,,
2003-05-02 00:00:00+00:00,36.900001525878906,36.900001525878906,31.799999237060547,32.459999084472656,365983,,
2003-05-05 00:00:00+00:00,32.70000076293945,34.560001373291016,31.5,33.119998931884766,436200,,
2003-05-06 00:00:00+00:00,33.720001220703125,34.5,31.5,32.400001525878906,237033,,
2003-05-07 00:00:00+00:00,32.70000076293945,33.900001525878906,32.400001525878906,33.0,161750,,
2003-05-08 00:00:00+00:00,32.52000045776367,33.47999954223633,31.5,33.2400016784668,114617,,
2003-05-09 00:00:00+00:00,33.060001373291016,33.540000915527344,32.58000183105469,33.18000030517578,79517,,
2003-05-12 00:00:00+00:00,33.2400016784668,36.84000015258789,32.63999938964844,36.060001373291016,246383,,
2003-05-13 00:00:00+00:00,36.119998931884766,38.70000076293945,36.0,36.47999954223633,152583,,
2003-05-14 00:00:00+00:00,37.619998931884766,37.7400016784668,34.31999969482422,35.63999938964844,102250,,
2003-05-15 00:00:00+00:00,36.0,36.36000061035156,34.86000061035156,35.52000045776367,66150,,
2003-05-16 00:00:00+00:00,34.97999954223633,35.939998626708984,34.619998931884766,35.279998779296875,75433,,
2003-05-19 00:00:00+00:00,35.220001220703125,35.400001525878906,34.02000045776367,35.279998779296875,104183,,
2003-05-20 00:00:00+00:00,34.20000076293945,37.2599983215332,34.20000076293945,36.41999816894531,142800,,
2003-05-21 00:00:00+00:00,36.0,36.0,33.900001525878906,35.880001068115234,119050,,
2003-05-22 00:00:00+00:00,35.70000076293945,37.13999938964844,35.63999938964844,36.77999877929688,93833,,
2003-05-23 00:00:00+00:00,36.84000015258789,37.20000076293945,36.060001373291016,36.84000015258789,51667,,
2003-05-27 00:00:00+00:00,36.720001220703125,38.27999877929688,36.540000915527344,37.43999862670898,162633,,
2003-05-28 00:00:00+00:00,37.7400016784668,38.58000183105469,35.400001525878906,35.939998626708984,140983,,
2003-05-29 00:00:00+00:00,36.900001525878906,36.900001525878906,32.400001525878906,32.7599983215332,392083,,
2003-05-30 00:00:00+00:00,32.63999938964844,34.79999923706055,32.58000183105469,32.7599983215332,147583,,
2003-06-02 00:00:00+00:00,33.36000061035156,34.68000030517578,32.63999938964844,33.47999954223633,103783,,
2003-06-03 00:00:00+00:00,34.13999938964844,34.13999938964844,32.400001525878906,33.36000061035156,84750,,
2003-06-04 00:00:00+00:00,33.65999984741211,34.20000076293945,33.119998931884766,33.36000061035156,62967,,
2003-06-05 00:00:00+00:00,34.08000183105469,34.08000183105469,32.70000076293945,33.18000030517578,87817,,
2003-06-06 00:00:00+00:00,34.20000076293945,35.400001525878906,33.0,34.79999923706055,137067,,
2003-06-09 00:00:00+00:00,36.0,36.59999847412109,33.599998474121094,34.86000061035156,158983,,
2003-06-10 00:00:00+00:00,34.2599983215332,36.84000015258789,34.2599983215332,36.59999847412109,151400,,
2003-06-11 00:00:00+00:00,35.939998626708984,42.29999923706055,35.15999984741211,42.0,599933,,
2003-06-12 00:00:00+00:00,43.08000183105469,44.880001068115234,39.59999847412109,41.7599983215332,390117,,
2003-06-13 00:00:00+00:00,41.70000076293945,42.060001373291016,37.79999923706055,38.52000045776367,320267,,
2003-06-16 00:00:00+00:00,39.59999847412109,40.02000045776367,38.09999847412109,38.70000076293945,89317,,
2003-06-17 00:00:00+00:00,39.0,39.18000030517578,35.15999984741211,36.36000061035156,140200,,
2003-06-18 00:00:00+00:00,36.18000030517578,37.08000183105469,35.220001220703125,36.59999847412109,54767,,
2003-06-19 00:00:00+00:00,41.7599983215332,41.880001068115234,37.5,37.560001373291016,388117,,
2003-06-20 00:00:00+00:00,38.459999084472656,38.93999862670898,36.36000061035156,37.08000183105469,117417,,
2003-06-23 00:00:00+00:00,37.08000183105469,37.2599983215332,34.79999923706055,35.279998779296875,103950,,
2003-06-24 00:00:00+00:00,35.939998626708984,35.939998626708984,34.7400016784668,35.040000915527344,65417,,
2003-06-25 00:00:00+00:00,35.099998474121094,35.099998474121094,33.599998474121094,34.31999969482422,85850,,
2003-06-26 00:00:00+00:00,34.619998931884766,35.939998626708984,34.31999969482422,35.58000183105469,93817,,
2003-06-27 00:00:00+00:00,36.36000061035156,37.13999938964844,35.279998779296875,35.70000076293945,185950,,
2003-06-30 00:00:00+00:00,37.13999938964844,37.20000076293945,35.099998474121094,36.540000915527344,211883,,
2003-07-01 00:00:00+00:00,35.459999084472656,36.900001525878906,34.5,36.119998931884766,89517,,
2003-07-02 00:00:00+00:00,36.47999954223633,36.47999954223633,34.5,35.400001525878906,77833,,
2003-07-03 00:00:00+00:00,35.040000915527344,35.400001525878906,34.560001373291016,35.040000915527344,31650,,
2003-07-07 00:00:00+00:00,35.099998474121094,35.939998626708984,34.619998931884766,35.099998474121094,60033,,
2003-07-08 00:00:00+00:00,35.15999984741211,36.0,34.560001373291016,35.7599983215332,92450,,
2003-07-09 00:00:00+00:00,36.959999084472656,37.20000076293945,36.0,36.720001220703125,109500,,
2003-07-10 00:00:00+00:00,37.43999862670898,37.5,35.279998779296875,35.459999084472656,57750,,
2003-07-11 00:00:00+00:00,35.81999969482422,36.29999923706055,35.15999984741211,35.58000183105469,50583,,
2003-07-14 00:00:00+00:00,36.18000030517578,36.29999923706055,34.68000030517578,36.0,95117,,
2003-07-15 00:00:00+00:00,37.08000183105469,37.20000076293945,36.29999923706055,36.900001525878906,131183,,
2003-07-16 00:00:00+00:00,37.08000183105469,37.380001068115234,35.099998474121094,35.52000045776367,46767,,
2003-07-17 00:00:00+00:00,35.220001220703125,35.7599983215332,34.619998931884766,34.79999923706055,52383,,
2003-07-18 00:00:00+00:00,34.86000061035156,35.81999969482422,34.619998931884766,35.279998779296875,23333,,
2003-07-21 00:00:00+00:00,35.34000015258789,35.58000183105469,33.900001525878906,34.20000076293945,39650,,
2003-07-22 00:00:00+00:00,35.099998474121094,35.70000076293945,30.299999237060547,32.099998474121094,135467,,
2003-07-23 00:00:00+00:00,32.099998474121094,33.060001373291016,31.739999771118164,32.81999969482422,43883,,
2003-07-24 00:00:00+00:00,32.81999969482422,33.29999923706055,30.479999542236328,31.3799991607666,66983,,
2003-07-25 00:00:00+00:00,30.479999542236328,32.040000915527344,29.520000457763672,31.26000022888184,59917,,
2003-07-28 00:00:00+00:00,31.020000457763672,32.040000915527344,30.65999984741211,30.780000686645508,47383,,
2003-07-29 00:00:00+00:00,31.13999938964844,31.5,30.1200008392334,30.540000915527344,36850,,
2003-07-30 00:00:00+00:00,30.71999931335449,31.26000022888184,28.559999465942383,29.700000762939453,58050,,
2003-07-31 00:00:00+00:00,29.8799991607666,30.600000381469727,28.799999237060547,29.76000022888184,44367,,
2003-08-01 00:00:00+00:00,29.940000534057617,30.239999771118164,28.799999237060547,30.0,43250,,
2003-08-04 00:00:00+00:00,29.63999938964844,30.540000915527344,28.5,30.239999771118164,63300,,
2003-08-05 00:00:00+00:00,30.540000915527344,32.34000015258789,30.299999237060547,31.5,91983,,
2003-08-06 00:00:00+00:00,31.739999771118164,31.920000076293945,29.940000534057617,30.65999984741211,40550,,
2003-08-07 00:00:00+00:00,30.65999984741211,31.6200008392334,29.520000457763672,30.0,41483,,
2003-08-08 00:00:00+00:00,30.239999771118164,30.84000015258789,29.700000762939453,29.81999969482422,19283,,
2003-08-11 00:00:00+00:00,29.520000457763672,29.700000762939453,27.36000061035156,28.200000762939453,60383,,
2003-08-12 00:00:00+00:00,28.200000762939453,28.68000030517578,25.86000061035156,25.86000061035156,89433,,
2003-08-13 00:00:00+00:00,26.459999084472656,27.059999465942383,25.86000061035156,27.059999465942383,52867,,
2003-08-14 00:00:00+00:00,28.979999542236328,29.100000381469727,27.0,27.299999237060547,90967,,
2003-08-15 00:00:00+00:00,27.540000915527344,28.5,27.059999465942383,27.600000381469727,22017,,
2003-08-18 00:00:00+00:00,28.13999938964844,28.13999938964844,26.940000534057617,27.479999542236328,28933,,
2003-08-19 00:00:00+00:00,27.780000686645508,28.13999938964844,26.520000457763672,27.600000381469727,41917,,
2003-08-20 00:00:00+00:00,27.780000686645508,27.780000686645508,26.520000457763672,27.420000076293945,33933,,
2003-08-21 00:00:00+00:00,27.600000381469727,29.21999931335449,27.600000381469727,28.979999542236328,52133,,
2003-08-22 00:00:00+00:00,28.799999237060547,29.399999618530277,28.200000762939453,28.200000762939453,27950,,
2003-08-25 00:00:00+00:00,28.26000022888184,29.63999938964844,27.600000381469727,29.57999992370605,41933,,
2003-08-26 00:00:00+00:00,29.63999938964844,30.600000381469727,28.5,29.76000022888184,56433,,
2003-08-27 00:00:00+00:00,29.57999992370605,30.239999771118164,28.799999237060547,30.1200008392334,33450,,
2003-08-28 00:00:00+00:00,30.239999771118164,31.559999465942383,29.81999969482422,31.559999465942383,59950,,
2003-08-29 00:00:00+00:00,31.6200008392334,33.779998779296875,31.6200008392334,33.2400016784668,61750,,
2003-09-02 00:00:00+00:00,33.36000061035156,34.31999969482422,31.799999237060547,33.060001373291016,75700,,
2003-09-03 00:00:00+00:00,33.060001373291016,34.20000076293945,32.459999084472656,33.0,60517,,
2003-09-04 00:00:00+00:00,34.380001068115234,34.560001373291016,32.52000045776367,33.540000915527344,76483,,
2003-09-05 00:00:00+00:00,33.060001373291016,33.29999923706055,31.799999237060547,31.86000061035156,64800,,
2003-09-08 00:00:00+00:00,30.059999465942383,32.70000076293945,30.059999465942383,32.400001525878906,78783,,
2003-09-09 00:00:00+00:00,32.15999984741211,33.119998931884766,31.68000030517578,32.220001220703125,48183,,
2003-09-10 00:00:00+00:00,34.619998931884766,35.099998474121094,32.099998474121094,32.279998779296875,136967,,
2003-09-11 00:00:00+00:00,32.81999969482422,32.880001068115234,31.68000030517578,31.920000076293945,48300,,
2003-09-12 00:00:00+00:00,31.68000030517578,32.459999084472656,31.31999969482422,31.739999771118164,38133,,
2003-09-15 00:00:00+00:00,32.58000183105469,32.58000183105469,31.200000762939453,31.920000076293945,25433,,
2003-09-16 00:00:00+00:00,31.6200008392334,33.29999923706055,31.200000762939453,32.70000076293945,46850,,
2003-09-17 00:00:00+00:00,32.7599983215332,34.02000045776367,32.459999084472656,33.36000061035156,50500,,
2003-09-18 00:00:00+00:00,37.20000076293945,37.43999862670898,34.91999816894531,35.939998626708984,376167,,
2003-09-19 00:00:00+00:00,35.400001525878906,36.2400016784668,34.2599983215332,35.15999984741211,72650,,
2003-09-22 00:00:00+00:00,34.5,35.459999084472656,33.779998779296875,34.5,45533,,
2003-09-23 00:00:00+00:00,34.20000076293945,36.900001525878906,33.84000015258789,36.2400016784668,116217,,
2003-09-24 00:00:00+00:00,36.119998931884766,36.59999847412109,34.31999969482422,34.31999969482422,76000,,
2003-09-25 00:00:00+00:00,34.20000076293945,35.220001220703125,31.5,32.34000015258789,60583,,
2003-09-26 00:00:00+00:00,32.040000915527344,32.279998779296875,30.299999237060547,31.26000022888184,49733,,
