date,ASR_Open,ASR_High,ASR_Low,ASR_Close,ASR_Volume,ASR_Dividends,ASR_Stock Splits
2000-11-28 00:00:00+00:00,15.0625,15.1875,15.0625,6.705094337463379,39000,0.0,
2000-11-29 00:00:00+00:00,15.125,15.125,14.625,6.511944770812988,87500,0.0,
2000-11-30 00:00:00+00:00,14.6875,14.6875,14.25,6.346384525299072,44200,0.0,
2000-12-01 00:00:00+00:00,14.25,14.25,14.0625,6.208420753479004,9000,0.0,
2000-12-04 00:00:00+00:00,14.0,14.125,13.875,6.125641345977783,103600,0.0,
2000-12-05 00:00:00+00:00,14.0,14.625,13.875,6.456757545471191,82600,0.0,
2000-12-06 00:00:00+00:00,14.625,15.0625,14.625,6.649909019470215,90800,0.0,
2000-12-07 00:00:00+00:00,15.0625,15.0625,14.9375,6.594724655151367,84900,0.0,
2000-12-08 00:00:00+00:00,14.9375,15.125,14.9375,6.649909019470215,85200,0.0,
2000-12-11 00:00:00+00:00,15.0625,15.1875,15.0625,6.649909019470215,39400,0.0,
2000-12-12 00:00:00+00:00,15.0625,15.125,15.0,6.622316360473633,229700,0.0,
2000-12-13 00:00:00+00:00,15.25,15.375,15.1875,6.787874698638916,27300,0.0,
2000-12-14 00:00:00+00:00,15.5,15.5625,15.4375,6.815468788146973,22700,0.0,
2000-12-15 00:00:00+00:00,15.4375,15.4375,15.375,6.787874698638916,3000,0.0,
2000-12-18 00:00:00+00:00,15.25,16.0,15.25,6.953432083129883,36900,0.0,
2000-12-19 00:00:00+00:00,15.625,15.75,15.5,6.953432083129883,67400,0.0,
2000-12-20 00:00:00+00:00,15.75,15.75,15.5625,6.870654582977295,38000,0.0,
2000-12-21 00:00:00+00:00,15.5625,16.0,15.5625,7.008617401123047,49300,0.0,
2000-12-22 00:00:00+00:00,15.875,15.875,15.875,7.008617401123047,1800,0.0,
2000-12-26 00:00:00+00:00,15.875,16.125,15.875,7.118990421295166,14300,0.0,
2000-12-27 00:00:00+00:00,16.125,16.6875,16.125,7.312140941619873,60700,0.0,
2000-12-28 00:00:00+00:00,16.5,16.5,16.3125,7.2017693519592285,41800,0.0,
2000-12-29 00:00:00+00:00,16.3125,16.625,16.3125,7.339733600616455,39800,0.0,
2001-01-02 00:00:00+00:00,16.625,16.625,16.4375,7.284546852111816,13400,0.0,
2001-01-03 00:00:00+00:00,16.375,16.375,16.0625,7.091396808624268,31000,0.0,
2001-01-04 00:00:00+00:00,16.1875,16.375,15.875,7.174176216125488,47900,0.0,
2001-01-05 00:00:00+00:00,16.5,17.125,16.5,7.505292415618896,13500,0.0,
2001-01-08 00:00:00+00:00,17.0,17.0,16.0,7.0638041496276855,43600,0.0,
2001-01-09 00:00:00+00:00,16.0,16.0,15.1875,6.732688903808594,180800,0.0,
2001-01-10 00:00:00+00:00,15.375,15.375,15.3125,6.787874698638916,20600,0.0,
2001-01-11 00:00:00+00:00,15.375,15.625,15.375,6.898246765136719,3500,0.0,
2001-01-12 00:00:00+00:00,15.625,17.0,15.625,7.505292415618896,71800,0.0,
2001-01-16 00:00:00+00:00,17.0,18.5,16.75,7.394918918609619,71100,0.0,
2001-01-17 00:00:00+00:00,16.75,16.75,16.4375,7.256954669952393,118800,0.0,
2001-01-18 00:00:00+00:00,16.4375,19.1875,16.4375,7.726035118103027,163800,0.0,
2001-01-19 00:00:00+00:00,17.6875,18.0625,17.6875,7.891592502593994,124200,0.0,
2001-01-22 00:00:00+00:00,18.0,18.25,17.6875,7.891592502593994,85500,0.0,
2001-01-23 00:00:00+00:00,17.875,18.0,17.75,7.946779727935791,18000,0.0,
2001-01-24 00:00:00+00:00,17.9375,18.0625,17.9375,7.974371910095215,75900,0.0,
2001-01-25 00:00:00+00:00,18.0,18.0,17.5,7.78122091293335,86700,0.0,
2001-01-26 00:00:00+00:00,17.625,18.0625,17.0,7.505292415618896,67700,0.0,
2001-01-29 00:00:00+00:00,17.0,17.0,16.399999618530273,7.240399837493896,7300,0.0,
2001-01-30 00:00:00+00:00,16.649999618530273,17.959999084472656,16.450000762939453,7.84965181350708,90100,0.0,
2001-01-31 00:00:00+00:00,18.0,18.25,18.0,7.946779727935791,95200,0.0,
2001-02-01 00:00:00+00:00,18.0,18.149999618530277,18.0,7.946779727935791,30200,0.0,
2001-02-02 00:00:00+00:00,18.200000762939453,18.200000762939453,17.799999237060547,7.946779727935791,58200,0.0,
2001-02-05 00:00:00+00:00,17.899999618530273,18.0,17.850000381469727,7.946779727935791,17200,0.0,
2001-02-06 00:00:00+00:00,17.899999618530273,18.299999237060547,17.809999465942383,7.968854904174805,39200,0.0,
2001-02-07 00:00:00+00:00,18.0,18.299999237060547,17.899999618530273,7.902631759643555,20600,0.0,
2001-02-08 00:00:00+00:00,17.850000381469727,17.899999618530273,17.700000762939453,7.814332008361816,1100,0.0,
2001-02-09 00:00:00+00:00,17.700000762939453,18.5,17.700000762939453,8.167525291442871,102200,0.0,
2001-02-12 00:00:00+00:00,18.700000762939453,19.239999771118164,18.700000762939453,8.47656536102295,60100,0.0,
2001-02-13 00:00:00+00:00,19.200000762939453,19.200000762939453,19.049999237060547,8.432416915893555,92200,0.0,
2001-02-14 00:00:00+00:00,19.0,19.100000381469727,18.920000076293945,8.388266563415527,230300,0.0,
2001-02-15 00:00:00+00:00,18.850000381469727,19.0,18.850000381469727,8.379436492919922,106900,0.0,
2001-02-16 00:00:00+00:00,18.8799991607666,19.0,18.780000686645508,8.388266563415527,37800,0.0,
2001-02-20 00:00:00+00:00,19.0,19.100000381469727,18.899999618530277,8.388266563415527,36100,0.0,
2001-02-21 00:00:00+00:00,18.899999618530277,19.0,18.799999237060547,8.299968719482422,23700,0.0,
2001-02-22 00:00:00+00:00,19.0,19.0,18.549999237060547,8.18959903717041,114500,0.0,
2001-02-23 00:00:00+00:00,18.75,18.850000381469727,18.5,8.322044372558594,27000,0.0,
2001-02-26 00:00:00+00:00,18.850000381469727,18.950000762939453,18.75,8.366192817687988,10800,0.0,
2001-02-27 00:00:00+00:00,19.0,19.0,18.399999618530277,8.1454496383667,16400,0.0,
2001-02-28 00:00:00+00:00,18.600000381469727,18.600000381469727,18.1200008392334,8.004171371459961,20600,0.0,
2001-03-01 00:00:00+00:00,18.149999618530277,18.149999618530277,18.0,7.946779727935791,105800,0.0,
2001-03-02 00:00:00+00:00,18.0,18.350000381469727,18.0,8.035079002380371,56900,0.0,
2001-03-05 00:00:00+00:00,18.190000534057617,18.5,18.190000534057617,8.167525291442871,10700,0.0,
2001-03-06 00:00:00+00:00,18.600000381469727,19.149999618530277,18.600000381469727,8.454489707946777,46500,0.0,
2001-03-07 00:00:00+00:00,19.149999618530277,19.649999618530277,19.149999618530277,8.58693790435791,34400,0.0,
2001-03-08 00:00:00+00:00,19.299999237060547,19.299999237060547,19.049999237060547,8.410341262817383,4500,0.0,
2001-03-09 00:00:00+00:00,18.950000762939453,18.950000762939453,18.799999237060547,8.299968719482422,2400,0.0,
2001-03-12 00:00:00+00:00,18.799999237060547,18.899999618530277,18.399999618530277,8.123374938964844,9000,0.0,
2001-03-13 00:00:00+00:00,18.299999237060547,18.299999237060547,18.200000762939453,8.057151794433594,42600,0.0,
2001-03-14 00:00:00+00:00,18.100000381469727,18.149999618530277,17.75,7.83640718460083,162500,0.0,
2001-03-15 00:00:00+00:00,17.75,17.75,17.75,7.83640718460083,124400,0.0,
2001-03-16 00:00:00+00:00,17.850000381469727,18.0,17.700000762939453,7.858481884002685,9100,0.0,
2001-03-19 00:00:00+00:00,18.0,18.350000381469727,18.0,8.088057518005371,21900,0.0,
2001-03-20 00:00:00+00:00,18.399999618530277,19.299999237060547,18.399999618530277,8.388266563415527,94200,0.0,
2001-03-21 00:00:00+00:00,19.0,20.459999084472656,19.0,8.697309494018555,140200,0.0,
2001-03-22 00:00:00+00:00,19.649999618530277,19.649999618530277,18.63999938964844,8.229330062866211,48700,0.0,
2001-03-23 00:00:00+00:00,18.600000381469727,18.850000381469727,18.5,8.322044372558594,20700,0.0,
2001-03-26 00:00:00+00:00,18.75,18.799999237060547,18.700000762939453,8.299968719482422,20100,0.0,
2001-03-27 00:00:00+00:00,18.75,19.200000762939453,18.75,8.432416915893555,13900,0.0,
2001-03-28 00:00:00+00:00,19.049999237060547,19.600000381469727,19.0,8.65316104888916,29900,0.0,
2001-03-29 00:00:00+00:00,19.600000381469727,19.600000381469727,19.299999237060547,8.520713806152344,25700,0.0,
2001-03-30 00:00:00+00:00,19.299999237060547,19.399999618530277,19.299999237060547,8.547202110290527,14600,0.0,
2001-04-02 00:00:00+00:00,19.350000381469727,19.600000381469727,19.350000381469727,8.58693790435791,14800,0.0,
2001-04-03 00:00:00+00:00,19.549999237060547,19.549999237060547,19.200000762939453,8.47656536102295,19500,0.0,
2001-04-04 00:00:00+00:00,19.100000381469727,19.100000381469727,18.700000762939453,8.255821228027344,72200,0.0,
2001-04-05 00:00:00+00:00,18.799999237060547,19.100000381469727,18.799999237060547,8.388266563415527,89700,0.0,
2001-04-06 00:00:00+00:00,19.0,19.149999618530277,19.0,8.454489707946777,10500,0.0,
2001-04-09 00:00:00+00:00,19.149999618530277,19.149999618530277,19.149999618530277,8.454489707946777,3600,0.0,
2001-04-10 00:00:00+00:00,19.149999618530277,20.0,19.149999618530277,8.829754829406738,70100,0.0,
2001-04-11 00:00:00+00:00,19.899999618530277,19.899999618530277,19.700000762939453,8.763531684875488,47500,0.0,
2001-04-12 00:00:00+00:00,19.799999237060547,19.799999237060547,19.649999618530277,8.697309494018555,20300,0.0,
2001-04-16 00:00:00+00:00,19.649999618530277,19.649999618530277,19.5,8.609010696411133,6400,0.0,
2001-04-17 00:00:00+00:00,19.549999237060547,19.649999618530277,19.549999237060547,8.65316104888916,40300,0.0,
2001-04-18 00:00:00+00:00,19.700000762939453,21.200000762939453,19.700000762939453,9.315390586853027,101800,0.0,
2001-04-19 00:00:00+00:00,21.100000381469727,21.200000762939453,20.350000381469727,8.984274864196777,27100,0.0,
2001-04-20 00:00:00+00:00,20.25,20.25,19.799999237060547,8.741456031799316,3400,0.0,
2001-04-23 00:00:00+00:00,19.700000762939453,19.700000762939453,18.299999237060547,8.127787590026855,78800,0.0,
2001-04-24 00:00:00+00:00,18.399999618530277,19.200000762939453,18.399999618530277,8.432416915893555,83600,0.0,
2001-04-25 00:00:00+00:00,19.0,19.799999237060547,19.0,8.520713806152344,20400,0.0,
2001-04-26 00:00:00+00:00,19.399999618530277,19.450000762939453,19.100000381469727,8.454489707946777,154800,0.0,
2001-04-27 00:00:00+00:00,19.100000381469727,19.11000061035156,19.01000022888184,8.392683029174805,1500,0.0,
2001-04-30 00:00:00+00:00,19.020000457763672,19.020000457763672,17.700000762939453,8.013004302978516,152200,0.0,
2001-05-01 00:00:00+00:00,18.049999237060547,18.049999237060547,17.75,7.83640718460083,435700,0.0,
2001-05-02 00:00:00+00:00,17.649999618530273,17.649999618530273,17.200000762939453,7.615663528442383,66600,0.0,
2001-05-03 00:00:00+00:00,17.149999618530273,17.149999618530273,16.950000762939453,7.500877380371094,20600,0.0,
2001-05-04 00:00:00+00:00,16.5,16.600000381469727,16.5,7.284546852111816,1101300,0.0,
2001-05-07 00:00:00+00:00,16.5,16.649999618530273,16.5,7.337526798248291,34000,0.0,
2001-05-08 00:00:00+00:00,16.5,17.0,16.5,7.461143970489502,119600,0.0,
2001-05-09 00:00:00+00:00,17.0,17.0,16.75,7.505292415618896,264900,0.0,
2001-05-10 00:00:00+00:00,17.0,17.0,16.770000457763672,7.403748989105225,20700,0.0,
2001-05-11 00:00:00+00:00,16.899999618530273,17.0,16.850000381469727,7.505292415618896,39900,0.0,
2001-05-14 00:00:00+00:00,17.100000381469727,17.100000381469727,16.950000762939453,7.505292415618896,63900,0.0,
2001-05-15 00:00:00+00:00,17.0,17.0,16.700000762939453,7.483217716217041,45500,0.0,
2001-05-16 00:00:00+00:00,16.950000762939453,17.0,16.860000610351562,7.505292415618896,107400,0.0,
2001-05-17 00:00:00+00:00,17.0,17.649999618530273,16.899999618530273,7.792257785797119,416200,0.0,
2001-05-18 00:00:00+00:00,17.75,18.049999237060547,17.75,7.924706935882568,34700,0.0,
2001-05-21 00:00:00+00:00,18.049999237060547,18.200000762939453,18.049999237060547,7.977684020996094,60100,0.0,
2001-05-22 00:00:00+00:00,18.06999969482422,18.600000381469727,18.06999969482422,8.21167278289795,124700,0.0,
2001-05-23 00:00:00+00:00,18.600000381469727,18.799999237060547,18.149999618530277,8.079224586486816,58100,0.0,
2001-05-24 00:00:00+00:00,18.25,18.600000381469727,18.25,8.123374938964844,51100,0.0,
2001-05-25 00:00:00+00:00,18.5,18.950000762939453,18.5,8.277894973754883,36200,0.0,
2001-05-29 00:00:00+00:00,18.850000381469727,19.149999618530277,18.850000381469727,8.379436492919922,17800,0.0,
2001-05-30 00:00:00+00:00,18.950000762939453,18.950000762939453,18.5,8.18959903717041,57400,0.0,
2001-05-31 00:00:00+00:00,18.5,18.600000381469727,18.5,8.21167278289795,21200,0.0,
2001-06-01 00:00:00+00:00,18.600000381469727,18.600000381469727,18.25,8.057151794433594,57800,0.0,
2001-06-04 00:00:00+00:00,18.25,18.399999618530277,18.200000762939453,8.096885681152344,4400,0.0,
2001-06-05 00:00:00+00:00,18.440000534057617,18.549999237060547,18.440000534057617,8.1454496383667,2900,0.0,
2001-06-06 00:00:00+00:00,18.350000381469727,18.350000381469727,18.25,8.057151794433594,157900,0.0,
2001-06-07 00:00:00+00:00,18.25,18.40999984741211,18.200000762939453,8.035079002380371,77100,0.0,
2001-06-08 00:00:00+00:00,18.0,18.25,18.0,7.946779727935791,85800,0.0,
2001-06-11 00:00:00+00:00,17.899999618530273,18.0,17.899999618530273,7.946779727935791,25200,0.0,
2001-06-12 00:00:00+00:00,18.0,18.0,17.950000762939453,7.946779727935791,40300,0.0,
2001-06-13 00:00:00+00:00,18.0,18.200000762939453,18.0,8.013004302978516,5900,0.0,
2001-06-14 00:00:00+00:00,18.149999618530277,18.149999618530277,18.0,7.946779727935791,147100,0.0,
2001-06-15 00:00:00+00:00,18.0,18.0,17.899999618530273,7.902631759643555,7800,0.0,
2001-06-18 00:00:00+00:00,17.899999618530273,17.950000762939453,17.600000381469727,7.770184516906738,6800,0.0,
2001-06-19 00:00:00+00:00,17.700000762939453,17.700000762939453,17.600000381469727,7.814332008361816,23900,0.0,
2001-06-20 00:00:00+00:00,17.75,17.75,17.549999237060547,7.748108386993408,95800,0.0,
2001-06-21 00:00:00+00:00,17.399999618530273,18.200000762939453,17.299999237060547,7.946779727935791,199700,0.0,
2001-06-22 00:00:00+00:00,18.0,18.899999618530277,18.0,8.299968719482422,18800,0.0,
2001-06-25 00:00:00+00:00,18.799999237060547,18.799999237060547,18.75,8.277894973754883,20100,0.0,
2001-06-26 00:00:00+00:00,18.5,18.600000381469727,18.5,8.21167278289795,34500,0.0,
2001-06-27 00:00:00+00:00,18.600000381469727,18.600000381469727,18.600000381469727,8.21167278289795,600,0.0,
2001-06-28 00:00:00+00:00,18.5,18.5,18.25,8.057151794433594,74700,0.0,
2001-06-29 00:00:00+00:00,18.25,18.700000762939453,18.100000381469727,8.255821228027344,53400,0.0,
2001-07-02 00:00:00+00:00,18.75,18.75,18.700000762939453,8.255821228027344,5200,0.0,
2001-07-03 00:00:00+00:00,18.700000762939453,18.700000762939453,18.700000762939453,8.255821228027344,0,0.0,
2001-07-05 00:00:00+00:00,18.450000762939453,18.75,18.200000762939453,8.277894973754883,66700,0.0,
2001-07-06 00:00:00+00:00,18.75,18.75,18.549999237060547,8.18959903717041,10100,0.0,
2001-07-09 00:00:00+00:00,18.5,18.600000381469727,18.5,8.167525291442871,32800,0.0,
2001-07-10 00:00:00+00:00,18.600000381469727,18.700000762939453,18.5,8.21167278289795,106100,0.0,
2001-07-11 00:00:00+00:00,18.799999237060547,19.0,18.450000762939453,8.1454496383667,63000,0.0,
2001-07-12 00:00:00+00:00,18.450000762939453,18.5,18.399999618530277,8.123374938964844,70300,0.0,
2001-07-13 00:00:00+00:00,18.450000762939453,18.5,18.399999618530277,8.1454496383667,7400,0.0,
2001-07-16 00:00:00+00:00,18.5,18.549999237060547,18.399999618530277,8.123374938964844,91200,0.0,
2001-07-17 00:00:00+00:00,18.399999618530277,18.399999618530277,17.899999618530273,7.902631759643555,68000,0.0,
2001-07-18 00:00:00+00:00,17.899999618530273,17.899999618530273,17.5,7.726035118103027,57100,0.0,
2001-07-19 00:00:00+00:00,17.399999618530273,17.5,17.299999237060547,7.637738704681396,101400,0.0,
2001-07-20 00:00:00+00:00,17.200000762939453,17.200000762939453,17.0,7.505292415618896,4900,0.0,
2001-07-23 00:00:00+00:00,17.0,17.0,16.600000381469727,7.372846603393555,91200,0.0,
2001-07-24 00:00:00+00:00,16.700000762939453,17.299999237060547,16.700000762939453,7.637738704681396,51700,0.0,
2001-07-25 00:00:00+00:00,17.299999237060547,17.799999237060547,17.299999237060547,7.83640718460083,108800,0.0,
2001-07-26 00:00:00+00:00,17.75,17.84000015258789,17.75,7.876140594482422,3200,0.0,
2001-07-27 00:00:00+00:00,17.75,18.049999237060547,17.75,7.968854904174805,21400,0.0,
2001-07-30 00:00:00+00:00,18.0,18.049999237060547,18.0,7.968854904174805,29700,0.0,
2001-07-31 00:00:00+00:00,18.049999237060547,18.049999237060547,18.0,7.946779727935791,317600,0.0,
2001-08-01 00:00:00+00:00,18.100000381469727,18.25,17.899999618530273,7.902631759643555,30000,0.0,
2001-08-02 00:00:00+00:00,18.0,18.0,17.600000381469727,7.770184516906738,28800,0.0,
2001-08-03 00:00:00+00:00,17.600000381469727,17.700000762939453,17.600000381469727,7.792257785797119,18400,0.0,
2001-08-06 00:00:00+00:00,17.649999618530273,17.649999618530273,17.399999618530273,7.770184516906738,24100,0.0,
2001-08-07 00:00:00+00:00,17.600000381469727,17.700000762939453,17.600000381469727,7.814332008361816,184500,0.0,
2001-08-08 00:00:00+00:00,17.600000381469727,17.600000381469727,17.399999618530273,7.686301231384277,14700,0.0,
2001-08-09 00:00:00+00:00,17.309999465942383,17.309999465942383,17.209999084472656,7.598004341125488,1200,0.0,
2001-08-10 00:00:00+00:00,17.049999237060547,17.049999237060547,16.950000762939453,7.483217716217041,21400,0.0,
2001-08-13 00:00:00+00:00,17.010000228881836,17.25,17.010000228881836,7.593588829040527,19000,0.0,
2001-08-14 00:00:00+00:00,17.299999237060547,17.299999237060547,17.200000762939453,7.593588829040527,32800,0.0,
2001-08-15 00:00:00+00:00,17.200000762939453,17.200000762939453,17.200000762939453,7.593588829040527,0,0.0,
2001-08-16 00:00:00+00:00,17.200000762939453,17.200000762939453,17.0,7.527364730834961,77900,0.0,
2001-08-17 00:00:00+00:00,17.049999237060547,17.049999237060547,16.899999618530273,7.483217716217041,30500,0.0,
2001-08-20 00:00:00+00:00,16.850000381469727,16.899999618530273,16.850000381469727,7.439070701599121,33500,0.0,
2001-08-21 00:00:00+00:00,16.850000381469727,16.850000381469727,16.799999237060547,7.439070701599121,18400,0.0,
2001-08-22 00:00:00+00:00,16.850000381469727,16.850000381469727,16.649999618530273,7.350769996643066,1400,0.0,
2001-08-23 00:00:00+00:00,16.649999618530273,16.649999618530273,16.350000381469727,7.231567859649658,31800,0.0,
2001-08-24 00:00:00+00:00,16.350000381469727,16.350000381469727,16.200000762939453,7.152102470397949,17700,0.0,
2001-08-27 00:00:00+00:00,16.0,16.100000381469727,16.0,7.1079535484313965,156600,0.0,
2001-08-28 00:00:00+00:00,16.200000762939453,16.200000762939453,16.110000610351562,7.112367630004883,1400,0.0,
2001-08-29 00:00:00+00:00,16.25,16.25,16.100000381469727,7.1079535484313965,10200,0.0,
2001-08-30 00:00:00+00:00,16.049999237060547,16.049999237060547,15.850000381469728,7.019654273986816,19600,0.0,
2001-08-31 00:00:00+00:00,15.949999809265137,16.600000381469727,15.949999809265137,7.284546852111816,18800,0.0,
2001-09-04 00:00:00+00:00,16.549999237060547,17.0,16.549999237060547,7.461143970489502,51900,0.0,
2001-09-05 00:00:00+00:00,16.950000762939453,18.0,16.940000534057617,7.946779727935791,56000,0.0,
2001-09-06 00:00:00+00:00,18.25,18.25,17.799999237060547,7.858481884002685,7200,0.0,
2001-09-07 00:00:00+00:00,17.81999969482422,17.81999969482422,16.549999237060547,7.394918918609619,73700,0.0,
2001-09-10 00:00:00+00:00,16.899999618530273,17.200000762939453,16.75,7.394918918609619,14000,0.0,
2001-09-17 00:00:00+00:00,14.75,14.75,14.350000381469728,6.335350036621094,10200,0.0,
2001-09-18 00:00:00+00:00,12.5,12.5,11.0,4.85636568069458,523600,0.0,
2001-09-19 00:00:00+00:00,10.899999618530272,10.899999618530272,10.399999618530272,4.591473579406738,13100,0.0,
2001-09-20 00:00:00+00:00,10.399999618530272,10.399999618530272,9.300000190734863,4.105836391448975,402900,0.0,
2001-09-21 00:00:00+00:00,9.300000190734863,9.350000381469728,9.199999809265137,4.127910614013672,84700,0.0,
2001-09-24 00:00:00+00:00,9.5,9.5,9.25,4.105836391448975,51700,0.0,
2001-09-25 00:00:00+00:00,9.199999809265137,9.25,9.0,4.0175395011901855,95900,0.0,
2001-09-26 00:00:00+00:00,9.010000228881836,9.010000228881836,8.899999618530273,3.929240942001343,6700,0.0,
2001-09-27 00:00:00+00:00,8.800000190734863,8.899999618530273,8.75,3.929240942001343,62300,0.0,
2001-09-28 00:00:00+00:00,8.819999694824219,9.399999618530272,8.819999694824219,4.149984359741211,171800,0.0,
2001-10-01 00:00:00+00:00,9.300000190734863,10.350000381469728,9.25,4.525249481201172,187300,0.0,
2001-10-02 00:00:00+00:00,10.300000190734863,11.050000190734863,10.25,4.878440380096436,145300,0.0,
2001-10-03 00:00:00+00:00,11.100000381469728,11.350000381469728,11.050000190734863,4.96673583984375,182600,0.0,
2001-10-04 00:00:00+00:00,11.25,11.350000381469728,11.220000267028809,4.96673583984375,270100,0.0,
2001-10-05 00:00:00+00:00,11.149999618530272,11.149999618530272,10.600000381469728,4.679769992828369,49700,0.0,
2001-10-08 00:00:00+00:00,10.550000190734863,10.600000381469728,10.449999809265137,4.679769992828369,6500,0.0,
2001-10-09 00:00:00+00:00,10.600000381469728,11.199999809265137,10.600000381469728,4.85636568069458,69400,0.0,
2001-10-10 00:00:00+00:00,11.100000381469728,11.75,11.100000381469728,5.077109336853027,60800,0.0,
2001-10-11 00:00:00+00:00,11.600000381469728,12.649999618530272,11.600000381469728,5.562745571136475,182800,0.0,
2001-10-12 00:00:00+00:00,12.5,12.510000228881836,12.25,5.408225059509277,68500,0.0,
2001-10-15 00:00:00+00:00,12.449999809265137,12.850000381469728,12.449999809265137,5.673118591308594,8000,0.0,
2001-10-16 00:00:00+00:00,12.81999969482422,13.300000190734863,12.699999809265137,5.871788501739502,179200,0.0,
2001-10-17 00:00:00+00:00,13.300000190734863,13.300000190734863,13.050000190734863,5.761415958404541,69900,0.0,
2001-10-18 00:00:00+00:00,13.0,13.0,12.75,5.628968238830566,167000,0.0,
2001-10-19 00:00:00+00:00,12.850000381469728,12.850000381469728,12.649999618530272,5.584820747375488,3100,0.0,
2001-10-22 00:00:00+00:00,12.65999984741211,13.399999618530272,12.65999984741211,5.739340782165527,58500,0.0,
2001-10-23 00:00:00+00:00,12.890000343322754,12.890000343322754,12.75,5.628968238830566,37400,0.0,
2001-10-24 00:00:00+00:00,12.5,12.5,12.449999809265137,5.500938415527344,152400,0.0,
2001-10-25 00:00:00+00:00,12.449999809265137,12.449999809265137,12.25,5.408225059509277,4600,0.0,
2001-10-26 00:00:00+00:00,12.149999618530272,12.300000190734863,12.100000381469728,5.408225059509277,42100,0.0,
2001-10-29 00:00:00+00:00,12.350000381469728,12.5,12.350000381469728,5.496522426605225,6200,0.0,
