date,MINT_Open,MINT_High,MINT_Low,MINT_Close,MINT_Volume,MINT_Dividends,MINT_Stock Splits
2009-11-17 00:00:00+00:00,100.0199966430664,100.0199966430664,100.0,78.22708892822266,11900,0.0,
2009-11-18 00:00:00+00:00,100.01000213623048,100.0199966430664,100.0,78.22708892822266,17100,0.0,
2009-11-19 00:00:00+00:00,100.0199966430664,100.02999877929688,100.0199966430664,78.24273681640625,13400,0.0,
2009-11-20 00:00:00+00:00,100.01000213623048,100.0199966430664,100.0,78.23492431640625,33400,0.0,
2009-11-23 00:00:00+00:00,100.12000274658205,100.12000274658205,100.02999877929688,78.25049591064453,22800,0.0,
2009-11-24 00:00:00+00:00,100.06999969482422,100.06999969482422,100.0500030517578,78.28185272216797,23700,0.0,
2009-11-25 00:00:00+00:00,100.06999969482422,100.08000183105467,100.04000091552734,78.28968048095703,18700,0.0,
2009-11-27 00:00:00+00:00,100.12999725341795,100.12999725341795,100.06999969482422,78.28185272216797,4000,0.0,
2009-11-30 00:00:00+00:00,100.1500015258789,100.18000030517578,100.12999725341795,78.36479949951172,6700,0.006,
2009-12-01 00:00:00+00:00,100.18000030517578,100.19000244140624,100.16000366210938,78.37259674072266,23500,0.0,
2009-12-02 00:00:00+00:00,100.16000366210938,100.16999816894533,100.12999725341795,78.3569564819336,59300,0.0,
2009-12-03 00:00:00+00:00,100.1500015258789,100.2300033569336,100.12000274658205,78.33348083496094,12700,0.0,
2009-12-04 00:00:00+00:00,100.0999984741211,100.0999984741211,100.05999755859376,78.29435729980469,7700,0.0,
2009-12-07 00:00:00+00:00,100.0999984741211,100.12000274658205,100.04000091552734,78.28652954101562,12800,0.0,
2009-12-08 00:00:00+00:00,100.16999816894533,100.16999816894533,100.13999938964844,78.34132385253906,11300,0.0,
2009-12-09 00:00:00+00:00,100.16000366210938,100.16000366210938,100.13999938964844,78.34132385253906,8000,0.0,
2009-12-10 00:00:00+00:00,100.1500015258789,100.1500015258789,100.13999938964844,78.34913635253906,11100,0.0,
2009-12-11 00:00:00+00:00,100.16000366210938,101.22000122070312,100.12000274658205,78.37259674072266,32000,0.0,
2009-12-14 00:00:00+00:00,100.18000030517578,100.18000030517578,100.16000366210938,78.36479949951172,10700,0.0,
2009-12-15 00:00:00+00:00,100.16000366210938,100.18000030517578,100.13999938964844,78.34913635253906,35500,0.0,
2009-12-16 00:00:00+00:00,100.18000030517578,100.20999908447266,100.16000366210938,78.38041687011719,15400,0.0,
2009-12-17 00:00:00+00:00,100.18000030517578,100.1999969482422,100.18000030517578,78.38825988769531,3400,0.0,
2009-12-18 00:00:00+00:00,100.1999969482422,100.22000122070312,100.13999938964844,78.38825988769531,19900,0.0,
2009-12-21 00:00:00+00:00,100.16000366210938,100.19000244140624,100.13999938964844,78.38041687011719,37000,0.0,
2009-12-22 00:00:00+00:00,100.1999969482422,100.1999969482422,100.1500015258789,78.36479949951172,29700,0.0,
2009-12-23 00:00:00+00:00,100.1500015258789,100.1500015258789,100.11000061035156,78.32567596435547,38900,0.0,
2009-12-24 00:00:00+00:00,100.12000274658205,100.12999725341795,100.0999984741211,78.31001281738281,9000,0.0,
2009-12-28 00:00:00+00:00,100.11000061035156,100.11000061035156,100.0500030517578,78.29435729980469,10300,0.0,
2009-12-29 00:00:00+00:00,100.04000091552734,100.08000183105467,100.04000091552734,78.31703186035156,16300,0.039,
2009-12-30 00:00:00+00:00,100.0500030517578,100.08000183105467,100.01000213623048,78.32489776611328,15200,0.0,
2009-12-31 00:00:00+00:00,99.9499969482422,100.25,99.86000061035156,78.33272552490234,16800,0.0,
2010-01-04 00:00:00+00:00,100.12000274658205,100.12000274658205,98.88999938964844,78.30923461914062,40000,0.0,
2010-01-05 00:00:00+00:00,100.02999877929688,100.05999755859376,100.02999877929688,78.2857437133789,32400,0.0,
2010-01-06 00:00:00+00:00,100.02999877929688,100.08999633789062,100.02999877929688,78.33272552490234,16600,0.0,
2010-01-07 00:00:00+00:00,100.2300033569336,100.2300033569336,100.06999969482422,78.35623168945312,31400,0.0,
2010-01-08 00:00:00+00:00,100.16000366210938,100.16000366210938,100.1500015258789,78.38748168945312,8300,0.0,
2010-01-11 00:00:00+00:00,100.20999908447266,100.20999908447266,100.12999725341795,78.41883087158203,9800,0.0,
2010-01-12 00:00:00+00:00,100.1999969482422,100.25,100.18000030517578,78.44230651855469,20400,0.0,
2010-01-13 00:00:00+00:00,100.22000122070312,100.22000122070312,100.11000061035156,78.38748168945312,13600,0.0,
2010-01-14 00:00:00+00:00,100.1500015258789,100.2300033569336,100.1500015258789,78.43445587158203,6800,0.0,
2010-01-15 00:00:00+00:00,100.2300033569336,100.2300033569336,100.18000030517578,78.43445587158203,4200,0.0,
2010-01-19 00:00:00+00:00,100.18000030517578,100.18000030517578,100.0999984741211,78.39535522460938,17400,0.0,
2010-01-20 00:00:00+00:00,100.1999969482422,100.20999908447266,100.18000030517578,78.41883087158203,11300,0.0,
2010-01-21 00:00:00+00:00,100.16999816894533,100.2300033569336,100.16000366210938,78.4266586303711,66100,0.0,
2010-01-22 00:00:00+00:00,100.19000244140624,100.25,100.16999816894533,78.45011901855469,74900,0.0,
2010-01-25 00:00:00+00:00,100.13999938964844,100.37999725341795,100.13999938964844,78.55961608886719,233700,0.0,
2010-01-26 00:00:00+00:00,100.31999969482422,100.37000274658205,100.2699966430664,78.50487518310547,94600,0.0,
2010-01-27 00:00:00+00:00,100.30999755859376,100.31999969482422,100.25,78.47358703613281,54800,0.0,
2010-01-28 00:00:00+00:00,100.30999755859376,100.5,100.2300033569336,78.48924255371094,109000,0.0,
2010-01-29 00:00:00+00:00,100.20999908447266,100.25,100.20999908447266,78.49705505371094,28000,0.05,
2010-02-01 00:00:00+00:00,100.23999786376952,100.23999786376952,100.18000030517578,78.46576690673828,32000,0.0,
2010-02-02 00:00:00+00:00,100.2300033569336,100.2300033569336,100.1999969482422,78.47356414794922,19100,0.0,
2010-02-03 00:00:00+00:00,100.23999786376952,100.23999786376952,100.1999969482422,78.45793914794922,8800,0.0,
2010-02-04 00:00:00+00:00,100.25,100.26000213623048,100.20999908447266,78.5048599243164,8000,0.0,
2010-02-05 00:00:00+00:00,100.2699966430664,100.27999877929688,100.22000122070312,78.49705505371094,10000,0.0,
2010-02-08 00:00:00+00:00,100.26000213623048,100.29000091552734,100.22000122070312,78.5205078125,26300,0.0,
2010-02-09 00:00:00+00:00,100.27999877929688,100.30999755859376,100.25,78.5205078125,17300,0.0,
2010-02-10 00:00:00+00:00,100.25,100.25,100.1500015258789,78.45010375976562,25100,0.0,
2010-02-11 00:00:00+00:00,100.1999969482422,100.2300033569336,100.16000366210938,78.48143005371094,21700,0.0,
2010-02-12 00:00:00+00:00,100.2300033569336,100.2300033569336,100.16999816894533,78.45010375976562,8600,0.0,
2010-02-16 00:00:00+00:00,100.16000366210938,100.25,100.16000366210938,78.48924255371094,19800,0.0,
2010-02-17 00:00:00+00:00,100.30999755859376,100.30999755859376,100.20999908447266,78.49705505371094,40100,0.0,
2010-02-18 00:00:00+00:00,100.23999786376952,100.23999786376952,100.19000244140624,78.47356414794922,29800,0.0,
2010-02-19 00:00:00+00:00,100.26000213623048,100.26000213623048,100.16999816894533,78.47356414794922,27100,0.0,
2010-02-22 00:00:00+00:00,100.26000213623048,100.2699966430664,100.22000122070312,78.48143005371094,43600,0.0,
2010-02-23 00:00:00+00:00,100.26000213623048,100.29000091552734,100.23999786376952,78.52840423583984,31600,0.0,
2010-02-24 00:00:00+00:00,100.27999877929688,100.3000030517578,100.23999786376952,78.52840423583984,59800,0.0,
