date,HYHG_Open,HYHG_High,HYHG_Low,HYHG_Close,HYHG_Volume,HYHG_Dividends,HYHG_Stock Splits
2013-05-23 00:00:00+00:00,79.8499984741211,80.0199966430664,79.8499984741211,43.34568786621094,3200,0.0,
2013-05-24 00:00:00+00:00,80.44999694824219,80.44999694824219,80.16999816894531,43.56779479980469,3500,0.0,
2013-05-28 00:00:00+00:00,80.7300033569336,81.4000015258789,80.2300033569336,43.84403991699219,6000,0.0,
2013-05-29 00:00:00+00:00,80.4800033569336,80.4800033569336,80.1500015258789,43.491981506347656,3700,0.0,
2013-05-30 00:00:00+00:00,80.30000305175781,80.30000305175781,80.16999816894531,43.49737548828125,10900,0.0,
2013-05-31 00:00:00+00:00,80.33000183105469,80.44999694824219,80.33000183105469,43.57860565185547,1200,0.0,
2013-06-03 00:00:00+00:00,80.72000122070312,80.72000122070312,79.8499984741211,43.405609130859375,2300,0.111,
2013-06-04 00:00:00+00:00,78.45999908447266,81.5999984741211,78.37999725341797,43.28083419799805,2800,0.0,
2013-06-05 00:00:00+00:00,79.75,79.75,79.45999908447266,43.1018180847168,10900,0.0,
2013-06-06 00:00:00+00:00,79.6500015258789,79.6500015258789,79.6500015258789,43.20491409301758,100,0.0,
2013-06-07 00:00:00+00:00,78.38999938964844,79.80999755859375,78.38999938964844,43.12352752685547,400,0.0,
2013-06-10 00:00:00+00:00,79.97000122070312,80.48999786376953,79.97000122070312,43.37847518920898,600,0.0,
2013-06-11 00:00:00+00:00,79.88999938964844,80.16000366210938,79.88999938964844,43.481544494628906,700,0.0,
2013-06-12 00:00:00+00:00,79.55000305175781,79.76000213623047,79.55000305175781,43.26456069946289,1800,0.0,
2013-06-13 00:00:00+00:00,79.6500015258789,80.0,79.6500015258789,43.39473724365234,6500,0.0,
2013-06-14 00:00:00+00:00,79.69000244140625,79.80000305175781,79.44999694824219,43.28628540039063,600,0.0,
2013-06-17 00:00:00+00:00,79.47000122070312,80.76000213623047,79.47000122070312,43.80699920654297,1100,0.0,
2013-06-18 00:00:00+00:00,80.81999969482422,81.0,79.88999938964844,43.3621940612793,24100,0.0,
2013-06-19 00:00:00+00:00,79.75,79.75,79.19999694824219,42.9608154296875,2700,0.0,
2013-06-20 00:00:00+00:00,79.77999877929688,79.77999877929688,79.25,42.987911224365234,5900,0.0,
2013-06-21 00:00:00+00:00,79.0,79.25,78.80000305175781,42.987911224365234,2100,0.0,
2013-06-24 00:00:00+00:00,79.2699966430664,79.2699966430664,78.88999938964844,42.8523063659668,6600,0.0,
2013-06-25 00:00:00+00:00,79.0,79.0,78.9000015258789,42.7980842590332,1000,0.0,
2013-06-26 00:00:00+00:00,78.55000305175781,78.6500015258789,76.66999816894531,42.66246795654297,1100,0.0,
2013-06-27 00:00:00+00:00,78.2300033569336,79.05999755859375,78.2300033569336,42.88484191894531,400,0.0,
2013-06-28 00:00:00+00:00,78.55999755859375,78.55999755859375,78.55999755859375,42.6136474609375,100,0.0,
2013-07-01 00:00:00+00:00,78.5,78.70999908447266,78.0,42.59837341308594,7000,0.332,
2013-07-02 00:00:00+00:00,78.19999694824219,78.19999694824219,78.16999816894531,42.58203506469727,200,0.0,
2013-07-03 00:00:00+00:00,78.19999694824219,78.19999694824219,78.19999694824219,42.59837341308594,1600,0.0,
2013-07-05 00:00:00+00:00,79.54000091552734,79.54000091552734,79.16000366210938,43.1213493347168,1200,0.0,
2013-07-08 00:00:00+00:00,79.0,79.0,78.19999694824219,42.59837341308594,900,0.0,
2013-07-09 00:00:00+00:00,79.13999938964844,80.31999969482422,78.9800033569336,43.11589050292969,2200,0.0,
2013-07-10 00:00:00+00:00,79.1500015258789,79.1500015258789,79.1500015258789,43.11589050292969,200,0.0,
2013-07-11 00:00:00+00:00,79.55000305175781,80.66999816894531,79.55000305175781,43.943885803222656,400,0.0,
2013-07-12 00:00:00+00:00,80.87999725341797,80.87999725341797,79.75,43.459075927734375,2900,0.0,
2013-07-15 00:00:00+00:00,80.7300033569336,80.86000061035156,80.43000030517578,43.81315994262695,1800,0.0,
2013-07-16 00:00:00+00:00,82.38999938964844,82.38999938964844,79.75,43.51900100708008,8400,0.0,
2013-07-17 00:00:00+00:00,80.05999755859375,80.05999755859375,80.04000091552734,43.600704193115234,2000,0.0,
2013-07-18 00:00:00+00:00,80.3499984741211,80.4000015258789,80.3499984741211,43.79679489135742,2300,0.0,
2013-07-19 00:00:00+00:00,81.98999786376953,81.98999786376953,80.43000030517578,44.01470184326172,2500,0.0,
2013-07-22 00:00:00+00:00,80.80000305175781,80.81999969482422,79.94000244140625,44.02561950683594,3600,0.0,
2013-07-23 00:00:00+00:00,81.80000305175781,81.80000305175781,80.36000061035156,44.080055236816406,3000,0.0,
2013-07-24 00:00:00+00:00,81.63999938964844,81.63999938964844,80.83000183105469,44.03105926513672,6400,0.0,
2013-07-25 00:00:00+00:00,80.31999969482422,82.58999633789062,79.0,43.90031814575195,3900,0.0,
2013-07-26 00:00:00+00:00,80.5999984741211,80.5999984741211,80.5999984741211,43.905757904052734,700,0.0,
2013-07-29 00:00:00+00:00,79.72000122070312,80.9800033569336,79.72000122070312,43.86219787597656,3600,0.0,
2013-07-30 00:00:00+00:00,80.33000183105469,80.33000183105469,80.31999969482422,43.75868225097656,600,0.0,
2013-07-31 00:00:00+00:00,80.4000015258789,80.5,80.33000183105469,43.81315994262695,9200,0.0,
2013-08-01 00:00:00+00:00,79.80000305175781,79.80000305175781,79.63999938964844,43.58223342895508,4200,0.368,
2013-08-02 00:00:00+00:00,79.19999694824219,79.75,79.19999694824219,43.59317779541016,1600,0.0,
2013-08-05 00:00:00+00:00,79.0999984741211,79.19999694824219,79.0999984741211,43.28670120239258,300,0.0,
2013-08-06 00:00:00+00:00,79.88999938964844,79.88999938964844,79.19999694824219,43.3414421081543,300,0.0,
2013-08-07 00:00:00+00:00,79.0,79.0199966430664,78.5,43.22650909423828,3200,0.0,
2013-08-08 00:00:00+00:00,79.25,79.25,79.16999816894531,43.32502746582031,1100,0.0,
2013-08-09 00:00:00+00:00,78.8499984741211,78.8499984741211,78.80999755859375,43.128021240234375,1700,0.0,
2013-08-12 00:00:00+00:00,80.5,80.5,78.80000305175781,43.12251663208008,200,0.0,
2013-08-13 00:00:00+00:00,79.2699966430664,80.5999984741211,78.47000122070312,43.28670120239258,5400,0.0,
2013-08-14 00:00:00+00:00,79.37000274658203,79.4000015258789,79.3499984741211,43.42350387573242,200,0.0,
2013-08-15 00:00:00+00:00,79.3499984741211,79.3499984741211,79.3499984741211,43.42350387573242,200,0.0,
2013-08-16 00:00:00+00:00,79.19999694824219,79.19999694824219,79.1500015258789,43.31407165527344,6300,0.0,
2013-08-19 00:00:00+00:00,79.30000305175781,79.30000305175781,79.13999938964844,43.30860137939453,1300,0.0,
2013-08-20 00:00:00+00:00,79.55000305175781,79.66999816894531,79.4000015258789,43.59864807128906,300,0.0,
2013-08-21 00:00:00+00:00,79.05000305175781,79.05000305175781,78.75,43.09517288208008,600,0.0,
2013-08-22 00:00:00+00:00,79.0999984741211,79.5,79.0999984741211,43.47822189331055,1700,0.0,
2013-08-23 00:00:00+00:00,79.33000183105469,79.33000183105469,79.33000183105469,43.412593841552734,300,0.0,
2013-08-26 00:00:00+00:00,78.9800033569336,78.9800033569336,78.9000015258789,43.177276611328125,400,0.0,
2013-08-27 00:00:00+00:00,78.69000244140625,78.69000244140625,78.69000244140625,43.06232833862305,100,0.0,
2013-08-28 00:00:00+00:00,78.88999938964844,78.88999938964844,78.88999938964844,43.17178726196289,0,0.0,
2013-08-29 00:00:00+00:00,79.19999694824219,79.19999694824219,79.19999694824219,43.3414421081543,0,0.0,
2013-08-30 00:00:00+00:00,78.9800033569336,78.9800033569336,78.94999694824219,43.20461654663086,100,0.0,
2013-09-03 00:00:00+00:00,78.94999694824219,78.94999694824219,78.94999694824219,43.4019660949707,300,0.359,
2013-09-04 00:00:00+00:00,79.37000274658203,79.37000274658203,79.37000274658203,43.632850646972656,0,0.0,
2013-09-05 00:00:00+00:00,79.55000305175781,79.55000305175781,79.25,43.698829650878906,18600,0.0,
2013-09-06 00:00:00+00:00,79.58999633789062,79.62000274658203,79.19999694824219,43.74284744262695,25100,0.0,
2013-09-09 00:00:00+00:00,79.3499984741211,79.3499984741211,79.33999633789062,43.616397857666016,100,0.0,
2013-09-10 00:00:00+00:00,79.76000213623047,79.76000213623047,79.76000213623047,43.84726333618164,2100,0.0,
2013-09-11 00:00:00+00:00,79.43000030517578,79.44999694824219,79.3499984741211,43.62186813354492,400,0.0,
2013-09-12 00:00:00+00:00,79.30000305175781,79.30000305175781,79.25,43.56689453125,6700,0.0,
2013-09-13 00:00:00+00:00,79.52999877929688,79.52999877929688,79.5,43.704345703125,2700,0.0,
2013-09-16 00:00:00+00:00,79.4800033569336,79.4800033569336,79.44999694824219,43.67682647705078,200,0.0,
2013-09-17 00:00:00+00:00,79.80000305175781,79.80000305175781,79.80000305175781,43.869266510009766,5200,0.0,
2013-09-18 00:00:00+00:00,79.7300033569336,79.8499984741211,79.7300033569336,43.89674758911133,600,0.0,
2013-09-19 00:00:00+00:00,80.27999877929688,80.27999877929688,80.27999877929688,44.13313674926758,1800,0.0,
2013-09-20 00:00:00+00:00,79.94999694824219,79.94999694824219,79.91999816894531,43.95169448852539,1300,0.0,
2013-09-23 00:00:00+00:00,79.73999786376953,79.73999786376953,79.3499984741211,43.79231262207031,900,0.0,
2013-09-24 00:00:00+00:00,79.5,79.5,79.5,43.704345703125,0,0.0,
2013-09-25 00:00:00+00:00,79.3499984741211,79.3499984741211,79.30000305175781,43.59437942504883,400,0.0,
2013-09-26 00:00:00+00:00,79.2300033569336,79.2300033569336,79.2300033569336,43.55591583251953,500,0.0,
2013-09-27 00:00:00+00:00,79.1500015258789,79.18000030517578,79.0199966430664,43.44047164916992,2000,0.0,
2013-09-30 00:00:00+00:00,79.30000305175781,79.30000305175781,78.29000091552734,43.30854797363281,3000,0.0,
2013-10-01 00:00:00+00:00,78.5199966430664,78.55000305175781,78.25,43.271484375,3800,0.353,
2013-10-02 00:00:00+00:00,77.91000366210938,79.19999694824219,77.91000366210938,43.34883117675781,14500,0.0,
2013-10-03 00:00:00+00:00,79.0999984741211,79.18000030517578,78.44999694824219,43.70777893066406,6400,0.0,
2013-10-04 00:00:00+00:00,79.0999984741211,79.86000061035156,78.61000061035156,43.48688507080078,6800,0.0,
2013-10-07 00:00:00+00:00,78.5,78.55000305175781,78.5,43.3653678894043,13500,0.0,
2013-10-08 00:00:00+00:00,78.9000015258789,78.94999694824219,78.20999908447266,43.199737548828125,42300,0.0,
2013-10-09 00:00:00+00:00,79.05000305175781,79.94000244140625,78.7699966430664,43.92314910888672,25500,0.0,
2013-10-10 00:00:00+00:00,79.0999984741211,79.80999755859375,78.91000366210938,43.68016052246094,27000,0.0,
2013-10-11 00:00:00+00:00,79.44999694824219,80.0,78.9000015258789,43.91761016845703,12000,0.0,
2013-10-14 00:00:00+00:00,79.51000213623047,79.87999725341797,79.36000061035156,44.06673049926758,11000,0.0,
2013-10-15 00:00:00+00:00,79.69999694824219,80.5,79.69999694824219,44.01148223876953,6300,0.0,
2013-10-16 00:00:00+00:00,78.72000122070312,80.29000091552734,78.72000122070312,44.3372917175293,4500,0.0,
