date,MGA_Open,MGA_High,MGA_Low,MGA_Close,MGA_Volume,MGA_Dividends,MGA_Stock Splits
1985-01-18 00:00:00+00:00,0.0,4.03125,3.96875,1.671834111213684,121200,0.0,
1985-01-21 00:00:00+00:00,0.0,4.0625,4.03125,1.6981626749038696,64400,0.0,
1985-01-22 00:00:00+00:00,0.0,4.125,4.09375,1.7244914770126345,608400,0.0,
1985-01-23 00:00:00+00:00,0.0,4.25,4.21875,1.777146339416504,611600,0.0,
1985-01-24 00:00:00+00:00,0.0,4.34375,4.3125,1.8166395425796509,914800,0.0,
1985-01-25 00:00:00+00:00,0.0,4.40625,4.375,1.8429670333862305,409600,0.0,
1985-01-28 00:00:00+00:00,0.0,4.4375,4.375,1.8429670333862305,353200,0.0,
1985-01-29 00:00:00+00:00,0.0,4.53125,4.46875,1.8824583292007449,340000,0.0,
1985-01-30 00:00:00+00:00,0.0,4.53125,4.5,1.8956228494644165,453200,0.0,
1985-01-31 00:00:00+00:00,0.0,4.4375,4.375,1.8429670333862305,302800,0.0,
1985-02-01 00:00:00+00:00,0.0,4.4375,4.375,1.8429670333862305,294000,0.0,
1985-02-04 00:00:00+00:00,0.0,4.4375,4.375,1.8429670333862305,86400,0.0,
1985-02-05 00:00:00+00:00,0.0,4.4375,4.375,1.8429670333862305,25200,0.0,
1985-02-06 00:00:00+00:00,0.0,4.53125,4.5,1.8956228494644165,246400,0.0,
1985-02-07 00:00:00+00:00,0.0,4.65625,4.625,1.9482797384262085,368400,0.0,
1985-02-08 00:00:00+00:00,0.0,4.71875,4.6875,1.9746074676513672,300800,0.0,
1985-02-11 00:00:00+00:00,0.0,4.71875,4.6875,1.9746074676513672,285200,0.0,
1985-02-12 00:00:00+00:00,0.0,4.71875,4.6875,1.9746074676513672,14800,0.0,
1985-02-13 00:00:00+00:00,0.0,4.71875,4.6875,1.9746074676513672,149600,0.0,
1985-02-14 00:00:00+00:00,0.0,4.6875,4.65625,1.961443543434143,398400,0.0,
1985-02-15 00:00:00+00:00,0.0,4.625,4.59375,1.9351153373718264,118800,0.0,
1985-02-19 00:00:00+00:00,0.0,4.71875,4.65625,1.961443543434143,210000,0.0,
1985-02-20 00:00:00+00:00,0.0,4.75,4.71875,1.9877712726593015,477200,0.0,
1985-02-21 00:00:00+00:00,0.0,4.625,4.59375,1.9351153373718264,289200,0.0,
1985-02-22 00:00:00+00:00,0.0,4.53125,4.5,1.8956228494644165,390400,0.0,
1985-02-25 00:00:00+00:00,0.0,4.40625,4.375,1.8429670333862305,75200,0.0,
1985-02-26 00:00:00+00:00,0.0,4.375,4.34375,1.8298027515411377,191600,0.0,
1985-02-27 00:00:00+00:00,0.0,4.40625,4.375,1.8429670333862305,218400,0.0,
1985-02-28 00:00:00+00:00,0.0,4.375,4.34375,1.8298027515411377,20400,0.0,
1985-03-01 00:00:00+00:00,0.0,4.3125,4.28125,1.8034747838974,130800,0.0,
1985-03-04 00:00:00+00:00,0.0,4.21875,4.1875,1.7639825344085691,29200,0.0,
1985-03-05 00:00:00+00:00,0.0,4.03125,4.0,1.6849979162216189,542800,0.0,
1985-03-06 00:00:00+00:00,0.0,3.78125,3.75,1.5796854496002195,215200,0.0,
1985-03-07 00:00:00+00:00,0.0,3.875,3.8125,1.6060141324996948,158800,0.0,
1985-03-08 00:00:00+00:00,0.0,4.0,3.9375,1.6586705446243286,372000,0.0,
1985-03-11 00:00:00+00:00,0.0,4.0,3.96875,1.671834111213684,103200,0.0,
1985-03-12 00:00:00+00:00,0.0,3.78125,3.71875,1.5665221214294434,637600,0.0,
1985-03-13 00:00:00+00:00,0.0,3.84375,3.8125,1.6060141324996948,364800,0.0,
1985-03-14 00:00:00+00:00,0.0,3.875,3.84375,1.6191776990890503,286800,0.0,
1985-03-15 00:00:00+00:00,0.0,3.875,3.84375,1.6191776990890503,100400,0.0,
1985-03-18 00:00:00+00:00,0.0,3.875,3.84375,1.6191776990890503,126400,0.0,
1985-03-19 00:00:00+00:00,0.0,3.96875,3.90625,1.6455060243606567,124800,0.0,
1985-03-20 00:00:00+00:00,0.0,4.125,4.0625,1.711326003074646,550400,0.0,
1985-03-21 00:00:00+00:00,0.0,4.03125,4.0,1.6849979162216189,291200,0.0,
1985-03-22 00:00:00+00:00,0.0,4.03125,4.0,1.6849979162216189,2258000,0.0,
1985-03-25 00:00:00+00:00,0.0,3.96875,3.9375,1.6586705446243286,550800,0.0,
1985-03-26 00:00:00+00:00,0.0,3.96875,3.9375,1.6586705446243286,293600,0.0,
1985-03-27 00:00:00+00:00,0.0,3.96875,3.9375,1.6586705446243286,487600,0.0,
1985-03-28 00:00:00+00:00,0.0,3.96875,3.9375,1.6586705446243286,71600,0.0,
1985-03-29 00:00:00+00:00,0.0,3.875,3.84375,1.6191776990890503,1309600,0.0,
1985-04-01 00:00:00+00:00,0.0,3.78125,3.75,1.5796854496002195,301600,0.0,
1985-04-02 00:00:00+00:00,0.0,3.75,3.71875,1.5665221214294434,181200,0.0,
1985-04-03 00:00:00+00:00,0.0,3.71875,3.6875,1.5533584356307983,130000,0.0,
1985-04-04 00:00:00+00:00,0.0,3.65625,3.59375,1.5138657093048096,172800,0.0,
1985-04-08 00:00:00+00:00,3.59375,3.59375,3.59375,1.5138657093048096,0,0.0,
1985-04-09 00:00:00+00:00,0.0,3.5,3.46875,1.4612095355987549,812000,0.0,
1985-04-10 00:00:00+00:00,0.0,3.625,3.59375,1.5138657093048096,369600,0.0,
1985-04-11 00:00:00+00:00,0.0,3.6875,3.65625,1.540193796157837,418000,0.0,
1985-04-12 00:00:00+00:00,0.0,3.6875,3.625,1.5270299911499023,80400,0.0,
1985-04-15 00:00:00+00:00,0.0,3.625,3.59375,1.5138657093048096,454800,0.0,
1985-04-16 00:00:00+00:00,0.0,3.625,3.59375,1.5138657093048096,109200,0.0,
1985-04-17 00:00:00+00:00,0.0,3.625,3.59375,1.5138657093048096,59600,0.0,
1985-04-18 00:00:00+00:00,0.0,3.65625,3.625,1.5270299911499023,40000,0.0,
1985-04-19 00:00:00+00:00,0.0,3.6875,3.625,1.5270299911499023,48000,0.0,
1985-04-22 00:00:00+00:00,0.0,3.59375,3.53125,1.4875376224517822,441200,0.0,
1985-04-23 00:00:00+00:00,0.0,3.53125,3.5,1.474373698234558,719600,0.0,
1985-04-24 00:00:00+00:00,0.0,3.53125,3.5,1.474373698234558,281200,0.0,
1985-04-25 00:00:00+00:00,0.0,3.53125,3.46875,1.4612095355987549,38000,0.0,
1985-04-26 00:00:00+00:00,0.0,3.5,3.46875,1.4612095355987549,756800,0.0,
1985-04-29 00:00:00+00:00,0.0,3.5,3.46875,1.4612095355987549,34400,0.0,
1985-04-30 00:00:00+00:00,0.0,3.46875,3.40625,1.4348810911178589,848000,0.0,
1985-05-01 00:00:00+00:00,0.0,3.46875,3.4375,1.4480453729629517,50800,0.0,
1985-05-02 00:00:00+00:00,0.0,3.46875,3.40625,1.4348810911178589,253600,0.0,
1985-05-03 00:00:00+00:00,0.0,3.46875,3.40625,1.4348810911178589,42400,0.0,
1985-05-06 00:00:00+00:00,0.0,3.46875,3.4375,1.4480453729629517,190400,0.0,
1985-05-07 00:00:00+00:00,0.0,3.46875,3.4375,1.4480453729629517,204000,0.0,
1985-05-08 00:00:00+00:00,0.0,3.4375,3.40625,1.4348810911178589,70000,0.0,
1985-05-09 00:00:00+00:00,0.0,3.46875,3.4375,1.4480453729629517,10800,0.0,
1985-05-10 00:00:00+00:00,0.0,3.53125,3.5,1.474373698234558,202400,0.0,
1985-05-13 00:00:00+00:00,0.0,3.5625,3.53125,1.4875376224517822,291200,0.0,
1985-05-14 00:00:00+00:00,0.0,3.5625,3.53125,1.4875376224517822,276800,0.0,
1985-05-15 00:00:00+00:00,0.0,3.625,3.5625,1.5007015466690063,236400,0.0,
1985-05-16 00:00:00+00:00,0.0,3.59375,3.5625,1.5007015466690063,117200,0.0,
1985-05-17 00:00:00+00:00,0.0,3.59375,3.53125,1.4875376224517822,320400,0.0,
1985-05-20 00:00:00+00:00,0.0,3.625,3.59375,1.5138657093048096,268800,0.0,
1985-05-21 00:00:00+00:00,0.0,3.59375,3.5625,1.5007015466690063,276400,0.0,
1985-05-22 00:00:00+00:00,0.0,3.5625,3.53125,1.4875376224517822,32400,0.0,
1985-05-23 00:00:00+00:00,0.0,3.53125,3.5,1.474373698234558,84800,0.0,
1985-05-24 00:00:00+00:00,0.0,3.46875,3.4375,1.4480453729629517,50000,0.0,
1985-05-28 00:00:00+00:00,0.0,3.4375,3.40625,1.4348810911178589,184000,0.0,
1985-05-29 00:00:00+00:00,0.0,3.4375,3.375,1.421717643737793,106800,0.0,
1985-05-30 00:00:00+00:00,0.0,3.4375,3.375,1.421717643737793,101600,0.0,
1985-05-31 00:00:00+00:00,0.0,3.40625,3.375,1.421717643737793,98800,0.0,
1985-06-03 00:00:00+00:00,0.0,3.375,3.34375,1.408552885055542,56400,0.0,
1985-06-04 00:00:00+00:00,0.0,3.375,3.34375,1.408552885055542,161200,0.0,
1985-06-05 00:00:00+00:00,0.0,3.4375,3.40625,1.4348810911178589,226000,0.0,
1985-06-06 00:00:00+00:00,0.0,3.46875,3.4375,1.4480453729629517,70000,0.0,
1985-06-07 00:00:00+00:00,0.0,3.53125,3.5,1.474373698234558,1014800,0.0,
1985-06-10 00:00:00+00:00,0.0,3.53125,3.5,1.474373698234558,162400,0.0,
1985-06-11 00:00:00+00:00,0.0,3.53125,3.5,1.474373698234558,314800,0.0,
1985-06-12 00:00:00+00:00,0.0,3.4375,3.375,1.421717643737793,271200,0.0,
1985-06-13 00:00:00+00:00,0.0,3.375,3.3125,1.395389437675476,55200,0.0,
1985-06-14 00:00:00+00:00,0.0,3.34375,3.3125,1.395389437675476,109200,0.0,
1985-06-17 00:00:00+00:00,0.0,3.34375,3.28125,1.3822250366210938,49600,0.0,
1985-06-18 00:00:00+00:00,0.0,3.28125,3.25,1.3690617084503174,108000,0.0,
1985-06-19 00:00:00+00:00,0.0,3.15625,3.125,1.3164047002792358,386400,0.0,
1985-06-20 00:00:00+00:00,0.0,3.1875,3.125,1.3164047002792358,802800,0.0,
1985-06-21 00:00:00+00:00,0.0,3.25,3.21875,1.3558968305587769,1055600,0.0,
1985-06-24 00:00:00+00:00,0.0,3.25,3.21875,1.3558968305587769,163600,0.0,
1985-06-25 00:00:00+00:00,0.0,3.3125,3.28125,1.3822250366210938,586400,0.0,
1985-06-26 00:00:00+00:00,0.0,3.3125,3.28125,1.3822250366210938,4800,0.0,
1985-06-27 00:00:00+00:00,0.0,3.25,3.21875,1.3558968305587769,238400,0.0,
1985-06-28 00:00:00+00:00,0.0,3.28125,3.25,1.3690617084503174,160400,0.0,
1985-07-01 00:00:00+00:00,0.0,3.28125,3.25,1.3690617084503174,102000,0.0,
1985-07-02 00:00:00+00:00,0.0,3.28125,3.25,1.3690617084503174,70800,0.0,
1985-07-03 00:00:00+00:00,0.0,3.28125,3.25,1.3690617084503174,685600,0.0,
1985-07-05 00:00:00+00:00,0.0,3.28125,3.25,1.3690617084503174,41200,0.0,
1985-07-08 00:00:00+00:00,0.0,3.28125,3.25,1.3690617084503174,250800,0.0,
1985-07-09 00:00:00+00:00,0.0,3.28125,3.25,1.3690617084503174,77600,0.0,
1985-07-10 00:00:00+00:00,0.0,3.40625,3.375,1.421717643737793,403600,0.0,
1985-07-11 00:00:00+00:00,0.0,3.53125,3.5,1.474373698234558,390400,0.0,
1985-07-12 00:00:00+00:00,0.0,3.8125,3.78125,1.5928499698638916,611200,0.0,
1985-07-15 00:00:00+00:00,0.0,3.90625,3.875,1.6323422193527222,492000,0.0,
1985-07-16 00:00:00+00:00,0.0,3.96875,3.9375,1.6586705446243286,169200,0.0,
1985-07-17 00:00:00+00:00,0.0,3.9375,3.90625,1.6455060243606567,296800,0.0,
1985-07-18 00:00:00+00:00,0.0,3.9375,3.90625,1.6455060243606567,193200,0.0,
1985-07-19 00:00:00+00:00,0.0,3.96875,3.90625,1.6455060243606567,78000,0.0,
1985-07-22 00:00:00+00:00,0.0,3.9375,3.875,1.6323422193527222,94400,0.0,
1985-07-23 00:00:00+00:00,0.0,3.9375,3.90625,1.6455060243606567,27200,0.0,
1985-07-24 00:00:00+00:00,0.0,3.9375,3.90625,1.6455060243606567,86000,0.0,
1985-07-25 00:00:00+00:00,0.0,4.0,3.96875,1.671834111213684,1582800,0.0,
1985-07-26 00:00:00+00:00,0.0,4.0625,4.03125,1.6981626749038696,275600,0.0,
1985-07-29 00:00:00+00:00,0.0,4.0625,4.03125,1.6981626749038696,130000,0.0,
1985-07-30 00:00:00+00:00,0.0,3.96875,3.90625,1.6455060243606567,156000,0.0,
1985-07-31 00:00:00+00:00,0.0,4.0,3.96875,1.671834111213684,148400,0.0,
1985-08-01 00:00:00+00:00,0.0,4.03125,3.96875,1.671834111213684,80400,0.0,
1985-08-02 00:00:00+00:00,0.0,4.03125,4.0,1.6849979162216189,101600,0.0,
1985-08-05 00:00:00+00:00,0.0,3.96875,3.9375,1.6586705446243286,120400,0.0,
1985-08-06 00:00:00+00:00,0.0,3.96875,3.9375,1.6586705446243286,74000,0.0,
1985-08-07 00:00:00+00:00,0.0,3.9375,3.90625,1.6455060243606567,71600,0.0,
1985-08-08 00:00:00+00:00,0.0,3.9375,3.875,1.6323422193527222,76800,0.0,
1985-08-09 00:00:00+00:00,0.0,3.90625,3.875,1.6323422193527222,60000,0.0,
1985-08-12 00:00:00+00:00,0.0,3.875,3.84375,1.6191776990890503,121600,0.0,
1985-08-13 00:00:00+00:00,0.0,3.875,3.84375,1.6191776990890503,66000,0.0,
1985-08-14 00:00:00+00:00,0.0,3.84375,3.78125,1.5928499698638916,66000,0.0,
1985-08-15 00:00:00+00:00,0.0,3.75,3.71875,1.5665221214294434,110000,0.0,
1985-08-16 00:00:00+00:00,0.0,3.71875,3.65625,1.540193796157837,298400,0.0,
1985-08-19 00:00:00+00:00,0.0,3.71875,3.6875,1.5533584356307983,494400,0.0,
1985-08-20 00:00:00+00:00,0.0,3.78125,3.75,1.5796854496002195,396800,0.0,
1985-08-21 00:00:00+00:00,0.0,3.8125,3.75,1.5796854496002195,309600,0.0,
1985-08-22 00:00:00+00:00,0.0,3.75,3.71875,1.5665221214294434,266400,0.0,
1985-08-23 00:00:00+00:00,0.0,3.75,3.71875,1.5665221214294434,504000,0.0,
1985-08-26 00:00:00+00:00,0.0,3.71875,3.65625,1.540193796157837,33200,0.0,
1985-08-27 00:00:00+00:00,0.0,3.71875,3.6875,1.5533584356307983,218400,0.0,
1985-08-28 00:00:00+00:00,0.0,3.75,3.71875,1.5665221214294434,52000,0.0,
1985-08-29 00:00:00+00:00,0.0,3.78125,3.75,1.5796854496002195,305600,0.0,
1985-08-30 00:00:00+00:00,0.0,3.78125,3.75,1.5796854496002195,130400,0.0,
1985-09-03 00:00:00+00:00,0.0,3.6875,3.625,1.5270299911499023,164000,0.0,
1985-09-04 00:00:00+00:00,0.0,3.6875,3.625,1.5270299911499023,2400,0.0,
1985-09-05 00:00:00+00:00,0.0,3.6875,3.65625,1.540193796157837,70000,0.0,
1985-09-06 00:00:00+00:00,0.0,3.6875,3.65625,1.540193796157837,78800,0.0,
1985-09-09 00:00:00+00:00,0.0,3.6875,3.65625,1.540193796157837,55200,0.0,
1985-09-10 00:00:00+00:00,0.0,3.65625,3.625,1.5270299911499023,158400,0.0,
1985-09-11 00:00:00+00:00,0.0,3.65625,3.625,1.5270299911499023,46000,0.0,
1985-09-12 00:00:00+00:00,0.0,3.625,3.5625,1.5007015466690063,158400,0.0,
1985-09-13 00:00:00+00:00,0.0,3.5,3.46875,1.4612095355987549,176400,0.0,
1985-09-16 00:00:00+00:00,0.0,3.46875,3.40625,1.4348810911178589,90000,0.0,
1985-09-17 00:00:00+00:00,0.0,3.375,3.3125,1.395389437675476,94000,0.0,
1985-09-18 00:00:00+00:00,0.0,3.25,3.21875,1.3558968305587769,247200,0.0,
1985-09-19 00:00:00+00:00,0.0,3.28125,3.25,1.3690617084503174,34800,0.0,
1985-09-20 00:00:00+00:00,0.0,3.4375,3.375,1.421717643737793,193200,0.0,
1985-09-23 00:00:00+00:00,0.0,3.53125,3.5,1.474373698234558,171600,0.0,
1985-09-24 00:00:00+00:00,0.0,3.5,3.46875,1.4612095355987549,221200,0.0,
1985-09-25 00:00:00+00:00,0.0,3.46875,3.4375,1.4480453729629517,38800,0.0,
1985-09-26 00:00:00+00:00,0.0,3.46875,3.4375,1.4480453729629517,56400,0.0,
1985-09-30 00:00:00+00:00,0.0,3.5,3.46875,1.4612095355987549,236800,0.0,
1985-10-01 00:00:00+00:00,0.0,3.5,3.46875,1.4612095355987549,90000,0.0,
1985-10-02 00:00:00+00:00,0.0,3.5,3.46875,1.4612095355987549,150800,0.0,
1985-10-03 00:00:00+00:00,0.0,3.46875,3.4375,1.4480453729629517,44000,0.0,
1985-10-04 00:00:00+00:00,0.0,3.4375,3.40625,1.4348810911178589,50800,0.0,
1985-10-07 00:00:00+00:00,0.0,3.46875,3.4375,1.4480453729629517,88000,0.0,
1985-10-08 00:00:00+00:00,0.0,3.4375,3.40625,1.4348810911178589,228000,0.0,
1985-10-09 00:00:00+00:00,0.0,3.4375,3.40625,1.4348810911178589,85200,0.0,
1985-10-10 00:00:00+00:00,0.0,3.4375,3.40625,1.4348810911178589,198800,0.0,
1985-10-11 00:00:00+00:00,0.0,3.46875,3.4375,1.4480453729629517,212000,0.0,
1985-10-14 00:00:00+00:00,0.0,3.5,3.4375,1.4480453729629517,56800,0.0,
1985-10-15 00:00:00+00:00,0.0,3.5,3.46875,1.4612095355987549,95200,0.0,
1985-10-16 00:00:00+00:00,0.0,3.5625,3.5,1.474373698234558,86800,0.0,
1985-10-17 00:00:00+00:00,0.0,3.59375,3.53125,1.4875376224517822,135200,0.0,
1985-10-18 00:00:00+00:00,0.0,3.59375,3.5625,1.5007015466690063,421200,0.0,
1985-10-21 00:00:00+00:00,0.0,3.5625,3.53125,1.4875376224517822,190400,0.0,
1985-10-22 00:00:00+00:00,0.0,3.5625,3.5,1.474373698234558,83200,0.0,
1985-10-23 00:00:00+00:00,0.0,3.53125,3.5,1.474373698234558,90800,0.0,
1985-10-24 00:00:00+00:00,0.0,3.46875,3.4375,1.4480453729629517,206400,0.0,
1985-10-25 00:00:00+00:00,0.0,3.4375,3.40625,1.4348810911178589,54400,0.0,
1985-10-28 00:00:00+00:00,0.0,3.4375,3.40625,1.4348810911178589,108000,0.0,
1985-10-29 00:00:00+00:00,0.0,3.4375,3.40625,1.4348810911178589,49600,0.0,
1985-10-30 00:00:00+00:00,0.0,3.46875,3.40625,1.4348810911178589,520800,0.0,
1985-10-31 00:00:00+00:00,0.0,3.46875,3.4375,1.4480453729629517,481200,0.0,
1985-11-01 00:00:00+00:00,0.0,3.46875,3.4375,1.4480453729629517,184000,0.0,
1985-11-04 00:00:00+00:00,0.0,3.46875,3.4375,1.4480453729629517,256000,0.0,
1985-11-05 00:00:00+00:00,0.0,3.53125,3.5,1.474373698234558,459200,0.0,
1985-11-06 00:00:00+00:00,0.0,3.53125,3.5,1.474373698234558,310800,0.0,
1985-11-07 00:00:00+00:00,0.0,3.65625,3.625,1.5270299911499023,161600,0.0,
1985-11-08 00:00:00+00:00,0.0,3.84375,3.8125,1.6060141324996948,310800,0.0,
1985-11-11 00:00:00+00:00,0.0,3.84375,3.78125,1.5928499698638916,174800,0.0,
1985-11-12 00:00:00+00:00,0.0,3.90625,3.875,1.6323422193527222,348400,0.0,
1985-11-13 00:00:00+00:00,0.0,3.90625,3.875,1.6323422193527222,7600,0.0,
1985-11-14 00:00:00+00:00,0.0,3.90625,3.875,1.6323422193527222,252400,0.0,
1985-11-15 00:00:00+00:00,0.0,3.96875,3.9375,1.6586705446243286,52000,0.0,
1985-11-18 00:00:00+00:00,0.0,3.96875,3.9375,1.6586705446243286,116400,0.0,
1985-11-19 00:00:00+00:00,0.0,3.9375,3.90625,1.6455060243606567,62400,0.0,
1985-11-20 00:00:00+00:00,0.0,3.96875,3.90625,1.6455060243606567,90400,0.0,
1985-11-21 00:00:00+00:00,0.0,4.03125,3.96875,1.671834111213684,158400,0.0,
1985-11-22 00:00:00+00:00,0.0,4.0,3.96875,1.671834111213684,126000,0.0,
1985-11-25 00:00:00+00:00,0.0,3.90625,3.875,1.6323422193527222,84800,0.0,
1985-11-26 00:00:00+00:00,0.0,3.59375,3.5625,1.5007015466690063,581600,0.0,
1985-11-27 00:00:00+00:00,0.0,3.75,3.71875,1.5665221214294434,514800,0.0,
1985-11-29 00:00:00+00:00,0.0,3.8125,3.78125,1.5928499698638916,160000,0.0,
1985-12-02 00:00:00+00:00,0.0,3.65625,3.625,1.5270299911499023,230400,0.0,
1985-12-03 00:00:00+00:00,0.0,3.6875,3.65625,1.540193796157837,20800,0.0,
1985-12-04 00:00:00+00:00,0.0,3.65625,3.625,1.5270299911499023,401600,0.0,
