date,ACM_Open,ACM_High,ACM_Low,ACM_Close,ACM_Volume,ACM_Dividends,ACM_Stock Splits
2007-05-10 00:00:00+00:00,21.100000381469727,21.989999771118164,20.600000381469727,20.59299087524414,20007900,0.0,
2007-05-11 00:00:00+00:00,21.1299991607666,22.399999618530277,21.1299991607666,21.324970245361328,3692100,0.0,
2007-05-14 00:00:00+00:00,22.0,22.649999618530277,21.850000381469727,21.76415634155273,1652800,0.0,
2007-05-15 00:00:00+00:00,21.850000381469727,22.420000076293945,20.729999542236328,20.495391845703125,2002500,0.0,
2007-05-16 00:00:00+00:00,22.489999771118164,23.399999618530277,22.399999618530277,22.38877487182617,5229300,0.0,
2007-05-17 00:00:00+00:00,23.34000015258789,24.049999237060547,22.940000534057617,22.45709800720215,2501800,0.0,
2007-05-18 00:00:00+00:00,23.25,23.450000762939453,22.350000381469727,22.437580108642575,1392700,0.0,
2007-05-21 00:00:00+00:00,23.0,23.84000015258789,22.700000762939453,23.081716537475582,1066200,0.0,
2007-05-22 00:00:00+00:00,23.649999618530277,24.399999618530277,23.26000022888184,23.37450790405273,1476300,0.0,
2007-05-23 00:00:00+00:00,24.26000022888184,24.600000381469727,23.799999237060547,23.325708389282227,888400,0.0,
2007-05-24 00:00:00+00:00,23.96999931335449,24.0,22.5,22.49613380432129,1107100,0.0,
2007-05-25 00:00:00+00:00,22.950000762939453,23.989999771118164,22.950000762939453,22.94508552551269,400100,0.0,
2007-05-29 00:00:00+00:00,24.040000915527344,24.09000015258789,23.07999992370605,22.681568145751957,881000,0.0,
2007-05-30 00:00:00+00:00,22.76000022888184,23.100000381469727,22.709999084472656,22.33997917175293,373400,0.0,
2007-05-31 00:00:00+00:00,23.0,23.049999237060547,22.040000915527344,22.34973907470703,950800,0.0,
2007-06-01 00:00:00+00:00,22.600000381469727,23.25,22.5,22.486373901367188,585100,0.0,
2007-06-04 00:00:00+00:00,22.790000915527344,23.75,22.71999931335449,22.740123748779297,835200,0.0,
2007-06-05 00:00:00+00:00,22.850000381469727,23.57999992370605,22.799999237060547,22.847484588623047,591500,0.0,
2007-06-06 00:00:00+00:00,23.100000381469727,23.38999938964844,22.799999237060547,22.554691314697266,545300,0.0,
2007-06-07 00:00:00+00:00,23.040000915527344,23.31999969482422,22.530000686645508,22.222862243652344,427200,0.0,
2007-06-08 00:00:00+00:00,22.399999618530277,22.479999542236328,22.06999969482422,21.88127326965332,764900,0.0,
2007-06-11 00:00:00+00:00,22.5,22.75,21.51000022888184,22.183822631835938,547300,0.0,
2007-06-12 00:00:00+00:00,22.200000762939453,22.799999237060547,22.200000762939453,22.086225509643555,337000,0.0,
2007-06-13 00:00:00+00:00,22.649999618530277,23.420000076293945,22.649999618530277,22.740123748779297,887600,0.0,
2007-06-14 00:00:00+00:00,23.739999771118164,24.25,23.420000076293945,23.15979766845703,1291100,0.0,
2007-06-15 00:00:00+00:00,23.86000061035156,24.81999969482422,23.600000381469727,24.11624526977539,2268700,0.0,
2007-06-18 00:00:00+00:00,24.979999542236328,26.0,24.940000534057617,25.37525177001953,1625100,0.0,
2007-06-19 00:00:00+00:00,26.399999618530277,26.450000762939453,25.100000381469727,24.89702415466309,1972600,0.0,
2007-06-20 00:00:00+00:00,25.530000686645508,26.200000762939453,25.11000061035156,24.73110580444336,1421300,0.0,
2007-06-21 00:00:00+00:00,25.25,25.270000457763672,24.6200008392334,24.311443328857425,714900,0.0,
2007-06-22 00:00:00+00:00,24.549999237060547,24.709999084472656,24.18000030517578,23.628257751464844,2175000,0.0,
2007-06-25 00:00:00+00:00,24.350000381469727,25.07999992370605,24.190000534057617,24.00889205932617,551400,0.0,
2007-06-26 00:00:00+00:00,24.690000534057617,24.940000534057617,23.6200008392334,23.35498809814453,647100,0.0,
2007-06-27 00:00:00+00:00,23.350000381469727,24.729999542236328,23.350000381469727,24.06744956970215,463400,0.0,
2007-06-28 00:00:00+00:00,24.65999984741211,24.920000076293945,24.32999992370605,23.979610443115234,352500,0.0,
2007-06-29 00:00:00+00:00,24.799999237060547,25.5,24.65999984741211,24.21384620666504,506000,0.0,
