date,OTRK_Open,OTRK_High,OTRK_Low,OTRK_Close,OTRK_Volume,OTRK_Dividends,OTRK_Stock Splits
2004-04-01 00:00:00+00:00,92160.0,93600.0,90720.0,92160.0,2,,
2004-04-02 00:00:00+00:00,92160.0,92880.0,90720.0,92880.0,1,,
2004-04-05 00:00:00+00:00,93600.0,93600.0,84240.0,86400.0,1,,
2004-04-06 00:00:00+00:00,87120.0,92160.0,87120.0,90144.0,2,,
2004-04-07 00:00:00+00:00,89280.0,89280.0,87840.0,88128.0,1,,
2004-04-08 00:00:00+00:00,86400.0,93600.0,86400.0,91440.0,2,,
2004-04-12 00:00:00+00:00,90000.0,90000.0,86400.0,87264.0,1,,
2004-04-13 00:00:00+00:00,88560.0,88560.0,83520.0,84240.0,1,,
2004-04-14 00:00:00+00:00,84528.0,84672.0,81504.0,81792.0,1,,
2004-04-15 00:00:00+00:00,82080.0,82080.0,78768.0,79920.0,0,,
2004-04-16 00:00:00+00:00,78480.0,83520.0,78480.0,79344.0,2,,
2004-04-19 00:00:00+00:00,76464.0,78048.0,76320.0,76320.0,1,,
2004-04-20 00:00:00+00:00,77040.0,77040.0,74880.0,75600.0,2,,
2004-04-21 00:00:00+00:00,75024.0,75024.0,73440.0,73728.0,1,,
2004-04-22 00:00:00+00:00,73440.0,73872.0,73440.0,73872.0,0,,
2004-04-23 00:00:00+00:00,74160.0,74160.0,72720.0,72720.0,0,,
2004-04-26 00:00:00+00:00,73440.0,74160.0,72720.0,72720.0,0,,
2004-04-27 00:00:00+00:00,72000.0,72144.0,70560.0,70704.0,1,,
2004-04-28 00:00:00+00:00,72000.0,72000.0,66240.0,66960.0,1,,
2004-04-29 00:00:00+00:00,67680.0,68400.0,61200.0,64224.0,1,,
2004-04-30 00:00:00+00:00,63360.0,63360.0,61920.0,62352.0,1,,
2004-05-03 00:00:00+00:00,61920.0,62640.0,61200.0,61776.0,1,,
2004-05-04 00:00:00+00:00,61200.0,61200.0,60480.0,60480.0,0,,
2004-05-05 00:00:00+00:00,59760.0,59904.0,59760.0,59760.0,0,,
2004-05-06 00:00:00+00:00,59760.0,61488.0,59328.0,60912.0,1,,
2004-05-07 00:00:00+00:00,61200.0,61920.0,61200.0,61776.0,0,,
2004-05-10 00:00:00+00:00,61632.0,61632.0,60336.0,60336.0,0,,
2004-05-11 00:00:00+00:00,60480.0,62640.0,60480.0,62640.0,1,,
2004-05-12 00:00:00+00:00,62496.0,62496.0,60480.0,60624.0,0,,
2004-05-13 00:00:00+00:00,59760.0,59760.0,59040.0,59472.0,0,,
2004-05-14 00:00:00+00:00,59760.0,59760.0,59472.0,59760.0,0,,
2004-05-17 00:00:00+00:00,59472.0,59472.0,59472.0,59472.0,0,,
2004-05-18 00:00:00+00:00,59040.0,59040.0,55440.0,55440.0,0,,
2004-05-19 00:00:00+00:00,55440.0,61200.0,54864.0,57456.0,1,,
2004-05-20 00:00:00+00:00,56160.0,56160.0,56160.0,56160.0,0,,
2004-05-21 00:00:00+00:00,56304.0,56880.0,56304.0,56880.0,0,,
2004-05-24 00:00:00+00:00,57024.0,57024.0,57024.0,57024.0,0,,
2004-05-25 00:00:00+00:00,56880.0,58032.0,56880.0,57888.0,0,,
2004-05-26 00:00:00+00:00,57600.0,58032.0,56160.0,56160.0,0,,
2004-05-27 00:00:00+00:00,56160.0,56160.0,56160.0,56160.0,0,,
2004-05-28 00:00:00+00:00,56160.0,57600.0,56160.0,57600.0,0,,
2004-06-01 00:00:00+00:00,57600.0,57744.0,57456.0,57600.0,0,,
2004-06-02 00:00:00+00:00,57600.0,58464.0,57600.0,57600.0,0,,
2004-06-03 00:00:00+00:00,57600.0,57744.0,57600.0,57744.0,0,,
2004-06-04 00:00:00+00:00,57600.0,57888.0,57600.0,57600.0,0,,
2004-06-07 00:00:00+00:00,57744.0,57744.0,57744.0,57744.0,0,,
2004-06-08 00:00:00+00:00,57744.0,57744.0,57744.0,57744.0,0,,
2004-06-09 00:00:00+00:00,57600.0,57744.0,56160.0,57600.0,1,,
2004-06-10 00:00:00+00:00,57600.0,57600.0,57600.0,57600.0,0,,
2004-06-14 00:00:00+00:00,57600.0,57600.0,57600.0,57600.0,0,,
2004-06-15 00:00:00+00:00,57744.0,57744.0,56160.0,56160.0,0,,
2004-06-16 00:00:00+00:00,55440.0,57600.0,55440.0,57600.0,0,,
2004-06-17 00:00:00+00:00,56160.0,59040.0,56160.0,59040.0,0,,
2004-06-18 00:00:00+00:00,56160.0,57600.0,56160.0,57600.0,0,,
2004-06-21 00:00:00+00:00,57600.0,57600.0,57600.0,57600.0,0,,
2004-06-22 00:00:00+00:00,53280.0,57600.0,53280.0,56160.0,1,,
2004-06-23 00:00:00+00:00,54720.0,54720.0,48240.0,50400.0,2,,
2004-06-24 00:00:00+00:00,50544.0,50688.0,50544.0,50688.0,1,,
2004-06-25 00:00:00+00:00,51120.0,51120.0,44784.0,44784.0,2,,
2004-06-28 00:00:00+00:00,43344.0,44928.0,41760.0,44784.0,3,,
2004-06-29 00:00:00+00:00,44496.0,44928.0,43200.0,44640.0,20,,
2004-06-30 00:00:00+00:00,44640.0,45360.0,43200.0,43200.0,4,,
2004-07-01 00:00:00+00:00,43200.0,44208.0,38880.0,38880.0,19,,
2004-07-02 00:00:00+00:00,38880.0,40320.0,38880.0,40320.0,3,,
2004-07-06 00:00:00+00:00,41760.0,42480.0,41760.0,42336.0,8,,
2004-07-07 00:00:00+00:00,41904.0,42192.0,41328.0,41760.0,3,,
2004-07-08 00:00:00+00:00,40320.0,42480.0,40320.0,42048.0,13,,
2004-07-09 00:00:00+00:00,41760.0,42192.0,41760.0,41904.0,14,,
2004-07-12 00:00:00+00:00,41760.0,43776.0,41760.0,43776.0,10,,
2004-07-13 00:00:00+00:00,43488.0,43776.0,42480.0,43200.0,5,,
2004-07-14 00:00:00+00:00,41760.0,42336.0,41328.0,41760.0,6,,
2004-07-15 00:00:00+00:00,41328.0,41328.0,39888.0,40320.0,5,,
2004-07-16 00:00:00+00:00,40320.0,41040.0,40320.0,41040.0,0,,
2004-07-19 00:00:00+00:00,40896.0,42192.0,40896.0,41472.0,5,,
2004-07-20 00:00:00+00:00,41472.0,41472.0,40320.0,40320.0,4,,
2004-07-21 00:00:00+00:00,40032.0,40896.0,37296.0,37584.0,3,,
2004-07-22 00:00:00+00:00,37008.0,37440.0,36720.0,37008.0,1,,
2004-07-23 00:00:00+00:00,36720.0,37440.0,36720.0,37008.0,0,,
2004-07-26 00:00:00+00:00,37440.0,37728.0,36000.0,36144.0,1,,
2004-07-27 00:00:00+00:00,36000.0,37008.0,33840.0,33840.0,6,,
2004-07-28 00:00:00+00:00,33408.0,33408.0,26784.0,28800.0,5,,
2004-07-29 00:00:00+00:00,28080.0,35280.0,28080.0,34128.0,3,,
2004-07-30 00:00:00+00:00,34128.0,37440.0,34128.0,37440.0,3,,
2004-08-02 00:00:00+00:00,34560.0,38880.0,34560.0,37152.0,8,,
2004-08-03 00:00:00+00:00,37008.0,37008.0,35136.0,35136.0,3,,
2004-08-04 00:00:00+00:00,36000.0,36000.0,34560.0,34560.0,2,,
2004-08-05 00:00:00+00:00,33840.0,34560.0,31680.0,32256.0,1,,
2004-08-06 00:00:00+00:00,32544.0,33840.0,32400.0,32400.0,1,,
2004-08-09 00:00:00+00:00,33120.0,33264.0,30960.0,31680.0,2,,
2004-08-10 00:00:00+00:00,32256.0,32400.0,29520.0,29952.0,2,,
2004-08-11 00:00:00+00:00,30960.0,34560.0,30960.0,33120.0,7,,
2004-08-12 00:00:00+00:00,33120.0,35136.0,33120.0,34704.0,3,,
2004-08-13 00:00:00+00:00,34704.0,35280.0,33120.0,34128.0,1,,
2004-08-16 00:00:00+00:00,34416.0,36000.0,34272.0,34560.0,2,,
2004-08-17 00:00:00+00:00,34560.0,36720.0,34560.0,35856.0,2,,
2004-08-18 00:00:00+00:00,36000.0,38160.0,36000.0,38016.0,3,,
2004-08-19 00:00:00+00:00,38592.0,38880.0,36000.0,36720.0,1,,
2004-08-20 00:00:00+00:00,36720.0,38880.0,36000.0,38160.0,5,,
2004-08-23 00:00:00+00:00,38160.0,39600.0,36720.0,39168.0,2,,
2004-08-24 00:00:00+00:00,39168.0,45360.0,39168.0,43920.0,6,,
2004-08-25 00:00:00+00:00,46080.0,54000.0,46080.0,47520.0,11,,
2004-08-26 00:00:00+00:00,48240.0,48240.0,45504.0,46080.0,2,,
2004-08-27 00:00:00+00:00,45360.0,45504.0,43200.0,44928.0,4,,
2004-08-30 00:00:00+00:00,43920.0,44640.0,43344.0,43920.0,1,,
2004-08-31 00:00:00+00:00,44640.0,45504.0,44640.0,45216.0,1,,
2004-09-01 00:00:00+00:00,45504.0,47376.0,45504.0,46944.0,2,,
2004-09-02 00:00:00+00:00,46800.0,46944.0,45792.0,46512.0,5,,
2004-09-03 00:00:00+00:00,46080.0,53568.0,46080.0,53136.0,5,,
2004-09-07 00:00:00+00:00,53280.0,57600.0,53280.0,57600.0,9,,
2004-09-08 00:00:00+00:00,59040.0,64368.0,59040.0,64368.0,20,,
2004-09-09 00:00:00+00:00,64656.0,64656.0,60480.0,61920.0,7,,
2004-09-10 00:00:00+00:00,61344.0,64080.0,60480.0,64080.0,6,,
2004-09-13 00:00:00+00:00,64800.0,65520.0,60624.0,61920.0,10,,
2004-09-14 00:00:00+00:00,61200.0,61200.0,56160.0,59328.0,14,,
2004-09-15 00:00:00+00:00,58464.0,59760.0,54720.0,56160.0,4,,
2004-09-16 00:00:00+00:00,56016.0,59328.0,55440.0,57744.0,2,,
2004-09-17 00:00:00+00:00,59760.0,59760.0,56016.0,56880.0,2,,
2004-09-20 00:00:00+00:00,57600.0,59040.0,57600.0,59040.0,3,,
2004-09-21 00:00:00+00:00,59040.0,60048.0,56160.0,57168.0,4,,
2004-09-22 00:00:00+00:00,56448.0,57312.0,52560.0,55296.0,4,,
2004-09-23 00:00:00+00:00,54720.0,57600.0,52560.0,56592.0,8,,
2004-09-24 00:00:00+00:00,55152.0,61920.0,55152.0,61344.0,13,,
2004-09-27 00:00:00+00:00,59760.0,60768.0,59040.0,59904.0,4,,
2004-09-28 00:00:00+00:00,59040.0,59472.0,57456.0,58032.0,4,,
2004-09-29 00:00:00+00:00,58320.0,59760.0,55872.0,58464.0,6,,
2004-09-30 00:00:00+00:00,57888.0,58752.0,56448.0,56880.0,1,,
2004-10-01 00:00:00+00:00,56592.0,61200.0,56448.0,61200.0,8,,
2004-10-04 00:00:00+00:00,60480.0,64080.0,59760.0,63216.0,7,,
2004-10-05 00:00:00+00:00,63360.0,64368.0,59760.0,62784.0,12,,
2004-10-06 00:00:00+00:00,62640.0,63792.0,61200.0,63216.0,16,,
2004-10-07 00:00:00+00:00,62496.0,64656.0,62496.0,63360.0,5,,
2004-10-08 00:00:00+00:00,64080.0,64656.0,62640.0,63792.0,6,,
2004-10-11 00:00:00+00:00,64800.0,68112.0,60624.0,62784.0,15,,
2004-10-12 00:00:00+00:00,61776.0,64080.0,60336.0,62640.0,5,,
2004-10-13 00:00:00+00:00,62640.0,64944.0,61056.0,61920.0,4,,
2004-10-14 00:00:00+00:00,61200.0,66672.0,61200.0,66672.0,9,,
2004-10-15 00:00:00+00:00,66240.0,68256.0,64080.0,68256.0,11,,
2004-10-18 00:00:00+00:00,68256.0,69840.0,63072.0,64368.0,5,,
2004-10-19 00:00:00+00:00,64800.0,64800.0,61200.0,62928.0,5,,
2004-10-20 00:00:00+00:00,60048.0,64368.0,60048.0,64368.0,9,,
2004-10-21 00:00:00+00:00,64080.0,64800.0,63216.0,64512.0,2,,
2004-10-22 00:00:00+00:00,64368.0,64512.0,59760.0,59760.0,4,,
2004-10-25 00:00:00+00:00,59040.0,60480.0,55872.0,56880.0,8,,
2004-10-26 00:00:00+00:00,57600.0,61920.0,53424.0,60480.0,12,,
2004-10-27 00:00:00+00:00,60912.0,60912.0,58320.0,58320.0,1,,
2004-10-28 00:00:00+00:00,59040.0,59040.0,56880.0,56880.0,1,,
2004-10-29 00:00:00+00:00,54720.0,57600.0,54000.0,57600.0,4,,
2004-11-01 00:00:00+00:00,56880.0,57600.0,54720.0,54864.0,0,,
2004-11-02 00:00:00+00:00,54720.0,54720.0,43920.0,48960.0,11,,
2004-11-03 00:00:00+00:00,48240.0,50544.0,46080.0,48816.0,3,,
2004-11-04 00:00:00+00:00,48240.0,49680.0,47952.0,48960.0,1,,
2004-11-05 00:00:00+00:00,49680.0,51840.0,49680.0,51552.0,1,,
2004-11-08 00:00:00+00:00,50688.0,51120.0,48816.0,50976.0,4,,
2004-11-09 00:00:00+00:00,49824.0,50400.0,49392.0,50400.0,1,,
2004-11-10 00:00:00+00:00,49680.0,51264.0,48960.0,51120.0,1,,
2004-11-11 00:00:00+00:00,51264.0,53280.0,51120.0,51984.0,1,,
2004-11-12 00:00:00+00:00,51120.0,52560.0,50400.0,51408.0,2,,
2004-11-15 00:00:00+00:00,51408.0,52848.0,48960.0,50256.0,2,,
2004-11-16 00:00:00+00:00,49680.0,50544.0,47376.0,50544.0,3,,
2004-11-17 00:00:00+00:00,50832.0,53136.0,50832.0,51984.0,2,,
2004-11-18 00:00:00+00:00,51552.0,58752.0,50544.0,55440.0,4,,
2004-11-19 00:00:00+00:00,56160.0,57456.0,56160.0,56160.0,3,,
2004-11-22 00:00:00+00:00,56160.0,56304.0,56016.0,56160.0,1,,
2004-11-23 00:00:00+00:00,56016.0,56448.0,54720.0,55296.0,1,,
2004-11-24 00:00:00+00:00,54720.0,57744.0,54720.0,56736.0,3,,
2004-11-26 00:00:00+00:00,57600.0,57600.0,55872.0,55872.0,1,,
2004-11-29 00:00:00+00:00,56160.0,56448.0,54864.0,55872.0,1,,
2004-11-30 00:00:00+00:00,55440.0,61200.0,54720.0,61200.0,9,,
2004-12-01 00:00:00+00:00,62496.0,65952.0,62496.0,62640.0,9,,
2004-12-02 00:00:00+00:00,62640.0,64800.0,62640.0,64080.0,9,,
2004-12-03 00:00:00+00:00,63648.0,66240.0,63360.0,65520.0,5,,
2004-12-06 00:00:00+00:00,65664.0,68400.0,64800.0,65376.0,10,,
2004-12-07 00:00:00+00:00,65376.0,65520.0,63360.0,64080.0,7,,
2004-12-08 00:00:00+00:00,64512.0,70272.0,63504.0,67392.0,19,,
2004-12-09 00:00:00+00:00,66960.0,68400.0,66528.0,67680.0,4,,
2004-12-10 00:00:00+00:00,66960.0,75456.0,66960.0,74736.0,19,,
2004-12-13 00:00:00+00:00,74880.0,75456.0,72000.0,74880.0,6,,
2004-12-14 00:00:00+00:00,74880.0,75744.0,71280.0,73008.0,9,,
2004-12-15 00:00:00+00:00,73728.0,83088.0,73008.0,82080.0,19,,
2004-12-16 00:00:00+00:00,83808.0,89280.0,82800.0,88848.0,18,,
2004-12-17 00:00:00+00:00,89712.0,95760.0,88128.0,92592.0,15,,
2004-12-20 00:00:00+00:00,93600.0,98640.0,90000.0,90576.0,17,,
2004-12-21 00:00:00+00:00,91440.0,92160.0,88560.0,89280.0,10,,
2004-12-22 00:00:00+00:00,89856.0,94032.0,89136.0,92160.0,6,,
2004-12-23 00:00:00+00:00,92160.0,94320.0,91584.0,93744.0,6,,
2004-12-27 00:00:00+00:00,95184.0,95184.0,91440.0,93600.0,4,,
2004-12-28 00:00:00+00:00,93600.0,93600.0,89424.0,89712.0,4,,
2004-12-29 00:00:00+00:00,89280.0,89424.0,86688.0,87552.0,3,,
2004-12-30 00:00:00+00:00,87120.0,89136.0,82368.0,88272.0,12,,
2004-12-31 00:00:00+00:00,88416.0,88992.0,87120.0,88992.0,2,,
2005-01-03 00:00:00+00:00,89280.0,91440.0,89280.0,89568.0,3,,
2005-01-04 00:00:00+00:00,90720.0,90720.0,83520.0,85104.0,8,,
2005-01-05 00:00:00+00:00,85104.0,85104.0,80640.0,83376.0,9,,
2005-01-06 00:00:00+00:00,83520.0,83520.0,81648.0,82224.0,1,,
2005-01-07 00:00:00+00:00,82368.0,82368.0,80784.0,81072.0,1,,
2005-01-10 00:00:00+00:00,81216.0,82368.0,79488.0,80640.0,2,,
2005-01-11 00:00:00+00:00,80352.0,80928.0,76608.0,76752.0,2,,
2005-01-12 00:00:00+00:00,76320.0,77040.0,72720.0,75456.0,8,,
2005-01-13 00:00:00+00:00,75600.0,79920.0,75600.0,79488.0,4,,
2005-01-14 00:00:00+00:00,79632.0,84240.0,79632.0,84096.0,2,,
2005-01-18 00:00:00+00:00,84240.0,84816.0,81504.0,83520.0,3,,
2005-01-19 00:00:00+00:00,84240.0,86544.0,84240.0,85968.0,4,,
2005-01-20 00:00:00+00:00,86400.0,87840.0,81936.0,82368.0,8,,
2005-01-21 00:00:00+00:00,82080.0,83520.0,79200.0,79920.0,3,,
2005-01-24 00:00:00+00:00,79920.0,84960.0,79056.0,79200.0,6,,
2005-01-25 00:00:00+00:00,79056.0,82800.0,78480.0,81936.0,3,,
2005-01-26 00:00:00+00:00,82512.0,87120.0,82080.0,86544.0,5,,
2005-01-27 00:00:00+00:00,87552.0,89424.0,84960.0,88272.0,6,,
2005-01-28 00:00:00+00:00,89280.0,91872.0,88128.0,89280.0,4,,
2005-01-31 00:00:00+00:00,87120.0,87552.0,82512.0,85536.0,8,,
2005-02-01 00:00:00+00:00,85536.0,92880.0,83520.0,89136.0,9,,
2005-02-02 00:00:00+00:00,86976.0,87984.0,85104.0,87408.0,12,,
2005-02-03 00:00:00+00:00,87840.0,90000.0,87408.0,88128.0,3,,
2005-02-04 00:00:00+00:00,88560.0,95040.0,88560.0,93600.0,10,,
2005-02-07 00:00:00+00:00,93600.0,97200.0,92448.0,93600.0,15,,
2005-02-08 00:00:00+00:00,94320.0,99360.0,93024.0,97632.0,5,,
2005-02-09 00:00:00+00:00,98352.0,103680.0,96480.0,102096.0,9,,
2005-02-10 00:00:00+00:00,108000.0,108000.0,102384.0,107280.0,16,,
2005-02-11 00:00:00+00:00,107280.0,113760.0,106560.0,113760.0,17,,
2005-02-14 00:00:00+00:00,115200.0,116640.0,111600.0,111600.0,7,,
2005-02-15 00:00:00+00:00,111600.0,111600.0,102240.0,104976.0,7,,
2005-02-16 00:00:00+00:00,103680.0,109440.0,103680.0,106560.0,5,,
2005-02-17 00:00:00+00:00,107280.0,114912.0,106560.0,108576.0,8,,
2005-02-18 00:00:00+00:00,109440.0,110736.0,108000.0,108144.0,2,,
2005-02-22 00:00:00+00:00,111600.0,114912.0,109872.0,111600.0,7,,
2005-02-23 00:00:00+00:00,112320.0,124992.0,112320.0,121392.0,28,,
2005-02-24 00:00:00+00:00,118080.0,121824.0,116208.0,119376.0,15,,
2005-02-25 00:00:00+00:00,120096.0,131040.0,119232.0,129888.0,16,,
2005-02-28 00:00:00+00:00,132480.0,133920.0,123840.0,128160.0,8,,
2005-03-01 00:00:00+00:00,129600.0,130896.0,126864.0,127872.0,5,,
2005-03-02 00:00:00+00:00,128016.0,128736.0,121392.0,121392.0,5,,
2005-03-03 00:00:00+00:00,121392.0,125280.0,116928.0,117216.0,6,,
2005-03-04 00:00:00+00:00,117072.0,117072.0,108000.0,115776.0,12,,
2005-03-07 00:00:00+00:00,115920.0,125280.0,114480.0,117360.0,9,,
2005-03-08 00:00:00+00:00,115920.0,122976.0,109440.0,115200.0,8,,
2005-03-09 00:00:00+00:00,115200.0,115200.0,105840.0,106272.0,6,,
2005-03-10 00:00:00+00:00,106272.0,109440.0,103680.0,107424.0,8,,
2005-03-11 00:00:00+00:00,109440.0,117360.0,109440.0,113040.0,19,,
2005-03-14 00:00:00+00:00,114480.0,115920.0,106704.0,109008.0,5,,
2005-03-15 00:00:00+00:00,110304.0,114480.0,109440.0,112896.0,10,,
2005-03-16 00:00:00+00:00,111600.0,111744.0,109584.0,109872.0,7,,
2005-03-17 00:00:00+00:00,110160.0,110160.0,104688.0,104688.0,4,,
2005-03-18 00:00:00+00:00,104544.0,105840.0,100944.0,101520.0,7,,
2005-03-21 00:00:00+00:00,100800.0,105552.0,91728.0,104544.0,8,,
2005-03-22 00:00:00+00:00,105120.0,109872.0,103104.0,106848.0,4,,
2005-03-23 00:00:00+00:00,104256.0,115920.0,104256.0,110880.0,8,,
2005-03-24 00:00:00+00:00,112320.0,114912.0,109872.0,114336.0,7,,
2005-03-28 00:00:00+00:00,115056.0,121392.0,115056.0,119520.0,10,,
2005-03-29 00:00:00+00:00,119808.0,126000.0,117072.0,119520.0,9,,
2005-03-30 00:00:00+00:00,124560.0,127440.0,118080.0,125424.0,5,,
2005-03-31 00:00:00+00:00,125280.0,125280.0,113040.0,122976.0,7,,
2005-04-01 00:00:00+00:00,119952.0,122976.0,119952.0,122976.0,2,,
2005-04-04 00:00:00+00:00,120096.0,120240.0,113760.0,113760.0,10,,
2005-04-05 00:00:00+00:00,118080.0,118080.0,106560.0,111312.0,15,,
2005-04-06 00:00:00+00:00,108720.0,113904.0,108000.0,109584.0,3,,
2005-04-07 00:00:00+00:00,109440.0,116640.0,109152.0,113760.0,9,,
2005-04-08 00:00:00+00:00,117792.0,117792.0,111600.0,117216.0,14,,
2005-04-11 00:00:00+00:00,115920.0,120816.0,115200.0,119088.0,9,,
2005-04-12 00:00:00+00:00,118800.0,120672.0,116640.0,118800.0,19,,
2005-04-13 00:00:00+00:00,119376.0,119520.0,116208.0,117360.0,10,,
2005-04-14 00:00:00+00:00,118656.0,122400.0,115200.0,119088.0,23,,
2005-04-15 00:00:00+00:00,116640.0,121680.0,116640.0,119520.0,24,,
2005-04-18 00:00:00+00:00,122400.0,122400.0,116784.0,118800.0,5,,
2005-04-19 00:00:00+00:00,118080.0,120096.0,117648.0,118800.0,8,,
