date,BYRN_Open,BYRN_High,BYRN_Low,BYRN_Close,BYRN_Volume,BYRN_Dividends,BYRN_Stock Splits
2006-10-23 00:00:00+00:00,7.0,7.0,7.0,7.0,300,,
2006-10-24 00:00:00+00:00,6.5,6.900000095367432,6.5,6.900000095367432,1500,,
2006-10-25 00:00:00+00:00,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,0,,
2006-10-26 00:00:00+00:00,6.900000095367432,7.0,6.5,6.5,2330,,
2006-10-27 00:00:00+00:00,6.5,6.5,6.5,6.5,790,,
2006-10-30 00:00:00+00:00,6.5,6.5,6.5,6.5,0,,
2006-10-31 00:00:00+00:00,6.900000095367432,6.900000095367432,6.5,6.5,900,,
2006-11-01 00:00:00+00:00,6.0,6.0,6.0,6.0,500,,
2006-11-02 00:00:00+00:00,6.800000190734863,7.400000095367432,6.599999904632568,7.199999809265137,3850,,
2006-11-03 00:00:00+00:00,8.5,13.5,7.0,11.5,14050,,
2006-11-06 00:00:00+00:00,11.800000190734863,12.899999618530272,11.399999618530272,12.5,9270,,
2006-11-07 00:00:00+00:00,12.5,12.5,12.0,12.0,2400,,
2006-11-08 00:00:00+00:00,12.0,12.0,11.5,11.5,2680,,
2006-11-09 00:00:00+00:00,11.600000381469728,11.600000381469728,11.5,11.5,920,,
2006-11-10 00:00:00+00:00,11.800000190734863,12.899999618530272,11.5,12.899999618530272,2450,,
2006-11-13 00:00:00+00:00,13.5,14.399999618530272,13.199999809265137,13.5,6750,,
2006-11-14 00:00:00+00:00,16.0,20.5,16.0,19.0,4150,,
2006-11-15 00:00:00+00:00,19.5,27.5,19.200000762939453,25.5,12850,,
2006-11-16 00:00:00+00:00,29.5,29.5,26.0,26.5,7110,,
2006-11-17 00:00:00+00:00,23.0,26.5,18.0,20.0,1850,,
2006-11-20 00:00:00+00:00,18.0,22.0,13.100000381469728,21.5,1950,,
2006-11-21 00:00:00+00:00,22.5,23.5,20.0,22.5,1310,,
2006-11-22 00:00:00+00:00,22.0,22.5,18.0,20.0,1870,,
2006-11-24 00:00:00+00:00,18.600000381469727,22.299999237060547,18.600000381469727,22.200000762939453,510,,
2006-11-27 00:00:00+00:00,22.5,22.5,20.600000381469727,20.700000762939453,1780,,
2006-11-28 00:00:00+00:00,21.0,22.5,20.700000762939453,22.299999237060547,4850,,
2006-11-29 00:00:00+00:00,22.5,23.0,21.700000762939453,22.5,2670,,
2006-11-30 00:00:00+00:00,22.600000381469727,22.600000381469727,19.5,20.5,2480,,
2006-12-01 00:00:00+00:00,22.0,22.0,19.0,20.299999237060547,2220,,
2006-12-04 00:00:00+00:00,20.399999618530277,20.5,18.0,18.0,1750,,
2006-12-05 00:00:00+00:00,18.0,21.399999618530277,15.0,20.0,5220,,
2006-12-06 00:00:00+00:00,20.200000762939453,20.200000762939453,20.0,20.200000762939453,280,,
2006-12-07 00:00:00+00:00,20.0,20.5,19.0,19.0,3360,,
2006-12-08 00:00:00+00:00,19.0,20.100000381469727,19.0,20.0,9820,,
2006-12-11 00:00:00+00:00,19.700000762939453,19.700000762939453,17.5,17.5,580,,
2006-12-12 00:00:00+00:00,19.5,19.5,19.5,19.5,150,,
2006-12-13 00:00:00+00:00,19.5,20.0,19.5,19.700000762939453,650,,
2006-12-14 00:00:00+00:00,19.700000762939453,19.700000762939453,19.0,19.0,1050,,
2006-12-15 00:00:00+00:00,19.0,19.0,19.0,19.0,1120,,
2006-12-18 00:00:00+00:00,18.100000381469727,18.100000381469727,18.100000381469727,18.100000381469727,200,,
2006-12-19 00:00:00+00:00,18.100000381469727,18.100000381469727,18.100000381469727,18.100000381469727,0,,
2006-12-20 00:00:00+00:00,18.5,18.5,18.5,18.5,20,,
2006-12-21 00:00:00+00:00,19.0,19.0,19.0,19.0,330,,
2006-12-22 00:00:00+00:00,19.0,19.0,19.0,19.0,0,,
2006-12-26 00:00:00+00:00,19.0,19.0,19.0,19.0,0,,
2006-12-27 00:00:00+00:00,19.5,20.5,19.0,19.200000762939453,1050,,
2006-12-28 00:00:00+00:00,19.0,19.0,18.600000381469727,18.600000381469727,500,,
2006-12-29 00:00:00+00:00,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,0,,
2007-01-03 00:00:00+00:00,19.100000381469727,19.100000381469727,18.600000381469727,18.600000381469727,350,,
2007-01-04 00:00:00+00:00,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,0,,
2007-01-05 00:00:00+00:00,18.600000381469727,19.200000762939453,18.600000381469727,19.0,1150,,
2007-01-08 00:00:00+00:00,19.200000762939453,19.200000762939453,17.5,17.5,1300,,
2007-01-09 00:00:00+00:00,18.5,19.200000762939453,17.0,18.5,1490,,
2007-01-10 00:00:00+00:00,18.5,18.5,18.5,18.5,200,,
2007-01-11 00:00:00+00:00,18.5,18.5,18.5,18.5,200,,
2007-01-12 00:00:00+00:00,19.0,19.5,18.5,19.5,1740,,
2007-01-16 00:00:00+00:00,19.700000762939453,20.5,19.5,20.5,10340,,
2007-01-17 00:00:00+00:00,21.0,29.0,21.0,27.0,5270,,
2007-01-18 00:00:00+00:00,26.899999618530277,27.399999618530277,24.600000381469727,27.0,4220,,
2007-01-19 00:00:00+00:00,27.200000762939453,32.20000076293945,27.0,30.0,9840,,
2007-01-22 00:00:00+00:00,30.5,31.0,29.0,30.0,5110,,
2007-01-23 00:00:00+00:00,30.5,31.5,30.0,31.0,4240,,
2007-01-24 00:00:00+00:00,31.0,32.5,31.0,31.0,2710,,
2007-01-25 00:00:00+00:00,31.5,32.5,31.200000762939453,32.0,2890,,
2007-01-26 00:00:00+00:00,33.5,35.5,32.0,35.5,8940,,
2007-01-29 00:00:00+00:00,37.5,37.5,36.0,36.0,7740,,
2007-01-30 00:00:00+00:00,37.5,40.0,35.5,35.5,2390,,
2007-01-31 00:00:00+00:00,38.5,39.0,36.5,36.5,1970,,
2007-02-01 00:00:00+00:00,36.0,36.5,36.0,36.5,120,,
2007-02-02 00:00:00+00:00,36.5,37.79999923706055,36.0,37.0,1890,,
2007-02-05 00:00:00+00:00,37.0,37.0,36.5,37.0,650,,
2007-02-06 00:00:00+00:00,36.5,37.5,36.5,37.400001525878906,170,,
2007-02-07 00:00:00+00:00,37.79999923706055,38.0,37.5,38.0,1200,,
2007-02-08 00:00:00+00:00,38.5,38.5,37.5,37.5,1930,,
2007-02-09 00:00:00+00:00,36.5,36.5,33.5,36.0,760,,
2007-02-12 00:00:00+00:00,35.0,35.0,30.0,33.400001525878906,1220,,
2007-02-13 00:00:00+00:00,30.0,31.0,29.0,30.0,2030,,
2007-02-14 00:00:00+00:00,30.5,30.5,30.0,30.0,1070,,
2007-02-15 00:00:00+00:00,30.100000381469727,30.5,30.0,30.5,1930,,
2007-02-16 00:00:00+00:00,30.5,32.5,30.5,32.5,600,,
2007-02-20 00:00:00+00:00,33.5,33.5,30.5,31.0,960,,
2007-02-21 00:00:00+00:00,31.0,31.5,31.0,31.0,1300,,
2007-02-22 00:00:00+00:00,31.5,31.5,31.0,31.5,370,,
2007-02-23 00:00:00+00:00,30.700000762939453,30.700000762939453,30.700000762939453,30.700000762939453,10,,
2007-02-26 00:00:00+00:00,31.5,32.79999923706055,31.0,32.79999923706055,4400,,
2007-02-27 00:00:00+00:00,35.0,35.0,31.799999237060547,32.0,1140,,
2007-02-28 00:00:00+00:00,32.0,33.0,32.0,33.0,1210,,
2007-03-01 00:00:00+00:00,33.0,33.0,33.0,33.0,20,,
2007-03-02 00:00:00+00:00,33.0,33.0,32.5,32.5,760,,
2007-03-05 00:00:00+00:00,32.0,32.5,31.600000381469727,32.5,900,,
2007-03-06 00:00:00+00:00,32.599998474121094,32.70000076293945,32.0,32.0,1090,,
2007-03-07 00:00:00+00:00,32.0,32.0,31.0,31.0,1220,,
2007-03-08 00:00:00+00:00,33.0,33.0,31.0,31.0,750,,
2007-03-09 00:00:00+00:00,31.299999237060547,31.299999237060547,31.0,31.0,2050,,
2007-03-12 00:00:00+00:00,31.0,31.0,31.0,31.0,370,,
2007-03-13 00:00:00+00:00,31.0,31.100000381469727,30.0,30.0,2720,,
2007-03-14 00:00:00+00:00,29.0,30.0,29.0,30.0,60,,
2007-03-15 00:00:00+00:00,30.0,30.0,30.0,30.0,580,,
2007-03-16 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
2007-03-19 00:00:00+00:00,30.0,30.0,29.0,29.5,3130,,
2007-03-20 00:00:00+00:00,29.5,29.5,29.5,29.5,0,,
2007-03-21 00:00:00+00:00,29.799999237060547,29.799999237060547,29.799999237060547,29.799999237060547,270,,
2007-03-22 00:00:00+00:00,30.0,30.0,30.0,30.0,10,,
2007-03-23 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
2007-03-26 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
2007-03-27 00:00:00+00:00,30.0,30.0,30.0,30.0,150,,
2007-03-28 00:00:00+00:00,30.5,31.0,29.5,30.0,3130,,
2007-03-29 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
2007-03-30 00:00:00+00:00,29.799999237060547,30.0,29.799999237060547,30.0,40,,
2007-04-02 00:00:00+00:00,30.0,30.0,30.0,30.0,180,,
2007-04-03 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
2007-04-04 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
2007-04-05 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
2007-04-09 00:00:00+00:00,28.5,30.299999237060547,28.5,30.299999237060547,20,,
2007-04-10 00:00:00+00:00,30.299999237060547,30.299999237060547,30.299999237060547,30.299999237060547,0,,
2007-04-11 00:00:00+00:00,30.0,30.0,30.0,30.0,40,,
2007-04-12 00:00:00+00:00,29.5,30.0,29.5,30.0,250,,
2007-04-13 00:00:00+00:00,29.5,29.5,29.5,29.5,100,,
2007-04-16 00:00:00+00:00,28.5,28.5,28.5,28.5,280,,
2007-04-17 00:00:00+00:00,28.0,28.0,28.0,28.0,280,,
2007-04-18 00:00:00+00:00,28.0,28.0,28.0,28.0,50,,
2007-04-19 00:00:00+00:00,27.5,28.0,25.0,28.0,2160,,
2007-04-20 00:00:00+00:00,28.0,28.0,28.0,28.0,0,,
2007-04-23 00:00:00+00:00,26.5,27.0,26.5,26.5,750,,
2007-04-24 00:00:00+00:00,24.899999618530277,30.5,24.5,27.5,6720,,
2007-04-25 00:00:00+00:00,29.0,30.5,29.0,29.0,530,,
2007-04-26 00:00:00+00:00,29.0,29.0,29.0,29.0,0,,
2007-04-27 00:00:00+00:00,30.5,30.5,30.0,30.0,430,,
2007-04-30 00:00:00+00:00,30.5,30.5,30.0,30.0,540,,
2007-05-01 00:00:00+00:00,30.0,30.0,30.0,30.0,220,,
2007-05-02 00:00:00+00:00,29.5,30.0,29.5,30.0,620,,
2007-05-03 00:00:00+00:00,30.0,31.0,29.5,29.5,3200,,
2007-05-04 00:00:00+00:00,29.5,30.0,29.5,30.0,350,,
2007-05-07 00:00:00+00:00,30.0,30.0,29.5,30.0,1790,,
2007-05-08 00:00:00+00:00,29.5,29.5,29.5,29.5,50,,
2007-05-09 00:00:00+00:00,29.5,31.5,29.5,31.5,6430,,
2007-05-10 00:00:00+00:00,32.0,34.0,32.0,34.0,3140,,
2007-05-11 00:00:00+00:00,33.5,34.5,33.5,34.0,8510,,
2007-05-14 00:00:00+00:00,34.5,34.5,34.0,34.0,930,,
2007-05-15 00:00:00+00:00,34.0,35.70000076293945,34.0,35.0,2140,,
2007-05-16 00:00:00+00:00,37.400001525878906,37.400001525878906,35.0,35.0,2590,,
2007-05-17 00:00:00+00:00,33.599998474121094,35.5,33.599998474121094,33.79999923706055,2960,,
2007-05-18 00:00:00+00:00,34.0,34.5,34.0,34.0,800,,
2007-05-21 00:00:00+00:00,36.0,36.0,35.0,35.0,340,,
2007-05-22 00:00:00+00:00,35.0,35.0,33.5,33.5,460,,
2007-05-23 00:00:00+00:00,33.0,33.0,33.0,33.0,250,,
2007-05-24 00:00:00+00:00,32.0,32.0,32.0,32.0,420,,
2007-05-25 00:00:00+00:00,31.0,31.0,30.5,30.5,250,,
2007-05-29 00:00:00+00:00,35.0,35.0,30.5,33.5,250,,
2007-05-30 00:00:00+00:00,33.0,33.0,30.5,30.600000381469727,320,,
2007-05-31 00:00:00+00:00,32.0,32.0,30.5,32.0,350,,
2007-06-01 00:00:00+00:00,31.5,31.5,31.0,31.0,570,,
2007-06-04 00:00:00+00:00,31.399999618530277,31.5,30.299999237060547,30.5,1350,,
2007-06-05 00:00:00+00:00,29.5,30.5,29.5,30.5,200,,
2007-06-06 00:00:00+00:00,30.5,30.5,30.5,30.5,200,,
2007-06-07 00:00:00+00:00,29.5,30.0,29.5,29.5,560,,
2007-06-08 00:00:00+00:00,29.5,29.899999618530277,29.0,29.0,600,,
2007-06-11 00:00:00+00:00,30.700000762939453,30.700000762939453,30.0,30.0,320,,
2007-06-12 00:00:00+00:00,29.5,30.0,29.5,30.0,150,,
2007-06-13 00:00:00+00:00,30.5,30.5,30.5,30.5,120,,
2007-06-14 00:00:00+00:00,30.5,30.5,30.5,30.5,50,,
2007-06-15 00:00:00+00:00,30.700000762939453,30.700000762939453,30.0,30.0,490,,
2007-06-18 00:00:00+00:00,30.700000762939453,31.0,30.200000762939453,30.799999237060547,10670,,
2007-06-19 00:00:00+00:00,30.600000381469727,31.399999618530277,30.600000381469727,31.0,8850,,
2007-06-20 00:00:00+00:00,31.5,33.0,31.5,31.5,300,,
2007-06-21 00:00:00+00:00,33.0,33.0,30.799999237060547,30.799999237060547,3030,,
2007-06-22 00:00:00+00:00,30.700000762939453,31.0,30.700000762939453,31.0,950,,
2007-06-25 00:00:00+00:00,31.5,32.79999923706055,31.5,31.5,1810,,
2007-06-26 00:00:00+00:00,32.79999923706055,32.79999923706055,31.399999618530277,31.399999618530277,6460,,
2007-06-27 00:00:00+00:00,32.79999923706055,32.79999923706055,31.0,31.5,560,,
2007-06-28 00:00:00+00:00,31.700000762939453,32.0,31.299999237060547,31.5,2820,,
2007-06-29 00:00:00+00:00,31.299999237060547,31.700000762939453,31.299999237060547,31.5,1360,,
2007-07-02 00:00:00+00:00,32.79999923706055,32.79999923706055,31.5,31.5,940,,
2007-07-03 00:00:00+00:00,31.5,31.5,31.5,31.5,600,,
2007-07-05 00:00:00+00:00,31.5,31.5,31.0,31.100000381469727,5210,,
2007-07-06 00:00:00+00:00,31.399999618530277,32.79999923706055,31.299999237060547,31.299999237060547,1300,,
2007-07-09 00:00:00+00:00,31.200000762939453,31.399999618530277,30.0,30.5,2420,,
2007-07-10 00:00:00+00:00,32.5,32.5,31.399999618530277,31.399999618530277,850,,
2007-07-11 00:00:00+00:00,31.399999618530277,31.399999618530277,31.399999618530277,31.399999618530277,0,,
2007-07-12 00:00:00+00:00,31.399999618530277,31.399999618530277,31.399999618530277,31.399999618530277,0,,
2007-07-13 00:00:00+00:00,31.399999618530277,31.399999618530277,31.399999618530277,31.399999618530277,0,,
2007-07-16 00:00:00+00:00,31.0,31.0,30.399999618530277,30.5,1950,,
2007-07-17 00:00:00+00:00,31.0,31.0,29.0,31.0,1920,,
2007-07-18 00:00:00+00:00,31.5,31.5,31.5,31.5,790,,
2007-07-19 00:00:00+00:00,30.5,31.5,30.5,31.5,290,,
2007-07-20 00:00:00+00:00,30.0,30.0,30.0,30.0,250,,
2007-07-23 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
2007-07-24 00:00:00+00:00,30.0,30.0,29.0,30.0,1570,,
2007-07-25 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
2007-07-26 00:00:00+00:00,29.0,30.0,29.0,29.0,350,,
2007-07-27 00:00:00+00:00,28.0,28.0,26.0,27.5,440,,
2007-07-30 00:00:00+00:00,27.5,27.5,27.5,27.5,0,,
2007-07-31 00:00:00+00:00,23.5,25.0,23.0,23.0,210,,
2007-08-01 00:00:00+00:00,22.5,22.5,22.5,22.5,100,,
2007-08-02 00:00:00+00:00,25.0,28.0,25.0,28.0,150,,
2007-08-03 00:00:00+00:00,25.0,25.0,25.0,25.0,100,,
2007-08-06 00:00:00+00:00,25.0,25.0,25.0,25.0,0,,
2007-08-07 00:00:00+00:00,25.0,25.0,22.5,22.5,1230,,
2007-08-08 00:00:00+00:00,22.899999618530277,27.899999618530277,22.5,22.5,820,,
2007-08-09 00:00:00+00:00,22.5,22.5,12.5,20.0,3400,,
2007-08-10 00:00:00+00:00,21.0,22.0,21.0,22.0,250,,
2007-08-13 00:00:00+00:00,22.0,22.0,22.0,22.0,0,,
2007-08-14 00:00:00+00:00,21.0,21.0,20.0,20.0,590,,
2007-08-15 00:00:00+00:00,20.0,20.100000381469727,20.0,20.0,3300,,
2007-08-16 00:00:00+00:00,20.0,20.0,20.0,20.0,200,,
2007-08-17 00:00:00+00:00,20.0,20.0,20.0,20.0,1050,,
2007-08-20 00:00:00+00:00,20.0,21.0,20.0,20.0,1500,,
2007-08-21 00:00:00+00:00,20.0,20.0,20.0,20.0,0,,
2007-08-22 00:00:00+00:00,20.0,21.0,20.0,21.0,750,,
2007-08-23 00:00:00+00:00,21.0,21.0,21.0,21.0,0,,
2007-08-24 00:00:00+00:00,21.0,21.0,21.0,21.0,0,,
2007-08-27 00:00:00+00:00,21.0,21.0,21.0,21.0,0,,
2007-08-28 00:00:00+00:00,21.600000381469727,21.600000381469727,20.0,20.0,200,,
2007-08-29 00:00:00+00:00,20.0,20.0,20.0,20.0,0,,
2007-08-30 00:00:00+00:00,20.0,20.0,20.0,20.0,100,,
2007-08-31 00:00:00+00:00,20.5,20.5,20.0,20.0,1300,,
2007-09-04 00:00:00+00:00,19.899999618530277,19.899999618530277,19.5,19.5,320,,
2007-09-05 00:00:00+00:00,19.5,19.5,19.5,19.5,0,,
2007-09-06 00:00:00+00:00,19.399999618530277,19.399999618530277,19.399999618530277,19.399999618530277,150,,
2007-09-07 00:00:00+00:00,19.399999618530277,19.399999618530277,19.399999618530277,19.399999618530277,0,,
2007-09-10 00:00:00+00:00,19.399999618530277,19.399999618530277,19.399999618530277,19.399999618530277,0,,
2007-09-11 00:00:00+00:00,19.399999618530277,19.399999618530277,19.399999618530277,19.399999618530277,0,,
2007-09-12 00:00:00+00:00,19.399999618530277,19.399999618530277,19.399999618530277,19.399999618530277,0,,
2007-09-13 00:00:00+00:00,19.399999618530277,19.399999618530277,19.399999618530277,19.399999618530277,0,,
2007-09-14 00:00:00+00:00,19.399999618530277,19.399999618530277,19.399999618530277,19.399999618530277,0,,
2007-09-17 00:00:00+00:00,19.399999618530277,19.399999618530277,19.399999618530277,19.399999618530277,0,,
2007-09-18 00:00:00+00:00,19.399999618530277,19.399999618530277,19.399999618530277,19.399999618530277,0,,
2007-09-19 00:00:00+00:00,17.0,17.0,17.0,17.0,100,,
2007-09-20 00:00:00+00:00,17.0,17.0,17.0,17.0,50,,
2007-09-21 00:00:00+00:00,19.299999237060547,19.299999237060547,16.5,16.5,310,,
2007-09-24 00:00:00+00:00,16.5,17.0,16.5,17.0,3040,,
2007-09-25 00:00:00+00:00,16.5,16.5,16.5,16.5,1800,,
2007-09-26 00:00:00+00:00,16.5,16.5,16.5,16.5,800,,
2007-09-27 00:00:00+00:00,16.5,16.5,16.5,16.5,0,,
2007-09-28 00:00:00+00:00,16.0,16.0,16.0,16.0,780,,
2007-10-01 00:00:00+00:00,15.5,15.5,15.0,15.0,1650,,
2007-10-02 00:00:00+00:00,15.0,15.0,15.0,15.0,50,,
2007-10-03 00:00:00+00:00,14.5,14.5,14.5,14.5,50,,
2007-10-04 00:00:00+00:00,14.800000190734863,14.800000190734863,14.5,14.5,770,,
2007-10-05 00:00:00+00:00,14.0,14.0,12.0,12.0,380,,
2007-10-08 00:00:00+00:00,12.5,13.0,12.5,13.0,130,,
2007-10-09 00:00:00+00:00,12.899999618530272,13.0,12.899999618530272,13.0,200,,
2007-10-10 00:00:00+00:00,12.0,12.0,11.5,12.0,200,,
2007-10-11 00:00:00+00:00,12.0,13.0,12.0,12.0,1260,,
2007-10-12 00:00:00+00:00,12.0,12.0,12.0,12.0,800,,
2007-10-15 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2007-10-16 00:00:00+00:00,12.0,13.0,12.0,12.199999809265137,2150,,
2007-10-17 00:00:00+00:00,12.5,12.5,12.199999809265137,12.399999618530272,1870,,
2007-10-18 00:00:00+00:00,12.5,15.5,12.5,15.399999618530272,4550,,
2007-10-19 00:00:00+00:00,15.300000190734863,15.300000190734863,15.300000190734863,15.300000190734863,550,,
2007-10-22 00:00:00+00:00,15.0,15.0,13.0,14.5,1400,,
2007-10-23 00:00:00+00:00,14.5,14.5,14.5,14.5,0,,
2007-10-24 00:00:00+00:00,13.5,13.5,13.0,13.0,210,,
2007-10-25 00:00:00+00:00,12.5,12.5,11.5,12.0,2280,,
2007-10-26 00:00:00+00:00,12.0,12.0,12.0,12.0,1000,,
2007-10-29 00:00:00+00:00,12.0,14.5,12.0,14.0,2900,,
2007-10-30 00:00:00+00:00,13.0,13.199999809265137,12.100000381469728,12.100000381469728,3510,,
2007-10-31 00:00:00+00:00,12.0,12.5,11.5,12.5,5820,,
2007-11-01 00:00:00+00:00,13.0,13.0,13.0,13.0,350,,
2007-11-02 00:00:00+00:00,13.5,13.5,13.0,13.0,1360,,
2007-11-05 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2007-11-06 00:00:00+00:00,14.0,14.5,14.0,14.5,820,,
2007-11-07 00:00:00+00:00,14.600000381469728,15.0,14.600000381469728,15.0,150,,
2007-11-08 00:00:00+00:00,14.600000381469728,14.699999809265137,14.600000381469728,14.600000381469728,350,,
2007-11-09 00:00:00+00:00,14.600000381469728,14.600000381469728,12.5,12.5,1280,,
2007-11-12 00:00:00+00:00,15.0,15.0,14.600000381469728,15.0,850,,
2007-11-13 00:00:00+00:00,15.0,15.0,15.0,15.0,0,,
2007-11-14 00:00:00+00:00,14.0,14.0,14.0,14.0,300,,
2007-11-15 00:00:00+00:00,14.0,15.0,14.0,14.0,1250,,
2007-11-16 00:00:00+00:00,14.0,14.0,14.0,14.0,0,,
2007-11-19 00:00:00+00:00,15.0,15.0,14.5,14.5,1570,,
2007-11-20 00:00:00+00:00,14.0,14.0,13.600000381469728,13.600000381469728,1600,,
2007-11-21 00:00:00+00:00,13.600000381469728,13.600000381469728,12.0,12.0,5320,,
2007-11-23 00:00:00+00:00,12.5,12.5,12.5,12.5,7600,,
2007-11-26 00:00:00+00:00,13.800000190734863,14.0,13.800000190734863,14.0,130,,
2007-11-27 00:00:00+00:00,12.0,12.5,12.0,12.5,1450,,
2007-11-28 00:00:00+00:00,12.300000190734863,12.5,12.300000190734863,12.5,140,,
2007-11-29 00:00:00+00:00,12.5,12.5,12.300000190734863,12.5,760,,
2007-11-30 00:00:00+00:00,12.5,12.5,12.5,12.5,0,,
2007-12-03 00:00:00+00:00,12.5,12.5,12.5,12.5,1100,,
2007-12-04 00:00:00+00:00,12.5,12.5,12.5,12.5,170,,
2007-12-05 00:00:00+00:00,13.0,13.0,13.0,13.0,150,,
2007-12-06 00:00:00+00:00,13.0,13.5,13.0,13.0,2760,,
2007-12-07 00:00:00+00:00,13.0,13.0,12.300000190734863,12.5,1360,,
2007-12-10 00:00:00+00:00,12.5,12.5,12.5,12.5,3430,,
2007-12-11 00:00:00+00:00,12.600000381469728,12.600000381469728,12.300000190734863,12.5,7620,,
2007-12-12 00:00:00+00:00,12.199999809265137,12.199999809265137,10.600000381469728,11.0,1670,,
2007-12-13 00:00:00+00:00,11.0,11.0,11.0,11.0,0,,
2007-12-14 00:00:00+00:00,12.5,12.5,11.800000190734863,11.800000190734863,480,,
2007-12-17 00:00:00+00:00,11.5,12.600000381469728,11.5,11.800000190734863,1470,,
2007-12-18 00:00:00+00:00,11.899999618530272,12.300000190734863,11.800000190734863,11.800000190734863,29880,,
2007-12-19 00:00:00+00:00,12.0,12.5,12.0,12.300000190734863,2580,,
2007-12-20 00:00:00+00:00,12.300000190734863,14.0,12.300000190734863,13.0,1770,,
2007-12-21 00:00:00+00:00,13.0,13.0,12.600000381469728,13.0,780,,
2007-12-24 00:00:00+00:00,13.5,13.5,13.5,13.5,300,,
2007-12-26 00:00:00+00:00,13.899999618530272,14.0,13.899999618530272,14.0,300,,
2007-12-27 00:00:00+00:00,17.0,17.0,15.5,15.5,160,,
2007-12-28 00:00:00+00:00,17.0,18.0,17.0,18.0,150,,
2007-12-31 00:00:00+00:00,19.399999618530277,22.0,19.0,21.0,1060,,
2008-01-02 00:00:00+00:00,21.799999237060547,21.799999237060547,19.5,19.5,400,,
2008-01-03 00:00:00+00:00,19.5,19.5,19.5,19.5,0,,
2008-01-04 00:00:00+00:00,19.5,19.5,19.5,19.5,0,,
2008-01-07 00:00:00+00:00,19.5,19.5,19.5,19.5,0,,
2008-01-08 00:00:00+00:00,20.0,20.0,20.0,20.0,350,,
2008-01-09 00:00:00+00:00,19.5,19.5,19.5,19.5,50,,
2008-01-10 00:00:00+00:00,17.0,17.0,15.0,15.0,1340,,
