date,SHEN_Open,SHEN_High,SHEN_Low,SHEN_Close,SHEN_Volume,SHEN_Dividends,SHEN_Stock Splits
1999-04-26 00:00:00+00:00,1.8020830154418943,1.8541669845581052,1.7604169845581057,0.8580957651138306,39600,0.0,
1999-04-27 00:00:00+00:00,1.9166669845581052,1.9166669845581052,1.9166669845581052,0.8971002697944641,8400,0.0,
1999-04-28 00:00:00+00:00,1.9166669845581052,1.9166669845581052,1.9166669845581052,0.8971002697944641,0,0.0,
1999-04-29 00:00:00+00:00,1.9166669845581052,1.9166669845581052,1.9166669845581052,0.8971002697944641,0,0.0,
1999-04-30 00:00:00+00:00,1.9166669845581052,1.9166669845581052,1.9166669845581052,0.8971002697944641,0,0.0,
1999-05-03 00:00:00+00:00,1.8541669845581052,1.875,1.8541669845581052,0.8775979280471802,33600,0.0,
1999-05-04 00:00:00+00:00,1.875,1.875,1.875,0.8775979280471802,0,0.0,
1999-05-05 00:00:00+00:00,1.875,1.875,1.875,0.8775979280471802,0,0.0,
1999-05-06 00:00:00+00:00,1.875,1.875,1.875,0.8775979280471802,0,0.0,
1999-05-07 00:00:00+00:00,1.875,1.875,1.875,0.8775979280471802,0,0.0,
1999-05-10 00:00:00+00:00,1.875,1.875,1.875,0.8775979280471802,0,0.0,
1999-05-11 00:00:00+00:00,1.9375,1.9375,1.8958330154418943,0.8873490691184998,4800,0.0,
1999-05-12 00:00:00+00:00,1.8541669845581052,1.9375,1.8541669845581052,0.9068514704704284,58800,0.0,
1999-05-13 00:00:00+00:00,1.9166669845581052,2.0833330154418945,1.9166669845581052,0.9458556175231934,40800,0.0,
1999-05-14 00:00:00+00:00,2.0208330154418945,2.0208330154418945,2.0208330154418945,0.9458556175231934,0,0.0,
1999-05-17 00:00:00+00:00,2.0208330154418945,2.0208330154418945,2.0208330154418945,0.9458556175231934,7200,0.0,
1999-05-18 00:00:00+00:00,2.0208330154418945,2.0208330154418945,2.0208330154418945,0.9458556175231934,0,0.0,
1999-05-19 00:00:00+00:00,2.072916984558105,2.072916984558105,2.072916984558105,0.9702335596084596,2400,0.0,
1999-05-20 00:00:00+00:00,2.0208330154418945,2.229166984558105,2.0208330154418945,1.0433664321899414,12000,0.0,
1999-05-21 00:00:00+00:00,2.0,2.229166984558105,2.0,1.0433664321899414,4800,0.0,
1999-05-24 00:00:00+00:00,2.229166984558105,2.229166984558105,2.229166984558105,1.0433664321899414,0,0.0,
1999-05-25 00:00:00+00:00,2.229166984558105,2.229166984558105,2.229166984558105,1.0433664321899414,0,0.0,
1999-05-26 00:00:00+00:00,2.135416984558105,2.25,2.0833330154418945,1.0531175136566162,14400,0.0,
1999-05-27 00:00:00+00:00,2.25,2.25,2.25,1.0531175136566162,0,0.0,
1999-05-28 00:00:00+00:00,2.0,2.2083330154418945,2.0,1.0336154699325562,22800,0.0,
1999-06-01 00:00:00+00:00,2.2083330154418945,2.2083330154418945,2.2083330154418945,1.0336154699325562,0,0.0,
1999-06-02 00:00:00+00:00,2.2083330154418945,2.2083330154418945,2.2083330154418945,1.0336154699325562,0,0.0,
1999-06-03 00:00:00+00:00,2.0208330154418945,2.0208330154418945,2.0208330154418945,0.9458556175231934,6000,0.0,
1999-06-04 00:00:00+00:00,2.15625,2.15625,2.15625,1.0092380046844482,2400,0.0,
1999-06-07 00:00:00+00:00,2.25,2.25,2.25,1.0531175136566162,6000,0.0,
1999-06-08 00:00:00+00:00,2.0833330154418945,2.0833330154418945,2.0833330154418945,0.9751087427139282,1200,0.0,
1999-06-09 00:00:00+00:00,2.0833330154418945,2.125,2.0833330154418945,0.9946112036705016,18000,0.0,
1999-06-10 00:00:00+00:00,2.0833330154418945,2.125,2.0833330154418945,0.9946112036705016,24000,0.0,
1999-06-11 00:00:00+00:00,2.125,2.125,2.125,0.9946112036705016,0,0.0,
1999-06-14 00:00:00+00:00,2.25,2.25,2.25,1.0531175136566162,1200,0.0,
1999-06-15 00:00:00+00:00,2.25,2.25,2.25,1.0531175136566162,0,0.0,
1999-06-16 00:00:00+00:00,2.25,2.25,2.25,1.0531175136566162,0,0.0,
1999-06-17 00:00:00+00:00,2.25,2.25,2.25,1.0531175136566162,0,0.0,
1999-06-18 00:00:00+00:00,2.0625,2.0625,2.0625,0.965357780456543,2400,0.0,
1999-06-21 00:00:00+00:00,2.0833330154418945,2.1145830154418945,2.0625,0.9751087427139282,63600,0.0,
1999-06-22 00:00:00+00:00,2.0833330154418945,2.0833330154418945,2.0833330154418945,0.9751087427139282,0,0.0,
1999-06-23 00:00:00+00:00,2.0833330154418945,2.0833330154418945,2.0833330154418945,0.9751087427139282,2400,0.0,
1999-06-24 00:00:00+00:00,2.0833330154418945,2.0833330154418945,2.0833330154418945,0.9751087427139282,0,0.0,
1999-06-25 00:00:00+00:00,2.0833330154418945,2.0833330154418945,2.0833330154418945,0.9751087427139282,0,0.0,
1999-06-28 00:00:00+00:00,2.0833330154418945,2.0833330154418945,2.0833330154418945,0.9751087427139282,0,0.0,
1999-06-29 00:00:00+00:00,2.041666984558105,2.0833330154418945,2.0208330154418945,0.9556070566177368,40800,0.0,
1999-06-30 00:00:00+00:00,2.041666984558105,2.041666984558105,2.041666984558105,0.9556070566177368,0,0.0,
1999-07-01 00:00:00+00:00,2.0208330154418945,2.0208330154418945,2.0208330154418945,0.9458556175231934,9600,0.0,
1999-07-02 00:00:00+00:00,2.0208330154418945,2.0625,2.0208330154418945,0.965357780456543,13200,0.0,
1999-07-06 00:00:00+00:00,2.0625,2.0625,2.0625,0.965357780456543,0,0.0,
1999-07-07 00:00:00+00:00,2.0833330154418945,2.0833330154418945,2.041666984558105,0.9751087427139282,31200,0.0,
1999-07-08 00:00:00+00:00,2.041666984558105,2.0833330154418945,2.041666984558105,0.9556070566177368,14400,0.0,
1999-07-09 00:00:00+00:00,2.0,2.0833330154418945,2.0,0.9751087427139282,67200,0.0,
1999-07-12 00:00:00+00:00,2.0,2.0,2.0,0.9361047744750975,6000,0.0,
1999-07-13 00:00:00+00:00,2.0,2.0833330154418945,2.0,0.9702335596084596,16800,0.0,
1999-07-14 00:00:00+00:00,2.0,2.0,2.0,0.9361047744750975,44400,0.0,
1999-07-15 00:00:00+00:00,2.0,2.0,1.9583330154418943,0.916602373123169,15600,0.0,
