date,SNX_Open,SNX_High,SNX_Low,SNX_Close,SNX_Volume,SNX_Dividends,SNX_Stock Splits
2003-12-22 00:00:00+00:00,7.099999904632568,7.099999904632568,7.050000190734863,6.355800151824951,20600,0.0,
2003-12-23 00:00:00+00:00,7.054999828338623,7.065000057220459,7.025000095367432,6.351297378540039,13000,0.0,
2003-12-24 00:00:00+00:00,7.065000057220459,7.125,7.0,6.351297378540039,112400,0.0,
2003-12-26 00:00:00+00:00,7.025000095367432,7.025000095367432,6.900000095367432,6.283729553222656,80800,0.0,
2003-12-29 00:00:00+00:00,7.0,7.0,6.824999809265137,6.252198219299316,313800,0.0,
2003-12-30 00:00:00+00:00,6.925000190734863,6.934999942779541,6.889999866485596,6.234179496765137,56600,0.0,
2003-12-31 00:00:00+00:00,6.920000076293945,6.925000190734863,6.880000114440918,6.198145866394043,165600,0.0,
2004-01-02 00:00:00+00:00,6.875,6.900000095367432,6.864999771118164,6.193638801574707,254400,0.0,
2004-01-05 00:00:00+00:00,6.900000095367432,7.0,6.900000095367432,6.216163158416748,288600,0.0,
2004-01-06 00:00:00+00:00,6.900000095367432,6.994999885559082,6.849999904632568,6.301746845245361,426600,0.0,
2004-01-07 00:00:00+00:00,7.375,7.650000095367432,7.300000190734863,6.8918328285217285,570200,0.0,
2004-01-08 00:00:00+00:00,7.659999847412109,8.5,7.659999847412109,7.499935150146484,447200,0.0,
2004-01-09 00:00:00+00:00,9.5,9.600000381469728,8.800000190734863,8.558484077453613,1862400,0.0,
2004-01-12 00:00:00+00:00,9.5,9.925000190734863,9.449999809265137,8.738663673400879,771800,0.0,
2004-01-13 00:00:00+00:00,9.704999923706056,9.739999771118164,9.260000228881836,8.608033180236816,221400,0.0,
2004-01-14 00:00:00+00:00,9.5,9.539999961853027,9.350000381469728,8.423349380493164,93800,0.0,
2004-01-15 00:00:00+00:00,9.300000190734863,9.550000190734863,9.260000228881836,8.49091911315918,176800,0.0,
2004-01-16 00:00:00+00:00,9.425000190734863,9.524999618530272,9.300000190734863,8.423349380493164,111200,0.0,
2004-01-20 00:00:00+00:00,9.449999809265137,9.449999809265137,9.375,8.48641300201416,285400,0.0,
2004-01-21 00:00:00+00:00,9.449999809265137,9.489999771118164,9.350000381469728,8.51343822479248,144000,0.0,
2004-01-22 00:00:00+00:00,9.449999809265137,9.460000038146973,9.375,8.468396186828613,250000,0.0,
2004-01-23 00:00:00+00:00,9.404999732971191,9.46500015258789,9.404999732971191,8.508934020996094,29200,0.0,
2004-01-26 00:00:00+00:00,9.44499969482422,9.44499969482422,9.0600004196167,8.324251174926758,43600,0.0,
2004-01-27 00:00:00+00:00,9.244999885559082,9.244999885559082,8.949999809265137,8.062994003295898,282000,0.0,
2004-01-28 00:00:00+00:00,8.899999618530273,9.0,8.899999618530273,8.085515975952148,13400,0.0,
2004-01-29 00:00:00+00:00,8.850000381469727,8.925000190734863,8.510000228881836,7.995425701141357,73800,0.0,
2004-01-30 00:00:00+00:00,8.875,8.925000190734863,8.824999809265137,8.031462669372559,37000,0.0,
2004-02-02 00:00:00+00:00,8.899999618530273,8.925000190734863,8.84000015258789,7.986415863037109,30200,0.0,
2004-02-03 00:00:00+00:00,8.875,8.925000190734863,8.625,7.801734447479248,54000,0.0,
2004-02-04 00:00:00+00:00,8.614999771118164,8.640000343322754,8.5,7.693626880645752,105000,0.0,
2004-02-05 00:00:00+00:00,8.5,8.699999809265137,8.5,7.837769031524658,98800,0.0,
2004-02-06 00:00:00+00:00,8.699999809265137,8.699999809265137,8.5,7.756691455841064,84200,0.0,
2004-02-09 00:00:00+00:00,8.649999618530273,8.9350004196167,8.649999618530273,8.017949104309082,52200,0.0,
2004-02-10 00:00:00+00:00,8.899999618530273,9.199999809265137,8.899999618530273,8.252178192138672,87600,0.0,
2004-02-11 00:00:00+00:00,9.135000228881836,9.43000030517578,9.135000228881836,8.423349380493164,206200,0.0,
2004-02-12 00:00:00+00:00,9.359999656677246,9.75,9.359999656677246,8.783709526062012,188200,0.0,
2004-02-13 00:00:00+00:00,9.725000381469728,9.75,9.654999732971191,8.743168830871582,412600,0.0,
2004-02-17 00:00:00+00:00,9.704999923706056,9.890000343322754,9.699999809265137,8.864789009094238,137600,0.0,
2004-02-18 00:00:00+00:00,9.835000038146973,9.835000038146973,9.725000381469728,8.824247360229492,51600,0.0,
2004-02-19 00:00:00+00:00,9.770000457763672,9.8100004196167,9.699999809265137,8.738663673400879,48600,0.0,
2004-02-20 00:00:00+00:00,9.699999809265137,9.75,9.649999618530272,8.761187553405762,185000,0.0,
2004-02-23 00:00:00+00:00,9.729999542236328,9.75,9.640000343322754,8.68911361694336,90200,0.0,
2004-02-24 00:00:00+00:00,9.625,9.635000228881836,9.255000114440918,8.432358741760254,114400,0.0,
2004-02-25 00:00:00+00:00,9.4399995803833,9.845000267028809,9.350000381469728,8.851275444030762,198800,0.0,
2004-02-26 00:00:00+00:00,9.84000015258789,9.899999618530272,9.675000190734863,8.851275444030762,130800,0.0,
2004-02-27 00:00:00+00:00,9.789999961853027,9.789999961853027,9.515000343322754,8.693617820739746,36800,0.0,
2004-03-01 00:00:00+00:00,9.699999809265137,9.880000114440918,9.649999618530272,8.819744110107422,22600,0.0,
2004-03-02 00:00:00+00:00,9.875,9.895000457763672,9.800000190734863,8.851275444030762,27000,0.0,
2004-03-03 00:00:00+00:00,9.824999809265137,9.824999809265137,9.539999961853027,8.72965145111084,94000,0.0,
2004-03-04 00:00:00+00:00,9.614999771118164,9.725000381469728,9.574999809265137,8.761187553405762,22400,0.0,
2004-03-05 00:00:00+00:00,9.699999809265137,9.835000038146973,9.65999984741211,8.783709526062012,43600,0.0,
2004-03-08 00:00:00+00:00,9.725000381469728,9.75,9.625,8.783709526062012,31400,0.0,
2004-03-09 00:00:00+00:00,9.725000381469728,9.725000381469728,9.5,8.693617820739746,40600,0.0,
2004-03-10 00:00:00+00:00,9.649999618530272,9.649999618530272,9.640000343322754,8.693617820739746,4400,0.0,
2004-03-11 00:00:00+00:00,9.699999809265137,9.78499984741211,9.524999618530272,8.58100700378418,53000,0.0,
2004-03-12 00:00:00+00:00,9.475000381469728,9.524999618530272,9.350000381469728,8.423349380493164,22000,0.0,
2004-03-15 00:00:00+00:00,9.425000190734863,9.44499969482422,9.255000114440918,8.40082836151123,48800,0.0,
2004-03-16 00:00:00+00:00,9.399999618530272,9.625,9.399999618530272,8.468396186828613,65400,0.0,
2004-03-17 00:00:00+00:00,9.449999809265137,9.675000190734863,9.375,8.558484077453613,21400,0.0,
2004-03-18 00:00:00+00:00,9.625,9.649999618530272,9.359999656677246,8.441367149353027,31800,0.0,
2004-03-19 00:00:00+00:00,9.425000190734863,9.425000190734863,9.369999885559082,8.468396186828613,4000,0.0,
2004-03-22 00:00:00+00:00,9.364999771118164,9.364999771118164,9.175000190734863,8.26569652557373,7800,0.0,
2004-03-23 00:00:00+00:00,9.140000343322754,9.199999809265137,8.899999618530273,8.288217544555664,35200,0.0,
2004-03-24 00:00:00+00:00,9.1899995803833,9.1899995803833,9.0,8.220650672912598,63000,0.0,
2004-03-25 00:00:00+00:00,9.149999618530272,9.210000038146973,9.095000267028809,8.220650672912598,137800,0.0,
2004-03-26 00:00:00+00:00,9.449999809265137,9.574999809265137,9.074999809265137,8.216143608093262,170800,0.0,
2004-03-29 00:00:00+00:00,9.199999809265137,9.5,9.140000343322754,8.37830638885498,67800,0.0,
2004-03-30 00:00:00+00:00,9.274999618530272,9.274999618530272,9.100000381469728,8.26569652557373,43800,0.0,
2004-03-31 00:00:00+00:00,9.25,9.30500030517578,9.154999732971191,8.333258628845215,109600,0.0,
2004-04-01 00:00:00+00:00,9.274999618530272,9.350000381469728,9.15999984741211,8.288217544555664,168800,0.0,
2004-04-02 00:00:00+00:00,9.399999618530272,9.619999885559082,9.375,8.666593551635742,47600,0.0,
2004-04-05 00:00:00+00:00,9.619999885559082,9.875,9.619999885559082,8.783709526062012,126800,0.0,
2004-04-06 00:00:00+00:00,9.789999961853027,9.890000343322754,9.75,8.909832954406738,101600,0.0,
2004-04-07 00:00:00+00:00,9.890000343322754,10.300000190734863,9.850000381469728,9.00893211364746,371200,0.0,
2004-04-08 00:00:00+00:00,10.125,10.199999809265137,10.024999618530272,9.18910789489746,106200,0.0,
2004-04-12 00:00:00+00:00,10.19499969482422,10.375,10.19499969482422,9.346766471862791,54000,0.0,
2004-04-13 00:00:00+00:00,10.25,10.5,10.25,9.405323028564451,139000,0.0,
2004-04-14 00:00:00+00:00,10.34000015258789,10.350000381469728,10.0,9.031451225280762,59400,0.0,
2004-04-15 00:00:00+00:00,10.0,10.0,9.579999923706056,8.6305570602417,51600,0.0,
2004-04-16 00:00:00+00:00,9.579999923706056,9.880000114440918,9.579999923706056,8.860281944274902,34000,0.0,
2004-04-19 00:00:00+00:00,9.885000228881836,10.25,9.885000228881836,9.18910789489746,96400,0.0,
2004-04-20 00:00:00+00:00,10.225000381469728,10.350000381469728,10.225000381469728,9.256675720214844,152400,0.0,
2004-04-21 00:00:00+00:00,10.274999618530272,10.324999809265137,10.085000038146973,9.279200553894045,33200,0.0,
2004-04-22 00:00:00+00:00,10.289999961853027,10.34000015258789,10.210000038146973,9.31523609161377,39000,0.0,
2004-04-23 00:00:00+00:00,10.34000015258789,10.350000381469728,10.225000381469728,9.261180877685549,25200,0.0,
2004-04-26 00:00:00+00:00,10.239999771118164,10.324999809265137,10.234999656677246,9.23415470123291,19000,0.0,
2004-04-27 00:00:00+00:00,10.199999809265137,10.199999809265137,9.350000381469728,8.63956356048584,153600,0.0,
2004-04-28 00:00:00+00:00,9.640000343322754,9.640000343322754,9.0,8.108038902282715,127800,0.0,
2004-04-29 00:00:00+00:00,8.975000381469727,9.175000190734863,8.925000190734863,8.076507568359375,89000,0.0,
2004-04-30 00:00:00+00:00,8.96500015258789,8.96500015258789,8.005000114440918,7.608043670654297,132800,0.0,
2004-05-03 00:00:00+00:00,8.449999809265137,8.725000381469727,8.274999618530273,7.544979572296143,73600,0.0,
2004-05-04 00:00:00+00:00,8.449999809265137,8.600000381469727,8.345000267028809,7.725159645080566,58800,0.0,
2004-05-05 00:00:00+00:00,8.524999618530273,8.895000457763672,8.484999656677246,7.923357009887695,81400,0.0,
2004-05-06 00:00:00+00:00,8.789999961853027,8.994999885559082,8.725000381469727,8.067498207092285,77200,0.0,
2004-05-07 00:00:00+00:00,8.930000305175781,8.975000381469727,8.6899995803833,7.842276573181152,33800,0.0,
2004-05-10 00:00:00+00:00,8.704999923706055,8.75,8.399999618530273,7.62155818939209,663800,0.0,
2004-05-11 00:00:00+00:00,8.5,8.5,8.475000381469727,7.648581981658935,137000,0.0,
2004-05-12 00:00:00+00:00,8.489999771118164,8.494999885559082,8.475000381469727,7.653087615966797,213400,0.0,
2004-05-13 00:00:00+00:00,8.484999656677246,8.5,8.395000457763672,7.567500591278076,187600,0.0,
2004-05-14 00:00:00+00:00,8.425000190734863,8.444999694824219,8.319999694824219,7.513449192047119,106600,0.0,
2004-05-17 00:00:00+00:00,8.399999618530273,8.585000038146973,8.390000343322754,7.630566120147705,79800,0.0,
2004-05-18 00:00:00+00:00,8.479999542236328,8.494999885559082,8.430000305175781,7.608043670654297,84200,0.0,
2004-05-19 00:00:00+00:00,8.399999618530273,8.5,8.399999618530273,7.657588005065918,121000,0.0,
2004-05-20 00:00:00+00:00,8.5,8.5,8.46500015258789,7.630566120147705,24800,0.0,
2004-05-21 00:00:00+00:00,8.475000381469727,8.479999542236328,8.425000190734863,7.612547874450684,164000,0.0,
2004-05-24 00:00:00+00:00,8.425000190734863,8.475000381469727,8.420000076293945,7.630566120147705,71600,0.0,
2004-05-25 00:00:00+00:00,8.399999618530273,8.399999618530273,8.25,7.468403816223144,232200,0.0,
2004-05-26 00:00:00+00:00,8.260000228881836,8.260000228881836,8.125,7.414350509643555,117200,0.0,
2004-05-27 00:00:00+00:00,8.255000114440918,8.494999885559082,8.204999923706055,7.612547874450684,75200,0.0,
2004-05-28 00:00:00+00:00,8.475000381469727,8.699999809265137,8.425000190734863,7.675608158111572,129000,0.0,
2004-06-01 00:00:00+00:00,8.520000457763672,9.550000190734863,8.520000457763672,8.333258628845215,260600,0.0,
2004-06-02 00:00:00+00:00,9.25,9.550000190734863,9.25,8.468396186828613,174000,0.0,
2004-06-03 00:00:00+00:00,9.375,9.4399995803833,9.19499969482422,8.418850898742676,51200,0.0,
2004-06-04 00:00:00+00:00,9.295000076293944,9.324999809265137,9.125,8.247676849365234,215200,0.0,
2004-06-07 00:00:00+00:00,9.109999656677246,9.21500015258789,8.9399995803833,8.108038902282715,59400,0.0,
2004-06-08 00:00:00+00:00,9.050000190734863,9.175000190734863,9.050000190734863,8.184615135192871,121800,0.0,
2004-06-09 00:00:00+00:00,9.050000190734863,9.369999885559082,9.050000190734863,8.342268943786621,141400,0.0,
2004-06-10 00:00:00+00:00,9.225000381469728,9.295000076293944,9.100000381469728,8.198127746582031,122600,0.0,
2004-06-14 00:00:00+00:00,9.050000190734863,9.135000228881836,8.899999618530273,8.108038902282715,222200,0.0,
2004-06-15 00:00:00+00:00,8.949999809265137,9.074999809265137,8.949999809265137,8.085515975952148,70600,0.0,
2004-06-16 00:00:00+00:00,8.949999809265137,8.949999809265137,8.71500015258789,7.927858829498291,184000,0.0,
2004-06-17 00:00:00+00:00,8.824999809265137,8.925000190734863,8.670000076293945,7.83326530456543,102800,0.0,
2004-06-18 00:00:00+00:00,8.725000381469727,8.779999732971191,8.600000381469727,7.810738563537598,494200,0.0,
2004-06-21 00:00:00+00:00,8.619999885559082,8.774999618530273,8.619999885559082,7.873804092407227,56800,0.0,
2004-06-22 00:00:00+00:00,8.789999961853027,8.819999694824219,8.625,7.792725086212158,162200,0.0,
2004-06-23 00:00:00+00:00,8.699999809265137,8.789999961853027,8.664999961853027,7.837769031524658,123600,0.0,
2004-06-24 00:00:00+00:00,8.649999618530273,8.699999809265137,8.489999771118164,7.666599750518799,186400,0.0,
2004-06-25 00:00:00+00:00,8.600000381469727,8.699999809265137,8.100000381469727,7.34678316116333,851800,0.0,
2004-06-28 00:00:00+00:00,8.255000114440918,8.460000038146973,8.024999618530273,7.499935150146484,311600,0.0,
2004-06-29 00:00:00+00:00,8.149999618530273,8.300000190734863,7.974999904632568,7.23867654800415,305400,0.0,
2004-06-30 00:00:00+00:00,8.0,8.03499984741211,7.690000057220459,7.072010517120361,420000,0.0,
2004-07-01 00:00:00+00:00,7.949999809265137,8.024999618530273,7.775000095367432,7.171109676361084,308200,0.0,
2004-07-02 00:00:00+00:00,8.0,8.074999809265137,7.90500020980835,7.193632125854492,115000,0.0,
2004-07-06 00:00:00+00:00,7.974999904632568,7.974999904632568,7.75,6.999937534332275,99800,0.0,
2004-07-07 00:00:00+00:00,7.760000228881836,7.900000095367432,7.760000228881836,7.063002586364746,162800,0.0,
2004-07-08 00:00:00+00:00,7.875,7.920000076293945,7.710000038146973,6.981922149658203,104800,0.0,
2004-07-09 00:00:00+00:00,7.75,7.75,7.644999980926514,6.9368767738342285,75600,0.0,
2004-07-12 00:00:00+00:00,7.650000095367432,7.724999904632568,7.510000228881836,6.824265003204346,140000,0.0,
2004-07-13 00:00:00+00:00,7.525000095367432,7.599999904632568,7.425000190734863,6.747689247131348,108400,0.0,
2004-07-14 00:00:00+00:00,7.525000095367432,7.525000095367432,7.364999771118164,6.711652755737305,91600,0.0,
2004-07-15 00:00:00+00:00,7.400000095367432,7.514999866485596,7.289999961853027,6.707150936126709,112400,0.0,
2004-07-16 00:00:00+00:00,7.449999809265137,7.449999809265137,7.349999904632568,6.666609764099121,191800,0.0,
2004-07-19 00:00:00+00:00,7.400000095367432,7.525000095367432,7.385000228881836,6.779221534729004,73200,0.0,
2004-07-20 00:00:00+00:00,7.574999809265137,7.699999809265137,7.474999904632568,6.9368767738342285,82400,0.0,
2004-07-21 00:00:00+00:00,7.75,7.804999828338623,7.704999923706055,7.03147029876709,114800,0.0,
2004-07-22 00:00:00+00:00,7.775000095367432,7.775000095367432,7.449999809265137,6.846787929534912,105400,0.0,
2004-07-23 00:00:00+00:00,7.650000095367432,7.650000095367432,7.5,6.846787929534912,95400,0.0,
2004-07-26 00:00:00+00:00,7.599999904632568,7.599999904632568,7.489999771118164,6.770211219787598,94600,0.0,
2004-07-27 00:00:00+00:00,7.514999866485596,7.574999809265137,7.5,6.797238826751709,49400,0.0,
2004-07-28 00:00:00+00:00,7.565000057220459,7.574999809265137,7.5,6.824265003204346,57200,0.0,
2004-07-29 00:00:00+00:00,7.550000190734863,7.554999828338623,7.5,6.788229465484619,66600,0.0,
2004-07-30 00:00:00+00:00,7.525000095367432,7.53000020980835,7.5,6.779221534729004,62800,0.0,
2004-08-02 00:00:00+00:00,7.5,7.53000020980835,7.449999809265137,6.779221534729004,54800,0.0,
2004-08-03 00:00:00+00:00,7.525000095367432,7.545000076293945,7.5,6.761203289031982,29600,0.0,
2004-08-04 00:00:00+00:00,7.489999771118164,7.489999771118164,7.420000076293945,6.716158390045166,41800,0.0,
2004-08-05 00:00:00+00:00,7.454999923706055,7.5,7.420000076293945,6.711652755737305,30600,0.0,
2004-08-06 00:00:00+00:00,7.400000095367432,7.400000095367432,7.25,6.599042892456055,51600,0.0,
2004-08-09 00:00:00+00:00,7.275000095367432,7.465000152587891,7.199999809265137,6.666609764099121,83800,0.0,
2004-08-10 00:00:00+00:00,7.449999809265137,7.945000171661377,7.449999809265137,6.914353370666504,92200,0.0,
2004-08-11 00:00:00+00:00,7.625,7.75,7.53000020980835,6.855795860290527,74000,0.0,
2004-08-12 00:00:00+00:00,7.559999942779541,7.559999942779541,7.400000095367432,6.720663547515869,201000,0.0,
2004-08-13 00:00:00+00:00,7.425000190734863,7.454999923706055,7.400000095367432,6.693635940551758,210000,0.0,
2004-08-16 00:00:00+00:00,7.449999809265137,7.474999904632568,7.199999809265137,6.626069068908691,63600,0.0,
2004-08-17 00:00:00+00:00,7.304999828338623,7.474999904632568,7.284999847412109,6.734174728393555,65400,0.0,
2004-08-18 00:00:00+00:00,7.425000190734863,7.425000190734863,7.329999923706055,6.644087791442871,63800,0.0,
2004-08-19 00:00:00+00:00,7.25,7.454999923706055,7.244999885559082,6.666609764099121,113600,0.0,
2004-08-20 00:00:00+00:00,7.375,7.389999866485596,7.329999923706055,6.644087791442871,69800,0.0,
2004-08-23 00:00:00+00:00,7.400000095367432,7.519999980926514,7.400000095367432,6.747689247131348,157600,0.0,
2004-08-24 00:00:00+00:00,7.5,7.614999771118164,7.449999809265137,6.860300540924072,77000,0.0,
2004-08-25 00:00:00+00:00,7.565000057220459,7.630000114440918,7.5,6.783724308013916,117000,0.0,
2004-08-26 00:00:00+00:00,7.539999961853027,7.559999942779541,7.449999809265137,6.801742076873779,89800,0.0,
2004-08-27 00:00:00+00:00,7.525000095367432,7.75,7.525000095367432,6.918859481811523,68600,0.0,
2004-08-30 00:00:00+00:00,7.739999771118164,7.960000038146973,7.625,7.058496475219727,102000,0.0,
2004-08-31 00:00:00+00:00,7.900000095367432,7.949999809265137,7.849999904632568,7.157596111297607,51800,0.0,
2004-09-01 00:00:00+00:00,7.900000095367432,8.100000381469727,7.809999942779541,7.072010517120361,65200,0.0,
2004-09-02 00:00:00+00:00,7.875,7.875,7.614999771118164,6.950390338897705,50600,0.0,
2004-09-03 00:00:00+00:00,7.75,7.974999904632568,7.75,7.1395792961120605,94400,0.0,
2004-09-07 00:00:00+00:00,7.929999828338623,8.0649995803833,7.90500020980835,7.265703201293945,89800,0.0,
2004-09-08 00:00:00+00:00,8.024999618530273,8.024999618530273,7.940000057220459,7.153092384338379,18200,0.0,
2004-09-09 00:00:00+00:00,7.940000057220459,7.974999904632568,7.920000076293945,7.180117607116699,26000,0.0,
2004-09-10 00:00:00+00:00,7.925000190734863,8.045000076293945,7.900000095367432,7.193632125854492,20400,0.0,
2004-09-13 00:00:00+00:00,8.024999618530273,8.050000190734863,7.974999904632568,7.184622764587402,15400,0.0,
2004-09-14 00:00:00+00:00,7.980000019073486,8.145000457763672,7.820000171661377,7.301738262176514,79400,0.0,
2004-09-15 00:00:00+00:00,7.980000019073486,8.15999984741211,7.980000019073486,7.283720970153809,84000,0.0,
2004-09-16 00:00:00+00:00,7.885000228881836,8.170000076293945,7.849999904632568,7.355794429779053,66400,0.0,
2004-09-17 00:00:00+00:00,8.199999809265137,8.239999771118164,8.149999618530273,7.391828060150146,44600,0.0,
2004-09-20 00:00:00+00:00,8.100000381469727,8.229999542236328,8.100000381469727,7.387323379516602,42200,0.0,
2004-09-21 00:00:00+00:00,8.175000190734863,8.220000267028809,8.114999771118164,7.405343532562256,26600,0.0,
2004-09-22 00:00:00+00:00,7.96999979019165,8.074999809265137,7.894999980926514,7.234172821044922,74800,0.0,
2004-09-23 00:00:00+00:00,8.039999961853027,8.109999656677246,8.005000114440918,7.256694793701172,8600,0.0,
2004-09-24 00:00:00+00:00,8.0,8.020000457763672,7.900000095367432,7.2071428298950195,31000,0.0,
2004-09-27 00:00:00+00:00,7.949999809265137,8.085000038146973,7.860000133514404,7.252189636230469,33200,0.0,
2004-09-28 00:00:00+00:00,8.03499984741211,8.039999961853027,7.849999904632568,7.1395792961120605,32600,0.0,
2004-09-29 00:00:00+00:00,7.945000171661377,8.0600004196167,7.920000076293945,7.252189636230469,28400,0.0,
2004-09-30 00:00:00+00:00,8.524999618530273,8.970000267028809,8.524999618530273,7.97290563583374,230800,0.0,
2004-10-01 00:00:00+00:00,8.854999542236328,9.4399995803833,8.854999542236328,8.468396186828613,188600,0.0,
2004-10-04 00:00:00+00:00,9.225000381469728,9.399999618530272,8.694999694824219,7.927858829498291,563000,0.0,
2004-10-05 00:00:00+00:00,8.75,9.0600004196167,8.75,8.103533744812012,187000,0.0,
2004-10-06 00:00:00+00:00,9.050000190734863,9.25,9.050000190734863,8.324251174926758,258400,0.0,
2004-10-07 00:00:00+00:00,9.0,9.199999809265137,8.979999542236328,8.26569652557373,149200,0.0,
2004-10-08 00:00:00+00:00,9.175000190734863,9.25,9.050000190734863,8.153082847595215,95200,0.0,
2004-10-11 00:00:00+00:00,9.0,9.074999809265137,8.859999656677246,8.130561828613281,153600,0.0,
2004-10-12 00:00:00+00:00,8.975000381469727,9.149999618530272,8.944999694824219,8.220650672912598,168600,0.0,
2004-10-13 00:00:00+00:00,9.0,9.1899995803833,9.0,8.184615135192871,161600,0.0,
2004-10-14 00:00:00+00:00,9.0,9.050000190734863,8.979999542236328,8.099026679992676,174200,0.0,
2004-10-15 00:00:00+00:00,8.989999771118164,9.19499969482422,8.9399995803833,8.274703979492188,119400,0.0,
2004-10-18 00:00:00+00:00,9.170000076293944,9.300000190734863,9.125,8.342268943786621,104200,0.0,
2004-10-19 00:00:00+00:00,9.199999809265137,9.529999732971191,9.199999809265137,8.58551025390625,251800,0.0,
2004-10-20 00:00:00+00:00,9.25,9.56999969482422,9.204999923706056,8.612539291381836,243800,0.0,
2004-10-21 00:00:00+00:00,9.5600004196167,9.925000190734863,9.5,8.92334270477295,196400,0.0,
2004-10-22 00:00:00+00:00,9.779999732971191,9.899999618530272,9.75,8.918845176696777,192600,0.0,
2004-10-25 00:00:00+00:00,9.850000381469728,9.93000030517578,9.6899995803833,8.918845176696777,198600,0.0,
2004-10-26 00:00:00+00:00,9.850000381469728,10.100000381469728,9.850000381469728,9.004427909851074,194400,0.0,
2004-10-27 00:00:00+00:00,10.0,10.039999961853027,9.800000190734863,8.873797416687012,176200,0.0,
2004-10-28 00:00:00+00:00,9.875,10.039999961853027,9.824999809265137,8.981904983520508,153400,0.0,
2004-10-29 00:00:00+00:00,9.949999809265137,10.015000343322754,9.824999809265137,8.887310981750488,129400,0.0,
2004-11-01 00:00:00+00:00,9.895000457763672,10.274999618530272,9.835000038146973,9.238658905029297,153200,0.0,
2004-11-02 00:00:00+00:00,10.225000381469728,10.670000076293944,10.225000381469728,9.50442123413086,269400,0.0,
2004-11-03 00:00:00+00:00,10.600000381469728,10.649999618530272,10.4399995803833,9.459380149841309,87800,0.0,
2004-11-04 00:00:00+00:00,10.449999809265137,10.46500015258789,10.300000190734863,9.31523609161377,88600,0.0,
2004-11-05 00:00:00+00:00,10.350000381469728,10.645000457763672,10.324999809265137,9.549468040466309,78400,0.0,
2004-11-08 00:00:00+00:00,10.489999771118164,10.609999656677246,10.40999984741211,9.46388339996338,190600,0.0,
2004-11-09 00:00:00+00:00,10.449999809265137,10.625,10.449999809265137,9.468390464782717,62400,0.0,
2004-11-10 00:00:00+00:00,10.539999961853027,10.59000015258789,10.475000381469728,9.459380149841309,157600,0.0,
2004-11-11 00:00:00+00:00,10.550000190734863,10.550000190734863,10.46500015258789,9.459380149841309,197800,0.0,
2004-11-12 00:00:00+00:00,10.5,10.824999809265137,10.449999809265137,9.752169609069824,151200,0.0,
2004-11-15 00:00:00+00:00,10.824999809265137,10.84000015258789,10.635000228881836,9.684599876403809,55400,0.0,
2004-11-16 00:00:00+00:00,10.824999809265137,10.899999618530272,10.725000381469728,9.810725212097168,54000,0.0,
2004-11-17 00:00:00+00:00,10.890000343322754,10.94499969482422,10.68000030517578,9.680096626281738,66800,0.0,
2004-11-18 00:00:00+00:00,10.850000381469728,10.850000381469728,10.625,9.594510078430176,54600,0.0,
2004-11-19 00:00:00+00:00,10.649999618530272,10.81999969482422,10.56999969482422,9.576496124267578,42000,0.0,
2004-11-22 00:00:00+00:00,10.649999618530272,10.850000381469728,10.649999618530272,9.774691581726074,145200,0.0,
2004-11-23 00:00:00+00:00,10.720000267028809,10.789999961853027,10.65999984741211,9.675588607788086,91600,0.0,
