date,DTE_Open,DTE_High,DTE_Low,DTE_Close,DTE_Volume,DTE_Dividends,DTE_Stock Splits
1962-01-02 00:00:00+00:00,0.0,26.117021560668945,25.85106468200684,0.4097307920455932,1880,0.0,
1962-01-03 00:00:00+00:00,0.0,25.85106468200684,25.63829803466797,0.406358927488327,5170,0.0,
1962-01-04 00:00:00+00:00,0.0,25.79787254333496,25.4255313873291,0.4029864072799682,7755,0.0,
1962-01-05 00:00:00+00:00,0.0,25.372339248657227,24.893617630004883,0.3945554792881012,10575,0.0,
1962-01-08 00:00:00+00:00,0.0,24.94680976867676,24.680850982666016,0.3953989446163177,6815,0.0,
1962-01-09 00:00:00+00:00,0.0,25.0,24.787233352661133,0.396241545677185,5170,0.0,
1962-01-10 00:00:00+00:00,0.0,25.10638236999512,24.893617630004883,0.3979280591011047,4700,0.0,
1962-01-11 00:00:00+00:00,0.0,25.212766647338867,24.893617630004883,0.3996138572692871,4230,0.0,
1962-01-12 00:00:00+00:00,0.0,25.478723526000977,25.212766647338867,0.4038293361663818,3525,0.0,
1962-01-15 00:00:00+00:00,0.0,25.319149017333984,25.05319023132324,0.3979280591011047,3525,0.0,
1962-01-16 00:00:00+00:00,0.0,25.212766647338867,25.0,0.3979280591011047,4465,0.0,
1962-01-17 00:00:00+00:00,0.0,25.212766647338867,25.10638236999512,0.3979280591011047,1175,0.0,
1962-01-18 00:00:00+00:00,0.0,25.10638236999512,24.840425491333008,0.3953989446163177,3995,0.0,
1962-01-19 00:00:00+00:00,0.0,24.893617630004883,24.840425491333008,0.3937127888202667,940,0.0,
1962-01-22 00:00:00+00:00,0.0,25.05319023132324,24.893617630004883,0.3970846831798553,6345,0.0,
1962-01-23 00:00:00+00:00,0.0,25.10638236999512,24.94680976867676,0.3953989446163177,6815,0.0,
1962-01-24 00:00:00+00:00,0.0,24.893617630004883,24.73404312133789,0.392026424407959,5170,0.0,
1962-01-25 00:00:00+00:00,0.0,24.94680976867676,24.680850982666016,0.3911836445331573,3995,0.0,
1962-01-26 00:00:00+00:00,0.0,24.73404312133789,24.46808433532715,0.392026424407959,2585,0.0,
1962-01-29 00:00:00+00:00,0.0,24.73404312133789,24.36170196533203,0.3861249387264251,2350,0.0,
1962-01-30 00:00:00+00:00,0.0,24.414894104003903,24.20212745666504,0.3844393193721771,4230,0.0,
1962-01-31 00:00:00+00:00,0.0,24.148935317993164,23.93617057800293,0.3802236914634704,6345,0.0,
1962-02-01 00:00:00+00:00,0.0,24.255319595336918,23.989362716674805,0.3827525675296783,5405,0.0,
1962-02-02 00:00:00+00:00,0.0,24.255319595336918,24.148935317993164,0.3844393193721771,2585,0.0,
1962-02-05 00:00:00+00:00,0.0,24.680850982666016,24.20212745666504,0.3861249387264251,10340,0.0,
1962-02-06 00:00:00+00:00,0.0,24.46808433532715,24.30851173400879,0.3861249387264251,5170,0.0,
1962-02-07 00:00:00+00:00,0.0,24.893617630004883,24.627660751342773,0.3945554792881012,6815,0.0,
1962-02-08 00:00:00+00:00,0.0,25.212766647338867,25.10638236999512,0.3996138572692871,4465,0.0,
1962-02-09 00:00:00+00:00,0.0,25.319149017333984,25.212766647338867,0.4013004302978515,3055,0.0,
1962-02-12 00:00:00+00:00,0.0,25.74468040466309,25.4255313873291,0.4080448150634765,3525,0.0,
