date,RETL_Open,RETL_High,RETL_Low,RETL_Close,RETL_Volume,RETL_Dividends,RETL_Stock Splits
2010-07-14 00:00:00+00:00,1.2990000247955322,1.3336670398712158,1.2990000247955322,1.061769962310791,2154000,0.0,
2010-07-15 00:00:00+00:00,1.3106670379638672,1.331333041191101,1.3079999685287476,1.0771777629852295,2859000,0.0,
2010-07-16 00:00:00+00:00,1.275333046913147,1.276332974433899,1.2466670274734497,1.014736533164978,1803000,0.0,
2010-07-19 00:00:00+00:00,1.2406669855117798,1.2406669855117798,1.2359999418258667,1.0039242506027222,345000,0.0,
2010-07-20 00:00:00+00:00,1.2283329963684082,1.2843329906463623,1.2283329963684082,1.0414968729019165,126000,0.0,
2010-07-21 00:00:00+00:00,1.3046669960021973,1.305999994277954,1.2660000324249268,1.0266302824020386,114000,0.0,
2010-07-22 00:00:00+00:00,1.3020000457763672,1.3140000104904177,1.3020000457763672,1.0655547380447388,306000,0.0,
2010-07-23 00:00:00+00:00,1.2983330488204956,1.3539999723434448,1.2869999408721924,1.097991704940796,213000,0.0,
2010-07-26 00:00:00+00:00,1.3503329753875732,1.3833329677581787,1.348667025566101,1.1217786073684692,108000,0.0,
2010-07-27 00:00:00+00:00,1.3930000066757202,1.3930000066757202,1.3930000066757202,1.129617691040039,12000,0.0,
2010-07-28 00:00:00+00:00,1.328333020210266,1.328333020210266,1.327666997909546,1.0766377449035645,6000,0.0,
2010-07-29 00:00:00+00:00,1.327666997909546,1.327666997909546,1.327666997909546,1.0766377449035645,0,0.0,
2010-07-30 00:00:00+00:00,1.2783329486846924,1.2783329486846924,1.2783329486846924,1.03663170337677,3000,0.0,
2010-08-02 00:00:00+00:00,1.3686670064926147,1.3686670064926147,1.3686670064926147,1.1098854541778564,3000,0.0,
2010-08-03 00:00:00+00:00,1.3296669721603394,1.3296669721603394,1.3296669721603394,1.0782594680786133,3000,0.0,
2010-08-04 00:00:00+00:00,1.3326669931411743,1.3683329820632937,1.3326669931411743,1.104749321937561,1542000,0.0,
2010-08-05 00:00:00+00:00,1.366000056266785,1.366000056266785,1.366000056266785,1.1077226400375366,3000,0.0,
2010-08-06 00:00:00+00:00,1.332332968711853,1.3339999914169312,1.332332968711853,1.0817734003067017,102000,0.0,
2010-08-09 00:00:00+00:00,1.380666971206665,1.3949999809265137,1.380666971206665,1.1217786073684692,30000,0.0,
2010-08-10 00:00:00+00:00,1.352666974067688,1.3799999952316284,1.352666974067688,1.0996137857437134,918000,0.0,
2010-08-11 00:00:00+00:00,1.3140000104904177,1.3203330039978027,1.312999963760376,1.0647437572479248,21000,0.0,
2010-08-12 00:00:00+00:00,1.3046669960021973,1.3046669960021973,1.303333044052124,1.0574458837509155,9000,0.0,
2010-08-13 00:00:00+00:00,1.2949999570846558,1.2949999570846558,1.2766669988632202,1.0352805852890017,33000,0.0,
2010-08-16 00:00:00+00:00,1.2869999408721924,1.2869999408721924,1.2869999408721924,1.043659806251526,30000,0.0,
2010-08-17 00:00:00+00:00,1.335332989692688,1.335332989692688,1.3133330345153809,1.0650138854980469,18000,0.0,
2010-08-18 00:00:00+00:00,1.3503329753875732,1.3503329753875732,1.3459999561309814,1.0915040969848633,12000,0.0,
2010-08-19 00:00:00+00:00,1.3443330526351929,1.3443330526351929,1.2976670265197754,1.055282711982727,345000,0.0,
2010-08-20 00:00:00+00:00,1.2906670570373535,1.2906670570373535,1.2906670570373535,1.04663348197937,3000,0.0,
2010-08-23 00:00:00+00:00,1.3273329734802246,1.3459999561309814,1.3029999732971191,1.0569041967391968,390000,0.0,
2010-08-24 00:00:00+00:00,1.2669999599456787,1.28266704082489,1.2593330144882202,1.0401462316513062,54000,0.0,
2010-08-25 00:00:00+00:00,1.2846670150756836,1.317667007446289,1.2743330001831057,1.0671766996383667,105000,0.0,
2010-08-26 00:00:00+00:00,1.3209999799728394,1.321666955947876,1.3153330087661743,1.0666357278823853,51000,0.0,
2010-08-27 00:00:00+00:00,1.2946670055389404,1.3153330087661743,1.2713329792022705,1.0666357278823853,192000,0.0,
2010-08-30 00:00:00+00:00,1.2673330307006836,1.2673330307006836,1.2673330307006836,1.0277113914489746,36000,0.0,
2010-08-31 00:00:00+00:00,1.253999948501587,1.28266704082489,1.253999948501587,1.0398753881454468,90000,0.0,
2010-09-01 00:00:00+00:00,1.3296669721603394,1.3443330526351929,1.3279999494552612,1.0901528596878052,249000,0.0,
2010-09-02 00:00:00+00:00,1.3700000047683716,1.3960000276565552,1.3683329820632937,1.132050633430481,75000,0.0,
2010-09-03 00:00:00+00:00,1.4249999523162842,1.4436670541763306,1.412999987602234,1.1550263166427612,36000,0.0,
2010-09-07 00:00:00+00:00,1.4236669540405271,1.4236669540405271,1.3919999599456787,1.128806471824646,54000,0.0,
2010-09-08 00:00:00+00:00,1.4083329439163208,1.4093329906463623,1.4049999713897705,1.1415117979049685,15000,0.0,
2010-09-09 00:00:00+00:00,1.430999994277954,1.430999994277954,1.4026670455932615,1.1385380029678345,84000,0.0,
2010-09-10 00:00:00+00:00,1.428333044052124,1.428333044052124,1.4279999732971191,1.1579999923706057,15000,0.0,
2010-09-13 00:00:00+00:00,1.4559999704360962,1.4559999704360962,1.4559999704360962,1.1807059049606323,3000,0.0,
2010-09-14 00:00:00+00:00,1.5010000467300415,1.5096670389175415,1.5010000467300415,1.2242258787155151,6000,0.0,
2010-09-15 00:00:00+00:00,1.4783329963684082,1.4980000257492063,1.4783329963684082,1.214765191078186,30000,0.0,
2010-09-16 00:00:00+00:00,1.4993330240249634,1.4993330240249634,1.4893330335617063,1.2080074548721311,27000,0.0,
2010-09-17 00:00:00+00:00,1.4866670370101929,1.4866670370101929,1.4866670370101929,1.205574631690979,3000,0.0,
2010-09-20 00:00:00+00:00,1.5333329439163208,1.550333023071289,1.5333329439163208,1.2572031021118164,78000,0.0,
2010-09-21 00:00:00+00:00,1.6553330421447754,1.6553330421447754,1.5460000038146973,1.253689527511597,42000,0.0,
2010-09-22 00:00:00+00:00,1.5626670122146606,1.5643329620361328,1.5493329763412476,1.257015585899353,21000,0.000767,
2010-09-23 00:00:00+00:00,1.5493329763412476,1.5493329763412476,1.5493329763412476,1.257015585899353,0,0.0,
2010-09-24 00:00:00+00:00,1.636667013168335,1.636667013168335,1.6363329887390137,1.3276010751724243,33000,0.0,
2010-09-27 00:00:00+00:00,1.5733330249786377,1.6269999742507937,1.5663330554962158,1.3135384321212769,183000,0.0,
2010-09-28 00:00:00+00:00,1.593000054359436,1.647333025932312,1.593000054359436,1.3365259170532229,21000,0.0,
2010-09-29 00:00:00+00:00,1.6390000581741333,1.6390000581741333,1.6313329935073853,1.3235442638397217,33000,0.0,
2010-09-30 00:00:00+00:00,1.6549999713897705,1.6549999713897705,1.609333038330078,1.3159726858139038,45000,0.0,
2010-10-01 00:00:00+00:00,1.6106669902801514,1.6126669645309448,1.6106669902801514,1.30840003490448,9000,0.0,
2010-10-04 00:00:00+00:00,1.6126669645309448,1.6126669645309448,1.6126669645309448,1.30840003490448,0,0.0,
2010-10-05 00:00:00+00:00,1.6299999952316284,1.6546670198440552,1.6299999952316284,1.3392304182052612,225000,0.0,
2010-10-06 00:00:00+00:00,1.6453330516815186,1.6453330516815186,1.6453330516815186,1.3349028825759888,6000,0.0,
2010-10-07 00:00:00+00:00,1.649999976158142,1.649999976158142,1.649999976158142,1.3386894464492798,6000,0.0,
2010-10-08 00:00:00+00:00,1.6603330373764038,1.6603330373764038,1.6603330373764038,1.3470730781555176,9000,0.0,
2010-10-11 00:00:00+00:00,1.6699999570846558,1.6699999570846558,1.6699999570846558,1.3549158573150637,9000,0.0,
2010-10-12 00:00:00+00:00,1.6596670150756836,1.664667010307312,1.6596670150756836,1.3505895137786863,15000,0.0,
2010-10-13 00:00:00+00:00,1.6740000247955322,1.689666986465454,1.6493330001831057,1.3381484746932983,12000,0.0,
2010-10-14 00:00:00+00:00,1.644333004951477,1.644333004951477,1.6089999675750732,1.3054251670837402,33000,0.0,
2010-10-15 00:00:00+00:00,1.647333025932312,1.664667010307312,1.6440000534057615,1.3505895137786863,45000,0.0,
2010-10-18 00:00:00+00:00,1.7136670351028442,1.7136670351028442,1.6496670246124268,1.3416645526885986,132000,0.0,
2010-10-19 00:00:00+00:00,1.628000020980835,1.6386669874191284,1.5983330011367798,1.304343819618225,237000,0.0,
2010-10-20 00:00:00+00:00,1.6163330078125,1.6399999856948853,1.6163330078125,1.324897050857544,36000,0.0,
2010-10-21 00:00:00+00:00,1.6746670007705688,1.6890000104904177,1.6549999713897705,1.3573497533798218,294000,0.0,
2010-10-22 00:00:00+00:00,1.6836669445037842,1.6846669912338257,1.6836669445037842,1.3668158054351809,12000,0.0,
2010-10-25 00:00:00+00:00,1.713333010673523,1.713333010673523,1.6920000314712524,1.3727654218673706,24000,0.0,
2010-10-26 00:00:00+00:00,1.6806670427322388,1.7059999704360962,1.6806670427322388,1.3811488151550293,33000,0.0,
2010-10-27 00:00:00+00:00,1.6713329553604126,1.6749999523162842,1.6446670293807983,1.336796522140503,213000,0.0,
2010-10-28 00:00:00+00:00,1.6786669492721558,1.6786669492721558,1.6613329648971558,1.3505895137786863,18000,0.0,
2010-10-29 00:00:00+00:00,1.656000018119812,1.6643329858779907,1.656000018119812,1.3503183126449585,27000,0.0,
2010-11-01 00:00:00+00:00,1.6666669845581057,1.680999994277954,1.6540000438690186,1.3511292934417725,300000,0.0,
2010-11-02 00:00:00+00:00,1.6786669492721558,1.7183330059051514,1.675333023071289,1.378714680671692,453000,0.0,
2010-11-03 00:00:00+00:00,1.7013330459594729,1.7076669931411743,1.685333013534546,1.3854764699935913,171000,0.0,
2010-11-04 00:00:00+00:00,1.746000051498413,1.7686669826507568,1.7456669807434082,1.434967279434204,123000,0.0,
2010-11-05 00:00:00+00:00,1.7719999551773071,1.803666949272156,1.7719999551773071,1.4501113891601562,417000,0.0,
2010-11-08 00:00:00+00:00,1.7796670198440552,1.7860000133514404,1.7719999551773071,1.4409167766571045,246000,0.0,
2010-11-09 00:00:00+00:00,1.765666961669922,1.7773330211639404,1.7433329820632937,1.4144129753112793,240000,0.0,
2010-11-10 00:00:00+00:00,1.755666971206665,1.7673330307006836,1.7309999465942385,1.4338849782943726,30000,0.0,
2010-11-11 00:00:00+00:00,1.7433329820632937,1.7736669778823853,1.7413330078125,1.4374011754989624,168000,0.0,
2010-11-12 00:00:00+00:00,1.761667013168335,1.761667013168335,1.718000054359436,1.3981865644454956,324000,0.0,
2010-11-15 00:00:00+00:00,1.7300000190734863,1.7300000190734863,1.696666955947876,1.380337476730347,252000,0.0,
2010-11-16 00:00:00+00:00,1.6993329524993896,1.7436670064926147,1.690000057220459,1.3792556524276731,261000,0.0,
2010-11-17 00:00:00+00:00,1.7183330059051514,1.7203329801559448,1.7113330364227295,1.3903441429138184,183000,0.0,
2010-11-18 00:00:00+00:00,1.7586669921875,1.776332974433899,1.7356669902801514,1.4081934690475464,282000,0.0,
2010-11-19 00:00:00+00:00,1.7333329916000366,1.7676670551300049,1.7300000190734863,1.434155821800232,567000,0.0,
2010-11-22 00:00:00+00:00,1.7683329582214355,1.8126670122146609,1.7623330354690552,1.462822437286377,288000,0.0,
2010-11-23 00:00:00+00:00,1.787999987602234,1.787999987602234,1.7633329629898071,1.444432258605957,180000,0.0,
2010-11-24 00:00:00+00:00,1.812999963760376,1.8519999980926516,1.812999963760376,1.499602437019348,201000,0.0,
2010-11-26 00:00:00+00:00,1.8333330154418943,1.841333031654358,1.832332968711853,1.493652582168579,57000,0.0,
2010-11-29 00:00:00+00:00,1.9983329772949217,1.9983329772949217,1.7986669540405271,1.4782376289367676,150000,0.0,
2010-11-30 00:00:00+00:00,1.7833329439163208,1.8433330059051516,1.7833329439163208,1.489326238632202,171000,0.0,
2010-12-01 00:00:00+00:00,1.8899999856948853,1.89033305644989,1.8580000400543213,1.5252946615219116,315000,0.0,
2010-12-02 00:00:00+00:00,1.8899999856948853,1.9313329458236692,1.8753329515457156,1.5631569623947144,330000,0.0,
2010-12-03 00:00:00+00:00,1.9149999618530276,1.920667052268982,1.888000011444092,1.5553139448165894,1032000,0.0,
2010-12-06 00:00:00+00:00,1.9183330535888672,1.9270000457763672,1.9183330535888672,1.5585590600967407,45000,0.0,
2010-12-07 00:00:00+00:00,1.963667035102844,1.963667035102844,1.9313329458236692,1.56694233417511,75000,0.0,
2010-12-08 00:00:00+00:00,1.919000029563904,1.926332950592041,1.919000029563904,1.5628859996795654,15000,0.0,
2010-12-09 00:00:00+00:00,1.98199999332428,1.98199999332428,1.924999952316284,1.5618046522140503,33000,0.0,
2010-12-10 00:00:00+00:00,1.9270000457763672,1.932999968528748,1.9256670475006104,1.5682947635650637,21000,0.0,
2010-12-13 00:00:00+00:00,1.9366669654846191,1.937999963760376,1.9170000553131104,1.5577476024627686,63000,0.0,
2010-12-14 00:00:00+00:00,1.8886669874191284,1.894333004951477,1.8826669454574585,1.550001859664917,270000,0.0162,
2010-12-15 00:00:00+00:00,1.8819999694824217,1.899999976158142,1.8819999694824217,1.5546380281448364,126000,0.0,
2010-12-16 00:00:00+00:00,1.891332983970642,1.9160000085830688,1.817667007446289,1.5636390447616575,33000,0.0,
2010-12-17 00:00:00+00:00,1.9166669845581052,1.922333002090454,1.916332960128784,1.5680023431777954,12000,0.0,
2010-12-20 00:00:00+00:00,1.9136669635772705,1.9279999732971191,1.9136669635772705,1.5775490999221802,123000,0.0,
2010-12-21 00:00:00+00:00,1.9256670475006104,1.935333013534546,1.924332976341248,1.5794577598571775,81000,0.0,
2010-12-22 00:00:00+00:00,1.914667010307312,1.9266669750213623,1.9140000343322756,1.572838544845581,42000,0.0056,
2010-12-23 00:00:00+00:00,1.909667015075684,1.9210000038146973,1.909000039100647,1.5763946771621704,66000,0.0,
2010-12-27 00:00:00+00:00,1.919999957084656,1.919999957084656,1.9193329811096191,1.575026512145996,9000,0.0,
2010-12-28 00:00:00+00:00,1.9126670360565183,1.9126670360565183,1.9033329486846924,1.5668206214904783,180000,0.0,
2010-12-29 00:00:00+00:00,1.9073330163955688,1.9333330392837524,1.9073330163955688,1.583232879638672,54000,0.0,
2010-12-30 00:00:00+00:00,1.926332950592041,1.9343329668045044,1.926332950592041,1.5829594135284424,33000,0.0,
2010-12-31 00:00:00+00:00,1.9290000200271609,1.9290000200271609,1.9290000200271609,1.5829594135284424,0,0.0,
2011-01-03 00:00:00+00:00,1.9390000104904173,1.9523329734802248,1.9390000104904173,1.602106690406799,18000,0.0,
2011-01-04 00:00:00+00:00,1.9523329734802248,1.9523329734802248,1.9523329734802248,1.602106690406799,0,0.0,
2011-01-05 00:00:00+00:00,1.901332974433899,1.9123330116271973,1.8819999694824217,1.55560564994812,84000,0.0,
2011-01-06 00:00:00+00:00,1.878666996955872,1.878666996955872,1.804332971572876,1.5118396282196045,252000,0.0,
2011-01-07 00:00:00+00:00,1.850000023841858,1.850000023841858,1.817332983016968,1.508010745048523,93000,0.0,
2011-01-10 00:00:00+00:00,1.8226670026779173,1.8453329801559448,1.8226670026779173,1.5143011808395386,60000,0.0,
2011-01-11 00:00:00+00:00,1.845667004585266,1.8459999561309812,1.8436670303344729,1.512934327125549,51000,0.0,
2011-01-12 00:00:00+00:00,1.8583329916000368,1.8743330240249636,1.8583329916000368,1.530713677406311,39000,0.0,
2011-01-13 00:00:00+00:00,1.8733329772949217,1.874667048454285,1.8666670322418213,1.5320816040039062,768000,0.0,
2011-01-14 00:00:00+00:00,1.8616670370101929,1.8926670551300049,1.8600000143051147,1.5517762899398804,543000,0.0,
