date,MVO_Open,MVO_High,MVO_Low,MVO_Close,MVO_Volume,MVO_Dividends,MVO_Stock Splits
2007-01-19 00:00:00+00:00,21.5,22.450000762939453,20.100000381469727,2.73252534866333,1402200,0.0,
2007-01-22 00:00:00+00:00,22.63999938964844,23.100000381469727,22.0,2.821696281433105,318900,0.0,
2007-01-23 00:00:00+00:00,23.200000762939453,24.5,23.100000381469727,2.9560608863830566,387300,0.0,
2007-01-24 00:00:00+00:00,24.049999237060547,25.09000015258789,23.299999237060547,2.846124649047852,229100,0.0,
2007-01-25 00:00:00+00:00,23.5,24.239999771118164,23.450000762939453,2.916973352432251,198800,0.0,
2007-01-26 00:00:00+00:00,24.18000030517578,24.440000534057617,23.6200008392334,2.943847179412842,85900,0.0,
2007-01-29 00:00:00+00:00,23.979999542236328,23.979999542236328,23.350000381469727,2.9255237579345703,66000,0.0,
2007-01-30 00:00:00+00:00,23.989999771118164,24.200000762939453,23.34000015258789,2.9072012901306152,91300,0.0,
2007-01-31 00:00:00+00:00,23.700000762939453,23.799999237060547,23.1200008392334,2.905979871749878,58900,0.0,
2007-02-01 00:00:00+00:00,23.799999237060547,24.209999084472656,23.520000457763672,2.941403150558472,50400,0.0,
2007-02-02 00:00:00+00:00,24.0,24.489999771118164,23.799999237060547,2.968275547027588,36700,0.0,
2007-02-05 00:00:00+00:00,24.46999931335449,24.75,24.25,3.0171375274658203,45400,0.0,
2007-02-06 00:00:00+00:00,24.899999618530277,24.950000762939453,24.399999618530277,3.0171375274658203,50200,0.0,
2007-02-07 00:00:00+00:00,24.600000381469727,24.600000381469727,23.51000022888184,2.9743857383728027,58800,0.0,
2007-02-08 00:00:00+00:00,24.34000015258789,24.34000015258789,23.649999618530277,2.9560608863830566,33400,0.0,
2007-02-09 00:00:00+00:00,24.450000762939453,24.790000915527344,24.200000762939453,3.0171375274658203,56100,0.0,
2007-02-12 00:00:00+00:00,24.75,25.0,24.200000762939453,3.0085866451263428,65500,0.0,
2007-02-13 00:00:00+00:00,23.700000762939453,24.049999237060547,23.700000762939453,3.0572493076324463,36100,1.012,
2007-02-14 00:00:00+00:00,24.0,24.399999618530277,23.649999618530277,3.091642379760742,66600,0.0,
2007-02-15 00:00:00+00:00,24.25,24.32999992370605,23.1299991607666,3.0330452919006348,60000,0.0,
2007-02-16 00:00:00+00:00,23.979999542236328,24.18000030517578,23.899999618530277,3.076356172561645,59900,0.0,
2007-02-20 00:00:00+00:00,24.399999618530277,24.399999618530277,23.5,3.0279507637023926,38200,0.0,
2007-02-21 00:00:00+00:00,23.65999984741211,23.65999984741211,23.25,2.979543209075928,67600,0.0,
2007-02-22 00:00:00+00:00,23.5,23.799999237060547,23.25,2.9871859550476074,54500,0.0,
2007-02-23 00:00:00+00:00,23.399999618530277,23.399999618530277,22.950000762939453,2.9438765048980717,41400,0.0,
2007-02-26 00:00:00+00:00,23.15999984741211,23.56999969482422,23.100000381469727,2.9566123485565186,40000,0.0,
2007-02-27 00:00:00+00:00,23.0,23.5,22.600000381469727,2.9031124114990234,84800,0.0,
2007-02-28 00:00:00+00:00,22.790000915527344,23.149999618530277,22.059999465942383,2.8916475772857666,61400,0.0,
2007-03-01 00:00:00+00:00,22.700000762939453,24.0,20.520000457763672,3.04450798034668,282400,0.0,
2007-03-02 00:00:00+00:00,24.0,24.25,23.770000457763672,3.0432353019714355,81800,0.0,
2007-03-05 00:00:00+00:00,23.709999084472656,24.0,23.0,2.9935545921325684,93500,0.0,
2007-03-06 00:00:00+00:00,23.739999771118164,24.530000686645508,23.559999465942383,3.075081586837769,96300,0.0,
2007-03-07 00:00:00+00:00,24.38999938964844,24.700000762939453,24.11000061035156,3.089095115661621,88200,0.0,
2007-03-08 00:00:00+00:00,24.399999618530277,24.799999237060547,24.25,3.133678913116455,41200,0.0,
2007-03-09 00:00:00+00:00,24.670000076293945,24.799999237060547,24.31999969482422,3.133678913116455,30300,0.0,
2007-03-12 00:00:00+00:00,24.57999992370605,24.700000762939453,24.399999618530277,3.1183927059173584,25300,0.0,
2007-03-13 00:00:00+00:00,24.61000061035156,24.61000061035156,23.75,3.0521514415740967,41800,0.0,
2007-03-14 00:00:00+00:00,24.0,24.5,23.51000022888184,3.0954623222351074,48700,0.0,
2007-03-15 00:00:00+00:00,24.299999237060547,25.0,24.299999237060547,3.1718943119049072,49300,0.0,
2007-03-16 00:00:00+00:00,25.0,25.0,24.399999618530277,3.18336033821106,25600,0.0,
2007-03-19 00:00:00+00:00,24.75,24.850000381469727,24.040000915527344,3.1107499599456787,99400,0.0,
2007-03-20 00:00:00+00:00,24.25,24.299999237060547,23.25,3.0572493076324463,173400,0.0,
2007-03-21 00:00:00+00:00,23.899999618530277,24.0,23.1299991607666,3.039414405822754,138700,0.0,
2007-03-22 00:00:00+00:00,23.549999237060547,24.200000762939453,23.5,3.050878524780273,91900,0.0,
2007-03-23 00:00:00+00:00,23.989999771118164,24.0,23.299999237060547,3.0292229652404785,80200,0.0,
2007-03-26 00:00:00+00:00,24.0,24.200000762939453,23.350000381469727,3.0304977893829346,163500,0.0,
2007-03-27 00:00:00+00:00,23.780000686645508,23.799999237060547,22.799999237060547,2.9808173179626465,228200,0.0,
2007-03-28 00:00:00+00:00,23.59000015258789,23.8799991607666,23.31999969482422,2.9808173179626465,139600,0.0,
2007-03-29 00:00:00+00:00,23.350000381469727,23.989999771118164,23.350000381469727,3.0266754627227783,87400,0.0,
2007-03-30 00:00:00+00:00,23.799999237060547,23.989999771118164,23.540000915527344,3.0368666648864746,62300,0.0,
2007-04-02 00:00:00+00:00,23.850000381469727,24.200000762939453,23.61000061035156,3.0381405353546143,55400,0.0,
2007-04-03 00:00:00+00:00,23.809999465942383,24.07999992370605,23.670000076293945,3.0190322399139404,56300,0.0,
2007-04-04 00:00:00+00:00,23.81999969482422,24.07999992370605,23.6200008392334,3.02157998085022,39300,0.0,
2007-04-05 00:00:00+00:00,23.88999938964844,24.030000686645508,23.649999618530277,3.0572493076324463,53200,0.0,
2007-04-09 00:00:00+00:00,24.149999618530277,24.420000076293945,23.799999237060547,3.0432353019714355,65200,0.0,
2007-04-10 00:00:00+00:00,23.520000457763672,23.88999938964844,23.459999084472656,3.013936996459961,136000,0.0,
2007-04-11 00:00:00+00:00,23.8700008392334,24.13999938964844,23.690000534057617,3.0674383640289307,109700,0.0,
2007-04-12 00:00:00+00:00,23.51000022888184,23.979999542236328,23.51000022888184,3.0912773609161377,76600,0.533,
2007-04-13 00:00:00+00:00,23.530000686645508,23.899999618530277,23.530000686645508,3.0743443965911865,50100,0.0,
2007-04-16 00:00:00+00:00,23.799999237060547,23.899999618530277,23.549999237060547,3.071737766265869,67000,0.0,
2007-04-17 00:00:00+00:00,23.75,23.75,23.38999938964844,3.0652244091033936,57700,0.0,
2007-04-18 00:00:00+00:00,23.450000762939453,23.670000076293945,23.38999938964844,3.0678298473358154,40100,0.0,
2007-04-19 00:00:00+00:00,23.5,23.82999992370605,23.290000915527344,3.040473461151123,58300,0.0,
2007-04-20 00:00:00+00:00,23.350000381469727,23.809999465942383,23.299999237060547,3.066527366638184,33500,0.0,
2007-04-23 00:00:00+00:00,23.799999237060547,23.799999237060547,23.600000381469727,3.096489429473877,42500,0.0,
