date,PCG-PH_Open,PCG-PH_High,PCG-PH_Low,PCG-PH_Close,PCG-PH_Volume,PCG-PH_Dividends,PCG-PH_Stock Splits
2000-03-03 00:00:00+00:00,15.75,16.5,15.75,7.029832363128662,0.0,0.0,
2000-03-06 00:00:00+00:00,15.875,15.875,15.875,7.085623264312744,800.0,0.0,
2000-03-07 00:00:00+00:00,16.0,16.0,16.0,7.141417026519775,500.0,0.0,
2000-03-08 00:00:00+00:00,15.875,16.5,15.875,7.085623264312744,0.0,0.0,
2000-03-09 00:00:00+00:00,16.0,16.75,16.0,7.141417026519775,0.0,0.0,
2000-03-10 00:00:00+00:00,16.0,16.0,16.0,7.141417026519775,100.0,0.0,
2000-03-13 00:00:00+00:00,16.0,16.75,16.0,7.141417026519775,0.0,0.0,
2000-03-14 00:00:00+00:00,15.875,16.5,15.875,7.085623264312744,0.0,0.0,
2000-03-15 00:00:00+00:00,15.875,16.5,15.875,7.085623264312744,0.0,0.0,
2000-03-16 00:00:00+00:00,15.875,16.5,15.875,7.085623264312744,0.0,0.0,
2000-03-17 00:00:00+00:00,16.0,16.375,16.0,7.308793067932129,2200.0,0.0,
2000-03-20 00:00:00+00:00,15.875,16.5,15.875,7.085623264312744,0.0,0.0,
2000-03-21 00:00:00+00:00,16.0,16.0,16.0,7.141417026519775,300.0,0.0,
2000-03-22 00:00:00+00:00,16.375,16.375,16.375,7.308793067932129,300.0,0.0,
2000-03-23 00:00:00+00:00,15.875,16.875,15.875,7.085623264312744,0.0,0.0,
2000-03-24 00:00:00+00:00,15.875,16.875,15.875,7.085623264312744,0.0,0.0,
2000-03-27 00:00:00+00:00,16.125,16.125,16.125,7.197207927703857,100.0,0.0,
2000-03-28 00:00:00+00:00,16.0,16.0,16.0,7.141417026519775,300.0,0.0,
2000-03-29 00:00:00+00:00,15.875,16.5,15.875,7.085623264312744,0.0,0.0,
2000-03-30 00:00:00+00:00,15.875,16.5,15.875,7.085623264312744,0.0,0.0,
2000-03-31 00:00:00+00:00,15.875,16.5,15.875,7.085623264312744,0.0,0.0,
2000-04-03 00:00:00+00:00,16.25,16.25,16.25,7.252999305725098,100.0,0.0,
2000-04-04 00:00:00+00:00,16.125,16.75,16.125,7.197207927703857,0.0,0.0,
2000-04-05 00:00:00+00:00,16.125,16.75,16.125,7.197207927703857,0.0,0.0,
2000-04-06 00:00:00+00:00,16.25,16.375,16.25,7.308793067932129,800.0,0.0,
2000-04-07 00:00:00+00:00,16.125,16.875,16.125,7.197207927703857,0.0,0.0,
2000-04-10 00:00:00+00:00,16.125,16.875,16.125,7.197207927703857,0.0,0.0,
2000-04-11 00:00:00+00:00,16.125,16.875,16.125,7.197207927703857,0.0,0.0,
2000-04-12 00:00:00+00:00,15.625,16.5,15.625,7.097838878631592,0.0,0.28125,
2000-04-13 00:00:00+00:00,15.625,16.5,15.625,7.097838878631592,0.0,0.0,
2000-04-14 00:00:00+00:00,15.75,15.75,15.75,7.154622077941895,1000.0,0.0,
2000-04-17 00:00:00+00:00,15.625,16.5,15.625,7.097838878631592,0.0,0.0,
2000-04-18 00:00:00+00:00,15.5,16.5,15.5,7.0410566329956055,0.0,0.0,
2000-04-19 00:00:00+00:00,15.625,16.5,15.625,7.097838878631592,0.0,0.0,
2000-04-20 00:00:00+00:00,15.625,16.375,15.625,7.097838878631592,0.0,0.0,
2000-04-24 00:00:00+00:00,15.5625,16.625,15.5625,7.06944751739502,0.0,0.0,
2000-04-25 00:00:00+00:00,15.625,16.25,15.625,7.097838878631592,0.0,0.0,
2000-04-26 00:00:00+00:00,15.625,16.375,15.625,7.097838878631592,0.0,0.0,
2000-04-27 00:00:00+00:00,15.8125,15.8125,15.8125,7.183012962341309,100.0,0.0,
2000-04-28 00:00:00+00:00,15.375,16.25,15.375,6.984274387359619,0.0,0.0,
2000-05-01 00:00:00+00:00,15.375,16.375,15.375,6.984274387359619,0.0,0.0,
2000-05-02 00:00:00+00:00,15.125,16.25,15.125,6.870707511901856,0.0,0.0,
2000-05-03 00:00:00+00:00,15.375,16.25,15.375,6.984274387359619,0.0,0.0,
2000-05-04 00:00:00+00:00,15.375,16.25,15.375,6.984274387359619,0.0,0.0,
2000-05-05 00:00:00+00:00,15.375,16.125,15.375,6.984274387359619,0.0,0.0,
2000-05-08 00:00:00+00:00,15.375,15.875,15.375,6.984274387359619,0.0,0.0,
2000-05-09 00:00:00+00:00,15.375,15.875,15.375,6.984274387359619,0.0,0.0,
2000-05-10 00:00:00+00:00,15.375,15.875,15.375,6.984274387359619,0.0,0.0,
2000-05-11 00:00:00+00:00,15.375,15.875,15.375,6.984274387359619,0.0,0.0,
2000-05-12 00:00:00+00:00,15.5,15.5,15.5,7.0410566329956055,100.0,0.0,
2000-05-15 00:00:00+00:00,15.0,15.625,15.0,6.813924789428711,0.0,0.0,
2000-05-16 00:00:00+00:00,15.0,15.625,15.0,6.813924789428711,0.0,0.0,
2000-05-17 00:00:00+00:00,15.0,15.625,15.0,6.813924789428711,0.0,0.0,
2000-05-18 00:00:00+00:00,14.75,14.75,14.75,6.7003607749938965,2000.0,0.0,
2000-05-19 00:00:00+00:00,14.625,15.25,14.625,6.643578052520752,0.0,0.0,
2000-05-22 00:00:00+00:00,15.125,15.125,15.125,6.870707511901856,800.0,0.0,
2000-05-23 00:00:00+00:00,15.0,15.0,15.0,6.813924789428711,100.0,0.0,
2000-05-24 00:00:00+00:00,14.875,14.875,14.875,6.757141590118408,200.0,0.0,
2000-05-25 00:00:00+00:00,14.875,14.875,14.875,6.757141590118408,100.0,0.0,
2000-05-26 00:00:00+00:00,15.25,15.25,15.25,6.927493095397949,500.0,0.0,
2000-05-30 00:00:00+00:00,14.875,15.625,14.875,6.757141590118408,0.0,0.0,
2000-05-31 00:00:00+00:00,14.875,15.625,14.875,6.757141590118408,0.0,0.0,
2000-06-01 00:00:00+00:00,15.5,15.5,15.5,7.0410566329956055,1000.0,0.0,
2000-06-02 00:00:00+00:00,15.25,16.0,15.25,6.927493095397949,0.0,0.0,
2000-06-05 00:00:00+00:00,15.375,15.375,15.375,6.984274387359619,100.0,0.0,
2000-06-06 00:00:00+00:00,15.375,15.375,15.375,6.984274387359619,4600.0,0.0,
2000-06-07 00:00:00+00:00,15.125,15.125,15.125,6.870707511901856,100.0,0.0,
2000-06-08 00:00:00+00:00,14.625,15.5,14.625,6.643578052520752,0.0,0.0,
2000-06-09 00:00:00+00:00,14.875,14.875,14.875,6.757141590118408,200.0,0.0,
2000-06-12 00:00:00+00:00,14.375,15.25,14.375,6.53001070022583,0.0,0.0,
2000-06-13 00:00:00+00:00,15.0,15.375,15.0,6.813924789428711,0.0,0.0,
2000-06-14 00:00:00+00:00,15.0,15.375,15.0,6.813924789428711,0.0,0.0,
2000-06-15 00:00:00+00:00,15.0,15.375,15.0,6.813924789428711,0.0,0.0,
2000-06-16 00:00:00+00:00,15.0,15.375,15.0,6.813924789428711,0.0,0.0,
2000-06-19 00:00:00+00:00,15.0,15.0,15.0,6.813924789428711,200.0,0.0,
2000-06-20 00:00:00+00:00,15.0,15.5,15.0,6.813924789428711,0.0,0.0,
2000-06-21 00:00:00+00:00,14.875,15.4375,14.875,6.757141590118408,0.0,0.0,
2000-06-22 00:00:00+00:00,15.3125,15.3125,15.3125,6.955881595611572,100.0,0.0,
2000-06-23 00:00:00+00:00,15.125,15.125,15.125,6.870707511901856,100.0,0.0,
2000-06-26 00:00:00+00:00,15.0,15.4375,15.0,6.813924789428711,0.0,0.0,
2000-06-27 00:00:00+00:00,14.875,15.4375,14.875,6.757141590118408,0.0,0.0,
2000-06-28 00:00:00+00:00,14.875,15.4375,14.875,6.757141590118408,0.0,0.0,
2000-06-29 00:00:00+00:00,14.875,15.4375,14.875,6.757141590118408,0.0,0.0,
2000-06-30 00:00:00+00:00,15.375,15.375,15.375,6.984274387359619,900.0,0.0,
2000-07-03 00:00:00+00:00,15.25,15.75,15.25,6.927493095397949,0.0,0.0,
2000-07-05 00:00:00+00:00,15.25,15.75,15.25,6.927493095397949,0.0,0.0,
2000-07-06 00:00:00+00:00,15.25,15.75,15.25,6.927493095397949,0.0,0.0,
2000-07-07 00:00:00+00:00,15.375,15.375,15.375,6.984274387359619,200.0,0.0,
2000-07-10 00:00:00+00:00,15.625,15.625,15.625,7.097838878631592,100.0,0.0,
2000-07-11 00:00:00+00:00,15.25,16.125,15.25,6.927493095397949,0.0,0.0,
2000-07-12 00:00:00+00:00,15.125,15.75,15.125,6.999802112579346,0.0,0.28125,
2000-07-13 00:00:00+00:00,15.125,15.875,15.125,6.999802112579346,0.0,0.0,
2000-07-14 00:00:00+00:00,15.3125,15.3125,15.3125,7.086577415466309,400.0,0.0,
2000-07-17 00:00:00+00:00,15.1875,15.75,15.1875,7.028727054595947,0.0,0.0,
2000-07-18 00:00:00+00:00,15.1875,15.75,15.1875,7.028727054595947,0.0,0.0,
2000-07-19 00:00:00+00:00,15.1875,15.75,15.1875,7.028727054595947,0.0,0.0,
2000-07-20 00:00:00+00:00,15.3125,15.3125,15.3125,7.086577415466309,200.0,0.0,
2000-07-21 00:00:00+00:00,15.1875,15.75,15.1875,7.028727054595947,0.0,0.0,
2000-07-24 00:00:00+00:00,15.125,15.75,15.125,6.999802112579346,0.0,0.0,
2000-07-25 00:00:00+00:00,15.25,15.875,15.25,7.057653903961182,0.0,0.0,
2000-07-26 00:00:00+00:00,15.25,15.875,15.25,7.057653903961182,0.0,0.0,
2000-07-27 00:00:00+00:00,15.375,15.75,15.375,7.11550235748291,0.0,0.0,
2000-07-28 00:00:00+00:00,15.375,15.875,15.375,7.11550235748291,0.0,0.0,
2000-07-31 00:00:00+00:00,15.375,15.875,15.375,7.11550235748291,0.0,0.0,
2000-08-01 00:00:00+00:00,15.375,15.75,15.375,7.11550235748291,0.0,0.0,
2000-08-02 00:00:00+00:00,15.5,15.5,15.5,7.173352241516113,100.0,0.0,
2000-08-03 00:00:00+00:00,15.5,15.5,15.5,7.173352241516113,2600.0,0.0,
2000-08-04 00:00:00+00:00,15.875,15.875,15.875,7.346899509429932,1500.0,0.0,
2000-08-07 00:00:00+00:00,15.75,16.25,15.75,7.289051532745361,0.0,0.0,
2000-08-08 00:00:00+00:00,15.75,16.25,15.75,7.289051532745361,0.0,0.0,
2000-08-09 00:00:00+00:00,15.75,16.25,15.75,7.289051532745361,0.0,0.0,
2000-08-10 00:00:00+00:00,15.875,16.125,15.875,7.462598323822021,2600.0,0.0,
2000-08-11 00:00:00+00:00,16.0,16.625,16.0,7.404750823974609,0.0,0.0,
2000-08-14 00:00:00+00:00,15.875,16.625,15.875,7.346899509429932,0.0,0.0,
2000-08-15 00:00:00+00:00,15.875,16.625,15.875,7.346899509429932,0.0,0.0,
2000-08-16 00:00:00+00:00,15.875,16.625,15.875,7.346899509429932,0.0,0.0,
2000-08-17 00:00:00+00:00,16.0,16.0,16.0,7.404750823974609,200.0,0.0,
2000-08-18 00:00:00+00:00,15.875,16.5,15.875,7.346899509429932,0.0,0.0,
2000-08-21 00:00:00+00:00,16.0,16.0,16.0,7.404750823974609,500.0,0.0,
2000-08-22 00:00:00+00:00,15.875,16.5,15.875,7.346899509429932,0.0,0.0,
2000-08-23 00:00:00+00:00,15.875,16.5,15.875,7.346899509429932,0.0,0.0,
2000-08-24 00:00:00+00:00,16.0,16.0,16.0,7.404750823974609,400.0,0.0,
2000-08-25 00:00:00+00:00,15.875,16.5,15.875,7.346899509429932,0.0,0.0,
2000-08-28 00:00:00+00:00,16.0,16.0,16.0,7.404750823974609,100.0,0.0,
2000-08-29 00:00:00+00:00,16.0,16.0,16.0,7.404750823974609,400.0,0.0,
2000-08-30 00:00:00+00:00,16.0,16.25,16.0,7.520447731018066,5700.0,0.0,
2000-08-31 00:00:00+00:00,15.875,16.5,15.875,7.346899509429932,0.0,0.0,
2000-09-01 00:00:00+00:00,15.875,16.5,15.875,7.346899509429932,0.0,0.0,
2000-09-05 00:00:00+00:00,15.875,16.5,15.875,7.346899509429932,0.0,0.0,
2000-09-06 00:00:00+00:00,15.875,16.5,15.875,7.346899509429932,0.0,0.0,
2000-09-07 00:00:00+00:00,15.875,16.5,15.875,7.346899509429932,0.0,0.0,
2000-09-08 00:00:00+00:00,15.875,16.5,15.875,7.346899509429932,0.0,0.0,
2000-09-11 00:00:00+00:00,16.0,16.0,16.0,7.404750823974609,100.0,0.0,
2000-09-12 00:00:00+00:00,16.125,16.125,16.125,7.462598323822021,400.0,0.0,
2000-09-13 00:00:00+00:00,16.0,16.625,16.0,7.404750823974609,0.0,0.0,
2000-09-14 00:00:00+00:00,16.125,16.125,16.125,7.462598323822021,1200.0,0.0,
2000-09-15 00:00:00+00:00,15.75,16.625,15.75,7.289051532745361,0.0,0.0,
2000-09-18 00:00:00+00:00,15.75,16.625,15.75,7.289051532745361,0.0,0.0,
2000-09-19 00:00:00+00:00,16.5,16.5,16.5,7.636148452758789,1300.0,0.0,
2000-09-20 00:00:00+00:00,16.375,17.0,16.375,7.578298568725586,0.0,0.0,
2000-09-21 00:00:00+00:00,17.117189407348633,17.117189407348633,16.875,7.80969762802124,174200.0,0.0,
2000-09-22 00:00:00+00:00,16.375,17.375,16.375,7.578298568725586,0.0,0.0,
2000-09-25 00:00:00+00:00,16.5,17.375,16.5,7.636148452758789,0.0,0.0,
2000-09-26 00:00:00+00:00,16.75,17.375,16.75,7.751846790313721,0.0,0.0,
2000-09-27 00:00:00+00:00,16.375,17.375,16.375,7.578298568725586,0.0,0.0,
2000-09-28 00:00:00+00:00,16.375,17.375,16.375,7.578298568725586,0.0,0.0,
2000-09-29 00:00:00+00:00,16.375,17.375,16.375,7.578298568725586,0.0,0.0,
2000-10-02 00:00:00+00:00,16.375,17.375,16.375,7.578298568725586,0.0,0.0,
2000-10-03 00:00:00+00:00,16.5,16.5,16.5,7.636148452758789,300.0,0.0,
2000-10-04 00:00:00+00:00,16.0,17.0,16.0,7.404750823974609,0.0,0.0,
2000-10-05 00:00:00+00:00,16.0,16.625,16.0,7.404750823974609,0.0,0.0,
2000-10-06 00:00:00+00:00,16.0,16.625,16.0,7.404750823974609,0.0,0.0,
2000-10-09 00:00:00+00:00,16.125,16.125,15.875,7.346899509429932,1200.0,0.0,
2000-10-10 00:00:00+00:00,15.5,15.5,15.5,7.173352241516113,300.0,0.0,
2000-10-11 00:00:00+00:00,15.0,16.0,15.0,6.941953182220459,0.0,0.0,
2000-10-12 00:00:00+00:00,15.0,15.0,15.0,7.074601173400879,100.0,0.28125,
2000-10-13 00:00:00+00:00,14.75,15.25,14.75,7.192511081695557,1000.0,0.0,
2000-10-16 00:00:00+00:00,14.75,14.75,14.75,6.956693172454834,200.0,0.0,
2000-10-17 00:00:00+00:00,14.25,15.25,14.25,6.720873355865479,0.0,0.0,
2000-10-18 00:00:00+00:00,15.0,15.0,15.0,7.074601173400879,100.0,0.0,
2000-10-19 00:00:00+00:00,15.375,15.625,15.375,7.369379043579102,600.0,0.0,
2000-10-20 00:00:00+00:00,15.125,16.125,15.125,7.133556842803955,0.0,0.0,
2000-10-23 00:00:00+00:00,15.125,16.125,15.125,7.133556842803955,0.0,0.0,
2000-10-24 00:00:00+00:00,15.125,15.875,15.125,7.133556842803955,0.0,0.0,
2000-10-25 00:00:00+00:00,15.125,15.75,15.125,7.133556842803955,0.0,0.0,
2000-10-26 00:00:00+00:00,15.125,15.75,15.125,7.133556842803955,0.0,0.0,
2000-10-27 00:00:00+00:00,15.625,15.625,15.625,7.369379043579102,500.0,0.0,
2000-10-30 00:00:00+00:00,15.125,15.875,15.125,7.133556842803955,0.0,0.0,
2000-10-31 00:00:00+00:00,15.125,15.875,15.125,7.133556842803955,0.0,0.0,
2000-11-01 00:00:00+00:00,15.125,15.875,15.125,7.133556842803955,0.0,0.0,
2000-11-02 00:00:00+00:00,15.125,15.875,15.125,7.133556842803955,0.0,0.0,
2000-11-03 00:00:00+00:00,15.125,15.875,15.125,7.133556842803955,0.0,0.0,
2000-11-06 00:00:00+00:00,15.125,15.875,15.125,7.133556842803955,0.0,0.0,
2000-11-07 00:00:00+00:00,15.125,15.875,15.125,7.133556842803955,0.0,0.0,
2000-11-08 00:00:00+00:00,15.125,15.875,15.125,7.133556842803955,0.0,0.0,
2000-11-09 00:00:00+00:00,15.125,15.875,15.125,7.133556842803955,0.0,0.0,
2000-11-10 00:00:00+00:00,15.125,15.875,15.125,7.133556842803955,0.0,0.0,
2000-11-13 00:00:00+00:00,15.125,15.875,15.125,7.133556842803955,0.0,0.0,
2000-11-14 00:00:00+00:00,15.125,15.875,15.125,7.133556842803955,0.0,0.0,
2000-11-15 00:00:00+00:00,15.125,15.875,15.125,7.133556842803955,0.0,0.0,
2000-11-16 00:00:00+00:00,15.375,15.375,15.375,7.251467704772949,200.0,0.0,
2000-11-17 00:00:00+00:00,14.875,15.875,14.875,7.015647411346436,0.0,0.0,
2000-11-20 00:00:00+00:00,14.875,15.875,14.875,7.015647411346436,0.0,0.0,
2000-11-21 00:00:00+00:00,14.875,15.875,14.875,7.015647411346436,0.0,0.0,
2000-11-22 00:00:00+00:00,14.875,15.875,14.875,7.015647411346436,0.0,0.0,
2000-11-24 00:00:00+00:00,14.875,15.875,14.875,7.015647411346436,0.0,0.0,
2000-11-27 00:00:00+00:00,14.875,15.875,14.875,7.015647411346436,0.0,0.0,
2000-11-28 00:00:00+00:00,14.875,15.875,14.875,7.015647411346436,0.0,0.0,
2000-11-29 00:00:00+00:00,14.875,15.875,14.875,7.015647411346436,0.0,0.0,
2000-11-30 00:00:00+00:00,14.875,15.5,14.875,7.015647411346436,0.0,0.0,
2000-12-01 00:00:00+00:00,15.0,15.0,15.0,7.074601173400879,700.0,0.0,
2000-12-04 00:00:00+00:00,14.875,15.5,14.875,7.015647411346436,0.0,0.0,
2000-12-05 00:00:00+00:00,14.875,15.5,14.875,7.015647411346436,0.0,0.0,
2000-12-06 00:00:00+00:00,15.0,15.0,15.0,7.074601173400879,800.0,0.0,
2000-12-07 00:00:00+00:00,14.875,15.5,14.875,7.015647411346436,0.0,0.0,
2000-12-08 00:00:00+00:00,15.0,15.375,15.0,7.251467704772949,3800.0,0.0,
2000-12-11 00:00:00+00:00,14.875,15.875,14.875,7.015647411346436,0.0,0.0,
2000-12-12 00:00:00+00:00,15.0,15.0,14.125,6.6619181632995605,1100.0,0.0,
2000-12-13 00:00:00+00:00,13.625,14.625,13.625,6.426097869873047,0.0,0.0,
2000-12-14 00:00:00+00:00,13.75,14.625,13.75,6.485052585601807,0.0,0.0,
2000-12-15 00:00:00+00:00,13.875,13.875,13.375,6.308186531066895,600.0,0.0,
2000-12-18 00:00:00+00:00,13.0,13.0,11.0,5.423860549926758,5000.0,0.0,
2000-12-19 00:00:00+00:00,11.875,12.5,11.875,5.895501136779785,1500.0,0.0,
2000-12-20 00:00:00+00:00,12.0,13.0,12.0,5.659682750701904,0.0,0.0,
2000-12-21 00:00:00+00:00,12.25,12.5,11.75,5.541772365570068,1200.0,0.0,
2000-12-22 00:00:00+00:00,12.0,12.0,12.0,5.659682750701904,200.0,0.0,
2000-12-26 00:00:00+00:00,11.5,12.5,11.5,5.423860549926758,0.0,0.0,
2000-12-27 00:00:00+00:00,11.5,11.5,10.75,5.188041687011719,4000.0,0.0,
2000-12-28 00:00:00+00:00,11.375,11.625,10.5,5.129086017608643,3500.0,0.0,
2000-12-29 00:00:00+00:00,11.25,11.625,11.0,5.482816696166992,2000.0,0.0,
2001-01-02 00:00:00+00:00,11.25,12.125,11.25,5.305949687957764,0.0,0.0,
2001-01-03 00:00:00+00:00,11.25,11.625,11.25,5.482816696166992,600.0,0.0,
2001-01-04 00:00:00+00:00,11.125,11.125,8.0,4.30371618270874,7000.0,0.0,
2001-01-05 00:00:00+00:00,9.25,9.875,9.0,4.627968788146973,18000.0,0.0,
2001-01-08 00:00:00+00:00,10.75,10.875,10.0,5.129086017608643,7800.0,0.0,
2001-01-09 00:00:00+00:00,10.5,10.5,10.25,4.834311485290527,900.0,0.0,
2001-01-10 00:00:00+00:00,11.0,11.0,10.25,4.893265724182129,3000.0,0.0,
2001-01-11 00:00:00+00:00,9.375,9.375,8.5,4.008940696716309,4300.0,0.0,
2001-01-12 00:00:00+00:00,8.125,8.25,8.0625,3.891030550003052,3800.0,0.0,
2001-01-16 00:00:00+00:00,8.25,8.25,8.0,3.7731215953826895,7400.0,0.0,
2001-01-17 00:00:00+00:00,7.625,7.625,6.125,3.5373005867004395,4300.0,0.0,
2001-01-18 00:00:00+00:00,7.5,7.625,7.125,3.566778421401977,5600.0,0.0,
2001-01-19 00:00:00+00:00,7.875,8.25,7.875,3.71416687965393,1900.0,0.0,
2001-01-22 00:00:00+00:00,7.625,8.125,7.625,3.832075595855713,2500.0,0.0,
2001-01-23 00:00:00+00:00,8.0,8.0,7.125,3.478346586227417,1600.0,0.0,
2001-01-24 00:00:00+00:00,7.125,7.5,7.125,3.419391393661499,1200.0,0.0,
2001-01-25 00:00:00+00:00,8.0,9.25,8.0,4.362671375274658,2100.0,0.0,
2001-01-26 00:00:00+00:00,10.25,10.25,9.75,4.716401100158691,3900.0,0.0,
2001-01-29 00:00:00+00:00,10.380000114440918,10.5,10.380000114440918,4.952221393585205,700.0,0.0,
2001-01-30 00:00:00+00:00,10.649999618530272,11.0,10.649999618530272,5.046548843383789,1800.0,0.0,
2001-01-31 00:00:00+00:00,11.0,11.0,10.0,4.716401100158691,3500.0,0.0,
2001-02-01 00:00:00+00:00,9.619999885559082,10.0,9.619999885559082,4.716401100158691,400.0,0.0,
2001-02-02 00:00:00+00:00,9.670000076293944,10.0,9.5,4.716401100158691,1600.0,0.0,
2001-02-05 00:00:00+00:00,9.609999656677246,10.210000038146973,9.609999656677246,4.532461166381836,0.0,0.0,
2001-02-06 00:00:00+00:00,9.6899995803833,10.3100004196167,9.6899995803833,4.570192813873291,0.0,0.0,
2001-02-07 00:00:00+00:00,9.6899995803833,10.3100004196167,9.6899995803833,4.570192813873291,0.0,0.0,
2001-02-08 00:00:00+00:00,10.0,10.0,9.699999809265137,4.574908256530762,1300.0,0.0,
2001-02-09 00:00:00+00:00,9.399999618530272,9.399999618530272,9.350000381469728,4.409834384918213,1000.0,0.0,
2001-02-12 00:00:00+00:00,9.600000381469728,9.649999618530272,9.600000381469728,4.551326751708984,2200.0,0.0,
2001-02-13 00:00:00+00:00,9.369999885559082,9.369999885559082,9.369999885559082,4.419267654418945,400.0,0.0,
2001-02-14 00:00:00+00:00,9.5,9.5,8.800000190734863,4.150433540344238,2600.0,0.0,
2001-02-15 00:00:00+00:00,8.489999771118164,8.630000114440918,8.489999771118164,4.0042243003845215,0.0,0.0,
2001-02-16 00:00:00+00:00,8.5,8.619999885559082,7.25,4.065537929534912,175200.0,0.0,
2001-02-20 00:00:00+00:00,8.899999618530273,9.100000381469728,8.899999618530273,4.197597503662109,1100.0,0.0,
2001-02-21 00:00:00+00:00,8.619999885559082,8.699999809265137,8.619999885559082,4.103270530700684,2600.0,0.0,
2001-02-22 00:00:00+00:00,9.699999809265137,9.699999809265137,9.300000190734863,4.386252880096436,5300.0,0.0,
2001-02-23 00:00:00+00:00,8.989999771118164,9.510000228881836,8.989999771118164,4.240045547485352,0.0,0.0,
2001-02-26 00:00:00+00:00,9.5,9.5,9.5,4.480581760406494,100.0,0.0,
2001-02-27 00:00:00+00:00,9.199999809265137,9.199999809265137,8.949999809265137,4.339088439941406,1700.0,0.0,
2001-02-28 00:00:00+00:00,9.390000343322754,9.510000228881836,9.390000343322754,4.428701400756836,0.0,0.0,
2001-03-01 00:00:00+00:00,9.5,9.800000190734863,9.449999809265137,4.456998348236084,2600.0,0.0,
