date,CLAR_Open,CLAR_High,CLAR_Low,CLAR_Close,CLAR_Volume,CLAR_Dividends,CLAR_Stock Splits
1998-05-27 00:00:00+00:00,9.980039596557615,9.980039596557615,8.483034133911133,8.085197448730469,2335562,0.0,
1998-05-28 00:00:00+00:00,8.545409202575684,8.545409202575684,8.046406745910645,7.669047832489014,126653,0.0,
1998-05-29 00:00:00+00:00,8.233532905578613,8.233532905578613,7.859281063079834,7.609598636627197,241783,0.0,
1998-06-01 00:00:00+00:00,8.108781814575195,8.108781814575195,7.609779834747314,7.252898216247559,64328,0.0,
1998-06-02 00:00:00+00:00,7.672155857086182,8.046406745910645,7.485030174255371,7.446109294891357,184268,0.0,
1998-06-03 00:00:00+00:00,8.108781814575195,8.607784271240234,8.108781814575195,7.966296195983887,95691,0.0,
1998-06-04 00:00:00+00:00,8.483034133911133,8.545409202575684,8.358283042907715,8.085197448730469,50100,0.0,
1998-06-05 00:00:00+00:00,8.483034133911133,8.483034133911133,8.358283042907715,8.085197448730469,20842,0.0,
1998-06-08 00:00:00+00:00,8.483034133911133,8.483034133911133,8.295907974243164,8.085197448730469,72244,0.0,
1998-06-09 00:00:00+00:00,8.483034133911133,8.483034133911133,8.358283042907715,8.025748252868652,63928,0.0,
1998-06-10 00:00:00+00:00,8.483034133911133,8.545409202575684,8.358283042907715,8.144646644592285,20942,0.0,
1998-06-11 00:00:00+00:00,8.358283042907715,8.483034133911133,8.358283042907715,7.966296195983887,3106,0.0,
1998-06-12 00:00:00+00:00,8.420659065246582,8.420659065246582,7.734530925750732,7.431246757507324,65631,0.0,
1998-06-15 00:00:00+00:00,7.734530925750732,7.984032154083252,7.734530925750732,7.490697860717773,16232,0.0,
1998-06-16 00:00:00+00:00,7.734530925750732,7.921657085418701,7.734530925750732,7.490697860717773,18236,0.0,
1998-06-17 00:00:00+00:00,7.984032154083252,8.171157836914062,7.984032154083252,7.728497982025146,309618,0.0,
1998-06-18 00:00:00+00:00,8.233532905578613,8.233532905578613,8.108781814575195,7.728497982025146,6413,0.0,
1998-06-19 00:00:00+00:00,8.233532905578613,8.233532905578613,7.984032154083252,7.787947654724121,10822,0.0,
1998-06-22 00:00:00+00:00,8.358283042907715,8.732535362243652,8.358283042907715,8.322999000549316,38978,0.0,
1998-06-23 00:00:00+00:00,8.732535362243652,9.169161796569824,8.483034133911133,8.144646644592285,383165,0.0,
1998-06-24 00:00:00+00:00,8.607784271240234,8.607784271240234,8.233532905578613,8.025748252868652,176152,0.0,
1998-06-25 00:00:00+00:00,8.420659065246582,8.545409202575684,8.420659065246582,8.085197448730469,11022,0.0,
1998-06-26 00:00:00+00:00,8.483034133911133,8.982035636901855,8.420659065246582,8.322999000549316,132164,0.0,
1998-06-29 00:00:00+00:00,8.982035636901855,9.169161796569824,8.982035636901855,8.560795783996582,55411,0.0,
1998-06-30 00:00:00+00:00,9.044410705566406,9.231536865234377,8.982035636901855,8.679698944091797,16533,0.0,
1998-07-01 00:00:00+00:00,9.106785774230955,9.231536865234377,8.732535362243652,8.322999000549316,47996,0.0,
1998-07-02 00:00:00+00:00,9.106785774230955,9.231536865234377,8.732535362243652,8.322999000549316,17435,0.0,
1998-07-06 00:00:00+00:00,9.106785774230955,9.231536865234377,8.732535362243652,8.322999000549316,39178,0.0,
1998-07-07 00:00:00+00:00,9.044410705566406,9.044410705566406,8.732535362243652,8.441896438598633,7014,0.0,
1998-07-08 00:00:00+00:00,8.919660568237305,8.982035636901855,8.857284545898438,8.501346588134766,39880,0.0,
1998-07-09 00:00:00+00:00,8.919660568237305,8.982035636901855,8.857284545898438,8.501346588134766,21242,0.0,
1998-07-10 00:00:00+00:00,8.982035636901855,8.982035636901855,8.857284545898438,8.441896438598633,10521,0.0,
1998-07-13 00:00:00+00:00,8.919660568237305,8.919660568237305,8.794910430908203,8.441896438598633,3607,0.0,
1998-07-14 00:00:00+00:00,8.857284545898438,8.857284545898438,8.732535362243652,8.322999000549316,6713,0.0,
1998-07-15 00:00:00+00:00,8.857284545898438,8.982035636901855,8.732535362243652,8.441896438598633,25852,0.0,
1998-07-16 00:00:00+00:00,8.732535362243652,9.106785774230955,8.732535362243652,8.679698944091797,40581,0.0,
1998-07-17 00:00:00+00:00,8.732535362243652,9.231536865234377,8.732535362243652,8.679698944091797,16132,0.0,
1998-07-20 00:00:00+00:00,9.106785774230955,9.106785774230955,9.044410705566406,8.679698944091797,9018,0.0,
1998-07-21 00:00:00+00:00,9.231536865234377,9.792914390563965,9.106785774230955,9.15529727935791,48096,0.0,
1998-07-22 00:00:00+00:00,9.730539321899414,9.855289459228516,8.982035636901855,8.679698944091797,116032,0.0,
1998-07-23 00:00:00+00:00,9.169161796569824,9.169161796569824,8.982035636901855,8.679698944091797,24148,0.0,
1998-07-24 00:00:00+00:00,9.481038093566896,9.481038093566896,9.169161796569824,8.79859733581543,24549,0.0,
1998-07-27 00:00:00+00:00,9.356287002563477,9.356287002563477,9.231536865234377,8.79859733581543,5010,0.0,
1998-07-28 00:00:00+00:00,9.231536865234377,9.356287002563477,8.732535362243652,8.679698944091797,20641,0.0,
1998-07-29 00:00:00+00:00,9.044410705566406,9.106785774230955,8.732535362243652,8.322999000549316,6112,0.0,
1998-07-30 00:00:00+00:00,8.732535362243652,9.106785774230955,8.732535362243652,8.679698944091797,4208,0.0,
1998-07-31 00:00:00+00:00,9.106785774230955,9.106785774230955,8.358283042907715,8.144646644592285,31363,0.0,
1998-08-03 00:00:00+00:00,8.545409202575684,8.857284545898438,7.485030174255371,7.133997917175293,45591,0.0,
1998-08-04 00:00:00+00:00,7.734530925750732,7.734530925750732,7.048402786254883,7.133997917175293,20641,0.0,
1998-08-05 00:00:00+00:00,7.609779834747314,7.734530925750732,7.360279083251953,7.133997917175293,124448,0.0,
1998-08-06 00:00:00+00:00,7.547404766082764,7.547404766082764,7.42265510559082,7.133997917175293,4609,0.0,
1998-08-07 00:00:00+00:00,7.485030174255371,7.984032154083252,7.42265510559082,7.074548721313477,54208,0.0,
1998-08-10 00:00:00+00:00,7.485030174255371,7.485030174255371,7.485030174255371,7.133997917175293,401,0.0,
1998-08-11 00:00:00+00:00,7.42265510559082,7.485030174255371,7.42265510559082,7.133997917175293,6212,0.0,
1998-08-12 00:00:00+00:00,7.485030174255371,7.485030174255371,6.861277103424072,6.658398628234863,37976,0.0,
1998-08-13 00:00:00+00:00,6.92365312576294,6.92365312576294,6.362275123596191,6.063897132873535,32665,0.0,
1998-08-14 00:00:00+00:00,6.362275123596191,6.487026214599609,5.9880242347717285,5.766648292541504,202003,0.0,
1998-08-17 00:00:00+00:00,6.487026214599609,6.487026214599609,6.23752498626709,6.063897132873535,13828,0.0,
1998-08-18 00:00:00+00:00,6.362275123596191,6.362275123596191,6.112773895263672,6.063897132873535,4709,0.0,
1998-08-19 00:00:00+00:00,6.362275123596191,6.736526966094971,5.239521026611328,5.528849124908447,90681,0.0,
1998-08-20 00:00:00+00:00,5.738523006439209,5.863273143768311,5.738523006439209,5.588298320770264,5411,0.0,
1998-08-21 00:00:00+00:00,5.863273143768311,6.050398826599121,5.80089807510376,5.766648292541504,17635,0.0,
1998-08-24 00:00:00+00:00,6.050398826599121,6.175149917602539,6.050398826599121,5.885549068450928,12425,0.0,
1998-08-25 00:00:00+00:00,6.175149917602539,6.175149917602539,6.112773895263672,5.885549068450928,9820,0.0,
1998-08-26 00:00:00+00:00,6.112773895263672,6.175149917602539,6.112773895263672,5.826096534729004,5110,0.0,
1998-08-27 00:00:00+00:00,6.112773895263672,6.112773895263672,5.863273143768311,5.766648292541504,42084,0.0,
1998-08-28 00:00:00+00:00,5.9880242347717285,5.9880242347717285,5.769711017608643,5.588298320770264,48296,0.0,
1998-08-31 00:00:00+00:00,5.9880242347717285,6.112773895263672,5.239521026611328,5.053248405456543,28256,0.0,
1998-09-01 00:00:00+00:00,5.4890217781066895,5.55139684677124,5.36427116394043,5.172149181365967,17435,0.0,
1998-09-02 00:00:00+00:00,5.4890217781066895,5.4890217781066895,5.426647186279297,5.172149181365967,3707,0.0,
1998-09-03 00:00:00+00:00,5.395459175109863,5.4890217781066895,5.395459175109863,5.172149181365967,3106,0.0,
1998-09-04 00:00:00+00:00,5.4890217781066895,5.4890217781066895,5.36427116394043,5.172149181365967,4409,0.0,
1998-09-08 00:00:00+00:00,5.4890217781066895,5.4890217781066895,5.36427116394043,5.172149181365967,5611,0.0,
1998-09-09 00:00:00+00:00,5.36427116394043,5.4890217781066895,5.36427116394043,5.112698078155518,4810,0.0,
1998-09-10 00:00:00+00:00,5.239521026611328,5.239521026611328,4.491017818450928,4.518199443817139,29659,0.0,
1998-09-11 00:00:00+00:00,4.740519046783447,4.740519046783447,4.615767955780029,4.399298191070557,15431,0.0,
1998-09-14 00:00:00+00:00,4.6781439781188965,4.6781439781188965,4.116765975952148,3.9236984252929688,16733,0.0,
1998-09-15 00:00:00+00:00,4.116765975952148,4.116765975952148,4.054390907287598,3.864248991012573,35471,0.0,
1998-09-16 00:00:00+00:00,4.116765975952148,4.116765975952148,4.054390907287598,3.864248991012573,13928,0.0,
1998-09-17 00:00:00+00:00,4.054390907287598,4.054390907287598,4.054390907287598,3.864248991012573,200,0.0,
1998-09-18 00:00:00+00:00,4.085578918457031,4.085578918457031,3.992016077041626,3.804799318313599,17735,0.0,
1998-09-21 00:00:00+00:00,3.7425150871276855,3.867264986038208,3.7425150871276855,3.685898542404175,5110,0.0,
1998-09-22 00:00:00+00:00,3.867264986038208,3.867264986038208,3.7425150871276855,3.5669989585876465,49900,0.0,
1998-09-23 00:00:00+00:00,3.867264986038208,3.867264986038208,3.7425150871276855,3.5669989585876465,17034,0.0,
1998-09-24 00:00:00+00:00,3.867264986038208,3.867264986038208,3.617763996124268,3.448098659515381,39980,0.0,
1998-09-25 00:00:00+00:00,3.617763996124268,3.617763996124268,3.493014097213745,3.4183735847473145,38377,0.0,
1998-09-28 00:00:00+00:00,3.617763996124268,3.7425150871276855,3.493014097213745,3.388648748397827,17535,0.0,
1998-09-29 00:00:00+00:00,3.617763996124268,3.617763996124268,3.493014097213745,3.388648748397827,10822,0.0,
1998-09-30 00:00:00+00:00,3.555388927459717,3.555388927459717,3.5242021083831787,3.358924388885498,3307,0.0,
1998-10-01 00:00:00+00:00,3.555388927459717,3.7425150871276855,3.4306390285491943,3.329199314117432,55411,0.0,
1998-10-02 00:00:00+00:00,3.4306390285491943,3.493014097213745,3.4306390285491943,3.299473524093628,7615,0.0,
1998-10-05 00:00:00+00:00,3.493014097213745,3.493014097213745,3.4306390285491943,3.26974892616272,3507,0.0,
1998-10-06 00:00:00+00:00,3.4306390285491943,3.4306390285491943,3.4306390285491943,3.26974892616272,0,0.0,
1998-10-07 00:00:00+00:00,3.493014097213745,3.493014097213745,3.368263006210327,3.26974892616272,6814,0.0,
1998-10-08 00:00:00+00:00,3.493014097213745,3.555388927459717,2.526197910308838,2.61579966545105,56212,0.0,
1998-10-09 00:00:00+00:00,3.368263006210327,3.992016077041626,3.2435131072998047,3.6264491081237793,217634,0.0,
