date,WLY_Open,WLY_High,WLY_Low,WLY_Close,WLY_Volume,WLY_Dividends,WLY_Stock Splits
1972-06-02 00:00:00+00:00,0.6367999911308289,0.6367999911308289,0.6367999911308289,0.2864513993263244,0.0,0.0,
1972-06-05 00:00:00+00:00,0.6367999911308289,0.6367999911308289,0.6367999911308289,0.2864513993263244,0.0,0.0,
1972-06-08 00:00:00+00:00,0.625,0.625,0.625,0.2811431884765625,0.0,0.0,
1972-06-14 00:00:00+00:00,0.6679999828338623,0.6679999828338623,0.6679999828338623,0.3004859983921051,0.0,0.0,
1972-06-15 00:00:00+00:00,0.6679999828338623,0.6679999828338623,0.6679999828338623,0.3004859983921051,0.0,0.0,
1972-06-19 00:00:00+00:00,0.6621999740600586,0.6621999740600586,0.6621999740600586,0.2978768944740295,0.0,0.0,
1972-06-20 00:00:00+00:00,0.6621999740600586,0.6621999740600586,0.6621999740600586,0.2978768944740295,0.0,0.0,
1972-06-22 00:00:00+00:00,0.6739000082015991,0.6739000082015991,0.6739000082015991,0.3031398952007293,0.0,0.0,
1972-06-23 00:00:00+00:00,0.6739000082015991,0.6739000082015991,0.6739000082015991,0.3031398952007293,0.0,0.0,
1972-06-27 00:00:00+00:00,0.6875,0.6875,0.6875,0.3092576265335083,0.0,0.0,
1972-06-28 00:00:00+00:00,0.6875,0.6875,0.6875,0.3092576265335083,0.0,0.0,
1972-06-29 00:00:00+00:00,0.6875,0.6875,0.6875,0.3092576265335083,0.0,0.0,
1972-07-06 00:00:00+00:00,0.6114000082015991,0.6114000082015991,0.6114000082015991,0.2750255465507507,0.0,0.0,
1972-07-07 00:00:00+00:00,0.6114000082015991,0.6114000082015991,0.6114000082015991,0.2750255465507507,0.0,0.0,
1972-07-12 00:00:00+00:00,0.5684000253677368,0.5684000253677368,0.5684000253677368,0.2556829750537872,0.0,0.0,
1972-07-13 00:00:00+00:00,0.5684000253677368,0.5684000253677368,0.5684000253677368,0.2556829750537872,0.0,0.0,
1972-07-14 00:00:00+00:00,0.5684000253677368,0.5684000253677368,0.5684000253677368,0.2556829750537872,0.0,0.0,
1972-07-17 00:00:00+00:00,0.5684000253677368,0.5684000253677368,0.5684000253677368,0.2556829750537872,0.0,0.0,
