date,AORT_Open,AORT_High,AORT_Low,AORT_Close,AORT_Volume,AORT_Dividends,AORT_Stock Splits
1993-04-12 00:00:00+00:00,3.0,3.166666984558105,3.0,2.9400458335876465,25800,0.0,
1993-04-13 00:00:00+00:00,3.0,3.0833330154418945,2.8333330154418945,2.8605856895446777,59700,0.0,
1993-04-14 00:00:00+00:00,2.8333330154418945,3.0,2.75,2.8605856895446777,102300,0.0,
1993-04-15 00:00:00+00:00,2.916666984558105,3.0,2.8333330154418945,2.820855140686035,12000,0.0,
1993-04-16 00:00:00+00:00,3.0,3.0,2.8333330154418945,2.7016637325286865,27900,0.0,
1993-04-19 00:00:00+00:00,2.8333330154418945,3.0,2.75,2.7016637325286865,31500,0.0,
1993-04-20 00:00:00+00:00,2.75,3.0,2.75,2.8605856895446777,126900,0.0,
1993-04-21 00:00:00+00:00,2.916666984558105,3.0,2.8333330154418945,2.7016637325286865,24000,0.0,
1993-04-22 00:00:00+00:00,2.8333330154418945,3.0,2.8333330154418945,2.781125545501709,13500,0.0,
1993-04-23 00:00:00+00:00,2.8333330154418945,3.0,2.75,2.8605856895446777,45300,0.0,
1993-04-26 00:00:00+00:00,2.916666984558105,3.0,2.791666984558105,2.8605856895446777,58500,0.0,
1993-04-27 00:00:00+00:00,2.8333330154418945,2.916666984558105,2.75,2.781125545501709,53700,0.0,
1993-04-28 00:00:00+00:00,2.916666984558105,3.0833330154418945,2.8333330154418945,2.8605856895446777,80400,0.0,
1993-04-29 00:00:00+00:00,3.0833330154418945,3.0833330154418945,2.916666984558105,2.9400458335876465,38700,0.0,
1993-04-30 00:00:00+00:00,2.916666984558105,3.0833330154418945,2.916666984558105,2.781125545501709,49800,0.0,
1993-05-03 00:00:00+00:00,3.0,3.0,2.791666984558105,2.781125545501709,59100,0.0,
1993-05-04 00:00:00+00:00,2.916666984558105,2.916666984558105,2.75,2.6222033500671387,2100,0.0,
1993-05-05 00:00:00+00:00,2.916666984558105,2.916666984558105,2.75,2.6222033500671387,10500,0.0,
1993-05-06 00:00:00+00:00,2.916666984558105,2.916666984558105,2.666666984558105,2.54274320602417,12900,0.0,
1993-05-07 00:00:00+00:00,2.666666984558105,2.8333330154418945,2.666666984558105,2.7016637325286865,17700,0.0,
1993-05-10 00:00:00+00:00,2.666666984558105,2.8333330154418945,2.666666984558105,2.7016637325286865,7800,0.0,
1993-05-11 00:00:00+00:00,2.666666984558105,2.916666984558105,2.666666984558105,2.781125545501709,12000,0.0,
1993-05-12 00:00:00+00:00,2.666666984558105,2.916666984558105,2.666666984558105,2.54274320602417,18300,0.0,
1993-05-13 00:00:00+00:00,2.666666984558105,2.791666984558105,2.5833330154418945,2.54274320602417,51600,0.0,
1993-05-14 00:00:00+00:00,2.75,2.75,2.5833330154418945,2.463282346725464,4800,0.0,
1993-05-17 00:00:00+00:00,2.5833330154418945,2.75,2.5833330154418945,2.463282346725464,2400,0.0,
1993-05-18 00:00:00+00:00,2.5833330154418945,2.75,2.5,2.54274320602417,21900,0.0,
1993-05-19 00:00:00+00:00,2.5833330154418945,2.75,2.5,2.463282346725464,102000,0.0,
1993-05-20 00:00:00+00:00,2.5833330154418945,2.75,2.5833330154418945,2.463282346725464,56700,0.0,
1993-05-21 00:00:00+00:00,2.5833330154418945,2.75,2.5833330154418945,2.54274320602417,54900,0.0,
1993-05-24 00:00:00+00:00,2.5833330154418945,2.5833330154418945,2.5833330154418945,2.463282346725464,7200,0.0,
1993-05-25 00:00:00+00:00,2.5833330154418945,2.5833330154418945,2.5833330154418945,2.463282346725464,5100,0.0,
1993-05-26 00:00:00+00:00,2.5833330154418945,2.666666984558105,2.5833330154418945,2.54274320602417,2400,0.0,
1993-05-27 00:00:00+00:00,2.5833330154418945,2.666666984558105,2.5833330154418945,2.463282346725464,32100,0.0,
1993-05-28 00:00:00+00:00,2.666666984558105,2.666666984558105,2.5,2.463282346725464,15600,0.0,
1993-06-01 00:00:00+00:00,2.5,2.5,2.5,2.3838210105896,14100,0.0,
1993-06-02 00:00:00+00:00,2.5,2.5833330154418945,2.25,2.1454391479492188,49800,0.0,
1993-06-03 00:00:00+00:00,2.5,2.5,2.3333330154418945,2.3838210105896,39900,0.0,
1993-06-04 00:00:00+00:00,2.3333330154418945,2.5,2.3333330154418945,2.2646305561065674,27300,0.0,
1993-06-07 00:00:00+00:00,2.416666984558105,2.5,2.3333330154418945,2.2248995304107666,61200,0.0,
1993-06-08 00:00:00+00:00,2.5,2.5833330154418945,2.416666984558105,2.304361343383789,28500,0.0,
1993-06-09 00:00:00+00:00,2.5833330154418945,2.75,2.5833330154418945,2.6222033500671387,33300,0.0,
1993-06-10 00:00:00+00:00,2.8333330154418945,3.0833330154418945,2.75,2.781125545501709,93000,0.0,
1993-06-11 00:00:00+00:00,3.0833330154418945,3.0833330154418945,2.916666984558105,2.781125545501709,30000,0.0,
1993-06-14 00:00:00+00:00,3.041666984558105,3.0833330154418945,2.916666984558105,2.781125545501709,12300,0.0,
1993-06-15 00:00:00+00:00,2.916666984558105,3.0833330154418945,2.916666984558105,2.9400458335876465,61200,0.0,
1993-06-16 00:00:00+00:00,3.0,3.166666984558105,3.0,3.0195071697235107,75900,0.0,
1993-06-17 00:00:00+00:00,3.166666984558105,3.166666984558105,3.0833330154418945,2.9400458335876465,81300,0.0,
1993-06-18 00:00:00+00:00,3.125,3.166666984558105,2.916666984558105,2.820855140686035,88800,0.0,
1993-06-21 00:00:00+00:00,2.916666984558105,2.916666984558105,2.8333330154418945,2.781125545501709,35700,0.0,
1993-06-22 00:00:00+00:00,2.8333330154418945,3.0,2.8333330154418945,2.7016637325286865,20700,0.0,
1993-06-23 00:00:00+00:00,2.8333330154418945,3.0,2.8333330154418945,2.7016637325286865,2100,0.0,
1993-06-24 00:00:00+00:00,2.8333330154418945,3.0,2.8333330154418945,2.7016637325286865,12300,0.0,
1993-06-25 00:00:00+00:00,2.8333330154418945,3.0,2.8333330154418945,2.7016637325286865,11400,0.0,
1993-06-28 00:00:00+00:00,2.916666984558105,2.916666984558105,2.8333330154418945,2.7016637325286865,10800,0.0,
1993-06-29 00:00:00+00:00,2.8333330154418945,2.8333330154418945,2.8333330154418945,2.7016637325286865,3600,0.0,
1993-06-30 00:00:00+00:00,2.8333330154418945,2.916666984558105,2.8333330154418945,2.7016637325286865,11100,0.0,
1993-07-01 00:00:00+00:00,2.8333330154418945,3.0,2.8333330154418945,2.7016637325286865,13800,0.0,
1993-07-02 00:00:00+00:00,2.916666984558105,2.916666984558105,2.916666984558105,2.781125545501709,300,0.0,
1993-07-06 00:00:00+00:00,2.8333330154418945,2.8333330154418945,2.75,2.6222033500671387,27300,0.0,
1993-07-07 00:00:00+00:00,2.75,2.75,2.75,2.6222033500671387,3000,0.0,
1993-07-08 00:00:00+00:00,2.8333330154418945,2.8333330154418945,2.5833330154418945,2.6222033500671387,31200,0.0,
1993-07-09 00:00:00+00:00,2.5833330154418945,2.5833330154418945,2.5,2.3838210105896,6600,0.0,
1993-07-12 00:00:00+00:00,2.5,2.666666984558105,2.5,2.54274320602417,6300,0.0,
1993-07-13 00:00:00+00:00,2.5,2.666666984558105,2.416666984558105,2.54274320602417,10800,0.0,
1993-07-14 00:00:00+00:00,2.416666984558105,2.416666984558105,2.416666984558105,2.304361343383789,3300,0.0,
1993-07-15 00:00:00+00:00,2.666666984558105,3.0833330154418945,2.666666984558105,2.9400458335876465,228300,0.0,
1993-07-16 00:00:00+00:00,3.166666984558105,3.3333330154418945,3.0833330154418945,3.0195071697235107,283800,0.0,
1993-07-19 00:00:00+00:00,3.3333330154418945,3.3333330154418945,3.166666984558105,3.0195071697235107,30000,0.0,
1993-07-20 00:00:00+00:00,3.166666984558105,3.3333330154418945,3.166666984558105,3.0195071697235107,27300,0.0,
1993-07-21 00:00:00+00:00,3.166666984558105,3.25,3.166666984558105,3.0195071697235107,37500,0.0,
1993-07-22 00:00:00+00:00,3.166666984558105,3.25,3.0,2.8605856895446777,92400,0.0,
1993-07-23 00:00:00+00:00,3.25,3.25,2.8333330154418945,2.7016637325286865,51600,0.0,
1993-07-26 00:00:00+00:00,2.8333330154418945,2.916666984558105,2.75,2.781125545501709,14700,0.0,
1993-07-27 00:00:00+00:00,2.75,2.916666984558105,2.75,2.7016637325286865,47700,0.0,
1993-07-28 00:00:00+00:00,2.75,3.0,2.75,2.781125545501709,49200,0.0,
1993-07-29 00:00:00+00:00,3.166666984558105,3.166666984558105,3.0,2.8605856895446777,7800,0.0,
1993-07-30 00:00:00+00:00,3.0,3.166666984558105,3.0,2.9400458335876465,10500,0.0,
1993-08-02 00:00:00+00:00,3.0,3.166666984558105,3.0,2.8605856895446777,13500,0.0,
1993-08-03 00:00:00+00:00,3.0833330154418945,3.0833330154418945,3.0,2.8605856895446777,4800,0.0,
1993-08-04 00:00:00+00:00,3.166666984558105,3.166666984558105,3.0,2.9400458335876465,22800,0.0,
1993-08-05 00:00:00+00:00,2.8333330154418945,3.0833330154418945,2.8333330154418945,2.781125545501709,141300,0.0,
1993-08-06 00:00:00+00:00,2.666666984558105,2.916666984558105,2.666666984558105,2.6222033500671387,27300,0.0,
1993-08-09 00:00:00+00:00,2.75,2.875,2.75,2.741394281387329,6000,0.0,
1993-08-10 00:00:00+00:00,2.916666984558105,2.916666984558105,2.75,2.781125545501709,50100,0.0,
1993-08-11 00:00:00+00:00,2.75,2.916666984558105,2.75,2.741394281387329,42900,0.0,
1993-08-12 00:00:00+00:00,2.8333330154418945,2.8333330154418945,2.666666984558105,2.54274320602417,60900,0.0,
1993-08-13 00:00:00+00:00,2.666666984558105,2.75,2.5833330154418945,2.463282346725464,35400,0.0,
1993-08-16 00:00:00+00:00,2.5833330154418945,2.75,2.5833330154418945,2.463282346725464,6900,0.0,
1993-08-17 00:00:00+00:00,2.75,2.75,2.5833330154418945,2.54274320602417,26400,0.0,
1993-08-18 00:00:00+00:00,2.75,2.75,2.5833330154418945,2.6222033500671387,23100,0.0,
1993-08-19 00:00:00+00:00,2.5833330154418945,2.8333330154418945,2.5833330154418945,2.463282346725464,69600,0.0,
1993-08-20 00:00:00+00:00,2.8333330154418945,2.8333330154418945,2.5833330154418945,2.463282346725464,2100,0.0,
1993-08-23 00:00:00+00:00,2.8333330154418945,2.8333330154418945,2.5833330154418945,2.463282346725464,18300,0.0,
1993-08-24 00:00:00+00:00,2.5,2.75,2.5,2.54274320602417,23700,0.0,
1993-08-25 00:00:00+00:00,2.5,2.75,2.5,2.3838210105896,39300,0.0,
1993-08-26 00:00:00+00:00,2.5,2.75,2.5,2.3838210105896,12300,0.0,
1993-08-27 00:00:00+00:00,2.416666984558105,2.666666984558105,2.416666984558105,2.304361343383789,16800,0.0,
1993-08-30 00:00:00+00:00,2.3333330154418945,2.5,2.3333330154418945,2.2248995304107666,10200,0.0,
1993-08-31 00:00:00+00:00,2.4583330154418945,2.5,2.25,2.3838210105896,25500,0.0,
1993-09-01 00:00:00+00:00,2.3333330154418945,2.5,2.3333330154418945,2.304361343383789,14100,0.0,
1993-09-02 00:00:00+00:00,2.416666984558105,2.5833330154418945,2.416666984558105,2.304361343383789,144300,0.0,
1993-09-03 00:00:00+00:00,2.5833330154418945,2.5833330154418945,2.416666984558105,2.463282346725464,5700,0.0,
1993-09-07 00:00:00+00:00,2.5833330154418945,2.5833330154418945,2.5833330154418945,2.463282346725464,300,0.0,
1993-09-08 00:00:00+00:00,2.416666984558105,2.5833330154418945,2.416666984558105,2.463282346725464,70500,0.0,
1993-09-09 00:00:00+00:00,2.416666984558105,2.416666984558105,2.416666984558105,2.304361343383789,600,0.0,
1993-09-10 00:00:00+00:00,2.416666984558105,2.5833330154418945,2.416666984558105,2.463282346725464,3600,0.0,
1993-09-13 00:00:00+00:00,2.5833330154418945,2.5833330154418945,2.4583330154418945,2.3838210105896,8400,0.0,
1993-09-14 00:00:00+00:00,2.5833330154418945,2.5833330154418945,2.5,2.463282346725464,36000,0.0,
1993-09-15 00:00:00+00:00,2.5,2.666666984558105,2.5,2.54274320602417,14400,0.0,
1993-09-16 00:00:00+00:00,2.5833330154418945,2.5833330154418945,2.5833330154418945,2.463282346725464,3000,0.0,
1993-09-17 00:00:00+00:00,2.5833330154418945,2.75,2.5833330154418945,2.54274320602417,284100,0.0,
1993-09-20 00:00:00+00:00,2.666666984558105,2.7083330154418945,2.666666984558105,2.54274320602417,40500,0.0,
1993-09-21 00:00:00+00:00,2.8333330154418945,2.8333330154418945,2.5833330154418945,2.582472801208496,113100,0.0,
1993-09-22 00:00:00+00:00,2.75,2.8333330154418945,2.666666984558105,2.6222033500671387,32100,0.0,
1993-09-23 00:00:00+00:00,2.666666984558105,2.8333330154418945,2.666666984558105,2.7016637325286865,37200,0.0,
1993-09-24 00:00:00+00:00,2.75,2.75,2.666666984558105,2.54274320602417,12900,0.0,
1993-09-27 00:00:00+00:00,2.8333330154418945,2.8333330154418945,2.666666984558105,2.54274320602417,44400,0.0,
1993-09-28 00:00:00+00:00,2.666666984558105,2.8333330154418945,2.666666984558105,2.6222033500671387,32700,0.0,
1993-09-29 00:00:00+00:00,2.666666984558105,2.8333330154418945,2.666666984558105,2.54274320602417,16200,0.0,
1993-09-30 00:00:00+00:00,2.666666984558105,2.8333330154418945,2.666666984558105,2.54274320602417,10200,0.0,
1993-10-01 00:00:00+00:00,2.666666984558105,2.75,2.666666984558105,2.6222033500671387,18600,0.0,
1993-10-04 00:00:00+00:00,2.666666984558105,2.666666984558105,2.416666984558105,2.304361343383789,64500,0.0,
1993-10-05 00:00:00+00:00,2.416666984558105,2.5,2.3333330154418945,2.2248995304107666,49500,0.0,
1993-10-06 00:00:00+00:00,2.3333330154418945,2.3333330154418945,2.3333330154418945,2.2248995304107666,2400,0.0,
1993-10-07 00:00:00+00:00,2.5833330154418945,2.5833330154418945,2.3333330154418945,2.304361343383789,36000,0.0,
1993-10-08 00:00:00+00:00,2.3333330154418945,2.5833330154418945,2.3333330154418945,2.463282346725464,3600,0.0,
1993-10-11 00:00:00+00:00,2.5833330154418945,2.666666984558105,2.416666984558105,2.54274320602417,88800,0.0,
1993-10-12 00:00:00+00:00,2.666666984558105,2.666666984558105,2.416666984558105,2.304361343383789,101100,0.0,
1993-10-13 00:00:00+00:00,2.5,2.666666984558105,2.416666984558105,2.3838210105896,360900,0.0,
1993-10-14 00:00:00+00:00,2.666666984558105,2.666666984558105,2.5,2.463282346725464,16500,0.0,
1993-10-15 00:00:00+00:00,2.5,2.666666984558105,2.5,2.54274320602417,17100,0.0,
1993-10-18 00:00:00+00:00,2.666666984558105,2.666666984558105,2.5,2.3838210105896,51300,0.0,
1993-10-19 00:00:00+00:00,2.5,2.666666984558105,2.5,2.54274320602417,23700,0.0,
1993-10-20 00:00:00+00:00,2.5,2.666666984558105,2.5,2.3838210105896,132300,0.0,
1993-10-21 00:00:00+00:00,2.666666984558105,2.666666984558105,2.5,2.463282346725464,83400,0.0,
1993-10-22 00:00:00+00:00,2.666666984558105,2.666666984558105,2.5,2.3838210105896,31500,0.0,
1993-10-25 00:00:00+00:00,2.666666984558105,2.666666984558105,2.5,2.3838210105896,10800,0.0,
1993-10-26 00:00:00+00:00,2.666666984558105,2.75,2.5,2.6222033500671387,161700,0.0,
1993-10-27 00:00:00+00:00,2.5833330154418945,2.75,2.5833330154418945,2.54274320602417,31500,0.0,
1993-10-28 00:00:00+00:00,2.75,2.916666984558105,2.75,2.7016637325286865,26400,0.0,
1993-10-29 00:00:00+00:00,2.916666984558105,2.916666984558105,2.75,2.781125545501709,135600,0.0,
1993-11-01 00:00:00+00:00,2.916666984558105,2.916666984558105,2.75,2.781125545501709,16200,0.0,
1993-11-02 00:00:00+00:00,2.75,2.916666984558105,2.75,2.6222033500671387,13800,0.0,
1993-11-03 00:00:00+00:00,2.75,2.916666984558105,2.75,2.6619343757629395,58500,0.0,
1993-11-04 00:00:00+00:00,2.916666984558105,2.916666984558105,2.75,2.781125545501709,3600,0.0,
1993-11-05 00:00:00+00:00,2.75,2.916666984558105,2.75,2.6222033500671387,52200,0.0,
1993-11-08 00:00:00+00:00,2.75,2.916666984558105,2.75,2.6222033500671387,87600,0.0,
1993-11-09 00:00:00+00:00,2.916666984558105,2.916666984558105,2.75,2.6222033500671387,45000,0.0,
1993-11-10 00:00:00+00:00,2.75,2.916666984558105,2.75,2.6222033500671387,191400,0.0,
1993-11-11 00:00:00+00:00,2.916666984558105,2.916666984558105,2.75,2.6222033500671387,41700,0.0,
1993-11-12 00:00:00+00:00,2.75,2.916666984558105,2.75,2.6222033500671387,1500,0.0,
1993-11-15 00:00:00+00:00,2.75,2.916666984558105,2.75,2.6222033500671387,26100,0.0,
1993-11-16 00:00:00+00:00,2.75,2.916666984558105,2.666666984558105,2.6222033500671387,39000,0.0,
1993-11-17 00:00:00+00:00,2.666666984558105,2.666666984558105,2.5,2.463282346725464,17100,0.0,
1993-11-18 00:00:00+00:00,2.5,2.666666984558105,2.5,2.463282346725464,12900,0.0,
1993-11-19 00:00:00+00:00,2.666666984558105,2.666666984558105,2.5,2.3838210105896,36600,0.0,
1993-11-22 00:00:00+00:00,2.5,2.5833330154418945,2.416666984558105,2.463282346725464,66600,0.0,
1993-11-23 00:00:00+00:00,2.416666984558105,2.5833330154418945,2.416666984558105,2.3838210105896,5700,0.0,
1993-11-24 00:00:00+00:00,2.416666984558105,2.5,2.416666984558105,2.304361343383789,45300,0.0,
1993-11-26 00:00:00+00:00,2.5833330154418945,2.5833330154418945,2.5833330154418945,2.463282346725464,1500,0.0,
1993-11-29 00:00:00+00:00,2.25,2.5,2.25,2.1454391479492188,23700,0.0,
1993-11-30 00:00:00+00:00,2.5833330154418945,2.5833330154418945,2.25,2.463282346725464,17400,0.0,
1993-12-01 00:00:00+00:00,2.5833330154418945,2.5833330154418945,2.25,2.1454391479492188,1500,0.0,
1993-12-02 00:00:00+00:00,2.5833330154418945,2.5833330154418945,2.25,2.3838210105896,55500,0.0,
1993-12-03 00:00:00+00:00,2.416666984558105,2.5833330154418945,2.25,2.2248995304107666,9900,0.0,
1993-12-06 00:00:00+00:00,2.5833330154418945,2.5833330154418945,2.25,2.1454391479492188,56700,0.0,
1993-12-07 00:00:00+00:00,2.5,2.5,2.0833330154418945,2.2646305561065674,177000,0.0,
1993-12-08 00:00:00+00:00,2.375,2.416666984558105,2.166666984558105,2.065978765487671,9000,0.0,
1993-12-09 00:00:00+00:00,2.416666984558105,2.416666984558105,2.166666984558105,2.065978765487671,13200,0.0,
1993-12-10 00:00:00+00:00,2.3333330154418945,2.416666984558105,2.166666984558105,2.2248995304107666,57900,0.0,
1993-12-13 00:00:00+00:00,2.166666984558105,2.416666984558105,2.166666984558105,2.1454391479492188,54600,0.0,
1993-12-14 00:00:00+00:00,2.25,2.416666984558105,2.25,2.1454391479492188,62700,0.0,
1993-12-15 00:00:00+00:00,2.3333330154418945,2.5,2.25,2.3838210105896,141300,0.0,
1993-12-16 00:00:00+00:00,2.5,2.5,2.3333330154418945,2.344090700149536,24000,0.0,
1993-12-17 00:00:00+00:00,2.416666984558105,2.5,2.416666984558105,2.304361343383789,19500,0.0,
1993-12-20 00:00:00+00:00,2.4583330154418945,2.5,2.416666984558105,2.304361343383789,65400,0.0,
1993-12-21 00:00:00+00:00,2.5,2.5,2.25,2.1454391479492188,47700,0.0,
1993-12-22 00:00:00+00:00,2.25,2.25,2.166666984558105,2.1454391479492188,11100,0.0,
1993-12-23 00:00:00+00:00,2.3333330154418945,2.3333330154418945,2.166666984558105,2.065978765487671,59100,0.0,
1993-12-27 00:00:00+00:00,2.166666984558105,2.3333330154418945,2.166666984558105,2.065978765487671,8700,0.0,
1993-12-28 00:00:00+00:00,2.166666984558105,2.3333330154418945,2.166666984558105,2.2248995304107666,27000,0.0,
1993-12-29 00:00:00+00:00,2.166666984558105,2.3333330154418945,2.166666984558105,2.065978765487671,15900,0.0,
1993-12-30 00:00:00+00:00,2.166666984558105,2.25,2.0833330154418945,2.1454391479492188,189000,0.0,
1993-12-31 00:00:00+00:00,2.0833330154418945,2.3333330154418945,2.0833330154418945,1.9865169525146484,173400,0.0,
1994-01-03 00:00:00+00:00,2.0833330154418945,2.166666984558105,2.0833330154418945,2.065978765487671,17400,0.0,
1994-01-04 00:00:00+00:00,2.25,2.3333330154418945,2.166666984558105,2.2248995304107666,5100,0.0,
1994-01-05 00:00:00+00:00,2.25,2.5833330154418945,2.25,2.3838210105896,74100,0.0,
1994-01-06 00:00:00+00:00,2.666666984558105,2.666666984558105,2.666666984558105,2.54274320602417,600,0.0,
1994-01-07 00:00:00+00:00,2.666666984558105,2.666666984558105,2.416666984558105,2.304361343383789,14400,0.0,
1994-01-10 00:00:00+00:00,2.416666984558105,2.416666984558105,2.416666984558105,2.304361343383789,5400,0.0,
1994-01-11 00:00:00+00:00,2.416666984558105,2.5,2.3333330154418945,2.2248995304107666,15300,0.0,
1994-01-12 00:00:00+00:00,2.416666984558105,2.5,2.3333330154418945,2.2248995304107666,8100,0.0,
1994-01-13 00:00:00+00:00,2.5,2.5,2.166666984558105,2.065978765487671,24600,0.0,
1994-01-14 00:00:00+00:00,2.166666984558105,2.3333330154418945,2.166666984558105,2.2248995304107666,9300,0.0,
1994-01-17 00:00:00+00:00,2.166666984558105,2.166666984558105,2.166666984558105,2.065978765487671,1800,0.0,
1994-01-18 00:00:00+00:00,2.25,2.25,2.166666984558105,2.065978765487671,10200,0.0,
1994-01-19 00:00:00+00:00,2.25,2.3333330154418945,2.166666984558105,2.1454391479492188,4500,0.0,
1994-01-20 00:00:00+00:00,2.3333330154418945,2.3333330154418945,2.166666984558105,2.065978765487671,1500,0.0,
1994-01-21 00:00:00+00:00,2.166666984558105,2.3333330154418945,2.166666984558105,2.2248995304107666,4800,0.0,
1994-01-24 00:00:00+00:00,2.166666984558105,2.3333330154418945,2.166666984558105,2.065978765487671,45600,0.0,
1994-01-25 00:00:00+00:00,2.0833330154418945,2.25,2.0833330154418945,2.065978765487671,32100,0.0,
1994-01-26 00:00:00+00:00,2.3333330154418945,2.3333330154418945,2.166666984558105,2.065978765487671,6900,0.0,
1994-01-27 00:00:00+00:00,2.166666984558105,2.2083330154418945,2.0833330154418945,2.065978765487671,42600,0.0,
1994-01-28 00:00:00+00:00,2.0833330154418945,2.166666984558105,2.0,2.065978765487671,13500,0.0,
1994-01-31 00:00:00+00:00,2.125,2.166666984558105,2.0,2.065978765487671,4500,0.0,
1994-02-01 00:00:00+00:00,2.0,2.125,2.0,1.907057285308838,10200,0.0,
1994-02-02 00:00:00+00:00,2.125,2.125,2.0,1.9865169525146484,13200,0.0,
1994-02-03 00:00:00+00:00,2.125,2.25,2.0,1.9865169525146484,26700,0.0,
1994-02-04 00:00:00+00:00,2.25,2.25,2.0833330154418945,1.9865169525146484,35700,0.0,
1994-02-07 00:00:00+00:00,1.9166669845581052,2.166666984558105,1.9166669845581052,1.8275963068008425,15300,0.0,
1994-02-08 00:00:00+00:00,2.0833330154418945,2.166666984558105,1.9166669845581052,1.907057285308838,26700,0.0,
1994-02-09 00:00:00+00:00,2.0,2.166666984558105,2.0,2.065978765487671,14100,0.0,
1994-02-10 00:00:00+00:00,2.0833330154418945,2.166666984558105,2.0833330154418945,2.065978765487671,180000,0.0,
