date,FEIM_Open,FEIM_High,FEIM_Low,FEIM_Close,FEIM_Volume,FEIM_Dividends,FEIM_Stock Splits
1980-06-18 00:00:00+00:00,0.0,1.111111044883728,0.9629629850387572,0.6654636859893799,4050,0.0,
1980-06-19 00:00:00+00:00,0.0,1.1851849555969238,1.037037014961243,0.7166532874107361,11475,0.0,
1980-06-20 00:00:00+00:00,0.0,1.2592589855194092,1.111111044883728,0.7678426504135132,9450,0.0,
1980-06-23 00:00:00+00:00,0.0,1.40740704536438,1.2592589855194092,0.8702214956283569,9450,0.0,
1980-06-24 00:00:00+00:00,0.0,1.40740704536438,1.2592589855194092,0.8702214956283569,8775,0.0,
1980-06-25 00:00:00+00:00,0.0,1.3703700304031372,1.2222219705581665,0.8446267247200012,6750,0.0,
1980-06-26 00:00:00+00:00,0.0,1.40740704536438,1.2592589855194092,0.8702214956283569,21600,0.0,
1980-06-27 00:00:00+00:00,0.0,1.444443941116333,1.296296000480652,0.8958162069320679,13500,0.0,
1980-06-30 00:00:00+00:00,0.0,1.4814809560775757,1.3333330154418943,0.9214110374450684,3375,0.0,
1980-07-01 00:00:00+00:00,0.0,1.4814809560775757,1.3333330154418943,0.9214110374450684,8775,0.0,
1980-07-02 00:00:00+00:00,0.0,1.7407410144805908,1.59259295463562,1.100574612617493,30375,0.0,
1980-07-03 00:00:00+00:00,0.0,1.8518520593643188,1.6296299695968628,1.1261695623397827,10125,0.0,
1980-07-07 00:00:00+00:00,0.0,1.703703999519348,1.555556058883667,1.0749801397323608,4050,0.0,
1980-07-08 00:00:00+00:00,0.0,1.555556058883667,1.40740704536438,0.9726004600524902,9450,0.0,
1980-07-09 00:00:00+00:00,0.0,1.6296299695968628,1.40740704536438,0.9726004600524902,9450,0.0,
1980-07-10 00:00:00+00:00,1.40740704536438,1.40740704536438,1.40740704536438,0.9726004600524902,0,0.0,
1980-07-11 00:00:00+00:00,0.0,1.6296299695968628,1.4814809560775757,1.0237900018692017,3375,0.0,
1980-07-14 00:00:00+00:00,0.0,1.6296299695968628,1.4814809560775757,1.0237900018692017,8775,0.0,
1980-07-15 00:00:00+00:00,1.4814809560775757,1.4814809560775757,1.4814809560775757,1.0237900018692017,0,0.0,
1980-07-16 00:00:00+00:00,1.4814809560775757,1.4814809560775757,1.4814809560775757,1.0237900018692017,0,0.0,
1980-07-17 00:00:00+00:00,0.0,1.6296299695968628,1.444443941116333,0.9981954097747804,2025,0.0,
1980-07-18 00:00:00+00:00,1.444443941116333,1.444443941116333,1.444443941116333,0.9981954097747804,0,0.0,
1980-07-21 00:00:00+00:00,0.0,1.703703999519348,1.5185190439224243,1.0493850708007812,11475,0.0,
1980-07-22 00:00:00+00:00,0.0,1.7777780294418335,1.555556058883667,1.0749801397323608,8775,0.0,
1980-07-23 00:00:00+00:00,0.0,1.7777780294418335,1.59259295463562,1.100574612617493,6075,0.0,
1980-07-24 00:00:00+00:00,0.0,1.7777780294418335,1.59259295463562,1.100574612617493,7425,0.0,
1980-07-25 00:00:00+00:00,0.0,1.7777780294418335,1.59259295463562,1.100574612617493,2025,0.0,
1980-07-28 00:00:00+00:00,0.0,1.7407410144805908,1.555556058883667,1.0749801397323608,2700,0.0,
1980-07-29 00:00:00+00:00,0.0,1.8518520593643188,1.6296299695968628,1.1261695623397827,22950,0.0,
1980-07-30 00:00:00+00:00,0.0,1.8518520593643188,1.6296299695968628,1.1261695623397827,5400,0.0,
1980-07-31 00:00:00+00:00,0.0,1.8518520593643188,1.6296299695968628,1.1261695623397827,14175,0.0,
1980-08-01 00:00:00+00:00,0.0,1.8518520593643188,1.703703999519348,1.177358865737915,8100,0.0,
1980-08-04 00:00:00+00:00,0.0,1.9259259700775144,1.7777780294418335,1.2285486459732056,7425,0.0,
1980-08-05 00:00:00+00:00,0.0,1.9259259700775144,1.703703999519348,1.177358865737915,7425,0.0,
1980-08-06 00:00:00+00:00,1.703703999519348,1.703703999519348,1.703703999519348,1.177358865737915,0,0.0,
1980-08-07 00:00:00+00:00,0.0,1.9259259700775144,1.703703999519348,1.177358865737915,4050,0.0,
1980-08-08 00:00:00+00:00,1.703703999519348,1.703703999519348,1.703703999519348,1.177358865737915,0,0.0,
1980-08-11 00:00:00+00:00,0.0,1.9259259700775144,1.703703999519348,1.177358865737915,18225,0.0,
1980-08-12 00:00:00+00:00,0.0,2.222222089767456,2.0740740299224854,1.4333065748214722,35100,0.0,
1980-08-13 00:00:00+00:00,0.0,2.814815044403076,2.59259295463562,1.791632890701294,38475,0.0,
1980-08-14 00:00:00+00:00,0.0,2.962963104248047,2.740741014480591,1.894012212753296,30375,0.0,
1980-08-15 00:00:00+00:00,0.0,2.962963104248047,2.814815044403076,1.945201396942139,29700,0.0,
1980-08-18 00:00:00+00:00,0.0,2.740741014480591,2.59259295463562,1.791632890701294,21600,0.0,
1980-08-19 00:00:00+00:00,0.0,2.59259295463562,2.370369911193848,1.6380642652511597,47925,0.0,
1980-08-20 00:00:00+00:00,0.0,2.444443941116333,2.222222089767456,1.5356853008270264,16200,0.0,
