date,DFS_Open,DFS_High,DFS_Low,DFS_Close,DFS_Volume,DFS_Dividends,DFS_Stock Splits
2007-06-14 00:00:00+00:00,28.0,30.5,28.0,21.261064529418945,3279100,0.0,
2007-06-15 00:00:00+00:00,29.5,29.799999237060547,28.8799991607666,21.505102157592773,790100,0.0,
2007-06-18 00:00:00+00:00,29.31999969482422,30.200000762939453,29.299999237060547,22.133684158325195,1591000,0.0,
2007-06-19 00:00:00+00:00,30.0,30.299999237060547,29.600000381469727,21.96360206604004,1585100,0.0,
2007-06-20 00:00:00+00:00,30.040000915527344,30.100000381469727,29.56999969482422,22.04495048522949,855900,0.0,
2007-06-21 00:00:00+00:00,30.059999465942383,31.950000762939453,29.61000061035156,23.080272674560547,842700,0.0,
2007-06-22 00:00:00+00:00,31.5,32.16999816894531,31.0,23.4426326751709,1490700,0.0,
2007-06-25 00:00:00+00:00,31.5,32.0,31.01000022888184,23.14682006835937,490000,0.0,
2007-06-26 00:00:00+00:00,31.299999237060547,31.649999618530277,30.25,22.488664627075195,853900,0.0,
2007-06-27 00:00:00+00:00,30.600000381469727,30.799999237060547,29.56999969482422,21.87485694885254,1127300,0.0,
2007-06-28 00:00:00+00:00,29.8799991607666,29.899999618530277,29.15999984741211,21.81569099426269,488900,0.0,
2007-06-29 00:00:00+00:00,29.989999771118164,30.299999237060547,27.93000030517578,21.07617950439453,3085200,0.0,
2007-07-02 00:00:00+00:00,28.549999237060547,29.149999618530277,27.200000762939453,20.3366641998291,10999000,0.0,
2007-07-03 00:00:00+00:00,27.5,27.5,26.149999618530277,19.722869873046875,8600100,0.0,
2007-07-05 00:00:00+00:00,26.25,26.920000076293945,25.739999771118164,19.175630569458008,8422000,0.0,
2007-07-06 00:00:00+00:00,25.63999938964844,25.86000061035156,25.209999084472656,18.961170196533203,7211800,0.0,
2007-07-09 00:00:00+00:00,25.71999931335449,26.540000915527344,25.440000534057617,18.88722038269043,11675200,0.0,
2007-07-10 00:00:00+00:00,25.600000381469727,25.649999618530277,24.799999237060547,18.41392707824707,8591800,0.0,
2007-07-11 00:00:00+00:00,25.020000457763672,25.270000457763672,24.75,18.64318084716797,10251400,0.0,
2007-07-12 00:00:00+00:00,25.59000015258789,26.59000015258789,25.209999084472656,19.47882461547852,10297300,0.0,
2007-07-13 00:00:00+00:00,26.46999931335449,27.43000030517578,26.020000457763672,20.08522605895996,6752500,0.0,
2007-07-16 00:00:00+00:00,27.209999084472656,27.450000762939453,26.65999984741211,19.84859085083008,9892000,0.0,
2007-07-17 00:00:00+00:00,26.959999084472656,26.989999771118164,26.309999465942383,19.59715461730957,5434600,0.0,
2007-07-18 00:00:00+00:00,26.450000762939453,26.5,25.700000762939453,19.493621826171875,4594800,0.0,
2007-07-19 00:00:00+00:00,26.25,26.950000762939453,26.25,19.75244903564453,4868900,0.0,
2007-07-20 00:00:00+00:00,26.709999084472656,27.1200008392334,26.25,19.449243545532227,5751300,0.0,
2007-07-23 00:00:00+00:00,26.299999237060547,26.51000022888184,26.100000381469727,19.316131591796875,4711800,0.0,
2007-07-24 00:00:00+00:00,25.540000915527344,25.600000381469727,24.93000030517578,18.48787879943848,5483800,0.0,
2007-07-25 00:00:00+00:00,24.76000022888184,24.84000015258789,23.75,17.822311401367188,8391500,0.0,
2007-07-26 00:00:00+00:00,23.26000022888184,24.8799991607666,22.75,18.206867218017575,9834900,0.0,
2007-07-27 00:00:00+00:00,24.26000022888184,24.700000762939453,23.32999992370605,17.252887725830078,6678000,0.0,
2007-07-30 00:00:00+00:00,23.399999618530277,23.93000030517578,22.3700008392334,17.430376052856445,5056000,0.0,
2007-07-31 00:00:00+00:00,23.649999618530277,24.100000381469727,22.82999992370605,17.045822143554688,4132300,0.0,
2007-08-01 00:00:00+00:00,22.68000030517578,23.06999969482422,22.049999237060547,16.920106887817383,5583900,0.0,
2007-08-02 00:00:00+00:00,22.5,24.049999237060547,22.479999542236328,17.282470703125,3032900,0.0,
2007-08-03 00:00:00+00:00,22.65999984741211,23.11000061035156,21.530000686645508,16.261940002441406,5256100,0.0,
2007-08-06 00:00:00+00:00,22.239999771118164,23.530000686645508,21.25,16.38026237487793,6010700,0.0,
2007-08-07 00:00:00+00:00,22.049999237060547,23.530000686645508,21.71999931335449,16.920106887817383,3885200,0.0,
2007-08-08 00:00:00+00:00,23.5,24.56999969482422,23.0,17.962818145751953,5645200,0.0,
2007-08-09 00:00:00+00:00,23.399999618530277,23.959999084472656,22.059999465942383,16.38766098022461,4554600,0.0,
2007-08-10 00:00:00+00:00,21.75,21.950000762939453,20.350000381469727,15.426281929016112,10813200,0.0,
2007-08-13 00:00:00+00:00,21.26000022888184,22.290000915527344,21.26000022888184,16.343286514282227,7115200,0.0,
2007-08-14 00:00:00+00:00,22.290000915527344,22.65999984741211,21.709999084472656,16.2397518157959,3845000,0.0,
2007-08-15 00:00:00+00:00,21.88999938964844,22.399999618530277,21.15999984741211,16.017902374267578,3690300,0.0,
2007-08-16 00:00:00+00:00,20.5,23.13999938964844,20.46999931335449,16.897918701171875,5503500,0.0,
2007-08-17 00:00:00+00:00,23.88999938964844,23.989999771118164,22.90999984741211,17.141958236694336,5668600,0.0,
2007-08-20 00:00:00+00:00,23.100000381469727,23.5,22.479999542236328,17.34162712097168,3786500,0.0,
2007-08-21 00:00:00+00:00,23.09000015258789,23.959999084472656,23.06999969482422,17.504318237304688,2471000,0.0,
2007-08-22 00:00:00+00:00,23.65999984741211,24.0,23.25,17.548688888549805,3601000,0.0,
2007-08-23 00:00:00+00:00,23.940000534057617,24.030000686645508,23.18000030517578,17.526504516601562,2904000,0.0,
2007-08-24 00:00:00+00:00,23.420000076293945,24.020000457763672,23.3799991607666,17.740970611572266,2001000,0.0,
2007-08-27 00:00:00+00:00,24.020000457763672,24.040000915527344,23.700000762939453,17.62265396118164,1629600,0.0,
2007-08-28 00:00:00+00:00,23.31999969482422,23.549999237060547,22.559999465942383,16.794387817382812,4219100,0.0,
2007-08-29 00:00:00+00:00,22.56999969482422,23.57999992370605,21.59000015258789,17.252887725830078,2932600,0.0,
2007-08-30 00:00:00+00:00,22.81999969482422,23.0,22.5,16.83136749267578,2269400,0.0,
2007-08-31 00:00:00+00:00,23.01000022888184,23.8799991607666,22.540000915527344,17.112380981445312,3092600,0.0,
2007-09-04 00:00:00+00:00,23.049999237060547,23.559999465942383,22.6299991607666,17.32683753967285,2459400,0.0,
2007-09-05 00:00:00+00:00,22.68000030517578,23.1200008392334,22.36000061035156,16.676069259643555,2703300,0.0,
2007-09-06 00:00:00+00:00,22.51000022888184,22.520000457763672,22.049999237060547,16.476394653320312,3297000,0.0,
2007-09-07 00:00:00+00:00,21.979999542236328,21.979999542236328,20.86000061035156,15.611166000366213,3985000,0.0,
2007-09-10 00:00:00+00:00,21.170000076293945,21.520000457763672,20.25,15.204429626464844,2746400,0.0,
2007-09-11 00:00:00+00:00,20.520000457763672,21.149999618530277,20.46999931335449,15.241410255432127,2838100,0.0,
2007-09-12 00:00:00+00:00,20.450000762939453,21.440000534057617,20.25,15.529823303222656,3052400,0.0,
2007-09-13 00:00:00+00:00,21.0,21.739999771118164,21.0,15.781255722045898,2328500,0.0,
2007-09-14 00:00:00+00:00,21.290000915527344,21.559999465942383,21.01000022888184,15.729483604431152,1839600,0.0,
2007-09-17 00:00:00+00:00,21.209999084472656,21.40999984741211,20.5,15.766460418701172,2233500,0.0,
2007-09-18 00:00:00+00:00,21.399999618530277,23.09000015258789,21.15999984741211,17.075393676757812,3637000,0.0,
2007-09-19 00:00:00+00:00,23.21999931335449,23.81999969482422,23.020000457763672,17.312044143676758,4394100,0.0,
2007-09-20 00:00:00+00:00,23.270000457763672,24.0,22.61000061035156,16.757415771484375,2683300,0.0,
2007-09-21 00:00:00+00:00,22.75,22.799999237060547,21.979999542236328,16.565141677856445,10196300,0.0,
2007-09-24 00:00:00+00:00,22.700000762939453,23.479999542236328,22.239999771118164,16.461606979370117,4334300,0.0,
