date,TSCO_Open,TSCO_High,TSCO_Low,TSCO_Close,TSCO_Volume,TSCO_Dividends,TSCO_Stock Splits
1994-05-06 00:00:00+00:00,1.453125,1.5,1.453125,1.2379382848739624,595200,0.0,
1994-05-09 00:00:00+00:00,1.453125,1.4609379768371582,1.453125,1.2182881832122805,187200,0.0,
1994-05-10 00:00:00+00:00,1.484375,1.484375,1.390625,1.2051883935928345,782400,0.0,
1994-05-11 00:00:00+00:00,1.4375,1.4375,1.421875,1.19208824634552,1304000,0.0,
1994-05-12 00:00:00+00:00,1.453125,1.46875,1.453125,1.2313882112503052,324800,0.0,
1994-05-13 00:00:00+00:00,1.4375,1.4375,1.4375,1.2051883935928345,1600,0.0,
1994-05-16 00:00:00+00:00,1.4375,1.46875,1.4375,1.2051883935928345,467200,0.0,
1994-05-17 00:00:00+00:00,1.4375,1.484375,1.4375,1.2444881200790403,472000,0.0,
1994-05-18 00:00:00+00:00,1.4453129768371582,1.4453129768371582,1.421875,1.1986387968063354,755200,0.0,
1994-05-19 00:00:00+00:00,1.453125,1.453125,1.421875,1.19208824634552,9600,0.0,
1994-05-20 00:00:00+00:00,1.453125,1.453125,1.453125,1.2182881832122805,19200,0.0,
1994-05-23 00:00:00+00:00,1.421875,1.4453129768371582,1.421875,1.2051883935928345,294400,0.0,
1994-05-24 00:00:00+00:00,1.421875,1.453125,1.421875,1.2182881832122805,12800,0.0,
1994-05-25 00:00:00+00:00,1.421875,1.421875,1.421875,1.19208824634552,20800,0.0,
1994-05-26 00:00:00+00:00,1.453125,1.484375,1.453125,1.2248387336730957,174400,0.0,
1994-05-27 00:00:00+00:00,1.4375,1.484375,1.4375,1.2182881832122805,41600,0.0,
1994-05-31 00:00:00+00:00,1.4609379768371582,1.5,1.4375,1.2575875520706177,836800,0.0,
1994-06-01 00:00:00+00:00,1.515625,1.5625,1.46875,1.2575875520706177,579200,0.0,
1994-06-02 00:00:00+00:00,1.5,1.5625,1.5,1.3099875450134275,108800,0.0,
1994-06-03 00:00:00+00:00,1.5,1.578125,1.5,1.3099875450134275,211200,0.0,
1994-06-06 00:00:00+00:00,1.5810550451278689,1.6328129768371582,1.5810550451278689,1.3689371347427368,328000,0.0,
1994-06-07 00:00:00+00:00,1.609375,1.625,1.578125,1.3296374082565308,168000,0.0,
1994-06-08 00:00:00+00:00,1.546875,1.578125,1.53125,1.2837872505187988,313600,0.0,
1994-06-09 00:00:00+00:00,1.5625,1.5625,1.5234379768371582,1.2772380113601685,1526400,0.0,
1994-06-10 00:00:00+00:00,1.5625,1.5625,1.515625,1.270687699317932,448000,0.0,
1994-06-13 00:00:00+00:00,1.5625,1.578125,1.5625,1.3099875450134275,164800,0.0,
1994-06-14 00:00:00+00:00,1.578125,1.578125,1.53125,1.3230870962142944,100800,0.0,
1994-06-15 00:00:00+00:00,1.578125,1.578125,1.53125,1.3099875450134275,113600,0.0,
1994-06-16 00:00:00+00:00,1.578125,1.578125,1.53125,1.2837872505187988,120000,0.0,
1994-06-17 00:00:00+00:00,1.5625,1.5625,1.5625,1.3099875450134275,3200,0.0,
1994-06-20 00:00:00+00:00,1.515625,1.546875,1.5,1.2968875169754028,302400,0.0,
1994-06-21 00:00:00+00:00,1.515625,1.515625,1.515625,1.270687699317932,32000,0.0,
1994-06-22 00:00:00+00:00,1.515625,1.515625,1.515625,1.270687699317932,1600,0.0,
1994-06-23 00:00:00+00:00,1.5390629768371582,1.5390629768371582,1.5,1.2575875520706177,323200,0.0,
1994-06-24 00:00:00+00:00,1.53125,1.546875,1.515625,1.270687699317932,219200,0.0,
1994-06-27 00:00:00+00:00,1.5390629768371582,1.5546879768371582,1.515625,1.270687699317932,198400,0.0,
1994-06-28 00:00:00+00:00,1.5625,1.5625,1.5625,1.3099875450134275,19200,0.0,
1994-06-29 00:00:00+00:00,1.5625,1.5625,1.5625,1.3099875450134275,3200,0.0,
1994-06-30 00:00:00+00:00,1.546875,1.578125,1.53125,1.3230870962142944,267200,0.0,
1994-07-01 00:00:00+00:00,1.609375,1.609375,1.5625,1.3230870962142944,44800,0.0,
1994-07-05 00:00:00+00:00,1.5625,1.5625,1.5625,1.3099875450134275,8000,0.0,
1994-07-06 00:00:00+00:00,1.5625,1.5703129768371582,1.53125,1.2837872505187988,171200,0.0,
1994-07-07 00:00:00+00:00,1.5546879768371582,1.5625,1.546875,1.2968875169754028,1633600,0.0,
1994-07-08 00:00:00+00:00,1.578125,1.625,1.5625,1.3230870962142944,748800,0.0,
1994-07-11 00:00:00+00:00,1.578125,1.578125,1.578125,1.3230870962142944,1600,0.0,
1994-07-12 00:00:00+00:00,1.578125,1.578125,1.578125,1.3230870962142944,3200,0.0,
1994-07-13 00:00:00+00:00,1.625,1.671875,1.625,1.3689371347427368,457600,0.0,
1994-07-14 00:00:00+00:00,1.65625,1.6875,1.640625,1.375486969947815,619200,0.0,
1994-07-15 00:00:00+00:00,1.6875,1.703125,1.65625,1.395136475563049,353600,0.0,
1994-07-18 00:00:00+00:00,1.703125,1.765625,1.703125,1.440986394882202,739200,0.0,
1994-07-19 00:00:00+00:00,1.7421879768371582,1.78125,1.71875,1.48028564453125,1092800,0.0,
1994-07-20 00:00:00+00:00,1.78125,1.78125,1.65625,1.4147862195968628,931200,0.0,
1994-07-21 00:00:00+00:00,1.65625,1.671875,1.65625,1.4016867876052856,188800,0.0,
1994-07-22 00:00:00+00:00,1.671875,1.6875,1.671875,1.4147862195968628,48000,0.0,
1994-07-25 00:00:00+00:00,1.65625,1.703125,1.65625,1.4147862195968628,118400,0.0,
1994-07-26 00:00:00+00:00,1.671875,1.6875,1.671875,1.4082372188568115,100800,0.0,
1994-07-27 00:00:00+00:00,1.703125,1.71875,1.65625,1.4147862195968628,1369600,0.0,
1994-07-28 00:00:00+00:00,1.65625,1.703125,1.640625,1.375486969947815,203200,0.0,
1994-07-29 00:00:00+00:00,1.671875,1.671875,1.671875,1.4016867876052856,1600,0.0,
1994-08-01 00:00:00+00:00,1.65625,1.671875,1.65625,1.4016867876052856,252800,0.0,
1994-08-02 00:00:00+00:00,1.65625,1.6875,1.65625,1.4147862195968628,337600,0.0,
1994-08-03 00:00:00+00:00,1.65625,1.65625,1.625,1.362386703491211,113600,0.0,
1994-08-04 00:00:00+00:00,1.625,1.671875,1.59375,1.3361871242523191,131200,0.0,
1994-08-05 00:00:00+00:00,1.609375,1.609375,1.5625,1.3099875450134275,19200,0.0,
1994-08-08 00:00:00+00:00,1.59375,1.625,1.5625,1.362386703491211,8000,0.0,
1994-08-09 00:00:00+00:00,1.578125,1.625,1.578125,1.3230870962142944,35200,0.0,
1994-08-10 00:00:00+00:00,1.578125,1.609375,1.578125,1.3361871242523191,41600,0.0,
1994-08-11 00:00:00+00:00,1.578125,1.578125,1.578125,1.3230870962142944,4800,0.0,
1994-08-12 00:00:00+00:00,1.578125,1.625,1.578125,1.362386703491211,44800,0.0,
1994-08-15 00:00:00+00:00,1.625,1.625,1.59375,1.3361871242523191,30400,0.0,
1994-08-16 00:00:00+00:00,1.65625,1.65625,1.59375,1.3492867946624756,244800,0.0,
1994-08-17 00:00:00+00:00,1.625,1.625,1.59375,1.3492867946624756,14400,0.0,
1994-08-18 00:00:00+00:00,1.59375,1.625,1.5625,1.3492867946624756,28800,0.0,
1994-08-19 00:00:00+00:00,1.5625,1.578125,1.5625,1.3230870962142944,17600,0.0,
1994-08-22 00:00:00+00:00,1.5859379768371582,1.5859379768371582,1.5625,1.3099875450134275,20800,0.0,
1994-08-23 00:00:00+00:00,1.546875,1.59375,1.546875,1.3361871242523191,171200,0.0,
1994-08-24 00:00:00+00:00,1.546875,1.625,1.546875,1.3492867946624756,270400,0.0,
1994-08-25 00:00:00+00:00,1.625,1.625,1.578125,1.3230870962142944,649600,0.0,
1994-08-26 00:00:00+00:00,1.640625,1.640625,1.6328129768371582,1.3689371347427368,1126400,0.0,
1994-08-29 00:00:00+00:00,1.671875,1.671875,1.625,1.38203763961792,86400,0.0,
1994-08-30 00:00:00+00:00,1.6640629768371582,1.671875,1.625,1.4016867876052856,1432000,0.0,
1994-08-31 00:00:00+00:00,1.6484379768371582,1.6875,1.625,1.4147862195968628,796800,0.0,
1994-09-01 00:00:00+00:00,1.65625,1.703125,1.640625,1.4278863668441772,2044800,0.0,
1994-09-02 00:00:00+00:00,1.71875,1.71875,1.671875,1.4016867876052856,59200,0.0,
1994-09-06 00:00:00+00:00,1.65625,1.71875,1.65625,1.388586401939392,260800,0.0,
1994-09-07 00:00:00+00:00,1.65625,1.65625,1.65625,1.388586401939392,52800,0.0,
1994-09-08 00:00:00+00:00,1.65625,1.65625,1.65625,1.388586401939392,19200,0.0,
1994-09-09 00:00:00+00:00,1.65625,1.671875,1.65625,1.388586401939392,804800,0.0,
1994-09-12 00:00:00+00:00,1.6953129768371582,1.703125,1.640625,1.4147862195968628,5683200,0.0,
1994-09-13 00:00:00+00:00,1.6875,1.6875,1.6796879768371582,1.4082372188568115,73600,0.0,
1994-09-14 00:00:00+00:00,1.6875,1.6875,1.671875,1.4016867876052856,49600,0.0,
1994-09-15 00:00:00+00:00,1.671875,1.71875,1.671875,1.440986394882202,52800,0.0,
1994-09-16 00:00:00+00:00,1.71875,1.71875,1.65625,1.4016867876052856,361600,0.0,
1994-09-19 00:00:00+00:00,1.6875,1.6875,1.6875,1.4147862195968628,1600,0.0,
1994-09-20 00:00:00+00:00,1.640625,1.6875,1.640625,1.395136475563049,76800,0.0,
1994-09-21 00:00:00+00:00,1.671875,1.6875,1.65625,1.388586401939392,2356800,0.0,
1994-09-22 00:00:00+00:00,1.699218988418579,1.699218988418579,1.65625,1.4147862195968628,163200,0.0,
1994-09-23 00:00:00+00:00,1.703125,1.703125,1.65625,1.388586401939392,54400,0.0,
1994-09-26 00:00:00+00:00,1.703125,1.703125,1.65625,1.4278863668441772,193600,0.0,
1994-09-27 00:00:00+00:00,1.65625,1.65625,1.65625,1.388586401939392,6400,0.0,
1994-09-28 00:00:00+00:00,1.6875,1.703125,1.65625,1.4213364124298096,752000,0.0,
1994-09-29 00:00:00+00:00,1.65625,1.703125,1.65625,1.4147862195968628,108800,0.0,
1994-09-30 00:00:00+00:00,1.6640629768371582,1.75,1.6640629768371582,1.4639114141464231,484800,0.0,
1994-10-03 00:00:00+00:00,1.71875,1.765625,1.671875,1.4540858268737793,435200,0.0,
1994-10-04 00:00:00+00:00,1.7421879768371582,1.7421879768371582,1.7421879768371582,1.4606366157531738,3200,0.0,
1994-10-05 00:00:00+00:00,1.71875,1.71875,1.640625,1.395136475563049,625600,0.0,
1994-10-06 00:00:00+00:00,1.640625,1.640625,1.640625,1.375486969947815,19200,0.0,
1994-10-07 00:00:00+00:00,1.640625,1.65625,1.640625,1.388586401939392,17600,0.0,
1994-10-10 00:00:00+00:00,1.6875,1.6875,1.640625,1.388586401939392,979200,0.0,
1994-10-11 00:00:00+00:00,1.640625,1.6875,1.640625,1.4147862195968628,316800,0.0,
1994-10-12 00:00:00+00:00,1.703125,1.703125,1.65625,1.4016867876052856,1036800,0.0,
1994-10-13 00:00:00+00:00,1.6484379768371582,1.65625,1.640625,1.375486969947815,808000,0.0,
1994-10-14 00:00:00+00:00,1.640625,1.640625,1.640625,1.375486969947815,17600,0.0,
1994-10-17 00:00:00+00:00,1.640625,1.640625,1.640625,1.375486969947815,0,0.0,
1994-10-18 00:00:00+00:00,1.6875,1.703125,1.6875,1.4278863668441772,22400,0.0,
1994-10-19 00:00:00+00:00,1.703125,1.703125,1.6640629768371582,1.395136475563049,27200,0.0,
1994-10-20 00:00:00+00:00,1.640625,1.6875,1.640625,1.4147862195968628,9600,0.0,
1994-10-21 00:00:00+00:00,1.640625,1.671875,1.59375,1.3361871242523191,2240000,0.0,
1994-10-24 00:00:00+00:00,1.640625,1.640625,1.484375,1.251038670539856,3180800,0.0,
1994-10-25 00:00:00+00:00,1.484375,1.546875,1.484375,1.2968875169754028,948800,0.0,
1994-10-26 00:00:00+00:00,1.546875,1.609375,1.546875,1.3492867946624756,806400,0.0,
1994-10-27 00:00:00+00:00,1.625,1.640625,1.59375,1.362386703491211,833600,0.0,
1994-10-28 00:00:00+00:00,1.640625,1.6484379768371582,1.625,1.3689371347427368,427200,0.0,
1994-10-31 00:00:00+00:00,1.65625,1.65625,1.625,1.388586401939392,716800,0.0,
1994-11-01 00:00:00+00:00,1.65625,1.65625,1.59375,1.3361871242523191,179200,0.0,
1994-11-02 00:00:00+00:00,1.59375,1.640625,1.59375,1.375486969947815,60800,0.0,
1994-11-03 00:00:00+00:00,1.59375,1.640625,1.59375,1.375486969947815,41600,0.0,
1994-11-04 00:00:00+00:00,1.640625,1.640625,1.5625,1.3099875450134275,372800,0.0,
1994-11-07 00:00:00+00:00,1.609375,1.609375,1.5625,1.3099875450134275,155200,0.0,
1994-11-08 00:00:00+00:00,1.578125,1.578125,1.5234379768371582,1.2772380113601685,120000,0.0,
1994-11-09 00:00:00+00:00,1.5234379768371582,1.5625,1.5,1.2575875520706177,1137600,0.0,
1994-11-10 00:00:00+00:00,1.5,1.546875,1.5,1.2575875520706177,1198400,0.0,
1994-11-11 00:00:00+00:00,1.546875,1.546875,1.5,1.2575875520706177,3200,0.0,
1994-11-14 00:00:00+00:00,1.53125,1.53125,1.53125,1.2837872505187988,9600,0.0,
1994-11-15 00:00:00+00:00,1.515625,1.5625,1.5,1.3099875450134275,4619200,0.0,
1994-11-16 00:00:00+00:00,1.53125,1.5625,1.515625,1.2837872505187988,1784000,0.0,
1994-11-17 00:00:00+00:00,1.5,1.53125,1.5,1.2575875520706177,64000,0.0,
1994-11-18 00:00:00+00:00,1.5,1.5,1.5,1.2575875520706177,1600,0.0,
1994-11-21 00:00:00+00:00,1.515625,1.515625,1.515625,1.270687699317932,24000,0.0,
1994-11-22 00:00:00+00:00,1.515625,1.53125,1.484375,1.2444881200790403,2844800,0.0,
1994-11-23 00:00:00+00:00,1.46875,1.5,1.46875,1.2379382848739624,57600,0.0,
1994-11-25 00:00:00+00:00,1.4921879768371582,1.4921879768371582,1.4921879768371582,1.251038670539856,20800,0.0,
1994-11-28 00:00:00+00:00,1.4921879768371582,1.4921879768371582,1.4921879768371582,1.251038670539856,0,0.0,
1994-11-29 00:00:00+00:00,1.453125,1.453125,1.453125,1.2182881832122805,128000,0.0,
1994-11-30 00:00:00+00:00,1.515625,1.515625,1.515625,1.270687699317932,140800,0.0,
1994-12-01 00:00:00+00:00,1.4921879768371582,1.4921879768371582,1.488281011581421,1.2477630376815796,412800,0.0,
1994-12-02 00:00:00+00:00,1.46875,1.46875,1.46875,1.2313882112503052,81600,0.0,
1994-12-05 00:00:00+00:00,1.5078129768371582,1.515625,1.5078129768371582,1.270687699317932,27200,0.0,
1994-12-06 00:00:00+00:00,1.515625,1.515625,1.46875,1.270687699317932,22400,0.0,
1994-12-07 00:00:00+00:00,1.515625,1.515625,1.46875,1.2444881200790403,48000,0.0,
1994-12-08 00:00:00+00:00,1.4609379768371582,1.46875,1.34375,1.1265891790390017,649600,0.0,
1994-12-09 00:00:00+00:00,1.3984379768371582,1.3984379768371582,1.34375,1.1724392175674438,17600,0.0,
1994-12-12 00:00:00+00:00,1.34375,1.3984379768371582,1.296875,1.1265891790390017,217600,0.0,
1994-12-13 00:00:00+00:00,1.296875,1.324218988418579,1.296875,1.1102144718170166,155200,0.0,
1994-12-14 00:00:00+00:00,1.296875,1.34375,1.25,1.087289571762085,4766400,0.0,
1994-12-15 00:00:00+00:00,1.296875,1.296875,1.21875,1.0217905044555664,1152000,0.0,
1994-12-16 00:00:00+00:00,1.265625,1.265625,1.234375,1.0348901748657229,259200,0.0,
1994-12-19 00:00:00+00:00,1.265625,1.265625,1.21875,1.0479902029037476,268800,0.0,
1994-12-20 00:00:00+00:00,1.265625,1.265625,1.21875,1.0217905044555664,17600,0.0,
1994-12-21 00:00:00+00:00,1.265625,1.265625,1.21875,1.0610898733139038,36800,0.0,
1994-12-22 00:00:00+00:00,1.265625,1.265625,1.1875,1.0217905044555664,8136000,0.0,
1994-12-23 00:00:00+00:00,1.21875,1.21875,1.21875,1.0217905044555664,0,0.0,
1994-12-27 00:00:00+00:00,1.265625,1.28125,1.234375,1.0348901748657229,2833600,0.0,
1994-12-28 00:00:00+00:00,1.28125,1.28125,1.28125,1.0741894245147705,27200,0.0,
1994-12-29 00:00:00+00:00,1.28125,1.28125,1.234375,1.0741894245147705,228800,0.0,
1994-12-30 00:00:00+00:00,1.28125,1.3125,1.265625,1.1003893613815308,3174400,0.0,
1995-01-03 00:00:00+00:00,1.3125,1.3125,1.265625,1.0610898733139038,184000,0.0,
1995-01-04 00:00:00+00:00,1.3125,1.328125,1.3125,1.1134897470474243,584000,0.0,
1995-01-05 00:00:00+00:00,1.328125,1.328125,1.328125,1.1134897470474243,22400,0.0,
1995-01-06 00:00:00+00:00,1.328125,1.40625,1.328125,1.1658885478973389,606400,0.0,
1995-01-09 00:00:00+00:00,1.421875,1.4375,1.390625,1.2051883935928345,712000,0.0,
1995-01-10 00:00:00+00:00,1.3935550451278689,1.4375,1.390625,1.1658885478973389,68800,0.0,
1995-01-11 00:00:00+00:00,1.4375,1.453125,1.390625,1.2182881832122805,118400,0.0,
1995-01-12 00:00:00+00:00,1.515625,1.515625,1.453125,1.2313882112503052,753600,0.0,
1995-01-13 00:00:00+00:00,1.5,1.515625,1.46875,1.2575875520706177,124800,0.0,
1995-01-16 00:00:00+00:00,1.46875,1.5,1.46875,1.251038670539856,44800,0.0,
1995-01-17 00:00:00+00:00,1.5,1.5,1.484375,1.2575875520706177,41600,0.0,
1995-01-18 00:00:00+00:00,1.5,1.5,1.46875,1.2575875520706177,22400,0.0,
1995-01-19 00:00:00+00:00,1.46875,1.515625,1.46875,1.270687699317932,11200,0.0,
1995-01-20 00:00:00+00:00,1.46875,1.515625,1.46875,1.270687699317932,19200,0.0,
1995-01-23 00:00:00+00:00,1.46875,1.484375,1.421875,1.2051883935928345,345600,0.0,
1995-01-24 00:00:00+00:00,1.4375,1.4375,1.375,1.1789884567260742,387200,0.0,
1995-01-25 00:00:00+00:00,1.390625,1.390625,1.375,1.1527889966964722,12800,0.0,
1995-01-26 00:00:00+00:00,1.390625,1.40625,1.390625,1.1789884567260742,14400,0.0,
1995-01-27 00:00:00+00:00,1.359375,1.40625,1.359375,1.1396888494491575,11200,0.0,
1995-01-30 00:00:00+00:00,1.359375,1.40625,1.359375,1.1658885478973389,110400,0.0,
1995-01-31 00:00:00+00:00,1.40625,1.4375,1.390625,1.2051883935928345,224000,0.0,
1995-02-01 00:00:00+00:00,1.4375,1.4375,1.410156011581421,1.1822632551193235,268800,0.0,
1995-02-02 00:00:00+00:00,1.4375,1.4375,1.40625,1.1789884567260742,100800,0.0,
1995-02-03 00:00:00+00:00,1.4375,1.453125,1.40625,1.1789884567260742,10286400,0.0,
1995-02-06 00:00:00+00:00,1.453125,1.453125,1.453125,1.2182881832122805,4800,0.0,
1995-02-07 00:00:00+00:00,1.453125,1.453125,1.4375,1.2051883935928345,20800,0.0,
1995-02-08 00:00:00+00:00,1.40625,1.453125,1.40625,1.2182881832122805,3345600,0.0,
1995-02-09 00:00:00+00:00,1.453125,1.453125,1.4296879768371582,1.1986387968063354,8000,0.0,
1995-02-10 00:00:00+00:00,1.453125,1.453125,1.453125,1.2182881832122805,6400,0.0,
1995-02-13 00:00:00+00:00,1.40625,1.40625,1.40625,1.1789884567260742,35200,0.0,
1995-02-14 00:00:00+00:00,1.40625,1.421875,1.40625,1.19208824634552,64000,0.0,
1995-02-15 00:00:00+00:00,1.4375,1.449218988418579,1.40625,1.2051883935928345,131200,0.0,
1995-02-16 00:00:00+00:00,1.453125,1.453125,1.40625,1.1789884567260742,3200,0.0,
1995-02-17 00:00:00+00:00,1.40625,1.40625,1.40625,1.1789884567260742,6400,0.0,
1995-02-21 00:00:00+00:00,1.40625,1.4375,1.40625,1.1789884567260742,966400,0.0,
1995-02-22 00:00:00+00:00,1.40625,1.40625,1.40625,1.1789884567260742,0,0.0,
1995-02-23 00:00:00+00:00,1.4296879768371582,1.4375,1.40625,1.1789884567260742,588800,0.0,
1995-02-24 00:00:00+00:00,1.4375,1.4375,1.40625,1.1789884567260742,198400,0.0,
1995-02-27 00:00:00+00:00,1.453125,1.453125,1.4296879768371582,1.2117393016815186,41600,0.0,
1995-02-28 00:00:00+00:00,1.453125,1.453125,1.421875,1.2182881832122805,49600,0.0,
1995-03-01 00:00:00+00:00,1.453125,1.453125,1.40625,1.19208824634552,116800,0.0,
1995-03-02 00:00:00+00:00,1.40625,1.453125,1.40625,1.1789884567260742,57600,0.0,
1995-03-03 00:00:00+00:00,1.453125,1.453125,1.40625,1.1789884567260742,51200,0.0,
1995-03-06 00:00:00+00:00,1.4296879768371582,1.4296879768371582,1.390625,1.1658885478973389,241600,0.0,
1995-03-07 00:00:00+00:00,1.390625,1.421875,1.375,1.19208824634552,75200,0.0,
1995-03-08 00:00:00+00:00,1.40625,1.421875,1.40625,1.19208824634552,9600,0.0,
1995-03-09 00:00:00+00:00,1.421875,1.421875,1.375,1.1527889966964722,12800,0.0,
1995-03-10 00:00:00+00:00,1.375,1.375,1.375,1.1527889966964722,20800,0.0,
1995-03-13 00:00:00+00:00,1.390625,1.421875,1.390625,1.19208824634552,238400,0.0,
1995-03-14 00:00:00+00:00,1.421875,1.421875,1.421875,1.19208824634552,6400,0.0,
1995-03-15 00:00:00+00:00,1.40625,1.421875,1.40625,1.19208824634552,25600,0.0,
1995-03-16 00:00:00+00:00,1.3828129768371582,1.390625,1.3828129768371582,1.1658885478973389,800000,0.0,
1995-03-17 00:00:00+00:00,1.359375,1.390625,1.359375,1.1396888494491575,17600,0.0,
1995-03-20 00:00:00+00:00,1.390625,1.390625,1.359375,1.1396888494491575,83200,0.0,
1995-03-21 00:00:00+00:00,1.359375,1.390625,1.359375,1.1658885478973389,6400,0.0,
1995-03-22 00:00:00+00:00,1.390625,1.390625,1.3671879768371582,1.1658885478973389,6400,0.0,
1995-03-23 00:00:00+00:00,1.3671879768371582,1.390625,1.359375,1.1658885478973389,128000,0.0,
1995-03-24 00:00:00+00:00,1.3671879768371582,1.375,1.34375,1.1527889966964722,294400,0.0,
1995-03-27 00:00:00+00:00,1.34375,1.375,1.34375,1.133139729499817,112000,0.0,
1995-03-28 00:00:00+00:00,1.34375,1.34375,1.3125,1.1003893613815308,249600,0.0,
