date,VSTM_Open,VSTM_High,VSTM_Low,VSTM_Close,VSTM_Volume,VSTM_Dividends,VSTM_Stock Splits
2012-01-27 00:00:00+00:00,132.0,137.63999938964844,129.0,133.0800018310547,62317,,
2012-01-30 00:00:00+00:00,127.44000244140624,136.8000030517578,127.44000244140624,136.8000030517578,7408,,
2012-01-31 00:00:00+00:00,133.1999969482422,133.8000030517578,120.5999984741211,131.52000427246094,9242,,
2012-02-01 00:00:00+00:00,134.16000366210938,134.27999877929688,128.8800048828125,132.0,1008,,
2012-02-02 00:00:00+00:00,134.39999389648438,134.39999389648438,127.8000030517578,132.0,5225,,
2012-02-03 00:00:00+00:00,132.60000610351562,133.8000030517578,130.0800018310547,133.67999267578125,3525,,
2012-02-06 00:00:00+00:00,134.16000366210938,134.16000366210938,127.91999816894533,131.27999877929688,3900,,
2012-02-07 00:00:00+00:00,128.52000427246094,133.8000030517578,128.52000427246094,131.16000366210938,417,,
2012-02-08 00:00:00+00:00,130.8000030517578,134.16000366210938,130.55999755859375,132.0,1308,,
2012-02-09 00:00:00+00:00,132.1199951171875,133.32000732421875,129.60000610351562,130.55999755859375,1142,,
2012-02-10 00:00:00+00:00,130.55999755859375,130.8000030517578,124.31999969482422,130.8000030517578,4050,,
2012-02-13 00:00:00+00:00,136.67999267578125,139.55999755859375,129.72000122070312,135.83999633789062,2900,,
2012-02-14 00:00:00+00:00,135.24000549316406,138.83999633789062,127.55999755859376,136.67999267578125,2483,,
2012-02-15 00:00:00+00:00,132.36000061035156,138.47999572753906,132.36000061035156,136.0800018310547,1625,,
2012-02-16 00:00:00+00:00,141.0,141.0,135.47999572753906,138.9600067138672,758,,
2012-02-17 00:00:00+00:00,138.60000610351562,141.0,137.27999877929688,138.24000549316406,2492,,
2012-02-21 00:00:00+00:00,139.0800018310547,139.32000732421875,129.36000061035156,132.1199951171875,367,,
2012-02-22 00:00:00+00:00,132.83999633789062,137.27999877929688,129.0,132.60000610351562,325,,
2012-02-23 00:00:00+00:00,131.39999389648438,142.1999969482422,131.39999389648438,135.60000610351562,850,,
2012-02-24 00:00:00+00:00,134.27999877929688,138.36000061035156,126.0,130.32000732421875,875,,
2012-02-27 00:00:00+00:00,141.83999633789062,141.83999633789062,128.75999450683594,138.0,200,,
2012-02-28 00:00:00+00:00,142.1999969482422,142.1999969482422,132.24000549316406,139.1999969482422,275,,
2012-02-29 00:00:00+00:00,138.0,140.39999389648438,132.36000061035156,139.1999969482422,258,,
2012-03-01 00:00:00+00:00,140.39999389648438,140.39999389648438,132.1199951171875,135.60000610351562,875,,
2012-03-02 00:00:00+00:00,140.0399932861328,140.39999389648438,132.36000061035156,140.39999389648438,400,,
2012-03-05 00:00:00+00:00,140.39999389648438,140.39999389648438,133.67999267578125,133.9199981689453,1442,,
2012-03-06 00:00:00+00:00,133.9199981689453,133.9199981689453,129.36000061035156,133.1999969482422,592,,
2012-03-07 00:00:00+00:00,135.1199951171875,141.60000610351562,128.75999450683594,130.32000732421875,3292,,
2012-03-08 00:00:00+00:00,131.27999877929688,143.8800048828125,129.60000610351562,129.83999633789062,2508,,
2012-03-09 00:00:00+00:00,130.1999969482422,138.0,128.52000427246094,134.75999450683594,1083,,
2012-03-12 00:00:00+00:00,136.67999267578125,136.67999267578125,130.8000030517578,136.32000732421875,1133,,
2012-03-13 00:00:00+00:00,135.9600067138672,138.0,130.8000030517578,134.39999389648438,1483,,
2012-03-14 00:00:00+00:00,131.63999938964844,136.8000030517578,130.9199981689453,132.0,1350,,
2012-03-15 00:00:00+00:00,132.36000061035156,146.8800048828125,132.36000061035156,144.1199951171875,4475,,
2012-03-16 00:00:00+00:00,146.52000427246094,146.52000427246094,131.39999389648438,132.60000610351562,4325,,
2012-03-19 00:00:00+00:00,133.67999267578125,136.8000030517578,132.24000549316406,132.24000549316406,542,,
2012-03-20 00:00:00+00:00,131.8800048828125,136.44000244140625,131.39999389648438,132.83999633789062,750,,
2012-03-21 00:00:00+00:00,132.60000610351562,133.8000030517578,126.12000274658205,128.39999389648438,1675,,
2012-03-22 00:00:00+00:00,128.52000427246094,129.0,120.72000122070312,127.68000030517578,1992,,
2012-03-23 00:00:00+00:00,126.72000122070312,131.39999389648438,126.72000122070312,131.16000366210938,492,,
2012-03-26 00:00:00+00:00,129.47999572753906,131.39999389648438,126.0,130.44000244140625,950,,
2012-03-27 00:00:00+00:00,131.39999389648438,131.39999389648438,125.04000091552734,128.8800048828125,2633,,
2012-03-28 00:00:00+00:00,127.91999816894533,130.55999755859375,126.23999786376952,130.1999969482422,1667,,
2012-03-29 00:00:00+00:00,129.36000061035156,130.8000030517578,126.0,127.55999755859376,2950,,
2012-03-30 00:00:00+00:00,127.55999755859376,133.32000732421875,126.95999908447266,131.16000366210938,43067,,
2012-04-02 00:00:00+00:00,131.27999877929688,133.44000244140625,127.8000030517578,130.9199981689453,3042,,
2012-04-03 00:00:00+00:00,131.27999877929688,131.27999877929688,126.23999786376952,128.75999450683594,1200,,
2012-04-04 00:00:00+00:00,127.68000030517578,131.27999877929688,126.5999984741211,127.31999969482422,1033,,
2012-04-05 00:00:00+00:00,127.55999755859376,128.63999938964844,127.08000183105467,127.08000183105467,250,,
2012-04-09 00:00:00+00:00,126.0,129.24000549316406,125.87999725341795,129.24000549316406,1400,,
2012-04-10 00:00:00+00:00,128.39999389648438,131.75999450683594,126.72000122070312,127.08000183105467,6367,,
2012-04-11 00:00:00+00:00,129.36000061035156,135.24000549316406,126.83999633789062,133.32000732421875,2058,,
2012-04-12 00:00:00+00:00,133.0800018310547,136.44000244140625,131.8800048828125,132.0,1458,,
2012-04-13 00:00:00+00:00,128.52000427246094,130.8000030517578,127.1999969482422,127.1999969482422,825,,
2012-04-16 00:00:00+00:00,127.44000244140624,127.44000244140624,122.16000366210938,123.36000061035156,733,,
2012-04-17 00:00:00+00:00,124.68000030517578,126.0,121.1999969482422,122.04000091552734,500,,
2012-04-18 00:00:00+00:00,121.8000030517578,124.1999969482422,120.4800033569336,120.83999633789062,4967,,
2012-04-19 00:00:00+00:00,122.04000091552734,123.0,117.83999633789062,117.83999633789062,917,,
2012-04-20 00:00:00+00:00,121.91999816894533,121.91999816894533,118.08000183105467,118.68000030517578,1408,,
2012-04-23 00:00:00+00:00,117.23999786376952,117.5999984741211,116.5199966430664,117.4800033569336,1483,,
2012-04-24 00:00:00+00:00,117.36000061035156,119.4000015258789,117.36000061035156,119.4000015258789,250,,
2012-04-25 00:00:00+00:00,120.0,123.12000274658205,117.95999908447266,118.8000030517578,1275,,
2012-04-26 00:00:00+00:00,118.8000030517578,119.87999725341795,115.8000030517578,118.8000030517578,1100,,
2012-04-27 00:00:00+00:00,119.5199966430664,120.12000274658205,118.8000030517578,118.8000030517578,2250,,
2012-04-30 00:00:00+00:00,117.95999908447266,124.8000030517578,110.76000213623048,124.55999755859376,5867,,
2012-05-01 00:00:00+00:00,122.76000213623048,135.9600067138672,122.76000213623048,126.5999984741211,1583,,
2012-05-02 00:00:00+00:00,126.5999984741211,128.63999938964844,122.63999938964844,128.63999938964844,392,,
2012-05-03 00:00:00+00:00,128.16000366210938,128.16000366210938,117.36000061035156,119.27999877929688,1483,,
2012-05-04 00:00:00+00:00,119.27999877929688,127.1999969482422,109.1999969482422,113.87999725341795,750,,
2012-05-07 00:00:00+00:00,114.4800033569336,123.0,109.1999969482422,120.0,992,,
2012-05-08 00:00:00+00:00,119.63999938964844,122.27999877929688,118.1999969482422,119.87999725341795,1217,,
2012-05-09 00:00:00+00:00,117.95999908447266,120.95999908447266,116.04000091552734,116.04000091552734,225,,
2012-05-10 00:00:00+00:00,117.5999984741211,122.4000015258789,115.44000244140624,118.55999755859376,342,,
2012-05-11 00:00:00+00:00,117.83999633789062,122.4000015258789,106.68000030517578,119.27999877929688,558,,
2012-05-14 00:00:00+00:00,114.23999786376952,120.23999786376952,112.31999969482422,114.36000061035156,658,,
2012-05-15 00:00:00+00:00,120.0,120.0,113.27999877929688,116.27999877929688,775,,
2012-05-16 00:00:00+00:00,120.0,120.0,112.68000030517578,116.63999938964844,442,,
2012-05-17 00:00:00+00:00,113.27999877929688,120.0,113.27999877929688,117.95999908447266,392,,
2012-05-18 00:00:00+00:00,117.4800033569336,120.0,112.91999816894533,116.76000213623048,1083,,
2012-05-21 00:00:00+00:00,118.55999755859376,120.0,113.4000015258789,120.0,400,,
2012-05-22 00:00:00+00:00,119.63999938964844,120.0,113.16000366210938,114.95999908447266,408,,
2012-05-23 00:00:00+00:00,117.5999984741211,117.5999984741211,113.4000015258789,114.23999786376952,800,,
2012-05-24 00:00:00+00:00,114.23999786376952,118.68000030517578,111.0,114.36000061035156,450,,
2012-05-25 00:00:00+00:00,114.23999786376952,114.83999633789062,111.83999633789062,111.83999633789062,283,,
2012-05-29 00:00:00+00:00,114.0,114.0,114.0,114.0,92,,
2012-05-30 00:00:00+00:00,112.68000030517578,114.72000122070312,111.72000122070312,111.95999908447266,225,,
2012-05-31 00:00:00+00:00,113.87999725341795,128.39999389648438,113.87999725341795,120.4800033569336,3242,,
2012-06-01 00:00:00+00:00,120.12000274658205,120.12000274658205,112.8000030517578,113.5199966430664,717,,
2012-06-04 00:00:00+00:00,114.12000274658205,127.44000244140624,114.12000274658205,118.31999969482422,108,,
2012-06-05 00:00:00+00:00,118.1999969482422,138.9600067138672,114.4800033569336,121.68000030517578,1425,,
2012-06-06 00:00:00+00:00,115.91999816894533,129.0,114.0,126.23999786376952,2158,,
2012-06-07 00:00:00+00:00,127.31999969482422,127.31999969482422,118.91999816894533,120.72000122070312,575,,
2012-06-08 00:00:00+00:00,116.4000015258789,128.27999877929688,116.4000015258789,120.83999633789062,358,,
2012-06-11 00:00:00+00:00,121.55999755859376,123.0,112.08000183105467,112.08000183105467,3017,,
2012-06-12 00:00:00+00:00,113.76000213623048,119.27999877929688,112.1999969482422,118.68000030517578,1042,,
2012-06-13 00:00:00+00:00,117.5999984741211,119.27999877929688,111.72000122070312,112.55999755859376,433,,
