date,SWKS_Open,SWKS_High,SWKS_Low,SWKS_Close,SWKS_Volume,SWKS_Dividends,SWKS_Stock Splits
1984-09-07 00:00:00+00:00,6.083333015441895,6.083333015441895,6.0416669845581055,5.102756500244141,11400,0.0,
1984-09-10 00:00:00+00:00,6.0416669845581055,6.083333015441895,5.833333015441895,4.926797389984131,7500,0.0,
1984-09-11 00:00:00+00:00,5.833333015441895,5.9166669845581055,5.7916669845581055,4.961990833282471,27000,0.0,
1984-09-12 00:00:00+00:00,5.7916669845581055,5.7916669845581055,5.583333015441895,4.786033630371094,7800,0.0,
1984-09-13 00:00:00+00:00,5.6666669845581055,5.6666669845581055,5.583333015441895,4.786033630371094,10500,0.0,
1984-09-14 00:00:00+00:00,5.708333015441895,5.7916669845581055,5.708333015441895,4.891607284545898,10800,0.0,
1984-09-17 00:00:00+00:00,5.75,5.75,5.6666669845581055,4.786033630371094,1200,0.0,
1984-09-18 00:00:00+00:00,5.625,5.625,5.5416669845581055,4.680459499359131,10500,0.0,
1984-09-19 00:00:00+00:00,5.5416669845581055,5.625,5.5416669845581055,4.680459499359131,15300,0.0,
1984-09-20 00:00:00+00:00,5.5416669845581055,5.583333015441895,5.5416669845581055,4.715649604797363,10800,0.0,
1984-09-21 00:00:00+00:00,5.583333015441895,5.708333015441895,5.5416669845581055,4.680459499359131,9600,0.0,
1984-09-24 00:00:00+00:00,5.5,5.5,5.333333015441895,4.504500865936279,22500,0.0,
1984-09-25 00:00:00+00:00,5.2916669845581055,5.2916669845581055,5.1666669845581055,4.363736152648926,40800,0.0,
1984-09-26 00:00:00+00:00,5.1666669845581055,5.1666669845581055,5.0,4.22296953201294,14100,0.0,
1984-09-27 00:00:00+00:00,5.0,5.0,4.9166669845581055,4.187778949737549,6900,0.0,
1984-09-28 00:00:00+00:00,4.958333015441895,5.0416669845581055,4.958333015441895,4.258162498474121,3600,0.0,
1984-10-01 00:00:00+00:00,5.0416669845581055,5.0416669845581055,5.0416669845581055,4.258162498474121,2400,0.0,
1984-10-02 00:00:00+00:00,5.0,5.0,5.0,4.22296953201294,3900,0.0,
1984-10-03 00:00:00+00:00,5.0,5.0416669845581055,4.9166669845581055,4.22296953201294,35400,0.0,
1984-10-04 00:00:00+00:00,4.333333015441895,4.333333015441895,3.9583330154418954,3.378376245498657,156600,0.0,
1984-10-05 00:00:00+00:00,4.0,4.083333015441895,3.875,3.413568019866944,120000,0.0,
1984-10-08 00:00:00+00:00,4.0416669845581055,4.0416669845581055,3.9583330154418954,3.378376245498657,64200,0.0,
1984-10-09 00:00:00+00:00,4.0416669845581055,4.125,4.0416669845581055,3.4839510917663574,79800,0.0,
1984-10-10 00:00:00+00:00,4.125,4.25,4.083333015441895,3.5191421508789062,47100,0.0,
1984-10-11 00:00:00+00:00,4.1666669845581055,4.208333015441895,4.083333015441895,3.5191421508789062,6600,0.0,
1984-10-12 00:00:00+00:00,4.1666669845581055,4.25,4.1666669845581055,3.5191421508789062,19500,0.0,
1984-10-15 00:00:00+00:00,4.208333015441895,4.333333015441895,4.208333015441895,3.5895254611968994,215400,0.0,
1984-10-16 00:00:00+00:00,4.1666669845581055,4.1666669845581055,4.125,3.5191421508789062,6600,0.0,
1984-10-17 00:00:00+00:00,4.125,4.125,4.083333015441895,3.448758363723755,3900,0.0,
1984-10-18 00:00:00+00:00,4.083333015441895,4.083333015441895,4.083333015441895,3.448758363723755,5400,0.0,
1984-10-19 00:00:00+00:00,4.125,4.208333015441895,4.125,3.5191421508789062,87900,0.0,
1984-10-22 00:00:00+00:00,4.25,4.25,4.25,3.5895254611968994,300,0.0,
1984-10-23 00:00:00+00:00,4.1666669845581055,4.1666669845581055,4.1666669845581055,3.5191421508789062,900,0.0,
1984-10-24 00:00:00+00:00,4.1666669845581055,4.1666669845581055,4.125,3.5191421508789062,30600,0.0,
1984-10-25 00:00:00+00:00,4.1666669845581055,4.1666669845581055,4.083333015441895,3.448758363723755,14700,0.0,
1984-10-26 00:00:00+00:00,4.083333015441895,4.1666669845581055,4.083333015441895,3.4839510917663574,32100,0.0,
1984-10-29 00:00:00+00:00,4.125,4.125,4.0,3.4839510917663574,15600,0.0,
1984-10-30 00:00:00+00:00,4.125,4.125,4.083333015441895,3.448758363723755,14100,0.0,
1984-10-31 00:00:00+00:00,4.0416669845581055,4.0416669845581055,4.0416669845581055,3.413568019866944,6000,0.0,
1984-11-01 00:00:00+00:00,4.0416669845581055,4.083333015441895,4.0416669845581055,3.413568019866944,8400,0.0,
1984-11-02 00:00:00+00:00,4.083333015441895,4.125,4.083333015441895,3.4839510917663574,6000,0.0,
1984-11-05 00:00:00+00:00,4.125,4.1666669845581055,4.125,3.5191421508789062,7500,0.0,
1984-11-06 00:00:00+00:00,4.25,4.375,4.25,3.695099353790283,43200,0.0,
1984-11-07 00:00:00+00:00,4.375,4.5,4.333333015441895,3.800675392150879,100800,0.0,
1984-11-08 00:00:00+00:00,4.5,4.583333015441895,4.458333015441895,3.76548171043396,8700,0.0,
1984-11-09 00:00:00+00:00,4.458333015441895,4.5416669845581055,4.458333015441895,3.8358657360076895,6000,0.0,
1984-11-12 00:00:00+00:00,4.5416669845581055,4.5416669845581055,4.5,3.8358657360076895,4800,0.0,
1984-11-13 00:00:00+00:00,4.5416669845581055,4.5416669845581055,4.4166669845581055,3.730290651321411,11400,0.0,
1984-11-14 00:00:00+00:00,4.4166669845581055,4.4166669845581055,4.4166669845581055,3.730290651321411,0,0.0,
1984-11-15 00:00:00+00:00,4.4166669845581055,4.4166669845581055,4.4166669845581055,3.730290651321411,6300,0.0,
1984-11-16 00:00:00+00:00,4.458333015441895,4.458333015441895,4.458333015441895,3.76548171043396,900,0.0,
1984-11-19 00:00:00+00:00,4.375,4.375,4.2916669845581055,3.6247169971466064,1500,0.0,
1984-11-20 00:00:00+00:00,4.208333015441895,4.208333015441895,4.125,3.4839510917663574,75900,0.0,
1984-11-21 00:00:00+00:00,4.0416669845581055,4.0416669845581055,4.0,3.413568019866944,3300,0.0,
1984-11-23 00:00:00+00:00,4.0,4.0,3.8333330154418954,3.378376245498657,43200,0.0,
