date,CP_Open,CP_High,CP_Low,CP_Close,CP_Volume,CP_Dividends,CP_Stock Splits
1984-02-02 00:00:00+00:00,1.3041670322418213,1.3041670322418213,1.2916669845581057,0.5637378096580505,648000,0.0,
1984-02-03 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.2666670083999634,0.5547037124633789,429000,0.0,
1984-02-06 00:00:00+00:00,1.2625000476837158,1.2708330154418943,1.2541669607162476,0.543862521648407,525000,0.0,
1984-02-07 00:00:00+00:00,1.2291669845581057,1.2416670322418213,1.2291669845581057,0.5384423136711121,2307000,0.0,
1984-02-08 00:00:00+00:00,1.2416670322418213,1.2625000476837158,1.2416670322418213,0.5384423136711121,1104000,0.0,
1984-02-09 00:00:00+00:00,1.2270829677581787,1.2374999523162842,1.2166670560836792,0.5348281264305115,3843000,0.0,
1984-02-10 00:00:00+00:00,1.2333329916000366,1.2416670322418213,1.2291669845581057,0.5366352796554565,1266000,0.0,
1984-02-13 00:00:00+00:00,1.2374999523162842,1.2416670322418213,1.2083330154418943,0.5239869356155396,330000,0.0,
1984-02-14 00:00:00+00:00,1.2083330154418943,1.2208329439163208,1.2083330154418943,0.5294075608253479,1005000,0.0,
1984-02-15 00:00:00+00:00,1.2208329439163208,1.2333329916000366,1.2166670560836792,0.5330215096473694,1218000,0.0,
1984-02-16 00:00:00+00:00,1.2229169607162476,1.225000023841858,1.2208329439163208,0.5312148332595825,378000,0.0,
1984-02-17 00:00:00+00:00,1.21875,1.2208329439163208,1.2166670560836792,0.5276007652282715,105000,0.0,
1984-02-21 00:00:00+00:00,1.2083330154418943,1.2208329439163208,1.1916669607162476,0.5167598724365234,477000,0.0,
1984-02-22 00:00:00+00:00,1.1916669607162476,1.1958329677581787,1.1791670322418213,0.5131460428237915,276000,0.0,
1984-02-23 00:00:00+00:00,1.1833330392837524,1.1875,1.1791670322418213,0.5131460428237915,150000,0.0,
1984-02-24 00:00:00+00:00,1.2041670083999634,1.2166670560836792,1.1916669607162476,0.5276007652282715,375000,0.0,
1984-02-27 00:00:00+00:00,1.2166670560836792,1.2208329439163208,1.2083330154418943,0.5276007652282715,1377000,0.0,
1984-02-28 00:00:00+00:00,1.2041670083999634,1.2041670083999634,1.2041670083999634,0.5221807956695557,10920000,0.0,
1984-02-29 00:00:00+00:00,1.2166670560836792,1.2333329916000366,1.2000000476837158,0.5330215096473694,4230000,0.0,
1984-03-01 00:00:00+00:00,1.2208329439163208,1.225000023841858,1.2166670560836792,0.5276007652282715,405000,0.0,
1984-03-02 00:00:00+00:00,1.2208329439163208,1.2291669845581057,1.2166670560836792,0.5276007652282715,291000,0.0,
1984-03-05 00:00:00+00:00,1.2166670560836792,1.2166670560836792,1.2083330154418943,0.5276007652282715,162000,0.0,
1984-03-06 00:00:00+00:00,1.2041670083999634,1.212499976158142,1.2041670083999634,0.5221807956695557,267000,0.0,
1984-03-07 00:00:00+00:00,1.1958329677581787,1.1958329677581787,1.1833330392837524,0.5131460428237915,474000,0.0,
1984-03-08 00:00:00+00:00,1.1749999523162842,1.1749999523162842,1.1583329439163208,0.5023044943809509,2811000,0.0,
1984-03-09 00:00:00+00:00,1.149999976158142,1.149999976158142,1.1333329677581787,0.4914638698101043,312000,0.0,
1984-03-12 00:00:00+00:00,1.125,1.125,1.100000023841858,0.48785001039505,879000,0.0,
1984-03-13 00:00:00+00:00,1.125,1.1583329439163208,1.125,0.4950776696205139,1827000,0.0,
1984-03-14 00:00:00+00:00,1.1375000476837158,1.149999976158142,1.1333329677581787,0.4986911714076996,588000,0.0,
1984-03-15 00:00:00+00:00,1.1458330154418943,1.162500023841858,1.1416670083999634,0.5041120052337646,1428000,0.0,
1984-03-16 00:00:00+00:00,1.1833330392837524,1.1833330392837524,1.1749999523162842,0.5095325112342834,459000,0.0,
1984-03-19 00:00:00+00:00,1.1708329916000366,1.1833330392837524,1.1708329916000366,0.5077254772186279,948000,0.0,
1984-03-20 00:00:00+00:00,1.1708329916000366,1.1708329916000366,1.1666669845581057,0.5110107660293579,180000,0.011667,
1984-03-21 00:00:00+00:00,1.1749999523162842,1.1833330392837524,1.1666669845581057,0.5110107660293579,150000,0.0,
1984-03-22 00:00:00+00:00,1.1666669845581057,1.1666669845581057,1.162500023841858,0.5110107660293579,189000,0.0,
1984-03-23 00:00:00+00:00,1.1583329439163208,1.1583329439163208,1.1458330154418943,0.5037105679512024,672000,0.0,
1984-03-26 00:00:00+00:00,1.149999976158142,1.149999976158142,1.1375000476837158,0.5000607967376709,357000,0.0,
1984-03-27 00:00:00+00:00,1.1416670083999634,1.1416670083999634,1.125,0.4927603006362915,519000,0.0,
1984-03-28 00:00:00+00:00,1.1291669607162476,1.1458330154418943,1.125,0.5018851161003113,609000,0.0,
1984-03-29 00:00:00+00:00,1.149999976158142,1.1541670560836792,1.1458330154418943,0.5037105679512024,1023000,0.0,
1984-03-30 00:00:00+00:00,1.1458330154418943,1.1541670560836792,1.1458330154418943,0.5037105679512024,303000,0.0,
1984-04-02 00:00:00+00:00,1.1583329439163208,1.162500023841858,1.1416670083999634,0.5018851161003113,735000,0.0,
1984-04-03 00:00:00+00:00,1.1416670083999634,1.1416670083999634,1.125,0.4945855438709259,495000,0.0,
1984-04-04 00:00:00+00:00,1.125,1.1291669607162476,1.1124999523162842,0.4891102313995361,648000,0.0,
1984-04-05 00:00:00+00:00,1.1166670322418213,1.1208330392837524,1.0958329439163208,0.4799846708774566,1422000,0.0,
1984-04-06 00:00:00+00:00,1.0916670560836792,1.1083329916000366,1.0916670560836792,0.4818100929260254,1494000,0.0,
1984-04-09 00:00:00+00:00,1.1083329916000366,1.1124999523162842,1.1041669845581057,0.4872851967811584,978000,0.0,
1984-04-10 00:00:00+00:00,1.1124999523162842,1.1333329677581787,1.1124999523162842,0.4891102313995361,663000,0.0,
1984-04-11 00:00:00+00:00,1.1166670322418213,1.125,1.1166670322418213,0.4909352660179138,735000,0.0,
1984-04-12 00:00:00+00:00,1.125,1.1333329677581787,1.1208330392837524,0.4964102804660797,462000,0.0,
1984-04-13 00:00:00+00:00,1.1375000476837158,1.1416670083999634,1.1208330392837524,0.4909352660179138,291000,0.0,
1984-04-16 00:00:00+00:00,1.1166670322418213,1.1166670322418213,1.1041669845581057,0.4854599237442016,258000,0.0,
1984-04-17 00:00:00+00:00,1.1166670322418213,1.1291669607162476,1.1166670322418213,0.4909352660179138,123000,0.0,
1984-04-18 00:00:00+00:00,1.1208330392837524,1.125,1.1208330392837524,0.4927603006362915,678000,0.0,
1984-04-19 00:00:00+00:00,1.125,1.125,1.1208330392837524,0.4909352660179138,756000,0.0,
1984-04-23 00:00:00+00:00,1.1291669607162476,1.1291669607162476,1.125,0.4927603006362915,198000,0.0,
1984-04-24 00:00:00+00:00,1.125,1.1333329677581787,1.125,0.4927603006362915,2136000,0.0,
1984-04-25 00:00:00+00:00,1.125,1.125,1.1124999523162842,0.4927603006362915,1164000,0.0,
1984-04-26 00:00:00+00:00,1.1208330392837524,1.1291669607162476,1.1208330392837524,0.4945855438709259,564000,0.0,
1984-04-27 00:00:00+00:00,1.1208330392837524,1.1291669607162476,1.1208330392837524,0.4927603006362915,294000,0.0,
1984-04-30 00:00:00+00:00,1.1166670322418213,1.125,1.1166670322418213,0.4909352660179138,378000,0.0,
1984-05-01 00:00:00+00:00,1.1291669607162476,1.1375000476837158,1.1291669607162476,0.4964102804660797,336000,0.0,
1984-05-02 00:00:00+00:00,1.1416670083999634,1.149999976158142,1.1375000476837158,0.5018851161003113,879000,0.0,
1984-05-03 00:00:00+00:00,1.149999976158142,1.149999976158142,1.1333329677581787,0.4964102804660797,3141000,0.0,
1984-05-04 00:00:00+00:00,1.1375000476837158,1.1416670083999634,1.1291669607162476,0.4945855438709259,1179000,0.0,
1984-05-07 00:00:00+00:00,1.1291669607162476,1.1291669607162476,1.1208330392837524,0.4927603006362915,399000,0.0,
1984-05-08 00:00:00+00:00,1.1208330392837524,1.1333329677581787,1.1208330392837524,0.4964102804660797,135000,0.0,
1984-05-09 00:00:00+00:00,1.1291669607162476,1.1416670083999634,1.1291669607162476,0.4945855438709259,357000,0.0,
1984-05-10 00:00:00+00:00,1.1208330392837524,1.1208330392837524,1.1166670322418213,0.4891102313995361,411000,0.0,
1984-05-11 00:00:00+00:00,1.1124999523162842,1.1166670322418213,1.100000023841858,0.483635276556015,687000,0.0,
1984-05-14 00:00:00+00:00,1.100000023841858,1.1041669845581057,1.0916670560836792,0.4799846708774566,261000,0.0,
1984-05-15 00:00:00+00:00,1.0916670560836792,1.0916670560836792,1.0625,0.4672098755836487,1395000,0.0,
1984-05-16 00:00:00+00:00,1.0750000476837158,1.0791670083999634,1.0750000476837158,0.4726853668689728,675000,0.0,
1984-05-17 00:00:00+00:00,1.0791670083999634,1.0791670083999634,1.0666669607162476,0.4672098755836487,1242000,0.0,
1984-05-18 00:00:00+00:00,1.0666669607162476,1.0666669607162476,1.0458329916000366,0.4617347121238708,870000,0.0,
1984-05-21 00:00:00+00:00,1.0499999523162842,1.0541670322418213,1.0458329916000366,0.4580841958522796,759000,0.0,
1984-05-22 00:00:00+00:00,1.0499999523162842,1.0499999523162842,1.0166670083999634,0.4489593803882599,4344000,0.0,
1984-05-23 00:00:00+00:00,1.0166670083999634,1.0166670083999634,1.0,0.4416590631008148,7323000,0.0,
1984-05-24 00:00:00+00:00,1.0041669607162476,1.0041669607162476,0.987500011920929,0.4380092024803161,1146000,0.0,
1984-05-25 00:00:00+00:00,1.0,1.0041669607162476,1.0,0.4380092024803161,2142000,0.0,
1984-05-29 00:00:00+00:00,1.0083329677581787,1.0208330154418943,1.0083329677581787,0.4453095197677612,3885000,0.0,
1984-05-30 00:00:00+00:00,1.0125000476837158,1.0208330154418943,1.0083329677581787,0.4453095197677612,678000,0.0,
1984-05-31 00:00:00+00:00,1.0166670083999634,1.0333329439163208,1.0125000476837158,0.4526092112064361,801000,0.0,
1984-06-01 00:00:00+00:00,1.0333329439163208,1.0583330392837524,1.0333329439163208,0.4617347121238708,2601000,0.0,
1984-06-04 00:00:00+00:00,1.0583330392837524,1.0833330154418943,1.0583330392837524,0.4745098054409027,270000,0.0,
1984-06-05 00:00:00+00:00,1.0666669607162476,1.0750000476837158,1.0583330392837524,0.4635593891143799,10434000,0.0,
1984-06-06 00:00:00+00:00,1.0499999523162842,1.0541670322418213,1.0458329916000366,0.4599095582962036,219000,0.0,
1984-06-07 00:00:00+00:00,1.0499999523162842,1.0541670322418213,1.0458329916000366,0.4580841958522796,138000,0.0,
1984-06-08 00:00:00+00:00,1.0499999523162842,1.0499999523162842,1.0416669845581057,0.4562596082687378,591000,0.0,
1984-06-11 00:00:00+00:00,1.0416669845581057,1.0458329916000366,1.024999976158142,0.4507846534252167,282000,0.0,
1984-06-12 00:00:00+00:00,1.0333329439163208,1.0333329439163208,1.0166670083999634,0.4507846534252167,468000,0.0,
1984-06-13 00:00:00+00:00,1.024999976158142,1.0291670560836792,1.0208330154418943,0.4489593803882599,378000,0.0,
1984-06-14 00:00:00+00:00,1.0208330154418943,1.024999976158142,1.0083329677581787,0.4434843063354492,1011000,0.0,
1984-06-15 00:00:00+00:00,1.0166670083999634,1.0291670560836792,1.0166670083999634,0.4507846534252167,267000,0.0,
1984-06-18 00:00:00+00:00,1.0208330154418943,1.0458329916000366,1.0166670083999634,0.4580841958522796,918000,0.0,
1984-06-19 00:00:00+00:00,1.037500023841858,1.0541670322418213,1.037500023841858,0.4617347121238708,288000,0.0,
1984-06-20 00:00:00+00:00,1.0333329439163208,1.0583330392837524,1.024999976158142,0.4669021964073181,1932000,0.011667,
1984-06-21 00:00:00+00:00,1.0499999523162842,1.0583330392837524,1.0499999523162842,0.4687474370002746,216000,0.0,
1984-06-22 00:00:00+00:00,1.0583330392837524,1.0666669607162476,1.0541670322418213,0.4705930054187774,564000,0.0,
1984-06-25 00:00:00+00:00,1.0708329677581787,1.0750000476837158,1.0625,0.4705930054187774,522000,0.0,
1984-06-26 00:00:00+00:00,1.0583330392837524,1.0583330392837524,1.0499999523162842,0.4650563597679138,363000,0.0,
1984-06-27 00:00:00+00:00,1.0499999523162842,1.0499999523162842,1.024999976158142,0.4558295011520386,687000,0.0,
1984-06-28 00:00:00+00:00,1.0291670560836792,1.0333329439163208,1.0166670083999634,0.4576744139194488,120000,0.0,
1984-06-29 00:00:00+00:00,1.0333329439163208,1.0333329439163208,1.0208330154418943,0.4521383345127105,120000,0.0,
1984-07-02 00:00:00+00:00,1.0125000476837158,1.0208330154418943,1.0125000476837158,0.4484473764896393,63000,0.0,
1984-07-03 00:00:00+00:00,1.0083329677581787,1.0208330154418943,1.0083329677581787,0.4502930343151092,69000,0.0,
1984-07-05 00:00:00+00:00,1.0166670083999634,1.0208330154418943,1.0083329677581787,0.4466018378734588,813000,0.0,
1984-07-06 00:00:00+00:00,1.0083329677581787,1.0166670083999634,1.0083329677581787,0.4502930343151092,405000,0.0,
1984-07-09 00:00:00+00:00,1.0166670083999634,1.0166670083999634,1.0,0.4484473764896393,3627000,0.0,
1984-07-10 00:00:00+00:00,1.0166670083999634,1.0166670083999634,1.0083329677581787,0.4466018378734588,378000,0.0,
1984-07-11 00:00:00+00:00,1.0083329677581787,1.0125000476837158,1.0041669607162476,0.4447568953037262,621000,0.0,
1984-07-12 00:00:00+00:00,1.0041669607162476,1.0041669607162476,0.9958329796791076,0.4429110586643219,648000,0.0,
1984-07-13 00:00:00+00:00,1.0083329677581787,1.0125000476837158,1.0041669607162476,0.4447568953037262,477000,0.0,
1984-07-16 00:00:00+00:00,1.0083329677581787,1.0083329677581787,0.9916669726371764,0.4410655498504638,3372000,0.0,
1984-07-17 00:00:00+00:00,0.987500011920929,0.9916669726371764,0.9833329916000366,0.4373749792575836,1458000,0.0,
1984-07-18 00:00:00+00:00,0.987500011920929,0.9916669726371764,0.9791669845581056,0.433683842420578,720000,0.0,
1984-07-19 00:00:00+00:00,0.975000023841858,0.975000023841858,0.962499976158142,0.4263019859790802,1179000,0.0,
1984-07-20 00:00:00+00:00,0.9583330154418944,0.9666669964790344,0.9541670083999634,0.4226110279560089,345000,0.0,
1984-07-23 00:00:00+00:00,0.9375,0.9458330273628236,0.9375,0.4189198911190033,213000,0.0,
1984-07-24 00:00:00+00:00,0.949999988079071,0.9541670083999634,0.9375,0.41522878408432,240000,0.0,
1984-07-25 00:00:00+00:00,0.9375,0.9583330154418944,0.9375,0.4244562089443207,447000,0.0,
1984-07-26 00:00:00+00:00,0.962499976158142,0.9916669726371764,0.962499976158142,0.4392201602458954,261000,0.0,
1984-07-27 00:00:00+00:00,0.9916669726371764,0.9916669726371764,0.987500011920929,0.4373749792575836,132000,0.0,
1984-07-30 00:00:00+00:00,0.9958329796791076,0.9958329796791076,0.987500011920929,0.4373749792575836,246000,0.0,
1984-07-31 00:00:00+00:00,0.9833329916000366,0.9833329916000366,0.9791669845581056,0.4355290532112121,147000,0.0,
1984-08-01 00:00:00+00:00,0.9833329916000366,1.0166670083999634,0.9833329916000366,0.4502930343151092,678000,0.0,
1984-08-02 00:00:00+00:00,1.0333329439163208,1.100000023841858,1.0333329439163208,0.4835116863250732,540000,0.0,
1984-08-03 00:00:00+00:00,1.1166670322418213,1.149999976158142,1.1166670322418213,0.509347677230835,3345000,0.0,
1984-08-06 00:00:00+00:00,1.149999976158142,1.1916669607162476,1.149999976158142,0.5167298316955566,948000,0.0,
1984-08-07 00:00:00+00:00,1.1541670560836792,1.1541670560836792,1.1333329677581787,0.5019657611846924,489000,0.0,
1984-08-08 00:00:00+00:00,1.125,1.1458330154418943,1.125,0.4982749819755554,306000,0.0,
1984-08-09 00:00:00+00:00,1.1166670322418213,1.1583329439163208,1.1166670322418213,0.509347677230835,438000,0.0,
1984-08-10 00:00:00+00:00,1.1583329439163208,1.2000000476837158,1.1583329439163208,0.5167298316955566,687000,0.0,
1984-08-13 00:00:00+00:00,1.1666669845581057,1.1791670322418213,1.1583329439163208,0.522266149520874,483000,0.0,
1984-08-14 00:00:00+00:00,1.1833330392837524,1.1875,1.1666669845581057,0.5185750722885132,477000,0.0,
1984-08-15 00:00:00+00:00,1.162500023841858,1.1666669845581057,1.162500023841858,0.514884352684021,132000,0.0,
1984-08-16 00:00:00+00:00,1.1666669845581057,1.1833330392837524,1.162500023841858,0.5204206705093384,1998000,0.0,
1984-08-17 00:00:00+00:00,1.1791670322418213,1.1875,1.1791670322418213,0.5259566903114319,1956000,0.0,
1984-08-20 00:00:00+00:00,1.1833330392837524,1.1875,1.1833330392837524,0.5259566903114319,246000,0.0,
1984-08-21 00:00:00+00:00,1.2000000476837158,1.225000023841858,1.1958329677581787,0.5425657033920288,462000,0.0,
1984-08-22 00:00:00+00:00,1.2208329439163208,1.2333329916000366,1.2083330154418943,0.5351840853691101,147000,0.0,
1984-08-23 00:00:00+00:00,1.2000000476837158,1.2166670560836792,1.2000000476837158,0.5351840853691101,186000,0.0,
1984-08-24 00:00:00+00:00,1.2083330154418943,1.2083330154418943,1.2000000476837158,0.5314933061599731,366000,0.0,
1984-08-27 00:00:00+00:00,1.2000000476837158,1.2041670083999634,1.1916669607162476,0.533339262008667,135000,0.0,
1984-08-28 00:00:00+00:00,1.1958329677581787,1.2166670560836792,1.1958329677581787,0.5351840853691101,459000,0.0,
1984-08-29 00:00:00+00:00,1.2083330154418943,1.2208329439163208,1.2083330154418943,0.5388753414154053,795000,0.0,
1984-08-30 00:00:00+00:00,1.2083330154418943,1.2083330154418943,1.2083330154418943,0.5351840853691101,42000,0.0,
1984-08-31 00:00:00+00:00,1.2041670083999634,1.2208329439163208,1.2041670083999634,0.5388753414154053,294000,0.0,
1984-09-04 00:00:00+00:00,1.2374999523162842,1.2374999523162842,1.2208329439163208,0.5407202839851379,2004000,0.0,
1984-09-05 00:00:00+00:00,1.225000023841858,1.225000023841858,1.1958329677581787,0.529647946357727,3234000,0.0,
1984-09-06 00:00:00+00:00,1.1958329677581787,1.2083330154418943,1.1916669607162476,0.5314933061599731,744000,0.0,
1984-09-07 00:00:00+00:00,1.2000000476837158,1.2041670083999634,1.1916669607162476,0.5278023481369019,4485000,0.0,
1984-09-10 00:00:00+00:00,1.1875,1.1875,1.1875,0.5259566903114319,63000,0.0,
1984-09-11 00:00:00+00:00,1.1875,1.1958329677581787,1.1875,0.5278023481369019,132000,0.0,
1984-09-12 00:00:00+00:00,1.1916669607162476,1.1916669607162476,1.1833330392837524,0.5259566903114319,132000,0.0,
1984-09-13 00:00:00+00:00,1.1916669607162476,1.2000000476837158,1.1916669607162476,0.5314933061599731,210000,0.0,
1984-09-14 00:00:00+00:00,1.2083330154418943,1.2208329439163208,1.2000000476837158,0.5370295643806458,837000,0.0,
1984-09-17 00:00:00+00:00,1.2166670560836792,1.2166670560836792,1.2083330154418943,0.5388753414154053,1107000,0.0,
1984-09-18 00:00:00+00:00,1.2041670083999634,1.212499976158142,1.2041670083999634,0.5422295331954956,366000,0.011667,
1984-09-19 00:00:00+00:00,1.2041670083999634,1.212499976158142,1.2041670083999634,0.5403658151626587,117000,0.0,
1984-09-20 00:00:00+00:00,1.2083330154418943,1.2208329439163208,1.1916669607162476,0.5329127311706543,4284000,0.0,
1984-09-21 00:00:00+00:00,1.1833330392837524,1.1833330392837524,1.1583329439163208,0.5217333436012268,1827000,0.0,
1984-09-24 00:00:00+00:00,1.1666669845581057,1.1666669845581057,1.1583329439163208,0.5180060267448425,606000,0.0,
1984-09-25 00:00:00+00:00,1.1583329439163208,1.1666669845581057,1.1583329439163208,0.5217333436012268,804000,0.0,
1984-09-26 00:00:00+00:00,1.1666669845581057,1.1833330392837524,1.1666669845581057,0.5273227691650391,765000,0.0,
1984-09-27 00:00:00+00:00,1.1833330392837524,1.1875,1.1791670322418213,0.5291860103607178,135000,0.0,
1984-09-28 00:00:00+00:00,1.1791670322418213,1.1875,1.1666669845581057,0.5217333436012268,549000,0.0,
1984-10-01 00:00:00+00:00,1.1708329916000366,1.1708329916000366,1.1583329439163208,0.5180060267448425,270000,0.0,
1984-10-02 00:00:00+00:00,1.162500023841858,1.1666669845581057,1.149999976158142,0.5198693871498108,348000,0.0,
1984-10-03 00:00:00+00:00,1.1583329439163208,1.1666669845581057,1.1583329439163208,0.5198693871498108,108000,0.0,
1984-10-04 00:00:00+00:00,1.1583329439163208,1.162500023841858,1.1416670083999634,0.510552704334259,546000,0.0,
1984-10-05 00:00:00+00:00,1.1416670083999634,1.1583329439163208,1.1416670083999634,0.5180060267448425,654000,0.0,
1984-10-08 00:00:00+00:00,1.149999976158142,1.1583329439163208,1.1458330154418943,0.5180060267448425,462000,0.0,
1984-10-09 00:00:00+00:00,1.1541670560836792,1.1583329439163208,1.1541670560836792,0.5161430835723877,81000,0.0,
1984-10-10 00:00:00+00:00,1.149999976158142,1.1583329439163208,1.149999976158142,0.5180060267448425,333000,0.0,
1984-10-11 00:00:00+00:00,1.162500023841858,1.1749999523162842,1.162500023841858,0.5235961079597473,207000,0.0,
1984-10-12 00:00:00+00:00,1.1708329916000366,1.1916669607162476,1.1708329916000366,0.5291860103607178,201000,0.0,
1984-10-15 00:00:00+00:00,1.1875,1.2000000476837158,1.1875,0.5329127311706543,81000,0.0,
1984-10-16 00:00:00+00:00,1.1875,1.2083330154418943,1.1875,0.5366392135620117,636000,0.0,
1984-10-17 00:00:00+00:00,1.2000000476837158,1.2041670083999634,1.1958329677581787,0.534775972366333,1047000,0.0,
1984-10-18 00:00:00+00:00,1.1916669607162476,1.2000000476837158,1.1833330392837524,0.5366392135620117,984000,0.0,
1984-10-19 00:00:00+00:00,1.2041670083999634,1.2208329439163208,1.2041670083999634,0.5385031700134277,714000,0.0,
1984-10-22 00:00:00+00:00,1.2041670083999634,1.2083330154418943,1.1958329677581787,0.5366392135620117,123000,0.0,
1984-10-23 00:00:00+00:00,1.2083330154418943,1.2083330154418943,1.2000000476837158,0.5366392135620117,174000,0.0,
1984-10-24 00:00:00+00:00,1.1958329677581787,1.2000000476837158,1.1875,0.5310491323471069,111000,0.0,
1984-10-25 00:00:00+00:00,1.1875,1.2000000476837158,1.1833330392837524,0.5291860103607178,330000,0.0,
1984-10-26 00:00:00+00:00,1.1749999523162842,1.1749999523162842,1.162500023841858,0.5198693871498108,126000,0.0,
1984-10-29 00:00:00+00:00,1.1583329439163208,1.162500023841858,1.1541670560836792,0.5198693871498108,141000,0.0,
1984-10-30 00:00:00+00:00,1.1583329439163208,1.1708329916000366,1.1583329439163208,0.5235961079597473,288000,0.0,
1984-10-31 00:00:00+00:00,1.1666669845581057,1.1749999523162842,1.1666669845581057,0.5235961079597473,342000,0.0,
1984-11-01 00:00:00+00:00,1.1708329916000366,1.1916669607162476,1.1708329916000366,0.5310491323471069,528000,0.0,
1984-11-02 00:00:00+00:00,1.1875,1.2000000476837158,1.1875,0.5329127311706543,246000,0.0,
1984-11-05 00:00:00+00:00,1.1916669607162476,1.2083330154418943,1.1916669607162476,0.5403658151626587,168000,0.0,
1984-11-06 00:00:00+00:00,1.2166670560836792,1.2416670322418213,1.2166670560836792,0.5496826171875,600000,0.0,
1984-11-07 00:00:00+00:00,1.2416670322418213,1.2583329677581787,1.2416670322418213,0.5589993596076965,483000,0.0,
1984-11-08 00:00:00+00:00,1.2458330392837524,1.2541669607162476,1.2458330392837524,0.557136058807373,153000,0.0,
1984-11-09 00:00:00+00:00,1.2458330392837524,1.2625000476837158,1.2458330392837524,0.557136058807373,186000,0.0,
1984-11-12 00:00:00+00:00,1.2541669607162476,1.2666670083999634,1.2541669607162476,0.5645891427993774,381000,0.0,
1984-11-13 00:00:00+00:00,1.2625000476837158,1.2666670083999634,1.2583329677581787,0.5627259016036987,117000,0.0,
1984-11-14 00:00:00+00:00,1.2583329677581787,1.2666670083999634,1.2541669607162476,0.5627259016036987,414000,0.0,
1984-11-15 00:00:00+00:00,1.2541669607162476,1.2625000476837158,1.2541669607162476,0.5645891427993774,156000,0.0,
1984-11-16 00:00:00+00:00,1.2541669607162476,1.2541669607162476,1.25,0.5589993596076965,381000,0.0,
1984-11-19 00:00:00+00:00,1.2416670322418213,1.2416670322418213,1.2333329916000366,0.5515459775924683,213000,0.0,
1984-11-20 00:00:00+00:00,1.225000023841858,1.2333329916000366,1.225000023841858,0.5515459775924683,225000,0.0,
1984-11-21 00:00:00+00:00,1.2291669845581057,1.2458330392837524,1.2291669845581057,0.557136058807373,291000,0.0,
1984-11-23 00:00:00+00:00,1.2458330392837524,1.2583329677581787,1.2458330392837524,0.5627259016036987,153000,0.0,
1984-11-26 00:00:00+00:00,1.2583329677581787,1.2583329677581787,1.25,0.5589993596076965,99000,0.0,
1984-11-27 00:00:00+00:00,1.2458330392837524,1.25,1.2458330392837524,0.557136058807373,201000,0.0,
1984-11-28 00:00:00+00:00,1.25,1.2541669607162476,1.2333329916000366,0.5515459775924683,681000,0.0,
1984-11-29 00:00:00+00:00,1.2208329439163208,1.225000023841858,1.2166670560836792,0.5459555387496948,321000,0.0,
