date,TAOP_Open,TAOP_High,TAOP_Low,TAOP_Close,TAOP_Volume,TAOP_Dividends,TAOP_Stock Splits
2006-12-19 00:00:00+00:00,618.0,618.0,618.0,618.0,0,,
2006-12-20 00:00:00+00:00,600.0,612.0,600.0,612.0,17,,
2006-12-21 00:00:00+00:00,612.0,612.0,612.0,612.0,0,,
2006-12-22 00:00:00+00:00,660.0,660.0,660.0,660.0,8,,
2006-12-26 00:00:00+00:00,660.0,660.0,660.0,660.0,0,,
2006-12-27 00:00:00+00:00,660.0,660.0,660.0,660.0,0,,
2006-12-28 00:00:00+00:00,660.0,660.0,660.0,660.0,0,,
2006-12-29 00:00:00+00:00,660.0,660.0,660.0,660.0,0,,
2007-01-03 00:00:00+00:00,660.0,660.0,660.0,660.0,0,,
2007-01-04 00:00:00+00:00,660.0,660.0,660.0,660.0,0,,
2007-01-05 00:00:00+00:00,660.0,660.0,660.0,660.0,0,,
2007-01-08 00:00:00+00:00,660.0,660.0,660.0,660.0,0,,
2007-01-09 00:00:00+00:00,660.0,660.0,660.0,660.0,0,,
2007-01-10 00:00:00+00:00,660.0,660.0,660.0,660.0,0,,
2007-01-11 00:00:00+00:00,660.0,660.0,660.0,660.0,0,,
2007-01-12 00:00:00+00:00,660.0,660.0,660.0,660.0,0,,
2007-01-16 00:00:00+00:00,660.0,660.0,660.0,660.0,0,,
2007-01-17 00:00:00+00:00,618.0,660.0,618.0,660.0,8,,
2007-01-18 00:00:00+00:00,660.0,660.0,660.0,660.0,0,,
2007-01-19 00:00:00+00:00,732.0,732.0,732.0,732.0,4,,
2007-01-22 00:00:00+00:00,750.0,750.0,660.0,720.0,6,,
2007-01-23 00:00:00+00:00,660.0,660.0,660.0,660.0,6,,
2007-01-24 00:00:00+00:00,660.0,660.0,660.0,660.0,0,,
2007-01-25 00:00:00+00:00,480.0,780.0,480.0,780.0,4993,,
2007-01-26 00:00:00+00:00,780.0,780.0,780.0,780.0,0,,
2007-01-29 00:00:00+00:00,690.0,852.0,600.0,852.0,25,,
2007-01-30 00:00:00+00:00,852.0,852.0,852.0,852.0,0,,
2007-01-31 00:00:00+00:00,852.0,852.0,852.0,852.0,0,,
2007-02-01 00:00:00+00:00,720.0,750.0,720.0,720.0,43,,
2007-02-02 00:00:00+00:00,744.0,744.0,477.6000061035156,660.0,3371,,
2007-02-05 00:00:00+00:00,630.0,630.0,630.0,630.0,5,,
2007-02-06 00:00:00+00:00,630.0,630.0,630.0,630.0,0,,
2007-02-07 00:00:00+00:00,600.0,600.0,510.0,510.0,13,,
2007-02-08 00:00:00+00:00,576.0,720.0,564.0,720.0,333,,
2007-02-09 00:00:00+00:00,660.0,660.0,492.0,576.0,91,,
2007-02-12 00:00:00+00:00,660.0,744.0,660.0,742.7999877929688,22,,
2007-02-13 00:00:00+00:00,718.7999877929688,720.0,660.0,708.0,175,,
2007-02-14 00:00:00+00:00,744.0,744.0,744.0,744.0,5,,
2007-02-15 00:00:00+00:00,600.0,744.0,600.0,744.0,4175,,
2007-02-16 00:00:00+00:00,780.0,960.0,720.0,960.0,879,,
2007-02-20 00:00:00+00:00,1020.0,1110.0,840.0,1110.0,44,,
2007-02-21 00:00:00+00:00,840.0,1080.0,720.0,1080.0,13,,
2007-02-22 00:00:00+00:00,870.0,1080.0,864.0,960.0,33,,
2007-02-23 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2007-02-26 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2007-02-27 00:00:00+00:00,924.0,960.0,840.0,900.0,43,,
2007-02-28 00:00:00+00:00,900.0,900.0,900.0,900.0,0,,
2007-03-01 00:00:00+00:00,840.0,1020.0,840.0,960.0,46,,
2007-03-02 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2007-03-05 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2007-03-06 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2007-03-07 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2007-03-08 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2007-03-09 00:00:00+00:00,840.0,1050.0,840.0,1050.0,50,,
2007-03-12 00:00:00+00:00,1080.0,1080.0,1002.0,1002.0,29,,
2007-03-13 00:00:00+00:00,1002.0,1002.0,1002.0,1002.0,0,,
2007-03-14 00:00:00+00:00,948.0,990.0,912.0,990.0,75,,
2007-03-15 00:00:00+00:00,966.0,1080.0,906.0,960.0,71,,
2007-03-16 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2007-03-19 00:00:00+00:00,960.0,960.0,960.0,960.0,4,,
2007-03-20 00:00:00+00:00,954.0,954.0,954.0,954.0,8,,
2007-03-21 00:00:00+00:00,990.0,990.0,924.0,990.0,39,,
2007-03-22 00:00:00+00:00,960.0,960.0,906.0,906.0,50,,
2007-03-23 00:00:00+00:00,960.0,1020.0,870.0,942.0,38,,
2007-03-26 00:00:00+00:00,960.0,1140.0,948.0,1140.0,186,,
2007-03-27 00:00:00+00:00,1020.0,1050.0,1020.0,1020.0,100,,
2007-03-28 00:00:00+00:00,1020.0,1020.0,930.0,960.0,168,,
2007-03-29 00:00:00+00:00,960.0,966.0,930.0,960.0,101,,
2007-03-30 00:00:00+00:00,918.0,960.0,918.0,960.0,8,,
2007-04-02 00:00:00+00:00,960.0,960.0,900.0,900.0,12,,
2007-04-03 00:00:00+00:00,852.0,906.0,852.0,906.0,21,,
2007-04-04 00:00:00+00:00,906.0,906.0,906.0,906.0,0,,
2007-04-05 00:00:00+00:00,906.0,906.0,906.0,906.0,0,,
2007-04-09 00:00:00+00:00,930.0,990.0,900.0,958.7999877929688,18,,
2007-04-10 00:00:00+00:00,958.7999877929688,958.7999877929688,958.7999877929688,958.7999877929688,0,,
2007-04-11 00:00:00+00:00,900.0,960.0,900.0,900.0,8,,
2007-04-12 00:00:00+00:00,900.0,900.0,900.0,900.0,0,,
2007-04-13 00:00:00+00:00,900.0,900.0,900.0,900.0,0,,
2007-04-16 00:00:00+00:00,900.0,900.0,900.0,900.0,0,,
2007-04-17 00:00:00+00:00,903.5999755859376,904.7999877929688,822.0,822.0,81,,
2007-04-18 00:00:00+00:00,822.0,822.0,822.0,822.0,0,,
2007-04-19 00:00:00+00:00,822.0,822.0,822.0,822.0,0,,
2007-04-20 00:00:00+00:00,768.0,786.0,750.0,784.7999877929688,58,,
2007-04-23 00:00:00+00:00,792.0,792.0,792.0,792.0,4,,
2007-04-24 00:00:00+00:00,792.0,792.0,792.0,792.0,0,,
2007-04-25 00:00:00+00:00,690.0,778.7999877929688,684.0,720.0,61,,
2007-04-26 00:00:00+00:00,720.0,720.0,720.0,720.0,3,,
2007-04-27 00:00:00+00:00,720.0,720.0,720.0,720.0,0,,
2007-04-30 00:00:00+00:00,684.0,720.0,630.0,720.0,14,,
2007-05-01 00:00:00+00:00,720.0,720.0,720.0,720.0,0,,
2007-05-02 00:00:00+00:00,630.0,630.0,600.0,606.0,130,,
2007-05-03 00:00:00+00:00,612.0,612.0,600.0,600.0,22,,
2007-05-04 00:00:00+00:00,612.0,612.0,570.0,570.0,25,,
2007-05-07 00:00:00+00:00,570.0,570.0,570.0,570.0,0,,
2007-05-08 00:00:00+00:00,510.0,546.0,510.0,510.0,161,,
2007-05-09 00:00:00+00:00,510.0,510.0,504.0,504.0,179,,
2007-05-10 00:00:00+00:00,516.0,600.0,516.0,600.0,23,,
2007-05-11 00:00:00+00:00,600.0,600.0,600.0,600.0,0,,
2007-05-14 00:00:00+00:00,600.0,600.0,600.0,600.0,0,,
2007-05-15 00:00:00+00:00,540.0,540.0,480.0,540.0,75,,
2007-05-16 00:00:00+00:00,480.0,540.0,480.0,540.0,6,,
2007-05-17 00:00:00+00:00,600.0,690.0,540.0,645.5999755859375,9258,,
2007-05-18 00:00:00+00:00,624.0,660.0,609.5999755859375,609.5999755859375,278,,
2007-05-21 00:00:00+00:00,660.0,660.0,642.0,657.5999755859375,52,,
2007-05-22 00:00:00+00:00,643.2000122070312,657.5999755859375,636.0,636.0,46,,
2007-05-23 00:00:00+00:00,618.0,618.0,570.0,570.0,2821,,
2007-05-24 00:00:00+00:00,552.0,552.0,542.4000244140625,546.0,80,,
2007-05-25 00:00:00+00:00,564.0,564.0,522.0,522.0,179,,
2007-05-29 00:00:00+00:00,528.0,600.0,528.0,600.0,84,,
2007-05-30 00:00:00+00:00,600.0,600.0,528.0,528.0,203,,
2007-05-31 00:00:00+00:00,540.0,540.0,540.0,540.0,17,,
2007-06-01 00:00:00+00:00,537.5999755859375,537.5999755859375,537.5999755859375,537.5999755859375,42,,
2007-06-04 00:00:00+00:00,540.0,540.0,540.0,540.0,10,,
2007-06-05 00:00:00+00:00,543.5999755859375,543.5999755859375,540.0,543.5999755859375,69,,
2007-06-06 00:00:00+00:00,516.0,528.0,516.0,528.0,42,,
2007-06-07 00:00:00+00:00,546.0,546.0,546.0,546.0,2,,
2007-06-08 00:00:00+00:00,548.4000244140625,552.0,548.4000244140625,552.0,8,,
2007-06-11 00:00:00+00:00,552.0,558.0,548.4000244140625,548.4000244140625,121,,
2007-06-12 00:00:00+00:00,548.4000244140625,548.4000244140625,548.4000244140625,548.4000244140625,83,,
2007-06-13 00:00:00+00:00,552.0,582.0,552.0,582.0,17,,
2007-06-14 00:00:00+00:00,582.0,588.0,576.0,576.0,77,,
2007-06-15 00:00:00+00:00,576.0,600.0,565.2000122070312,582.0,1382,,
2007-06-18 00:00:00+00:00,576.0,577.2000122070312,576.0,576.0,100,,
2007-06-19 00:00:00+00:00,576.0,576.0,558.0,558.0,11,,
2007-06-20 00:00:00+00:00,564.0,570.0,558.0,558.0,168,,
2007-06-21 00:00:00+00:00,552.0,570.0,552.0,570.0,46,,
2007-06-22 00:00:00+00:00,564.0,564.0,564.0,564.0,8,,
2007-06-25 00:00:00+00:00,582.0,627.5999755859375,582.0,600.0,296,,
2007-06-26 00:00:00+00:00,576.0,576.0,572.4000244140625,572.4000244140625,33,,
2007-06-27 00:00:00+00:00,570.0,570.0,570.0,570.0,5,,
2007-06-28 00:00:00+00:00,570.0,570.0,570.0,570.0,0,,
2007-06-29 00:00:00+00:00,588.0,588.0,564.0,582.0,58,,
2007-07-02 00:00:00+00:00,582.0,588.0,582.0,588.0,138,,
2007-07-03 00:00:00+00:00,598.7999877929688,598.7999877929688,588.0,588.0,23,,
2007-07-05 00:00:00+00:00,588.0,588.0,564.0,588.0,38,,
2007-07-06 00:00:00+00:00,564.0,576.0,564.0,576.0,563,,
2007-07-09 00:00:00+00:00,576.0,600.0,567.5999755859375,600.0,262,,
2007-07-10 00:00:00+00:00,612.0,642.0,600.0,642.0,225,,
2007-07-11 00:00:00+00:00,672.0,672.0,616.7999877929688,630.0,62,,
2007-07-12 00:00:00+00:00,636.0,686.4000244140625,601.2000122070312,678.0,47,,
2007-07-13 00:00:00+00:00,660.0,672.0,648.0,654.0,296,,
2007-07-16 00:00:00+00:00,684.0,684.0,648.0,660.0,21,,
2007-07-17 00:00:00+00:00,648.0,648.0,630.0,630.0,4341,,
2007-07-18 00:00:00+00:00,630.0,630.0,630.0,630.0,13,,
2007-07-19 00:00:00+00:00,612.0,660.0,603.5999755859375,603.5999755859375,191,,
2007-07-20 00:00:00+00:00,603.5999755859375,612.0,588.0,588.0,103,,
2007-07-23 00:00:00+00:00,586.7999877929688,598.7999877929688,558.0,588.0,114,,
2007-07-24 00:00:00+00:00,588.0,600.0,510.0,588.0,221,,
2007-07-25 00:00:00+00:00,516.0,582.0,516.0,582.0,13,,
2007-07-26 00:00:00+00:00,516.0,588.0,510.0,564.0,25,,
2007-07-27 00:00:00+00:00,504.0,540.0,493.2000122070313,537.5999755859375,482,,
2007-07-30 00:00:00+00:00,537.5999755859375,556.7999877929688,516.0,528.0,221,,
2007-07-31 00:00:00+00:00,528.0,588.0,498.0,570.0,233,,
2007-08-01 00:00:00+00:00,588.0,600.0,540.0,540.0,294,,
2007-08-02 00:00:00+00:00,546.0,546.0,546.0,546.0,42,,
2007-08-03 00:00:00+00:00,552.0,570.0,540.0,552.0,171,,
2007-08-06 00:00:00+00:00,576.0,588.0,528.0,564.0,413,,
2007-08-07 00:00:00+00:00,540.0,570.0,540.0,564.0,14,,
2007-08-08 00:00:00+00:00,540.0,594.0,540.0,564.0,517,,
2007-08-09 00:00:00+00:00,540.0,564.0,528.0,564.0,100,,
2007-08-10 00:00:00+00:00,540.0,564.0,534.0,564.0,50,,
2007-08-13 00:00:00+00:00,732.0,732.0,660.0,694.7999877929688,2651,,
2007-08-14 00:00:00+00:00,714.0,720.0,660.0,690.0,473,,
2007-08-15 00:00:00+00:00,690.0,702.0,672.0,672.0,93,,
2007-08-16 00:00:00+00:00,672.0,672.0,602.4000244140625,648.0,154,,
2007-08-17 00:00:00+00:00,660.0,684.0,648.0,684.0,726,,
2007-08-20 00:00:00+00:00,690.0,690.0,648.0,654.0,319,,
2007-08-21 00:00:00+00:00,660.0,672.0,648.0,648.0,200,,
2007-08-22 00:00:00+00:00,648.0,648.0,636.0,648.0,38,,
2007-08-23 00:00:00+00:00,648.0,654.0,618.0,642.0,53,,
2007-08-24 00:00:00+00:00,607.2000122070312,660.0,582.0,630.0,228,,
2007-08-27 00:00:00+00:00,642.0,720.0,642.0,720.0,973,,
2007-08-28 00:00:00+00:00,720.0,720.0,672.0,714.0,293,,
2007-08-29 00:00:00+00:00,708.0,756.0,698.4000244140625,744.0,1429,,
2007-08-30 00:00:00+00:00,744.0,834.0,744.0,786.0,578,,
2007-08-31 00:00:00+00:00,786.0,828.0,786.0,804.0,216,,
2007-09-04 00:00:00+00:00,816.0,816.0,744.0,744.0,373,,
2007-09-05 00:00:00+00:00,780.0,786.0,756.0,780.0,498,,
2007-09-06 00:00:00+00:00,780.0,780.0,748.7999877929688,768.0,627,,
2007-09-07 00:00:00+00:00,756.0,762.0,720.0,744.0,753,,
2007-09-10 00:00:00+00:00,727.2000122070312,727.2000122070312,702.0,702.0,241,,
2007-09-11 00:00:00+00:00,727.2000122070312,774.0,727.2000122070312,768.0,618,,
2007-09-12 00:00:00+00:00,768.0,810.0,768.0,804.0,213,,
2007-09-13 00:00:00+00:00,804.0,810.0,780.0,793.2000122070312,89,,
2007-09-14 00:00:00+00:00,786.0,816.0,762.0,816.0,1790,,
2007-09-17 00:00:00+00:00,840.0,840.0,816.0,816.0,164,,
2007-09-18 00:00:00+00:00,816.0,816.0,780.0,816.0,89,,
2007-09-19 00:00:00+00:00,792.0,825.5999755859375,792.0,822.0,88,,
2007-09-20 00:00:00+00:00,804.0,828.0,804.0,822.0,327,,
2007-09-21 00:00:00+00:00,816.0,840.0,816.0,840.0,71,,
2007-09-24 00:00:00+00:00,825.5999755859375,828.0,781.2000122070312,828.0,111,,
2007-09-25 00:00:00+00:00,840.0,882.0,834.0,873.5999755859375,923,,
2007-09-26 00:00:00+00:00,884.4000244140625,888.0,840.0,885.5999755859375,439,,
2007-09-27 00:00:00+00:00,900.0,1068.0,900.0,996.0,1498,,
2007-09-28 00:00:00+00:00,990.0,1080.0,990.0,1080.0,1168,,
2007-10-01 00:00:00+00:00,1080.0,1080.0,1033.199951171875,1050.0,1043,,
2007-10-02 00:00:00+00:00,1069.199951171875,1080.0,1047.5999755859375,1059.5999755859375,683,,
2007-10-03 00:00:00+00:00,1062.0,1074.0,1056.0,1071.5999755859375,808,,
2007-10-04 00:00:00+00:00,1068.0,1104.0,1068.0,1104.0,449,,
2007-10-05 00:00:00+00:00,1140.0,1198.800048828125,1131.5999755859375,1170.0,713,,
2007-10-08 00:00:00+00:00,1200.0,1200.0,1080.0,1164.0,202,,
2007-10-09 00:00:00+00:00,1140.0,1140.0,1086.0,1110.0,300,,
2007-10-10 00:00:00+00:00,1080.0,1182.0,1075.199951171875,1182.0,365,,
2007-10-11 00:00:00+00:00,1182.0,1212.0,1180.800048828125,1182.0,2219,,
2007-10-12 00:00:00+00:00,1188.0,1200.0,1182.0,1182.0,970,,
2007-10-15 00:00:00+00:00,1188.0,1194.0,1182.0,1188.0,285,,
2007-10-16 00:00:00+00:00,1188.0,1188.0,1146.0,1152.0,202,,
2007-10-17 00:00:00+00:00,1140.0,1188.0,1140.0,1164.0,347,,
2007-10-18 00:00:00+00:00,1186.800048828125,1194.0,1165.199951171875,1194.0,219,,
2007-10-19 00:00:00+00:00,1194.0,1194.0,1164.0,1182.0,459,,
2007-10-22 00:00:00+00:00,1188.0,1188.0,1062.0,1170.0,101,,
2007-10-23 00:00:00+00:00,1170.0,1296.0,1170.0,1281.5999755859375,212,,
2007-10-24 00:00:00+00:00,1281.5999755859375,1290.0,1258.800048828125,1258.800048828125,81,,
2007-10-25 00:00:00+00:00,1248.0,1248.0,972.0,1194.0,2845,,
2007-10-26 00:00:00+00:00,1188.0,1224.0,1182.0,1200.0,202,,
2007-10-29 00:00:00+00:00,1206.0,1242.0,1206.0,1233.5999755859375,868,,
2007-10-30 00:00:00+00:00,1257.5999755859375,1257.5999755859375,1237.199951171875,1254.0,173,,
2007-10-31 00:00:00+00:00,1236.0,1254.0,1224.0,1236.0,218,,
2007-11-01 00:00:00+00:00,1236.0,1236.0,1224.0,1224.0,230,,
2007-11-02 00:00:00+00:00,1200.0,1200.0,1152.0,1200.0,20,,
2007-11-05 00:00:00+00:00,1152.0,1224.0,1092.0,1200.0,524,,
2007-11-06 00:00:00+00:00,1182.0,1200.0,1092.0,1198.800048828125,346,,
2007-11-07 00:00:00+00:00,1200.0,1200.0,1188.0,1198.800048828125,58,,
2007-11-08 00:00:00+00:00,1254.0,1254.0,1200.0,1200.0,562,,
2007-11-09 00:00:00+00:00,1200.0,1200.0,1188.0,1196.4000244140625,468,,
2007-11-12 00:00:00+00:00,1200.0,1224.0,1188.0,1192.800048828125,534,,
2007-11-13 00:00:00+00:00,1188.0,1212.0,1104.0,1212.0,833,,
2007-11-14 00:00:00+00:00,1200.0,1200.0,1194.0,1200.0,38,,
2007-11-15 00:00:00+00:00,1194.0,1194.0,1170.0,1188.0,255,,
2007-11-16 00:00:00+00:00,1164.0,1188.0,1028.4000244140625,1068.0,922,,
2007-11-19 00:00:00+00:00,1080.0,1080.0,1026.0,1080.0,32,,
2007-11-20 00:00:00+00:00,1020.0,1080.0,1002.0,1056.0,144,,
2007-11-21 00:00:00+00:00,1002.0,1056.0,990.0,1042.800048828125,753,,
2007-11-23 00:00:00+00:00,1032.0,1092.0,1020.0,1092.0,187,,
2007-11-26 00:00:00+00:00,1122.0,1122.0,1020.0,1032.0,178,,
2007-11-27 00:00:00+00:00,996.0,1056.0,996.0,1044.0,125,,
2007-11-28 00:00:00+00:00,1044.0,1050.0,996.0,1002.0,501,,
2007-11-29 00:00:00+00:00,996.0,1020.0,984.0,1020.0,84,,
2007-11-30 00:00:00+00:00,1008.0,1008.0,972.0,984.0,151,,
2007-12-03 00:00:00+00:00,1014.0,1020.0,936.0,966.0,204,,
2007-12-04 00:00:00+00:00,930.0,960.0,930.0,954.0,183,,
2007-12-05 00:00:00+00:00,924.0,960.0,846.0,948.0,1421,,
2007-12-06 00:00:00+00:00,948.0,996.0,948.0,996.0,70,,
2007-12-07 00:00:00+00:00,930.0,993.5999755859376,930.0,990.0,110,,
2007-12-10 00:00:00+00:00,990.0,996.0,978.0,990.0,55,,
2007-12-11 00:00:00+00:00,996.0,1050.0,996.0,1048.800048828125,172,,
2007-12-12 00:00:00+00:00,1050.0,1104.0,924.0,1074.0,2739,,
2007-12-13 00:00:00+00:00,1050.0,1080.0,960.0,1062.0,2838,,
2007-12-14 00:00:00+00:00,1020.0,1063.199951171875,1020.0,1044.0,198,,
2007-12-17 00:00:00+00:00,1044.0,1044.0,972.0,1026.0,243,,
2007-12-18 00:00:00+00:00,973.2000122070312,996.0,924.0,960.0,362,,
2007-12-19 00:00:00+00:00,984.0,1026.0,958.7999877929688,960.0,123,,
2007-12-20 00:00:00+00:00,996.0,1026.0,984.0,984.0,21,,
2007-12-21 00:00:00+00:00,1012.7999877929688,1014.0,1008.0,1011.5999755859376,391,,
2007-12-24 00:00:00+00:00,962.4000244140624,1010.4000244140624,962.4000244140624,1008.0,62,,
2007-12-26 00:00:00+00:00,964.7999877929688,1014.0,964.7999877929688,1010.4000244140624,91,,
2007-12-27 00:00:00+00:00,1014.0,1026.0,1002.0,1011.5999755859376,250,,
2007-12-28 00:00:00+00:00,1014.0,1014.0,961.2000122070312,1008.0,1775,,
2007-12-31 00:00:00+00:00,1009.2000122070312,1038.0,961.2000122070312,1020.0,164,,
2008-01-02 00:00:00+00:00,1020.0,1020.0,906.0,996.0,243,,
2008-01-03 00:00:00+00:00,996.0,996.0,933.5999755859376,990.0,171,,
2008-01-04 00:00:00+00:00,960.0,984.0,900.0,934.7999877929688,170,,
2008-01-07 00:00:00+00:00,906.0,972.0,906.0,966.0,11,,
2008-01-08 00:00:00+00:00,966.0,990.0,966.0,966.0,88,,
2008-01-09 00:00:00+00:00,966.0,966.0,870.0,930.0,148,,
2008-01-10 00:00:00+00:00,954.0,954.0,870.0,924.0,53,,
2008-01-11 00:00:00+00:00,900.0,958.7999877929688,900.0,930.0,99,,
2008-01-14 00:00:00+00:00,930.0,934.7999877929688,870.0,924.0,438,,
2008-01-15 00:00:00+00:00,888.0,912.0,744.0,864.0,426,,
2008-01-16 00:00:00+00:00,816.0,889.2000122070312,723.5999755859375,888.0,587,,
2008-01-17 00:00:00+00:00,858.0,942.0,858.0,888.0,38,,
2008-01-18 00:00:00+00:00,895.2000122070312,895.2000122070312,858.0,870.0,11,,
2008-01-22 00:00:00+00:00,774.0,900.0,745.2000122070312,858.0,75,,
2008-01-23 00:00:00+00:00,876.0,876.0,840.0,860.4000244140625,74,,
2008-01-24 00:00:00+00:00,876.0,942.0,861.5999755859375,942.0,88,,
2008-01-25 00:00:00+00:00,930.0,960.0,930.0,957.5999755859376,121,,
2008-01-28 00:00:00+00:00,948.0,960.0,936.0,939.5999755859376,49,,
2008-01-29 00:00:00+00:00,954.0,954.0,898.7999877929688,954.0,59,,
2008-01-30 00:00:00+00:00,936.0,936.0,894.0,936.0,89,,
2008-01-31 00:00:00+00:00,882.0,954.0,882.0,936.0,36,,
2008-02-01 00:00:00+00:00,912.0,954.0,900.0,936.0,41,,
2008-02-04 00:00:00+00:00,918.0,936.0,918.0,930.0,16,,
2008-02-05 00:00:00+00:00,882.0,936.0,882.0,936.0,77,,
2008-02-06 00:00:00+00:00,942.0,942.0,924.0,930.0,32,,
2008-02-07 00:00:00+00:00,924.0,924.0,858.0,900.0,139,,
2008-02-08 00:00:00+00:00,900.0,960.0,900.0,952.7999877929688,1905,,
