date,AMKR_Open,AMKR_High,AMKR_Low,AMKR_Close,AMKR_Volume,AMKR_Dividends,AMKR_Stock Splits
1998-06-11 00:00:00+00:00,9.0,9.125,9.0,8.714760780334473,386700,0.0,
1998-06-12 00:00:00+00:00,9.0,9.0625,8.125,8.503679275512695,325300,0.0,
1998-06-15 00:00:00+00:00,8.75,8.75,7.875,7.779960632324219,351300,0.0,
1998-06-16 00:00:00+00:00,8.0,9.0,7.875,8.624296188354492,1724100,0.0,
1998-06-17 00:00:00+00:00,9.0,9.0,8.125,8.081509590148926,301300,0.0,
1998-06-18 00:00:00+00:00,8.0625,8.25,7.75,7.599030494689941,805500,0.0,
1998-06-19 00:00:00+00:00,8.0,8.375,7.875,7.840268135070801,483500,0.0,
1998-06-22 00:00:00+00:00,8.0625,8.5,8.0,8.081509590148926,106900,0.0,
1998-06-23 00:00:00+00:00,8.5,8.5625,8.125,7.960888385772705,398900,0.0,
1998-06-24 00:00:00+00:00,8.4375,9.6875,8.375,9.167084693908691,1127700,0.0,
1998-06-25 00:00:00+00:00,9.625,9.875,9.375,9.28770637512207,435300,0.0,
1998-06-26 00:00:00+00:00,9.5,9.625,9.375,9.106772422790527,62600,0.0,
1998-06-29 00:00:00+00:00,9.5,9.75,9.5,9.257549285888672,369900,0.0,
1998-06-30 00:00:00+00:00,9.625,9.75,9.1875,9.016310691833496,638400,0.0,
1998-07-01 00:00:00+00:00,9.25,9.375,7.875,8.051353454589844,1163200,0.0,
1998-07-02 00:00:00+00:00,8.25,8.3125,7.0,7.176861763000488,5764500,0.0,
1998-07-06 00:00:00+00:00,7.75,7.875,7.5,7.538721084594727,225300,0.0,
1998-07-07 00:00:00+00:00,7.8125,8.0,7.75,7.599030494689941,407800,0.0,
1998-07-08 00:00:00+00:00,7.9375,8.25,7.8125,7.960888385772705,942900,0.0,
1998-07-09 00:00:00+00:00,8.375,8.5,8.25,7.960888385772705,445300,0.0,
1998-07-10 00:00:00+00:00,8.25,8.4375,8.0625,7.840268135070801,531400,0.0,
1998-07-13 00:00:00+00:00,8.125,8.375,8.0625,7.840268135070801,417800,0.0,
1998-07-14 00:00:00+00:00,8.125,8.4375,8.0,7.90057897567749,498200,0.0,
1998-07-15 00:00:00+00:00,8.4375,8.5,8.25,8.081509590148926,192700,0.0,
1998-07-16 00:00:00+00:00,8.4375,9.1875,8.375,8.820302963256836,1440000,0.0,
1998-07-17 00:00:00+00:00,9.15625,9.1875,8.875,8.80522632598877,229600,0.0,
1998-07-20 00:00:00+00:00,9.125,9.25,9.0,8.744915962219238,257500,0.0,
1998-07-21 00:00:00+00:00,9.25,9.75,9.1875,9.28770637512207,632600,0.0,
1998-07-22 00:00:00+00:00,9.5,9.75,9.1875,8.8655366897583,467000,0.0,
1998-07-23 00:00:00+00:00,9.5,9.75,8.375,8.081509590148926,1496000,0.0,
1998-07-24 00:00:00+00:00,8.5,9.0,7.9375,7.719650745391846,653300,0.0,
1998-07-27 00:00:00+00:00,8.0,8.125,7.875,7.599030494689941,695100,0.0,
1998-07-28 00:00:00+00:00,7.875,8.0,7.4375,7.297481536865234,770800,0.0,
1998-07-29 00:00:00+00:00,7.625,7.75,7.5,7.237171649932861,481300,0.0,
1998-07-30 00:00:00+00:00,7.5625,7.625,7.5,7.237171649932861,323100,0.0,
1998-07-31 00:00:00+00:00,7.625,7.625,7.375,7.146708011627197,584600,0.0,
1998-08-03 00:00:00+00:00,7.375,7.5,7.0,6.815003395080566,346400,0.0,
1998-08-04 00:00:00+00:00,7.0,7.125,6.625,6.6340742111206055,421500,0.0,
1998-08-05 00:00:00+00:00,6.875,7.0,6.75,6.513454437255859,480500,0.0,
1998-08-06 00:00:00+00:00,6.75,7.125,6.625,6.875312805175781,1024600,0.0,
1998-08-07 00:00:00+00:00,7.125,7.6875,7.0,6.754693031311035,632800,0.0,
1998-08-10 00:00:00+00:00,6.75,7.0,6.5,6.6340742111206055,268300,0.0,
1998-08-11 00:00:00+00:00,6.75,6.8125,6.4375,6.272214889526367,208500,0.0,
1998-08-12 00:00:00+00:00,6.625,6.75,6.5,6.272214889526367,449200,0.0,
1998-08-13 00:00:00+00:00,6.6875,6.6875,6.25,6.392835140228272,974900,0.0,
1998-08-14 00:00:00+00:00,6.375,6.875,6.375,6.332526206970215,495200,0.0,
1998-08-17 00:00:00+00:00,6.5625,6.75,6.25,6.272214889526367,143600,0.0,
1998-08-18 00:00:00+00:00,6.5,7.0,6.5,6.754693031311035,379800,0.0,
1998-08-19 00:00:00+00:00,7.125,7.25,6.875,6.754693031311035,451700,0.0,
1998-08-20 00:00:00+00:00,7.125,7.125,6.9375,6.694383144378662,140300,0.0,
1998-08-21 00:00:00+00:00,7.0,7.0,6.625,6.573764801025391,144500,0.0,
1998-08-24 00:00:00+00:00,6.8125,6.8125,5.5,5.669116973876953,567000,0.0,
1998-08-25 00:00:00+00:00,6.125,6.125,5.5,5.729428291320801,2366300,0.0,
1998-08-26 00:00:00+00:00,6.0,6.0,5.25,5.488189220428467,412500,0.0,
1998-08-27 00:00:00+00:00,5.625,5.6875,4.375,4.281993389129639,1165400,0.0,
1998-08-28 00:00:00+00:00,4.625,4.75,4.25,4.161373615264893,733000,0.0,
1998-08-31 00:00:00+00:00,4.625,4.6875,4.1875,4.462923049926758,1141600,0.0,
1998-09-01 00:00:00+00:00,4.5625,4.75,4.5,4.462923049926758,952900,0.0,
1998-09-02 00:00:00+00:00,4.75,4.8125,3.5625,3.7995152473449703,1330600,0.0,
1998-09-03 00:00:00+00:00,3.75,3.875,3.25,3.5582759380340576,439000,0.0,
1998-09-04 00:00:00+00:00,3.75,4.25,3.25,3.9201340675354,152000,0.0,
1998-09-08 00:00:00+00:00,4.25,4.75,4.25,4.34230375289917,357300,0.0,
1998-09-09 00:00:00+00:00,4.625,4.75,4.5,4.43276834487915,924000,0.0,
1998-09-10 00:00:00+00:00,4.75,4.75,4.3125,4.462923049926758,387200,0.0,
1998-09-11 00:00:00+00:00,4.9375,5.125,4.625,4.8247809410095215,566100,0.0,
1998-09-14 00:00:00+00:00,5.125,5.4375,5.0,5.246949195861816,976000,0.0,
1998-09-15 00:00:00+00:00,5.375,5.9375,5.25,5.729428291320801,503100,0.0,
1998-09-16 00:00:00+00:00,6.0,6.3125,5.8125,5.669116973876953,556200,0.0,
1998-09-17 00:00:00+00:00,5.8125,5.875,5.0625,5.488189220428467,122800,0.0,
1998-09-18 00:00:00+00:00,6.0,6.125,5.5,5.6088080406188965,211600,0.0,
1998-09-21 00:00:00+00:00,5.625,5.75,5.375,5.3072590827941895,357900,0.0,
1998-09-22 00:00:00+00:00,5.5625,5.6875,5.4375,5.3072590827941895,520100,0.0,
1998-09-23 00:00:00+00:00,5.4375,5.5625,5.3125,5.246949195861816,284600,0.0,
1998-09-24 00:00:00+00:00,5.3125,5.5,4.3125,4.281993389129639,686100,0.0,
1998-09-25 00:00:00+00:00,4.375,4.8125,4.375,4.583542346954346,243300,0.0,
1998-09-28 00:00:00+00:00,4.875,5.125,4.4375,4.402613162994385,222500,0.0,
1998-09-29 00:00:00+00:00,4.5625,4.875,4.5,4.402613162994385,361500,0.0,
1998-09-30 00:00:00+00:00,4.75,5.0,4.5,4.704161167144775,731500,0.0,
1998-10-01 00:00:00+00:00,4.75,4.875,4.5,4.402613162994385,474800,0.0,
1998-10-02 00:00:00+00:00,4.75,4.75,4.5,4.462923049926758,272100,0.0,
1998-10-05 00:00:00+00:00,4.6875,4.75,4.375,4.34230375289917,303300,0.0,
1998-10-06 00:00:00+00:00,4.75,4.75,4.5,4.34230375289917,317100,0.0,
1998-10-07 00:00:00+00:00,4.75,4.75,4.25,4.101063251495361,325000,0.0,
1998-10-08 00:00:00+00:00,4.21875,4.25,3.3125,3.618585824966431,364700,0.0,
1998-10-09 00:00:00+00:00,3.875,4.125,3.75,3.859825372695923,735300,0.0,
1998-10-12 00:00:00+00:00,4.25,4.3125,3.9375,3.9201340675354,113700,0.0,
1998-10-13 00:00:00+00:00,4.125,4.125,3.75,3.7995152473449703,159800,0.0,
1998-10-14 00:00:00+00:00,4.0,4.0,3.75,3.7392053604125977,127300,0.0,
1998-10-15 00:00:00+00:00,3.75,3.9375,3.75,3.618585824966431,346600,0.0,
1998-10-16 00:00:00+00:00,3.8125,4.0,3.0,3.136107444763184,1903100,0.0,
1998-10-19 00:00:00+00:00,3.5,3.5,3.125,3.0757977962493896,650000,0.0,
1998-10-20 00:00:00+00:00,3.25,3.46875,3.0625,3.015488624572754,1078700,0.0,
1998-10-21 00:00:00+00:00,3.375,3.375,3.0,3.136107444763184,1490600,0.0,
1998-10-22 00:00:00+00:00,3.34375,4.6875,3.3125,4.372457981109619,923900,0.0,
1998-10-23 00:00:00+00:00,4.875,5.25,4.6875,4.704161167144775,1459500,0.0,
1998-10-26 00:00:00+00:00,4.875,5.21875,4.75,4.8247809410095215,1075200,0.0,
1998-10-27 00:00:00+00:00,5.03125,5.125,4.5,4.583542346954346,2410200,0.0,
1998-10-28 00:00:00+00:00,4.6875,4.75,4.375,4.34230375289917,2583700,0.0,
1998-10-29 00:00:00+00:00,4.5,4.75,4.5,4.523231983184815,386000,0.0,
1998-10-30 00:00:00+00:00,4.875,5.125,4.6875,4.704161167144775,599500,0.0,
1998-11-02 00:00:00+00:00,5.9375,5.9375,5.4375,5.427878856658936,1893200,0.0,
1998-11-03 00:00:00+00:00,5.6875,5.75,5.28125,5.3072590827941895,891900,0.0,
1998-11-04 00:00:00+00:00,5.71875,5.75,5.40625,5.246949195861816,1411700,0.0,
1998-11-05 00:00:00+00:00,5.53125,5.53125,5.28125,5.292181491851807,686500,0.0,
1998-11-06 00:00:00+00:00,5.53125,5.53125,5.4375,5.3072590827941895,557500,0.0,
1998-11-09 00:00:00+00:00,6.0625,6.25,5.5,5.458034038543701,3056900,0.0,
1998-11-10 00:00:00+00:00,5.8125,6.5,5.75,6.211906433105469,1607200,0.0,
1998-11-11 00:00:00+00:00,7.0625,7.125,6.75,6.543610095977783,3591600,0.0,
1998-11-12 00:00:00+00:00,7.0625,7.125,6.5625,6.453145503997803,1530100,0.0,
1998-11-13 00:00:00+00:00,6.6875,6.875,6.65625,6.453145503997803,572900,0.0,
1998-11-16 00:00:00+00:00,7.0625,7.125,6.75,6.6340742111206055,526000,0.0,
1998-11-17 00:00:00+00:00,6.875,6.9375,6.5,6.483298778533936,711100,0.0,
1998-11-18 00:00:00+00:00,6.875,6.875,6.5,6.513454437255859,400700,0.0,
1998-11-19 00:00:00+00:00,6.875,6.875,6.6875,6.513454437255859,388200,0.0,
1998-11-20 00:00:00+00:00,6.78125,6.8125,6.28125,6.151595592498779,620200,0.0,
1998-11-23 00:00:00+00:00,6.40625,6.4375,5.75,5.789737701416016,849100,0.0,
1998-11-24 00:00:00+00:00,5.875,5.875,5.4375,5.367569923400879,1146800,0.0,
1998-11-25 00:00:00+00:00,5.71875,6.0625,5.6875,5.669116973876953,777700,0.0,
1998-11-27 00:00:00+00:00,6.0625,6.5,6.0625,6.211906433105469,356900,0.0,
1998-11-30 00:00:00+00:00,6.4375,6.5,6.0,6.0912861824035645,570400,0.0,
1998-12-01 00:00:00+00:00,6.125,6.25,5.96875,5.910357475280762,418400,0.0,
1998-12-02 00:00:00+00:00,6.03125,6.375,6.0,6.030977249145508,376900,0.0,
1998-12-03 00:00:00+00:00,6.1875,6.96875,6.15625,6.6340742111206055,1178100,0.0,
1998-12-04 00:00:00+00:00,6.9375,7.125,6.875,6.724538326263428,871500,0.0,
1998-12-07 00:00:00+00:00,7.0625,8.25,7.03125,7.779960632324219,2700700,0.0,
1998-12-08 00:00:00+00:00,8.03125,8.28125,7.625,7.960888385772705,2313600,0.0,
1998-12-09 00:00:00+00:00,8.375,8.4375,7.75,7.478410720825195,1764600,0.0,
1998-12-10 00:00:00+00:00,8.0625,8.25,7.75,7.538721084594727,1389100,0.0,
1998-12-11 00:00:00+00:00,7.8125,8.0,7.4375,7.599030494689941,565300,0.0,
1998-12-14 00:00:00+00:00,8.0,8.125,7.8125,7.538721084594727,550200,0.0,
1998-12-15 00:00:00+00:00,8.0,8.0625,7.5625,7.719650745391846,696900,0.0,
1998-12-16 00:00:00+00:00,7.8125,8.0,7.5,7.357790946960449,470900,0.0,
1998-12-17 00:00:00+00:00,7.6875,8.0625,7.6875,7.659341335296631,611300,0.0,
1998-12-18 00:00:00+00:00,8.0625,8.0625,7.6875,7.478410720825195,563200,0.0,
1998-12-21 00:00:00+00:00,7.875,7.9375,7.625,7.478410720825195,554600,0.0,
1998-12-22 00:00:00+00:00,7.8125,8.375,7.4375,8.081509590148926,1746100,0.0,
1998-12-23 00:00:00+00:00,8.5625,9.5,8.5625,8.80522632598877,3187500,0.0,
1998-12-24 00:00:00+00:00,9.25,9.6875,9.125,9.28770637512207,1564400,0.0,
1998-12-28 00:00:00+00:00,9.96875,10.375,9.875,9.709872245788574,2124600,0.0,
1998-12-29 00:00:00+00:00,10.3125,10.3125,9.5625,9.28770637512207,1583200,0.0,
1998-12-30 00:00:00+00:00,9.78125,9.8125,9.25,9.197240829467772,768100,0.0,
1998-12-31 00:00:00+00:00,9.5,10.875,9.5,10.433588981628418,1132700,0.0,
1999-01-04 00:00:00+00:00,10.875,10.9375,9.875,9.589250564575195,1185600,0.0,
1999-01-05 00:00:00+00:00,10.0625,10.125,9.5625,9.528943061828612,681800,0.0,
1999-01-06 00:00:00+00:00,9.9375,10.5625,9.75,9.528943061828612,1635900,0.0,
1999-01-07 00:00:00+00:00,9.875,10.375,9.375,9.890801429748535,2306200,0.0,
1999-01-08 00:00:00+00:00,10.375,10.75,9.875,10.071727752685549,1495700,0.0,
1999-01-11 00:00:00+00:00,10.5,11.0,10.125,10.37328052520752,1418500,0.0,
1999-01-12 00:00:00+00:00,10.8125,11.4375,10.5,10.855757713317873,2155100,0.0,
1999-01-13 00:00:00+00:00,10.75,11.9375,9.75,11.036686897277832,2457200,0.0,
1999-01-14 00:00:00+00:00,11.5625,11.75,10.75,10.37328052520752,1346700,0.0,
1999-01-15 00:00:00+00:00,10.9375,11.25,10.75,10.37328052520752,1058600,0.0,
1999-01-19 00:00:00+00:00,11.0625,11.125,10.25,10.071727752685549,605100,0.0,
1999-01-20 00:00:00+00:00,10.625,11.9375,10.5,10.795448303222656,1891300,0.0,
1999-01-21 00:00:00+00:00,11.0,11.375,10.375,10.252660751342772,1237000,0.0,
1999-01-22 00:00:00+00:00,10.25,11.25,10.0625,10.704983711242676,1243200,0.0,
1999-01-25 00:00:00+00:00,11.0625,11.125,10.8125,10.67482852935791,737900,0.0,
1999-01-26 00:00:00+00:00,11.0625,11.125,10.6875,10.463746070861816,430100,0.0,
1999-01-27 00:00:00+00:00,10.9375,11.0625,10.75,10.37328052520752,1262000,0.0,
1999-01-28 00:00:00+00:00,10.875,10.9375,10.25,10.071727752685549,757900,0.0,
1999-01-29 00:00:00+00:00,10.6875,11.6875,10.625,11.157307624816896,1863000,0.0,
1999-02-01 00:00:00+00:00,11.5,12.5625,11.5,11.60962963104248,2198600,0.0,
1999-02-02 00:00:00+00:00,12.0625,12.0625,10.9375,10.825602531433104,1058000,0.0,
1999-02-03 00:00:00+00:00,11.375,11.6875,10.9375,10.976378440856934,1555900,0.0,
1999-02-04 00:00:00+00:00,11.625,11.75,10.125,10.011420249938965,1487300,0.0,
1999-02-05 00:00:00+00:00,10.5625,10.5625,9.375,9.167084693908691,1900100,0.0,
1999-02-08 00:00:00+00:00,10.375,10.5,10.0,9.830491065979004,1367100,0.0,
1999-02-09 00:00:00+00:00,10.3125,10.375,9.25,8.986153602600098,1598000,0.0,
1999-02-10 00:00:00+00:00,9.25,9.375,8.8125,8.68460750579834,1494800,0.0,
1999-02-11 00:00:00+00:00,10.3125,11.375,10.125,10.855757713317873,4181500,0.0,
1999-02-12 00:00:00+00:00,10.875,10.9375,9.8125,10.011420249938965,1827800,0.0,
1999-02-16 00:00:00+00:00,10.6875,10.9375,10.125,9.890801429748535,608600,0.0,
1999-02-17 00:00:00+00:00,9.96875,10.59375,9.75,9.830491065979004,601800,0.0,
1999-02-18 00:00:00+00:00,10.5,10.5,10.1875,9.951108932495115,886000,0.0,
1999-02-19 00:00:00+00:00,10.25,10.375,9.9375,9.649561882019045,603500,0.0,
1999-02-22 00:00:00+00:00,10.25,10.9375,10.125,10.252660751342772,911600,0.0,
1999-02-23 00:00:00+00:00,11.0,11.625,10.9375,11.20253849029541,3381300,0.0,
1999-02-24 00:00:00+00:00,11.5625,11.625,11.0625,10.976378440856934,953700,0.0,
1999-02-25 00:00:00+00:00,11.375,11.375,10.625,10.67482852935791,579100,0.0,
1999-02-26 00:00:00+00:00,11.0,11.0625,10.375,10.132040977478027,766000,0.0,
1999-03-01 00:00:00+00:00,10.625,10.75,10.125,10.071727752685549,748400,0.0,
1999-03-02 00:00:00+00:00,10.4375,10.625,10.375,10.011420249938965,787900,0.0,
1999-03-03 00:00:00+00:00,10.3125,10.625,10.125,9.830491065979004,326900,0.0,
1999-03-04 00:00:00+00:00,10.3125,10.5625,10.0625,9.890801429748535,753800,0.0,
1999-03-05 00:00:00+00:00,10.375,10.625,10.3125,10.132040977478027,788500,0.0,
1999-03-08 00:00:00+00:00,10.375,10.5625,10.1875,10.132040977478027,573300,0.0,
1999-03-09 00:00:00+00:00,10.4375,10.625,9.875,9.589250564575195,856100,0.0,
1999-03-10 00:00:00+00:00,10.0,10.0625,9.5,9.40832233428955,590100,0.0,
1999-03-11 00:00:00+00:00,9.6875,9.9375,9.5,9.167084693908691,642700,0.0,
1999-03-12 00:00:00+00:00,9.5625,9.625,8.375,8.443367958068848,2322600,0.0,
1999-03-15 00:00:00+00:00,8.9375,9.0,8.8125,8.563986778259277,722800,0.0,
1999-03-16 00:00:00+00:00,9.125,9.125,8.8125,8.68460750579834,801400,0.0,
1999-03-17 00:00:00+00:00,9.0,9.0,8.8125,8.654451370239258,264100,0.0,
1999-03-18 00:00:00+00:00,8.8125,9.125,8.5625,8.383057594299316,412300,0.0,
1999-03-19 00:00:00+00:00,8.8125,9.125,8.5,8.202126502990723,615400,0.0,
1999-03-22 00:00:00+00:00,8.625,8.625,7.875,7.779960632324219,626100,0.0,
1999-03-23 00:00:00+00:00,7.9375,8.0625,7.1875,7.116551876068115,1241300,0.0,
1999-03-24 00:00:00+00:00,7.375,7.6875,7.3125,7.267327785491943,382700,0.0,
1999-03-25 00:00:00+00:00,7.78125,7.875,7.625,7.357790946960449,903900,0.0,
1999-03-26 00:00:00+00:00,7.75,7.75,7.3125,7.0562424659729,517600,0.0,
1999-03-29 00:00:00+00:00,7.375,7.96875,7.3125,7.689495086669922,332100,0.0,
1999-03-30 00:00:00+00:00,7.9375,8.125,7.625,7.599030494689941,835600,0.0,
1999-03-31 00:00:00+00:00,8.1875,8.25,7.5,7.599030494689941,2201400,0.0,
1999-04-01 00:00:00+00:00,8.0,8.1875,7.875,7.840268135070801,513200,0.0,
1999-04-05 00:00:00+00:00,8.375,8.375,8.03125,7.840268135070801,277200,0.0,
1999-04-06 00:00:00+00:00,8.0,8.0625,7.6875,7.659341335296631,369800,0.0,
1999-04-07 00:00:00+00:00,7.96875,8.0625,7.875,7.659341335296631,208500,0.0,
1999-04-08 00:00:00+00:00,8.0,8.0,7.5,7.478410720825195,456100,0.0,
1999-04-09 00:00:00+00:00,7.875,8.3125,7.75,7.719650745391846,1241100,0.0,
1999-04-12 00:00:00+00:00,7.9375,8.0,7.8125,7.689495086669922,349900,0.0,
1999-04-13 00:00:00+00:00,8.0,8.125,7.875,7.779960632324219,450700,0.0,
1999-04-14 00:00:00+00:00,8.0625,8.125,7.625,7.599030494689941,377500,0.0,
1999-04-15 00:00:00+00:00,8.0,8.0,7.5,7.719650745391846,346800,0.0,
1999-04-16 00:00:00+00:00,7.96875,8.46875,7.625,8.14181900024414,1043300,0.0,
1999-04-19 00:00:00+00:00,8.5,9.25,8.0,7.719650745391846,1161200,0.0,
1999-04-20 00:00:00+00:00,8.3125,8.875,8.1875,8.26243782043457,653400,0.0,
1999-04-21 00:00:00+00:00,8.875,9.9375,8.75,9.528943061828612,1781700,0.0,
1999-04-22 00:00:00+00:00,10.25,10.25,8.625,9.167084693908691,1463300,0.0,
1999-04-23 00:00:00+00:00,9.4375,9.6875,9.3125,9.34801197052002,806900,0.0,
1999-04-26 00:00:00+00:00,9.8125,10.0,9.6875,9.649561882019045,1338600,0.0,
1999-04-27 00:00:00+00:00,10.0625,10.125,9.875,9.589250564575195,953500,0.0,
1999-04-28 00:00:00+00:00,9.96875,10.0,9.75,9.528943061828612,993900,0.0,
1999-04-29 00:00:00+00:00,9.9375,10.0,9.53125,9.528943061828612,864700,0.0,
1999-04-30 00:00:00+00:00,9.875,10.0,9.75,9.40832233428955,659000,0.0,
1999-05-03 00:00:00+00:00,10.0,10.0,9.28125,9.197240829467772,471300,0.0,
1999-05-04 00:00:00+00:00,9.1875,9.375,8.9375,8.624296188354492,637200,0.0,
1999-05-05 00:00:00+00:00,9.03125,9.1875,8.375,8.654451370239258,1052800,0.0,
1999-05-06 00:00:00+00:00,9.0,9.0625,8.75,8.624296188354492,666800,0.0,
1999-05-07 00:00:00+00:00,9.0,9.09375,8.875,8.744915962219238,673000,0.0,
1999-05-10 00:00:00+00:00,9.4375,9.6875,9.375,9.197240829467772,860500,0.0,
1999-05-11 00:00:00+00:00,9.75,9.875,9.125,8.925846099853516,675100,0.0,
1999-05-12 00:00:00+00:00,9.5,9.625,9.3125,9.28770637512207,673200,0.0,
1999-05-13 00:00:00+00:00,9.75,10.625,9.65625,9.709872245788574,1680300,0.0,
1999-05-14 00:00:00+00:00,10.1875,10.1875,9.375,9.227394104003906,887300,0.0,
1999-05-17 00:00:00+00:00,9.53125,9.75,9.4375,9.167084693908691,371400,0.0,
1999-05-18 00:00:00+00:00,9.5625,10.1875,9.5,9.589250564575195,1221400,0.0,
1999-05-19 00:00:00+00:00,10.25,10.5,9.96875,9.709872245788574,798300,0.0,
1999-05-20 00:00:00+00:00,10.125,10.5,10.0,9.951108932495115,399900,0.0,
1999-05-21 00:00:00+00:00,10.4375,10.4375,10.0625,9.770182609558104,247500,0.0,
1999-05-24 00:00:00+00:00,10.25,10.4375,9.4375,9.468631744384766,481400,0.0,
1999-05-25 00:00:00+00:00,9.875,9.875,9.0,8.986153602600098,700700,0.0,
1999-05-26 00:00:00+00:00,9.375,9.4375,9.1875,8.986153602600098,1346700,0.0,
1999-05-27 00:00:00+00:00,9.125,9.375,9.125,8.80522632598877,305000,0.0,
1999-05-28 00:00:00+00:00,9.40625,9.4375,9.0,8.925846099853516,320600,0.0,
1999-06-01 00:00:00+00:00,9.3125,9.5,9.1875,8.8655366897583,235800,0.0,
1999-06-02 00:00:00+00:00,9.1875,9.25,8.8125,8.925846099853516,694400,0.0,
1999-06-03 00:00:00+00:00,9.3125,9.375,8.75,8.443367958068848,378200,0.0,
1999-06-04 00:00:00+00:00,8.8125,9.125,8.8125,8.744915962219238,555100,0.0,
1999-06-07 00:00:00+00:00,8.59375,8.625,7.09375,7.719650745391846,3833500,0.0,
1999-06-08 00:00:00+00:00,8.25,8.25,7.3125,7.0562424659729,2592900,0.0,
1999-06-09 00:00:00+00:00,7.4375,7.5625,7.34375,7.207017421722412,1312800,0.0,
1999-06-10 00:00:00+00:00,7.75,7.875,7.25,7.146708011627197,2816700,0.0,
1999-06-11 00:00:00+00:00,7.6875,7.96875,7.53125,7.508565902709961,917200,0.0,
1999-06-14 00:00:00+00:00,7.96875,8.0625,7.8125,7.599030494689941,731900,0.0,
1999-06-15 00:00:00+00:00,7.90625,8.0,7.6875,7.478410720825195,381300,0.0,
1999-06-16 00:00:00+00:00,7.9375,8.0,7.75,7.599030494689941,725200,0.0,
1999-06-17 00:00:00+00:00,7.875,7.9375,7.6875,7.599030494689941,535400,0.0,
1999-06-18 00:00:00+00:00,7.9375,8.03125,7.875,7.599030494689941,661700,0.0,
1999-06-21 00:00:00+00:00,8.0,8.0,7.75,7.538721084594727,501300,0.0,
1999-06-22 00:00:00+00:00,7.84375,7.875,7.5,7.4181013107299805,790500,0.0,
1999-06-23 00:00:00+00:00,7.65625,7.8125,7.5625,7.478410720825195,285500,0.0,
1999-06-24 00:00:00+00:00,7.75,7.875,7.625,7.4181013107299805,304800,0.0,
1999-06-25 00:00:00+00:00,7.75,7.8125,7.46875,7.297481536865234,257300,0.0,
1999-06-28 00:00:00+00:00,7.6875,8.0,7.625,7.689495086669922,310600,0.0,
1999-06-29 00:00:00+00:00,7.96875,8.9375,7.90625,8.563986778259277,2353300,0.0,
1999-06-30 00:00:00+00:00,9.0,10.5,8.9375,9.890801429748535,2552100,0.0,
1999-07-01 00:00:00+00:00,10.0625,10.3125,9.125,9.830491065979004,1919600,0.0,
1999-07-02 00:00:00+00:00,10.125,10.5625,9.9375,10.132040977478027,1825600,0.0,
1999-07-06 00:00:00+00:00,10.875,11.125,10.375,10.071727752685549,943600,0.0,
1999-07-07 00:00:00+00:00,10.4375,10.5,10.125,9.770182609558104,668500,0.0,
