date,RXI_Open,RXI_High,RXI_Low,RXI_Close,RXI_Volume,RXI_Dividends,RXI_Stock Splits
2006-09-21 00:00:00+00:00,51.66999816894531,51.66999816894531,51.66999816894531,40.09534454345703,100,0.0,
2006-09-22 00:00:00+00:00,51.470001220703125,51.470001220703125,51.470001220703125,39.94016647338867,300,0.0,
2006-09-25 00:00:00+00:00,51.470001220703125,51.470001220703125,51.470001220703125,39.94016647338867,0,0.0,
2006-09-26 00:00:00+00:00,52.13999938964844,52.5099983215332,52.13999938964844,40.74717712402344,10400,0.0,
2006-09-27 00:00:00+00:00,52.52000045776367,52.52000045776367,52.52000045776367,40.75494003295898,10000,0.0,
2006-09-28 00:00:00+00:00,52.52000045776367,52.52000045776367,52.52000045776367,40.75494003295898,0,0.0,
2006-09-29 00:00:00+00:00,52.630001068115234,52.630001068115234,52.630001068115234,40.84030151367188,100,0.0,
2006-10-02 00:00:00+00:00,52.5,52.79999923706055,52.5,40.770469665527344,900,0.0,
2006-10-03 00:00:00+00:00,52.560001373291016,52.560001373291016,52.560001373291016,40.78598403930664,100,0.0,
2006-10-04 00:00:00+00:00,52.560001373291016,52.560001373291016,52.560001373291016,40.78598403930664,0,0.0,
2006-10-05 00:00:00+00:00,52.560001373291016,52.560001373291016,52.560001373291016,40.78598403930664,0,0.0,
2006-10-06 00:00:00+00:00,53.18999862670898,53.369998931884766,53.18999862670898,41.41454315185547,20000,0.0,
2006-10-09 00:00:00+00:00,53.209999084472656,53.4900016784668,53.209999084472656,41.50767135620117,200,0.0,
2006-10-10 00:00:00+00:00,53.540000915527344,53.619998931884766,53.540000915527344,41.6085319519043,10200,0.0,
2006-10-11 00:00:00+00:00,53.66999816894531,53.709999084472656,53.66999816894531,41.67837524414063,10100,0.0,
2006-10-12 00:00:00+00:00,53.95000076293945,54.060001373291016,53.95000076293945,41.949974060058594,1600,0.0,
2006-10-13 00:00:00+00:00,54.130001068115234,54.130001068115234,54.130001068115234,42.00429153442383,200,0.0,
2006-10-16 00:00:00+00:00,54.29999923706055,54.33000183105469,54.29999923706055,42.15948867797852,200,0.0,
2006-10-17 00:00:00+00:00,54.02000045776367,54.02999877929688,53.88999938964844,41.92668533325195,2100,0.0,
2006-10-18 00:00:00+00:00,53.93999862670898,53.93999862670898,53.93999862670898,41.85685729980469,1000,0.0,
2006-10-19 00:00:00+00:00,54.400001525878906,54.400001525878906,54.09999847412109,42.07414627075195,700,0.0,
2006-10-20 00:00:00+00:00,53.9900016784668,54.31999969482422,53.97999954223633,42.15172958374024,1800,0.0,
2006-10-23 00:00:00+00:00,54.54999923706055,54.70000076293945,54.54999923706055,42.44660949707031,1800,0.0,
2006-10-24 00:00:00+00:00,54.70000076293945,54.70000076293945,54.70000076293945,42.44660949707031,0,0.0,
2006-10-25 00:00:00+00:00,55.09999847412109,55.09999847412109,54.970001220703125,42.67940521240234,5200,0.0,
2006-10-26 00:00:00+00:00,55.43999862670898,55.43999862670898,55.43999862670898,43.02082061767578,100,0.0,
2006-10-27 00:00:00+00:00,55.54999923706055,55.54999923706055,55.15999984741211,42.803558349609375,1300,0.0,
2006-10-30 00:00:00+00:00,55.0,55.52999877929688,55.0,43.00532150268555,500,0.0,
2006-10-31 00:00:00+00:00,55.52999877929688,55.52999877929688,55.27000045776367,42.888916015625,400,0.0,
2006-11-01 00:00:00+00:00,55.27000045776367,55.27000045776367,55.27000045776367,42.888916015625,0,0.0,
2006-11-02 00:00:00+00:00,55.060001373291016,55.060001373291016,55.060001373291016,42.72595977783203,100,0.0,
2006-11-03 00:00:00+00:00,55.22999954223633,55.22999954223633,54.84999847412109,42.56299209594727,400,0.0,
2006-11-06 00:00:00+00:00,54.84999847412109,54.84999847412109,54.84999847412109,42.56299209594727,0,0.0,
2006-11-07 00:00:00+00:00,54.84999847412109,54.84999847412109,54.84999847412109,42.56299209594727,0,0.0,
2006-11-08 00:00:00+00:00,55.5,56.02000045776367,55.5,43.47090911865234,1300,0.0,
2006-11-09 00:00:00+00:00,55.7599983215332,55.81999969482422,55.709999084472656,43.2303466796875,800,0.0,
2006-11-10 00:00:00+00:00,55.709999084472656,55.709999084472656,55.709999084472656,43.2303466796875,100,0.0,
2006-11-13 00:00:00+00:00,56.0,56.0,55.720001220703125,43.300201416015625,5900,0.0,
2006-11-14 00:00:00+00:00,56.220001220703125,56.560001373291016,56.220001220703125,43.88217544555664,2000,0.0,
2006-11-15 00:00:00+00:00,56.650001525878906,56.650001525878906,56.650001525878906,43.95978927612305,100,0.0,
2006-11-16 00:00:00+00:00,56.650001525878906,56.650001525878906,56.650001525878906,43.95978927612305,0,0.0,
2006-11-17 00:00:00+00:00,56.36000061035156,56.66999816894531,56.36000061035156,43.97529602050781,800,0.0,
2006-11-20 00:00:00+00:00,56.27000045776367,56.40999984741211,56.220001220703125,43.626102447509766,1600,0.0,
2006-11-21 00:00:00+00:00,56.15999984741211,56.41999816894531,56.15999984741211,43.76578903198242,3300,0.0,
2006-11-22 00:00:00+00:00,56.59999847412109,56.59999847412109,56.470001220703125,43.82010269165039,200,0.0,
2006-11-24 00:00:00+00:00,56.29999923706055,56.29999923706055,56.29999923706055,43.68819046020508,100,0.0,
2006-11-27 00:00:00+00:00,56.0,56.0,55.34999847412109,42.95099639892578,400,0.0,
2006-11-28 00:00:00+00:00,55.34999847412109,55.34999847412109,55.34999847412109,42.95099639892578,0,0.0,
2006-11-29 00:00:00+00:00,56.08000183105469,56.18000030517578,56.08000183105469,43.54074096679688,600,0.0,
2006-11-30 00:00:00+00:00,56.11000061035156,56.47999954223633,56.11000061035156,43.77354431152344,300,0.0,
2006-12-01 00:00:00+00:00,56.09999847412109,56.20000076293945,56.09999847412109,43.60283279418945,700,0.0,
2006-12-04 00:00:00+00:00,56.18999862670898,56.18999862670898,56.18999862670898,43.60283279418945,0,0.0,
2006-12-05 00:00:00+00:00,56.91999816894531,56.91999816894531,56.91999816894531,44.1693000793457,600,0.0,
2006-12-06 00:00:00+00:00,57.290000915527344,57.290000915527344,56.709999084472656,44.1305046081543,11400,0.0,
2006-12-07 00:00:00+00:00,57.09999847412109,57.09999847412109,56.75,44.03738021850586,3300,0.0,
2006-12-08 00:00:00+00:00,56.970001220703125,56.970001220703125,56.720001220703125,44.02186584472656,11400,0.0,
2006-12-11 00:00:00+00:00,57.040000915527344,57.06999969482422,57.040000915527344,44.28568649291992,500,0.0,
2006-12-12 00:00:00+00:00,57.130001068115234,57.130001068115234,56.970001220703125,44.208099365234375,7800,0.0,
2006-12-13 00:00:00+00:00,57.33000183105469,57.36000061035156,57.25,44.5107307434082,2700,0.0,
2006-12-14 00:00:00+00:00,57.7400016784668,57.81999969482422,57.7400016784668,44.84440612792969,1800,0.0,
2006-12-15 00:00:00+00:00,57.95000076293945,57.95000076293945,57.5099983215332,44.64265060424805,4800,0.0,
2006-12-18 00:00:00+00:00,57.68000030517578,57.68000030517578,57.43999862670898,44.57281112670898,400,0.0,
2006-12-19 00:00:00+00:00,57.459999084472656,57.77000045776367,57.459999084472656,44.828895568847656,1600,0.0,
2006-12-20 00:00:00+00:00,57.77000045776367,57.77000045776367,57.77000045776367,44.828895568847656,0,0.0,
2006-12-21 00:00:00+00:00,57.5,57.58000183105469,57.470001220703125,44.75179672241211,400,0.201,
2006-12-22 00:00:00+00:00,57.45000076293945,57.45000076293945,57.45000076293945,44.73622131347656,100,0.0,
2006-12-26 00:00:00+00:00,57.45000076293945,57.45000076293945,57.45000076293945,44.73622131347656,0,0.0,
2006-12-27 00:00:00+00:00,57.810001373291016,57.81999969482422,57.810001373291016,45.02434539794922,300,0.0,
2006-12-28 00:00:00+00:00,57.41999816894531,57.75,57.41999816894531,44.9620475769043,400,0.0,
2006-12-29 00:00:00+00:00,58.119998931884766,58.119998931884766,57.83000183105469,45.03212356567383,10200,0.0,
2007-01-03 00:00:00+00:00,57.84999847412109,58.25,57.75,45.08663177490234,1800,0.0,
2007-01-04 00:00:00+00:00,57.91999816894531,58.150001525878906,57.91999816894531,45.28130722045898,300,0.0,
2007-01-05 00:00:00+00:00,57.77000045776367,57.77000045776367,57.27000045776367,44.59605407714844,1100,0.0,
2007-01-08 00:00:00+00:00,57.59999847412109,57.63999938964844,57.59999847412109,44.87638473510742,900,0.0,
2007-01-09 00:00:00+00:00,57.630001068115234,57.630001068115234,57.630001068115234,44.87638473510742,0,0.0,
2007-01-10 00:00:00+00:00,57.290000915527344,57.61000061035156,57.290000915527344,44.8608283996582,700,0.0,
2007-01-11 00:00:00+00:00,57.66999816894531,58.20000076293945,57.66999816894531,45.32024002075195,6500,0.0,
2007-01-12 00:00:00+00:00,58.38999938964844,58.630001068115234,58.34999847412109,45.64729309082031,11600,0.0,
