date,SFBC_Open,SFBC_High,SFBC_Low,SFBC_Close,SFBC_Volume,SFBC_Dividends,SFBC_Stock Splits
2008-01-09 00:00:00+00:00,10.0,10.0,9.0,7.143551826477051,10600,0.0,
2008-01-10 00:00:00+00:00,9.0,9.449999809265137,9.0,7.500734806060791,13400,0.0,
2008-01-11 00:00:00+00:00,9.449999809265137,9.449999809265137,9.449999809265137,7.500734806060791,0,0.0,
2008-01-14 00:00:00+00:00,9.5,9.5,9.0,7.143551826477051,11300,0.0,
2008-01-15 00:00:00+00:00,9.0,9.0,9.0,7.143551826477051,700,0.0,
2008-01-16 00:00:00+00:00,9.0,9.0600004196167,9.0,7.191178321838379,400,0.0,
2008-01-17 00:00:00+00:00,9.0600004196167,9.0600004196167,9.0,7.143551826477051,36600,0.0,
2008-01-18 00:00:00+00:00,9.0,9.0,9.0,7.143551826477051,23500,0.0,
2008-01-22 00:00:00+00:00,9.0,9.0,9.0,7.143551826477051,100,0.0,
2008-01-23 00:00:00+00:00,9.0,9.0,9.0,7.143551826477051,200,0.0,
2008-01-24 00:00:00+00:00,9.0,9.149999618530272,9.0,7.262613296508789,15000,0.0,
2008-01-25 00:00:00+00:00,9.0,9.149999618530272,9.0,7.262613296508789,4600,0.0,
2008-01-28 00:00:00+00:00,9.0,9.140000343322754,9.0,7.254678249359131,4000,0.0,
2008-01-29 00:00:00+00:00,9.0,9.140000343322754,9.0,7.254678249359131,4000,0.0,
2008-01-30 00:00:00+00:00,9.25,9.25,9.0,7.254678249359131,7200,0.0,
2008-01-31 00:00:00+00:00,9.350000381469728,9.350000381469728,9.25,7.421360492706299,1500,0.0,
2008-02-01 00:00:00+00:00,9.050000190734863,9.470000267028809,9.0,7.51660680770874,2300,0.0,
2008-02-04 00:00:00+00:00,9.470000267028809,9.470000267028809,9.470000267028809,7.51660680770874,0,0.0,
2008-02-05 00:00:00+00:00,9.149999618530272,9.149999618530272,9.149999618530272,7.262613296508789,100,0.0,
2008-02-06 00:00:00+00:00,9.149999618530272,9.149999618530272,9.149999618530272,7.262613296508789,100,0.0,
2008-02-07 00:00:00+00:00,9.149999618530272,9.149999618530272,9.149999618530272,7.262613296508789,0,0.0,
2008-02-08 00:00:00+00:00,9.149999618530272,9.149999618530272,9.149999618530272,7.262613296508789,0,0.0,
2008-02-11 00:00:00+00:00,9.199999809265137,9.199999809265137,9.199999809265137,7.302299499511719,200,0.0,
