date,CPK_Open,CPK_High,CPK_Low,CPK_Close,CPK_Volume,CPK_Dividends,CPK_Stock Splits
1980-03-17 00:00:00+00:00,0.0,1.7407410144805908,1.6296299695968628,0.3490213453769684,2025,0.0,
1980-03-18 00:00:00+00:00,0.0,1.7407410144805908,1.6296299695968628,0.3490213453769684,1350,0.0,
1980-03-19 00:00:00+00:00,1.6296299695968628,1.6296299695968628,1.6296299695968628,0.3490213453769684,0,0.0,
1980-03-20 00:00:00+00:00,0.0,1.7407410144805908,1.6296299695968628,0.3490213453769684,2025,0.0,
1980-03-21 00:00:00+00:00,1.6296299695968628,1.6296299695968628,1.6296299695968628,0.3490213453769684,0,0.0,
1980-03-24 00:00:00+00:00,1.6296299695968628,1.6296299695968628,1.6296299695968628,0.3490213453769684,0,0.0,
1980-03-25 00:00:00+00:00,1.6296299695968628,1.6296299695968628,1.6296299695968628,0.3490213453769684,0,0.0,
1980-03-26 00:00:00+00:00,0.0,1.7407410144805908,1.6296299695968628,0.3490213453769684,3375,0.0,
1980-03-27 00:00:00+00:00,0.0,1.7407410144805908,1.6296299695968628,0.3490213453769684,2025,0.0,
1980-03-28 00:00:00+00:00,1.6296299695968628,1.6296299695968628,1.6296299695968628,0.3490213453769684,0,0.0,
1980-03-31 00:00:00+00:00,0.0,1.7407410144805908,1.6296299695968628,0.3490213453769684,675,0.0,
1980-04-01 00:00:00+00:00,0.0,1.7407410144805908,1.6296299695968628,0.3490213453769684,2700,0.0,
1980-04-02 00:00:00+00:00,1.6296299695968628,1.6296299695968628,1.6296299695968628,0.3490213453769684,0,0.0,
1980-04-03 00:00:00+00:00,1.6296299695968628,1.6296299695968628,1.6296299695968628,0.3490213453769684,0,0.0,
1980-04-07 00:00:00+00:00,0.0,1.7407410144805908,1.6296299695968628,0.3490213453769684,4050,0.0,
1980-04-08 00:00:00+00:00,0.0,1.7407410144805908,1.6296299695968628,0.3490213453769684,3375,0.0,
