date,PTSI_Open,PTSI_High,PTSI_Low,PTSI_Close,PTSI_Volume,PTSI_Dividends,PTSI_Stock Splits
1986-12-29 00:00:00+00:00,0.0,3.8125,3.6875,3.0754940509796143,22400,0.0,
1986-12-30 00:00:00+00:00,0.0,3.8125,3.6875,3.0754940509796143,9600,0.0,
1986-12-31 00:00:00+00:00,0.0,3.75,3.625,3.1276209354400635,11600,0.0,
1987-01-02 00:00:00+00:00,0.0,3.75,3.59375,3.1276209354400635,8400,0.0,
1987-01-05 00:00:00+00:00,0.0,3.75,3.5625,3.1276209354400635,36000,0.0,
1987-01-06 00:00:00+00:00,0.0,3.75,3.5625,3.1276209354400635,28000,0.0,
1987-01-07 00:00:00+00:00,0.0,3.75,3.5,3.023366928100586,1048800,0.0,
1987-01-08 00:00:00+00:00,0.0,3.6875,3.5,3.0754940509796143,35200,0.0,
1987-01-09 00:00:00+00:00,0.0,3.6875,3.5,3.023366928100586,136400,0.0,
1987-01-12 00:00:00+00:00,0.0,3.6875,3.5,2.9191129207611084,26400,0.0,
1987-01-13 00:00:00+00:00,0.0,3.5,3.375,2.814858913421631,37200,0.0,
1987-01-14 00:00:00+00:00,0.0,3.5,3.25,2.7106049060821533,46400,0.0,
1987-01-15 00:00:00+00:00,0.0,3.375,3.25,2.7106049060821533,36400,0.0,
1987-01-16 00:00:00+00:00,0.0,3.4375,3.25,2.86698579788208,128800,0.0,
1987-01-19 00:00:00+00:00,0.0,3.5625,3.3125,2.9712400436401367,14400,0.0,
1987-01-20 00:00:00+00:00,0.0,3.5625,3.4375,2.86698579788208,129200,0.0,
1987-01-21 00:00:00+00:00,0.0,3.5625,3.4375,2.9191129207611084,42400,0.0,
1987-01-22 00:00:00+00:00,0.0,3.59375,3.4375,2.9973034858703613,98800,0.0,
1987-01-23 00:00:00+00:00,0.0,3.6875,3.5,2.9191129207611084,108800,0.0,
1987-01-26 00:00:00+00:00,0.0,3.6875,3.5,2.9191129207611084,19600,0.0,
1987-01-27 00:00:00+00:00,0.0,3.6875,3.5,2.9191129207611084,22800,0.0,
1987-01-28 00:00:00+00:00,0.0,3.6875,3.5,2.9191129207611084,25200,0.0,
1987-01-29 00:00:00+00:00,0.0,3.5,3.5,2.9191129207611084,8400,0.0,
1987-01-30 00:00:00+00:00,0.0,3.5,3.5,2.9191129207611084,5600,0.0,
1987-02-02 00:00:00+00:00,0.0,3.6875,3.5,2.9191129207611084,7600,0.0,
1987-02-03 00:00:00+00:00,0.0,3.6875,3.5,3.023366928100586,18800,0.0,
1987-02-04 00:00:00+00:00,0.0,3.625,3.375,2.86698579788208,413200,0.0,
1987-02-05 00:00:00+00:00,0.0,3.625,3.4375,2.86698579788208,128800,0.0,
1987-02-06 00:00:00+00:00,0.0,3.625,3.4375,2.9191129207611084,14000,0.0,
1987-02-09 00:00:00+00:00,0.0,3.5625,3.4375,2.9712400436401367,12000,0.0,
1987-02-10 00:00:00+00:00,0.0,3.5625,3.4375,2.9712400436401367,18400,0.0,
1987-02-11 00:00:00+00:00,0.0,3.5625,3.4375,2.9712400436401367,134400,0.0,
1987-02-12 00:00:00+00:00,0.0,3.625,3.4375,2.9191129207611084,10400,0.0,
1987-02-13 00:00:00+00:00,0.0,3.6875,3.5,2.9712400436401367,41600,0.0,
1987-02-17 00:00:00+00:00,0.0,3.6875,3.5625,3.0754940509796143,50000,0.0,
1987-02-18 00:00:00+00:00,0.0,3.6875,3.5625,2.9712400436401367,7600,0.0,
1987-02-19 00:00:00+00:00,0.0,3.6875,3.5625,2.9712400436401367,19600,0.0,
1987-02-20 00:00:00+00:00,0.0,3.75,3.5625,3.023366928100586,131200,0.0,
1987-02-23 00:00:00+00:00,0.0,3.8125,3.625,3.179748058319092,11600,0.0,
1987-02-24 00:00:00+00:00,0.0,3.8125,3.625,3.023366928100586,6800,0.0,
1987-02-25 00:00:00+00:00,0.0,3.8125,3.625,3.0754940509796143,129600,0.0,
1987-02-26 00:00:00+00:00,0.0,3.9375,3.75,3.1276209354400635,130800,0.0,
1987-02-27 00:00:00+00:00,0.0,4.0,3.75,3.179748058319092,47600,0.0,
1987-03-02 00:00:00+00:00,0.0,4.0,3.8125,3.179748058319092,35200,0.0,
1987-03-03 00:00:00+00:00,0.0,4.0625,3.875,3.23187518119812,60800,0.0,
1987-03-04 00:00:00+00:00,0.0,4.125,3.875,3.3361291885375977,150800,0.0,
1987-03-05 00:00:00+00:00,0.0,4.125,3.9375,3.2840020656585693,498800,0.0,
1987-03-06 00:00:00+00:00,0.0,4.125,3.9375,3.2840020656585693,28000,0.0,
1987-03-09 00:00:00+00:00,0.0,4.125,3.9375,3.388256072998047,16800,0.0,
1987-03-10 00:00:00+00:00,0.0,3.9375,3.9375,3.2840020656585693,5600,0.0,
1987-03-11 00:00:00+00:00,0.0,4.0625,3.9375,3.388256072998047,51200,0.0,
1987-03-12 00:00:00+00:00,0.0,4.0625,3.9375,3.2840020656585693,23200,0.0,
1987-03-13 00:00:00+00:00,0.0,4.0625,3.9375,3.388256072998047,32000,0.0,
1987-03-16 00:00:00+00:00,0.0,3.9375,3.875,3.23187518119812,16800,0.0,
1987-03-17 00:00:00+00:00,0.0,4.0625,3.875,3.388256072998047,6400,0.0,
1987-03-18 00:00:00+00:00,0.0,4.0625,3.9375,3.388256072998047,8400,0.0,
1987-03-19 00:00:00+00:00,0.0,4.0625,3.875,3.3361291885375977,72400,0.0,
1987-03-20 00:00:00+00:00,0.0,4.0625,3.875,3.23187518119812,14400,0.0,
1987-03-23 00:00:00+00:00,0.0,4.0625,3.875,3.23187518119812,22800,0.0,
1987-03-24 00:00:00+00:00,0.0,4.0625,3.8125,3.179748058319092,7600,0.0,
1987-03-25 00:00:00+00:00,0.0,4.0,3.8125,3.3361291885375977,14400,0.0,
1987-03-26 00:00:00+00:00,0.0,3.8125,3.75,3.1276209354400635,18000,0.0,
1987-03-27 00:00:00+00:00,0.0,3.9375,3.75,3.1276209354400635,96400,0.0,
1987-03-30 00:00:00+00:00,0.0,3.875,3.6875,3.1276209354400635,58400,0.0,
1987-03-31 00:00:00+00:00,0.0,3.8125,3.5625,2.9712400436401367,9600,0.0,
1987-04-01 00:00:00+00:00,0.0,3.6875,3.5,2.9191129207611084,11600,0.0,
1987-04-02 00:00:00+00:00,0.0,3.6875,3.4375,2.86698579788208,24000,0.0,
1987-04-03 00:00:00+00:00,0.0,3.625,3.4375,3.023366928100586,5600,0.0,
1987-04-06 00:00:00+00:00,0.0,3.625,3.4375,2.86698579788208,90400,0.0,
1987-04-07 00:00:00+00:00,0.0,3.5625,3.4375,2.893049478530884,84000,0.0,
1987-04-08 00:00:00+00:00,0.0,3.5625,3.4375,2.9712400436401367,310000,0.0,
1987-04-09 00:00:00+00:00,0.0,3.75,3.5,3.0754940509796143,382000,0.0,
1987-04-10 00:00:00+00:00,0.0,3.8125,3.625,3.179748058319092,32800,0.0,
1987-04-13 00:00:00+00:00,0.0,3.8125,3.625,3.023366928100586,46000,0.0,
1987-04-14 00:00:00+00:00,0.0,3.8125,3.625,3.023366928100586,48400,0.0,
1987-04-15 00:00:00+00:00,0.0,3.84375,3.6875,3.2058115005493164,147600,0.0,
1987-04-16 00:00:00+00:00,0.0,3.9375,3.75,3.179748058319092,64400,0.0,
1987-04-20 00:00:00+00:00,0.0,3.9375,3.8125,3.2840020656585693,15200,0.0,
1987-04-21 00:00:00+00:00,0.0,3.9375,3.8125,3.179748058319092,11600,0.0,
1987-04-22 00:00:00+00:00,0.0,3.9375,3.8125,3.2579386234283447,149600,0.0,
1987-04-23 00:00:00+00:00,0.0,3.9375,3.8125,3.179748058319092,20000,0.0,
1987-04-24 00:00:00+00:00,0.0,3.9375,3.8125,3.179748058319092,4000,0.0,
1987-04-27 00:00:00+00:00,0.0,3.875,3.6875,3.0754940509796143,33600,0.0,
1987-04-28 00:00:00+00:00,0.0,3.8125,3.75,3.1276209354400635,130000,0.0,
1987-04-29 00:00:00+00:00,0.0,3.875,3.875,3.23187518119812,4400,0.0,
1987-04-30 00:00:00+00:00,0.0,3.875,3.75,3.23187518119812,14800,0.0,
1987-05-01 00:00:00+00:00,0.0,3.875,3.8125,3.179748058319092,21600,0.0,
1987-05-04 00:00:00+00:00,0.0,3.9375,3.8125,3.179748058319092,14000,0.0,
1987-05-05 00:00:00+00:00,0.0,3.9375,3.6875,3.0754940509796143,35600,0.0,
1987-05-06 00:00:00+00:00,0.0,3.8125,3.8125,3.179748058319092,4000,0.0,
1987-05-07 00:00:00+00:00,0.0,3.78125,3.6875,3.0754940509796143,46400,0.0,
1987-05-08 00:00:00+00:00,0.0,3.875,3.6875,3.179748058319092,11600,0.0,
1987-05-11 00:00:00+00:00,0.0,3.8125,3.6875,3.0754940509796143,13200,0.0,
1987-05-12 00:00:00+00:00,0.0,3.8125,3.6875,3.0754940509796143,9600,0.0,
1987-05-13 00:00:00+00:00,0.0,3.6875,3.6875,3.0754940509796143,6400,0.0,
1987-05-14 00:00:00+00:00,0.0,3.8125,3.6875,3.0754940509796143,6000,0.0,
1987-05-15 00:00:00+00:00,0.0,3.8125,3.625,3.023366928100586,1600,0.0,
1987-05-18 00:00:00+00:00,0.0,3.75,3.5625,2.9712400436401367,22400,0.0,
1987-05-19 00:00:00+00:00,0.0,3.75,3.53125,2.945176362991333,15600,0.0,
1987-05-20 00:00:00+00:00,0.0,3.6875,3.5,3.0754940509796143,2400,0.0,
1987-05-21 00:00:00+00:00,0.0,3.5625,3.5625,2.9712400436401367,400,0.0,
1987-05-22 00:00:00+00:00,0.0,3.5,3.5,2.9191129207611084,1200,0.0,
1987-05-26 00:00:00+00:00,0.0,3.5,3.5,2.9191129207611084,1200,0.0,
1987-05-27 00:00:00+00:00,0.0,3.6875,3.5,2.9712400436401367,164000,0.0,
1987-05-28 00:00:00+00:00,0.0,3.59375,3.5,2.9191129207611084,65200,0.0,
1987-05-29 00:00:00+00:00,0.0,3.6875,3.5,2.9191129207611084,10800,0.0,
1987-06-01 00:00:00+00:00,0.0,3.5,3.5,2.9191129207611084,400,0.0,
1987-06-02 00:00:00+00:00,0.0,3.5,3.5,2.9191129207611084,800,0.0,
1987-06-03 00:00:00+00:00,0.0,3.4375,3.4375,2.86698579788208,2400,0.0,
1987-06-04 00:00:00+00:00,0.0,3.4375,3.4375,2.86698579788208,7600,0.0,
1987-06-05 00:00:00+00:00,0.0,3.4375,3.4375,2.86698579788208,1600,0.0,
1987-06-08 00:00:00+00:00,3.4375,3.4375,3.4375,2.86698579788208,0,0.0,
1987-06-09 00:00:00+00:00,0.0,3.5,3.4375,2.86698579788208,30000,0.0,
1987-06-10 00:00:00+00:00,0.0,3.625,3.4375,2.86698579788208,25600,0.0,
1987-06-11 00:00:00+00:00,0.0,3.4375,3.4375,2.86698579788208,10000,0.0,
1987-06-12 00:00:00+00:00,0.0,3.4375,3.4375,2.86698579788208,19600,0.0,
1987-06-15 00:00:00+00:00,0.0,3.5,3.4375,2.86698579788208,78800,0.0,
1987-06-16 00:00:00+00:00,0.0,3.625,3.4375,2.9712400436401367,11200,0.0,
1987-06-17 00:00:00+00:00,0.0,3.4375,3.4375,2.86698579788208,1200,0.0,
1987-06-18 00:00:00+00:00,0.0,3.59375,3.5,2.9712400436401367,28000,0.0,
1987-06-19 00:00:00+00:00,0.0,3.625,3.4375,2.86698579788208,2000,0.0,
1987-06-22 00:00:00+00:00,0.0,3.625,3.4375,3.023366928100586,4000,0.0,
1987-06-23 00:00:00+00:00,0.0,3.625,3.4375,2.9712400436401367,22400,0.0,
1987-06-24 00:00:00+00:00,0.0,3.5625,3.5,2.9191129207611084,27600,0.0,
1987-06-25 00:00:00+00:00,0.0,3.625,3.5,3.023366928100586,201200,0.0,
1987-06-26 00:00:00+00:00,0.0,3.625,3.5,2.9191129207611084,8000,0.0,
1987-06-29 00:00:00+00:00,3.5,3.5,3.5,2.9191129207611084,0,0.0,
1987-06-30 00:00:00+00:00,0.0,3.625,3.4375,2.86698579788208,2800,0.0,
1987-07-01 00:00:00+00:00,0.0,3.625,3.4375,3.023366928100586,2800,0.0,
1987-07-02 00:00:00+00:00,0.0,3.5625,3.5625,2.9712400436401367,40000,0.0,
1987-07-06 00:00:00+00:00,0.0,3.625,3.4375,2.9191129207611084,8800,0.0,
1987-07-07 00:00:00+00:00,0.0,3.625,3.4375,2.86698579788208,8400,0.0,
1987-07-08 00:00:00+00:00,0.0,3.5625,3.4375,2.9712400436401367,284000,0.0,
1987-07-09 00:00:00+00:00,0.0,3.5625,3.5625,2.9712400436401367,400,0.0,
1987-07-10 00:00:00+00:00,0.0,3.4375,3.4375,2.86698579788208,2800,0.0,
1987-07-13 00:00:00+00:00,0.0,3.625,3.4375,2.86698579788208,10400,0.0,
1987-07-14 00:00:00+00:00,0.0,3.625,3.4375,2.86698579788208,56000,0.0,
1987-07-15 00:00:00+00:00,0.0,3.4375,3.4375,2.86698579788208,8000,0.0,
1987-07-16 00:00:00+00:00,0.0,3.625,3.375,2.86698579788208,18000,0.0,
1987-07-17 00:00:00+00:00,0.0,3.5625,3.4375,2.86698579788208,7200,0.0,
1987-07-20 00:00:00+00:00,0.0,3.5625,3.3125,2.86698579788208,929600,0.0,
1987-07-21 00:00:00+00:00,0.0,3.5625,3.4375,2.9712400436401367,27600,0.0,
1987-07-22 00:00:00+00:00,0.0,3.5625,3.4375,2.86698579788208,12800,0.0,
1987-07-23 00:00:00+00:00,0.0,3.4375,3.4375,2.86698579788208,2800,0.0,
1987-07-24 00:00:00+00:00,0.0,3.625,3.4375,3.023366928100586,77200,0.0,
1987-07-27 00:00:00+00:00,0.0,3.5625,3.4375,2.9712400436401367,21200,0.0,
1987-07-28 00:00:00+00:00,3.5625,3.5625,3.5625,2.9712400436401367,0,0.0,
1987-07-29 00:00:00+00:00,0.0,3.5625,3.4375,2.86698579788208,33200,0.0,
1987-07-30 00:00:00+00:00,0.0,3.4375,3.4375,2.86698579788208,14000,0.0,
1987-07-31 00:00:00+00:00,0.0,3.5,3.375,2.814858913421631,38000,0.0,
1987-08-03 00:00:00+00:00,0.0,3.5625,3.375,2.86698579788208,416000,0.0,
1987-08-04 00:00:00+00:00,0.0,3.375,3.375,2.814858913421631,4800,0.0,
1987-08-05 00:00:00+00:00,0.0,3.4375,3.375,2.814858913421631,131200,0.0,
1987-08-06 00:00:00+00:00,3.375,3.375,3.375,2.814858913421631,0,0.0,
1987-08-07 00:00:00+00:00,0.0,3.5625,3.375,2.86698579788208,165600,0.0,
1987-08-10 00:00:00+00:00,0.0,3.46875,3.375,2.814858913421631,12000,0.0,
1987-08-11 00:00:00+00:00,0.0,3.375,3.375,2.814858913421631,2000,0.0,
1987-08-12 00:00:00+00:00,0.0,3.5,3.375,2.9191129207611084,24000,0.0,
1987-08-13 00:00:00+00:00,0.0,3.40625,3.375,2.814858913421631,5600,0.0,
1987-08-14 00:00:00+00:00,0.0,3.5,3.375,2.86698579788208,225600,0.0,
1987-08-17 00:00:00+00:00,0.0,3.375,3.375,2.814858913421631,17200,0.0,
1987-08-18 00:00:00+00:00,0.0,3.5,3.375,2.814858913421631,33200,0.0,
1987-08-19 00:00:00+00:00,0.0,3.375,3.375,2.814858913421631,5200,0.0,
1987-08-20 00:00:00+00:00,0.0,3.4375,3.375,2.814858913421631,7200,0.0,
1987-08-21 00:00:00+00:00,0.0,3.4375,3.375,2.8409225940704346,228400,0.0,
1987-08-24 00:00:00+00:00,0.0,3.5,3.375,2.9191129207611084,6800,0.0,
1987-08-25 00:00:00+00:00,0.0,3.375,3.375,2.814858913421631,2000,0.0,
1987-08-26 00:00:00+00:00,0.0,3.5625,3.375,2.814858913421631,58000,0.0,
1987-08-27 00:00:00+00:00,0.0,3.375,3.375,2.814858913421631,9600,0.0,
1987-08-28 00:00:00+00:00,0.0,3.5,3.375,2.814858913421631,259200,0.0,
1987-08-31 00:00:00+00:00,0.0,3.5,3.375,2.9191129207611084,5600,0.0,
1987-09-01 00:00:00+00:00,0.0,3.375,3.375,2.814858913421631,2000,0.0,
1987-09-02 00:00:00+00:00,0.0,3.375,3.375,2.814858913421631,8000,0.0,
1987-09-03 00:00:00+00:00,0.0,3.3125,3.3125,2.7627320289611816,1600,0.0,
1987-09-04 00:00:00+00:00,0.0,3.3125,3.3125,2.7627320289611816,800,0.0,
1987-09-08 00:00:00+00:00,0.0,3.3125,3.3125,2.7627320289611816,8400,0.0,
1987-09-09 00:00:00+00:00,0.0,3.4375,3.4375,2.86698579788208,400,0.0,
1987-09-10 00:00:00+00:00,0.0,3.5,3.3125,2.7627320289611816,5600,0.0,
1987-09-11 00:00:00+00:00,0.0,3.3125,3.3125,2.7627320289611816,2400,0.0,
1987-09-14 00:00:00+00:00,3.3125,3.3125,3.3125,2.7627320289611816,0,0.0,
1987-09-15 00:00:00+00:00,0.0,3.375,3.25,2.7106049060821533,12000,0.0,
1987-09-16 00:00:00+00:00,0.0,3.25,3.25,2.7106049060821533,3600,0.0,
1987-09-17 00:00:00+00:00,0.0,3.375,3.375,2.814858913421631,400,0.0,
1987-09-18 00:00:00+00:00,0.0,3.375,3.25,2.7106049060821533,2400,0.0,
1987-09-21 00:00:00+00:00,0.0,3.25,3.25,2.7106049060821533,4800,0.0,
1987-09-22 00:00:00+00:00,0.0,3.25,2.8125,2.3457157611846924,28000,0.0,
1987-09-23 00:00:00+00:00,0.0,3.0,2.8125,2.3457157611846924,14800,0.0,
1987-09-24 00:00:00+00:00,0.0,2.8125,2.8125,2.3457157611846924,6800,0.0,
1987-09-25 00:00:00+00:00,0.0,2.8125,2.8125,2.3457157611846924,6800,0.0,
1987-09-28 00:00:00+00:00,0.0,3.0625,2.3125,2.085080623626709,117600,0.0,
1987-09-29 00:00:00+00:00,0.0,2.625,2.375,2.085080623626709,5600,0.0,
1987-09-30 00:00:00+00:00,0.0,2.625,2.375,2.1893348693847656,14000,0.0,
1987-10-01 00:00:00+00:00,0.0,2.5625,2.375,2.1372077465057373,7600,0.0,
1987-10-02 00:00:00+00:00,0.0,2.375,2.375,1.980826735496521,14400,0.0,
1987-10-05 00:00:00+00:00,0.0,2.375,2.375,1.980826735496521,8000,0.0,
1987-10-06 00:00:00+00:00,0.0,2.625,2.375,2.1893348693847656,3200,0.0,
1987-10-07 00:00:00+00:00,2.625,2.625,2.625,2.1893348693847656,0,0.0,
1987-10-08 00:00:00+00:00,0.0,2.375,2.375,1.980826735496521,800,0.0,
1987-10-09 00:00:00+00:00,0.0,2.625,2.375,1.980826735496521,8800,0.0,
1987-10-12 00:00:00+00:00,0.0,2.375,2.375,1.980826735496521,1600,0.0,
1987-10-13 00:00:00+00:00,0.0,2.375,2.375,1.980826735496521,1200,0.0,
1987-10-14 00:00:00+00:00,0.0,2.375,2.375,1.980826735496521,6400,0.0,
1987-10-15 00:00:00+00:00,0.0,2.375,2.375,1.980826735496521,2400,0.0,
1987-10-16 00:00:00+00:00,0.0,2.625,2.375,1.980826735496521,9200,0.0,
1987-10-19 00:00:00+00:00,0.0,2.125,2.0,1.6680645942687988,18400,0.0,
1987-10-20 00:00:00+00:00,0.0,2.25,1.875,1.6680645942687988,21600,0.0,
1987-10-21 00:00:00+00:00,0.0,2.1875,2.1875,1.8244456052780151,400,0.0,
1987-10-22 00:00:00+00:00,0.0,2.125,1.875,1.6680645942687988,12800,0.0,
1987-10-23 00:00:00+00:00,0.0,1.875,1.75,1.5638104677200315,6400,0.0,
1987-10-26 00:00:00+00:00,0.0,1.875,1.625,1.3553024530410769,26400,0.0,
1987-10-27 00:00:00+00:00,0.0,1.875,1.625,1.4074294567108154,23200,0.0,
1987-10-28 00:00:00+00:00,0.0,1.625,1.5625,1.3553024530410769,6400,0.0,
1987-10-29 00:00:00+00:00,0.0,1.375,1.375,1.1467944383621216,4000,0.0,
1987-10-30 00:00:00+00:00,0.0,1.625,1.4375,1.3553024530410769,154000,0.0,
1987-11-02 00:00:00+00:00,0.0,1.625,1.5,1.3553024530410769,42400,0.0,
1987-11-03 00:00:00+00:00,0.0,1.625,1.5,1.3553024530410769,12000,0.0,
1987-11-04 00:00:00+00:00,0.0,1.625,1.625,1.3553024530410769,400,0.0,
1987-11-05 00:00:00+00:00,0.0,1.625,1.375,1.3553024530410769,2800,0.0,
1987-11-06 00:00:00+00:00,0.0,1.625,1.5,1.2510484457015991,10400,0.0,
1987-11-09 00:00:00+00:00,0.0,1.625,1.375,1.2510484457015991,63600,0.0,
1987-11-10 00:00:00+00:00,0.0,1.625,1.375,1.1467944383621216,4400,0.0,
1987-11-11 00:00:00+00:00,0.0,1.625,1.375,1.1728578805923462,28000,0.0,
