date,EAI_Open,EAI_High,EAI_Low,EAI_Close,EAI_Volume,EAI_Dividends,EAI_Stock Splits
2007-12-17 00:00:00+00:00,86.98999786376953,86.98999786376953,86.98999786376953,86.98999786376953,23.0,,
2008-05-12 00:00:00+00:00,82.04000091552734,82.04000091552734,82.04000091552734,82.04000091552734,30.0,,
2008-07-29 00:00:00+00:00,70.5,70.5,70.5,70.5,49.0,,
2008-09-29 00:00:00+00:00,61.0,61.0,61.0,61.0,51.0,,
2008-10-01 00:00:00+00:00,58.11000061035156,58.11000061035156,58.11000061035156,58.11000061035156,12.0,,
2008-12-01 00:00:00+00:00,56.5,56.5,56.5,56.5,50.0,,
2008-12-15 00:00:00+00:00,58.70000076293945,58.70000076293945,58.70000076293945,58.70000076293945,1800.0,,
2008-12-18 00:00:00+00:00,58.04999923706055,58.04999923706055,58.04999923706055,58.04999923706055,200.0,,
2008-12-23 00:00:00+00:00,64.98999786376953,64.98999786376953,64.98999786376953,64.98999786376953,8.0,,
2010-05-07 00:00:00+00:00,61.02000045776367,61.02000045776367,61.02000045776367,61.02000045776367,0.0,,
2010-11-03 00:00:00+00:00,63.84000015258789,63.84000015258789,63.84000015258789,63.84000015258789,149.0,,
2010-11-15 00:00:00+00:00,60.16999816894531,60.16999816894531,60.16999816894531,60.16999816894531,20.0,,
2010-11-17 00:00:00+00:00,60.16999816894531,60.16999816894531,60.16999816894531,60.16999816894531,0.0,,
2011-01-21 00:00:00+00:00,63.09999847412109,63.09999847412109,63.09999847412109,63.09999847412109,7.0,,
2011-11-17 00:00:00+00:00,63.09999847412109,63.09999847412109,63.09999847412109,63.09999847412109,0.0,,
2011-11-18 00:00:00+00:00,63.09999847412109,63.09999847412109,63.09999847412109,63.09999847412109,0.0,,
2011-11-21 00:00:00+00:00,63.09999847412109,63.09999847412109,63.09999847412109,63.09999847412109,0.0,,
2011-11-22 00:00:00+00:00,63.09999847412109,63.09999847412109,63.09999847412109,63.09999847412109,0.0,,
2011-11-23 00:00:00+00:00,63.09999847412109,63.09999847412109,63.09999847412109,63.09999847412109,0.0,,
2011-11-25 00:00:00+00:00,63.09999847412109,63.09999847412109,63.09999847412109,63.09999847412109,0.0,,
2011-11-28 00:00:00+00:00,63.09999847412109,63.09999847412109,63.09999847412109,63.09999847412109,0.0,,
2011-11-29 00:00:00+00:00,63.09999847412109,63.09999847412109,63.09999847412109,63.09999847412109,0.0,,
2011-11-30 00:00:00+00:00,63.09999847412109,63.09999847412109,63.09999847412109,63.09999847412109,0.0,,
2011-12-01 00:00:00+00:00,63.09999847412109,63.09999847412109,63.09999847412109,63.09999847412109,0.0,,
2011-12-02 00:00:00+00:00,63.09999847412109,63.09999847412109,63.09999847412109,63.09999847412109,0.0,,
2011-12-05 00:00:00+00:00,63.09999847412109,63.09999847412109,63.09999847412109,63.09999847412109,0.0,,
2011-12-06 00:00:00+00:00,63.09999847412109,63.09999847412109,63.09999847412109,63.09999847412109,0.0,,
